,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
SCGB3A2,,,0.10258358638819513,,,,,,,,,-0.02131290208984717,,,0.015350366194636894,-0.028172055181025727
LAMB3,0.07685212263062295,0.15730579727173669,-0.00929066449108871,-0.03460100519835309,0.06505530799853516,0.05938158315716152,0.017655437034084533,-0.24278661147966343,-0.021462097932627086,-0.03648667122378648,0.03902490728387882,-0.0447244035683898,-0.057866445686713563,0.00797444671555235,-0.026188988828707037,0.024719580360118457
LGALS9,-0.06534471238658499,0.0004051361854910738,0.008391490521581996,0.06061841526298492,-0.035960726172996074,0.06407436074081681,-0.01441514348964356,0.29378686216835337,0.10120927552387605,0.04923128061244042,0.0032356635916215037,-0.02182222771822983,-0.030558628633080172,0.16232920411264995,0.08467862889349163,0.06390827633936108
VIM,0.12276933890573508,-0.19145212263824707,0.012449791590754936,-0.004403523815990932,-0.021932399613367178,0.004867704880886594,0.013919296407005071,0.4252042701902582,-0.024986177802353193,0.06405881985334988,0.023937792235988152,0.028506490076947007,0.009789125087809077,-0.05702544454178234,0.011182213549350792,-0.11578536250860276
PLAU,0.019090765966514708,0.05902581784917527,0.047747571810371925,-0.039925211404298236,-0.05481380304413336,-0.04324877175531475,0.007946890067444437,0.38316926502277676,0.0997513611438027,0.0002680371595324223,-0.03849330933192314,0.026305736362552803,0.0378417639539579,-0.008043804267321923,0.050121829732979434,0.009892326266838626
TGFB3,-0.004924914677692349,0.12278755430938261,-0.018624725296121573,0.022963962233682585,0.06027950171963665,0.026645444005343306,-0.00837876625855504,0.1341115928865612,-0.046776398345736186,0.008796579451747557,-0.0242489172360573,0.013100000252139914,-0.004938127822561935,0.03628215290285033,0.1167736065482472,0.01592638606866285
APLN,-0.011536687751015287,-0.14325092856096747,-0.00932718946284994,0.015288340542510822,-0.031074952653370156,-0.046988150464453454,-0.07385334873418954,0.3262492888700478,0.027465299347174198,0.028941646811664976,-0.010391569342759855,-0.005317534988783423,-0.008647157638578803,-0.14651087935247464,0.035667986798574636,0.03497677464237601
SHANK2,-0.019869903339018804,0.024913304562193598,0.01967505346132348,-0.03171407447410934,-0.008739625405758395,0.09176654246964645,0.05103523865793972,-0.16794984128084253,-0.0046693879940448236,-0.0452402587519572,0.020812234528267998,-0.05063891503809404,-0.00014548751818224386,,-0.04649152029803719,0.014441909877048461
LTF,,-0.09687985148318087,0.028951564511793416,,0.01724159368168265,-0.04487159592700024,0.05336757812222895,0.3672902351786319,0.19910574667909606,-0.01830210885660873,-0.03681522566282928,-0.05212263510218221,0.027278464451015318,-0.028984698981754473,-0.13137663284829068,0.007016783362373432
PYY,,,,,,,,,-0.03629713283874914,,,-0.012784888275665818,,,-0.04936104453366059,0.06025788767177666
PENK,-0.029367144841755642,-0.007913225436197744,-0.024961940750879444,-0.024046646578799152,0.0230387023135643,0.06635350629066514,0.08270846701508788,-0.1710734311176731,-0.0170030980687724,-0.008988075973180546,0.02558473890163568,0.006468049914571163,,,0.014466745151569498,0.052421218046392104
CTF1,0.04621428255879015,0.0599123352688258,0.03186518862104941,-0.013958042937580215,-0.01731921445685535,-0.023744747057461744,0.020726970401184108,0.08508005333077363,-0.010509554773093756,-0.0019550745449661068,-0.0285906059120282,-0.02330426411441231,0.19605122232376357,0.04832421608993033,0.02193130671265937,-0.03191229862850058
COL3A1,0.054937532609931554,0.060677934812462725,0.010876521445434176,0.005201059650191374,0.0061723123278289525,0.007157205250648059,0.024239954373008174,0.43269545904491846,-0.009636933803737117,0.03940901155149479,0.025228772696893536,-0.011918182774227492,0.08448897088968313,-0.021194898614516434,0.05855117479250899,-0.05253961564348494
S100A10,-0.10428178580695063,-0.17860554071704063,0.04344443227789208,0.029768964631241065,-0.021786447946097375,-0.04787243280722945,-0.044825595742455177,0.43291593640592174,-0.024379135207713454,0.0647587208738947,0.00851367850285949,-0.0026628437359920085,0.019615692339659038,-0.1456083638779894,-0.1455353881303239,-0.042891757938623314
FGF13,0.08790325112502867,-0.007228749139453797,-0.009384824236342054,0.011928252812941331,0.08890653200723375,0.07602155784218624,0.0038373865688571206,-0.21118733979538853,-0.06925153542985764,0.02711747876963921,0.08020856894211374,0.04768551159931144,,,0.021705271739021807,0.047777774565885466
SEMA4A,0.030551747581786703,0.034175063704026974,0.06945122614556241,0.0487571906634511,0.009961725571723264,0.07973282303575563,0.022724627860660377,-0.1297709845144225,-0.021174780838802625,-0.01406120732642245,0.11200296287553399,0.015756733342964145,-0.017036079667747776,-0.02728281971173214,0.10630986756993864,0.058213478411968965
EFNA4,0.006336334670724497,0.10452129320661255,-0.037419053423254384,0.014773727817860549,-0.0003336696570842781,-0.010884745299230203,-0.03675703146273326,0.19900125316357622,-0.02620876628147959,0.0028308394666806506,-0.03276471199331663,0.01143565383335751,-0.003948503501761348,-0.02950256485691121,0.09153871308026987,0.10986820847807015
HSPA8,0.010734799588541394,0.10766493762876274,0.03218841945052645,0.00013652867303089546,0.11713829483241232,0.12622171080501177,0.007656570335253551,-0.13104833809305688,0.17654173075038118,-0.0018745727111232466,-0.031318792593301684,-0.011517631622359404,0.011626213726836292,0.13920234539591567,-0.026028068328764954,0.08159613457302738
NPB,-0.007679202084115746,0.0203238281786079,-0.03737305791623965,0.0008565395118986761,0.0342789992620375,,-0.030975235554686308,,0.010780353545321296,-0.024829567240182884,-0.049994460959901045,-0.02884385527165114,-0.057145864805768797,-0.003953008496840047,0.05334510300633277,0.06995820369402686
ULBP1,,-0.06140347210391287,0.039972098289874955,-0.03627111013115779,0.05163730471369718,-0.015964193067445762,0.02719734866956558,-0.015414636782324935,-0.018876402632769712,,,-0.014269317354843457,0.04871375072927861,-0.014673773947042171,0.035790058929325914,-0.04941662902459864
SEMA3E,0.03770798419022765,0.14090448646349868,0.04864048690687421,0.010984401297593073,-0.043415006042851,-0.03946132088215175,-0.0716913537298744,0.010705887106009235,-0.03509419630808475,0.017403823703482917,-0.011714344713208832,-0.014594341293129563,-0.02973183872038448,-0.059681099849009496,0.0075991267631654695,0.05145816575205549
ADAM9,-0.0667222524956391,0.095531246817464,0.04575758128322123,0.005355880201455025,0.07009647020703184,0.023039994260171618,-0.0178387944776801,0.36324825993924387,-0.07355613956825498,0.03248518234555609,-0.016370912910081466,0.05883733940854272,-0.03401210719499149,0.12809240306710323,-0.07513640297932021,-0.10076590100192195
ASIP,-0.001585114861129354,0.012537617175429849,,,0.06493496681941759,-0.025198010268058686,,,-0.002548494864907952,-0.01613735468682212,-0.027148473740562677,0.054767662747195876,-0.12288116705614294,-0.06636136821848859,0.04869988067942952,0.026018181362618013
IBSP,,-0.02193490821429931,0.027436595314725806,,0.006112591762934972,0.021781051685204667,0.018860577873869376,0.2175624803141358,,,-0.03708348990441258,-0.009554158211747784,0.09549500066097275,-0.14534815057361924,0.10852021582156285,-0.08899619648051081
MMP12,,,0.013294839201996263,,,,,,,,,,,,,
FAT4,0.03964312585648693,0.15181885532278155,-0.0076036289463643466,0.04069747061971672,-0.01388178088453695,0.060176527499877126,0.007255913497411677,0.1348566353788851,0.025766028135221004,-0.040102085448859126,-0.007746631148858277,-0.027201471081424088,0.0605094278037539,0.014066052275859846,-0.014854276084121192,0.005526559826543481
MDK,0.0579571805677238,0.24089632244903542,-0.011315491670301507,0.03319388429096893,0.061206274841428196,0.08033625223247562,-0.06244874568164899,0.4219537995834846,0.12320576563468527,-0.06285051137934035,-0.02647382756680797,-0.02059123097464423,-0.05288605089571289,-0.07091312363068109,-0.023469683411556287,-0.13865219522424155
BMP5,,,,,0.06657129271681328,,,,,,,,,,-0.05336730440026899,0.01849704470150159
CAMP,,,,0.008661136394961771,0.04544222860727779,-0.02468239575749826,,,,,,,,,0.02798969165459856,-0.05076011589004639
HSPA1A,-0.013476146919435925,-0.1281460110078158,0.011330366193811756,-0.006374670885037916,0.03337698954561741,-0.016718593133394088,-0.02212675536242613,0.1900242417106659,0.21585913901435336,0.04361090286348559,0.07287386218280728,-0.06099161936289918,-0.030744222103749143,-0.003914682058454542,-0.04326005250186006,-0.013642655950064125
SOST,,0.08479607912609084,0.04006244917565609,,,,,,,,,0.020111224587611096,,-0.08032051127358039,,
SEMA3F,0.04178341972113588,0.04326198052212133,-0.01696791599764652,-0.02814149585246108,-0.008666303506287366,-0.015016356643372532,0.00046656421949088373,0.16782270053890216,-0.0004346035039703337,-0.024406624802640286,0.058267392305262344,-0.036308035183546576,0.08509321019143261,-0.10302684651103487,0.13356656433872902,-0.08724364925060284
ARF6,0.029774160219147448,-0.017188798420908473,0.04456511718378879,-0.00010234190250927936,0.008383428389078384,-0.005152669382128147,-0.07702860911404791,0.14422477435965214,0.035448303173065764,0.008702192003942196,-0.03889669677425063,-0.028753488734211574,-0.03743139485530115,-0.005644099352611371,-0.020312982203556505,-0.035132151969954194
IL6,0.10613960132263886,-0.0036187721275914267,0.12288841745113013,0.018689372606434225,0.040513214510346424,-0.013128814122766917,0.07307439154139611,0.21305883543275433,0.16013712358237986,,-0.0508352908642846,-0.018179075072678165,-0.044800393186710925,0.05461297990602234,-0.04335075158151624,-0.10739667872466263
CALM1,0.013083955624305517,0.13821518945569025,-0.07552740810799133,-0.004504424014084289,-0.04071116975058501,0.07812079218056893,0.07140219226871684,-0.37125072433663325,-0.14978387415437108,-0.012043453695861312,-0.0002618272298838288,-0.002360265923492278,0.04712129871612685,0.07519185700191805,0.08418369505280103,0.09415665688387775
VIP,,0.06565613279990004,-0.01230644943390819,-0.035315416248927416,0.04522885088254784,0.09851131318631583,-0.00825603893746375,-0.12465428346448672,0.01879488759495536,-0.012109903854798572,0.014634785335539078,-0.02680316624728664,,,0.045398981463408754,0.005989838987960392
NMB,0.04327268857419562,0.21821636340752879,-0.05172977310937986,-0.010235647189929054,-0.006462289127570959,-0.02685664810812015,-0.0014137797628067932,0.31673679686006107,-0.029238324820199824,0.030017040787090395,0.026121262179761892,-0.01603255602277653,0.024965422681317635,-0.09796520624155129,-0.04437259283791054,-0.03405299443835959
CCL26,0.01599905749658699,0.0034938177779086153,0.046945005833867424,-0.02266088031290014,0.06197053648909562,-0.02717286382500473,0.038470169646438776,0.10718598848708605,0.02739934748764209,,,0.014008001811098299,0.11997131662712107,-0.00024683819755789727,0.059013835100818916,0.06213726720954904
FBLN1,0.02238495062062994,0.08563018572516347,0.011971510188179069,0.044139293126280274,0.08533635316426233,-0.012645387084177723,0.05796864548402724,0.15165351207577699,0.03965275276045258,-0.013134527918566397,0.04639739825743926,-0.03682480933802446,0.10783575763227891,-0.000507681636257609,0.03166076916644566,0.015399062472351933
SAA1,0.008363582558824662,-0.02685324206326349,0.1282578351641876,,0.03561964798119985,-0.037023139315428104,,0.3101168634738478,0.17056027026549778,0.12109588885804216,-0.05424083814393467,,-0.04752258026935119,-0.004695035773031516,-0.023124182005069088,0.06862831531809525
MICB,0.049376227310772076,0.024729940376382323,0.017564629914936066,0.016982522375540817,-0.0009711442660344974,-0.020072415857966864,0.012129640502069447,0.15743832176703978,0.14140275749632253,0.02914256560508224,-0.0001944296333504789,0.011659877636547647,0.051641772839125126,-0.03479548953075487,0.07613317578259167,0.04513906945808287
MMP13,,,-0.028717445945159195,,,,0.09856627785797133,,,,,-0.01218389977270887,,0.017771660310017128,0.13827274938958806,
F13A1,0.03163084418057332,-0.028937926820637266,0.0662883291788046,0.00041267854431765907,0.020579430313254196,-0.01863190146815355,-0.0031596278377113967,0.15309555300450475,-0.024492441046498423,0.015929620720996934,0.008745979021939571,0.025450282149593415,-0.027429564053013528,,-0.08113769670582949,-0.11304324571723591
CXCL11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999998
COL5A2,0.08194906489013302,0.23637660113319015,0.12333581240414224,0.020868014650886717,-0.03246749319653027,-0.04500832089383192,0.003695027662905268,0.38515822874378175,-0.04285601762352105,-0.004467779079973516,-0.0077359907420681264,-0.02960961149018933,0.10201110199658811,-0.0487171853948289,0.08222243301331379,-0.1065766928268633
EFNA5,0.03857761727000339,0.0728538948913062,0.028111398771873658,-0.026055781286054118,-0.005378033739384058,0.047527107617293084,0.012377438481320625,-0.10147418782794991,-0.02459125399214037,0.05258406842561412,-0.0046306140572873015,0.007761611251918987,-0.02481486499359935,0.056490766822640336,0.01788941079399863,-0.0010279704247637754
AREG,,0.08363857902495908,-0.00021882562225223156,0.05636991740709456,0.07550518541630398,0.012875959830257433,,-0.026801354825887243,0.044096112260661235,,0.001675070738604414,,,,0.048531462245468095,-0.05564158822515504
EDIL3,-0.12292723994967968,0.056688085951928834,-0.026558645942810377,0.04636398878077763,0.03931419665358029,0.06781827650065793,-0.015609992964543703,-0.37352010506350636,-0.03154621571681963,-0.03853907047318319,-0.022731385798047836,0.015846659686272514,-0.03671255635003153,-0.060661602120376905,0.06825211196314952,0.036803947776353964
CD86,-0.05793929440086479,-0.028737919219233177,0.09220910931517905,0.006104990719915555,0.034205869495551953,-0.044721929204184864,-0.028366524110563347,0.22417628587189078,0.03741209296402136,0.003489185815394534,0.02664836209706828,0.02235652375964118,0.020154310009998802,-0.039339540830513775,0.029879738226739113,-0.026321315698280955
AHSG,,,,,,0.01671692813704255,,,,,,,-0.03529398533352338,,,
WNT9B,,0.05117716850730942,,,0.0018558372411843743,,,,-0.015579524399589257,2.592538090515499e-05,,,,,,
HRAS,0.019570204517880094,-0.0017260692203694313,-0.08979549954018982,0.0005406069272487997,-0.034393847738223515,0.0019378952345454892,0.015910896058538154,-0.048167023715031856,-0.06307169608715582,-0.04786927632080923,-0.043903258994050315,-0.057833597755569906,-0.09138058598508615,0.059640430072768535,0.05619572120088218,0.028518654783167657
C1QTNF5,0.129902765029285,,,,,,,,,,,,0.001891056647796367,0.1624220937567481,0.07668194308210513,0.04948018624099211
RLN1,-0.011070743940207172,,-0.03910516962005023,,,,,0.05797193094309864,,-0.004626654885803456,,,-0.005102511706412766,,0.0356271855508312,
COL4A1,0.03470690646619224,0.11335370444654677,0.001655695215715511,0.02689804440415331,-0.012363394042737279,-0.0620072137668796,-0.034805030267522435,0.4319835969582336,-0.048058305643986776,-0.0004099499583658525,-0.03827041549078179,0.03320049853689747,0.08784729844506758,-0.04862277758811128,0.07447355450457058,-0.02092679257539467
CCL3,-0.0333391402656248,0.13672155517563375,-0.06324199164352505,0.12019912672212181,0.08698593207231908,-0.023191835211248953,-0.08419358529401903,0.10539688636903652,0.1905547703120445,-0.0018963850010428297,-0.04078466687198031,0.004060463855615843,-0.013378217529679614,0.14390812384320303,0.09730536082159803,0.021526213111626825
BGN,0.03803878706623858,0.02355124177566667,0.02720025652534061,0.044397731713506985,-0.03385653110276551,-0.05525979505760908,0.011012785141637442,0.2340549804040922,0.07781005153463239,-0.0036980354893149433,0.03635607498795976,-0.029919207872450945,0.06420526292428337,-0.026075261055436134,0.09265755853636207,-0.04099837832756314
RETN,,,-0.02206139897633136,0.042832758250468166,0.003250028771931712,-0.030065505474829515,,,,0.004164249080999646,-0.031782710071526735,,0.09542557226238826,0.04004199816492137,0.12255833959259789,0.05293861437265522
S100A9,-0.03449558608331199,-0.06408764972165874,0.09961811065051368,-0.01581523366966188,0.018965714195457214,-0.01888503222763286,0.048807338037704484,0.4039216076984757,0.06839063478680078,0.03204998726028924,0.014258770669269148,-0.044851835596310174,-0.03741614751754329,0.1375205833714365,-0.0734614167253258,-0.08885007430859451
HCRT,0.00435370021112758,-0.002546909062111497,,0.025225973303862306,0.060596063452883105,0.01730694313918626,0.0030544501753624193,0.12653934614479492,0.00288860835421809,-0.00991929705636787,0.04706750758932401,-0.023191264478817267,-0.004268721506204993,0.12622721001848217,0.07563121423419313,-0.02489477251289156
FADD,0.047761416937248787,0.05748233081764069,0.02288469089884205,-0.007759298743513916,-0.0032014047887237804,-0.013688702282521633,0.020227597066249423,0.23724195304931547,0.028805596265025674,-0.021179018150875736,-0.07142009335325934,-0.022249842138652703,-0.015350023154588117,0.08367866556311362,0.0287537105710945,0.05187634415218359
ACTR2,-0.03127992013037856,0.01927770738329672,0.021916517422012644,0.0061013991408954095,0.009160068340175341,0.024452044408195917,-0.010630174700973683,0.1315767467385033,0.05088109501411977,0.021591779963842338,-0.045321500012528104,-0.03538510441440209,0.028258819187789826,0.04866442150985311,0.013143650234801707,-0.04366439901790007
BMP2,-0.004260730860116313,-0.04723932569379827,-0.022373438131748025,-0.03289796228622077,0.01252796217844721,0.0032494723356823125,-0.001480155333107962,0.13599513885983758,0.03216975104867863,0.015089241478490122,0.02209843960314517,-0.03448097549510046,0.15664133456390505,-0.058338521039520606,-0.019113483176384897,-0.07121317512770182
PDYN,,0.047710967826471835,-0.03217214297465049,0.05042543854806641,-0.014484556613344576,0.08051649249213938,0.05197042942331272,-0.254189413374982,-0.09231745392944543,0.014012196401394004,-0.015184878848080612,0.0494587395795248,,,,0.05664263814763206
CD55,0.050728742623435505,0.017968748852120398,-0.052701201197407246,0.04883810684992208,-0.005141585777371212,0.04527681765105456,0.030057606891233973,0.08553908293794359,-0.002085151236568045,-0.01732304995307597,-0.04303693874737903,-0.034066209841697906,0.018506582817045734,-0.04001648418981584,0.061895960064999325,0.06347855502344242
OSTN,,,,,0.04621998662541036,-0.01906337435916535,,-0.056794506484556466,-0.028913421907170177,-0.017111715163955,,,,,,-0.028580159685219396
PDX1,,,,,,,-0.0005532818470532573,,-0.025767995498790754,,,,,,,
CD6,-0.07423505719727319,,0.00018534359625142717,0.013576103923695935,0.053289540972416914,0.06902729336272354,-0.022108013144910166,0.02288051484664932,0.10028344703648866,0.08139105637074004,-0.02251487349657616,-0.01609901173129314,-0.03758176578272155,0.005893478275202744,0.0932854614103811,-0.02408437746996017
IL16,0.004543950461633158,0.052192913578287516,0.04455601173029129,0.022035385759716485,-0.03622055453158249,0.011606257177378884,-0.005955324199153011,0.09692181834681711,0.04724700894652463,0.05096350903132424,-0.04300128084187825,-0.021886463981107628,-0.0495920593232719,0.012310479130869747,0.06885897412170013,-0.021306590929735813
LAMA5,0.015142947711689439,0.07957555826487021,0.029776316600780246,0.007628766109442451,0.0041516233984499615,-0.05749237151873193,-0.05475598168843805,0.28750985864701745,-0.04201388489112503,0.035494098628468064,0.07162895207352936,-0.02894410973819133,-0.03251935370853596,-0.09756125810644033,0.004082125205931732,-0.024198603510657075
RGMB,0.06346993077419055,-0.0646328269616312,0.06341164532005408,-0.0470496753328378,-0.07360297517068012,0.0031659595773511225,-0.033118459768809595,0.10745277525223614,-0.009002202053973583,-0.015917674420500967,0.04808595778276478,0.010313558999001536,-0.061273534998691176,-0.02117703097384652,-0.007008820611787995,-0.032777311286894456
INSL5,-0.028769419109055262,,,,0.002391689557666354,0.07150439035242298,,0.12079218940833364,-0.020332560032922692,0.023018008479300685,,,,-0.04576172913831066,0.016406835703622023,
IL12A,0.09509922799858178,0.13079977218106514,0.029883158554751026,0.01938783970812716,-0.05699223399767977,-0.027331726037775186,0.0936188076816159,0.22166454869419228,0.03604771040706867,0.031410021881538,0.180874240277178,-0.021915043605034077,0.03392963832171267,0.035417907947578715,-0.007524274096996217,0.06619825535337981
S100A8,-0.057506993335495804,-0.004672223855486995,0.16430249407812525,0.023384205305220066,0.005561854262443784,-0.073719807567153,-0.045413149795569464,0.42535317349156354,0.08372482843463709,-0.028751753281940604,-0.041431894692215136,-0.007848091606437449,0.022866510669645214,0.09789973518398336,-0.04555977391759757,-0.04183079017589779
TAC3,,-0.011983240356446484,0.028391029610749213,0.0075133916885482595,0.05201977408265901,0.16210588632729722,0.009295095708793616,-0.1753334806581945,-0.018054951287744436,0.02486497142773121,-0.01827547852127477,-0.015031721285559532,,,-0.002901245575177675,-0.039069311482797194
TAC4,,,0.05210894052541278,,0.02705334895507987,,-0.02425764684951115,0.02459885730930473,,,,,,-0.01805205484924886,,
MFAP5,-0.04935217163495175,,0.05475977990974239,-0.02386943487536576,,,,,,0.007229937805084197,-0.02183869758786078,,,0.004756477899788154,-0.008635010846324384,0.024723103300978797
CXCL16,0.008225710132860376,0.09076546380690546,0.0818105952125703,0.015558705984466603,0.0538039746625281,-0.08066215824931967,-0.049594460930408424,0.279887018179086,-0.005747860552294176,0.06344618014790145,-0.045667528886640676,0.01394151196371685,-0.023266372051514703,-0.035939217281550966,-0.009894600099727514,0.042097601425538485
AGRN,0.02903639507214911,0.1870702477645372,-0.03622788713275179,0.0001620281658614061,-0.010574605048984765,0.00042883929090989863,-0.046585490820996195,0.3866815981856013,0.008076678050308738,0.05193551622873596,0.09372370357909768,0.06740261792705846,0.039082505834231895,-0.0826739078275678,0.12565954314523065,-0.09748036040749859
COL4A6,-0.01801149333766704,0.0763938987543718,0.025264459235176565,0.015096671340177927,-0.040620898776305446,0.0004653519617477407,,0.09165495679555857,-0.040814790024437074,0.0018940138760143374,,-0.013170941500268285,0.0017918187864974626,-0.024267201003705427,0.013636456253799922,0.0672152791639998
FST,,-0.04180583739020994,0.035544419433212696,0.04115956907821172,0.016760097892218835,0.09134878003801432,0.06269382898711072,0.06946156586943246,-0.037379788013457205,-0.030657217575635654,-0.026822984705761166,,-0.05277480611436289,-0.024573745560756904,-0.016298939346994768,-0.05240150129908494
MEGF10,-0.07847079550128574,0.0493741427278333,0.015312665866095242,-0.015041432759426591,-0.003411246045487755,0.007728776829752938,-0.06068347361543306,0.00987232846716618,0.02188046920929635,0.06545560725425405,-0.018116726057191966,-0.04158513431623656,-0.04115902380281663,-0.026598283408396567,0.009102462363710977,0.1634389763901619
C1QB,-0.06367113503230824,0.09816625088316669,0.11029330564251821,0.06793465758916713,0.07676078482833637,-0.02231561513455396,0.08085522436910744,0.41022202143615605,0.18608665792108423,0.05882910281883403,-0.022156665548133718,-0.05126047497232874,-0.06276784047269073,0.09450288273046929,0.013126022616974034,0.06269847109812628
HLA-B,0.0971214577673397,0.21729307064918305,0.21636874014613655,0.03106928905491548,0.1816190202069769,-0.08200242362984082,0.026710868523295135,0.4835781814348221,0.3026228609216782,0.03761780616514303,0.005752923207213231,0.015366010469864657,-0.04314297685772647,0.0005851973681919245,0.07218127714714608,0.02683001114560948
PDGFA,-0.02006589178485321,0.14203653616347497,0.05814403563083242,0.006360075754755568,-0.06956769212090383,-0.043318224390332734,-0.05699512155523872,0.1110442860609539,-0.09640232411191836,0.03272550815217435,0.045311653911255495,0.007453150758668873,0.026956270810887265,-0.05347017988615927,0.058463191854847246,0.02271887195803803
LAMA3,,0.04459741465715132,-0.01015188621271905,0.047201172334134664,0.006938540195843847,0.0032982137747495227,0.043796494919150546,-0.05666347441586559,-0.021957882574645118,-0.026138154012058247,0.05620643379353676,-0.006731481669000561,,0.08716580422526654,0.056935806788861114,0.07073606995498607
DKK1,-0.007848936011875526,,0.1182037932791721,,,-0.050364220050177745,-0.020017761930315445,0.002501389709141409,0.05525777497894651,-0.022337439303913926,-0.04540185240397879,,0.009330009492307589,-0.07586617917007536,0.0008169628794895993,-0.12874549252720713
INHBA,-0.0145394099455504,0.09989249771550969,0.006044120335834966,-0.021387435514717976,-0.06954629680324957,0.028692793653746267,-0.009346936096876663,-0.2230295948083392,-0.023943968180619047,0.0074801020610729945,-0.03573313478085554,0.027636413395767834,0.08497951019401759,0.049893736561225435,0.07640226439093421,-0.007374768718957241
LEP,,,,,,,,,,,,,,,-0.02825334464725429,
IL7,0.11750379365547328,-0.006100599257102187,0.09173743950228887,0.025972687467437364,0.0002185095506640132,0.04660692396660625,,0.07870623322847393,0.06728031812850234,-0.006488320568902416,0.198598885710153,-0.015620004991962151,,-0.03693322741969491,-0.03423039281885163,-0.029067441459771554
FABP5,0.0055119605608532594,0.20774100016540073,0.12261091575412207,-0.0012779746073545495,0.11180944940746136,0.023107908576928363,-0.046262106821586886,0.10379701506203175,0.09855697930202222,-0.0005521900860839639,-0.04010964977662356,0.004257688466001208,0.05879734880688584,0.04885237963571832,-0.04580202476828784,-0.11404116811359169
CCL4,-0.06826072889038691,0.1625404306566033,-0.018799747968626147,0.06275095870991744,0.15204889220775514,-0.06350403393206787,-0.05103483590275415,0.12612425986522793,0.21027375698550443,0.03058251643239157,0.014854279716037708,0.008953765941402037,-0.02088061922968593,0.12278222929854514,0.11659364232312425,0.017218871818465247
FBN1,0.0686285937576021,0.16095765980061738,0.0484178246535537,-0.0013625789274705272,-0.008276366313588523,0.07574951485273329,-0.06846977982572738,0.21628843536586953,0.043433252552413835,-0.025469055247775783,-0.018000946746387435,-0.03340415249632492,0.14816611179119016,0.08163067183318062,0.03514641204241716,-0.11732290664529658
TCTN1,0.003693499993762641,-0.007633026957266905,0.046159083832267626,0.0036503289596416825,0.07269169889755402,-0.0705941428712877,-0.02221255170981471,0.2987819274339726,0.014951045905936529,0.062036865761527955,0.0588403645765087,0.0504940390251935,0.04705725532747948,-0.0796217115846013,0.03851054691646941,0.0074093783238170985
NCR3LG1,-0.05895105472428667,,,,,,,,,,,,,,,-0.021795453147519017
BMP7,0.02557001873632639,0.005259509831047954,0.005800633468109266,-0.01564887521792482,0.005392485185825805,-0.07129645027420546,0.017826861198109226,0.18587326473641763,-0.02877335161034951,0.0015766581763801673,0.04089479598688735,0.027786882289629198,0.11836572989016725,-0.06509556947686536,0.007568615850297793,-0.038796063579148755
NLGN2,0.021455663794186158,0.04263561785923509,0.02390536539380077,0.012510024546597918,0.017979758915220675,0.030987339894999685,-0.06391388833417695,0.13518655927614362,-0.04243777589220274,0.012079316083928834,0.0190057188345751,-0.028874112607860162,0.10818199099348268,-0.10896464672582536,0.018781338818300675,0.011193868481395627
CCL25,0.013226687502435299,,0.052369524208691356,,-0.0031101041067933943,,,0.06019559555798303,,,,0.01577310721290162,-0.056608598312404855,,-0.003522155929691902,-0.03568690813488469
NPNT,0.06869906348127432,0.15428506541180736,0.044266402560537266,-0.028062173223578523,0.01763854336676302,0.033123487716757584,0.04402221266138936,0.35970601680792796,-0.1671172521033691,-0.040816076724871905,-0.033666006049068734,-0.04954193216241849,0.04810666292581287,0.03271957183448408,-0.049123738893492475,-0.021264970630828717
KITLG,-0.07737924019036974,0.11706324969826724,0.015565750229026468,-0.01563865888875221,0.05444415062110672,0.00904305932955098,0.01688684735566348,0.11369982563363051,0.033442625857874504,-0.0283033022951649,0.0682243621247565,-0.04618457844678174,0.10763794582276649,-0.04714248029742218,0.01710848217058686,-0.01989106975822573
MADCAM1,-0.049664335886377656,-0.03450325289861611,0.047440634437584166,0.018448112495583473,0.04235079296203737,-0.019925265961447995,0.11751637633148226,-0.058287647693015275,0.001066807599905469,-0.02233744055844889,0.059042983685504306,-0.022386473148506423,-0.012616098699814657,0.0412589525840181,-0.011693318981692933,-0.027093662629026634
F12,-0.022922451380525212,0.16198388084982243,0.07633840199569357,-0.01684414663716753,0.0033770364349643553,0.051410686360065384,0.05618256708440536,-0.09662227217797509,0.002579964817208928,0.0009072572506553559,0.02248324355613269,0.021836903649639455,-0.0012189610445068274,0.10603657816217635,0.030522636103435606,-0.051680580098915664
S100B,0.0531586565985379,0.23539438256339584,-0.002641927196299575,0.03152975982298735,-0.061422747611428276,0.004853788873019695,-0.03531809226054588,0.07701945753189483,0.005288883074257354,0.06822133577808612,0.006100942202755385,-0.011194289179663973,-0.007550187503922535,0.14239532371178695,0.050529635890359,0.12799263011957757
IL27,,,0.043803367857910176,,0.1052574453842107,-0.01861842998830879,,,0.08568360141927277,,,,0.12257903498144884,,0.0651543045931958,-0.039068976497581426
