,UKF248,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Bbulk,ZH916T1
EFNA5,0.003977655812881374,0.005178396039108695,-0.043534990294315,0.015354104740221785,-0.009995398659866695,-0.02312876842397617,-0.1149344780193478,-0.010700171582129655,0.0231433680480227
AREG,-0.004493516507787471,0.01965337510893175,,0.06104879964153754,-0.004994578870506535,,,0.06083576387584541,0.07427540666137467
EDIL3,0.011790486470813853,-0.02991997869533649,0.0028588947293530097,-0.058441817759853625,-0.007823042351303242,0.005914766614739688,-0.014790384681932148,0.06485510880558681,0.054685368424354314
CD86,-0.031442856808454774,0.034256198074061966,0.02714405125864387,0.03748960742297636,-0.0011566256691830587,0.0023049681370308447,-0.0073546108974154745,0.012603281091988074,0.04197652607184862
AHSG,,-0.027334086624677727,,,,,-0.03790079957919453,0.005235282126832091,
WNT9B,,,,,-0.014262696241324717,,,,
HRAS,-0.0011155989614335619,0.018003477324930107,0.034742224445593925,0.0066697466902962636,-0.09456435373651506,-0.02952598373565559,0.044795625029683636,0.05159264778726026,0.10379199253736171
C1QTNF5,,,,,,,0.05836073842024474,0.06488966474151735,0.08643339829289322
RLN1,-0.016432796379880772,,,-0.020331476462489822,,,0.046048734296969644,0.06438256613873464,-0.022812138207274558
COL4A1,0.04662122214591197,-0.0687530018946916,0.019526966155901323,0.044053175132738806,-0.001244034156202977,0.04001895341637099,-0.11843652219111311,0.05934113367715024,0.011778607410655492
CCL3,0.01851613529414723,0.024400228224398825,0.03223541578250678,0.09598358640802014,0.035553800349446336,0.0810554452757046,-0.02772695038233101,-0.030524154269601853,0.10736555012523044
BGN,0.021359051663592265,-0.035173917023896266,-0.03594950490363511,0.011845670058449914,-0.007950043205596695,0.0022995673081703557,-0.08775437013437516,0.03184233885877064,0.04370732029531234
RETN,-0.022149906669734605,0.015634779873675002,,,,,0.14698462180025249,0.04618625161461138,0.046645840855134804
S100A9,0.02106598240896893,0.05942195260855053,-0.012580321273825523,0.0560462295477344,-0.029986443211203008,0.0630928634061826,0.12465723331946287,2.2151108718198423e-05,-0.049188920842246034
HCRT,,-0.03493654210481274,0.01335331753976413,-0.030498229524908854,-0.017095559452498885,0.016808118790784844,0.08863445604862016,-0.0012880847183100652,0.07838775703898647
FADD,-0.03985219766304926,0.07058721462061635,-0.026014881021956916,0.05758809844244263,0.020775805101866385,0.04337164995271506,0.05863555519990843,0.0793863670380009,0.09763819046994136
ACTR2,0.0049506183258436025,0.009253795526005762,-0.0180507850217011,0.027694854733242635,0.016030497080266746,-0.06435158186772325,0.035765172902367484,-0.000505755587415912,0.009250719473633187
BMP2,0.0003325259279311495,-0.010124112322664408,-0.023373311753857248,0.011726415430903935,0.07244275431895537,0.060861062097455544,0.01856662886424751,-0.0056792670096324875,0.025535752679231763
PDYN,-0.016241396586224855,-0.004804472818396279,0.015607260942836576,0.0015276875851210812,0.016234907820787355,-0.03553140553507009,,-0.020263568575130363,
CD55,0.050282010819198315,0.04552317510617313,0.024395416383088807,0.019639049071697036,-0.012745425012471964,0.0636932434593239,0.03979222709779715,0.040157042862359105,0.07982634759206497
OSTN,,-0.019522463283809296,,0.008927083098785961,-0.026418364874347504,,,,
PDX1,,,-0.024324407055947555,,-0.01830063229022173,,,-0.02963103037529222,
CD6,0.03297813708857609,0.00451126582980432,-0.01955842078082846,-0.020331475984254246,0.04533377521690745,-0.02102903099385348,-0.01174812702284208,,0.10393712776610084
IL16,0.00753535556175554,0.04009921009230742,-0.012257758246765746,0.036487410572079784,-0.009328794192350156,-0.041245829944900315,-0.008064050269219011,0.0119112601742739,0.11061997716951734
LAMA5,0.022640987134396814,-0.04471418776050966,-0.03193002809856398,0.028011465769299634,-0.018821973002622044,0.10075351219003494,-0.06758426384261795,0.017760447523538378,0.03440471324483142
RGMB,0.007048619626538844,-0.021982110352421404,0.08436883273727855,-0.023460191999655825,0.03076056866542894,-0.014206570512213171,-0.005647312139644177,0.016502807170608504,0.01325333276346538
INSL5,,-0.01738380656763221,,0.09157979912528086,0.0297711321128068,,,,0.037325208432560916
IL12A,0.00773522880434245,0.026180365471278562,-0.02707636518090013,0.061344399075646226,0.010218692821519866,0.0317116695070721,-0.08403664560977545,0.01624721028461586,0.03924555359959787
S100A8,-0.021143862936964842,0.02397236347432384,0.014319069964592071,0.07275690368113472,-0.008183649317166176,0.0646951816516717,0.11842877105812798,0.005936836081951199,0.026942396649404298
TAC3,-0.0171889359730185,-0.04670019934995609,0.0692499048760025,-0.0017393784663052286,-0.004165576396491236,-0.045448275986989535,,-0.034186834228321764,0.007728009291492859
TAC4,0.05951944782820235,,-0.02146014936420035,-0.020331478455138424,,,,,
MFAP5,0.2169668981021313,,,,,,,0.10004144052588698,-0.026608766602989217
CXCL16,0.033059988264048226,0.006238035561855986,-0.03570256040286147,0.006303032545417381,0.017920365242873982,0.058530130550639624,-0.08839755853223093,0.024329547094280358,0.08587873183150863
AGRN,0.04418532669888357,-0.06812563853705388,-0.02340238372812361,0.022166640237162954,-0.00263926415944281,0.05499175705010434,-0.07566156279692583,0.009568678921474805,0.07683999326989818
COL4A6,-0.022149907063383878,-0.019518086350477498,,-0.020189561705129914,-0.02194687793904344,0.00279482236646312,-0.06097482961891868,0.06438026157339866,0.03288174121982923
FST,-0.033917086934539646,-0.01247741503262045,-0.0193874097227268,0.07434872227897033,-0.006431418272835458,,0.009245253927514373,0.06349510677484292,-0.02108513626821048
MEGF10,-0.008318959295747939,-0.0680878863470358,0.034380168666866974,-0.00930443641065473,-0.05365494186424053,-0.007505449353005094,-0.046787796719858984,-0.01895625974686906,0.05539606038829641
C1QB,0.03361619964595643,-0.0013777790053213466,-0.060218041649483696,0.06048893581580557,0.033009385551632305,0.04657787439994658,0.07885401476319615,0.019952331357857917,0.05446236149107015
HLA-B,0.027752168989928373,0.08509372258350223,-0.011600733307490174,0.0317438098194974,0.07441785332551079,0.09439734361613107,0.1078452255084744,-0.0005989441824154249,0.08263418027122861
PDGFA,0.03630519800147057,-0.0448189652359859,0.006548575271670139,-0.05297208249990645,-0.02353722297408656,0.05427639227911881,0.04658491161132086,0.01619457246139217,0.04779415669547844
LAMA3,0.03225470629096133,0.03920828142421289,0.04258286609946557,0.013572136001417,-0.027500323400639237,0.019754209241672333,,-0.015399744346963899,-0.04369158655316915
DKK1,-0.019059956796045375,0.022314412379570252,-0.01770922644008358,-0.02894135866303493,0.010355712029545895,,0.008883429242762149,0.012272889300816107,0.0087341996352015
INHBA,0.052861530275206146,0.061914719342147075,0.09049645206611438,0.030762739531961233,0.015085356671045226,-0.00377752095601054,-0.004552604826185177,-0.01028767038029755,0.05109855121045611
LEP,,,,,,,,,-0.023159869525617965
IL7,-0.041662517804394845,-0.03380328660460437,,0.023875714351260225,-0.006424612309657099,-0.020403337458387814,,-0.02938120837394166,0.051413968348622524
FABP5,0.0196478612790804,0.0329561136177964,0.001957142600284515,-0.010401188662723394,0.03383510374935921,0.045638182158542706,0.18779399785782652,0.054944283369646275,-0.03476417680977931
CCL4,-0.019487960119356617,0.012968044387901294,-0.01270407257103646,0.025777852143144573,0.08791678459083425,0.0019426357702045048,0.09216798382466776,0.01160876225967874,0.07156486143452513
FBN1,0.014939942951291401,-0.013677819414065831,-0.03780328521212318,0.007045127417262641,-0.027625535323570045,-0.012201112564575291,-0.014226395443897005,0.028684457582857148,0.06392888657095346
TCTN1,0.030300189205419246,0.00593414712680033,0.01738491811183286,0.03053322882842136,-0.024049250300556668,0.02868144858968178,0.07355942643424089,-0.01601547830654745,0.03551295424139369
NCR3LG1,,,,,,,,-0.023187174701115816,
BMP7,-0.040061051832684394,-0.08394081903448228,-0.017588708300189104,0.02065157869605589,0.024232475187506135,0.07642593113772109,-0.07017369469805965,0.06848439704587966,0.06240135730187098
NLGN2,0.07716075301604045,-0.10804077711984088,-0.040647264615829855,0.01777190069748435,0.024205839320997322,-0.001562265995397888,0.008890504731511732,0.03457579057794876,-0.0031895706217745325
CCL25,-0.017566966682900736,,,-0.01885214196046052,,-0.019637181419273734,-0.060789710167973285,0.048077589635867266,-0.03585767241479338
NPNT,0.025784565087605547,-0.025768999569802203,-0.028972725129568826,0.004045818457024105,-0.07416311235982305,0.0316065368779803,0.06732546663994277,0.026815697029255223,0.020106418971079686
KITLG,0.022214870348234207,-0.028086315741608223,0.017642383546798437,0.008856107306048038,0.021527768543619194,-0.0382563579685672,-0.11401282053312728,0.03873674464379342,0.05977934515566977
MADCAM1,-0.038852913931162185,-0.020405111174112974,0.04358652172402626,-0.008883898076431241,-0.0011805922218025065,-0.029241909102279817,0.02943124650846268,-0.01808101857129157,0.01612381511790488
F12,-0.03375026919966531,-0.015989521964986406,-0.039233617464739884,0.0392138427852327,0.04240536753822741,-0.04687929324757796,0.0928620620784875,0.01171769640727819,-0.013888712588567657
S100B,-0.008874419558362476,-0.10604548911495579,-0.02818552512486076,-0.0344727092367327,0.016743258768118708,-0.0960786262175771,0.02875728229950722,0.01575921861741927,0.07103932455793668
IL27,0.04786655010402035,-0.019066803651903233,,,-0.015261863514323641,,-0.01017902025728697,-0.021930862698045988,-0.0412893517646367
CD99,0.07663969023201979,-0.016678290189903733,-0.04159049322126876,0.03923956326243727,-0.00027640777957730413,0.055634079730991194,0.09128308344786955,0.08738715370707321,-0.02787748211127281
PDGFB,0.02355669463873923,-0.03389398775025025,-0.003317696568669488,0.022543537023148444,0.025938642319982462,-0.02168238672912168,-0.08889640709887894,-0.04269901485586806,0.08704827361199803
CLEC2D,0.10622665543280169,-0.018019021051028254,-0.03772958784258162,0.01062665131388342,-0.02377217807244026,0.08809395061115373,0.05023151592881869,-0.00939820247483469,0.08229714323220491
F8,-0.01982699323013443,0.02736585559975014,-0.03044133307047911,0.052270519856198426,0.017037760637746428,0.050502139676660715,-0.012841841556889848,0.02260107543132808,0.05679745376728796
C3,0.02077413099271177,0.02649299109393172,-0.09046610756269045,0.07623196291604979,0.1059261785998959,0.011740565966795888,0.029230809201853992,0.039826757940155916,-0.020308532819485168
DLK2,-0.04516276484523964,-0.008277065864015307,-0.017136762204565288,0.0005196294963378286,0.00918310735128484,-0.0273580670741721,-0.013134120791766159,0.026318942204692275,0.007811780452530349
TSLP,-0.019828221684162334,0.020206957266793696,-0.022060201581155504,0.0659754234187513,-0.0010331941050560234,0.0188759252203956,0.052186966394063124,-0.011910009350189904,0.026623572791050272
OSM,0.046707735594795075,0.006577212189277064,-0.02624405496117096,0.06474067929040608,0.0741444412235651,0.07091060323462083,-0.007699810512355324,0.002256768663708283,0.027963240937941065
PRND,0.0006955800203579926,,,0.07935295157300573,,,,,-0.0012198562597253862
SLPI,0.021401402312439685,0.00457729180773238,0.01400337253759812,0.06082548559823902,0.050401261354804765,0.07740885626760757,0.06936153367512009,0.042655152934109236,-0.03489982836122457
AFDN,0.009319049728670854,-0.07358155820840492,-0.03358369386882852,0.048703384605457554,-0.0536152996779322,0.08138455471574757,0.035900787174749135,-0.012717093236517298,0.04530205284764043
KISS1,,,,,,-0.003171543138963291,-0.04269204931371711,0.029556630837902557,
ULBP2,-0.01435683640714836,-0.03282453933637969,-0.04817801346408659,-0.017267255504901394,-0.04042755407305539,0.017773769128143716,-0.04618901901852057,-0.016003741698867955,0.03533700543674976
ICAM4,-0.016193649117394876,0.07277887040602284,,,0.028421272146131063,,,-0.015175136243368952,0.06362145763979739
TDGF1,,,-0.018884968225758414,,-0.01319223808055807,,,,
ANGPTL1,0.005018024085341725,-0.01738380656763221,-0.02398889412286382,-0.0017438240829784368,-0.006448910511879882,-0.02620405386913771,,-0.015017383407750759,-0.029864838580057756
LTBP1,0.03762425120464475,-0.0025375100083139123,0.024030095477962185,-0.02568922770452379,-0.0017248025372679132,0.06963967882745242,-0.09641579466676674,0.05079044950286749,0.11091074013187759
NTN4,0.0180873597545895,-0.03802160297439692,0.05015945203476974,0.010171324965438667,0.03488326739064933,-0.05019122199509413,-0.07896913585082833,0.04462626221735295,0.07501474649182235
APP,0.03333311321202929,-0.019965466558355193,0.01651182802731834,-0.022533235935406435,-0.008622896021254437,-0.03890225887246521,0.12170099041184176,0.03747655443347263,0.04748677178636913
RIMS2,0.004485033211036689,-0.01255694795480492,0.08409927784530699,-0.018912080534104134,0.06779484053953955,-0.06417982364281988,0.1732139981055858,0.015460386787134645,0.0015661188741637746
WNT7A,0.01466607229810587,-0.005718450923563872,-0.00254813530458122,0.021384055880787768,-0.050812744121396254,0.037501805245832076,0.03015279715560851,0.007217702340905163,-0.002824398794240674
GAST,,,,,,,,-0.017297480819289574,-0.018099619650490045
GPI,-0.07195602313585371,0.054169922913510804,0.03935763474414794,0.006939147074567475,-0.04906716748309113,0.025952411435121534,-0.005783168080655671,-0.04024820367264993,-0.10195406497267902
IL1B,0.025786113896663056,0.005373215280784425,0.021908122330136642,0.1349331046114716,0.054695550469993755,0.09948038184628534,0.026984890891189904,0.007448437116126245,0.07167546793875189
SFTPA2,,,,,,-0.016180723141374784,,0.011959730397880449,
HAS2,0.05085674052547889,-0.0421396493997164,-0.02080549124676165,0.07086955439931615,-0.02494818035538205,0.09766464369683252,0.1047501243646925,0.03376402024998045,-0.07334738484451502
IL11,-0.024544910920812377,-0.0171306055110144,-0.019995567094413698,-0.009908934023577749,0.00743724466108237,0.01964068737961898,0.03440368094221949,-0.04341772813156889,0.03224530048379937
SEMA4B,0.05363417259543464,-0.04106860752098288,0.015711988640754522,0.06242812054304379,0.005408877082984331,0.058677051576072475,0.07775389410370985,0.044636195614855455,0.02144679619081237
FGF12,0.030112212721294544,-0.0842287723298259,0.03705909007777531,-0.007064006212844466,0.02760599245909497,-0.04567369423415893,0.08508530343200371,0.0374132637094464,0.005579449415014273
CP,0.004697597333496465,-0.014849944379001024,-0.04652105173360605,0.030150520008204434,0.045604942865232506,-0.001638001611324429,0.03238485344311125,0.011710609187917394,0.04375412373288136
NLGN3,0.06686677685851487,-0.08097348974816075,-0.05749031324344949,0.03340240379388255,-0.04873103550212162,0.03909580615591304,-0.0034297498108374035,0.055166821470293094,0.07641405572604101
GZMB,0.016804114386520345,0.01590552390921484,0.04699967912516179,,0.006822283147674635,,,-0.021442920609929448,0.09397820387257971
PROC,0.13580922060974102,0.0013448875313696292,-0.014709485184770296,-0.05001521500023861,-0.01487137454135696,0.03767253999010362,-0.03551213594432252,0.00459167864366728,0.058677657303807335
TNFSF11,-0.016668656689964315,,,,,,,-0.018272021891864693,0.1681236934874811
AGT,-0.0005930674277859203,-0.10762808317058829,-0.010155182611724597,0.046781317675183794,0.06592892110812883,0.09567080664903511,0.1519738665994452,0.07253138356569064,-0.0016664852203750382
PTHLH,0.0637976910672965,-0.03135450077757499,-0.03257677182368707,-0.0021339842447761844,-0.02319525098817715,0.01788794965202405,-0.009970498333911244,-0.008079865751996068,0.05078125789221949
COL1A1,0.05349548167485044,0.06170476243389097,-0.07891817425170836,0.04331725728794217,0.0074611653700345955,-0.005020710716143752,0.0015259069095248416,0.013888688683099316,0.0468775877003556
LAMB2,0.04363017269221039,0.05045266708005476,-0.025198248565881494,0.032920997979721416,-0.05837149798098015,0.09762784766056562,-0.014514863613556637,0.017399143382697962,0.11653683049507602
DSC2,0.011724495153599284,-0.03359731966990884,0.024084681448382866,0.043217700723086304,-0.021124437316245272,0.015707169784663553,-0.042646843053691444,0.004006796532616695,0.06893043668857259
WNT5B,-0.03492196737459631,0.0082675747801934,-0.03483547205800684,-0.027203477684033923,-0.012739086200596498,-0.035917541331849774,0.028453216553204336,-0.025313393443043137,0.015755564235687237
LEFTY1,-0.019798985626451826,-0.02928376770983024,0.11223044194216306,-0.012809232225348646,-0.024856064487350695,0.10274201149693915,-0.059041054245042336,-0.007914180336450187,0.09109010942531433
FGL1,0.045538194465082255,-0.018835080354440537,-0.0019132252073995467,-0.02075675836227168,,-0.01863902567741934,,-0.024239170565260103,
CXCL5,-0.02674561874129887,-0.030638645998692485,0.07724151500640916,-0.016234316924413277,-0.016071670274527758,,-0.00693998938058275,-0.019219432664223664,-0.043482023476438
S100A1,-0.01927763333032986,-0.061942930841441424,0.019642688412565064,-0.03802982667527452,0.0024629946132607708,-0.0007138339585256912,0.040375794848670425,0.053346061802255956,0.03539310429129941
C4BPA,,,,,-0.019102572175214164,,,,-0.023159863849886053
NPTX1,-0.01922433214492046,-0.04405810921444214,0.07065132664928772,0.01107461564311592,-0.026920328219350573,0.005459534462400206,-0.03847352943619644,0.0003590364877433747,
TGS1,0.04607138072073461,-0.012424451352549637,0.008330008143995921,0.005092288134495753,0.041560289076075604,-0.005716072272292277,0.08122955553913108,0.04172693694694406,0.048316572448029615
SST,-0.035588847668345726,-0.022495577908270625,0.0380711677498183,-0.031001675538768717,-0.010619867789130058,-0.0546370280166282,,-0.02695994072024117,
IL34,-0.00529097804563807,0.023884783588283092,0.007239740167314681,0.08618236482655277,0.08722479815811399,-0.026883464373149854,-0.017543518349038247,-0.019357608177361766,0.13403193496909394
DHH,,,,,,,,-0.0033522322781987194,-0.02130687889264408
XCL2,-0.018664046247521462,0.03167167659486235,,,-0.020516175452594758,,,,-0.02417464467159043
RSPO1,,,,,,0.02173174026752251,,,
TF,-0.015270397289612153,0.04394217515944226,-0.02704702341296065,-0.03119435363394388,0.06708562813341025,0.021028580814514544,0.06905496236081914,-0.009407504343605808,-0.03496647289515171
IL33,0.04095770068060316,0.0404859236541363,0.011676361798545238,-7.767612791809627e-05,0.007434419552893652,0.049320780411647606,0.061266575172087764,0.04050379891769086,-0.06462284200240699
RBP4,-0.027800670497956256,0.04581075129550063,0.07491933008788168,0.009466947700175983,0.004627179275453874,-0.037631045617187275,0.021800002415632347,-0.0006928750739090249,0.0068135479570680755
CCL19,,,-0.019995572990454995,,-0.012203768405191719,,,,0.05327570981087648
CCL20,0.02555113729102066,0.11152153616569423,,0.035194884441061544,0.04216040063647137,-0.01695394506894529,0.15381666824339782,0.03212024397516998,0.03577752576842434
NAMPT,0.03518755215725631,0.06554770975194942,0.030023955253133713,0.042092886319510164,0.008450009204012754,0.015656929266234864,0.1282450338280002,0.06346454416541192,-0.12240820025708292
