,MGH258,UKF248,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
DLL4,0.0041628477860318775,0.14254129285616543,0.20923638648799114,0.06755397133986304,0.20085563477273116,0.07249675246409511,0.11524251093595779,0.011208340383689725,0.12411294129173714
SEMA3A,0.021298299072242215,-0.020022738086523436,0.05219178581075855,,,0.03676751487652684,-0.009969811986488705,0.01564312041223495,-0.10517700487898465
RLN2,,,,,,0.02635185080285807,0.011275983748722964,-0.014035568047211093,-0.027023593675033153
C5,0.008289570528511902,-0.011136720349575028,0.012904392394703364,-0.0007798471281954062,0.09401743069350924,0.07163573204572772,0.12031953824382764,-0.0020761563202648632,0.03532327283209368
COMP,,,,,,,-0.019296715843199547,,-0.006371015532199236
EDN2,,-0.018022189606049448,,,,,,,
C1QA,-0.05140899037312044,0.08513149067078411,0.021497057448492323,0.07429905216149407,0.08445114560659797,0.045472561191743345,0.10521331916073819,-0.055521763899849405,-0.022940915476528396
UTS2B,-0.014894736234152611,-0.019285774463145253,,0.0028164480792934815,,,,,0.05810648653579181
COL9A3,-0.022343440498180784,0.09640370643131572,-0.03819381650723755,-0.07059291776530134,-0.06714270634223228,0.01747611248735557,0.027632195642599448,0.035839844192275545,0.09053217063644262
DLK1,,,0.059439569041690295,,,,,,
HGF,0.09808419666918712,0.02547827783277495,0.03214547346062567,0.0072531778847758095,0.05133050426234782,0.01811403756844526,0.0433334787562879,-0.00042537081203164283,-0.042010743663970423
P4HB,0.039043836062997356,0.010934896348106888,0.09369173076803286,-0.0008501067074896067,0.1143273312563219,-0.05135211263423076,0.0873072060206093,0.00835633771787707,0.05533355816646212
ADCYAP1,0.09446229522457535,0.13503873070796768,0.08623726801232356,0.01143607471780513,0.04416231086743903,0.07362229625777512,0.09922013629808353,-0.037593395810413446,0.08400360646054715
GREM1,0.00756935907637736,0.08460253677861292,-0.050327896840664424,0.008584089615023395,-0.0568464434611455,-0.06027220207332774,-0.08092276196101833,0.02980334658661759,0.07370179114805706
EGF,0.06842443011656432,-0.0164554939370335,0.03424363590329291,0.06330602072481892,-0.02929368509948517,-0.023282050817252455,-0.02096450925466787,-0.01767139879269137,0.03306386606796771
VEGFB,0.025592823619620945,-0.08465771064317863,-0.024991618899666834,0.022178054217133404,-0.01301743619245002,-0.05199137730404885,0.06246963527009778,0.04333417095904228,-0.059572121359893385
FARP2,-0.0013205358971791882,0.042414804346008486,0.10431369205655167,0.10316997872774748,0.04735347123717884,0.00860031127576804,0.036143079258627864,0.0328917879978308,0.01777280062122089
IHH,,,,,,0.06052406388327692,,-0.013864954091328133,
LAMA2,0.06014331065164769,0.1138930879174891,0.03882597296901358,0.010711170757374086,0.1167333014976449,0.04148810971402512,0.05369480768223791,-0.030925419509347577,0.0868881155287264
SERPINC1,,,,,,,,-0.01369234002938967,
NRG1,,-0.012438994860461672,0.05242404205381503,0.14883880323072485,0.05500357773127579,-0.016703893840099283,,0.056350362618626984,-0.02429058133652648
SPINK1,,-0.03465735261427862,,,-0.03380296681937835,-0.03570011098359877,,-0.016830641261844376,-0.037669788317825595
EFEMP2,-0.012016609112836012,0.11294173104843343,0.12113789761624336,-0.022747027305251515,0.06932405726462756,-0.03532321964061983,0.07307036110628426,-0.028734574158630444,0.026437189217737227
SELPLG,-0.02216660930380808,0.06635982196242565,0.02669139398454793,0.08729131522815971,0.0020478976977143224,0.0017721580892008132,0.03227906814451249,-0.012219099758481006,0.02942346864373112
GDF6,,-0.018919625825182522,,,,-0.020704922965026625,,0.03897864206553097,
HLA-E,0.00018804244100139125,0.1317359507782868,-0.006826444947621356,0.05865658924598046,0.09716766075062208,0.042549157442808204,0.0723582905203727,-0.051136670437404184,0.06678209307748137
PTN,0.04882562736612347,0.07836043340001088,0.05614791213941738,0.08282868933933087,0.04915403831590941,0.014134178568188079,0.11249729271683372,-0.006508503980509108,0.06345018535066191
CD274,0.01053807964222492,0.033817882754566715,0.13587664906784766,0.06378679221283393,0.0035485944401041007,-0.007159465780043969,0.0907146912880893,-0.035029599084731244,-0.032306698120287
CD14,0.03686743401112556,0.07320751351266866,0.008499000463849755,-0.009406815057610488,0.14061927672351351,0.07754667904060518,0.15535700347923556,-0.07403835363862418,-0.056749440845140636
SFTPD,,0.016658282354857654,-0.05977008887412864,0.026905968101075223,0.011358123149216741,-0.005496873635783182,-0.034983071072150665,0.02378467307759759,0.09076932515697711
SLIT1,0.01983917781300855,0.0033608083196169126,-0.05802747398865528,0.08754152509393087,0.11423812397448696,0.022225178949666708,0.01826963268791112,-0.0007406772967783739,0.05078171227327037
CNTF,-0.019211526071025335,,,,,,-0.01660307484627789,-0.014035569594928743,
BST1,-0.035107901747178406,0.1161924214699949,0.006920727602312088,-0.0034185387796653996,0.04051589029450429,0.09510997407263995,0.10575465521935293,-0.014470416331220556,0.03037620296097895
AGTRAP,0.058314786658094975,0.03602032172090043,-0.06567539444617522,0.07888071945957932,0.11753831320790067,-0.008720620934323579,-0.02068564916520325,0.00916963300245007,-0.003864606185794194
LAMC1,0.0018480798470928111,0.14293473106201363,0.13865064180676245,0.03460095594214954,0.15094106671398477,0.05564717367029184,0.06730180955932681,-0.02661592219997289,0.16933891657635974
COL6A3,-0.01619298371941697,0.16244982769951008,0.12062377999067522,0.00831857313837095,0.057763400413901676,0.07071972873921589,0.01809260669915945,-0.011890681079582051,0.08453615923220893
FN1,0.08011359072728834,0.17551060808792537,0.2636683530318857,0.05053639273092241,0.2053254025613727,-0.0038133647971926336,0.1220884523826458,-0.04569068371385182,0.16357524864570286
MIF,-0.061748159204450356,-0.11334464805388994,0.03506427196928263,-0.10240232755048854,0.06072701076608942,-0.06446088127458438,0.015704819126746917,0.05230641816099306,-0.05198185784468772
JAG1,0.05805024477346077,0.11223124308304609,0.12621963943318817,0.0332574504758949,0.11663448715282766,0.030486949454702848,0.02459136460760473,0.029420842251850564,0.0983110603596302
NID2,0.017620171329823773,0.17687472454218106,0.1347476633154453,0.11206243704097174,0.1968331251784376,0.09607404314118712,0.08478665350239081,0.011523490077803176,0.15633307948374364
EFNB1,-0.05220175547593406,0.043792933933224525,0.05903698842965455,-0.009720627217384698,0.0801546699932079,-0.02060915612649854,0.026281259815466446,-0.017912663067529384,0.1066206033924252
COL4A2,0.025510658466227958,0.174071557340123,0.23311395893963185,0.09944623124309325,0.2237058413840233,0.11072153057352058,0.13307047769323013,-0.005321470759474004,0.17353644616108474
SPP1,-0.06952468517452783,-0.08320524191377261,0.012623051427910429,-0.051074928921380505,-0.10321786998303685,-0.04553566620378594,0.12001714053060342,-0.06658799629634181,-0.111585314158968
PODXL2,-0.01732108442542008,-0.0041899543408801965,0.042108841151432756,-0.05228845843558653,0.00617963065248676,-0.00518952780262144,0.0031607879915621293,0.002224230686392079,0.06403800026303062
FGF9,-0.017564120196163744,0.033314741950655556,,,,0.05189423491928134,,0.05726474690767256,-0.026731251649241675
ITIH2,0.044727227138623274,0.046318581028187186,,0.03903102827187343,0.03492599005187552,0.05535401816562394,0.10671360233184475,-0.00902790200018673,0.08083117599744773
ADAM10,-0.017189190494126236,0.05608973859733189,0.06421058015797815,0.02653781019679121,0.11834033894511525,0.01132972895345737,0.05897924951611547,0.020044122545321636,0.027921639863095423
CFH,-0.029499619551412955,0.17958293185146884,0.12089184854070636,0.14986554107475242,0.19510109175776993,0.07648661767641196,0.12351455806020013,0.05579201365373536,0.09741765380573715
COL4A5,-0.006962775311942153,0.08016446948678912,0.11116836800663657,0.08474020914755316,-0.02597342152012136,0.05069710790670841,0.02925594379893351,0.041614942861683615,0.012491009134380565
LTBP3,-0.014612700081828918,-0.0019130524378441968,0.014202259693982009,-0.08548313905341194,0.06846610119220799,-0.09792681477018106,0.08076960138235872,0.018936371000155806,-0.10894154628993452
GNB3,-0.027390274317315447,-0.0102189417223321,-0.00236972743524104,0.026379720824461404,0.1731345674848082,-0.028458787916782767,-0.02836797613706383,0.032082566686638496,0.023116751658883487
COL6A2,-0.009323366632960883,0.13508739894235794,0.21069794773904152,0.027499716845486924,0.2094342784411826,0.043009709362957615,0.13903329548351723,-0.02197298413935709,0.1522104756608479
GDF9,0.08311319427810662,0.026338359893589687,-0.032136686391980786,-0.041120350693892145,0.03967128175399125,-0.039048181120208775,-0.024374728331843117,-0.03127258834650603,-0.03974656762983095
NCAM1,0.026536418355196358,-0.021607434961510002,-0.09920892023655693,-0.04667209734988417,-0.14773595013056753,0.0034558695994872557,-0.10540962561268359,0.08445127709427205,-0.05148346567369116
APOC2,-0.048896089382725834,0.0740949696273639,-0.029893818380588088,0.01403470803998995,0.10877131367389022,0.06372173626050064,0.052451435652385726,0.01729713266195611,0.049408562663624665
BST2,0.025141422711864463,0.016092200358247002,0.054935453575550255,0.08010508935712261,0.10655609203132582,0.07854165681412408,0.10199068523244656,-0.0035911804356295865,0.028192170033346585
COL5A1,0.042247341110192675,0.12432739078956735,0.2208180303772879,0.05255283931781313,0.08305588266895855,0.01763677012317287,0.09171090746712329,0.006505020153994555,0.09355083443664244
CALM3,-0.023076629306106794,0.031638294931258436,0.08570007555830779,0.025911099158253445,0.015514257521754664,0.04571654459947315,0.026796965914202664,0.06872653978810128,0.013235639661345283
THBS2,0.029682626182425183,-0.0007217554757908941,-0.06428441556221821,-0.03389116410040832,-0.009086738585851194,0.03876025503513713,-0.05537015892461768,-0.019206852318861763,-0.010745989449405424
SERPINE2,0.030010175861873052,-0.01811207060100291,0.11532286803810445,0.02384552230275218,-0.01063130749936477,-0.04946996852943612,0.06901440268473322,-0.0034354091699439174,0.1312846000819433
EFNB2,-0.0359943968257791,0.07927075142542274,0.050911670076049416,-0.028202477952626658,0.11585580036012463,-0.05450873616907012,0.018229156825832815,0.028423332214282795,0.04277083205115912
PROK1,,-0.01773871923893536,,,,0.025454910413261676,-0.016603058639514896,-0.01316170822110356,
MMP9,0.06987847551988441,0.22854087458895345,0.22624193907640563,-0.03198382303678918,0.21047477534459577,0.021892357635882136,0.0015305538068851239,-0.04141929894940137,0.1908922342481903
DMP1,,0.18766369800903365,0.11734777338255055,,,,,,
NPPA,-0.01842276702309751,-0.005732733284196853,-0.03442589542637243,0.03139163924682279,0.04919778732965578,-0.00034103429624004155,-0.026703328500787826,-0.005373067162567542,-0.029281382916470054
APOB,,,,,-0.03613560539987814,,0.03569086967745897,,-0.022195540786690785
C4B,,,0.11845834938958273,,,,-0.01843917394497144,-0.016248129748339796,0.043818851035706305
NTNG2,0.025638421936908753,-0.03165773557398561,-0.026555278230775577,0.15333124239151727,0.0412173811788443,-0.033680076400278744,-0.004084443843839026,0.0013186654790360787,-0.0488788499787818
LAMA1,0.008986149806552548,-0.0009878135719700418,-0.007265936144955428,0.033115135097857906,0.017018447059292886,0.054647380901580674,-0.03962056981863887,0.0028403258790054863,0.026726113533774624
UCN,-0.022787492243860095,-0.02628787620819824,-0.02459180027526941,-0.04334500217374843,-0.012802001925668592,0.08235687284971553,0.03668920534987713,0.0840311924571709,0.053726390193131766
ARTN,,0.11040394576128211,,-0.003076765462823687,-0.02252867684174625,0.11228256941344836,-0.022974099893992496,0.036956910774477915,0.01980625161954938
PDGFD,0.0649326478777464,0.13671796399814334,0.12494039451662811,0.005128901985486545,0.06441420902528551,0.03895135888120675,0.0984619346827792,0.00833821567188013,0.0805383397409175
EDN1,-0.023495600015416566,0.05460607774436285,0.0642187757176806,0.007432101920969339,0.12532566409340842,0.05422481140661854,0.0626452288000084,-0.0015582057127619846,0.014214053818632699
ARPC5,0.04450044864766076,0.12474763889355267,0.07179763676279242,-0.013141373186954453,0.06794182136992732,0.0016799534200240807,-0.04946751521576007,0.036292579708887475,0.0846459037496053
GSTO1,-0.07330120633620209,0.0434482590819407,0.06619762201070134,0.01679293934656436,0.09476401515173044,0.033722876861077763,0.004916412501131332,-0.005406233830340393,0.07909130612932455
PROK2,,,,,,-0.016546059293625518,,,-0.0202371689105726
SYK,-0.04731538032254535,0.003427440954704197,-0.006745236422604242,0.04883700236550188,0.08870965441497648,0.05862718727255885,0.012042646239904352,-0.038561782827189826,0.05177819763879569
CD40LG,,,,,,,,,0.25864558434084406
ST6GAL1,-0.07888419158068467,0.03890547010460328,-0.11345638028248917,0.025865717854695568,-0.02303022035014643,0.06049764667194625,-0.04105694094671172,0.041512288271697395,0.0682275044144499
WNT3,-0.02633634975791008,-0.03525945201967866,0.04769698793887483,0.11419621968030133,0.06510502252666313,0.033093540229025435,0.0010782199055028212,-0.01519297268117252,-0.030496580485415602
HSP90B1,0.02979494887710168,-0.07073827566888724,0.030591265701989518,0.03106891223603369,0.06859200247908054,-0.10000585071001263,-0.02016229706918836,-0.037925509005853196,0.02266920130548679
ZP3,0.005850750313388022,-0.02079244891352215,0.007197017969627834,0.07672930529362414,0.049876759154612475,-0.016518265587958946,-0.027143781934982045,0.0423056749618223,0.02038267598954291
ANGPT4,,-0.016901398321268173,,,,,-0.022974098866314217,,
NRG2,-0.03201336900051922,0.0119455222080937,-0.10286445216857436,-0.02321949568904471,-0.020170170123115297,0.00032201676340513197,0.008793965521884614,-0.022589016562884277,0.07988656287563191
MELTF,-0.01133097630002028,0.06764865330354901,0.07972130460701554,0.06531105236754028,0.061508698858292576,0.025690073875447476,0.08961912122198129,-0.03915013359345895,0.08409752736738482
NLGN1,0.010614964547833452,0.036534372571625416,0.05720169928370176,0.07554684224104945,0.09432282902492416,0.008622579643282748,-0.0024482152655565196,0.008799217703604053,-0.029296473388140246
SLIT3,0.05908503341053826,0.07816323944892936,0.04355575404769633,-0.004542268788376989,0.16178177853913017,0.024790487352977154,-0.023331092654228357,-0.04474012432578733,0.018149965239180128
CCL8,,-0.033964829610241776,0.04225243717091764,-0.0058087756480873585,0.11251351483143703,0.027917091946519198,,-0.02836021764210789,0.060401220424967976
S100A4,-0.025148325576340655,-0.004600973014062961,0.07943894735573705,0.08693316099940576,0.10500458942147653,0.10834725492192812,0.0320589300329001,0.007111903582410662,0.026062609351632335
TNFSF13B,0.0200414799443168,-0.01118074576820607,-0.018323259898352692,0.061453846176371466,0.13501540566639425,0.06449215240780228,-0.019128047778560392,0.008348142721427055,0.020930424798978393
HSPG2,0.0514675552940842,0.16775898704242806,0.20744097384609386,0.07162863104363072,0.22440692419727495,0.0829190013295886,0.11746878183957428,-0.006235000689765543,0.17127735056298302
FAM3C,-0.06505137348521198,-0.012473699403545398,0.007167345237226109,0.01014626434294656,0.08252445354615799,0.04627087909379628,0.09106930054603572,-0.04991559641645072,-0.062040822046079205
FLT3LG,-0.01992686893575643,-0.0034855949575182976,0.046062498553698955,0.024084416414305657,0.10864650260159685,-0.036572998292344325,0.021201549050553322,-0.01223752519329896,0.06984252309817106
A2M,-0.05464687021783521,0.18205312389860204,0.11493537184857157,0.0877223228093304,0.17442733427125595,0.09944567413458522,0.13038342280475032,-0.030584061830537114,0.14251250887770847
VCL,0.009896900141463291,0.13574400174768805,0.058863204651522,-0.060139678827750606,0.07962484713949519,0.007892851987169611,0.06612965611954298,-0.0015484495367241587,0.027034335145680467
FGF2,0.03836169120281871,-0.03293049369956443,-0.02535327094115217,-0.002104057005926321,-0.041881272645145455,0.008817241074825198,-0.08772340245510298,-0.03406681946107164,-0.009751816136093003
AGRP,-0.0146707317355923,,0.03324686808504922,-0.0174207625656281,-0.05696975252575204,0.0023361294130129734,,0.17436550025283462,
CNTN3,,0.025828193784367928,,0.06559116806412173,,0.033609031734046745,0.011698524325433345,0.08849872103324961,
RNASE2,0.024472168367383106,-0.014411675999016804,-0.02976785970023409,0.05397307829480476,0.13294535131908325,0.09176519946272657,-0.02026648157496067,-0.0002813094156203802,0.007221128565770458
ADM2,,0.005255359826108346,,-0.03733638112115594,,,,0.06894852643211316,-0.02281295493407992
GAL,,0.02872004597691145,0.08713892148735274,-0.0676669351616738,0.04696486268324397,-0.04574928201679958,,0.06836626618661798,0.10476165831897026
CXCL6,,-0.018022186791227992,,,,-0.00738778229598098,,-0.004298728015690691,0.013976335784478792
PDGFC,0.03851135317523539,-0.029518631164198148,0.020154220869680273,0.03273741611855348,0.08764228591878391,-0.044125891871045556,0.009574709227171702,-0.010755140440288805,0.04221740262342978
COL8A2,0.05337422335030376,0.020160022091506434,0.026184422001274688,0.14733275528310089,0.029548231098083425,0.003558981818817765,0.025224326026431026,0.025142328949676402,-0.007931093748678664
SPON2,-0.01905022512236718,0.13370432210738106,0.1516769162266098,0.10671249692581213,0.11392732774166639,0.1089534219819396,0.11496949780014026,-0.025529068313974328,0.12943254145228014
LCN2,,,,,,-0.030881164296998394,,,
SEMA3D,-0.0202422055589903,0.023630294911144326,0.005264209482305285,-0.04441933248915467,0.13464237392524328,,-0.023559005213476248,,
BMP6,,-0.020668261193349944,,,,0.13968170851980574,0.024220076931881183,-0.025092671950740802,0.052368270942145134
TIMP2,0.02870538581317897,-0.006603642105490485,-0.009898811865664096,0.044709774237898355,-0.06547748866797107,-0.03494685681228393,0.1158919016069967,-0.013019349938925224,-0.040417064645560254
EFNA1,0.03375731304720965,0.10777390276235373,0.031793693777581046,-0.0043098921320889536,0.06813950877340767,0.09038031223539632,0.0661808453952478,-0.05643088364281267,0.07400816272866045
S100A12,,0.0871614850255243,,,,-0.020995582417291398,-0.01777122233347637,,-0.024860473386983988
TFPI,0.04009655109658954,0.11869473847361274,0.038801409876801966,-0.0007111143770604765,0.17962006614746323,0.05237634473490712,0.12392492260559193,0.0008026227862924628,0.11663686993393284
GPC3,0.001781336272977485,0.09945300159166873,-0.007773839041250993,-0.03797084415384459,0.05652293684517777,0.08003968093410542,0.01634564103996679,0.018424082050112842,0.04293607173337173
NMU,0.00620237095416447,0.04530703517237418,-0.07330882612326096,-0.01621634503133355,0.018954645620554125,0.02666285660555204,,0.06128658427920682,0.025188457906317303
SCGB3A2,,0.019738171022846206,-0.04104169194333535,,,-0.023762483836417922,,-0.022669310202475205,0.010406993033309317
LAMB3,0.09801051672860431,0.05495951933525444,0.018413902658076874,0.0044337948862559805,-0.02755582241058895,0.14208151248637607,-0.006685299785836996,-0.038598525819451855,0.06105155108055957
LGALS9,0.028354836311532374,0.08253716401904998,-0.03248333133215985,0.08476475677970144,0.01590426045551369,0.02268954531109631,0.08541860481580293,-0.034701570021121224,0.025014571997460287
VIM,0.059754621839929106,-0.005390144460810587,0.017303843391873845,-0.01282409014707439,0.17852022965277786,-0.02734343854597016,0.12616592916865882,-0.025199811996597148,0.11451347306142654
PLAU,0.006612389166992979,0.10567355301190023,0.0514609929122005,-0.010749997390595177,0.16152651714612204,0.05313142893205407,0.09828675636486396,-0.015374919352437151,0.10659193717836707
TGFB3,0.05800013526377325,0.12109725341184749,0.15739043784755705,-0.002199959723602245,0.09381944709449663,0.08270077880437121,0.057646570101870215,-0.055274201511094787,0.1485775872698837
APLN,0.025576788821642427,0.05695750119800508,0.14784231997237218,-0.02199407874660049,0.045222461558333586,-0.014761182528933102,0.04096628754391531,0.004069123897174015,0.1151458455306821
SHANK2,0.034878107512848866,0.0255313155399645,,,,0.008420399572279736,-0.01731273399798179,0.034256700935383994,-0.023739431625249247
LTF,,0.020711964801602055,-0.09511394420387762,0.07525314611672188,0.009598635391975847,0.026548418768081512,0.014098185221872051,-0.022186572553466337,-0.10058415766242733
PYY,,,,,,-0.027745041127892563,,,0.04012639549185003
PENK,-0.015115625432295327,-0.017041822981687917,-0.06002045108348194,,,,-0.020322185692409955,0.06146491744249196,0.09966680063223783
CTF1,-0.01582936989313985,0.021195838869572905,0.011295175915061094,0.07107645456807189,0.00479945816136829,0.05258487093784194,0.020344459980176647,0.027550266269388703,-0.015289685394268003
COL3A1,0.05091838615220712,0.15851418663120853,0.2223501026013864,0.1353513306454027,0.1756792063638093,0.09052933138599806,0.1406033330561044,0.011428145601409973,0.08134385367510857
S100A10,-0.021523873279329073,-0.0574374180281615,-0.023980957783245375,-0.09799453301945554,0.12487910534178208,-0.03376474278513214,-0.01978558689006086,-0.06649915563476183,-0.04944035214090397
FGF13,-0.022483164523383288,-0.004422923651405929,0.012437493858625095,,,0.09099124507671422,0.044871985951935506,0.023883544430410124,0.13386637231561838
SEMA4A,-0.02468666141293142,-0.0016306174769927725,0.055171560420203984,-0.05896415784840547,0.17872139424885655,0.05694194518355337,0.057650348001985485,-0.04443414353460759,-0.027030014332350586
EFNA4,-0.030254281127324624,-0.0013454146249697405,0.026425090680372,0.009742826018380103,-0.013132808194628328,0.09588575436115168,-0.00531089531698515,0.03723942764723722,0.1328113723687702
HSPA8,0.0668596272739056,0.03822802149533469,-0.030098957196733483,0.09833036985750415,0.023340548481591335,0.014133721120001445,-0.04125645805202231,0.041742301017786025,-0.011990436031147661
NPB,-0.002906906383959761,-0.01570492701072144,-0.062294826316979884,0.19935927047575958,0.077926232357405,-0.03086420009364631,-0.02913262092555908,0.04675699532804747,0.07519678876182334
ULBP1,,0.07295826369069139,,-0.040419906214695135,,-0.025601618667434326,,-0.023854014391719858,0.004312418017279394
SEMA3E,-0.010365402722140798,-0.005642749596517809,0.044242993668388936,-0.04550609840442129,0.01119287075535825,0.044919193298226946,0.10989255197949507,-0.011553785443352463,0.019458151207942673
FGF3,,,,,,0.061602835732757294,,0.03765358520395342,
ADAM9,-0.004370034647484046,0.0271397292141557,0.030890124986915155,0.03376363406223235,0.08560596407866185,0.016496574911440437,0.11124333068728574,-0.03068526860770228,-0.0064717680820919185
ASIP,0.08407081798907456,,0.03461475042968289,-0.005405016174495429,0.07571980178836109,0.01249535612151471,0.029658500063411485,-0.0012885080910858815,0.10166112640549459
IBSP,,0.2457320826670986,0.20547803831360437,-0.013053440600740407,0.217899111932697,0.06221825748349149,-0.020915608984478883,-0.010479717838310433,0.15117708101339175
MMP12,,-0.015951071059845844,,,,,,-0.012796409455537311,
FAT4,0.06364954556921218,0.004679085268743167,0.006960182614622462,-0.07260635900225203,0.06882580207412915,0.11210979032401298,-0.04619478813360354,-0.025203580255394525,0.038854846235025414
MDK,-0.02602453810872286,0.0922667161536704,-0.04032437944700678,-0.040798660920877285,0.11223059339766192,0.034997619154978066,0.1295469512299362,0.018465451456517054,0.006105018750973003
BMP5,,,-0.04067329830597722,,,0.011986090348675933,,-0.019933754870885303,-0.059337575876298385
CAMP,,,,,,0.0013759697100300208,,0.021011458109029622,0.1670314776934114
HSPA1A,-0.029168227684439732,0.0071410228052803835,0.061955786022880564,0.09746851056413146,0.05811863240545227,-0.08938946199825051,0.029706615092685396,0.012071756796478214,-0.03959138283023803
SOST,,-0.024707896931678845,,0.08903446499535737,,,,,
SEMA3F,0.08340541398049495,0.1532340056469167,0.12677463769664732,0.07127460574895779,0.2081714896585976,0.13938575673008397,0.11167269226749035,0.029559031287470953,0.15364690348852503
ARF6,0.08322460764188368,0.02809361038677143,0.07490566744833728,0.07863120381054582,0.030798878785645797,0.020033551976864766,0.01469867609385087,-0.02485859497879919,0.05604961768209853
IL6,-0.019903964565884766,0.05226841075575449,0.05654585596359675,0.0277664854906546,,0.033315680034181346,,0.037096221041508046,0.04773389365433622
CALM1,-0.02079014535938802,-0.0062981222220106535,0.06307379671503269,0.022359837922914672,0.11102205441201923,0.016323768597932782,-0.13322102047992865,0.018390346087647967,0.08868703681807939
VIP,,0.08416238094047773,0.06249689687159886,,,,,,0.061746783511975635
NMB,-0.023266509755207776,-0.0261270321604513,0.02469131994098489,-0.011365028503929,0.04218833910868539,-0.038329425153585145,0.0037241357400719,0.023336440621833487,0.000946606483664994
CCL26,0.05983267442765601,0.051545826455078395,-0.0019956315708607023,0.025308453185892244,0.14593775834338443,0.005288496197102492,0.03250714546956817,0.0979350820601774,0.034117247885027985
FBLN1,0.05763069795546143,0.13472002172278075,0.050267881525136,0.05595003693900966,0.027838509595494776,0.058674678517280525,0.040144313382011666,0.017578328969862132,-0.025652859150660158
SAA1,-0.016584714782349314,-0.010954330395754277,0.006983219581927073,-0.009532986036800998,0.10655028206519708,-0.002157700964950686,-0.04639728660893029,-0.017662770005917178,0.004266417924561199
MICB,0.06326021793975461,-0.014579436284312899,0.06262901936687541,0.021062679462563946,-0.05789513729209844,0.11071184089891947,-0.015048275919129514,-0.013162456808633673,0.11464323438313725
MMP13,,0.2567524353542746,0.14845445571776011,0.06975215518190361,0.15843969914804196,,,,0.25190542456010395
F13A1,-0.02278749162522153,0.02317380086569683,-0.002903604880709769,,0.09646166875189793,-0.016702729984019133,0.07559812932651061,-0.007793260379689904,-0.04908341103565505
CXCL11,0.018765283590266343,-0.04186011478746302,,0.006372785065383698,,,,,0.10871669416302546
COL5A2,0.07950631287707507,0.14845490680398307,0.19968711684127669,0.09956552966306643,0.19175436076015753,0.12050987850201378,0.12563694007528825,0.06615559834977365,0.13489124245393272
EFNA5,0.07027204935068482,0.034230433024285405,0.15660871343228958,-0.047096489798054746,0.20342326213193962,0.06524592968718355,-0.03770937032752195,-0.004089010891955667,-0.008055489768066748
AREG,,0.09728891790831463,,,,0.06755902672819919,0.07080753493829182,-0.014596420493689363,0.017599784624746064
EDIL3,-0.019521923616416005,0.08284892970642983,-0.02145887235560935,0.07516405990857965,-0.14051279701986463,-0.03457973746353246,-0.09963572174467208,-0.004264776378019106,0.04028895826996771
CD86,-0.0008532684406581413,0.035995030413887075,0.03747075576834154,0.10931257763107859,0.059987508760400335,0.008359982693464312,0.053647343508331176,-0.016622908091024534,0.0031435283875794855
AHSG,,,0.014547309403932304,,,,,,
HRAS,-0.005177226572890262,0.041157015330049465,0.01658582267632977,0.010996979952006079,0.025392293468813554,-0.057046150282703816,-0.017861267727984236,-0.0386502794198678,0.044333374281474026
C1QTNF5,0.11396350114245954,,,-0.028559086209173527,0.020881931099709185,-0.012264538213622512,0.035400599103116874,0.18168436978482327,0.06111550103458757
RLN1,-0.015115626687767164,0.06728470441015108,,,,0.05852267691612709,0.27061995329548727,,0.1542885836238589
COL4A1,0.058277098578663825,0.1771000924668473,0.25027890745955933,0.14177778808174346,0.23083111699930622,0.10226484076677672,0.13049254982195116,-0.0026049447748741866,0.1850121238083074
CCL3,0.049046792615814946,0.07607847974583157,0.03796342948938263,-0.020684897333503385,-0.010282994618401448,0.0038834516358105483,0.007235107404504059,-0.005751266358341939,0.08701022220631822
BGN,0.02894408141157932,0.14595179230648148,0.1919404132267133,0.07602624139702543,0.18111189661110702,0.0480579609765992,0.1309424861591971,-0.011476604795244053,0.1655839395709056
RETN,,0.13368955268817778,0.094870509680821,0.06599983509308747,,0.05654014713716607,,-0.016099474210809258,0.012132976704484405
S100A9,-0.0308477429152373,-0.028303460281660996,0.06840256988284092,-0.0025773115099190546,0.07620216823495427,-0.019075272805112134,0.10721242331676405,-0.029246119138698182,-0.0688720816865965
HCRT,-0.032097461770725734,,0.1520313499508257,0.037857512173993024,-0.021444893000575865,-0.026261493694712954,0.08670822478134443,0.02128955527425335,0.05428337230304308
FADD,0.05390854104720539,0.07076711521031039,0.0478798360815542,0.015838853684763444,0.03605206659235298,0.06536091856116813,-0.027221207941159096,0.02037457524092654,0.0486833662220967
ACTR2,-0.00239790547689688,0.056464755838354024,0.013566941112353433,-0.02824026146308815,0.007564556516675819,-0.023500194914875247,0.05707911404340357,-0.022365675152839028,0.012926341405937765
BMP2,0.027602515615415255,-0.0943127974775323,0.0892081109321838,0.06087454771647532,0.04982434080291876,0.007035492742305714,-0.04955835120941099,0.012278746998067178,0.06340678212288789
PDYN,,0.02707480819211028,,,,-0.017325028073617837,,0.004295563097316652,
CD55,0.03456863834020432,0.15288333102537124,0.1443735911869935,0.1165697208581262,0.10914048354723566,0.00908504973525088,0.03284825057800729,-0.01998137606394568,0.09260333978617039
OSTN,,,,,,,-0.0161138052418621,,
PDX1,,,,,,-0.03201168962000163,,0.046467551000949466,
