,UKF248,UKF255,UKF260,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
CD40LG,,,,,,,,,,,-0.023226779081152983
ST6GAL1,0.011852871096207938,0.05279254519918157,-0.011281422226423992,-0.032879363457457095,0.024187023184408844,0.014140289907767766,0.007828138439728018,-0.032619353076720294,-0.03424417313958544,0.023665928849715728,-0.010941973794468736
WNT3,0.016036123770973413,-0.021782104276095317,0.04378754684556726,-0.012903456427622084,-0.0015199108925616914,0.021953030348646343,0.20435024309257294,0.0673222274132228,-0.010201477137854027,-0.037261484622350495,0.05077018921874638
HSP90B1,0.006328078462176522,-0.05977059180226951,0.01707761064813068,-0.03497710294003065,-0.056371301592654244,0.035079389372929703,0.058948876193476316,0.06405755400660751,-0.026969392599326847,0.005617942402438822,-0.04946158524737893
ZP3,0.003063535458925296,0.14535347306451174,-0.038052710070805414,0.019822417689807144,-0.018332995973393128,0.03102981358438034,0.06475552171601583,-0.03301325856031066,0.0009079269524361513,-0.022997532169179893,0.030754994108177443
ANGPT4,-0.01917810073206647,,,,,,,,,,
NRG2,0.0161878877763876,0.041923445558249096,0.07053645202219942,0.031082247285124643,0.05011200996328906,,0.025241571728117317,0.005098971022557836,-0.012460815311862227,-0.033886745592273074,0.08659090724092373
MELTF,0.028216971943120943,0.05624212579323934,0.013752460555085427,0.036219950119198444,0.012670439460905576,-0.05115560871155199,0.09511245044002221,0.018733496234427403,0.02727855473169988,0.06282168250507937,0.09336130730116653
NLGN1,-0.04846097054605299,0.05141451967102122,-0.007304328903445957,-0.00538572231165442,0.00291133284138524,0.006668545055909295,0.018142254706864383,-0.06210740205859647,-0.019081976583875403,0.0050334498441830374,0.06008916916264184
SLIT3,0.01913683099150283,0.012285947968816756,0.021930504594482782,-0.022228210598378546,-0.002227349560164469,0.02643480800095188,-0.0054832252803459864,-0.12897459394403893,0.09636256031478518,-0.044740136136267476,0.015208727351187242
CCL8,0.035510058805081825,0.038952230561862186,0.0884610561595758,-0.004664115264790128,0.051758890750323736,0.0477064627542458,-0.059962079349624504,-0.03227913233480463,-0.03355661319952528,-0.014101655422556422,0.016786525136616704
S100A4,-0.0027192857612870556,0.0477958803973799,-0.02064892846098514,0.026854863156464067,0.02573935290532828,-0.07257521674122422,0.11926230991929425,0.09999599789540066,0.03642950047561543,-0.007316114146111776,0.00986796377576549
TNFSF13B,-0.05074687807258702,0.08098121275831248,-0.010930652023732583,0.01693362284953166,0.010319568828049054,0.06957530489079287,0.037725174981887426,-0.028682749558103845,-0.033620597706711906,-0.02320894339369376,0.0390567434051093
HSPG2,0.04317374861425096,-0.03436450872696045,-0.021345194651845444,0.006584537422196823,-0.004844646676873334,-0.013453639026421165,0.10323261843097836,-0.07051357698925045,-0.009614003490468856,0.018978365331254392,-0.015373542993525892
FAM3C,-0.020951011491652037,0.0003744376875374631,0.026235141602631688,0.04133293337041766,-0.01735351071283647,-0.03665214561440148,0.07314497447746698,0.024845576272237317,0.030344731987866493,0.02923172073769449,0.03065762867329585
FLT3LG,0.023966204187245488,-0.05830923502500917,-0.005623828853456314,0.0666598794656194,-0.019580275324683358,0.09142935083176354,0.06522842804137008,-0.058055966993684684,0.0576509848552938,-0.014035396949431652,0.06604325883576749
A2M,0.038344628224350814,0.0566940238214449,-0.05952322739805164,0.04927904025296679,0.0349414055770592,0.11009831668889834,0.11705245181410225,-0.05946887623676457,0.1122750894633898,0.007043637468177682,-0.0008087708367866243
VCL,0.01215211393689781,0.0028355132686658105,-0.029797351663082904,0.03881840839397251,0.006539975099596304,0.03648333038217959,0.0710756384510869,-0.08862902516331932,0.05321279518493048,0.06129652646835008,-0.02725434599651975
FGF2,0.04654300372291814,0.032876992190434065,0.04577555247568102,0.048030120591329085,0.007414374733012097,0.1098673155334753,0.05109995904115098,0.1216489160822793,-0.013323965040603073,-0.005881958070380974,0.02839715572675695
AGRP,,,-0.021078758009461598,-0.012437943187531166,,0.024838014101566257,-0.03086354794176568,-0.0060607207787605,-0.015334565646413886,-0.01351765766452986,
CNTN3,0.10321592654576107,,0.03783919314251916,-0.034534409318498153,0.0861335882386138,,,,-0.009233900399486251,-0.023939994875784066,
RNASE2,-0.04257463717941503,-0.02101592676948097,-0.02290851970757736,0.01631323424056107,-0.018981539603393507,-0.007118419219531581,0.02979151033626038,0.11075618718467639,0.039555266739299606,-0.00037438055043810867,0.027133311345490557
ADM2,-0.027289610204677968,,,,,0.06351863211782531,,,,-0.017255693264496462,-0.022075240202268392
GAL,-0.01421450209972748,0.07690149431261593,-0.0044858942420205414,-0.03396551130645727,-0.00032998431088255724,-0.020807210371822225,-0.05994616409988967,-0.014031167384621051,-0.03597186634144551,-0.017395264173165826,0.01635740512788473
CXCL6,-0.0204498649830267,,0.05224708060878274,,0.033338699774282776,,,,0.002122057630987042,-0.030150686087148444,-0.03988667279682434
PDGFC,0.016288564039296568,0.027538302881109245,0.009561885008662155,0.07565138174015763,0.050587840544206515,-0.015994510448646315,0.043386323046475966,-0.010040469989012531,-0.01775509042866198,0.01716222521005182,0.01892361220777841
COL8A2,0.054697593120485215,0.0033573112584712656,0.04689654275205414,-0.018680190801756882,-0.019896286961641554,0.11041833374643933,0.0017442686472920932,0.1098537467855826,0.07657429699526165,0.050434684910612905,0.07262104249483269
SPON2,-0.03391325487175946,-0.00836039265555339,0.021978627169670494,-0.018433183155572228,-0.005639874266056046,0.02626389737620742,0.0018920620934027247,-0.094178141932268,0.008397946050782498,-0.04857595828987901,0.009737528032861827
LCN2,,,,,,,,,0.0203159122681483,,
SEMA3D,-0.019438768378889835,0.029442682939480463,0.023590582915703817,-0.024250727923570095,0.04361740704103477,-0.022045038243506204,-0.042183970834533555,,,,
BMP6,-0.023452378767024044,,0.01760947585810134,0.03357655154041388,-0.0334261750955729,,,,-0.024226465142529716,-0.025092678574694324,0.029407447006550506
TIMP2,-0.01293879514036435,0.04138788213608174,0.03997099465400794,0.04486485298677119,-0.01319023461810945,-0.07591078631088631,0.012088439355474505,0.04985568179385738,0.030121025862166778,-0.004197164756476585,-0.0046475453376688194
EFNA1,-0.01742638327310967,0.026263968401700498,0.0029080802999020285,0.004775353087578494,0.029355902418806316,0.029771296383210622,0.018906843793912612,0.10958227634171744,-0.02240738687577057,0.03318069684256291,0.029937907340256774
S100A12,0.02124173409857743,,,,,-0.021639693953244457,,,,,-0.024056546955253357
TFPI,-0.012969764959006005,0.040197076548116766,0.019104294506532817,-0.008979606678489628,0.031584651403318065,0.11878210666544152,0.04550547349560551,0.051490392209395,0.04548351695077836,-0.005962974291699705,-0.02215025348220259
GPC3,-0.04102886015524503,0.005657449478407933,0.045777690227295185,0.08957416902699916,0.0015334859495382612,-0.02080721066544228,-0.037888102567424635,,-0.03121203261276647,0.037069149076907726,0.047336918603031616
NMU,-0.03686874684234466,-0.04369659193980792,-0.03444328713011189,,-0.021815750245652514,0.10265393489396604,-0.06419269025850968,0.031012085841995572,0.06263027393546006,0.0022927904019992198,-0.01962835647503827
SCGB3A2,0.05316464029302742,,,,,,-0.014557323726679628,,0.002214658156528705,-0.02266931618671066,-0.03472606877194306
LAMB3,0.04022074818121068,0.005125596455909212,0.046119650056084704,0.05778089034397932,0.009887624738730784,0.0810251711431765,-0.05047388635021129,-0.01779347394571364,0.027170453831533256,-0.014578318579744691,-0.03034346814343004
LGALS9,0.029804021241844048,0.1245610836410118,0.002181772659606434,0.027028496761506222,0.022194647352563938,0.0849824248295305,-0.05936421232034671,0.03986470089680402,9.789879363270297e-06,-0.033406275489938304,0.006116581093537657
VIM,0.01646462525051383,-0.02577866867922311,-0.007355335925967199,0.013868038987472752,0.05615209421235118,-0.14060700711011984,0.08315764089491379,0.09078123277987903,-0.010288581562354238,0.052229676873796836,0.11757399563136176
PLAU,0.06391973200727963,0.09676702812674562,-0.031575237539082555,0.053105723560517876,-0.028719772801950812,0.02176146872946574,0.012762269246077497,0.17901098217246814,0.09925748973007213,0.09057650045425371,0.03665957418117078
TGFB3,-0.009630438606825912,0.008118228436499245,0.0345613110718711,-0.046208985095317574,0.019698654062558454,0.013266038345555791,0.012840426972804693,-0.04614757356685105,0.04326578478014971,-0.028412395573470563,-0.011691475054596303
APLN,-0.021277559605931633,-0.007023529947144363,0.023669801072866644,0.018321203926841424,-0.0031570876583183107,-0.06821388184110887,0.13641089614711818,-0.04930968919923443,-0.05795238091150277,0.02369220595665864,-0.013625940066492113
SHANK2,-0.056889405648934105,0.07331250370891482,-0.010041301863903179,0.0015246731284284058,-0.009589630725245182,,,0.002985753480792487,-0.005964643542181429,0.00855586477626644,0.02726363525222001
LTF,0.04114214864198167,0.05864808936887926,-0.021554807215078627,0.050188051548528685,0.04293203218317633,,0.0015259706259040007,0.02949540153121561,0.13735861150847467,-0.05150598872130482,0.06723330987298919
PYY,,,,0.014401743905162967,,-0.017106788708931148,,,0.014708838416244518,,0.021934233158832594
PENK,-0.03352136035392245,,0.041242344749096396,0.0018953146866856861,-0.021489123554946716,,0.023094840771589117,,,0.042989726210567146,-0.010435908122710037
CTF1,-0.03796924411670568,-0.007959532578297759,0.06971126581034008,-0.0422464696948927,-0.040300573461600195,0.036351926173971295,0.020202591607890414,0.04892720873882564,-0.021474589751648347,-0.0405655643628319,0.021068835725689003
COL3A1,0.04480734742411878,0.008966028072847989,0.04249970079967723,0.0010625236238054705,0.03663208750167357,-0.11424593469892326,0.004769657601940866,-0.12254060698697822,-0.0003688647106513518,-0.0025861433955684634,-0.04641481190370352
S100A10,0.0035431154353746793,0.059178752287152823,-0.0226971766285902,-0.003026475092999376,0.023853094348115392,-0.11671248880641488,-0.008703432997561942,0.057984336530480934,-0.035934489639592296,0.08740922331904194,0.04344828207042906
FGF13,-0.030841189589372913,0.03445738381095424,-0.02101088560859865,-0.00695955407902426,-0.0038189795349499647,0.014155654309395731,-0.005311988741007404,,0.02321112730565929,0.02302255151480315,0.08406277251822508
SEMA4A,0.00436845469495731,0.14492126016730483,-0.05052266925774265,-0.001759532370419237,-0.014766121583177031,0.04096077158554657,0.05422163238819507,0.1730698871203004,0.0054721077685846815,0.008567703228794351,0.024727241396280783
EFNA4,-0.03322318699205975,0.03382172950448228,0.02382453175324574,0.003932115949087203,-0.017140199852236936,0.05815957742765598,0.0345620071496812,0.05043467843805553,-0.0017190307707371157,-0.04787074163621504,0.01985115266148436
HSPA8,0.011299510106627695,0.016413882203107927,0.017732457680385415,-0.028212695873203512,0.04216745367406516,0.0687625117411038,0.040304734452656636,0.01629901623721366,-0.06010196135997667,0.01907079167130661,0.07718233310311648
NPB,0.0016709986602097332,0.054985447059007764,,-0.03566428530472817,-0.013785089144850094,,-0.005683084317562437,0.02005670834272533,0.006752009658159132,-0.01212295963371563,0.10176125257142647
ULBP1,-0.03738183235581513,,-0.01982357356615403,-0.03723877117676214,,-0.017238585950974526,,-0.007799885417052651,-0.01873546958332028,-0.02385402068869305,0.038642965373413884
SEMA3E,-0.009632805990095349,0.07517373488983625,0.08538030426828776,-0.015355121225495079,0.03938433122422396,-0.010155590056754541,-0.024768890417996754,0.038499417345941936,0.060960765654597064,-0.0144790183236957,0.06822631743375251
FGF3,,,,,,,,,-0.0200725324861468,0.027272841662823004,
ADAM9,0.019927627571297877,-0.023680408186969173,0.03269023656336121,-0.02452368836252012,0.022244937913826,0.07571723918007771,0.04214319503760889,0.11448394056649873,0.030879962768643868,0.03022749960728958,0.05570071195831982
ASIP,,-0.012553366809601715,-0.03128968737468967,-0.039332335704065156,-0.01633290125864239,-0.017716736790373663,0.08317914748699082,-0.011323603105628329,-0.015595606317944823,-0.04042224061847489,0.06216948601747817
IBSP,0.025034342535686958,0.009292834986634115,0.052580684617158105,,,0.030585790196568347,0.09333317546984557,0.016497824937769783,-0.006893818333727655,0.028182969047456607,0.011261866784650626
MMP12,-0.018099759662200555,,,,,-0.01927054405938911,,,,-0.012796412833528368,
FAT4,-0.03366898482159351,0.05934736781171969,0.01060977359149096,-0.04722133682939038,-0.02759478889916777,0.051124136128077126,-0.024463460606477045,0.1208910715948353,-0.0036761779012411053,-0.04559302275418617,0.04259142006133847
MDK,0.0640179110731661,0.03037483068908231,0.03653168980955795,0.046093598369592384,-0.0013453477668846218,0.1118539504416517,0.029040610378881858,0.006152595558035131,0.07965948301628935,0.0035476262917644988,-0.004335990948991998
BMP5,,,,,,,-0.04745144436672851,,-0.050238459338572156,-0.020657035397053432,-0.03306573396678741
CAMP,,,0.005126010594872026,,,,,,0.017170654987833756,-0.01873904115316343,0.029523581165002005
HSPA1A,0.03264451471501024,-0.014388709083671769,0.011647257830299245,-0.01124320173321796,0.03967852933035799,-0.045001782084967204,0.02282667765776267,0.04035574302207207,-0.06157079241815918,0.038203426595165076,0.032438333629241825
SOST,-0.028036173529912896,,,,,,,,,,
SEMA3F,-0.001329263406578137,0.03473614087230304,-0.04622253737044794,0.0310501374975428,-0.02470237537034375,0.008643115450633699,0.06140276663929772,0.0005714577304260472,0.0950898018956236,0.009225241631150457,0.04308293762407403
ARF6,0.04597025645574647,-0.03877907869004995,0.024857912283985133,0.061185227748106,0.04943787133793291,-0.03635685227502051,0.06825623048942907,-0.01961029731830061,-0.018801600957220617,0.06328560947176622,-0.0014297884669518602
IL6,0.01933646729492984,0.040004069689538096,-0.014102427892881172,0.009738981769719903,,0.0243915794421995,0.01921867237161568,-0.06327285593884739,-0.033515763136991485,-0.03318870262537427,0.05875202728233419
CALM1,0.0435005040862313,0.06356793934340801,0.0022963763893002415,-0.00046702770358416745,0.0188004570626836,-0.0035467066166879834,0.022180719915129894,-0.047130961517160064,-0.012338932972295961,-0.009883704403629153,0.06546527869076284
VIP,-0.007580950288900626,,0.008174476529764836,0.0017228366861526594,-0.018383438922776992,,-0.0027903736154722527,,,,-0.030155899415773135
NMB,-0.05997229502869536,0.010753195525254835,0.04228823246275386,-0.04220715627926191,0.015786719207152217,-0.05353143162197403,0.02812189082214963,-0.03656406024130583,-0.06441269751015226,-0.012168389966880756,0.06998977122476417
CCL26,0.01032896645638622,0.07825317541643552,-0.03374196633442819,-0.004509459302038564,,-0.0764954742979532,0.054461307154121195,-0.015898951628430663,-0.016521994992673456,-0.022779169311382623,-0.023392330810436075
FBLN1,0.02677430120671054,0.024005739223385482,0.0013609692909477386,-0.005130251957686921,0.029889939952452205,-0.028508793407424876,-0.07235180789391973,-0.11684472936866819,-0.023581314686066772,-0.018476135768093125,-0.06428010171707103
SAA1,-0.021079511795795213,-0.02861725739815231,-0.040782882958510756,0.05132838141460409,-0.018893761630578407,-0.01592073589374923,-0.025037922047520193,0.14854451956603562,0.007101287605554063,-0.01514153047255787,-0.026054719486096063
MICB,0.05058513315853265,0.12476705264277954,0.011006060766787801,-0.02338187952712195,0.010726969158229035,0.09801707735749815,0.039684793538207114,-0.06899985448453544,0.010369604667910858,-0.026957701693259627,0.02891449623978161
MMP13,0.04301030811122678,,,,,-0.05137664749293891,-0.015870730775140673,,,,0.0531700998506797
F13A1,-0.0011150219698382719,0.08206821451465943,0.014385791760611276,0.021999153898288687,0.000581245270954075,0.03280692496591771,0.08300528604259529,-0.036301292071526,-0.011261979575756673,0.04952564439083617,0.031602978477955755
CXCL11,0.0033810047079114868,,-0.0013133994313467407,-0.043116778531705854,-0.024120944932252912,,,0.007808657987909497,,,0.021380085501086804
COL5A2,0.021038507026018474,-0.04205647936181092,-0.08508385976917503,0.032380270826936244,0.004390812108605186,-0.10424261974463699,0.01971609454877081,0.0068169309783417415,0.09667414801409029,-0.005575083898172547,-0.01786719941295996
EFNA5,-0.023497029911089286,0.04254116489137206,0.03152789403519269,0.008096467312891504,-0.003402665621327279,0.020817400239589022,0.021449372295508126,0.0945346757136611,-0.01150926620023061,-0.051253129199265376,0.044750338704037176
AREG,0.03019721528348279,-0.04384735164512241,0.010680541941141352,-0.023118016382308183,,0.012852737063518024,,,-0.020551006313691497,-0.0014328809557413002,-0.03710702271508937
EDIL3,0.03088006767593494,0.00930192759195335,0.0176109949473694,-0.023754662530862967,0.027712707521246768,-0.09154267490306524,0.007520039590555421,-0.09400033108017644,0.0362233115471117,-0.034856923091173,-0.03982266269296593
CD86,0.044612288345012956,-0.09067657320315793,0.013525040547554082,0.0028179730084090565,0.057810288913047035,0.0034010777399120598,0.04558072983249937,-0.003443061347031671,0.059596570475661775,0.015554131028584895,-0.009196822279448943
AHSG,,,0.05758451852806623,,,,0.08598587967633237,-0.011080064758647874,-0.018527015292816033,,
WNT9B,,,,-0.03146721072432749,-0.012890103739856457,,,,,,
HRAS,-0.06897796915444535,-0.06766278294872632,-0.006877453104891778,0.019031890378690155,0.04576612844735655,-0.03133164379393811,0.02819746270795238,-0.06368889222912295,0.013482136301855824,0.05133727443818985,0.05755894830568466
C1QTNF5,,,,,,,,-0.003113016949861217,0.08618846163597915,-0.01502100293568543,0.011641651897389006
RLN1,0.05489834021856228,,,,-0.026512294281018672,,,-0.052037719682291705,0.019327997553060375,,-0.02055098699775676
COL4A1,0.022844415325478876,-0.00221831205795942,-0.02245757651065827,0.013706515427944896,0.03435307534575079,0.047357067309884884,0.0797945032391928,-0.11285463956858702,0.03024546639767028,-0.005662729132465745,-0.02250949533218733
CCL3,0.029910842002512872,-0.05320412642080756,-0.030019913963602034,0.013471059926588114,0.0490782036990147,0.09715716574667345,0.06510902992524392,0.007927293035657493,0.016569518772042772,0.031164619963041193,0.03037188639883656
BGN,0.0027617250528985367,-0.031952458510574384,-0.021226026548512456,0.023549713686898337,0.06785725360166628,-0.07781125546394069,0.04902955694923119,-0.12927215470593753,0.021920316445127323,-0.007634204221526632,-0.017872790480073477
RETN,-0.011577207045403553,0.11567372529312636,-0.03733391077556352,,0.03668453682558871,-0.016850190932233517,0.08070592752782296,0.1865522437362562,-0.03490943278558186,0.02966485719493609,-0.03569349286622648
S100A9,-0.00022227492245067648,0.01779868224528139,-0.06255474231744738,0.04574205563636845,0.053017335727557444,0.05779995281863082,0.05221360559441313,0.10181973556144526,0.025365603203596054,0.015361012882782191,0.005300128797804271
HCRT,,0.034524992938126775,-0.0062388167780165335,0.010914358030564855,0.018278471109943736,,0.03483953126341197,-0.08939652363279758,0.03782109605924784,0.04364899305255271,0.0485888889930061
FADD,-0.005469059568083676,0.03680556573854405,-0.0008087607589732717,-0.03228636912447534,0.04589291470187344,0.024128465223421755,0.06244710965882809,0.10460329055804589,0.021896165618022982,-0.003771742570027881,0.006220937333603711
ACTR2,-0.008499009662255856,0.0103992215160761,-0.018192973547894935,-0.02383698186050613,-0.0009513303039878297,0.010149140363107679,0.0008025058807348995,0.044227340351791815,-0.014261597725378276,-0.0334401603684097,-0.06182885815546545
BMP2,-0.032231715922242644,0.04427375359640196,5.366993195315617e-05,0.016843284883457887,-0.02508878533205619,0.025285831359470535,0.03642404507770779,0.05650852988830877,0.037979340312681485,-0.009028800102664613,0.009199582947765985
PDYN,0.06906455176926414,-0.03618601088373414,0.009117878426922826,-0.03893706765998721,0.0006758152838569535,,,,-0.021457155804546033,0.0022208169512765927,
CD55,0.013190958471184759,0.029262357854968096,0.07031575360488694,-0.03236499925165621,0.025157719810282437,0.008519980250330836,0.02495450625972838,-0.11176647732838142,0.043095780860878445,-0.01041834279525259,-0.0240610008544332
OSTN,,-0.03594839165001014,0.05595175122656485,0.02095370940512703,0.08701106659822937,,,,,,
PDX1,,,,0.07714685202936532,,,,,-0.03137639024708612,0.044386376905686295,
CD6,-0.036803252564734795,,-0.0297765429893449,-0.03153669162323972,-0.023071493131799344,0.026426841286648524,0.012542091706382215,-0.054688431954071325,,-0.017943678574280433,0.00242393009544177
IL16,0.005180705595111586,0.0030396335840585423,0.028316546128404306,0.0494604994927957,-0.017324184717974686,0.050962227436656675,0.031920995802340084,-0.027970774913676215,0.00011272519675782789,-0.03190328989766428,0.0036507474022046803
LAMA5,-0.00810434255867926,-0.05279380146604742,0.02495306067789446,0.03375663318140745,-0.02077312579334311,0.15403481300407626,0.07759846365185782,0.06311956250809826,0.03828246762552547,0.08223730015604898,0.06214497443949017
RGMB,0.0226956398160336,-0.027637244490923446,-0.014471008264447912,0.014191652018034575,0.10273661634126857,0.03387671402696826,0.02962031803325305,0.06148282804548162,0.05035315453963593,0.0008823286140949973,0.06482387885870966
INSL5,,,-0.021078758009461598,0.06657325214869725,-0.02885057341866616,,-0.014134476211491618,,,,-0.012061382334228479
IL12A,0.024851044767787902,,-0.03393923385358386,0.018440498587265753,0.045430253208245744,,-0.03874148999254636,-0.00474178781649473,0.010811908567097019,0.2594044565304812,0.04050633319960415
S100A8,0.04712419268572712,0.059195980257029185,-0.008542504998957532,-0.009381805963633754,-0.009021154027814112,0.05753451934385147,0.11862411132060888,0.0967097777526438,0.07910008491852341,0.03516574256113327,0.001765532650516477
TAC3,0.08206051286467793,-0.030502080763403435,-0.022166604989384955,-0.00510245843069361,-0.008141855389715345,,,,-0.00021064185969179333,-0.024479840643324542,-0.022657766813790753
TAC4,-0.032868720247738126,0.027971054193480897,,,,,,,,,
MFAP5,-0.019696152484165844,,,,-0.017183248830687607,-0.01692643147180028,-0.007053108778026303,,0.10922755867529892,0.05489692117466381,-0.05847664998697863
CXCL16,0.017261350210388382,-0.022277467982674458,0.017280462630345734,0.024240429364757905,0.010330409178370978,0.11129255753867899,-0.011793639695485369,-0.05212755397684162,-0.050762390675686886,0.04759398953577429,-0.025378155233414145
AGRN,0.032146929064895725,0.00827237123020824,-0.033426382274486945,-0.0015194664408686082,-0.02661002083237228,0.04514673601497957,0.07643679934700458,-0.08560943327461176,0.04485612956378872,-0.0005754796696442139,0.0057618456626270294
COL4A6,-0.02513360904128979,0.04801900672901985,0.06678179956214567,0.0047184581964439575,0.009856128121394064,,-0.07909191976650112,0.03155348376124476,-0.03568492495581418,-0.022253630121723215,0.0028098252009894024
FST,0.047431719181671515,-0.04183929163348891,0.018675480282707733,0.023744006950499826,0.05505993553915735,0.015652545351929406,0.06482368417002796,0.10958759661390775,0.05157411306719964,-0.011958605904736725,0.069411835251798
MEGF10,0.008902087400280655,0.04702162263801409,0.029439246962975875,0.004218908165472541,0.012240605890948903,-0.026974712244340043,-0.009624719550516608,0.018052476776722278,0.05380019934562671,-0.014055136356663372,0.01848383420638994
C1QB,0.023113630962119304,0.024220186587190228,-0.01432743574744894,0.02055375603170018,0.023560019007728767,0.0904101927668944,0.007700921353895736,-0.003637825800306882,0.06555909151658412,0.0850084851057034,-0.007819229896412126
HLA-B,-0.015378619452740265,0.0387119341971113,-0.01362709578827616,0.005126751116039655,0.04574540267750303,0.03358916513156163,0.13119394257788,0.11291392628092652,0.006084658971090436,0.04731792962781722,0.004995082039686178
PDGFA,-0.02013388522953395,0.07668967992723608,-0.012498631217874388,0.04649807637788917,0.02885249235056293,0.03929100164650732,0.014081149475096531,-0.13502079812308823,0.04726835318623009,0.018421424468228927,0.0069781005637761595
LAMA3,-0.002193642478385245,0.06107852668805342,-0.05437093835013803,-0.019891162710015346,0.005058449046450007,-0.030465685054451765,,,-0.016306837197892502,-0.014861011625522603,0.015666691440081325
DKK1,-0.03501990921533943,,-0.004979278529489365,0.024942763173870394,-0.022608116237270957,,0.09284180987079434,0.030855529881212783,-0.014827331250676735,-0.07166014020928684,0.028436038965289605
INHBA,-0.0022108922730015956,0.048420176618914575,-0.051411878447009514,-0.03287428009700132,0.030056347645764758,-0.02312361331886514,0.018035561932309895,0.0229781381061467,-0.0033509257298813284,0.029849273829163626,-0.022167434204184547
LEP,,,,,,,,,,,-0.020864251003833545
IL7,-0.01705528045361648,,0.013955668936473998,0.013962953542810741,-0.0006059539415637325,0.07145683403224656,0.02366556847002558,,-0.031111852952655103,0.09938006319427616,0.10564107621807334
FABP5,0.025172493465705083,0.07985807762422781,0.019965026354910043,-0.035232728239137465,0.008971560470934455,0.07151545601743683,0.01125361392052699,0.11635690228714878,0.11296259443682552,0.0924481608822965,0.09832862315973438
CCL4,-0.01701581369326703,-0.0671366995874864,0.0051644228129288094,-0.022827796910458772,0.02483813150856724,0.10094108487975831,0.11512745603982953,0.07764375564593014,-0.015301666186135267,0.01494495546243248,0.011377491002696341
FBN1,0.02434568249879816,0.015683652811738624,-0.022983636544597463,0.03112606222627458,-0.009596844826423647,-0.07257685869331272,0.060869412577963536,-0.017696405866471098,-0.036495073472789644,-0.07792165433422261,-0.05053611371601869
TCTN1,0.01125172000674712,0.015041819259971655,-0.01500867738748406,0.021236122846716173,0.0029706099637134033,0.019210033079148696,0.027155350640307642,0.14401285159638566,0.0357728420834086,0.05051611348109647,0.044248741190910414
NCR3LG1,,,,,,,,,-0.024552971426745316,-0.01613850493357777,
BMP7,0.04750059048717152,0.05440681497239306,0.03572335078042558,0.021725106211125847,0.04031024386532091,-0.035809842737699465,0.049019353841586705,-0.061207170656845895,0.07767080937334846,-0.03673796854686717,0.07500872044473957
NLGN2,-0.016716706085311353,0.04086553365917186,-0.013989579371566068,0.015531594667618272,-0.002017719639929931,0.0018574122811721948,0.007677836122064803,0.07291842670425869,0.06187378300946853,-0.006341026936378978,0.001778325503372486
CCL25,0.015971323737134436,,,,,,-0.04575567927924439,0.05836353085653925,-0.02506355666365509,0.017423675973140814,0.018991214025809874
NPNT,0.0027983709416567995,-0.012897154761942595,-0.05424952812099382,0.008825194744267016,-0.029905974797615743,-0.025551960706174243,0.03682092429240311,-0.03144490987537937,0.05386038732771323,-0.024400591467124307,0.05143550437742737
KITLG,-0.009137202275618896,0.009009762017535894,-0.03802862832223836,0.03870214746787946,0.018952818565410343,0.06953906327895644,0.05112823871798664,-0.0053570588911207384,-0.02039103699008262,-0.03282192144682023,0.013525655275516203
MADCAM1,0.003097949045593897,0.008096656817850706,-0.009974602803775566,0.0009277477108531303,0.014963279707320386,,-0.02275527401862221,0.1049030968249026,-0.019146046815527288,-0.013692345952312557,0.06174669885560607
F12,0.050925329855705845,0.025444148719872065,-0.010881591024338009,-0.006476142416773373,0.010700675587885664,0.11215503754192398,-0.05163480282220437,0.0322793316287771,-0.03131343941402808,-0.046166009516108664,0.1065638166015441
S100B,0.031028891106765353,0.059353150314983456,-0.005989993214629892,0.00170053304227981,0.04386978113581378,0.05983324398748523,-0.09684476431788117,-0.0901404447349425,0.021227555651165894,-0.008189661337145814,0.036970699652957975
IL27,-0.027851224596850317,,-0.023119478385172167,0.0007241852411963247,,,0.014581168447736072,0.11715353603304071,-0.02322265873828456,-0.012796412833528368,-0.037196729370606044
CD99,0.026796171937111774,0.10770908092867874,-0.0208456602184367,-0.014497099031359494,0.019171664839665776,0.0731726190643634,0.09996373800885985,0.2146434743813956,0.03442867968481073,-0.0031632404969076204,0.012218538521771603
PDGFB,0.042474220217716345,0.05706918102876927,0.04132700752496987,0.03515035162810704,-0.0007937265284094794,0.001251310201888075,0.09278689358444954,-0.05665923955023682,0.009404827107168173,-0.008676222775758441,0.013899453578242668
CLEC2D,-0.05414220224852219,-3.652908747126403e-05,-0.0302590219604488,0.014022893594659355,0.002141632062045225,0.008140508643834947,0.02302115896179197,0.06873188813419334,0.02906951257690071,0.002973917185407438,0.0014568243497981247
F8,0.01800756410645806,0.08952798239751031,0.05804128138495854,0.05630170779472605,0.022843565016279595,-0.013492416641111166,-0.011845599901501873,0.07270151712690234,0.033655099084430616,0.054033411713218835,0.05890192516351317
C3,0.03770170585208805,0.051055955100365084,-0.0028016419057339827,0.029696478778172043,0.018256884519186996,0.053939267646806954,-4.894446325639204e-05,-0.046532974958249956,0.06496484142522689,-0.015614077649779737,-0.010916695642590485
DLK2,0.008366973097974144,-0.04978071394484476,0.020123862188688283,0.014493581078541143,-0.023143798778670892,-0.03837735932327355,-0.038984589702822425,0.08532707989191243,-0.034494408525888115,-0.057564329374043204,0.04748230804234456
