,UKF260,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
GZMB,0.05536959282966862,,,-0.0038928371678939185,-0.04169315489532475
PROC,0.13597106569661746,-0.05318507345074116,-0.02519390214240367,-0.009126715209241253,0.02857353527214579
TNFSF11,,0.12372850188697486,,-0.05334135478349069,-0.02610821198611806
AGT,-0.03484653472419191,0.03907656650017735,-0.05608719433605717,-0.0033278868410778996,0.015143392479504927
PTHLH,0.14076989630166858,0.05511902833339699,0.10755974451323583,0.09798922441911784,0.060310889994119814
COL1A1,0.016417218797718888,-0.026076174105504082,0.1641978805343247,-0.0561714706468626,0.03344736612556966
LAMB2,-0.0185329033071279,0.04047013136769504,0.05262335956939991,0.01898373648987889,0.11393738133618413
DSC2,-0.03087236981184767,0.04205865397197069,-0.042567352240969136,0.07552524233234016,-0.0034494728397158965
WNT5B,0.00398203087158574,0.2231698920231741,-0.05465362783525663,0.04277209310311703,-0.0446605060139548
LEFTY1,0.0013511617833742915,-0.038728053766090134,0.0030722703050994784,0.10360389590949402,-0.03998228042806364
FGL1,0.018459675712133392,,,,0.030043376870204627
CXCL5,-0.031523221390553746,-0.011203521536401933,-0.02121841551914549,-0.013847185317774917,0.022390503699417284
S100A1,-0.0003192035696198215,-0.03675842305585652,-0.03172138419333005,0.07282616507700368,0.010367051341319494
C4BPA,,0.20842718246247735,,-0.017673827576324526,
NPTX1,0.03231048980025453,0.06231772712230956,-0.05582140139652659,,-0.059252955262955424
TGS1,0.010691825090511102,0.08570445546337532,0.055182703210439416,0.031866724648431065,0.05377082281263052
SST,0.014975342127260843,,,,-0.03296856623752697
IL34,0.024576065277039896,0.07608867079964626,0.10589297279685951,-0.024665385613841472,0.028486351354253703
DHH,,0.04040873423573303,,0.07206345859500059,
XCL2,0.08770577036791741,,,-0.018448230283819388,0.02147438430795082
TF,0.053002963721598254,-0.1460606098191969,-0.02727104517679213,0.0066597828426689775,-0.04574379232012157
IL33,0.07147379628333649,-0.0478474948299628,-0.06409168325738786,0.028203863116255796,-0.016811037761343968
RBP4,-0.011219376350523096,0.09471696033929429,0.030224663885214557,-0.006041252103338886,0.012239837500196898
CCL19,,,,0.029902494113823706,-0.025545589827165715
CCL20,-0.006065913455196753,,-3.2503037517259546e-05,0.10348210552773993,-0.031137619626991183
NAMPT,-0.02829348704133735,0.009603659006622819,-0.07584789319156997,-0.022707243969037023,0.03915268953441013
