,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PENK,,,-0.02126908999301326,0.04981399094170382,-0.021098884570939964,-0.04112164712483881
CTF1,-0.04130841813470212,-0.057566152082586135,0.014180845611326843,0.031691402292466406,-0.08411227566488677,0.09975475299675043
COL3A1,-0.013365023499381604,0.03876388498864474,0.031206022325184823,0.07621748646267937,-0.03555830822677764,0.033631669860833775
S100A10,0.032270466311275434,-0.02841890878578532,0.04593665912448193,-0.05831618757720773,0.018796200772833248,0.07874705828976152
FGF13,-0.02616004183003673,-0.03531979904334489,-0.01686462392669208,-0.0033952852814503475,-0.02910649540298402,-0.00951563751057671
SEMA4A,0.14802911599723095,-0.017531703235342026,0.04867865796155411,-0.008997989916637993,-0.02825377296238807,-0.019640018953069483
EFNA4,-0.020596571074849742,-0.06036112187792966,-0.0458578848494852,0.019288441876344996,-0.04401531561868425,0.03169266754754203
HSPA8,0.02690372629529575,0.0346294530127386,0.0675705905349142,-0.039068641066853885,-0.016428913399330863,0.0278935693767674
NPB,-0.007374573098817018,-0.025503649092327132,0.041684390036352485,0.0001933657998472644,-0.025082378957901746,0.050972731296701816
ULBP1,0.02381948359047664,-0.01811685078579443,,-0.027097013582615945,-0.03759100220505478,0.04086779494451249
SEMA3E,-0.03088222694526898,0.024032002502819266,0.03940207720941283,0.00800373379942202,0.013218956949957809,0.04452137392844124
FGF3,-0.046679197857393696,-0.04595204661262138,,-0.04796652984887887,,
ADAM9,0.053050262480475494,0.010203024277797536,-0.07101165056478777,0.04274380195251886,-0.014346242786876772,0.03247461809484932
ASIP,-0.00931410844688947,-0.023011406471817864,-0.004667607473401036,0.034747855633388815,-0.07497626194837424,0.03429860870812594
IBSP,0.08128667518942101,-0.02464115390079959,-0.021890163611471444,0.0119373523036567,0.00040390373663216304,-0.008378746095827129
MMP12,,,,-0.014536105962347811,,
FAT4,-0.005302122296116216,-0.05575858345477026,-0.050172106161397396,-0.0388525093935312,-0.01855356805319624,-0.0008122027050695336
MDK,0.016648726688105218,0.03203812601254326,0.11205823712883169,0.038698829474045154,-0.05527481819653484,-0.004820498424942263
BMP5,0.088623674317119,-0.0055373976136275,,0.015930219138027744,-0.03703196950500798,0.06142137242752643
CAMP,-0.0026359331033298443,0.007148756560047767,,-0.02128664426341994,-0.023049973639672,-0.025741825277727528
HSPA1A,-0.03667203563601906,0.014821007878075932,0.08770656214041479,-0.04734764997786369,0.04958939583057458,0.08176622913604002
SEMA3F,-0.005349355445998287,-0.04001841059720907,0.011165368636305788,0.08371465063764873,-0.06038013789649958,0.013111210065718104
ARF6,0.043375189843118694,0.021700607974504727,0.0028004659440448196,-0.028992718476886406,0.05058641006575846,0.013554864088353753
IL6,-0.03938503153569923,-0.05444910684473073,,0.0017459234242981996,-0.009277085051845714,-0.0006833188532264629
CALM1,-0.07168102069355307,0.016776561791293026,0.010899740516346347,-0.011798748929976914,-0.018303479159218778,-0.08764376218174334
VIP,,,,,-0.02433126765033292,0.06808188788871626
NMB,-0.12034585962189302,-0.05197428610639812,0.045776392877093494,-0.07008532009957903,0.042641509522379786,-0.02045473010422689
CCL26,0.006072768969755117,-0.023851600414373342,-0.020414576404033595,0.030774409130068653,0.011426085286705598,0.01223359299525396
FBLN1,0.03567790708529327,0.013245087065455132,-0.015754429520806724,0.04532974056431621,-0.0014924383642379924,0.02128861875074773
SAA1,0.07043202368917446,0.01829462925063785,-0.002447322655402818,0.0076581019259704675,-0.004433965822122154,-0.005915886702967764
MICB,0.02809772448199339,-0.022962657168835138,-0.033291325765919755,0.005792377884262429,-0.07008318620629062,0.11296177296504993
MMP13,,,,,-0.02109887565743588,
F13A1,0.0638113756987234,-0.019768021268626132,0.023870844580203,0.015001238663332694,-0.0621836498720864,0.06366795440305464
CXCL11,,,,,0.02803305711314538,0.028528939831822833
COL5A2,-0.027498894689130766,0.032739443655031515,-0.03852181430110259,0.03541522357956171,-0.04340230821446722,0.01618601853342478
EFNA5,-0.010933839323863966,-0.04897868005063044,-0.0022224033486394302,0.011218369404120855,-0.0028746976621375746,-0.004333874276057242
AREG,-0.05087961745728047,-0.05108072664093252,-0.02328157478485079,-0.020143597694380205,-0.04057462285276417,0.04993656537334925
EDIL3,-0.022422123009555546,-0.010287779956723421,0.014339393726951172,0.051886912076608144,-0.06582697415252588,-0.02691438821715176
CD86,-0.049955275064496124,-0.02615269783464021,-0.03219914081743507,-0.02759093364564945,-0.07129436898295291,-0.02016046887255594
AHSG,,-0.01791527936214107,,,,
HRAS,0.015129365678018258,0.03375344746169673,-0.02579657169033893,0.022563840887665002,-0.05909218156840539,0.053232789196036925
C1QTNF5,0.011938963567230978,-0.014384024351711811,-0.02886696717151053,-0.017063132705578393,-0.042916418747138196,-0.03927192674256516
RLN1,-0.016614866879228293,0.1269446974174885,0.015165933769643923,,-0.01658155037018688,
COL4A1,-0.012200476554152597,-0.05093212720240588,-0.005934294122653694,0.08930034618322824,-0.011262938200098889,-0.0017127130765971655
CCL3,-0.042318810145250685,-0.00389923632899865,-0.05776656075125812,0.01756001181757955,-0.03711500310777072,-0.040281728121153416
BGN,-0.04538222694069169,-0.012617315936579611,0.005465539218348935,0.09273202318273793,-0.024202500593329134,0.03072862270853935
RETN,-0.02748397630932085,0.019966178087812102,,-0.018288228731626093,-0.02879927129114744,0.05371904530039686
S100A9,7.994009597326048e-05,0.024181071502472277,0.019802294614150496,0.012966247875866848,0.09514052029805992,0.06501259373464023
HCRT,0.017889225410377362,0.0009879992117095026,-0.046280629630648586,-0.010290066343975198,-0.01416094086492222,-0.013245938058077169
FADD,0.028182556195460992,-0.05520534101798637,-0.026282696651338824,0.05530462964522249,-0.023704120930544845,0.0075700613728315064
ACTR2,0.017833370019633824,0.05587035013436737,-0.04904731831530768,0.0030920723575392356,0.05398421582819576,0.018104062560479108
BMP2,0.00162040859589158,-0.014500443241374318,0.02836995519686662,-0.013186723225469285,-0.050307220224139894,0.0853095547713157
PDYN,-0.031235947810290435,-0.020748670764280462,,-0.037235389549852144,,-0.02264623738506539
CD55,0.03748430303717932,-0.020830519590722543,-0.03842631355711165,0.01676102753302269,-0.012916612653395419,0.003048374718143531
OSTN,,,-0.016864621699970838,,,0.017129460248878705
PDX1,-0.025016340277720907,-0.030340386066938195,,0.004090283916706041,,
CD6,-0.019479366952698297,,0.0020422835856755907,-0.020383150848856387,-0.018145088572013638,-0.035920978962627206
IL16,-0.030583355070715242,-0.07302577085662022,0.019191391676585248,-0.03322258707169541,-0.030045965273085746,0.01435333858479168
LAMA5,-0.01307061128034549,-0.01036096826194024,0.015305754047268262,0.0208065448363821,-0.026398550154424955,0.03823457941779832
RGMB,0.006104033619713038,0.06356146431363614,-0.009270448896178205,-0.03169626727595488,-0.028976433526693456,0.017126168016798757
INSL5,,,,,0.041526846683343555,
IL12A,-0.035966590057533686,0.010422905647168594,-0.03647923757334314,-0.016697805499825878,-0.007329003776320008,-0.015550626450571833
S100A8,0.054541489909898905,0.0177298304204461,-0.049579567248762564,0.03817223989071974,0.005657619195253766,0.03995468955944604
TAC3,-0.04542833402872584,0.01078059709234706,,-0.02780791477752266,0.03191412245428519,-0.022752066619039748
MFAP5,0.05637300572842522,0.01410236380095625,0.042737988635443334,0.021151106927313673,-0.04718184665995431,0.008917280656289361
CXCL16,-0.06229273049647507,-0.056557454257590026,-0.005401719165381186,0.040840782718351724,-0.05404486617857452,0.034553626991221546
AGRN,0.039063083741101165,0.023042735740906053,0.05039505312343137,0.11203799872472177,0.005599399877858689,-0.021916370796446247
COL4A6,-0.022338857147255316,-0.07710349631686647,0.009655005113946314,0.09178335632595795,-0.05879042618785364,0.07004243647857883
FST,-0.014258923988705666,-0.003307824533701313,-0.025875714401717605,0.03470379021420498,-0.08087484138423817,0.06316388925964861
MEGF10,-0.04731299951256978,-0.008453573574439932,-0.017871394075647813,0.004686912662879487,0.018797386794821107,-0.05478662619061815
C1QB,0.035425461615115304,-0.020526458397047462,0.010729852797396022,0.057932889973401264,-0.08960789884403104,-0.03943236044795578
HLA-B,0.05231992750227203,2.6355025810861536e-05,0.027966323970776873,0.06182614469016547,-0.04824184100955841,-0.0386259365433039
PDGFA,0.07143992877013743,0.020645570034122165,0.001435015271239386,-0.005855390499890346,-0.015605378794554559,0.05081488242604929
LAMA3,,-0.015768408418515078,-0.01906793779030576,-0.01688139031668889,-0.004230396643062547,-0.029762868650533774
DKK1,0.10032652607150358,0.002484266504190417,-0.01712244370589158,0.01760189712518159,-0.08937810302774352,-0.04344525931762921
INHBA,-0.041134158370087215,-0.013103881602376792,-0.00792746937826563,-0.013428753524887843,-0.02500716251514665,0.036228564959467364
LEP,,,,,-0.016834307227874337,
IL7,-0.03123595032867742,-0.030084583421097322,-0.01787501417702242,-0.028273591461673454,-0.02874101611114491,-0.009653248914922799
FABP5,0.02264884010560974,-0.014633967890411246,0.02201595803198357,-0.013792149062409246,-0.06598074295894266,-0.007976429447672328
CCL4,-0.016752147323130243,-0.009753415916361979,0.04369332178062775,0.07342139026645848,-0.0016352501552872314,-0.014970351546395814
FBN1,0.050791519019551465,0.013167502481948925,0.04822154226320889,0.05872455405485966,-0.08290179940070112,0.04901940913622913
TCTN1,0.04472999926498475,-0.04794640328135608,-0.0012054747516324425,0.036636564986357666,-0.07658722217360778,0.05093223457096335
NCR3LG1,0.043803494139563935,-0.023742266918264674,0.06735751884004862,0.04196482643731178,,-0.02317621361631882
BMP7,0.04682410195597834,-0.014754004985064066,-0.04422472099391065,0.002844215217020929,0.06435721974445781,0.01203968201386279
NLGN2,-0.02621393765216906,-0.05830634205724923,0.005141292303127234,0.05342717969786718,-0.01447415028036754,0.029718249587188713
CCL25,-0.04688529554593472,-0.009862757058880702,,0.01591251026103301,-0.026064010129219408,-0.023840641051912796
NPNT,-0.00950353237837675,-0.0004973201637820699,0.07717448274886234,0.015756573079658064,0.02655381367930062,-0.09335033130337014
KITLG,0.02380440591631501,0.06375343902745952,-0.038892372667232715,-0.00818902275643902,-0.01592646692156895,0.006460711611637821
MADCAM1,-0.020007026175183337,0.05021299013313846,0.041244054353384324,-0.015553842645217301,-0.01546115755606648,0.016420219355539896
F12,0.023531803503068806,-0.008710928819116746,-0.0362104138198101,0.025767913478116692,-0.0738959600990713,-0.042000091201298766
S100B,-0.00863683670097906,-0.05236406383630396,-0.0358589449276069,0.011180735461986481,0.020469806902877155,-0.10165230846996567
IL27,,-0.004546252494542655,,-0.014536105962347811,-0.03001215667803393,0.1101784053763392
CD99,0.047264819462355355,-0.029347112633463245,0.04934703397656676,-0.005169119438286884,-0.11501460445372613,-0.0259502613851928
PDGFB,0.002127984759240566,-0.036781750151568496,-0.017687138913047594,0.043744727349850104,-0.03386998605067013,-0.01024418784183329
CLEC2D,0.0023794257813123595,-0.033112456763321536,0.019588268545758843,0.02537310396891238,-0.007317683148273518,-0.0010564190849272138
F8,0.010716107511182701,-0.06118535111501621,0.0399651553772714,0.022626114889628818,0.002403086690365618,-0.04551535752196917
C3,0.005122791678890971,-0.013869841012242298,0.005162604172950711,0.06965793107980499,-0.06758223502969268,0.03393502312369046
DLK2,-0.03569680477598626,-0.01121018428031261,-0.019067945406767733,0.007380367135378221,0.0714554979012323,-0.0504511893621821
TSLP,-0.026411140304467912,0.02531662600089218,0.08679105957680955,0.02330892825630868,-0.02911989044755068,0.012443534436844355
OSM,0.017954208017363013,-0.05770098818461833,0.008012519467237293,-0.0034476369645405494,-0.04580829466509456,0.08853481066435755
PRND,,,,,-0.0032396463245579466,
SLPI,0.05502378345375617,-0.004894052088859926,-0.05857676492080734,-0.036277623262839134,-0.047620232725778394,0.01931288136386077
AFDN,0.08865678013110277,0.06699497471301123,0.0640969433420032,-0.042438374493963725,0.026675500408705415,0.043426196597698495
KISS1,-0.0035993803428701616,-0.017711575665763653,,0.05795733673646809,,
ULBP2,0.017793055380433628,-0.06197226772365379,-0.02673598102807492,0.014841928646145046,-0.06458542090893593,-0.07921756989758734
ICAM4,,-0.015538423281632492,,,-0.020058730500318457,-0.02202891584612689
ANGPTL1,-0.02708579344853172,0.010394185376552302,-0.025269202301251573,0.030942972430973558,-0.029712849040231595,-0.022262665276913285
LTBP1,0.0058063403086020815,-0.05466610906810973,0.10638800340526798,-0.00858369017477052,-0.002435396338762668,0.11653190446392632
NTN4,-0.0015981096337648734,0.004562978040591229,0.004151232689434772,0.012358210167105648,0.053592946292124494,0.016229138232821426
APP,0.027948630846733276,-0.01811226293623326,-0.012733945064005355,-0.0005314728889744336,0.001605911699463339,-0.03569507543839931
RIMS2,-0.004426952197531156,-0.005960417333821983,-0.02515094318817332,-0.03611445476550675,-0.020688605489521287,-0.060356568513447874
WNT7A,0.019420427193507624,-0.06752483125102267,-0.020401739348832288,-0.006440932095363232,-0.005932904250100963,-0.034836209577973745
GAST,,-0.017711575986244402,-0.02063121542830117,,-0.02304996837789559,-0.030653596959950905
GPI,-0.009554822366152337,0.021073928231132254,0.007697554389295983,-0.022941225922695208,0.06625267392608584,-0.001377697524693757
IL1B,-0.015250774743226517,-0.01777842185680886,0.04354380716264672,0.040435800641156094,0.008987955175605954,-0.013493952507531454
SFTPA2,-0.01619772241266659,-0.015305173831150171,,-0.01555384372497118,,-0.018751062401572136
HAS2,0.04299003036752189,0.02445873225043825,0.028246899597971026,-0.035359888045935095,-0.06935873906965022,0.05601666160136583
IL11,-0.029286127507785854,0.012167207777696728,0.0016750533520440674,-0.02409386668885017,0.05306189572015631,-0.025374540554542913
SEMA4B,0.07884118471285849,0.028603415212061115,0.004341941585608934,0.012093611976843,-0.08537380457235312,-0.0006119924158557086
FGF12,0.026972264238979908,-0.0025277099613625524,0.020333432853581444,0.024129552701607836,0.03910888270627451,-0.06905206419849241
CP,-0.01712894648727225,-0.05671021922688713,0.061274305166264004,-0.05464991017386651,-0.018933790837693126,0.06184677274289466
NLGN3,0.0009164430022123948,0.06506848124798427,0.007458553170927286,-0.018604855705006924,-0.020371771186369295,-0.0426745612164722
GZMB,0.050230726405382044,0.05474810868067025,,0.012612320394205978,0.010545281418723313,-0.033975688356327804
PROC,-0.022943390551153346,-0.018709454393048542,-0.0031623056014157486,-0.029186534812555925,-0.02072430007598323,-0.0109154876653218
TNFSF11,0.01285617448105375,-0.018709447204542377,,,-0.042391843680412274,0.031078119418358804
AGT,0.08469582028003914,0.03390130343233,0.10965150069752945,0.040158598366203585,0.030824737502918285,-0.0552387239274992
PTHLH,-0.03803579380347886,-0.04020214516623796,0.026202164328041153,0.08315558002375982,-0.023838193092911682,-0.050357632551099395
COL1A1,0.013808908604640728,0.030651734876760914,0.012697942530096309,0.06446989170652158,-0.037278810447732694,0.02450866430325705
LAMB2,0.05563512535968069,0.0012317246093461888,-0.024261512290302538,0.06923063629922899,-0.10698079837517077,0.04344964704042209
DSC2,0.004937016072224242,-0.045994209948713574,-0.012546362582272699,0.04423853332601793,0.005465175641024003,0.058847964833191255
WNT5B,0.030274621340707176,-0.046394134289499483,0.010781795433734849,-0.055416755149685464,-0.009304219236767152,0.03851111126491461
LEFTY1,0.02297357423493371,0.02270049983690104,-0.0290549658269193,-0.00626248972855505,-0.034639006490553646,0.07546325633674851
FGL1,-0.0026787885333406742,-0.0248194471666294,-0.02791561029949545,-0.021870315876784605,,-0.0037374855093371454
CXCL5,-0.031109833730934972,0.047309896244560154,0.061991945399372306,-0.025523896366100994,-0.016859243297485945,0.060757047251426596
S100A1,-0.005953790597448981,0.018173669691642965,0.04971719556334023,-0.04056540157840468,-0.04969594389387639,-0.029371354200837654
C4BPA,,,,,-0.016834303102332325,
NPTX1,-0.04822117448874824,-0.01670668173620809,0.012201241739755722,-0.05710369874850299,,-0.04919607134294412
TGS1,0.03448275362301683,0.003334134026455,-0.06774248318499045,0.020389778786698936,0.02221813650384481,0.11091956340913148
SST,-0.020189336945352507,-0.01753877173732128,-0.0061321173282598085,-0.005185329811594831,,-0.07425034204037105
IL34,-0.017518397740501266,0.04317423187919187,-0.03001518363307702,0.07243517041458174,-0.04737441489685713,0.005400094382369284
DHH,0.006183933130538403,0.04201824487629998,-0.030158681516791564,0.03055036405738547,-0.02486229683459276,
XCL2,,,,,-0.017571920907243965,0.021766859954117354
TF,-0.012386765325501524,-0.02576780826883162,0.003428466755069578,0.012814138117583484,-0.014568796423136526,-0.04845303546889051
IL33,-0.036318821384988216,0.009222801472806741,0.0028680643718609496,-0.01825182263627682,0.008351417421259388,0.07442731621570463
RBP4,-0.05184108328631442,-0.015420187398561012,-0.022694550619492437,-0.0034406094361731764,-0.031040629750761144,-0.04529210272606152
CCL19,,,,,-0.03218254193639359,0.041210566631815215
CCL20,-0.03736702472577163,0.010827710503935469,-0.019067948166357658,-0.02780791538903359,0.09180110233889818,0.031190914382946116
NAMPT,0.011955725123595662,0.019567522147243423,-0.001194019918713158,-0.027781823984630062,-0.019745346663752838,0.04660372062729186
