,UKF248,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
IL11,0.03900315300762151,0.04225485616735174,0.07340196774049461,0.07794598265939529,0.01503736863437682
SEMA4B,-0.018224874469137203,0.036655846973558746,0.017128456374357226,0.02124622824706885,0.03096811488759997
FGF12,-0.05627476623497875,0.05388356784063069,-0.028861185946832513,0.03021152627466165,-0.0669737694486113
CP,-0.022171437150796353,0.010432346846683883,-0.02048373943820045,-0.024977356209182063,0.016008533929735818
NLGN3,0.006149140100401012,-0.08096506264113705,0.08959103032956967,0.12965571993424432,0.0225334490358463
GZMB,0.13880369377036345,,,-0.005486441906952135,0.01852088991473398
PROC,-0.031225000495420145,0.013764130946588071,0.09892791337059423,-0.018627996285137727,0.03739046705408442
TNFSF11,-0.015503163703170902,-0.037526336900603134,,0.018995094430670535,-0.028107687664285317
AGT,-0.02896102141588521,-0.06238812339687784,0.03118841262943605,0.19782059779838373,-0.05727990785076144
PTHLH,0.0454323325299158,0.03199292044890443,-0.009446718644136015,0.015709092845739365,-0.03691508875362594
COL1A1,0.043616063453157765,0.049592877092218754,0.15772365873477132,-0.05320107405831724,-0.06562618755166082
LAMB2,0.03824771657288581,0.0784609178951874,0.03575390937752753,0.0047886996019028,-0.032453243601254574
DSC2,-0.016643031983125247,0.02184003153764188,-0.1053590014622765,0.0337331719700108,0.04523283395132301
WNT5B,0.013291953692969774,0.07039327148956233,-0.0033984121936958826,-0.02340352043574731,-0.00559252289931861
LEFTY1,0.0020538879101812783,0.028188014789076857,0.020757860357787497,0.0009466307253380262,0.007903440907842209
FGL1,0.028705249795402437,,,,0.12510031992047796
CXCL5,0.10496413301016282,-0.042029190271847615,-0.00907891378533199,-0.00305441734612477,0.015987247665983792
S100A1,-0.05120123039939616,-0.07554063548773945,-0.04835526210463995,0.08287199829626415,-0.05588883396351785
C4BPA,,-0.03199695522304058,,-0.02954589362092233,
NPTX1,-0.02707147179778398,0.009768817799329805,-0.10933281478866398,,-0.027749333404976866
TGS1,0.056791015912890166,-0.022505735456064924,0.14245798540250867,0.044918634189241566,0.01547121090083376
SST,0.033329579452620876,,,,-0.024122611069608973
IL34,0.04415865249884108,0.03121968029638829,-0.01518083805782596,0.03619952446064786,0.0015009154251189405
DHH,,0.00917087622610159,,-0.043635829352799214,
XCL2,0.06265909952662146,,,0.010111223815244767,-0.03200368442114963
TF,-0.01182945583262105,-0.07948888451077017,-0.0911949094513487,0.03628302454130684,-0.004513841407844811
IL33,0.01087426988497093,-0.025491020410964273,-0.05598002412430725,0.09773176006379089,0.08169644893965612
RBP4,0.0008988410719179358,-0.037526352281184214,-0.051951803669820155,0.09851639596942106,0.002623729656933006
CCL19,,,,-0.04191026744110346,-0.04120519518662968
CCL20,-0.01945146371283122,,-0.05417780729828102,0.0009231262465430637,0.003193587426645108
NAMPT,-0.004816780867063144,0.040013764036423816,-0.06318682446663947,-0.07597650786835312,0.0781695627719589
