,MGH258,UKF243,UKF259,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
EGF,-0.030399041289425062,-0.054043047132959106,0.0022255506175545303,0.05128481809836745,0.04790022708108779,0.00914259404352386,0.008150360683970062,0.07909858822214709,-0.021768995220041856,-0.0003147343151392362,-0.018081020975475787,0.04526897098431926,0.07125495544075452
VEGFB,-0.003816565329986752,0.06689788918423925,-0.019653487359174434,-0.021239400845084144,0.0535821528000862,0.04341761979439216,-0.028766288578960617,-0.016310101900158747,0.0003202586712045942,-0.008908091803389657,-0.058334990596047284,-0.0021070753344884664,-0.015215449646672796
FARP2,0.05165539572004849,0.017412237880462665,-0.02385906199587975,0.039705907086956246,-0.04119855719555237,-0.013703146310123657,-0.009908783871031088,0.040390821258784994,0.02264560881615095,0.004057879133382695,-0.013278944251665242,0.02155236812402851,-0.03551011876555077
BMP3,,,,,-0.026367310526402683,,,,,,,,
IHH,,,,,,,,,,-0.0033559134997516024,-0.0032314322610637455,0.03442390008854731,
LAMA2,0.08345647641352516,0.08156802009533903,0.019192213951003796,0.028154613010401616,0.05809052669033001,0.04427301311081358,-0.0696627406607886,-0.0191440134734331,0.028795106479315498,0.0636201857998654,0.06015360622200368,-0.008525892327520962,-0.06543365478345302
SERPINC1,,,,-0.01205272465453925,,,,,,,-0.01808102241386087,-0.011124126801985388,
NRG1,,-0.03132722471938051,-0.002240422477192867,-0.02954001736223296,-0.06113764148198761,-0.026889975871049587,-0.03453971248943829,0.04049518989264992,-0.03282982947593711,0.023469518572219735,-0.03905269264625168,0.08173558504727363,0.04145545012465657
SPINK1,,-0.0424819002579348,-0.03626491302202859,,,0.0010409610861732207,,,0.06624734992502175,-0.008778759138244127,0.010908361365652456,0.09006502766594804,0.09628836211432734
EFEMP2,-0.019348940804891405,-0.00032849769057016287,-0.026791793997881175,0.027429419404497564,0.054332719706243045,0.06815879635587553,-0.06745722057508635,-0.023436533447150326,-0.02463983821087847,0.03394654517143698,-0.027762355132643152,0.07375980063089928,-0.053598874872478046
SELPLG,0.005463449774154697,-0.00252417508181712,0.0018369703554074295,0.0010579747684442433,-0.005891962602812185,0.02853261402537558,0.004496377518843282,-0.08171711096948697,-0.025471995270087817,0.041396346700025434,0.0031772998557655237,-0.04473603935531383,-0.03658117694961586
GDF6,,0.03503705891095934,0.035756703763364664,,,,,,,-0.006297600709020692,0.006955147473889779,0.021284836442292634,
HLA-E,-0.05528677345514319,-0.06517289160232785,-0.002794459798675853,-0.03656881092856639,0.08645597153181238,0.05295742251368782,0.0014178143090287213,0.059937093203840046,0.011840278591131148,0.04072676052062202,0.03228456339836156,-0.016827574204799516,-0.11318775697949131
PTN,0.006233890289006737,0.08962809310189701,-0.022824134054369664,0.022447631714143344,0.03607099211142282,0.10692502149196657,-0.047849394996390036,0.057069379519532025,-0.03286284333642065,0.046686018920864436,-0.012458081715740804,0.17752056782794715,0.08866762276065202
CD274,0.09428969934364939,0.046963872534735815,-0.00854572175238763,0.04837084345601785,-0.044059702309449375,0.03771732373324449,-0.06329933140968294,0.03218706655711133,-0.05317251326391395,0.04705957888514152,0.025999992111988047,-0.06529931784077585,0.04315139834529389
FGF10,,,,,,,,0.1189804026620595,,,,,
CD14,0.015464254017301024,0.09861425072406498,0.03587392980880883,0.0331542188319144,0.12587373591792622,0.0756772510758121,0.04557130311571004,0.2062839504652116,-0.005462343159155237,0.05842902343572076,0.02472292069226855,0.05529003516276938,-0.0290208114670652
SFTPD,,0.0021125814541998007,,-0.020686850086747286,,0.0038679853745874453,-0.009220605445230939,0.12607909467054237,0.030197012508560998,-0.0077343065705044916,-0.020496851337104136,-0.017155597839611427,0.019847675395271328
SLIT1,0.03873412375451473,-0.057905418596720326,-0.05422423950016289,0.00024132974934277376,-0.0918096890744374,-0.044249923262186686,0.03744889757920681,-0.0010521885730151,-0.006158474435014846,-0.01451494051915204,0.041738085925455595,0.04738358501592989,0.04542983377893471
CNTF,0.008861008266798986,,0.08609072806551957,-0.010273963507582,-0.028929443801224176,0.07778761440500469,,,,,,0.0031040655409113284,
BST1,0.03441242971585483,-0.036135998315908975,-0.0060184593662684326,-0.02326264165112515,0.0254471356514538,-0.02005142548548249,0.07527122748454154,0.06527109758845141,-0.036104028204107914,-0.00042419958210355887,0.013678029009881302,0.04350506768308291,0.05487720112017794
AGTRAP,-0.01577332684562363,-0.016053186625786836,0.010693407738016757,-0.0031161147035587513,0.065200513641494,0.05268138030637698,-0.012889697722517081,-0.029648670214759816,0.01965831428095434,0.013407597633823355,0.007864755735877846,0.027130181557690602,-0.021726020806014386
LAMC1,0.09145276960499607,0.07671779861068051,0.028845963202653434,0.027138694687978603,0.05314036292031062,0.07334211142218272,-0.029268754155220976,-0.1893595792657179,0.11921295423830329,0.0841689866870174,-0.060734967059059744,0.0677346415150356,0.02238549562963813
COL6A3,-0.020519978212328312,0.021387089216175496,-0.047593205640869475,0.03000386500117026,-0.011278437299391904,0.025636280204240386,-0.060592212874251164,-0.05885864198976336,0.06896352217573369,0.06745300142837597,0.007223850661528346,0.05211924463063051,-0.026643173915699512
FN1,-0.006769980008415295,0.004751136813381978,-0.0282560007849904,0.022621756559893243,-0.039895698014696696,-0.004733290771563072,-0.011480374883178612,-0.10929801807848923,0.061781584355881915,-0.017108267292549894,0.0059384627750726565,-0.00895634580183984,-0.025641913191608766
MIF,0.0013489551206138587,-0.031422894281602595,0.04699844322432824,0.04541148735011134,-0.03073887756223346,0.056768392373329,0.12011452519674513,0.08107539335905638,0.03533680610285791,-0.01614680172634424,-0.03797581663901202,0.0714850528764965,0.07067005773612414
JAG1,0.042421440833953716,-0.0016010462349675767,-0.04695002014569384,0.02070693368032537,0.13205792216196785,0.06954761805210678,-0.0023315397685403087,-0.0880551986295418,-0.008928943886157104,-0.007268214319834822,0.047079342706097364,0.06561804530753353,0.031046938006647293
NID2,0.0427905116029869,0.01918658350180344,-0.06779061095455714,0.056729026928511866,-0.03152751776315693,-0.00040900959402585373,-0.01938148445985649,-0.06673005652618122,0.08178108120882352,0.06313565687402478,0.008376568158498904,0.02019898980287333,-0.006206274676595703
EFNB1,0.0038064605975414887,0.02046157363851865,0.024120500883502254,0.02467652021081343,-0.0062305739406395555,0.0531816775912589,-0.0617055910152746,0.006515278959327256,0.02344504060180026,0.008888156059503164,0.008329846749961355,0.012533254679692987,0.06848257778925215
COL4A2,0.07621472529227746,0.034802639232074765,-0.02578865249442975,-0.014369325165505018,0.03104240180742682,0.0017939001187522075,-0.006065187773689446,-0.12646249117731218,0.060326520652945165,-0.018410185050074662,0.0429084117674484,0.04053908967931191,-0.05089252634766407
SPP1,0.005802365874074246,0.005448689549949323,0.07013189683129581,0.050029175673041326,0.18075990374651227,0.11260271914124304,-0.05225574958028482,0.12945204440102068,-0.007452886828293621,0.021326675141963305,-0.043831935472779214,0.08860075105861612,0.09375129912331621
PODXL2,0.027863984267922727,0.01288439023288007,-0.01390390994096641,-0.003987433883082014,0.05000207604313893,0.021265412800685966,0.03677739886470601,-0.019727477219900272,0.022215127176302755,0.005944993214388605,0.05922886378590139,0.003641927338789303,-0.01676593486355144
FGF9,-0.023958096106714375,-0.0376315239990908,0.06357033712831336,-0.03595056669595248,-0.05649538876018745,-0.03903068838553857,,,,-0.002642511989253824,0.0256505249690596,0.011738292958561289,-0.04354298900272554
ITIH2,0.04121705133578545,-0.016834342325957864,-0.019293676524190045,,0.021139083789751392,-0.005813550024325656,,,-0.05017423911075031,-0.005920255737385391,0.04187105020376357,0.04867709195553017,-0.05774740231741849
ADAM10,0.035352562511241345,0.033943902518385,-0.03168743877639236,-0.01685483951662551,0.10071824988872906,0.017388269692745935,0.019047251572117112,-0.018718536314025615,0.02189910517624565,0.0626414891174128,-0.006916157816673017,-0.01500468853533543,0.008337472603147524
CFH,-0.0011094660135337196,-0.07713238411482172,-0.0032641192218429292,-0.03487481566107871,-0.006858105509854218,0.05349750529493457,-0.033732156125683775,0.014389126683142513,0.027403181161554054,-0.014033377278912873,0.054357836036809236,0.018747965238869065,-0.02409918351399264
COL4A5,0.029242271154726274,0.0325939927741383,-0.008064267891493062,-0.007881353386996906,0.059873870491202116,0.06997685732544229,0.025506684426648916,-0.054051564241241384,0.03738493087041244,-0.00550740921439579,0.02167452063537009,-0.05561633461657972,-0.00014352357079093261
LTBP3,0.0243029052941865,-0.019327202911318203,0.041363501491282866,0.0814876937863352,-0.016550796323802203,0.051719379528468064,0.008092521575404889,0.0053487346436842925,0.017971100043958296,-0.028126110364514623,-0.06736724865521661,-0.00481860142208959,0.039628339154707246
GNB3,0.013822164036109169,0.0031219467797613865,0.03979020328084855,-0.025151178077165263,-0.025721474005202305,0.12572724789119022,-0.047257482344368974,0.06493012181621728,-0.005263902024374859,0.08296477895543913,0.009450096255623075,0.06243257682173562,-0.0051492366689133325
COL6A2,0.04222226662339529,0.01149889342787618,-0.07857695497393409,0.05825438917307489,0.08700874789234045,-0.023201451737741238,-0.06535180406835776,-0.07900471709766844,0.0358896804957972,0.03216342138066533,-0.037101274131517044,0.0633572484841242,-0.009807645666967256
PLG,,,,,,0.03469163813337647,,,,,,,
GDF9,-0.025721285375526287,-0.04172683364339632,0.03263806414698087,-0.007153526846423458,,-0.001570053395899379,-0.02928792999641828,0.08265548146990091,-0.0027002236698708184,-0.010995534559421599,-0.024815187367520638,0.0670791823924699,-0.04177122016365167
NCAM1,-0.02927855709572396,-0.02800911700709366,-0.011806293876782038,-0.04297857420047627,0.08968975490560963,-0.012911204540667935,0.02853103365845856,0.08140597581050016,-0.005430437450876972,0.0042489798489653485,-0.028523314000065705,-0.07140975489356012,0.0183233869766508
APOC2,0.016572042701168833,-0.01951501847401916,0.03410198296906861,0.01259879697096106,0.007457893749937328,-0.013029081750593663,-0.03933466506534879,0.003351129190141195,-0.01907951668654426,-0.036743612513158205,0.07887951248725164,0.03529877930184274,-0.0015662108247209477
BST2,-0.04450655829275083,0.04347262506475896,0.030334266070763834,-0.013125102550051825,0.1139190596767527,0.01735324639675323,-0.030448509619663028,0.040526647486712565,0.06648976877183481,0.032100616205387664,0.04037248028363509,-0.05891094719641576,0.012665182571766713
COL5A1,-0.044520746742803846,0.002193958582062506,-0.03565920885847868,0.05206011639497839,-0.016804777156535694,0.015069364589077597,-0.10227237202737627,-0.10334397301806297,0.062229064903335296,0.025761908665779796,-0.050069905794219036,0.09025050658185241,-0.03660272858876175
CALM3,-0.011748603461164462,0.011539866967357345,0.007243824522259812,-0.06347915967862558,-0.10519084988072792,-0.048316644402101566,-0.05840285616406807,0.03432894619764593,0.11207432333207167,-0.03262925813944087,0.04565313978528756,-0.0004576241526366205,-0.04038774872314701
THBS2,0.023757545030624758,-0.017905750963499403,0.029081691915833013,0.046270742824989254,0.07231550277483105,0.05619396031992801,0.03033910044039769,0.06058366670691248,-0.03564983025926721,0.08530131067655058,0.05704031634013155,-0.03184077157040453,0.0021807176504796072
SERPINE2,-0.02188032277287355,-0.053706085908416225,0.03790579594073956,-0.005284530397912957,-0.009008451301066747,-0.013087983873066242,0.04084655407065184,-0.07203857603084304,0.05253560053997655,0.05389156782678498,0.004804343016765209,0.016433287133922315,0.00237970516588193
EFNB2,0.07747125652355787,0.06004710916889892,-0.020207949178936282,-0.025422275889010193,-0.06227611792141042,0.04021325680814335,-0.05593088806998917,0.06831000211074215,0.09124437625557764,0.051463140531610406,-0.012503801943978462,-0.022765740842902983,0.04709936090829441
PROK1,,,0.04336344023363045,-0.016597757423644013,,,,,,-0.017168264561408828,-0.01996002536126944,-0.024534981584531258,
MMP9,-0.027288823888544977,0.029716259175931126,-0.049403676835311175,0.04671712277784599,0.07267396248698767,0.007360066642337888,-0.01031761864949251,-0.06243233106365393,0.06099210209124621,-0.0626637521774762,-0.0031031781756166634,-0.00952807238876748,0.005779053598227917
DMP1,,,,,,,-0.04019752760159485,,,,,,
NPPA,-0.049770938263857346,-0.007021053028371252,0.0031547755220059544,-0.048956757912651694,-0.02437334436481751,-0.024930217670735725,-0.030510038926732243,-0.014150159869377094,-0.03534362109319744,-0.017050768099305075,-0.0041851140197503205,0.07947493957479448,-0.006006386457207973
APOB,,,,-0.020841879961951897,,,,,0.193964029773365,,,,-0.025267928572133773
C4B,,-0.02445214629835671,-0.02463534016395865,0.0686050951335169,,0.035941049783481165,-0.03772017832506254,0.0793496179580035,,,,0.09330426861148866,0.04724908829076685
NTNG2,-0.05607997450960357,-0.007500602843009394,0.06884640727660339,0.07279963174113123,0.05593218664656318,0.007992485115653963,0.09566475237348103,0.1182770493800381,-0.049818654016917166,0.08241283455354613,0.022069189511488917,0.06567499351169463,0.054351256678511393
LAMA1,0.02949521110205005,0.09861632658162632,0.0003757162860010517,-0.024849315841671167,-0.004617819078034245,-0.02444186223368699,-0.000980876992131407,,0.06173145203681455,0.08962074790492482,0.029957779065485843,-0.005524718656344796,-0.02872104125471377
UCN,0.014776266157211674,-0.04425798122180701,-0.035286290728790644,-0.011385026611031268,-0.0399852185479751,-0.009063631386765655,0.04221681201844478,0.06474896508238155,0.05441561932367447,0.0008372879077316879,0.036878878557649826,-0.010597668449776476,0.024405179691759253
ARTN,,-0.02796572753616833,-0.024508372195034316,-0.017156014774732185,-0.031662910397775974,-0.020899866708133052,,,-0.0363738099311216,-0.03231267526269621,0.02580395050686477,0.034312171061382145,-0.010527616773174509
PDGFD,0.005545617998182453,0.057888722164342536,-0.024254113207235996,-0.032499740454042456,-0.029704454388103572,0.06626880704935896,0.0740772774475412,0.02072161204014793,0.026471684795861965,0.03920148555673889,0.024087181731887484,-0.045287419372042614,0.0376738463050211
EDN1,0.04305786873348652,-0.05704221678636492,0.006007799186872719,-0.007450983831480587,0.022117130211564702,0.07290918802529463,-0.03053134300753958,-0.010990454257530338,0.051864137554609245,-0.038515995089427234,0.0141965528492947,0.027906128970243107,-0.017547529785323552
ARPC5,-0.024535761648184565,0.028727924250325443,-0.006590630816254986,0.020097839346671382,0.07901094589384085,0.05887754569972794,-0.029039445760659883,-0.023248397564571952,0.034674663391537505,0.007330482299903299,0.018488672610550302,0.06550064411396941,0.07517510890728417
GSTO1,-0.04658020816817711,-0.00016968914013810812,0.024527153293789714,-0.012748303650547476,0.042848283961045855,0.0071602257359330915,-0.09206476002155019,0.09391754200569624,0.017854715701619277,0.012517467664448981,0.0064990850487678066,0.01027060419171897,-0.016379550113626386
PROK2,,,,,,,,,,-0.014917879641919648,-0.020355738691589707,,0.04905332999035678
SYK,-0.008556284841588912,0.07846333888705934,-0.02456799117907779,-0.04154882845554139,-0.01385140631470537,-0.022258635583243994,-0.06978662734507947,0.06010401463868788,0.002597587343185573,-0.039495979150544765,0.03993244504547099,-0.011204919954420299,-0.01052116299995521
CD40LG,,,,,,,,,,,,,0.0030885719942356977
ST6GAL1,-0.010486453068533758,0.017888054870738787,0.020836549295558407,-0.01473328902969321,0.06761996291228471,0.004209279870442685,0.02699932668825991,-0.09663509926068498,0.040332013899079804,-0.005933513755439925,0.05961174173899155,-0.041535889061187097,-0.011395862374880158
WNT3,-0.022120772926914088,0.0005179905713440318,0.016925156051668243,-0.039372671973377474,-0.09777914294399882,0.01998826328987801,0.03782088816293505,0.06857689091737108,-0.041823375138570505,-0.04217799425942833,-0.01248096717577194,0.00804068554371563,0.03988723567081101
HSP90B1,0.0050486878705108835,-0.014567045650096339,0.03941281721351547,0.05648629747333363,0.1292299752932237,0.10949359763799828,0.025860410080263792,0.036057099679376134,-0.005516380751157288,0.059949712429915925,-0.04462906989317955,0.030731135800889472,-0.015190973492591542
ZP3,0.022071759860693565,-0.013866754626089545,0.00999102996102027,0.03851228823658562,-0.028231830838227973,0.046408980164956065,0.034434589125842005,-0.05283086521066463,-0.011979972737271773,-0.02768818298976905,-0.02880657755071795,-0.00652559608222223,0.10597540712784054
NRG2,0.021765532027380054,0.06105598240028543,-0.041642348738792315,-0.038260933667474094,-0.035784591650390614,-0.03280087951517244,0.013818186787104484,-0.05825574152303985,0.027218916403986153,0.08354151061513698,0.006937155590493757,-0.02695179708808905,0.08633717738851734
MELTF,0.021351349045449327,-0.0222266189795323,0.018510105968799453,-0.038605223540137804,-0.02406766994322521,0.028276776264550295,-0.05664492019717292,-0.007073386070990154,0.017054512103592434,0.11808263193965282,0.06056745396495172,0.004461986094901196,0.02146214291725392
NLGN1,0.037848853313007594,0.051459256565910765,-0.014198050339434975,0.02436158163671014,-0.013627950415075906,0.027305421161048404,0.00231948891053939,-0.03931086051495907,0.04056263329706385,-0.06027824113380247,0.03219213871741316,0.0882315862241257,0.058641749742783265
SLIT3,-0.030458457931331184,0.043048179574251805,-0.033819575369048546,0.0334902422024484,-0.005341665530028628,-0.03214307879621746,0.04405685503672545,-0.10465860132471409,0.04666981880099565,-0.004924156150821689,-0.012273452371650269,0.029044694157039124,0.0405336633014496
CCL8,,-0.041269196658729974,0.04066265679421008,-0.0004082167089181534,0.06482541349175217,-0.019501038344732633,-0.051401484593567213,-0.022034813312893486,-0.03010017887170044,0.01573844283873748,-0.03391847448157123,0.01396342406748075,-0.04515211251291256
S100A4,-0.010140543212547452,0.0012193420696200925,0.02131889139409583,-0.060618293419678275,0.01945085595830759,0.05554501328388508,0.042644212218162066,0.02560402816268631,-0.01759365296134418,0.05893031916989983,0.031773755061504795,0.051852102171259004,0.01081683603158138
TNFSF13B,0.10390746753351787,0.10006711821486126,0.01891022082375661,-0.012711473169171124,0.07704602737740235,0.08612732593656726,-0.04805712439499487,-0.031229662129753963,0.02551631664466094,0.05457549179269512,0.004861687586925689,0.025680251897952745,0.021747078057768345
HSPG2,-0.0036358683052648798,0.015099755661347214,-0.06206060372840379,0.06879996492096412,-0.020581454044152528,0.039271874767516785,0.032916451314782776,-0.09465240306664321,0.07000335256604355,0.04417614131485114,0.006236559252104735,0.04140903437813458,-0.02541321781710744
FAM3C,0.007042833080261539,0.011559277407728842,0.058967185368629826,-0.03558528813785617,-0.1003956222963313,0.02706868448751061,-0.004489379794189508,-0.013067313224670541,0.019435659151202832,0.07291961695798778,-0.010682668175927201,0.057430396845351686,0.031077407121222193
FLT3LG,-0.048668269422370694,0.03589266605164118,0.018229254790046178,-0.0053510162785307324,0.053701857565562734,0.0198937603432909,-0.06358729375558468,0.007794211234993011,-0.04095007921345837,-0.01762750284467349,0.009817524120888765,0.005931629449607121,-0.02696792478360678
A2M,-0.06838073139048682,0.049872634223125815,-0.043302360628641116,0.022904184341507577,0.11363650733671549,-0.017665729912192032,-0.04074982203450412,-0.08742867922804032,-0.03065547950582897,0.09786593877542003,0.022901647229757963,0.0430197942885541,-0.02927373133076519
VCL,0.004498291098405827,-0.05352552823762634,0.019208150799025006,0.05584192184020458,-0.010517907367703586,0.05627065609523778,-0.0839204196940771,-0.04264668967860005,0.0023276450477522953,0.0009059145112774146,-0.009735328661379456,0.054199996072996116,-0.0013515560507592994
FGF2,0.04099670940242058,0.07029728056874616,-0.029569342396960265,-0.019919219900388547,0.025184624933099625,0.05952645468193316,-0.013101076938905007,0.030428432456472185,0.0851337173571638,0.01591766506352795,-0.00890762472300671,0.006501030924921529,0.09668934872514387
AGRP,0.07505839240324154,,0.012637158365670536,-0.012179270331129909,0.06540418479306696,,-0.03261443528330827,0.07509082876229586,-0.0507292114002846,-0.017688322986485015,-0.01549992755440607,-0.025198506815642757,
CNTN3,,-0.03441680446407721,0.008090624376073796,-0.012054512230276041,-0.05171381867013199,-0.044691929826944275,,,,0.013732779620551042,0.07374136583717848,-0.010931943047961924,
RNASE2,-0.00274576441764311,0.0798123494103158,-0.008627877025818548,-0.035971352962243255,0.014752004335624248,0.013182655488441927,-0.06169090953898715,0.15219179732088225,0.013096328572481322,0.07943613955331591,0.06262543439285609,0.03764200563050303,-0.005230650665094638
ADM2,,0.053366699141845546,0.0316644619403444,,,,,,,,,-0.019581930458277146,-0.02597080743981193
GAL,,0.023449946211651904,0.07907615837973454,-0.0025272303819010283,-0.06047942999434531,-0.027591297108835434,0.03137821776904368,-0.02210632387251601,0.0909713199275596,0.02301543072829989,-0.036308121848864804,0.05206160774070848,0.006067382877632552
CXCL6,,-0.022010314703593437,,,-0.010695805012269268,,,,,-0.0019607204062056563,-0.03535459759492851,0.02821953993781793,-0.02936227264463248
PDGFC,-0.0644427139360571,0.09707394314126676,0.044401761251159036,0.006648175994266094,0.02673963840287455,0.08402125512699819,-0.010879747045891232,-0.018808444120999086,0.08811106724218769,0.025643927905596237,0.012675326468724565,0.0209103998069814,0.05003947723141744
COL8A2,0.10579128061796163,0.007709843605742662,-0.008690930505860155,0.015407084835704327,0.035623904261536214,0.13803114950344103,-0.048264434487767266,-0.03391484388487012,-0.004163815959993578,0.008713231903179823,0.06261402148398014,-0.023785844157314027,0.00619306461805907
SPON2,-0.05151982584486333,-0.00481084452078574,0.025492097296520102,-0.023296599882520207,0.049019784948393326,0.07482111931503249,0.012700310161098653,-0.08152456581668843,-0.02553732899615736,0.042153248548371505,0.057942504337390024,0.07736848956680617,-0.02867365754827707
LCN2,,-0.019002790193337987,0.04603340615909351,,,,,,,-0.03739101534009417,-0.018948505433868404,,
SEMA3D,-0.027611101539835786,,-0.03410880530402076,0.007747446761369484,-0.007652873871415243,-0.02112450516826623,0.006342805224139905,,0.00010527707129203316,,,,
BMP6,,,-0.01544893192055526,0.013730804916802888,,,,,,-0.0032805734863655986,-0.0074251127862668366,-0.01397868592618509,-0.00905053320942113
TIMP2,-0.03527290439156487,0.048306345564322346,0.02785171998772224,-0.02436704912636838,0.057771619636265585,-0.004642742805335827,0.03279736786661476,0.048229129386534085,0.09956280386094604,0.03959117822666369,-0.05822843061790981,0.05429039701147878,-0.021703734267410072
EFNA1,-0.021877535758094407,-0.015164005823583335,0.03426977181064087,0.06141060534440974,0.13628887712018534,0.07026331713830579,-0.002115480217475437,0.03365146049737651,0.07886533530748661,0.010039349061492932,0.003709410519987922,0.0011508689626072673,0.048529205093866955
S100A12,,,-0.017815752954585158,,,,,,,-0.018929556938903486,,,0.0022509081731324045
TFPI,-0.0520334401196038,0.03468401177470134,0.031269536759555044,-0.024050760229470742,0.03296474638163324,0.0970640177371959,-0.03759650310098247,0.008777821278980717,0.054672813831998644,0.02157221252236818,0.018040949154618128,0.023310997928265693,0.015187947513694572
GPC3,-0.02829058355288585,0.05951290617737448,0.028324822270057497,-0.014598327794232447,-0.025388370023762284,,-0.046089228187935205,,-0.028789309044145495,0.018960050708179747,0.0824973300982582,0.003334713111049408,-0.022018743761652804
NMU,-0.05829645783839719,-0.020719806088442455,,,-0.03220309597243807,0.018271046504634757,0.0162270498737705,0.013620741456320168,-0.029710103775206786,-0.03936046363377914,0.1162508412709643,0.060533836438328714,0.022702857530638956
SCGB3A2,,,,,,-0.017470576535805835,-0.030452307723277696,,,-0.02142418732908274,0.07256727765878379,0.023327367381608597,-0.019136003093799644
LAMB3,0.016143743033496315,-0.038143129745598435,-0.023073602093542533,-0.009598733422690724,-0.05236769231521879,0.02134747771738917,0.039865283407479565,-0.006658062765933233,0.04918104186504864,-0.02628650403700278,0.011747794707831135,0.015598819316332809,0.027737729649965168
LGALS9,-0.05172331713761134,0.03307513022028109,-0.037237739267376724,-0.03053169318345877,0.03172047847239898,0.03449570586026528,-0.025453381053382847,0.022511819874081313,-0.05524351743530552,0.020183016754560013,0.01080484130806475,-0.06217163270352557,-0.0636131409563605
VIM,-0.02295860708495965,-0.012165951199528683,0.018037892118650523,0.10195088923960142,0.0905625067003448,0.13051485983459657,-0.07228295038347156,0.01790476901746979,0.09697819421258523,0.028364439285594466,-0.09163350346446358,0.1340960771718115,0.13268231726788557
PLAU,-0.04631979228144699,0.07596414210194447,-0.0054800617121195366,0.04883293509824411,0.04642844062842669,0.08034778716256025,-0.08897424196892692,0.07435778378817252,-0.014446527707128837,0.08088996825975682,0.06859280016879622,0.12390108908310765,0.07229592021447029
TGFB3,-0.020427253167312573,-0.03546799522057791,0.013282512953912723,0.04173894750952034,0.08011855781921408,0.06331104362942169,0.0495760459300157,0.007314694348726147,0.0054883892130263194,0.01981202343812364,-0.017273748349427506,0.015574919954718916,-0.010928331500277878
APLN,0.021768765764535937,-0.05068653059125117,0.07136551476354158,0.08255792816448057,0.06572869315753284,0.11734826325858032,-0.04787121047935489,-0.08681942040509975,0.11992491614184886,0.014868401414447414,-0.04676335591593388,0.0167714812200418,0.01754642476110252
SHANK2,-0.004341938469992119,-0.036135955670131975,0.0860758348056039,-0.02862895628012826,-0.08484686466792628,-0.01193977134923728,,-0.05062235291947495,,0.0034821431672620597,0.03890649006264734,-0.04332841096319539,0.013910429770643298
LTF,,-0.0118530424619488,-0.03016390664323344,-0.030104360306077244,0.0939109762680186,0.06397356655839534,0.016734372861743885,0.07260083865753372,0.013480707757622308,0.024208832416598432,-0.027448987824074286,-0.02641223088765281,0.06911454791768881
PYY,,,,0.005743403638374242,,-0.01747235584896699,,,,0.010022916060044696,-0.022237438215361442,,-0.04288419746893335
PENK,-0.020618260566169683,-0.03697246073180902,0.01089979206661383,-0.05184548290403354,-0.03678975668271322,-0.010020131965258224,0.035731718107572884,,,,,-0.03394983358703054,-0.030764301607487245
CTF1,-0.018493857917395273,0.0052421279491293325,-0.015514365485341653,0.015394731412647423,-0.008210638555167044,0.12679138252249245,-0.01736946907896944,-0.051655470357075434,0.07011799054140239,0.03309003542739733,0.0399332919243301,0.030860341776166065,0.05705579557471122
COL3A1,-0.01924640381179171,-0.006062269868181309,-0.03728784329647133,-0.037766457391962216,0.04603773426978539,0.02330345411906004,0.03690895577327386,-0.11066183333315227,0.05474040458075122,0.04246029516777543,0.03996882458194728,0.04664190111966917,-0.06987467199394246
S100A10,0.07258231220294874,0.013850828888280707,0.058041375122014315,0.0717377646566652,0.1157484309549726,0.08238280309918987,0.0350730381438745,0.0275793825214638,0.09828893251279512,0.01399820922793645,-0.05125971300941997,0.13349773728168926,0.12040426327258817
FGF13,0.11041663426233979,-0.04794427155740072,0.010090494243321252,-0.030582241761895442,-0.10985916722420445,-0.05008359908289798,0.04672843815514212,,,0.055957359684902404,0.04916162822363592,0.0788335225588361,-0.03188191361157593
SEMA4A,0.022161190548188874,0.0516894516825978,-0.0032279101137285098,-0.042888404742778906,-0.04557272734169443,-0.03332042990991404,0.06993279169303138,0.03427444779361933,0.021475417945906756,0.052869625370580715,0.07856688260921733,0.0492696750062863,0.025221686598055765
EFNA4,0.019830702304359137,0.017399876809210867,0.024025924882807956,-0.005721015523391425,-0.015383132223858712,0.07076604649941516,-0.04144798110172861,0.0918362414537895,0.06277983016505667,0.029061196420224117,0.009119696274988983,0.0714498182391696,-0.01587082822068689
HSPA8,0.017091973271386153,0.0424373221409609,0.062151889533363223,-0.06433574924449925,-0.12633714397169526,-0.09850282856342576,-0.09993078327746248,-0.0031087053300175214,-0.0034015090349278723,0.0018525532637287485,0.04403991747850013,0.007228971126934162,-0.03237597644733801
NPB,0.044080552554278195,-0.025818362850233235,0.05919127694243245,0.08351738830692045,0.13075669526538194,0.004213755427946969,-0.013371885732817926,-0.02131619219275539,-0.02787386725371489,0.03350071849746931,0.04175266387128503,0.029140553407708398,0.05461739790131453
ULBP1,,-0.01965546859110532,-0.0039932137004667695,-0.0169717709013584,,-0.01950103787924428,,-0.02013143899581055,,-0.023082346022188283,-0.01893750549805464,0.02598620884983257,-0.007872680416949648
SEMA3E,-0.0295700442774567,0.09568434482377126,-0.011931474584013203,-0.010247755918512902,-0.03523785570365749,-0.037712518509447464,-0.09393892173061744,-0.05605105579846461,-0.022556258914892335,0.016387612668614975,-0.04229143975887878,0.0039847298512418715,0.014185619408838319
FGF3,,,,,,,,,,-0.0418527152509475,0.11353672180990215,0.05887260578582843,
