,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
OXT,,,,,,,,,,,,,,,,,,,,-0.026411486556021036,,,,
COL6A1,0.004598694849581767,-0.11946871142975189,0.09454832231191006,0.0005242022389974612,0.02868333297980021,-0.12191326046332333,-0.06045287339095783,-0.038051367398277386,-0.09172076677678544,-0.0607023447651434,0.021949031373715795,-0.05663070981810406,-0.1547369724387713,0.030297543039369126,-0.1230401349703708,-0.030917176399512938,-0.0016652521354140045,0.020857549554773737,-0.02330817150303946,-0.040494881616308175,0.022321748990634244,-0.09089852238068173,0.028011076160857625,-0.022128609278880173
FGF17,,0.08951858757937878,0.05031823908734929,-0.028154679152421664,0.05487114662331721,0.038518039044323896,0.07195802410668226,-0.0038872258921267755,0.002956504696873387,0.08869220941785055,0.013699246784912524,-0.01868795157191789,-0.018598254724935395,,,,,-0.024886557198875114,,0.011199138476242612,,0.01426509205975591,-0.03412323089762983,0.15956843406835144
TNFSF8,0.01635826278265312,-0.027719619658033524,,-0.024921019477282542,-0.01724449579566486,-0.01751813890359956,,0.00013244145020827795,-0.009443594432810034,,,,,-0.005208728965793207,0.04731843378429094,,,-0.01890694690615404,0.04363807045047172,-0.0014503073311315496,,0.03899100050514007,0.15665066145428788,
FGF20,-0.04666719765703636,,0.04243606981143216,0.02720633067605984,-0.04290784250035911,-0.015155735901698676,-0.012604271900785686,-0.006875937135508101,-0.017265891533249807,0.05557649818900851,0.017166486786245758,,0.019975029871617592,0.013463024304692827,,0.08681295172237646,-0.03931124459372227,0.01505975355091613,0.020201873050423678,-0.022036620123449934,,0.06747094688227889,0.015807279808939683,
ICAM3,-0.005867942878808395,-0.054797906883897594,-0.077075782403615,-0.05611930079256871,-0.019634594555738766,0.013424403367335361,-0.032524805823206784,-0.017812456516786,0.005392253096154682,-0.015648279275357856,-0.027475436696126627,0.037159306929654086,-0.044924432527480816,0.04089793317418504,-0.07751452228463658,0.049303621958467464,0.02129141707675111,0.1006671510555715,-0.03640641407051265,-0.003988051028800302,0.15305115075870557,0.05847010486453796,0.02024806389951368,-0.07409643168625471
LAMA4,0.022007528281513946,-0.02240381276881833,0.056526246669741036,0.01921005354498407,0.010448740829856617,-0.05929587338234557,-0.05194637413894432,0.0035023387237332845,0.04246101069813659,-0.015267521697246291,-0.01005683896835812,0.06046668224591399,-0.02599215075410152,0.0564766104224893,0.08653264740313484,0.024405017120933577,0.01282145021609919,0.06415325430211662,0.07393560503062313,0.03263088310910875,0.08552234881884498,0.01254083116459332,-0.0076755271987914925,0.03696663303866568
INHBE,,-0.026531815458660554,,,,,,,,,,-0.02163969443942306,,,,,,,,,,,,
DLL4,-0.03946965755936814,-0.02074720829615569,0.058457038738168564,-0.002514463426797817,-0.013349514339533793,0.048205041284939236,0.053875562108998895,0.006114591158946731,-0.0201056909217929,-0.031207428538714672,0.10057741572052403,0.07773043805232811,-0.024638036588948187,-0.002816513961762575,0.00746137287073489,0.11109212999444416,0.05620032909694813,0.1592413169968092,0.0239066007375561,0.026692828612546012,-0.05787030490316037,0.03197204339210525,0.03641126677090045,-0.03187088272961374
SEMA3A,0.025771941849097223,0.01938735773137569,-0.02815054272586571,0.01935424462811836,0.019840661751474763,0.003513292335754209,0.07563274733271114,-0.04502025115978833,-0.019648460678189265,0.010186221429611763,0.03969774785938951,0.0676683011286568,0.06279264806331601,0.06785135100323413,0.040684185447229154,,,0.010121365729295178,0.04249025194337551,-0.014175929045890413,-0.06037732544815365,0.13445995020495852,-0.03143217334926026,-0.03212398496779449
RLN2,,,,-0.026763521856276243,0.01609230954662144,0.026640770949569893,-0.0033693502953004405,-0.02482279281649485,-0.029950542781945314,-0.03867268330772526,-0.009134519262966897,,0.009514817841310258,,0.11247246574197887,,,,-0.060248725737466195,0.034867121105231866,,-0.023823949690978653,0.09208934740865733,
C5,0.008951440284961016,-0.03844813550706955,0.006891390822357169,0.05815743248431392,-0.0038252465698150506,-0.059121563773328736,-0.007721223110459018,0.010522141561090353,-0.04744614580679998,-0.038220516978141335,0.062503388151628,0.11362404004687579,-0.0029932733666070536,0.01771942086493219,0.015083641275435163,0.012224441014382718,0.05929435091951089,-0.026898391488518126,0.033608851754757134,0.002990756926420894,-0.05051225500342235,0.1431691504031636,0.07799157674327807,0.020761810875032413
COMP,,,,,,,,,,,,0.06709433183371782,,,,,,,-0.01855253856393121,,,0.010819297764060836,,
EDN2,,0.048728400746255916,0.08445554329880792,,,-0.006625543764522471,,0.017748339316287495,-0.03636993981886643,,,-0.017150568924704342,-0.018350989753469882,,,,,,,,,,,
C1QA,0.025504096100183695,0.10757346455204923,0.016471564844554747,0.018511047435173223,-0.03655155898419145,-0.05353267647648484,-0.11625246662982841,-0.04873960816758016,0.023097601849285967,-0.05096979027387538,-0.10598366371479898,0.11942447893451347,-0.08552833273314475,-0.013235015696288144,0.005610139738795904,-0.008530381416980577,0.0451274373279505,0.0890274589583087,-0.02874222212635708,-0.0006838953731883753,0.02976278893805628,-0.01460189038559138,0.12163340273167597,0.047502437847153196
UTS2B,-0.016323606509969706,0.04847470757300667,0.010801300205076376,-0.030444176851510605,-0.01740301987121276,-0.019214145701196655,0.08014441783100901,,0.020748703130105607,-0.0010244884827279202,,,,,,-0.07478414704195213,,,,,,0.055447569910937876,,
COL9A3,-0.06138979381145143,-0.011468428032083625,-0.00519516832288224,0.03545875762598782,-0.02724776728888283,0.008032810307066603,-0.046310195082584694,-0.055404179316016856,-0.05238275613308911,0.012087593632713198,-0.0019954239444654517,0.04754016876734916,-0.07914651666266448,0.04566113054860564,0.01779682086592767,0.05390129588754705,0.019795360595206875,0.11366527138011041,0.06381127210194083,-0.024755951658793716,-0.0239668808447567,0.19543703143155267,0.07855697312263339,0.017816400048156957
DLK1,,,,,-0.028965418772203454,0.05352033832482527,0.16930100501208217,,0.027069400110292293,,,-0.02725921229662332,,0.172731299506262,-0.024692660374561026,,,,,,,,0.15501716439830865,
HGF,0.025455299286854693,0.049354230800881214,-0.02291450343601791,0.03162045318941853,0.033772817981897525,0.006035403574640241,0.02781307642191812,0.002763720876915123,0.04636874081480486,0.02600859198797674,-0.0980561435231118,0.07367584129504194,-0.02295647474294384,-0.03791752453056054,0.052280099879142,-0.008353813802975259,0.09156383594300384,0.0478556260989694,0.05531606307512578,-0.030298553924273587,0.022193810685345493,-0.013195003906832117,-0.02059350698013626,-0.07251573672805674
GIP,,,,,,,,,,,,0.046309298282433485,,,,,,,,,,,,
P4HB,0.026232048967187036,-0.03713085316155729,0.045578872040734436,-0.0005493081771769193,0.04213318276570592,-0.1483233275549627,-0.09262276018433606,-0.02780603809595451,-0.05178051774228298,0.03728724724605484,-0.07900804389706469,-0.04338322910306933,-0.08355292730964421,-0.04155818129321325,-0.10555877663644128,-0.06364473551733289,0.004992918532544032,-0.008434274921290593,-0.037196168991581936,-0.013887779214860188,-0.04591515330461418,-0.08482140134469375,-0.028838210729029805,-0.06239514804029031
ADCYAP1,0.05592867211632062,,0.04118551925833873,-0.0035866723276809943,-0.03513856231604727,0.16754807332304705,-0.0004355885458628137,-0.015749071423515185,0.013501622717276798,-0.00593216843741089,0.03349120151892263,,0.09514317776929591,-0.04012341502157024,,-0.018461678700643705,0.010230206002509299,0.05058822821365833,-0.010284312831238823,-0.037414821143771815,,0.04292672997310559,0.0321220839027688,-0.03626796006937161
GREM1,-0.012521950445995767,0.0268773890573483,0.0471548613844562,0.09343763458500368,0.06058653961413521,0.04861579828456774,-0.02805245294164793,0.009976895906836307,0.05090348358053044,-0.0319292264079023,-0.033899581578208625,-0.054635816322435526,0.04681066103955663,0.059800682319745516,0.03905997486244163,0.042327246644492236,0.014733890235701975,0.004509422828450608,0.07588144334423415,0.018293250020778255,0.0527117400479548,0.0805570119425949,0.05030044129119688,0.04024381993738165
EGF,0.02261530956051494,-0.0686109936063041,-0.04060488978396391,-0.012054206118853794,0.01365372924020321,-0.003448151436035649,0.00985174941475476,-0.007880408339223969,-0.03183847951821438,-0.023555861384575168,-0.037750972229201984,0.16560349726185608,-0.03176316108456336,0.006252656732109295,0.031281445926086004,0.05932489115473288,0.02433478859345418,-0.0164793898084577,-0.019838747133579127,-0.028386718504709946,,0.06143125904182141,-0.036415160796589,0.01377083745824974
VEGFB,-0.06302986347476275,-0.03863746458326973,-0.02176938283601808,0.042118403798864064,0.00757513555917858,-0.06923357218780501,-0.07418985429147477,-0.014844627400422378,-0.06718849914553762,0.009786697591807536,-0.012426896776538252,-0.06437638725662047,-0.07767432906660517,-0.0029427286323251136,-0.08663449447102588,-0.0044939079683793655,-0.00870622471067801,-0.06603859967469332,-0.05907953051872255,0.016845330912720963,-0.005596106766242182,-0.003035543978142574,0.037223155756173514,-0.07339115097214471
FARP2,0.08249307583334246,0.004104328827482761,-0.007950837879998217,0.03279401668925529,0.006440978022039756,-0.048636215686855604,-0.06135237123296804,0.01732033565490222,-0.018718363135802652,0.05091999524652466,-0.021669481401583885,0.06764175062240188,0.0355327838156346,0.006933456291458187,-0.07184665134647106,-0.10270673301788688,0.048530725352545455,0.010809637926674108,0.034422798780759156,-0.03145660446282656,0.04463473173985342,0.10149022763316323,0.03472018466314211,0.1325635819241168
BMP3,,,,,,,0.05088693610586168,,,0.01158421622241635,0.03275362785164869,,,,,,,,,,,,,
IHH,,,,,,,,,,0.032067342995482355,,,,,,,,0.12130086992187328,,-0.005260693953646585,,,,
LAMA2,-0.018510732325316553,0.016747032106363875,0.024343201250878164,-0.00010020500370501119,0.058213921068198594,0.03622616600795901,-0.029187534840119572,-0.014615958194533485,0.0016456399204353698,0.017408617931384786,0.0851806877547088,0.007317957557314907,-0.010420427628983955,0.00386465888449057,0.09709137531158941,0.04907744390139615,0.12431364094309637,0.12395402777928578,-0.031509487757427526,-0.01663658598969143,-0.01866126232394079,-0.010752732904026717,0.04871616487193916,0.0994202517071267
SERPINC1,,,,,,,,,0.02162333154951752,,,,,,,,,-0.016479391119429497,,0.033697291939026514,,,,
NRG1,,0.06735119002928384,-0.022128801376047433,-0.04004239674485422,0.028409299955375104,0.06238940362750385,0.09305152972007516,0.08703788212626014,-0.0006001281979329946,-0.040366014410802,0.058538879714806376,0.0156444749840625,0.019703384302081715,0.014199819492545132,-0.0812200072761041,0.008458339638015932,-0.0002731311613099064,-0.012628250306738507,,-0.03370723100264973,,0.10226375626901013,-0.08235676335210954,
SPINK1,,-0.01526577105168054,0.10380966068594538,,-0.03444821308585558,-0.031327379885085695,,,,,,-0.003096224133589768,-0.022057776417253996,,,,-0.04243509447704071,-0.04499955287405005,,-0.015308260263859952,,-0.07245776508976022,0.013834662231133785,
EFEMP2,0.07860948760506403,-0.08252986191914605,0.01933485107559438,-0.036702073827363006,0.01747294548232134,-0.06402869688877597,-0.07770392921689674,-0.020309840718503912,0.0007899641238425435,-0.08535001440585763,-0.01812266565357401,-0.04252366154195184,-0.09025854594148729,0.10458875231160944,-0.0647455390406714,0.03156481355976377,0.07960052098555312,0.027371703185700022,0.006189051239212074,-0.02843371400985902,0.06935363475683773,0.05181727722352188,-0.03840129960439603,0.006141083672778383
SELPLG,0.03833247571008176,0.03141108173837725,-0.00924366392917316,0.07377801271013268,0.009880410880107911,-0.0021635239632303493,0.03328657334588633,-0.006497652390433016,0.05829865254601958,-0.013928455226241592,-0.02524316614486281,0.05419265066076811,0.019342529021763727,0.06226031848555352,0.028723523270956758,0.02325998165219027,0.0884600450170608,0.0738110841429325,0.06576150328029717,0.015775057416458804,0.06731488448735244,0.11134371678852113,0.026679866818385634,0.048997688138028045
GDF6,,-0.028284974426053138,-0.05479496154151366,,-0.004396953627784969,,-0.015247019524414613,0.021725582124259533,,,,,,,,,,0.05624360133146864,,0.06884935684741195,,,,
HLA-E,0.0032157497677580134,0.0019408187886534789,0.008221910187211452,0.042062399106776296,-0.001940213990442992,-0.039089036132379656,-0.040880252450525886,-0.048552241050542275,0.03621782163716612,-0.020203836003663714,-0.1358176754054326,0.03340139032934627,-0.08829738911979627,-0.023464174837486466,-0.03338177583385174,-0.0005413708789630698,0.09284223865088746,0.0344501288136656,0.004907898555981664,0.08235955899536955,0.12635487810967264,-0.019990169211227087,0.10407608329101807,0.003944511431892011
PTN,-0.0008273055993377534,-0.04561830235833293,-0.014891680381469595,0.009213308698606803,-0.014144781953219302,-0.042264505728134366,-0.10270147214676653,-0.007849085502953651,-0.08677252657330226,-0.007256703974575524,-0.013092321374291139,0.030686202225564622,-0.15877482062845205,0.1567445846457365,0.030111405489909867,-0.0005576255447548033,0.12162534228843339,-0.028859732067239928,-0.06139244103399501,-0.042451363139425824,0.12992427490947647,0.21126602836177855,0.030500452595919252,0.08046852301489464
CD274,0.00125672664362347,-0.047783055971520806,0.09690780881669302,0.0055377763032200805,0.07109946880404305,0.046657913308440796,0.023406854187010197,0.035465035504976296,0.030173074938440885,0.003612029206540673,0.041436848675681565,-0.018252429693246485,-0.036301391986117926,0.03646375488611275,-0.009912180789192444,0.041084381877937434,-0.009473158475260418,0.026834557837086326,-0.004162221816612542,0.010621776157433507,-0.0009180495173077795,0.002958035786380773,-0.05266988647846728,
FGF10,,,,,,,,,,-0.019416139122558986,,,,,0.09980001635474775,,,,,,,,,
CD14,0.013860205199677575,0.03552618816515241,0.02139384309078199,0.03917496459928198,-0.006085051552174732,-0.10956053965557516,-0.11346174494876339,-0.08035964689933918,-0.029540742639944138,-0.026310391489970327,-0.11292484154161106,0.062478090656512345,-0.10872880233084145,0.13897757251553397,-0.027684233047065982,0.028930034597430376,0.0508127552716727,0.07597486103647284,-0.03864331094485197,-0.03775487665667073,0.053280544712079686,0.022192317590254033,0.02424524283564181,-0.021774945336814233
SFTPD,,-0.0012784552951550592,0.017969004113358687,0.03704986818120053,,0.10986329067345192,0.012899876107309076,,0.039538458703132676,0.011273078424976764,,,0.010118856150998938,-0.0718291815964587,-0.05755395955621666,0.0009815449996263624,-0.017197141059465407,0.007648552413037789,-0.016793830944815197,-0.013085383227001854,0.08305012282506868,0.10254177520334862,-0.019053987268727347,-0.06917091458482151
SLIT1,0.006694561762580501,0.21474128122309066,0.050197320270465536,0.011718349488829181,-0.06839493893170544,0.03116855552113693,-0.0021716552105292422,-0.058307358360301625,0.020584170828356993,0.02526967720357416,0.08731069231382484,0.11341642939543166,0.0394930683854752,0.04356556957585822,-0.0576207938880311,0.016738226204964752,0.035165220026711304,0.030752349569852344,-0.04689163646719281,0.02918266135706982,0.016440627194329458,0.12194315681030239,0.08201777604259014,0.02522795687263526
LPA,,,,,,,0.06656432575939505,,,,,,,,,,,,,,,,,
CNTF,0.04368426956404159,,,,-0.013717533978440334,-0.017518140502475674,,0.003949827342779822,-0.02361106424535242,-0.03192922364833458,-0.016327026706999707,,0.027081573265651682,,,,,,0.022391427280679378,0.019759169691830048,,,,-0.01528137332660754
BST1,-0.013671352525359939,0.031110998742175395,-0.006147698029585565,-0.057346865451157525,-0.013304596132837614,0.01578786686709297,-0.06160531405183837,0.004710325149908645,-0.013868654617848463,0.0018156591701417614,-0.02786623914805016,0.09534040559125119,-0.03933812325975922,-0.02755730229166742,0.033167049715168914,0.06326628045953564,0.16023619566807648,0.08411143399000807,0.06024704289399617,-0.005983743823240122,0.008790696972596,0.1973115087961284,-0.033332336732617596,-0.04722461546842773
AGTRAP,0.01636484286040793,-0.014003193860797252,-0.01934781892933445,0.047416884098049616,-0.015365882657129714,-0.0161597726277533,-0.016852733550037448,0.008559147994122893,-0.004133663828637435,-0.01702406249979723,0.028528024571273177,0.010579245438352725,-0.09409454371081868,0.021519900673171995,0.008966903493376095,0.08855913524253012,-0.036928614509893244,0.04438333597659945,0.056398434900875344,0.005658523941707085,-0.04004086070421527,0.031132399130703103,-0.05564250268214624,0.1202559378061094
LAMC1,0.013996667719235663,0.0144207954283716,0.04782078760644199,-0.013095125758099407,0.011485608268447297,-0.07620505013364062,-0.04813217454779537,0.043311916607171784,-0.05570301927904933,-0.0027130210635268035,0.04299721192234701,0.0783625251429131,-0.01668289868143771,0.10920706342392453,0.0016671794615898653,0.09088373431631828,0.02915047661143263,0.04847418677415268,-0.030031432455097845,0.018117397822876538,0.12978505033972798,-0.03378936506047973,0.04882345784510881,-0.06140461297432897
COL6A3,0.058606044760388595,0.03940289842559741,-0.00323163626839719,0.0201572257322131,-0.0020503658636946386,-0.03619440794815489,-0.04549120853942533,0.002184009809368874,-0.04895319272067371,-0.008803678675550786,-0.0334283530762123,-0.025625879769069725,-0.06430784751555779,0.03260353313641947,0.1007485111552279,0.048599393675458444,0.042864001004053236,0.08229368438167677,0.06654319900185308,-0.0031484516970531166,-0.08134019684829685,-0.06144114546301872,0.07758166250993265,0.03206085717697817
FN1,-0.0010774510297099744,-0.15763413035659513,0.05298894851193871,0.013226677054929,0.006176547967488243,-0.11764368500081569,-0.024230084085221787,0.04075879476483967,-0.05151256595216605,-0.02520770043948401,-0.03912364824881743,-0.08179790798214069,-0.12311050068262332,0.037500813825060715,0.05639653068825048,0.03544012361705105,0.10414019567400647,0.054969435676206005,-0.007711454059853874,0.0014515601308485052,0.045247480718231384,-0.16166532896084607,-0.0257633041392547,0.09445953831377034
MIF,-0.0039821101008317835,-0.0731348635052807,-0.0201269501015588,-0.01662472285651636,0.03133304598551644,-0.009792229607398466,0.0073262090499586555,0.002980415969243896,0.034036676185610994,0.08301602194629801,0.05358184461497151,-0.13259244276263307,-0.026226851820090227,-0.0720805757021191,-0.07900221398939818,-0.12811159361965774,-0.008600842243557144,-0.09533417400466404,0.08746571016504157,0.033550263588273815,0.120826305628707,0.04427806038181694,-0.0767194085046537,-0.11535041201257512
JAG1,0.06639537023864883,-0.061556102444779395,0.0331367638466561,0.025704399981525697,-0.01655235995448085,-0.038692340506557635,-0.02011000961025655,0.007111335456510917,-0.043910889725051035,0.025392651217110703,-0.005777565282569649,0.10088226487504977,-0.11295273006673075,0.11795582667290153,-0.15928997743972684,0.04656961959601782,0.1259390051536066,0.016540807034601264,-0.009088853608860635,0.028458377076049347,-0.10011502978800205,-0.1361984440120549,-0.08436390467902423,0.06850806960021755
NID2,0.01727990124900765,0.060353448294286086,0.014509857737906305,-0.02527952706375659,-0.013119309774287168,-0.018123726926850915,-0.0273707473358432,0.012383989800765459,0.007362790270012862,-0.0021133354926260914,0.023348831861829095,0.11321321739168524,-0.037983458755361826,-0.02928822923928532,0.07383156651257415,0.04247631812964972,0.09592600277760403,0.1256278222897183,-0.02927539443845915,0.021103029988854164,-0.02437543446565101,0.01571322543641803,0.08157902918569113,0.04028712586963284
EFNB1,-0.009738327584242359,0.02084432393118115,-0.01708677134163005,0.006718586384935887,0.016554126419065424,0.022615674652233266,-0.024748823438395316,-0.019081163148608426,-0.01992738135801606,0.020143430846672104,0.06209533483972276,0.0963018199126693,-0.015408261774017584,0.06582603103579066,0.0615370014767795,-0.015330611563951175,-0.050228152288281376,0.020397523004603818,-0.01653634012777719,-0.03689448294710926,-0.045380762017658505,0.12952818269276575,0.05052726183741964,0.0018097015195532242
COL4A2,0.026988981807977607,0.050162784333862176,0.06472728968422081,-0.006486543770169303,-0.012079696398839978,-0.029081056220010854,-0.012309263324607486,-0.010122170010752368,-0.09574798639909686,0.00041606558727961385,-0.07262609608046622,0.09224488796113504,-0.05877982869736411,0.06053167473778454,-0.0073822124581918985,0.0880543635282152,0.04518561954874955,0.12477478340979721,-0.024335317036666217,0.006118292569660657,0.03830385293038065,-0.08978972421785289,0.08111836638450289,0.0036136222897548017
SPP1,-0.005074124035477023,-0.021816925340982035,0.0042277223948341165,-0.012223854202768659,0.07579302872784215,-0.14280498027554434,-0.14440238024357618,-0.0399507576734837,-0.02451895455405849,-0.028762130320407153,-0.05937258692035899,-0.07887985319521101,-0.1541231494153724,0.06547380404714509,-0.11732331408542031,-0.1208435578545411,-0.1394951561293779,-0.0562734012426072,0.005793068342058831,-0.033970069295542804,-0.07118153360514307,-0.15219688696704384,-0.08179984714095062,0.031209823131928032
PODXL2,0.04770745028518854,0.04339483847912521,0.04254028631794119,-0.038815260766576,-0.024026104957352253,0.006017699050029014,-0.06514858687203794,-0.022792941769205228,-0.0021896338807770002,0.049127246262614964,0.13740547038194106,-0.015470330905887075,0.10143658349485386,0.054900641346275654,0.02455074526235118,0.00785999521786578,0.14035978623276268,0.05504452730816497,0.05022134154426746,-0.041303781954486654,0.10368919940926918,0.1975885589053141,0.01752074269251209,0.006654448431481796
IFNE,,,,,,,,,,-0.004310543561713207,,,,,,,,,,,,,,
FGF9,-0.026241804469526175,0.21767845358575233,0.0026892579484936053,-0.007245938803894903,0.049603180436306175,0.11466814254087006,0.021050163855193444,0.045340370138802634,0.07735050114831449,0.017770169489685458,0.10538191789787914,,0.056405068151134045,,,,,0.024165732991216212,,-0.015167043963513652,,0.03600712078953678,0.022560907108221145,-0.030331284721472434
ITIH2,0.044473295144658406,-0.041233949471815384,-0.0036095046068678797,,0.028738366667862236,0.01393934140618139,-0.03567996693671995,-0.02528780173490204,,0.014567863445771503,0.0006364646175090504,,-0.03589704971337349,,,0.059925707559254277,0.21660673376183054,0.16199018131446782,0.030407867858371324,-0.017467648616857102,-0.026714397051297818,0.10510762723744865,0.012848562310932187,
ADAM10,0.025883212572183987,-0.03446291596180232,0.02267804904675701,0.01403877304637906,-0.02866210510455239,0.03915775469303024,0.02116997935099277,0.02192751865268059,-0.040332531104545245,-0.008672996252330818,0.01817251963068777,0.033582872365787296,-0.06430338522695049,-0.014683280317764516,-0.026595411913655977,0.06426862958383533,-0.0007934900654031445,-0.008983209718601231,-0.051609073070726146,0.011429875194398385,0.05665653922735885,-0.05910419158377688,-0.026286219669831853,0.07009235434953143
CFH,0.016847327818810136,0.06704887931458782,0.04797116613490464,-0.023850551866557525,0.02268285582328982,0.02461904754754724,0.003867153059683293,-0.027167848816237388,0.02992222240059626,-0.02370755622554029,0.0030192011575884414,0.09832895091846228,-0.028536326285122076,-0.008341789514358959,0.04641431659195314,-0.034687508087300874,0.11571560822532272,0.12940972610733442,0.008583563722595727,0.0060686550331416345,-0.018901473696575716,-0.028646289982857478,0.08480327148496639,0.12252035364152877
COL4A5,0.030392227765174043,-0.030775326841664865,0.058086157769556994,0.052297221885298194,-0.006361914497204009,-0.05776513798344959,-0.014900609241183615,0.06116135736617315,-0.049957493478279394,0.003703036799551009,-0.014567089180478884,0.0631931926081607,-0.0034513468694614747,0.09147283367499709,0.05085447681512685,0.027532353007351552,-0.00707256450548928,0.08947977048645285,-0.06540519285519987,-0.07763624294877289,0.10664741180084832,0.1555236040794435,-0.05960425702097378,0.13124781805063088
LTBP3,-0.05516339345037622,-0.11733382200546967,0.01722706348247577,-0.00608161735160056,0.03795676545487794,-0.031492821448109894,-0.07063828551775883,0.023454346871766642,-0.015643331815061362,0.004990608680704139,0.004610420782519417,-0.023162322584401478,-0.05763641634504658,0.051825322262751126,-0.14438117286037155,0.01703071056895998,0.053171748469354005,-0.05174658040535948,0.016538184489207398,-0.054587291529997965,0.040437111422539834,-0.09511013529011111,-0.04538433182080427,0.07033769707341275
GNB3,0.028164225933302617,-0.01200202244693409,0.047897331697405225,0.010340125410627015,-0.004617209763210353,-0.046795340946943244,0.006621310144425206,0.016437784486454887,-0.003178409834737233,0.02818815338110298,0.086255535287534,0.04688010732887385,-0.03622391553220072,0.024141876274941097,0.035377763829765915,-0.1320799955695472,0.02984802394666966,0.07261499399735576,-0.02483590714149965,-0.013114274465154568,,0.05960724862608737,-0.04440738941155667,
COL6A2,0.04198008822606798,-0.058848078912003235,0.03163951295273688,0.05443401461204818,-0.020523555631646546,0.10265297997759368,-0.019986968158738783,-0.031387946231048965,-0.0841015084334253,-0.018068088024470217,-0.07509505081912947,-0.023101690668812812,0.042107591695141076,0.15609286114278065,-0.10182788232375804,-0.08154907929674066,0.07526642563522712,0.007374949477462185,0.10623044302003046,-0.017349335372658124,0.13379978782162621,-0.07114434510563963,0.0256200304072782,0.01857001202560443
PLG,,,,,,,,,,,,,-0.08250963094298126,,,,,,,,,,,
GDF9,-0.001250668604071713,0.004542199382333872,0.09684516023673337,-0.02940947370265612,0.012692416905679101,-0.04998910350426382,0.014936830609826838,-0.06523050223860312,0.022467144740821197,0.035974954502509836,,0.0735196946310252,-0.05608498136773181,-0.028601506452751606,-0.031994220742357034,-0.0797599309224184,-0.055711510366703916,0.025307072219163267,0.020040072421951185,0.004219147092830121,,0.06401217381396886,-0.024904635845404293,0.04880364532407582
NCAM1,-0.07620267072690093,-0.007508286494856803,-0.01645604604881345,0.05907292587997451,-0.08301355532741275,-0.02948926559124714,0.02266364604014299,0.02957990760544984,-0.007309691489885458,0.06330112929331404,0.040401490798089676,0.008849833428177991,-0.05492899932160905,-0.12907228775999727,-0.03549139303704052,0.01915834227200281,-0.06656967140834254,-0.04902276488765105,-0.04451010589355572,-0.07440729903052333,0.024340493596689793,0.06685319822245549,0.06714829798991319,0.12585749238635954
APOC2,0.012360261001584905,0.1599480987203335,0.02702641451065506,0.0153147329599889,0.015884806399429928,0.014248509500765848,-0.03950427551822427,-0.05902129728700046,-0.009370317992357293,0.014778776169928981,0.03702235536668479,0.120028802362487,-0.05139595835517174,0.08570768795144047,0.006570188513176044,0.013986068748405406,-0.031757643974594726,0.0792347065955581,0.015961428719732735,-0.009112897920703805,-0.002724986976951241,0.06670604933372816,0.03230736789881247,0.08876166190958922
BST2,0.00631876774969772,-0.1385399126186083,-0.0031118036293063768,0.02165386273262958,0.015496821120985663,-0.05802710397247628,-0.001270146576509557,0.000723346582929942,0.03912273284272046,0.019045328764312187,-0.011543225521176498,0.030410190578195363,-0.13779411847952866,0.013475241020553893,0.0658235629509665,0.08571562095133345,-0.01536178338856247,0.10252767552710916,0.011841597013936472,-0.0009679065285660093,0.06096598026579359,0.11876493812283707,-0.028944956763576776,0.07581337060725125
COL5A1,0.017423025413837213,-0.0204723502081335,0.08308836966810175,-0.036456292450086,-0.02517679902640288,-0.047735347321362157,-0.004858750130310597,0.029894451689495744,-0.04660145575742497,0.017339499402677244,-0.10452114117642626,-0.021511948505281656,-0.03520354475238905,0.03675729199045827,-0.052720741248712163,0.028627097325664756,0.08816850153503873,0.03603896074325862,0.02150143875958225,-0.004545583043050456,-0.021201427356507284,-0.09903467107799685,0.00307732516423476,-0.04682740497483765
CALM3,0.005553523402585591,0.1041541519051062,0.06259804895090232,-0.00768723049230501,-0.011108489304088143,0.16229221260691148,0.17117693579898624,0.024655647694310643,0.03614859374183556,0.09055712451861372,0.13016834683127776,0.061164750401034515,0.15305328686770245,0.026049260156577936,0.014072202508086083,0.06997195063775342,0.04571186856597653,0.024972653385340167,-0.019471443993786194,0.01884692027731048,0.00623299322307706,0.05062185652468629,0.0717744833808967,-0.02946451271288248
THBS2,-0.024731740529001515,-0.07815982906301105,-0.009837275433774155,0.01273110053161244,-0.019160027376538564,-0.03807404511123037,-0.127455544653876,-0.0037213438740341873,-0.055445787696693456,-0.028626320416072996,-0.05011524261599328,-0.06710752999763875,-0.12692204439900548,0.01315770456828593,-0.11346789700880974,-0.03101854871009246,-0.005191286383552496,0.04639475097645717,-0.007143558347356434,-0.00976978105461061,0.05550639494218871,0.0026042746095945673,0.06933525392253981,0.08248986606521687
