,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CNTN2,-0.018027479381882854,0.1359107857868329,0.05145954615774995,-0.01578181938636173,-0.026202242729435114,0.07601645200096584,-0.1203556892313723,-0.09643171518068619,-0.0021731487999784097,0.030738862921818596,-0.2963719049813757,-0.01009501375746198,-0.03555824072735083,0.04076437582190286,0.04374333411555712,0.05987070046888643,0.05821336763990753,-0.005341639172311778,0.10455991618593874,0.3488897055616879,-0.003852977861888212
F7,,,-0.0031432577359187604,,,,0.03179405727481202,-0.026281857409375456,,,,0.09885072588184962,,,-0.044015992697633365,,-0.010267312372573598,,,0.09271313054623126,
LUM,0.10465801968193594,0.0009363009258637519,0.07785074397007542,0.026661512636276054,-0.05019491896467549,0.011998251211396457,-0.005168973560411295,-0.15010581750590787,-0.040109266324443955,-0.048502103207171084,-0.1873915856681488,0.014510121266046717,0.014672126052921518,-0.0831531969751947,-0.001393664218201136,0.05488386011922727,0.05089346622318561,-0.054052641341516765,-0.023382778341171032,0.010275847067614972,
IZUMO1,-0.02284811137326934,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.03660788877832975,0.025660551960152742,-0.018931560012874476,-0.028524776301083018,,,,-0.001952982337867425,-0.036516401196000234,,,,0.0116188149436336,-0.024573609577755073,0.03173968723616194,,0.004247366371743825,-0.09151413775347426,
APOC1,-0.04404038414859622,0.07983730538454062,-0.03873091959832194,0.028341532178915683,0.04446824945528507,0.1482526084721555,-0.355264378419621,-0.2221929109062579,-0.016123025295385274,-0.052226564040230114,-0.43641367008995735,-0.0363127321561051,-0.2290228282566373,-0.15166329509293738,0.06807454956835361,0.06427766989306012,-0.006691767763192251,0.04070305000006565,-0.03643708260032861,-0.011032244888282137,-0.07001124532704937
PKM,-0.031024189158281736,-0.03646174085846912,-0.005587690953900474,0.053582255246123416,-0.028503382699869052,-0.07848693957342077,0.149981417402779,0.02144144565118734,-0.07285961137772734,0.15520189511492874,0.3330001124445554,-0.01540883719778564,-0.12733291445268316,0.08285506919879326,-0.046566771848920614,-0.0353431545040266,-0.031904801580647985,0.009356006521610491,0.06986848720140458,-0.11814897725998855,0.02872135315601353
TNF,,0.038262864072702234,0.03029414175413348,-0.0013406125940763458,-0.0015131897102943085,0.008624201633915207,-0.08129829705400027,-0.01842838601056693,-0.003136194301399525,0.0069134003286000995,-0.17561659689379108,-0.007110637174338999,-0.0625903522909198,-0.009864432967915157,-0.0033644915422330565,-0.03722351898393324,,,0.04023149330184872,-0.05600832824302212,0.028119271667730053
GNAS,0.005737778115365304,0.12789960543176368,0.06661626877627451,0.0009999322956318654,-0.009122041731335925,0.1966424676559486,0.3831550465466357,0.265729901759416,0.13571400301260547,0.11924413124275662,0.48018005231884153,0.07071455521860098,-0.2244654061467002,0.014340977320084977,-0.0634450239475242,-0.06380334301441874,0.0342315426794947,0.07783978482937437,0.13571448442810358,0.31912029832697425,0.12400984228417636
BMP8B,-0.011497034244722938,0.024612842049909996,0.047120939446647574,0.0360096701064394,0.0008520093488649888,-0.05441425748900316,-0.23663791081273486,-0.03370936894366324,-0.04007735830937925,0.006391347816905451,-0.19825456431639701,-0.002000228391276409,-0.004904194878403465,0.08744283336713439,0.054371546554411544,0.06094049298217367,0.004521789948401398,-0.04733488881483421,0.018338309630277314,0.07466047517722678,-0.031234983273409667
LIPH,,-0.046756066522403265,-0.024056683988533892,,0.18054673103442087,,,,0.00527951545932098,,,,,0.025716046500072958,-0.03137918268736734,-0.018964442038699,0.0903419408719892,,0.04934170556334041,-0.09108144681311103,
CCL28,,0.015328121964516675,0.022546393946717244,,,,0.06538864058851225,,0.04933429850562553,-0.019045273955369944,0.029025963810131013,,0.0017712435584426626,-0.04880101342760038,,,,,-0.01239016434966293,-0.03186503780328792,
PTPN11,-0.030108204915340823,-0.10309806411766667,-0.02582984575356925,-0.027135908424988732,-0.0032342594573879983,0.05821930914099068,-0.06782200768460789,-0.06571418864979213,0.019631106435134115,-0.021900842878293192,-0.05261436974250203,-0.006793839550409935,-0.03571262717061365,-0.02298671508785121,0.004631077989287498,-0.0009381619555794518,-0.03739927680976223,0.03728382792292305,-0.013455172190146913,0.11371594494492153,-0.006743989785156463
ADAM12,-0.0006692227060079531,-0.04105499539162886,-0.00569504744398403,-0.020011385574420882,-0.000928520752246233,0.022802763328642,-0.17151197552776987,-0.03424167273446491,-0.07130599731567587,-0.02957293085209769,-0.04296467056406735,0.024084919417233185,-0.10478821631959183,0.006548080438095757,0.0040198528289540555,0.04543020996076261,-0.06966282259722928,0.05526026121169957,0.017691703226235606,0.02867827215638706,
EPO,,-0.011878761594702514,0.005325926245836102,,0.021317742900875097,-0.0075752314025700545,,,-0.04023553166799871,,,-0.02010109361038632,-0.01509924319164893,,-0.03407859378291293,0.04746653622456388,-0.010997918266149266,,0.052020373652174226,,
EDN3,0.036086208796714134,-0.05784574688815694,0.05690015148370874,-0.03712655571573025,0.01348933321301317,0.036517181765784314,0.035192402345697,0.05935806461922383,0.018186003549013157,-0.012687811222563893,0.12730556081276787,,0.07977978861404653,,-0.03132032543060879,-0.02290190405444316,0.015877462971388135,,0.00899889507424456,-0.07104514504557684,-0.04340686574154829
CCL22,,,,-0.005403595744811799,,,,,-0.005840851569461532,,,,,,-0.03856962823248299,-0.017728620529918707,0.05942029533032453,0.025276038160210818,0.02262426193177798,,
CCL2,0.018839552810426673,-0.15615551838506386,0.019273258400609748,-0.04556030576377061,-0.007495549270169172,-0.18672869788709887,-0.11022491551068517,-0.040515768500783415,-0.1028205766005312,-0.03818720752918588,-0.3316103730569684,0.009395931918553225,-0.11808161991036566,0.07001854900807525,0.03536109639506333,0.026544723283084562,-0.032665117039500986,-0.05234108088814824,-0.04842643246725061,-0.1675676397928903,0.11705938571583419
DSCAM,-0.030328583956468348,0.0697881207195626,0.006081300860965757,-0.05151336812711413,0.0499012974161826,0.011766765684436102,-0.13591659533672373,0.031232340155080657,-0.0017556863130994593,0.07157685461309396,0.17638207882565168,0.021257010050922762,-0.12488107889839876,0.13218705362845726,-0.0035824648557316215,0.07113094796045623,-0.060980173491651135,0.1047177665431272,0.07663534218040206,0.05371761052053746,0.07534235860892913
GPHA2,,,-0.02247321068204622,,,,,,,,,,,,,,,,,,
ANG,0.0015396065869550252,-0.0714875706593777,-0.012455546397957828,-0.017443067458389687,0.07522187415445232,-0.05097731930075486,-0.035887650740709064,-0.12897356853701503,-0.0711455590694464,0.014701354714726576,-0.14568505638024465,0.021202184010233,-0.10537809234221082,0.06811819694516875,-0.02651721731325771,-0.03775955108549345,-0.02050093868130456,0.004779487228301388,0.04231490754887495,-0.03769309192842302,
FBLN2,-0.0314860910422699,0.07039578028122782,0.08852097164602073,0.05261847116812672,0.007262663988950491,0.12587548688028458,0.14701224624830436,-0.026348040866805197,0.15754491995344114,0.003486675291018493,0.02183375944822678,-0.01613570554103242,0.04240966858111604,-0.021339057837574137,-0.03641205378500916,0.10131942553760179,0.03318633305223373,0.005558649384367331,-0.019088487473072634,-0.04799966283515581,0.0020923919365448897
VTN,,0.04422494485288154,-0.035953086999530134,,0.02539493814738341,0.05311317577228566,-0.002948715726918229,0.054000637567893583,-0.010874573920934277,0.027962502865947453,,,0.07273359839174455,-0.021472940787820836,0.0074509185766670535,0.06878971718133482,-0.041722788998297206,,-0.011837116540545147,-0.000987878474286936,
VEGFA,0.04711315327856503,-0.12720813327649574,-0.056432557937365464,-0.019396422538141375,0.007246550200362118,-0.1473899259503357,-0.20060309004078455,-0.06311768644229139,-0.14684368568256453,0.03680648452290852,0.05937007607420258,0.07033338749751127,-0.26251170873783386,0.0485505509652423,-0.0774415362691208,-0.063093228116296,-0.08800028610035006,0.0991647895116524,-0.04708147086938622,-0.26133510553801326,0.17588542173272678
F10,,,,0.0589653293739204,,0.0077741993740558435,0.017468787748024905,-0.056510809149824606,0.013222186927732131,-0.016132633914076405,0.02796975024050292,-0.04158557537702051,,,,0.05525322463053188,0.044797794644349714,0.003988034739672255,-0.0538878869318773,0.041489563203150885,
SERPINA1,0.03802355518347492,-0.008701246810667832,0.04338514816983093,0.0050200082448019065,-0.03424038798896367,-0.03612681875144473,-0.14837168070520038,-0.1570481258782648,-0.019222285084875394,-0.037104599705006056,-0.2944876163144714,-0.00296708830553078,-0.06921345056034917,0.03624843719339976,-0.04280609194890406,0.010710890156173205,0.0005512320157559899,0.020423432396606146,-0.06669363070448164,-0.08753840031708103,-0.02011845659187737
VWF,0.023868507432554073,0.06204824734396118,0.09002146115914161,0.017334452143331246,-0.0788779043049598,0.0732987445022175,-0.049972843967130635,-0.14015283101797113,-0.04670309280885397,-0.033158913326477996,-0.06093928300284107,-0.06654504593437259,0.08940165815720329,-0.08034449529425934,0.03329594253767741,0.03276678232132194,-0.01667238524582804,-0.06549902313379781,-0.0028788684805953865,0.2286343461748498,-0.00025278837196218083
GDNF,,,0.00738794971492952,,-0.017324208708766033,,-0.0729978784857686,,,,,0.0010854781266476056,0.013102521164010103,,0.006961532977891189,-0.026946848087504128,0.028864702888596647,,,,0.014343393666840083
VASP,0.010207779399959713,-0.02530298348265017,0.06872403287737162,-0.05470537005605332,-0.05325330103088327,-0.05129103345949457,-0.14786196670054308,-0.1004274082659641,-0.019584293447698672,0.0039854964783204785,-0.14845337338005732,-0.028618477407168903,-0.07353228417122744,-0.0384799468214881,0.04474515781187716,0.006131498692555116,-0.06414622866778569,0.062181435096486666,0.03236018481585311,-0.05395664292218274,0.02854805538960547
ADAM15,0.057689020547923166,-0.040999937175931304,0.021091412950944962,-0.035077059858746346,-0.00938940724635019,-0.0053974364972231795,-0.18175876058197982,-0.08920402684703178,-0.06896424402939588,0.06053041355126434,-0.08829450205312721,-0.031031584791303742,-0.06920154269756632,-0.05098781429711451,-0.01584911386217707,0.04025766371015659,-0.012866214161360773,0.016322200141563884,0.09502326697971848,-0.07890959630322002,-0.057084893815031804
WNT2,,0.041804501679520226,0.10335145643266115,,,0.08280115571629139,0.058989534792451614,0.22490417209690194,,0.07249573502049027,-0.07327505150695066,,0.11765501456084253,0.002233043637947899,-0.001961853759321859,-0.034517463853379636,-0.041251420983655265,,0.03812219081309979,-0.01095816691133469,
CALCB,,0.14995225373854076,,0.0036712993332195915,,0.05313491720282865,-0.018294948210380385,0.10727206765353524,,,0.00017409130401030082,,,,0.15562358670068957,-0.03718306541938553,0.009033618240260517,,,-0.0459583971292351,
OLFM2,-0.04884929428009449,0.030323342954130948,0.07536736447523201,-0.019827194432338647,-0.026014912546619313,0.06605871878874794,0.0026993641422210926,0.11067595458340096,0.03646801183304977,-0.04289593689366926,0.11069263923919916,0.03465638868482439,0.026354175990847918,-0.07286224062799716,0.06671141034934898,0.018505918292139538,0.0230253329677091,0.13377520489176428,0.06913711111926164,0.06085661759793015,-0.055981795147164996
MFAP2,0.069307592180138,0.010124940139754289,0.0717226553921328,-0.023122407975720866,0.017760961379433688,-0.003139776575949562,-0.13881350854835972,-0.09353603232711971,0.010607435240560343,-0.03820136567351822,-0.08206515684162095,-0.01688221961396575,0.0016596081799518053,-0.06635599334554101,-0.07469844645192247,-0.037361744184025,0.005098625331766626,,0.028448072085883166,-0.07700223582221963,
HLA-C,0.014809429387120323,-0.13511681742320547,0.02973298309943724,0.03808576535545357,-0.02814824062433224,-0.10873161840473373,-0.2194012972957263,-0.2121084284348325,-0.010587367744075656,-0.08264411138587956,-0.42727501501269666,-0.07327282942573746,-0.22684533471919247,-0.06937311395428512,-0.06431245000793814,-0.031938150856716356,-0.02000079365690452,0.0415760239144035,0.058476164436171214,0.12229320331286674,-0.05733539922290785
THBS1,0.013858985024985778,-0.05253807675561875,0.026142105339419783,0.07556716876412925,0.0141555179708189,-0.0796957339984164,-0.18339152465456135,-0.05208298471635803,-0.1358195576459316,-0.026603554170234054,-0.14606764952568252,-0.014378789063532389,0.01799811180090964,-0.0632196977886606,-0.07482255566295437,0.056126195233901804,-0.049899713454407656,0.05351160946157205,-0.10488036959821759,-0.1264396504537476,0.00110703258841156
HSPA4,0.004666824755631497,0.007033755208707579,0.026335880513753043,0.04086175223332661,0.010178726859590214,-0.023959119677638526,-0.06657529357878794,0.008452285015424374,-0.021808077147063107,0.00268740002625831,0.1560582679736807,-0.012167281041939561,-0.038783645339033675,-0.03562062302485122,-0.021123780283590042,0.03637814640081935,-0.05952180091098043,-0.13547704947711547,0.06738760172044271,0.09749656407120211,0.03912836627989131
LMAN1,0.04847470584461808,-0.0742617520067766,0.031304603908907346,0.004377462427901142,0.011928546014942705,-0.10326201849301476,-0.11253862637917297,-0.1998590641364772,-0.08816454535136731,-0.011122574943810982,-0.08463418171067309,0.06645060754552358,-0.08915147747399471,0.004239139588072491,-0.11778464064014174,-0.05919746269785884,-0.118317674708524,-0.0136928287705128,-0.01307148599617741,-0.16046386784899855,0.045981133393708795
LYPD3,,,-0.03497474191894602,-0.01958385459377623,0.10722705651375357,0.033860346790304155,-0.004130433968395123,-0.0457610033263964,0.03605917453735021,-0.017925078014603763,-0.036505873339293386,-0.04746742619290145,,0.019882785823102603,-0.01640443442088018,0.009635665960891365,-0.009710279976241201,,0.010381384006967028,0.05609261767549246,
APOE,-0.0243712205229673,0.12572312613815925,-0.07178577538698877,-0.002420779007324211,0.036703992087944504,-0.07100413728866847,-0.2485061742574212,-0.17272682293721087,0.03826907821247879,-0.014805259368386779,-0.4416169091536062,-0.06222958225960953,0.13332992478540742,-0.13042120184633407,0.019319367514295728,0.06088521994683903,0.037711099882768724,-0.022458646757015747,-0.044314481143148315,0.25999370644859615,-0.052701346665529204
SOSTDC1,0.05458617633534517,0.062453274577841916,0.08222403560137324,,,0.1817080051305519,0.03976770320387666,0.061702835294072854,0.13651980795113547,0.031926089388671995,0.3089654724763345,,0.09221406622878321,,0.04820119342323275,-0.023756243821414624,0.06277546610380215,,0.0007894325033567573,0.03839299480923925,0.12124990844849531
ANXA1,-0.009360792770773363,-0.1148896979650446,-0.04780639821343667,0.034630254011355076,-0.007540952393368597,-0.12613308879248597,-0.25603833235762335,-0.2616336706849956,-0.016921305917975513,-0.1315252750958147,-0.33321913437657324,-0.031970483887790266,-0.1571885306117352,0.03247840907709785,0.0091623534280931,0.04389299824729255,0.008376932277637113,0.014526180278457732,0.02527939534678892,-0.24426750465123087,-0.008972069728692819
WNT2B,0.09051530725832764,0.11617335374669083,-0.020624657044975778,0.020866568465292563,0.010866030496253296,0.03986368728074091,0.09250272410462675,-0.023631518842245857,-0.04695755409984382,0.014402884780883321,0.24945263533424453,0.0002898946306763407,-0.013599622619025491,0.016513752256967145,-0.025154254774529886,-0.0374750645548798,0.0381353848904865,-0.05436332529738338,0.03176572013628594,-0.05252819685284468,0.022698051835206432
AMH,,0.018926228171553306,0.013784045615071508,-0.0002468418809826188,0.03958926261880449,-0.02114704805692139,-0.07815680852909858,-0.01870100356793329,-0.02851987576764292,0.04066328442421216,,0.01610753833225675,-0.029388552476877727,,0.031143667155606073,0.09210701884867886,-0.016600270676782013,,0.09260533492461631,-0.09452317928392553,
