,MGH258,UKF259,UKF260,UKF296,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LGALS3BP,0.07270168243570344,-0.012430288757293542,-0.017429318536688748,-0.02122399083587105,0.05137589770129877,-0.052127623637742766,0.1002099128989169,0.02479050136943788,0.0404954500126767,0.04372339872010312,0.023995242187506267
LAMB1,0.008048094164298933,0.020960811147362993,0.018878466760236502,0.05431168290061593,0.04739878839416297,0.027656786247087926,0.09054611713211984,0.0642048281800819,-0.08966552584130259,-0.020194833340473152,-0.06890224218171709
SPTBN2,0.02232751073337749,-0.02195308621085817,0.021793001612047388,0.0018892398544169096,0.04407185473523165,0.025052276559325563,0.021602637502325026,0.019967070282686614,0.07417645037993782,-0.026467107976851673,0.009259232411131482
COL1A2,0.005395799035030619,-0.0577052434244137,0.017666703835633013,0.06948827477005474,0.044857701231725104,-0.009353148133254472,0.06925543016339648,-0.02544207654335224,-0.150347637962152,0.013364898104792388,0.007542601732628772
DEFB1,,,-0.012555520763212194,,,,,,0.00984471554686438,-0.03489584301023359,
WNT11,,-0.02021821429375548,,-0.013461263135260759,,0.006237898758965607,,,0.004477679068123821,0.03555490237522404,
LGALS1,-0.07408499292414597,0.07334982473211729,-0.06527580276967505,0.0066313450461413,0.094695309782816,-0.04299580936996449,-0.08157871445252789,0.09853015248524634,-0.14836046580996304,0.00799478394495879,0.06256144648544047
BCAN,0.08983638275303601,-0.010157516012867547,0.06225812696557394,0.019692383803387996,0.08451775392463007,0.032425130475287056,0.16186269491688116,0.027971095088627516,0.11161749631027447,0.07093244155581802,0.09130473670928069
ANOS1,0.010506131061238991,-0.019936959250376262,0.04056137816328051,0.018389499436147407,0.07172964044055419,0.06028686328179579,-0.006005951970197662,-0.05973242927210942,0.14323238346803482,-0.003424422641156344,0.0842100076839738
EDA,-0.02838262246511654,-0.017194201585308305,-0.026959956913154105,0.02359585861589302,-0.03652319606057951,-0.04080009958913268,-0.024664323684637324,0.04216362003478567,-0.02759104375640839,0.10059280598930066,0.06639769999728977
FGF22,,,0.0024559809973155465,-0.014783125841262191,0.02265984277092073,0.03897607447026231,0.0009167159607218358,0.06797032518530206,0.054336627703340155,-0.020956631455928718,0.2307035578720358
SHANK1,-0.02402952395960015,-0.02437729425395547,,-0.018507136244444923,0.016635792715343156,0.15157701873409257,,,0.003725206380378651,-0.012083878050811157,
NPVF,,,,,,-0.02260032231890543,,,,,
RAET1G,,,,,,,,,-0.01826680329163379,0.02370805873797699,
TGFB1,-0.02905528292512577,0.010447395883271635,0.041852347575436134,-0.008005247726479928,0.0665389677815667,-0.01015909113209022,0.07873209123239953,-0.030184494929188458,-0.05245430801577853,0.09084368926551785,-0.029121171405705627
MSTN,0.0031571574609984077,0.01579620864593704,0.0750357079515697,-0.044145619045938875,0.09311293434884282,0.002023025902729882,0.015032463154457084,,0.07267282836615717,0.11295468766024273,-0.05217303500457865
WNT4,,,-0.020077364745505182,-0.009197620665867571,-0.037170503548929125,0.0004691001581532153,-0.02755678175422232,,-0.01050984688549272,-0.00924402535048459,-0.04663871696331656
TNFSF4,-0.032907380536629116,0.013574417984794331,0.002800423505591159,-0.013768049804279826,0.0020863476402273335,-0.014123615174887796,0.0019433068443423878,,-0.02681181377371967,0.03157306032358394,-0.02974519150106035
NTN1,0.025713241645452255,-0.01956306348838328,-0.017882397712159402,0.022477255179063974,0.03324117292018372,0.049803357152396255,0.0877425658017777,0.015890117753484145,0.08202228789484578,0.10601617346442264,0.019561623316990167
CXCL12,0.007832947445069025,-0.032321252336734725,-0.03378334739253973,0.01850594557310209,0.01701791062592378,-0.04469646539446805,0.07553824082097996,0.08779987807282232,-0.05768759108687425,-0.0121032583675282,0.005476493941312543
GNRH1,-0.03098549331348333,-0.03318546464490418,0.04329770251466533,0.020709343744589152,0.08372993739908134,0.012294047605482656,-0.04157569113056674,,-0.01105278719383937,0.013371412076771148,
FGF8,,,,,,0.0797274738038771,,,,,
RIMS1,-0.025764785720017183,-0.015169208810071985,-0.035227117731318466,-0.017103182800334776,0.00011983492049884623,-0.02487746842466508,0.009213784281465635,0.04362514716408508,-0.023991565756821823,-0.09066903821642917,0.09229415693231753
FGF14,0.04587569819002681,-0.003203523615581722,-0.03981781020028981,0.002090903973672301,0.01526868785696971,-0.008814427292131242,-0.0017933327484505898,0.028484943822713254,-0.016579946712699682,0.00904766195598631,0.13014427607714982
IGF1,-0.005563275704270564,-0.004057004918459722,-0.03613003373416214,-0.010505316540679276,-0.07731684092379211,0.015180088493566819,-0.032884676909825696,0.0663377026593059,0.08345738066500229,-0.028415818941913872,-0.020595168112248763
TNFSF10,0.08508689248557433,0.01749465847656222,-0.04352921881407112,-0.000770888929863912,0.032910779812920184,0.10844375312006456,0.056411666034567855,-0.0403507038274054,0.006387399383814342,-0.04096762287143394,0.002104243483756471
GDF5,0.07182710247097415,,-0.016644816677727707,-0.01478312605936432,-0.0362911508062789,-0.0198787764062402,0.04902194171871488,,0.029558600051374395,-0.010554513920307053,
CHAD,,,-0.01778014213056741,0.14434669678738982,,-0.03245656610554982,-0.001330877989998384,0.0033014593833321274,,,0.01850722814183358
RGMA,-0.00047118882293100165,-0.003648390552725516,0.04500707639154535,-0.013123965262562756,0.046435545143561956,0.030550201814873282,0.11683453921928981,0.1449911145932992,0.1027561904161295,0.057037907749226215,0.08819308373335351
CLEC3A,,,,-0.0003389649484734768,,,,,,,
WNT16,-0.010494006858377987,0.027151146679359448,-0.01093981679130656,0.02808928740851587,,,0.1024399740227182,,0.020320079117516265,0.01313440076108948,
CX3CL1,0.04284317694930286,0.0061128752789628175,-0.04868964927009985,-0.018942480937240422,0.1752723619426214,0.021982501308541274,0.122416322051439,0.016220748976515462,-0.0061403510658521575,-0.0511106016363732,-0.008007446307232671
FGF1,-0.07476459650893305,-0.015344543522949576,0.022234731208449387,0.03651538855783465,-0.16310606911169237,-2.9398349636100043e-05,-0.028532445015958335,0.01804976696569288,0.06489242598970876,-0.09721863241930638,-0.006513886656014032
ALOX5AP,-0.06587934294998955,-0.005844516330814387,-0.038732389341244365,-0.015352737219409515,-0.033020510452514876,0.021523410921795685,-0.07330340790756096,0.04554287208681457,0.04339729649929458,0.04436486402921438,-0.03512152887514336
IL1RN,-0.017942099098497935,0.00943856966718501,0.0011798508935837177,,-0.033706685314414286,0.04926366245365315,,0.0004710125735638897,-0.006186710617957116,-0.0012025364000136855,
PCSK9,,,,,,-0.02396258579777614,,,,,
FGF23,,,,,,,,,,,0.012909278363437008
NPW,,0.017549473511302132,-0.0013371360343575646,,0.047057924490128585,-0.05098464017608702,-0.01898874537889485,,0.049702141296885265,0.003565395523946102,-0.009128820058785703
CXCL9,-0.007509368379127476,-0.025232587796840292,0.023544009625248705,0.004525541265952954,-0.01707624093365757,,-0.050028424657631854,,-0.014373845459511744,-0.028654174161018526,
ANGPTL4,-0.052872464077773185,0.04423319787755267,-0.04522271887485687,0.025938896108661492,0.02666079168447491,-0.06072123032945234,-0.09982026180567306,-0.0030930591747519794,-0.08820260478779658,0.002616000413392614,-0.04789244075478488
UCN2,,-0.011619889695298072,,,,-0.041625140649788936,,,,,
OBP2A,,,,,,,,,-0.028810853531972547,,
COL4A3,,-0.0076593566052335195,-0.0007401957450068967,0.007192731859309346,,0.06540296518467369,0.00976388053555002,,0.06617995410089175,0.025498521955269627,
NRG3,-0.00310983970426672,-0.026374164050152946,0.024198272750476934,0.012800977731594453,-0.030702694905863477,-0.02424297307120828,0.03424168951216626,-0.009410379863642822,0.1556443110360274,0.012181944037776298,0.037143070933800856
IL23A,,-0.018281503962716758,-0.00550374454549553,,,-0.017034120505852787,,,0.0001993281938346755,0.06442538831009866,
COLQ,0.010184314781062395,0.027572236004670802,0.05485645241134902,0.005298569805936524,0.008083952843509566,-0.009775420742412378,-0.0009588154974842239,,0.10914048905520639,-0.008393229937689511,0.04944119851779942
SCGB1A1,,,,,,-0.030135032399405993,,,,,
TNFSF12,-0.01441244030444779,-0.03671918351563973,-0.002953826990499275,0.0034483507174172465,0.018345501884792996,0.021310823349567118,0.0863614495829704,-0.008636741617589892,0.034263806435985464,0.038298442329939356,0.020455564120624246
DKK2,,-0.011791197485089163,-0.012092321959405487,-0.010172362095429068,-0.031569808916826536,,,-0.046412750266455076,-0.014852816939088381,0.038469972422498395,
FYN,-0.02445716382214324,0.006244380796468629,0.02127652158597044,0.06224374484946515,0.015157958233664587,0.028421487514205555,0.13650765908906212,0.0024694413502632925,0.10898561767396164,-0.006313705563885779,-0.08099117065537868
ACE,0.06817376154111365,-0.04009334853910975,0.01743140709389938,-0.01542537787429675,0.0930619754228044,-0.0213060123968233,0.08327368788855145,,-0.04712250392069684,-0.06256698007979537,0.0440165311982234
IL18,-0.10026894581719838,-0.010236634480133837,-0.0062939906898410915,-0.052067411087653205,0.058326970160884076,-0.012769678569420143,0.03774112919438464,0.09066737629726031,0.08626942901635881,0.06546775858227011,-0.011517050964377011
PPBP,,,-0.011447263962173172,,,-0.028366251330790196,0.0042829462814990326,,,-0.01572003519038282,
CCL27,-0.020422590668811434,-0.027376252136512482,-0.02306621087203738,-0.010478996515777723,0.03247217839414084,-0.04169047144320179,-0.03342722059614471,,0.06759806575576545,0.027178257481728307,
SERPING1,0.004217804867979901,0.004316543931304516,-0.04518799444944405,0.05541352925146158,0.10870066268930041,0.03485997383982105,0.09146154430208463,-0.004087848419040592,-0.041257818797985325,0.030801607817223124,-0.003072038654059538
AZGP1,-0.016109317916610747,0.0746773771851876,0.05875249495365451,-0.006148239226981643,0.043691933810423224,-0.03519070887802235,0.1352819547939071,0.02536521939508163,0.09086381075796822,0.028709942231412582,-0.03851458074138893
INHA,0.040381741203187355,-0.015511813761363433,0.00015349358278277404,-0.01614494365623251,0.016722262975412978,-0.05820885310978301,-0.019554247825032338,,0.038300170770504884,0.09102561507714563,-0.0365129976657599
SEMA3G,-0.030985496538926873,-0.021906474180984178,0.05290637483292977,-0.019719299436705348,0.02190155990815302,,0.06975008345936173,,-0.06522429584176806,0.01868507449884629,
COL6A1,0.022152683313752253,0.018704033268597493,0.024013843678438798,0.020159570504501966,0.0951392583721521,-0.023739765431747398,0.07480295724176378,-0.06121826898119743,-0.14934989406960775,0.01753152923132072,0.05108779016532513
FGF17,,-0.021810351267998147,0.03132941463984224,-0.020465312457735665,,0.08992198767344484,,,-0.012491467218566255,0.0006944682467143319,0.08357997802864714
TNFSF8,-0.022172843843537345,0.023538648279130117,-0.011447260994972737,,,0.035144681721842784,0.005960643963587081,,0.03702439626028074,0.10067753399495488,
FGF20,-0.02952219399040608,-0.019567241645629434,-0.023417420195690736,-0.006589690022599361,-0.031062124000983304,-0.03044432109872739,0.0019047315832631836,,-0.03777175625478008,-0.026955608626678795,
ICAM3,-0.058265150624875646,0.06524946453693495,0.027708255087479313,0.05297340788563467,0.031334991794567175,0.05129367849741014,0.0503758534511062,-0.039810624671570816,-0.027960356002565946,0.07755742544003698,-0.041779470749350095
LAMA4,0.07097645383132709,-0.0011791526019327495,-0.06810152888697683,-0.004640265101676449,0.05253112529915435,0.043490877360219976,0.01376371188198922,0.02895377439630141,-0.07628131003730877,0.04853091498054144,-0.03721873299049363
DLL4,0.06823931363634382,-0.024742241271072482,0.0032408722078524775,0.02458865598704557,0.06138527753828948,0.03913235741627558,0.04287331444245617,-0.0408845209490133,-0.007894436225798543,0.019456774849580017,-0.013988472175391254
SEMA3A,-0.006467658839204042,0.029245471453289422,-0.02131759729468893,0.025001179116007254,,-0.04516884677275423,0.050037007239203124,-0.0007338906751263104,0.06366092220498336,0.06234437443592723,-0.03340200472496972
RLN2,,0.0040412769188003525,-0.01755831520830816,0.06806195722875041,,,-0.00335456118521003,,-0.003825909246708225,0.0027185227302039486,
C5,-0.04535618166520133,0.022730262194776335,-0.029458737933280278,0.013395051699980369,0.003963279284334938,-0.004723819655272397,0.0033235221931815066,-0.04641272917421253,0.0529958914073433,0.15712147736924406,-0.059889602921005834
COMP,,,,,,,0.0005633480633993896,,0.04784488102367496,,
EDN2,,,-0.015055061919830274,,,,,,,,
C1QA,-0.06306839407164301,-0.06762912156005002,-0.05835822193870087,-0.026174453758966914,0.022517197642396715,-0.003431100668603905,0.0005406639834945992,-0.0018709614222917523,-0.023947492788664874,-0.012033353646629132,-0.11280511912943869
UTS2B,-0.018803031961534655,-0.014959133570658938,-0.012555519844167765,0.010570668128207193,,,,,-0.02034126410515122,,
COL9A3,0.015401127057472165,-0.0020414270123348495,0.0390906659366731,-0.023794510377235824,-0.014423234381241575,0.0396039988483683,-0.06513090760491207,0.07384467478619262,0.06779394873894741,0.051615091149232864,0.07229327864687289
DLK1,,-0.013069582843490362,-0.010225969258598488,,,,,,,-0.011688263500636079,
HGF,-0.037548302475937226,0.058942448364150475,0.047081949595670365,0.056598889112685534,0.017187042208615534,0.02673142391118022,0.17441331662675688,0.12501218317908644,0.04814680966533211,0.0082539290132004,-0.024571465033644387
P4HB,0.022389671752838004,0.026487827107468352,-0.02543446632769451,-0.0013049466529999562,0.060669294671692665,-0.04324774738543082,0.07693217623817548,-0.023957672576829576,-0.10138439250377085,0.017026665633131495,-0.014972637674047414
ADCYAP1,-0.020680989824921555,0.010179516359154615,-0.0028239806866116254,-0.020053827822582207,-0.034935318714720956,-0.0311215777196368,0.04315720042233214,,0.06204373370873894,-0.030265683325706987,-0.006192536469477701
GREM1,-0.02632036818366248,-0.01292938118658996,0.0472620256502786,-0.011898601467389478,-0.11632272434792298,-0.06357590933358814,-0.07652757235035787,0.040668179696325205,-0.026696276162318754,-0.04066469746683674,0.051343862869100185
EGF,0.052684056539120554,-0.00013383954472334154,-0.023330020511958992,0.029707588736035576,-0.04439543663855452,0.0120810777078946,-0.016468144218876875,,0.04969071115574357,0.06353835761078733,0.06567305882151961
VEGFB,0.06498026836099295,0.042520908646210324,0.036681739759483904,-0.01605433790263458,0.0016046896966952619,-0.011600414235991096,0.023936620378970187,-0.0034509599551701023,0.06402194186339098,0.014086880971076087,0.03062355895826543
FARP2,-0.06493408876538051,-0.026431618450056513,0.008194569172679446,0.02987630442869031,0.03984583881756157,-0.01978887890495737,0.0015172915271495023,-0.008809377342470386,0.09997629787485754,0.10039688014776095,0.033850794614057565
BMP3,,,,0.03881000078771368,,,,,,,
IHH,,,,-0.02447944030987752,,-0.02790838499729788,,,,,
LAMA2,0.03624428927127134,-0.029399514960532478,-0.004418699798271419,0.03612193739237727,0.0011465196932757182,-0.006155419743378695,0.04069585591832115,0.08707254977797671,-0.05578829623796208,-0.04317820683911245,0.015422971577481685
SERPINC1,,,,,,0.05023046472912234,,,,,
NRG1,,-0.026161178731899087,-0.023154415199421605,-0.01227202240640927,0.00263367088892759,-0.013497759642806383,,,0.07714484313881494,0.0502654245561788,
SPINK1,,-0.00893500078868863,0.08836671829925621,,0.05733689194787338,-0.023803955244745496,,,-0.044157790935716285,0.019561603197154793,
EFEMP2,-0.023313629769662912,0.011853022996943349,0.015336824240190944,0.014320611688347673,0.04628833579291364,0.04648745525016369,0.029619891630797163,0.13909123603493107,0.0558306995266415,0.10310322154624713,-0.01163931695857043
SELPLG,0.08791723189239337,-0.018643235859628446,-0.014989931450249828,-0.034478295971368055,0.1278295203647609,0.03223395498746851,-0.010069300331844682,0.019156706661887686,0.09214475143637146,0.05033397002154805,0.08357754906899462
GDF6,,-0.016757989797256193,,,,0.05554866015616092,,,,,
HLA-E,0.03290065861440495,0.010515780560120412,0.020776924607773563,0.029860020204049084,0.008641397170141988,-0.04751299350690144,0.022704480783585685,-0.023290793217119226,-0.012484124739033639,-0.022466144767849014,-0.027320860916963157
PTN,0.08738633503577709,0.009870419666935108,0.06726655663900556,0.054608495769505085,0.13806121901983184,0.07412844461240672,0.11952344227866206,0.05720091649868548,0.1086888634644524,0.15387602043934054,0.00545156204445439
CD274,-0.02754002055111975,0.003599777735343548,-0.028586747319086423,-0.014113954704445878,-0.008339560928385626,0.01317822182545436,0.013227900868228804,-0.05488251495690918,-0.009357632882784354,0.07682305095043385,
FGF10,,,,-0.013293792175937623,,,,,,,
CD14,-0.06372832224854852,-0.008611451232094789,-0.027296325246770635,-0.010117536157857512,0.030804530389361595,0.003605825234304595,0.037175285418013064,-0.023876187034586615,0.04740577187912388,0.03388071278502166,-0.007033980492469535
SFTPD,,,-0.012855568390960498,-0.032189413329043036,-0.03318891971091102,0.004228791399974302,-0.037428397039171696,-0.03815135752527479,0.08955910047244635,-0.017017207244109787,-0.005045911825257931
SLIT1,-0.00493818057946295,-0.027100682463647243,-0.009660874508478889,-0.029929043376642758,0.08528747335523183,0.03416735551351167,0.15406313513983008,0.003936349551557087,0.009882261399236689,-0.0681466348312623,0.008027728914635952
CNTF,-0.02425252337903498,-0.011791196272951313,-0.01144726203976136,-0.01189860043902142,,,-0.02623916042484613,,,,-0.051413994651723784
BST1,0.06449237103703899,0.003498585478780354,-0.035551192296696406,0.05607176563605905,0.08316005538138958,0.1011366291195998,-0.018031200442583686,-0.0473603003454493,0.1255738955997767,0.033227421219375,0.022723492906352914
AGTRAP,-0.029720620750061558,0.031399460780735335,0.025715094324486064,0.0055419629246340266,0.07119226519391565,0.0032133270398510185,0.08842480347742965,-0.03656041132350436,0.08884484281325052,0.026856832580891627,-0.009990920756035878
LAMC1,0.05681088407771183,-0.018847753664942835,0.035947843349230124,0.05385812511191317,-0.01453994232119387,0.07588310776008002,0.07312711398371567,0.040058676234062465,-0.1018643221865854,0.024643348718156075,-0.08776227414309343
COL6A3,0.021075378820158717,-0.022478216667657043,0.012741983895820437,0.03173337335650176,-0.025813803520402485,-0.059970781496314095,-0.024695514705568952,-0.010037821808579716,-0.07140736592089482,0.00038716849911194775,0.09520064695223572
FN1,0.08490042586233024,-0.014558200731101777,-0.021058170799902628,-0.0036958803676282377,0.09326638462854057,-0.01861762562289001,0.002506087389616699,0.04451277939238218,-0.18171613809293755,-0.05606640009554273,-0.05439646845728008
MIF,-0.018582925056201415,0.06413294103576499,-0.002043920917796041,-0.06244830155932616,0.00985104281251996,-0.023178322157620293,-0.05639667609508887,0.06730221873163222,0.07823551457559515,0.06723807691290778,-0.01881346554386343
JAG1,0.024817680930297372,-0.008599797240806483,0.030146898895679296,-0.038043060864164986,0.03996382505424531,0.02801806652617017,0.052466288711998106,-0.03391980700257058,-0.13635846398200155,-0.006342436664918441,0.0023194818442445093
NID2,-0.021639838206191545,-0.04151138884564919,0.08186628831840248,0.047948356934432584,-0.030397349483545142,-0.025823286572006193,0.007742528976228565,-0.05056327104386086,-0.06026000495399117,-0.04556664689398354,-0.01277347206658342
EFNB1,0.060507443681942885,-0.012040010480779498,-0.008307877115545873,0.0027636481832675314,0.08344146196543151,-0.04850981682415868,0.05307875549816442,0.013120466462112854,0.010192999002155926,0.03327568687464536,-0.029418850697054626
COL4A2,0.11681994432724878,-0.05377756967193525,0.018643509323676286,0.03223420481382224,0.05476884542245266,0.00781964297914919,0.0648390809035413,0.00013247307442428385,-0.15354376729444,0.0008916043924345225,0.009072129309561626
SPP1,-0.11194036152527238,0.03174804995441411,-0.032620312716629074,-0.015455546395334098,-0.09298666603333376,0.01728400782445259,0.0487103956241731,-0.12952620287336578,-0.12065415506726657,0.06837282753736217,-0.04664985768185709
PODXL2,0.030625831816606545,-0.0348035926767843,0.024059889767430193,0.060569439315513285,0.07611294944585552,0.011869650305217104,-0.0020260007971165234,0.0401701054265737,0.13454673592571054,-0.010929967820774428,-0.06805588709596384
IFNE,,,,-0.013293791138709035,,,,,,,
FGF9,-0.02217284738936448,0.036253419124962515,-0.022785905341775835,0.039135646427171385,,-0.010283748808386884,,,-0.03500676016040084,-0.0033745628615128196,-0.08140988264118645
ITIH2,-0.0009345864531760783,-0.01575349340859873,0.04384944423105446,0.071458133194732,-0.055892267191101484,0.032236698224605204,0.10612540383922366,-0.03337910805257285,0.00702998727238787,0.03968496485968963,
ADAM10,-0.0001300688699001876,-0.004968958302756512,0.02422714483511356,-0.0061289792933303215,-0.05244882542303751,0.019912552136539596,0.018977031999598357,-0.14046536154754294,-0.06369040251646348,0.004297971361044981,-0.11644450079831725
CFH,0.03406226457596868,-0.01954735005506924,-0.03740875511392136,0.045739386682879656,0.08368724250507953,0.02880615173076173,0.03920055048293569,-0.015245522942504515,-0.04000583310527357,0.0013109956546980786,0.041051262176508736
COL4A5,-0.036630873910662505,-0.046669112277321526,-0.014966088228356723,0.02084903424084737,-0.05130932919030276,-0.007420513666443496,0.004233171780209202,-0.0017660733488028075,0.11629173286092033,0.10215693896508285,0.027422090509788607
LTBP3,0.048649089309292494,0.0008251168622529588,-0.010054517607262193,0.04876786821745335,-0.0012035241258627463,0.055532983446104585,0.040594343054018205,0.04512811519685222,0.011673414785638188,0.028114343972717816,-0.00825893730591543
GNB3,0.022831300918002267,0.0029052296301935302,-0.011352052066824537,0.04761084915184533,-0.030690741897905476,-0.026899082655785268,0.013930074441838785,,0.13887733953071202,-0.047065160466778756,
COL6A2,-0.08869084281425234,-0.02679945710319913,0.089735757288559,0.043210943740322104,0.07592118229650113,-0.03397298845925301,0.0187714284001148,-0.019659317272627104,-0.14165646617152322,0.008480287429314387,0.020510082755587973
GDF9,0.017100803410852267,-0.003412634362225481,0.03514528799381272,-0.0028471105230129276,-0.028549581433879423,-0.007793434724979875,-0.01461211099435083,,0.038347760340102434,0.024100989424692056,-0.05439729286915441
NCAM1,0.024820496494070466,0.0050493306782883945,0.0014307414223388665,0.039798207838043484,-0.07649999792470535,0.014302619348147678,-0.06037835712491309,-0.06034303852636576,0.06477132592326987,-0.06652144339587923,0.1090809829570818
APOC2,-0.021808235706619526,0.028395717174665182,0.0014990962492816549,-0.021022870243278792,0.036902706874107655,0.0201565741828947,0.005663876685899688,0.08229139087170845,0.10710749338309378,0.10943920987755633,0.0610628565046252
BST2,0.07050578267920238,-0.007649757269120939,0.005625168345207812,-0.00045670074041697837,0.04487707023112763,-0.009608875014565697,0.04104990109200334,0.03185042275757479,0.022007257940791083,0.04326791454952737,0.041518744376531524
COL5A1,0.02325813813382338,0.01330282692349075,-0.002000188115924773,-0.008856766619500411,0.131912656298964,0.010497927687035245,0.016096845123094478,-0.040350647536487934,-0.08916447116512163,-0.03982196521003625,-0.042306541124761815
CALM3,0.10614126697922698,0.02159468188588051,0.008134382368452039,-0.03354734090951399,0.06055921442866996,0.04414063287322192,8.876529671486278e-07,0.027086167549963736,0.015534163129980232,-0.1312450053613464,0.11493493322843737
THBS2,0.030602381459502954,0.052217037295026573,-0.012416067273681575,0.04736312840015442,0.002880386843126436,-0.01932985560081849,-0.014356503281255,-0.07740514846074577,-0.05153340876767116,0.02924499997874648,0.0919414335027597
SERPINE2,0.0742084457037301,0.04797526335171341,0.03470988706556809,-0.023274378255252068,0.12528889189482822,-0.014483099986409089,0.06330527080092238,0.06851733860193206,0.07518953087208571,-0.03290249618809248,0.05476432462486269
EFNB2,-0.013190334435225654,0.074754688192272,0.04447277752262882,-0.009437661699809833,0.0084845621700174,-0.014401927649089947,0.03936147171701592,0.027155426023878586,-0.02727615844807524,0.016256604712321997,0.03281042340093644
PROK1,,0.0422648384804974,-0.012555521567376231,,,0.08865834870665272,0.0300827446421559,,,-0.03611453837157494,
LACRT,,,,-0.016836398932748263,,,,,,,
MMP9,-0.03268572286478104,-0.015441363698450929,-0.04283361837361508,,0.09613730855938696,-0.06340553732881776,0.08717884605076322,,-0.1376568494663619,-0.04288527654616724,
DMP1,,,,,,,,,,-0.0306396007430222,
NPPA,0.0011801833223366027,-0.015448490303446132,-0.02901234492900315,-0.02140995322869621,0.05062619710732297,0.02673066360363454,0.04221539604515134,0.05730424694981042,0.05142317337122645,0.05348230137137207,
APOB,,,0.0059367557788654,-0.012423087228013953,0.12218684803852085,,-0.04317696106492616,,0.12076697181568195,-0.021083697116409953,
C4B,,-0.005833355495383621,,,,,0.00624696758314191,-0.013415600670391799,0.02827683820607532,,
NTNG2,-0.024590717095042253,0.0360329369103499,0.07247112299418394,0.049856595313320436,0.02995607653867644,-0.031118021799797457,0.02607216518190455,-0.07145646906251121,0.1094031879980017,0.08030366817768,0.10910096926961498
LAMA1,0.04911195362479645,0.02410321931634615,0.05632356401421887,0.002295502566188737,0.09752430757970347,0.01934017055360871,0.072395453251592,,0.0568431860814147,-0.03971902464815345,0.1387817053150439
UCN,-0.028766803134255108,-0.00012414369622673144,-0.012078961659154027,0.04563878896008913,-0.041805361758975854,0.055178278561421566,0.03671887707020408,-0.03815140416408473,0.13975646934937325,0.030610295352140077,0.10404570479272755
ARTN,,-0.02001134824386022,-0.01357847267481334,,-0.022390282399465573,0.048713876638398435,0.005026242277162018,,0.07559899209633653,-0.03222321494701486,
PDGFD,-0.01665922764315337,-0.035083825158453985,0.01406073693951348,-0.00287552458841899,0.01203532065588747,-0.040188281353696856,0.13022829040011139,0.1999561841676201,0.010713388881513826,0.0801483670613683,-0.028472132915640307
EDN1,-0.019037294556826914,-0.02415684017873765,0.022731739698986387,0.03964473090771213,0.11210938852032967,0.02190827532485391,0.002984536071403455,0.10801842323210022,0.027608409027810366,-0.02416867482993286,0.02628738317664817
ARPC5,-0.023263763316574964,0.02391588839208085,-0.001864353407641339,0.013050746963794284,0.014212426823623562,-0.004471477580561215,-0.014543628121957551,-0.03211694791284091,-0.09876426212734203,-0.05130922386282039,0.04132730582754193
GSTO1,-0.022028981723392065,-0.0016190630201823326,-0.006148505667702545,-0.038139349074375585,-0.0412866818881047,-0.0029873751192316935,-0.06666119335046714,0.10216259093634608,-0.04714525595955807,0.04135105974543953,0.04100026922887096
PROK2,,,,-0.020301584865764385,,-0.02575715012202073,,,-0.00561085186444904,,
SYK,-0.0535850084384779,-0.018678128139956843,-0.019387545875631775,0.03201251559902492,-0.04819830639544887,-0.023007645295367588,-0.0680421872910131,-0.06877381306814224,0.08558487824766005,0.021214829791882276,0.12938139812582758
CD40LG,,,,,,,,,-0.02813709475740407,,
ST6GAL1,0.029018396216760653,0.012146787650818735,0.04054870547877432,-0.0077271289100523865,-0.019077052962752656,0.04218174572786554,0.02205255229509137,0.0443817953354283,0.08039536351851358,-0.0005828068765709139,0.07041622598803597
WNT3,-0.03324686106979669,0.07396986145156725,0.103816382713538,0.028454170215273897,0.013314253670414724,0.041964793696159526,-0.03036679490943703,0.011920181746489115,0.06980172564555245,-0.028526451508329602,0.17449369756641164
HSP90B1,0.06354927144745437,0.008298727550072953,-0.005053905272350542,0.019857638859816656,0.0194421885703252,-0.011084598700584591,0.01758915455621519,-0.012283912987540615,-0.1176720937432349,-0.019150809435698402,0.0316173242970161
ZP3,-0.054092249149599515,0.06409107530917213,-0.0034599786645861195,-0.012423088333620063,0.09640308537450436,0.04881246188253521,0.01661072871983914,0.05327310742417245,0.020710171199841265,0.08626851365818693,0.032801200051347616
ANGPT4,,,,,,,-0.0364383143476234,,,,
NRG2,-0.040413498503782785,0.040905907893026505,-0.004020851005262005,0.08423130760908826,0.08608592672879314,-0.0620008368982384,0.03506523235087687,0.01595578713059301,0.06687190103083555,-0.0015877507806810985,0.11525850924094835
MELTF,-0.01789617334519463,-0.0498858346547895,0.010840062372699617,-0.02904963130352296,0.05260019339307658,-0.07026598165338933,0.09045783235455672,-0.023936334600425935,0.06733530003228552,-0.04487050344154656,-0.08032929649503306
NLGN1,0.10588906578312543,0.04094174724189712,0.07379881349662218,0.003185490134024454,-0.026806196520830324,0.001795659203499069,0.05736214823326932,0.039866028752828735,0.08883798735617669,0.08211413912398345,0.06950507218326588
SLIT3,0.0219123806757818,0.11384019717397646,0.038145822907445295,0.03023949067999329,0.03207223357663952,-0.022359801719926575,-0.007556374618960639,0.06045641566469117,-0.04561410821216813,-0.018310120065531642,0.0008884330503284927
