,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IBSP,,-0.04959246055635374,0.005195358364456478,0.01857370417071736,0.008447412745632654,-0.046633883089688945,-0.06130927639056524,-0.05559552253685052,0.10689389876592408,0.14802150664289615,-0.0065182112861152715,0.04768143282125281,0.04002564953363348,0.0939763374638013,-0.002285368661095698,,0.05972314971428837,0.008013584021777303,
MMP12,,,-0.014314481549121677,,,,,,,,,,,,-0.016119199456124035,,,,
FAT4,0.04495740088531039,-0.04333873331487988,-0.03199580183234171,-0.037700009302572474,-0.03613645305389724,0.105085363431737,-0.020657824643026523,0.07338798224684773,0.036150052953574,-0.012700461966497384,-0.05114051094806316,0.10428250811183852,0.0948244848059126,0.01826068813331788,0.01503845376400234,0.1499329976365773,0.07534201178351461,-0.030379481133566234,-0.004066575665459189
MDK,-0.08854903519622428,0.06341835456773377,0.04952395232480714,0.0003457427060336022,-0.030641463915752707,0.13379151083871307,-0.022150946589371417,0.12643544222926761,0.0667614181092923,0.037374037351554784,0.05417897855243936,0.07504685506181692,0.11962129113504445,-0.032765749856558564,0.012078092051603748,0.0684018488854417,-0.03904253791613664,0.10958733503936617,0.008206105143564303
BMP5,,,,,,,,0.08419729998619235,,,,0.0775740838037989,0.08340993748768716,,0.08126431736486865,,0.06124934609526406,-0.007787887023800041,
CAMP,,,,0.07346490173226661,,,,,,,,0.10727237405445435,-0.03889203687765059,,0.03606821626121604,,-0.012699290131440093,-0.022701562128284586,
HSPA1A,0.041405184673431884,-0.003935829537543601,-0.0029515235271880967,-0.04160938979358811,-0.034044259374614645,0.07052662597607925,0.023589745874690975,0.06325118957601931,0.05543663466190564,0.04106829294522528,0.036345718045976645,-0.0393093744552389,-0.15106316514774393,-0.03672238959303336,0.050087040152055874,0.09906095744413372,0.011020921893560612,0.01576925209900379,0.05279215876306106
SOST,,-0.028606487821226958,-0.022172851805321657,,,,,,,-0.017214773377718703,,,,,,,,,
SEMA3F,-0.029748831878011084,-0.060936332812062094,0.026763678646089268,0.0496059648341823,0.04171402611630327,0.011235357775611243,0.08051346452734306,-0.057428514036435514,0.09960758159817362,0.134779790539321,0.0446858051842016,0.043395541541920456,0.08518969899780794,0.04370345099721392,0.0055712059344631745,,0.05966895000693361,-0.0538944785115421,
ARF6,0.003978601031436633,0.018848776063601528,-0.016772523179835817,-0.00606609866823583,-0.003166294885829881,0.09287398812535426,0.008417404953942862,-0.032853934665869264,-0.05635520733449778,0.05330564718017285,-0.059690788404617175,-0.02063525332848754,-0.06061625185908417,-0.0066446489040398295,-0.07571105213937165,0.09052375811770931,0.04499456470440737,0.04742792767210542,0.11159382786917864
IL6,-0.02865614003352764,0.02200622018933171,-0.02741661088687972,-0.044097171370954806,-0.023795560523789706,0.05609622987642948,-0.05229469202517397,0.04335482597974345,-0.03279305221416644,-0.06082157100592173,,0.04577780356509633,0.06883025937269406,,-0.008139462488131907,0.07272917776440396,0.04403695626230073,0.05265831026124429,
CALM1,-0.019224091260810244,0.029309100354951958,0.02949206295953929,0.00899806793879995,0.047366848657605515,-0.11725493705386025,0.03164977623298445,0.05529279800593309,-0.15239275374119843,-0.021856371647540368,0.03925986659273335,0.06708535306088696,0.09666408438419692,-0.02192903150374857,-0.07274697971356044,0.05355213728694704,0.05282357877629324,-0.1194342852938168,-0.08602375368437602
VIP,,-0.033605844870664765,0.003039111466497077,0.03519253642613845,0.035620376596490644,-0.032287363493039935,0.09410475053917618,-0.000870397872340048,,,,,,,,-0.08167516746284266,0.057894765940098555,-0.006402030589956906,0.12271349637066614
NMB,0.07619278405649595,0.0025336911689537163,-0.005947658005944379,0.0586795650385625,0.04345267215335421,0.08355877982007803,-0.08292377682588456,0.052317530946539015,-0.09906883317025143,0.021826865246550316,0.08565139517212415,0.044135794977645255,0.0773015409924301,-0.020365271581566657,-0.06047980303582436,0.05289809880354842,0.010444961528505157,0.09166935749972271,-0.022222990669370227
CCL26,0.01772089456915387,-0.035056359998247695,0.0062855727178532375,0.007354371811114084,0.0757101451678651,0.021340519928424458,,-0.002272818116854285,0.0827887224728791,-0.016379131399720453,0.04710784106424607,-0.0010812679380262007,-0.04852229732056887,0.08315533922605207,0.007070752759776842,,0.10514142788547413,-0.016478074418712824,
FBLN1,-0.042755340458996365,0.050157100709446005,0.01710080339709199,0.03287149111944097,0.056595026672784675,0.07504708892742175,0.020143515684621378,-0.03756783625740311,0.03710687557396939,-0.052095193939786136,-0.009136317675448917,0.01681092178258539,0.051312351085334953,-0.01104777445447539,0.06006225357412544,0.04794632068337271,0.01581448162841966,-0.006407798108763433,0.15901195288183212
SAA1,-0.03344692373719386,-0.06413596142767063,0.004639474610899177,-0.06433146701998883,,0.02156309391648079,-0.02429943030989705,-0.06315431246256493,0.028398659552438706,0.11387436279635146,0.07556589062059775,-2.3311112037249037e-05,-0.06020021530413578,-0.021965590041704796,-0.006014674585354664,,-0.011561175591096385,0.06099139264298629,
MICB,-0.028022197668215988,-0.045664961176701005,-0.020814316819516534,0.050872620524913106,-0.026839361453957624,0.0922760532278376,-0.002144086558291389,-0.05491492561594348,0.0512162047214436,-0.015930203013474288,0.043474655945146455,0.02512917078407275,0.07866769723381538,0.08976068034411477,-0.023689197236388827,,0.051203478023362864,0.04670968030465155,-0.020968211862601623
MMP13,,,-0.01693699958156971,,-0.015153274395529149,,,0.01794101597749426,,0.09501000574411078,-0.038033964250747405,,,,,,0.06103109597356217,,
F13A1,-0.04595626180812514,-0.022011348244674236,-0.02862481365312479,-0.008504340090000456,0.01767967944179488,0.07126971315387186,-0.02286579293179762,0.0009101809709655931,-0.026636964261843425,,0.12873845545253892,0.029076294294009538,-0.030537445337498696,-0.0010906237188041104,0.017860388321934137,,-0.06648009511545398,0.038005108472274785,0.028020527631739504
CXCL11,0.008208397171914267,-0.002570610902482956,-0.03475668454543579,-0.030211107819550706,0.008120662956295757,0.043548103607352694,0.008956689160074869,,-0.03719875257149153,-0.04780494727393003,,,,,,,0.02339483056444395,-0.07294650604650772,
COL5A2,-0.022373355223445846,-0.00788666859762921,0.037556858606314775,-0.01749824345813057,-0.0006441375849816242,0.09417301566053521,-0.010209910934718958,-0.04247764837433044,0.03790637029359527,0.04467370190380401,0.08810062367215223,0.008462368317024644,-0.04908702619690216,0.014001307495624086,0.07984023074808773,0.06304926864243811,0.04776364560049189,-0.016996142168874986,0.008111911759834554
EFNA5,-0.013518363992494776,0.03604347346131429,0.00810216525192303,0.0017193643482904361,0.01679240874999889,-0.037558042023816074,0.013243500247233694,-0.030536287900283853,-0.011282943885621167,-0.032680482740713,0.04495092799955027,0.006797723686114,-0.02381352467598777,-0.0450158043410663,0.09215561906723498,-0.00039179956571534964,0.08731651800312497,0.0032152015192764773,0.05838250862363684
AREG,,-0.02231518740110217,-0.024003469366406772,-0.029746537578048883,,-0.042111403626822703,0.05305645735068704,,,,,-0.002784483155900835,0.022514788530235485,-0.005694787702902796,0.04651715779982024,0.07612360776486297,0.059262211093609095,0.04344970473630288,
EDIL3,-0.03199137047173583,-0.03023958411357657,0.03913916167775291,0.012546098903481673,0.007033859638502172,-0.11509226904390314,-0.02311464656834233,-0.03041527707312274,0.06637873155249453,0.02731287683884027,-0.09538020117768177,0.0433846270973376,0.036039334050030666,-0.005951674322607133,0.013451395908245484,0.0437536547385212,0.06706954535468809,-0.033327331815777246,0.02754246446321531
CD86,0.03498696344943727,0.047487421292230034,-0.01571023245506672,0.003520547925956133,0.0018659942158364658,0.06627128105489584,-0.0427762288516325,0.01721752849397944,0.05524941664936046,-0.040013491178315666,0.005289300542875103,-0.0013354389178164747,0.034499729337949404,0.01113225093334607,-0.02108665779457206,0.044640370490108244,0.06833246822803399,-0.008661043815709056,0.059124417658720334
AHSG,,,,0.01898505007456683,,,,-0.04027033797417952,-0.06459461937488176,,,,0.03508658899243774,,,,,,
WNT9B,,-0.011481375626730454,,,,,,,,,,,,,,,,,
HRAS,-0.04973854386568772,0.004737880337523023,-0.010850081455505789,-0.04387464251871822,-0.06032268795179875,-0.033522645555406134,-0.015488302997882194,0.009882158959703326,0.03718584705537125,0.02231364730122208,0.02822598457311898,-0.04639045464455116,-0.04264055907382453,0.06057606940867681,0.028595122089214924,0.05604773660833131,0.034258623429090224,-0.03395466025914364,0.07926026488991973
C1QTNF5,-0.039615292734319615,,,,,,,,0.1279496226757524,-0.030398588694835187,0.07076959809934233,0.009716795373685848,0.08685764594595795,-0.02461802194386848,-0.0310648037222246,0.012473417567262198,0.0046988718559787005,0.023118519852444726,
RLN1,-0.03048416687899312,,-0.01474678117165142,,,-0.026789085156142405,,,-0.08185279295602364,,,0.08194328339603946,0.0431184706924514,0.09436938369109335,,,0.005560243381199851,,
COL4A1,-0.013807351074412789,-0.01967683785154893,0.01953272760254831,-0.03619173555747025,0.04285854380143281,0.14172722043348804,-0.00617735678265768,-0.05899537760579207,0.1006180379199338,0.03239021267864971,0.12963898716613104,0.02466775552559327,0.03728466225077492,0.02116034665368617,0.05481480426863663,0.011057163706680159,0.0060585583099188,-0.03943732304739499,-0.010669935083499362
CCL3,-0.006027127923931344,0.008748066916610167,-0.026252842549068203,0.006333801860634935,0.015587270611378944,0.06048926751234476,-0.04767711989433932,-0.06818234984398329,0.05796769066052559,-0.0522281378106705,0.07507973527497451,0.008120807392554738,-0.004698340820219679,0.0688793971721182,0.060350538672317516,0.08411452632109344,0.08426248675980988,-0.017663766680565896,0.010178805551198425
BGN,-0.012502357126910595,-0.044124696500228947,0.020014327154075404,0.008631875808465759,0.08348810067568287,0.04307165447866742,0.019300057200581342,-0.07335978272858373,0.10556489237604347,0.04035293471065624,0.09189988756865598,-0.002756555979539187,-0.04013884333846112,0.02563822896268421,0.08068629105909655,-0.009254045713503297,0.0797803095928969,-0.03597845819942973,-0.03820736449933008
RETN,,,-0.019877312362428748,-0.0396841031632265,,,-0.0326951416360166,-0.048717432622403696,-0.021166431594032857,-0.00578970057245584,,-0.037484087663528204,0.03832925339451338,,-0.002908867146955277,,-0.007155648797062106,-0.024943242963515154,
S100A9,0.018880919363339615,-0.026850512882610048,0.0022939908600125717,-0.041266150884824646,0.013914123545314275,0.11645871140834296,-0.07233681793989474,-0.030984068876711103,-0.09428247884871578,-0.09175664031253485,0.033611542780670196,-0.02693883464246953,-0.004020510521680415,0.11346006636325257,0.01880686793357304,-0.016018621980265327,0.020486918338805928,-0.01546954731233546,0.09399655053452105
HCRT,0.010343094704768671,0.03562499906364572,,-0.02083073628296096,-0.006030710093710073,0.028609459174140133,0.04506863794041165,0.014695815606771991,0.014862121876258004,0.18021883682657158,0.018677405406466795,0.025297445264713874,0.024012135590217375,0.008116669060145519,0.009858486707113819,-0.04654735041719676,0.06309141981126855,0.06344146104030872,0.059310653189337745
FADD,0.015610116860948677,0.003577838463203595,-0.00821502905070004,-0.012112388001637409,0.026072235035330658,0.07882079815432502,-0.03115912096806617,0.007393357339331675,-0.050058627649171676,-0.0018988583925370558,0.12019424566846955,0.09593860581326728,0.11902261150611024,0.012930070397074766,0.009603374967593314,-0.006156054487392288,0.08863785837345364,-0.01416219714129748,-0.012820120468156723
ACTR2,0.01733306788365533,-0.009470742622408223,-0.022316674511309066,-0.03925129301835832,0.011007593310503501,0.014716341601999097,-0.032919784699196576,-0.07827047791909576,-0.028965765525537954,0.01985835419557842,-0.0015686647372921785,-0.0746530731799912,-0.06821127667358239,0.014971599374543738,0.046763159153239586,0.0307735284666096,0.010543325271257644,-0.02190740300883617,-0.0007663985351414695
BMP2,-0.010198471707992427,0.03297602769557551,0.0015042956866901658,-0.012314484682468343,-0.03070293727527873,0.047352233797876786,0.019041097855460234,0.08485542081217881,0.029587039411034428,-0.07205051106767521,0.04960455941018324,-0.013244295416933139,0.02255430557501259,0.019238805450791253,0.03874670592514348,-0.03170105557402554,0.03464512381445925,-0.006433399934180155,-0.028769471977762733
PDYN,,0.024922138482808207,-0.007640700014019691,0.05483790962369701,0.013247448959123302,-0.08980994374838888,-0.0004956973064138599,,,,,0.005289992245501527,0.014991329048506113,,0.006822054956878701,0.02684740957259795,,-0.03274370710591013,-0.08301698570823152
CD55,-0.05833656933159589,0.09541586928074443,-0.009629735951225769,-0.020781928556406124,0.03210617379370323,0.04402700394685196,0.04502378962125214,-0.07383213693095408,0.1530112152559336,0.1360130767455948,0.11186908173613101,-0.020564600214148594,0.029492365192700352,-0.003615272210200239,0.03750914813036093,0.009060098279710306,0.08973730812898612,-0.06260936795581219,0.05072266013515779
OSTN,,,,-0.025162155192822826,,-0.020685007190335,,,,,,,,0.0655501067826079,,,,-0.003423071780994509,
PDX1,,,,,-0.022055013605029837,,,,,,,0.03451519263316358,0.013946530199935943,,-0.03900652342288961,,,,
CD6,0.08730202653006061,,-0.02910643509182988,0.052143155222367,-0.01773367940365058,0.0027648517617013028,-0.023161240065145666,-0.007965532883076753,0.024721069157662697,0.0957121019948758,0.0004368278945099802,-0.02731715572921779,,0.09657830492177301,-0.013814922893958474,,0.08465650411926047,-0.001702809601659645,
IL16,0.13066627127232872,0.01023316873852466,0.04102761092756819,0.014325712947554668,-0.0015778923071318848,0.005528577674896397,-0.03963690360148753,0.042838243784241926,0.03759577855265465,0.0183070731771907,-0.0653977254286263,0.021157001601585627,0.02095986992310311,-0.012921400534716007,0.013817483420287375,,0.11460215769866436,-0.01576172636159055,-0.10669160215393385
LAMA5,-0.027325206954077114,0.0520248196632734,0.015454954898550661,0.003345005415254807,0.007778065832437836,0.09018302052505917,-0.004632332218453943,0.013148578458924762,0.09268007926324469,0.08394774121347719,0.11354945503439408,-0.05863691188494122,-0.055491957952575985,0.04172439253250691,0.017517621564695815,0.03395355129711017,0.0030456927088746114,0.027020855112136175,-0.06885780820673747
RGMB,0.05156998065667878,-0.006864484121825923,-0.01933629758609991,-0.0363330291104985,-0.03581894889734087,0.08945227850171134,0.04883065222621892,0.0037550432227898348,-0.022523684225379675,0.09458454239561846,-0.03976379480645916,0.014986182230136444,0.01970848623838123,0.018480771745945063,-0.045348332958110756,0.07208112800739745,-0.016022606977356108,0.008215614556740768,0.11710424851074056
INSL5,-0.013300331521923918,,,0.027892118832927946,,0.1200740263740647,,0.01074265162463232,,0.013452178469471497,0.029047139471537937,,,,,,-0.0002866737130568148,,
IL12A,-0.02912918759461948,-0.020969892392807714,-0.043292745169759554,-0.0360757292645606,-0.024550222378123487,0.07847205572853608,-0.018917997130907603,0.10402772702575394,-0.019997605018768905,-0.008686061085690491,,-0.0453043861233299,0.0608381975012994,-0.0043979037042691915,-0.018421137824282608,0.0871564489188038,-0.01600831958966085,0.005481152336246462,0.003621216061174413
S100A8,-0.025856821062717066,-0.04688682591409745,0.010479996143608799,-0.06295157660283246,0.034469610043847,0.09948621765335758,-0.08925362231676252,-0.05162860369327032,-0.030435095401338867,-0.07468305175214891,0.030199787131467957,0.05454274895343581,0.019502471653435743,0.06569232067431127,0.02539694744114078,0.06207634507003412,-0.007645565281612831,-0.012449452994291907,-0.043443478664328024
TAC3,,-0.04585740060627829,0.07047117408685621,0.014976327830811136,-0.002841965431712997,-0.06636683850624947,0.07575312970820983,,,,,0.05566694455217207,0.03717694053853275,,0.04287612597262261,-0.031562957014013494,0.01817485647050922,0.025267268250581114,-0.004242732873686413
TAC4,,,0.005687432446111504,,0.01837930492395326,0.034316424390697445,,,,0.11563497882362941,0.04631590279354369,,,,,,,,
MFAP5,-0.02554018511565431,,0.02851497482850856,,,,-0.022465652210725502,-0.0397226159456498,,0.01768052793834808,-0.016146445903624716,0.006700371048372514,0.08518940574156013,-0.011714597108240656,0.017049945297053608,0.07211863928379708,0.018923959037203158,0.019872072272198022,
CXCL16,-0.008716928953970481,0.048078126066183086,0.03004739131166957,-0.025894669096769598,-0.05861349105004128,0.12272764836456009,-0.08566264396410678,-0.028326173692782296,-0.06563884524490742,-0.013582839403209993,-0.030366183239338183,0.019146746550387107,-0.02367066949559017,0.04659863499930053,0.041745334860779054,0.06907906804216724,0.04793881676651615,0.007654282402766141,-0.06676934262704794
AGRN,-0.015369392165194427,-0.018798163692260658,0.009042332941625575,0.07484981000824144,0.011164850979912912,0.11597184037526805,0.05759510226864174,-0.031751804858657924,0.09022543081992986,0.03341015423327667,0.0896064422735798,0.05013597784045286,0.11122882772977292,0.0077112384792571735,0.06616770915697119,-0.04162257556675493,0.0964800397307453,-0.025448883330275646,-0.011609279805223027
COL4A6,-0.04082311169537303,-0.04290273441960886,-0.019877312715689356,0.02431565899252028,,-0.032958866870991886,,-0.005360482668777171,0.05702591794720106,0.12930176646843003,-0.0116679371891921,0.08973121989502075,0.07862565899171468,0.0228448695516945,-0.042990803321068645,0.081947663934737,0.03678357535446387,-0.062377490117372675,
FST,,0.018698780276430203,0.029425080596800934,0.003975397695803339,0.00010458594716047447,-0.03011976245857235,0.05411232036611739,-0.028429546719467774,-0.11948479094058734,0.12435620781208061,0.03436089759332119,-0.018537238653341327,0.007415268494182475,0.046554923170528395,0.004480095644457812,0.012537377095693619,0.02828130774086045,0.028936844961952684,
MEGF10,-0.036183774407752334,0.05867685947294718,-0.055955083685970325,0.08782526209869032,-0.05224894543036721,0.0007236036745970865,-0.025150578551537583,0.006021654338347854,0.06627496690384775,-0.013414480980929422,0.01923522744996288,0.0871036168355199,0.08519315986478823,0.012183770651140794,0.008454115045148158,0.1180716320918512,0.05007500238415175,-0.07745363463086723,0.003653149167517411
C1QB,-0.009554910467527968,0.09786568298051528,0.007864601901456788,0.005126802916989505,0.0116539550000165,0.10027243991453147,-0.07511671546617511,-0.05561811694582807,-0.033960862502113866,-0.03759108958172558,-0.0009874059970650382,0.06719826090395531,0.10263488671707277,0.0707168998370135,-0.007415157456510062,0.07274535496460775,-0.0331959632611052,0.054223006242025786,0.005353107093832441
HLA-B,-0.030836807312675674,-0.035166808649983144,0.007824063465176818,-0.015322388789451757,0.052399586428979864,0.11102249603389647,-0.04843929038104725,-0.0021508566021309914,0.07980850861418488,0.0881111462519021,0.06589109294063407,-0.02246507512815,-0.05861970935341828,0.055069351365089406,0.02291877322455965,0.044375522025958236,0.09469682540874563,0.04678060448306964,0.05952813792896677
PDGFA,-0.01292113471992436,-0.0038561488938594585,-0.04714514600272179,0.03537616866364932,-0.0659162741775607,0.06283394468839187,0.016627559748374016,0.027394799091485948,-0.017379020142544038,-0.09553547508709857,0.019874848045227003,-0.0022308872118480963,-0.1105624037851899,-0.01955503483020338,0.018326454176484094,-0.06946628628429805,0.08206590236997241,-0.031379829607249964,0.09613773022188267
LAMA3,,-0.029988271601947447,-0.02634750784391023,0.05018845306765798,-0.032769795736539646,-0.03875453443274812,0.05433143538969415,,,-0.010256488483121932,0.0730537397957819,,0.0017744256513085109,0.01057385646960363,-0.03632570462117497,,0.03601273958292964,-0.05417205636317366,
DKK1,0.0021090585882243824,,-0.01497681537962181,0.021386933824526166,0.006702089199791284,0.0024373520103230743,-0.046705268101585165,0.01595086368193144,0.03372459543167703,0.07756161760598454,0.01680728754820111,-0.01080897679552466,0.012617913581445761,-0.03724914410575225,-0.03630828013712712,,-0.005325197049551258,0.09151011473758795,-0.07024333518700182
INHBA,-0.012825683029553985,-0.07086854310576464,-0.013176128089472553,-0.02443683848172758,-0.008162153647212475,-0.05257701905859141,-0.005992356748774334,0.02381676444490867,-0.03163971609047947,-0.025625177261526765,-0.011488754733911147,0.011706487976644087,0.01528149068313289,0.04473067822428709,0.04990652994670925,0.04037141257909006,0.1417120957100977,0.03758836439697179,0.03316606333898112
LEP,,,,,,,,,,,,,,,,,0.0034634367690620257,,
IL7,-0.0019065048953525164,-0.024683681735845668,-0.027097096224462172,0.07147257352431949,,-0.023811410012957248,0.005572530045968586,-0.004299955413806799,,0.04666922776952964,-0.04540722873131709,0.06910302033662474,0.06276695388432832,-0.013685306602755286,-0.012818740070864112,,0.03682951324202959,0.02470228476916119,
FABP5,-0.0019309869027900478,0.04246805162197586,0.05549452930596049,-0.020137227234787527,-0.05663471281391228,0.0704789006245858,-0.021190745341122582,0.1154042883045192,0.005702803566304022,0.04549613653360052,0.027184891231038042,0.04803220739349416,0.09878337577234932,0.01453175806294885,-0.08322834365347023,-0.03793825181605203,-0.014391824620638524,0.09234384680130538,0.02845254333541701
CCL4,0.01848661820492631,0.043310121901295025,-0.020483911553432054,0.022902633510195534,0.0444328203511077,0.07464185989822135,-0.02652823123238737,-0.06456615031211764,-0.007689424935447548,0.003659096710202088,-0.05473159677293887,0.07056689193363368,0.010397639713421817,0.018470599653007336,0.033698604606651666,0.06961557880356561,0.048381395329765015,-0.025348970262955687,0.03480337999238633
FBN1,0.045991499680827684,0.017294693837327204,0.03016421127673195,0.013850101008503425,0.005821410467846719,0.10275400042576545,0.0058530568025469505,0.032450783010928685,-0.016303316941920047,0.05554729997731711,0.10615268086455638,0.007899670468369079,-0.06351545156223609,-0.011297497213058696,0.05253636225246151,-0.00418081779336884,0.09647424434639663,0.05042337089050003,0.012238732818777251
TCTN1,-0.0306360386744908,-0.045951819203964475,0.017486518838346253,0.08485980989227164,-0.034691880033626436,0.1304553180772883,0.07816473957189053,-0.006841029130429433,-0.011527090035656851,0.06501915396537221,-0.005099207901664694,0.03570842365665054,0.03217121129410843,-0.043526464381176064,0.050516560301801426,-0.0008583975953117391,0.08968843445237085,0.024283484117949058,0.1289187639464093
NCR3LG1,-0.022842884837484412,,,,,,,,,,,0.05238255071963031,0.02341412343975278,0.06933387370809985,-0.05331027773116703,,,-0.04218353966648504,
BMP7,0.022121523497659203,-0.02089098311676418,0.024982697926320435,0.04018778198779571,-0.020776262288455694,0.08596996278355092,0.04478845498108493,0.0472537078843292,0.08730161740141121,-0.06710849890554678,-0.07861040568729089,-0.04079296780110916,-0.03495208898123353,0.06040463436791196,0.03531511312312306,-0.015800067257567926,0.0850129099094485,0.03239886044047616,0.04361352553699909
NLGN2,-0.06516928013971506,-0.008377480944488968,0.01927028340021172,0.01269330968418158,-0.026854010190391523,0.0025498323815842765,0.03511817869290282,0.09215262370105894,-0.05668120342793827,0.027228534014309556,-0.06780916940229033,0.11234912969274857,0.06544954229042232,0.025691394049027254,-0.04266449954904001,0.045907751149336914,0.06303540242719136,-0.0025876433925680667,0.061275924128735296
CCL25,0.05391786244031417,,-0.0006727756072452258,,,0.022275700245118837,,0.10323732073882025,0.07216582301458664,,,0.06155184851863075,0.08856000905073892,,-0.02347574457300693,,0.04518936944134187,0.0026014804470919136,
NPNT,-0.017378723132802677,0.029786413412281634,-0.02035324675882978,0.016471771974973886,-0.0028446250960395213,0.14362851072803764,0.012954336426978706,-0.09401997500540694,-0.07060568877708066,0.05072276625416143,0.02563049432740942,0.01613409409038348,0.09228288243371181,0.044734327680924196,-0.03979584452706749,-0.013534001453592128,-0.010126813346779841,-0.03909645597366101,-0.12465471792488354
KITLG,-0.0016517545346500743,-0.05935051567876852,-0.02182985690805999,-0.04124900483710364,-0.005024590717610547,-0.001431124675005416,0.03887963228627417,0.06236675262619742,-0.05239519582845719,0.032909390606227086,0.04937557259724811,0.024324792939840092,0.044357871880622304,-0.007855138357522247,-0.15292263436484926,0.04466013126450295,0.07565002684895412,-0.089725603452283,0.012884961042130362
MADCAM1,-0.03048417447484731,-0.016435369522409128,-0.014924527503905887,-0.026299784336930775,0.005899503580642169,-0.032162685424921414,-0.007101155307913524,-0.01505008077451489,0.054858892701235534,-0.04207490451689737,0.023464639807528727,-0.0004197040981201844,-0.018599052199227424,0.019885307854188627,0.07683558329714113,,0.022246290709142098,-0.0181732017363516,
F12,-0.02987099751321803,0.025298088726779452,0.01973518979832727,-0.0070453284400548155,0.05550379547319864,-0.04906034484642878,0.0492667732801338,0.09486258440426437,0.042602545165610184,0.02939089815612653,-0.023431418276982974,0.03319077954953527,0.05989570701202445,0.024162946101632946,-0.020737906705504315,0.00722303472336032,0.024293103890656437,0.028543658615258382,-0.019539551310880313
S100B,-0.02141176681686946,0.06124977068866761,0.023503861756286996,0.10260467963713006,-0.006104951612185127,0.11067764841833466,-0.03644699202305315,0.009239762857157389,0.03061105445138879,-0.02031723471311627,-0.003335035416119912,0.1298306191641024,0.17685346868293217,-0.06648477550174117,-0.03182246191592242,0.04339777706763272,0.004254268456818699,-0.007935509160804655,0.05188613398182479
IL27,,,-0.022026582012834688,-0.02457486360945826,,,,0.04161462304621358,-0.05185635163488119,,,,0.09588641330987088,,0.047688137940005766,,0.01084009879644841,-0.007481434205942574,
CD99,-0.005303246599678699,-0.028360960747548958,-0.01778915707916934,0.018955984182408618,-0.003653332963300989,0.12805604327964987,-0.002927111273337601,-0.0003230164637375239,0.034639008672718165,0.028152327971198356,0.03897214628548494,0.0716912618995947,0.10315757541573303,0.03786236878691954,-0.07283096351755348,0.012611541141299655,-0.014775737913890648,0.0770037881157205,0.06947259012179312
PDGFB,-0.023911397213807632,0.021897871333785707,0.009643320772345271,-0.045528020935624386,0.004650495915799063,0.0022962466390182125,0.08118617540991739,-0.016842255454878843,0.16559329551686905,0.0618677433470763,0.06801025400653193,0.025796511531634994,0.013312175351322807,0.02378444026632877,0.0649805565106718,-0.035375062255501986,0.10123263984666818,-0.027892726285497896,0.002409820273692983
CLEC2D,-0.0026240296774569984,-0.0005054423835665867,-0.0382024510416962,-0.02623165584075595,-0.046600064685366635,0.0564671976497291,-0.04657358428820264,0.035938165263901,0.06595007315329746,-0.01616615779833267,0.03852149923331647,-0.020422988150531254,0.036594483132014646,0.027078753090919366,0.04572628991892942,-0.0031245231878939735,0.10278685412195333,0.002937014017031507,0.02456562991685509
F8,-0.042913156515621914,0.02143297432962217,-0.02442791038667778,0.022163905485532737,-0.06729946479912813,0.08225545515121953,0.005567890311864853,0.03814324959780833,0.017169020429552137,0.0013576931530582387,0.04920929854281844,-0.002769617546991717,0.07020012067334216,-0.015816197830476355,0.029168451042637735,0.10450756409553433,0.05545969529786192,0.008360164875156322,0.004630867900453947
C3,0.033761038251153015,-0.10432508662583233,-0.008709333554236049,0.0011085469238509107,-0.022686271560240563,0.034636212027938665,-0.04852729186225619,-0.05356436883020756,-0.024311687853211448,0.05424854534176093,0.015681606267291814,0.057316933431793435,-0.00658061904331773,0.07113698081462841,-0.02528409728336837,-0.05554270861588092,-0.07866704088976058,-0.041004283563419494,0.027327642280560234
DLK2,,0.0018677067911840467,0.023844552631431835,-0.040637242425611265,-0.030758744490881913,-0.0023108306641138267,0.06126794097639093,-0.035678230678426535,0.07384831531865572,0.05305354503873752,0.020513531054428488,0.03499618507955549,0.028766515932598366,0.03232226912837467,-0.06139426583450384,-0.06889813136029206,0.11805891669304538,-0.04104036638032005,-0.007587918827511902
TSLP,0.07867620570853014,-0.034447000931935735,-0.04481443393456276,-0.02059044284577745,0.017775394283760654,0.04839126126878374,-0.020250455927606874,-0.05144793178060849,-0.01126052155184725,,,-0.03835604308502633,0.03267691613386815,0.04338698141564359,-0.044613231285192345,,0.040141796226557266,0.06567679850847487,0.06432970230938345
OSM,-0.028663316025512423,0.018642602395320743,-0.022601601487191716,0.020357978334587,0.039903454333451105,0.022728038134282837,-0.006038387898127798,-0.03444175952954433,0.0692679256631842,0.06209956382931369,-0.04738769130148159,0.039290909693377105,0.0038322567342778716,0.009204045952066897,0.011198488439958255,0.07421575286940559,-0.004314459708118155,0.05147378393869974,-0.013398313306296292
PRND,-0.030484170676919504,,0.025348172781756745,,,0.04884456533472062,,,,0.1944996826687143,0.08534136652356926,,,,,,0.010790187653429482,,
