,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ANOS1,-0.040763026576390075,0.09269881413719497,0.029843221344926105,0.0958341133193609,0.0571207145203289,-0.11844544404407202,-0.07960471651034318,0.012921942290517309,-0.052972894127882475,-0.08988472607936157,-0.10490598101117078,-0.05230285059287291,0.036153977206331775,0.08761703113144317,0.012290414445331108,-0.062209724128552885,0.07404274151402518,-0.12097783684112777
EDA,0.026006660780203923,-0.028192627680289236,-0.03225658582484742,0.02208384314435223,0.017720937171423923,-0.015962365577821356,-0.027780840424694777,0.02437054079093758,-0.006813965474714711,0.010837196682406996,0.02302598912040576,-0.03812659557331768,-0.029629589584008454,-0.01549779081007497,0.027469349308286845,0.007873075863855024,0.04266955568439354,0.07454410614426991
FGF22,0.06949149660458033,0.023325786161911947,,,0.08922585937151571,0.020075197646486534,-0.021297629855410696,,0.034341105081268745,0.009066530296275119,-0.006668265392216233,,0.13254409122084834,0.09346054088966502,-0.03646666527767739,-0.014199582371144165,0.035690331967383256,-0.051497563565797315
SHANK1,,-0.028696541661833257,,0.02622645771257099,,0.05307934899140761,0.037128079570882364,0.03558741911950512,0.04393930962031884,0.11430976007292658,0.11148282599658878,,-0.04498343439002093,0.005145103261744933,-0.047277648535539334,-0.03510527219821134,0.012297481281585438,
NPVF,,,,,,,,,,,,,-0.033435732949635213,0.003094261101574322,,,,
RAET1G,,,,,,,,,,,,,,,,-0.02455268331342999,0.01876913145627872,
TGFB1,-0.039936587304988044,0.0266075647819764,-0.017920364666599763,-0.028055754425088154,-0.04648074598400806,,-0.04614362634109153,0.0023399092075826098,-0.0005103339585984956,-0.061002772258892224,-0.0508383573657283,0.06574409874238023,-0.026131283208369563,0.01926065327771742,-0.056168050226606085,0.09836398842574307,-0.04550770936021204,-0.013335111748165323
MSTN,0.04323872228933574,0.04636453230020898,,0.03871455538916289,-0.12376923928259194,-0.0069885173037248565,-0.07642998911646792,-0.036161689760707307,-0.06581058095972693,,-0.05605171146472876,-0.026640011905373368,-0.02565684636970843,-0.004645962892149311,-0.03685414257609415,-0.029680657051970816,-0.05105622853344344,-0.037379101971230407
WNT4,-0.02762743251415256,0.05821668841953563,-0.03866719256618318,,0.04244222064132493,-0.04339528538323244,-0.024147978887214566,0.0060105989271632436,-0.055297078800692324,0.009463158724543647,0.04099459942978255,0.12355296496224577,0.09264727372800437,0.09196616266608885,-0.03669912273098933,0.053448899227425725,-0.11050740772947464,-0.033414068340593406
TNFSF4,-0.04880446681232615,-0.03444617068114945,0.09996409516986361,0.005268020609238856,-0.03952809818706947,0.014312758731752119,-0.02820404295044205,-0.010862006043904549,0.023277750536276363,-0.049174336634139455,-0.0068874107652205155,0.1210863088721006,0.10487386389130626,0.024798754161492045,0.04561317992146438,0.03893888749342758,-0.06253947436185263,-0.0389725712017737
NTN1,-0.0571559330572567,0.0745366940900533,-0.012016937282268153,0.05176167608849396,-0.061611887904789095,-0.07969147092560425,-0.11335153438751132,-0.10883943497495406,-0.03197877892200445,0.030946320899543293,-0.0662967907843459,0.10713236544417751,-0.020356155263672307,0.026379463296252143,0.05769059633204069,-0.0036765356709862113,-0.09061064321828197,-0.03150376024922198
CXCL12,-0.012502546398371827,0.01368760132525813,0.14984571831637997,0.06570383424099724,0.21928538793564656,0.08579603178887855,0.009525351906010324,0.04539877246923706,-0.09139530729477068,-0.05693652243780841,0.04790810532981963,0.1728800978566194,0.06907229999066601,0.03187932176749716,-0.027930580889476368,0.11888253731347687,0.13501479932288474,-0.0324040005000335
GNRH1,-0.014310687339691102,0.0019441045503362656,0.0052671741764842,-0.051824754181845234,-0.03905972460479316,0.0020480932654450795,-0.033941489870636374,-0.04322946600958769,-0.011078117895509106,-0.02703364575992762,-0.045924670716849046,0.12423414557555103,0.03524575426138359,-0.0059924134239584,-0.011901415711841688,0.11372473029534695,-0.07828467141923474,
FGF8,,,,,,0.02892172670049149,,,,,,,0.04664323243652402,0.041983643650367976,-0.009957373413991768,,,
RIMS1,0.15026754947835036,0.021224752033634033,-0.03131274358194659,0.01425792109014683,0.18476052963224804,0.10153087731320935,0.06535459395021553,0.11265922203661367,0.014697637898320058,0.23707450060412796,0.2524417428618138,0.005352513246782668,0.004487784322435585,0.012081418614790264,-0.03785889202979276,-0.0424615036895214,0.20454117291409743,0.08584875494648485
FGF14,0.050963029455265395,0.04107803039834927,0.03343224842077471,0.009318255687268438,0.012345597534987469,0.02738947404131919,-0.03422002840555423,0.015086980488509719,0.045100066049264025,0.16411677864805405,0.20707592468699185,0.04651520600838712,0.03814618330069136,0.09079831535189607,0.002593406806363794,0.0043854381593256,0.1716083693169885,0.18208731510922788
IGF1,-0.005169016879264932,0.036384976920446385,0.17154784522826733,-0.0073612610816563085,0.08348660441800401,0.06533155338889776,0.030179565950157042,0.015007513278811151,0.018890571335196817,0.06435181004025661,0.012846664811821715,-0.01825611334707382,0.02809191350349333,-0.008252204270835263,0.026739516102062596,0.10193863629058644,-0.013081484503534255,0.16324426924544766
TNFSF10,0.06860961282671628,0.0218072570729307,0.002214659525296789,0.06570860848156043,0.17783594481894668,-0.007113591319485352,-0.0752492374648292,-0.04689269519846414,0.0052149461649766,-0.04813379479326241,-0.03702581986693012,0.08345811892433805,0.07623978224801381,0.1309217725148131,-0.032898277613230546,0.13371789306808626,0.03970168945095006,-0.0024985918622545417
GDF5,-0.028928322651178062,0.04222336989436279,,,0.021547657032856285,0.042952357806472725,-0.03753627116969467,,0.033006364370641604,0.08131820653326399,0.17256053681174877,,0.0013187359523604686,-0.007760387119881726,-0.033442231050331436,-0.04012690130794612,0.08263354106912922,
CHAD,,,0.12557872380511576,,0.06044629951118938,0.015723664671996342,,,0.008649539893120482,,,,0.042531201765864876,-0.003955913509901535,0.02283122308253898,,,-0.016771198452224773
RGMA,-0.10434890065957007,-0.004649482799798734,-0.02522273585551379,-0.03503372048674521,-0.14143096538068858,-0.13240060827936384,-0.11160359071561411,-0.0039631579417835835,-0.01653001839487931,0.022837408797165077,-0.1635375431224269,-0.017007590299595313,-0.01274183939700513,0.05147955815507589,0.019382818756901083,-0.07840423343439905,-0.1284476156686016,-0.08258686385703155
CLEC3A,,,,,,,,,-0.0162907605252892,,,,,,,,,
WNT16,-0.023925970375564487,0.06127684688444944,0.1903230893185744,0.05520397098091832,0.18245707848162615,0.1231530786419473,-0.03799901379955233,0.11506409299953324,-0.02988737610371142,0.09110240467954432,,,,,-0.021659341928184136,0.008598198036785845,0.01515082333906532,
CX3CL1,0.020047035808077786,0.06718244309107964,0.16693539807416655,0.016967093179208876,0.04076130302864641,0.08918218615915129,0.05225365924140061,-0.015311856243714651,0.09929184363136363,0.2074207636175539,0.16664344341430334,0.06682306070000074,0.058372783436224006,0.06885196940611635,-0.011697791894303661,0.11164282030604712,0.13381997158592002,0.09020164534193453
FGF1,0.03649738665782845,-0.025338174129510303,0.07509942291442671,0.0635490143662233,0.1682145576308061,0.016199025375866705,-0.09430451494786087,0.0720577920860944,-0.08365600887539103,-0.29204388831794,0.03097319791853234,0.02032696047012921,0.010910369474806874,0.037450794275129685,0.07772464828782132,0.035139026568939885,0.22998396938759208,-0.12451336680955956
ALOX5AP,0.018916422968101622,-0.000685482691908936,0.03246246517199963,-0.02988962997969985,-0.14141807429102426,0.013711652504675289,-0.1192726681671931,0.07725162515793145,-0.02980245781719784,-0.23152407667917868,-0.08423807256602404,0.07515854710595753,0.07663991241926285,0.02777384928992199,0.0067423393860634945,-0.09648837409996049,-0.10859462364410913,-0.09995923052232507
IL1RN,0.04456120278039632,-0.05254884640211875,-0.02660119887681816,-0.051168219596160316,-0.06801544277490827,-0.05179461601181224,0.0480660191726699,-0.05105655190403966,,0.02168897924698929,-0.02656167588278145,,-0.05826245965399492,-0.03723367339370052,-0.0401556060131818,-0.026579229411956427,-0.05227420884639311,
PCSK9,,,,,,,,,,,,,-0.013694424212850269,0.07298958671893449,-0.0031139109929333203,,,
FGF23,,,,,,,,,,,,,,,,,,0.029593508859567266
NPW,0.13443152122485344,,0.03426953681935266,-0.035585829831220266,0.06890256404866286,-0.0032269724924076817,,-0.02567510333771616,,,0.040357642587003285,0.05516210583588115,-0.02507801688083026,0.026167746319296983,-0.0021606256994738064,-0.0411118961692222,0.06486201926711169,-0.02898675878549896
CXCL9,-0.03637950831879903,-0.016427483847354176,,-0.02205756658305152,0.03594498078840364,,-0.026162539669076834,-0.012347545601851502,-0.035469922094295815,0.009747975240661481,,-0.024231333778638273,,,,0.10391286857005046,0.03469305071820268,
ANGPTL4,-0.0540171406082021,-0.04749838451221095,-0.09075956739701524,-0.11294041874580162,-0.13339315569941967,-0.03766348840338624,0.0470443694040749,-0.022164709510845464,-0.015175459509413786,-0.0684720061518728,-0.11660969649902006,0.11189461357401995,-0.0856581171122001,-0.06580404558274622,-0.003374097587765037,0.02814278250646192,-0.17711014004629558,-0.08572691184983838
UCN2,,,-0.02284127442556688,0.018602293809498165,,,-0.022922607385978854,0.016933211495551288,,,,,0.13178212595499975,-0.016352906455831387,-0.02375676100352497,,,
OBP2A,,,,,,,,,,,,0.1557013457847267,,,,0.11082799195906914,,
COL4A3,-0.006169481622726542,0.024523296989005062,0.022817356253015744,-0.034494519797439976,-0.12089096391173386,,,0.0060415207317707255,-0.010488329775145584,,-0.013143758101457148,,,-0.02307724890909808,-0.033226524943764525,0.03734308244923465,-0.0979422082950364,
NRG3,0.035295330972848676,0.01860103375415203,0.04039045079959696,0.12484627616091104,0.1544695888009047,0.1349419746123996,0.1004282907572983,0.10263092092142939,0.04492162763413587,0.12142943405254641,0.2279539086716771,0.13732212160598284,0.024306192797519905,0.05406652115985808,-0.0021138761412550938,0.08113813997273239,0.18865351682698075,0.02009985054490746
IL23A,-0.017833403499913938,-0.02554219992766767,0.017729752828929905,0.06957898159836846,-0.0525683942868143,,0.026006333068706,,,,-0.04075546387166475,-0.029403731958415478,0.08331908173073971,-0.02608944264142896,,0.019535091802587563,-0.09258484496708029,
COLQ,0.002357014645610193,-0.02720321755088827,0.08983129862007656,0.07379603031387003,-0.0866342065238349,0.08959037742423304,0.050728716367787044,-0.031018439024227937,-0.021159011262729656,0.07659005575964184,-0.01655728043475989,0.2531045319293197,0.011129161374886341,-0.044307258245462056,0.0032375320779458685,-0.0010691465230756082,0.038382117235264454,0.02034601896040526
SCGB1A1,,,,,,,,,,,,,,0.07939331275892599,-0.02432463787810364,,,
TNFSF12,0.004059181349291136,0.022532914260548563,0.08264259333533923,-0.03371979641794468,0.028047941430913628,0.0019088514653228463,-0.04225014391624311,0.013611013790421405,0.026935536788174296,0.049166290084061044,0.13086874579005303,0.024866447626112773,0.025721169009693963,0.020671905642454646,-0.04210396425174196,0.01173230275514782,-0.008349960857568913,-0.01740810842974828
DKK2,0.02245852282242678,-0.0361127301175453,,0.021631092145616725,-0.033704704729692066,0.028246768096806606,0.048747991593307886,0.06193345693913057,0.0015744958285193096,0.040049883125599504,,,-0.03442691482301805,,-0.027998727155525517,0.09267187031828839,0.06841856169585026,
FYN,-0.03690356820775432,0.003035454287750028,0.09337861049527255,0.05439414105139016,0.026647513866288584,-0.14986042676321237,-0.13067150191378482,-0.030980080678756117,0.03494517262615323,-0.01918415429750501,-0.09061685904995341,0.02714897602578826,-0.005631613202788296,0.04120822478266576,-0.08693103714191801,-0.07680533528393356,0.0876138974563277,0.011015826720036315
ACE,0.12597057103436027,0.02857887220941629,0.10167963927787255,-0.03493830477424033,-0.009376413483005745,0.02767352308975727,-0.07376874440016887,-0.034037220504620026,-0.020223512873478587,0.08620195111875671,0.03831626272178344,0.2159076216549019,0.13811633980180116,0.03751121100002247,-0.0430996718069286,0.10006100939485825,0.2415548312560243,-0.03844767493944951
IL18,0.06130238457984739,0.018937341481963636,0.12065868677159444,0.04785057078032455,0.09686271621391782,-0.09282267208115481,-0.11954192730041552,0.019862645887483852,-0.04271329390480934,-0.16430415877394208,-0.026515798868592778,0.07798412989211663,0.0696470297287305,0.11614885313230687,0.04697032759695854,0.038461338741785506,0.026769223236950367,-0.09375837024151353
PPBP,,,,,-0.031906746537441744,,,,,,,,-0.03570938217009454,-0.034522317005121206,,,0.06870562219361023,
CCL27,-0.012741025041704802,-0.016102598133624035,-0.049865956962106606,-0.0033369556464001118,-0.03396847806820544,,-0.03441463790462574,0.013649085046700631,-0.0002413299475810092,-0.04760423049682683,-0.028716248530222647,-0.02940373118646973,0.0008600418641112708,-0.003351087084635497,-0.02107712699077981,-0.00599032310690321,-0.06851352200505043,
SERPING1,-0.005304368765467881,0.03669319809227723,0.1007475192676596,0.02277834856561973,-0.05273795315208533,-0.040506306729374046,-0.10307109201986395,0.020092698077430544,-0.028883476417797205,-0.18318501085278366,0.14986996543553713,0.0664958512014864,0.041826148564653484,0.06244163193644298,-0.05264439831119443,0.0030221021281671757,-0.06077843283406149,-0.02089517317082265
AZGP1,0.011790868382164808,0.06932157118042039,-0.008663091002500048,0.005457129213869677,-0.2145699001764363,-0.109564136918322,0.027070964796481918,-0.08857002473074643,-0.030605253282046902,-0.02680501842247201,-0.07143904000307243,0.05461901632017057,-0.05898411884874392,-0.04340728798823423,-0.016946573031524338,-0.027923458792275473,0.06812970866558858,-0.021397529574752536
INHA,-0.05502259661210044,0.06019950213821626,-0.036104449370853234,0.00022217849739520864,-0.06009507306212512,-0.010563057093835832,-0.054964185314613716,-0.023907162874593494,2.839280060561647e-05,0.05851665283914743,-0.041408107539955046,,0.028473615080678784,0.08235782483452418,-0.0030570534552174043,-0.043041171907701486,-0.005425757699061783,0.0217715807182372
SEMA3G,-0.03508633288524684,0.016559956971710987,,0.08586420713676693,0.030534923203869455,0.05174530301537957,-0.04407866368235153,-0.020784262774715356,0.01022228131065686,0.008993616973832556,0.04072291387430543,0.17741946455029242,,,-0.0348795503104228,0.03346073403401714,0.07821615616916124,
OXT,,,,,,,,,,,,,,,-0.0020308450348543875,,,
COL6A1,-0.020371826803953063,0.00028156483495756656,-0.07911849344199118,-0.09741039534531286,-0.17396424242251454,-0.0578995394588977,-0.13349222910884087,-0.1858149508804322,-0.0494836964298996,0.03818420827055102,-0.21391339288047517,0.17386260413271543,0.0838186233120501,-0.007558936734857513,-0.019670017971717486,0.1270539059835149,0.03651790844308249,0.03802733797288995
FGF17,0.17974185534048598,0.06729501745502213,-0.04588434019449492,-0.017271013350355864,0.13214803430082375,0.10178218438784767,0.03741780216493292,0.04319867494312954,0.042299225713405615,0.11332235329671522,-0.0056270125402848245,,0.0027308223099368344,0.10090563333690049,-0.04930080381613342,0.037208520697954786,-0.03202074120625039,-0.028304113486692345
TNFSF8,-0.01920437923718182,,,0.00325698696923013,-0.020265478183923453,,-0.021631902594655774,-0.03524401159137827,,,,-0.03595674255257484,-0.014634348544756221,0.033078691250353266,-0.021659344786996545,0.13495299218328374,-0.04221539199426452,
FGF20,,-0.024239993412697475,,0.022624750578408334,0.0729081098078271,9.470007527543975e-06,0.03342129503817155,0.06347814043535166,-0.025738606624825567,-0.04448725760503355,-0.03234034865535669,-0.025372835615988527,-0.0309672347704202,-0.04119467965103034,0.004088281507411344,0.054872225692155344,0.02986388752141957,
ICAM3,-0.04077088988603244,0.021030391197076122,-0.047995702713652305,0.0005607558338995919,0.05911140350047423,0.06261041493359967,-0.053654053491664015,-0.05254235798935515,0.032803348091422366,-0.06919326772070367,-0.0829547188028964,0.09624468631657825,-0.00013208163067163995,0.03199698513695014,0.0046496180483291145,0.07725243580694519,-0.13866781592845162,0.012855188109492837
LAMA4,-0.047025998519225794,0.03663312359607337,0.07544191537050383,-0.042560033799598114,-0.06976688875757868,-0.028842581269757337,-0.12136722774032387,-0.1394681245917923,0.00760631975620756,-0.03215266803229617,0.01085207728552833,0.21575584639819484,0.08182280073833248,0.012556536286435476,-0.04437466331557869,0.13554701223755028,0.03763556536084536,0.0342005415192848
INHBE,-0.011678618687936336,,,,,,,,,,,,,,,,,
DLL4,-0.04217773910462455,0.07882224720202713,0.12406038912166088,-0.06849582776596158,0.010666278002026545,0.05820656258260943,-0.051700026284927175,-0.07053323484250719,-0.018317740504040697,0.1312863187840943,-0.046067711099831106,0.21342391608958544,0.08686169358074615,0.04299028550413192,-0.07473245270611067,0.09323251318252529,0.005847389088172346,0.2794113693121157
SEMA3A,0.0025115617913439615,-0.004858103725601443,0.018242256320794847,0.024124719531516924,0.008497325876298898,0.06071974074859249,-0.015830174792215008,-0.019004880769908354,-0.01068434667431969,0.17725175807155427,0.10462551431633611,0.0911559325276235,-0.03994028577393388,0.004909640756532924,-0.07368017225370307,-0.06883043902492685,-0.024335060003993034,-0.02227016012007317
RLN2,,,-0.035120260291603235,-0.05216179918200697,0.005301973242796297,-0.012158777222115601,-0.013535439874560523,-0.04245919980747337,0.03217585322856315,-0.05203199978273461,-0.025479074057916086,,-0.026793710588628936,,-0.023756758383840882,0.010645741205193734,0.03237810271150325,
C5,0.0561665140455751,0.04235085741762271,-0.05487165847630808,0.040031225342705014,-0.026838631059046766,-0.06271750199422543,-0.10083409466113082,0.05025320042721219,-0.008528151445829283,0.0654220730212502,-0.018266878072246504,-0.08654395043817185,0.05301986167473891,0.06760639026900075,-0.0030279269442011333,0.05803069856793842,-0.08454101481817333,0.015508115030074055
COMP,,,,,,,,,,,,,,,,0.040531415050329644,,
EDN2,0.08473365656373555,0.049676114748268385,,,-0.04196269487353758,,-0.029565456762719582,-0.05155961790067873,,,-0.03441212946954022,,,,,,,
C1QA,0.06764280807226015,0.006545117549988247,0.11254347311397546,-0.1348796025420456,-0.05007471376128495,-0.09570761346455624,-0.1266302409968504,0.006053174656450141,-0.10643975856114421,-0.263931328973426,-0.14440428057562874,-0.01921503357408247,0.09883576502164075,0.14884376962880858,-0.054526027716616854,0.05463697240976431,0.1440661969636142,-0.11585626515533877
UTS2B,-0.020651942670962483,-0.03408651571274003,,-0.027224560679585143,-0.0349957676032858,0.04196037481899849,,-0.03670141234274385,0.007906811577089376,,,,,,,-0.025912226626907005,,
COL9A3,-0.03908259145310234,0.07437740716302915,0.04373333408030817,-0.00033522839100790934,0.08430633511721412,-0.15543373049498302,-0.09775967020919236,-0.07843263400144058,-0.01966204831307646,-0.13668339032372256,-0.23356356361781253,-0.015988064785234346,0.021917883696759247,0.02122916101488622,-0.008375219657264898,0.0037389619898307767,0.06697958692665788,-0.0941738580423339
DLK1,,,,0.03756121552872353,0.13903616515510048,0.0633017167978966,,0.13628145203406153,,,,0.0959582528429125,,,,,0.12879880624621332,
HGF,0.20093021078012538,0.008483717368087696,0.061513803005480795,0.06315385915724078,-0.017799311762184834,0.16484085076769078,0.0705749939803302,0.05450333613605573,-0.014483896984858823,-0.05067715619989055,0.11982134853681332,0.020302843222769904,0.0816352507575885,0.04130143837672151,-0.04883658825789735,0.033531492870065335,0.10973352888124921,0.23727103197742386
P4HB,-0.07264182121913003,-0.002648229205199057,-0.06438138494067686,-0.10478990920220264,-0.19983355297067734,-0.1111848737256406,-0.166097290338475,-0.2006072076109125,-0.03491312999635653,-0.136088959404704,-0.07759351612481001,0.13785358888110133,-0.02258763276803155,-0.026339580365953123,-0.05631977922855015,0.07501439933793849,-0.13981394939468644,-0.06774363070766594
ADCYAP1,,0.07099038463562171,-0.01690249058845509,-0.022940729839166913,0.11989384286181108,0.05361125350237201,-0.029425964791410863,0.009004543918522694,0.06034652552872124,0.09429020862695019,0.12855996717475215,0.05896145728813406,0.07673413548294548,0.1527800969323004,-0.09787334090900605,0.022572936302539846,0.12592864755649372,0.10777175971829901
GREM1,-0.020651929866699382,0.03540782206735183,,-0.01745557106123187,0.17934967396405901,0.019499725364439512,-0.046534994761697764,-0.04547695928661019,0.0014153020407326321,-0.19506132097786885,0.005171471681304805,0.013745780678641517,-0.006177774426696293,0.006762893161512075,-0.011597356121798515,0.12017987732457908,0.020166434282945973,-0.012396643200962534
EGF,-0.005253242870872544,-0.00806246751556026,,0.009512298549962411,-0.015821585162766886,-0.019459183448559285,-0.03952653413953342,0.016101723666014676,0.017716477162903525,-0.07799473824219146,0.0020756131056043586,-0.02663999587926826,-0.03275973022570269,-0.027844016454037657,-0.02991080589045948,-0.021628622097466303,-0.07404819779826216,-0.0035927683614109885
VEGFB,-0.006677602564178635,0.01511354274886343,-0.022843325406060117,-0.030454838306960736,-0.14340678526673628,-0.025624475711140113,-0.12446872364905692,-0.10441333268277447,-0.026616631506379832,-0.16069338216151655,-0.1541794462277546,0.001768932291539694,-0.0586655853937881,-0.03780144127975555,-0.009325836262738658,-0.043822823526822645,-0.12340256212342415,-0.13761938936404663
FARP2,0.05115640493538521,0.08852173299014038,0.00845077261947157,-0.00029678266509440066,-0.08064308012215458,-0.01551606017053319,-0.06190036042125791,-0.045675737874437974,0.05644617182211979,-0.0591482552918684,-0.022429686806297217,0.06770985476404869,0.04223064213094843,-0.003021017082660507,-0.0010579902070972228,0.01705050521820189,-0.04663568530879118,0.03761384462247029
BMP3,,,,,,0.025197614619002273,,,0.0385375297735671,-0.06437107880100142,,,,,,,,
IHH,,,,,,,,,0.06239275802931029,,,,0.10043009095029477,0.08823992752653044,-0.02346797530693306,,,
LAMA2,-0.051362645946377426,0.0252438717801259,0.08360780229580246,0.04688985818572385,-0.015574370810560354,0.05419739936196018,-0.1089827991384894,-0.0422257503355606,-0.03572083088139601,-0.015887930890479525,-0.1180863409452161,0.12189583131750642,0.0645836312061266,0.09028660485308937,-0.04780389863723829,0.10225851704857276,-0.046468679345542746,0.13400226947795468
SERPINC1,,,,,,,,0.007329016976901358,,,,,,-0.012452067939977215,-0.023175806828298506,,,
NRG1,-0.01925867365856751,-0.02143685599736956,-0.03144465697248509,0.0047073911697522,0.04888454745890133,0.07213614095407408,0.08806658201942903,-0.0026419220336654837,0.005557988679166653,0.22015165255297903,0.039646743970642,0.030078498141547103,-0.038821516852172444,0.015007624159709028,0.01867350715313638,0.0007173233732637893,-0.06608665537302376,
SPINK1,-0.03566052502270822,-0.01667922168356511,-0.056946063116785746,-0.06239945194127179,-0.04387364394248666,,,,,,-0.025479074057916086,,-0.073953170625714,-0.07603244447839493,-0.028487730354610715,-0.03390019229758272,-0.142434385084519,
EFEMP2,-0.04500307662912113,0.03759358092750207,0.05929721494931273,0.006180410386267216,-0.15058675017523737,-0.06106764860398752,-0.10973203967664455,-0.17261170993866504,0.009031399879646435,-0.0004711149701354976,-0.17255000630874617,0.07946410539260582,-0.03935126677384211,0.02067954134722621,-0.06532987079933965,0.08954321427815128,-0.12289035770062505,0.0585682892984399
SELPLG,0.008968481975941911,0.000798726620796718,-0.03134855831676828,0.05749796945641986,0.09949369388369213,0.02837177139927145,-0.06887024540469845,0.043736777364192105,-0.040595883164416736,-0.18294889441222786,0.010757707788354267,-0.026275665597635608,0.012934897077859973,0.11419741524919558,0.028130357021375906,0.06784418365797171,0.0422434283959912,-0.10898394406944395
GDF6,-0.02421759032958361,-0.00411104370997719,0.11358877077639856,0.0484389676724165,,0.0072494957889152984,-0.014150511547813362,,,,,,0.006494066956503371,0.011287343499078386,-0.008439329235187117,,,
HLA-E,0.04987104504819651,0.014372594038146598,0.0813552903789005,-0.043102880726904304,-0.04617278839029413,-0.0498745542455157,-0.15405887048809744,-0.05190760442627878,-0.05721120646233204,-0.29113701944825177,-0.09987029829525579,0.08682991429403868,0.03696041047494242,-0.005868916317101233,-0.019228918408745976,0.13493532418643614,0.12732998356502165,-0.058818914551913855
PTN,-0.06700451011668311,0.09644628896634491,0.10265953237123963,0.04207711052772354,-0.0832950650125394,-0.16598697616781483,-0.15594070548735833,-0.16780821666012044,-0.014365656311621995,-0.1496000904561019,-0.29078802947261606,0.10506462580523789,0.11155232306132566,0.0928527103363506,-0.04052105057891461,-0.0852019409329618,-0.15839193047970362,-0.04395046048642961
CD274,0.031758687327454724,0.021359786216453815,-0.03198967811391163,0.016163479393347037,0.09218460430713979,-0.005877897144778959,-0.05133468853474305,-0.03734768735417186,0.06711955293073067,0.08880477961311817,-0.008916196155773678,0.18165807383807453,0.03318629073554928,0.1789266656302173,-0.05264937253297542,0.010802484825875733,-0.056856533258437446,
FGF10,,,,,,,,,0.014409965569335742,,,,,,,,,
CD14,0.05839049522937763,-0.04281222914782864,0.12682326531323332,-0.10443428096283512,-0.24855506175253456,-0.048188025269129554,-0.09851817649726798,-0.06269001188315212,0.012232267085907944,-0.2245001123229959,-0.16771972531222462,-0.03031280731738801,0.08589721710688179,0.0965284929709101,-0.05112798626791205,-0.025193983183530326,-0.04372161826714447,-0.04913049814461952
SFTPD,0.017793633389226054,-0.03677148409995336,,,0.14471236170530527,0.04466489912764428,,0.02005716704469021,-0.007938513588804427,,0.04911782900019617,-0.03367098526382494,-0.031017186276048162,0.017817737759666292,0.051382837767961605,0.030561355276715007,0.008681610407756541,-0.005396553103449
SLIT1,0.10950350316711183,0.06621019576500597,0.05229631012498378,0.043407297610990894,0.03726599741508701,0.056359161411129254,0.02485878370158764,0.04035649313929632,0.10189446252232184,0.27657778290892654,0.11584019470761657,-0.014842132745636226,0.05802815483209418,0.05517174968530989,-0.004272848931909286,-0.033929455046054866,0.3108950702717918,0.017877896528557185
LPA,,,,,,0.013200693887324914,,,,,,,,,,,,
CNTF,,,,-0.011150742599907755,-0.0070663491347457245,,-0.02906581386237766,-0.033472077676830504,-0.007371001644626442,-0.033858806273355746,-0.029583923958165524,,,,0.0398819960284734,,,-0.036835291423365
BST1,0.01673096298305847,-0.01595115441407486,0.015305466684898735,0.09588498659609018,-0.02574335468380752,0.04550999091896395,-0.06353484228980844,0.008120505146548345,0.020434862358755336,0.002745914688312095,-0.036534130905763636,0.04460350496079833,0.000844772444771359,0.07338519407997944,0.06232454741855958,0.03821329685371244,-0.062185294694745874,-0.03791658436790748
AGTRAP,0.06119215713497613,0.04317268947253132,0.007794665730075369,-0.0764571953177638,-0.03594070451573316,0.0006582428375685902,-0.12896016965922555,0.007967436343687908,-0.027580486364446096,-0.1723168913851582,-0.06706188255259361,0.045314425414806146,0.03292541139755187,0.026339961330311537,0.003127705775075459,0.054777487618155624,-0.010702749084888394,-0.05213449030889458
LAMC1,-0.043631451843840464,0.016664939785593195,-0.03396143829423809,-0.04053560545621626,-0.0804702624973315,-0.014012350804782756,-0.13990351182294194,-0.18084748938800385,-0.013879938093719449,0.006154160756448429,-0.10603429417245347,0.19122626438203139,0.10643107391124267,-0.0002989586681087768,-0.04854923627827745,0.1079808287152675,0.04211081996412449,-0.01977892796149352
COL6A3,-0.009020283953225234,-0.035142515252222,-0.004336346387331634,-0.08821227327339887,-0.024109895422165337,-0.011294442738142006,-0.0385032260243382,-0.035346826226875745,0.013939265804918855,-0.043568119307070025,-0.01932963873118639,0.09659571801211361,0.11270786499424554,0.014704883276048412,0.028764453203315016,0.13371432624254698,0.03236601952119192,-0.002514820530436704
FN1,-0.06282122242262388,-0.03569876775883937,0.003445758348643524,-0.09397096635147409,-0.1898634649214913,0.0008275854915723891,-0.11969340644913788,-0.1394860658194631,-0.04561203200038515,-0.11564231507678008,-0.14579109100278395,0.20259393439712492,0.03442308278370426,-0.039723999133490076,-0.07419856978599118,0.13708191454203256,0.11915913657754547,0.03539456633869179
MIF,-0.06261120478893452,-0.06836457752119277,-0.13066688014998923,-0.033812220179141685,0.05184808072250402,-0.03450268047667758,-0.01828357335110576,-0.03862837798108233,-0.03615427713409744,0.04001957491768658,0.03174677229704723,-0.02662555318926713,-0.03450129841026358,-0.05783343826618052,-0.010306717431394866,-0.08745528872254517,-0.2585398364875795,0.042586602212984895
