,UKF248,UKF255,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GSTO1,-0.02321307864358955,0.04941193823698128,0.026103138061433252,-0.03221682939494486,-0.03153916142328073,0.02086591594493874,0.015956387499131437,-0.010168913901483891,-0.01140064292046502,-0.013386598672522313,0.09507891722204549
PROK2,,,,,,,-0.0038263167088211556,-0.03724369799915196,,0.05667046354452154,
SYK,0.0003079976271305208,0.009535948868138315,0.020803855723213124,0.01936119925680842,0.10576462437022882,0.015941394946454444,-0.04361067289761673,0.09648295417541344,0.024473272739728987,0.02932805408902584,-0.06274061406695998
CD40LG,,,,,,,,,,-0.025493240236274677,
ST6GAL1,-0.04379844316001694,-0.011187592475652373,0.01447946829419965,0.012198176387641724,-0.022383051605559177,0.0066267579797331805,-0.0018099708656637646,0.07311837281730074,-0.037427757510868756,0.027897325612382524,-0.030527181251630803
WNT3,0.020932197664097103,-0.05019986095685416,-0.03203832248521871,-0.07106386649649787,0.10729135792024837,0.04946709609690043,0.005622496475214913,0.028490886035525444,0.03677324174560663,-0.005378624620830719,-0.08249069520130106
HSP90B1,0.04051631093123549,-0.07827988301958573,0.062282593935264474,0.0002631121024819812,-0.023398606106127595,-0.021666339212296867,-0.07509538962696374,-0.043682430877165286,0.0380923169500857,0.02196235177129831,0.024466630825338453
ZP3,0.002209923048358028,0.046081712229018454,-0.048285626507348335,-0.061613727300809586,0.04101801625794417,0.09778829472953036,-0.003033496409975192,0.0038881896231852094,0.03779416935890882,-0.042252793684321735,-0.0584546750730684
ANGPT4,-0.013225497281144234,,,,,,,,,,
NRG2,-0.03662754448135569,0.059185480523223845,-0.04954367281790016,0.036860831866200004,0.028282258420417913,0.012407585200104477,-0.009942534963983583,0.04747443717575395,0.015030918178230252,-0.044224858673810055,-0.04076293422105029
MELTF,-0.030076697224141382,0.07828637595849812,0.05266929896925526,0.07497079944185117,-0.01222393145609198,-0.02633755810136541,-0.020907615238703284,0.010736600497754215,-0.015053775662649456,-0.03683499711936501,-0.009995405271582516
NLGN1,0.017547703537477116,0.059207460434704866,0.057892214251808266,-0.036031686792299206,0.059595480263778366,0.0770790917101281,0.059242106905644826,0.017707372392494352,0.04141029339097689,-0.014191301718031409,0.08873482539784579
SLIT3,-0.005292547391637831,0.026144243135736513,0.05756235669286633,-0.07759042092469509,0.07091265533842539,-0.04613771985431048,0.009918199016945115,0.007820889883320572,0.002375182744898228,-0.011423221731108232,-0.05162129896602014
CCL8,0.024548996027002307,-0.018483066566580865,0.053061985473995814,-0.03717246370866471,0.04550230821842831,-0.024551878863581324,-0.04007627596719086,0.028947149910839794,0.001945916440788437,0.038303482924151845,0.03512719115500744
S100A4,0.06629346982779595,-0.00877582284704143,0.020575728954718604,0.11477930698545759,0.025584455031591166,0.049628802491548316,0.018307641673843248,0.007032394597892501,-0.01644756107510648,-0.009406997865795491,0.033869826090998784
TNFSF13B,0.0031456459182039077,0.01599095419097557,-0.011049791898891572,0.17024636899544976,-0.01111108580377859,0.010585911369476233,0.010321483865127679,0.04147649107208003,-0.037135838914179625,0.04970214354578992,-0.025505368663744653
HSPG2,0.008785025759141942,0.0004224078531284841,0.028842208035237512,-0.03586881883519308,-0.04236879408382831,0.036292223863760596,0.07572750882574303,-0.05504883493313967,-0.039221252305719705,-0.009939579821367048,0.004234479704837669
FAM3C,-0.027256420804321967,-0.032924456538445654,0.01847976695983791,-0.05342824526419448,0.0038365995745147977,-0.02713744771831693,0.015108153259254208,-0.03997602878127048,0.006027738937043966,-0.08950738964122824,-0.038141535201334835
FLT3LG,0.029391122787176566,-0.00420351903035646,-0.0737302299775062,-0.04967646596447674,0.007821561902053817,-0.021000299145575267,-0.013521612813407836,-0.015846519858488787,-0.008917209957365441,-0.09526653731280228,0.06979594212027483
A2M,0.02246682457752305,0.0056280514604954935,0.013721110502261918,-0.014322594273986577,0.025121870558554256,-0.027881771320396403,0.030890604664782398,-0.041194178308350086,-0.005267123629153621,-0.09724881385954852,0.008887750414965962
VCL,0.04214508198862313,0.020360766440944127,0.07802219697374009,0.10640051430647837,-0.0876932771330177,0.016741959714892164,-0.030245029207802795,-0.014798163626839559,-0.02255832284622753,0.012222300969890134,-0.02499151889082133
FGF2,0.034942242860625125,0.0721600827414287,0.08941878573891686,-0.12088737945475693,-0.03705180323060843,0.005796009069265981,-0.004410837493712883,0.03354137718790661,0.04500006462399391,-0.04785859888102333,-0.043410130351216096
AGRP,,,-0.03953791560603169,0.07217370751017738,0.11499509063463682,-0.04137840703384614,-0.027854183132105553,-0.013823621090126173,0.13118319687044297,,-0.003349247711799769
CNTN3,-0.011053408338737018,,,,0.01651370303578443,,0.031620938574600445,0.08376284536070865,-0.006480966552362977,,-0.023497896087530695
RNASE2,0.026030425363830993,0.000735147464635378,-0.015343518188105306,-0.08914589594090473,-0.007090892167049024,0.027687795943972186,0.054340345975163434,-0.004039889330383904,-0.0212097701427186,-0.042560085395921876,-0.016517767395847996
ADM2,0.05539476190581806,,,,0.0692710988502052,,,,0.014145348130621167,-0.02422933458761605,0.04949842368249125
GAL,-0.05362173480303095,0.059541335766927085,0.035869443723625896,0.07496952769169109,-0.09341864810063348,0.029478620993841992,-0.06495320300970782,-0.03710240275429082,-0.02278728096299208,-0.023903579848861923,-0.022019189660520896
IL36B,,,,,,,,,,,0.0697444197780353
CXCL6,0.1583910990455198,,,,,,-0.03789513536208685,-0.00961444412852486,-0.04380573881122015,-0.0027880069915649356,0.0986584977369051
PDGFC,0.006613919832141679,-0.022441276415141605,-0.04606653714014766,-0.0878258070368666,-0.025883311699881797,0.0984099478025627,0.002699964803435987,0.01706929795989523,0.03517896071210108,-0.0012746439814313132,0.018617767863127757
COL8A2,-0.027740838803858078,-0.009115583455851572,0.07134143989103969,-0.12621597820289235,-0.014718685663517668,0.17975960077227177,-0.09613518058737226,-0.036784085097881884,0.011578123423622634,-0.03610773311531462,-0.03726525679356864
SPON2,0.042369119433207696,0.0492943627333525,0.03427707200245606,-0.053764295289881234,-0.010498178279550493,0.014550656163428693,0.05898899295878578,-0.05422628914501625,-0.008788544259031129,0.0372679890812456,0.0039936841063528605
LCN2,,,,,,,-0.05045025115347046,-0.0011007237285956058,,,
SEMA3D,-0.013405257482767347,0.05673192899243522,0.0776733699932936,,0.020853345523630964,-0.031398349741983377,,,,,0.0035535270299304855
BMP6,-0.01617310159921243,,,,,,-0.031517813014069126,0.01059112153393859,-0.032802446049524425,0.03692242428536616,0.018986890614235006
TIMP2,0.02934143766498587,0.004216218682729993,-0.02086882500745555,0.05967190934679303,0.07149189574093504,-0.06867830370707705,-0.05978562978150923,-0.015046447182462166,-0.016395905057101447,-0.04649132652366762,-0.026206289167305125
EFNA1,0.04827512023220684,0.0027898714905559914,0.03606063658411606,-0.16698146387646282,0.039599838260750385,-0.013381441808756504,0.02224859036896165,0.025616968251089795,-0.031880600979911765,-0.08257246626321894,-0.025906317481917827
S100A12,0.050701146644448664,,,,,,0.028662045981378555,,,-0.026403976575604157,-0.03129259597281772
TFPI,0.008353427255507142,-0.04457060012547496,0.01830509174913429,0.005321721622754579,-0.011150732127892337,0.04953687239908064,0.02700624985208201,-0.003127448052681473,-0.022193746437548588,0.027669468038685027,-0.03870487909305618
GPC3,0.020290057724486082,0.056506880447508394,0.047641866252425204,,-0.05242124413669487,0.037063390729449266,0.05629515470647997,0.021489818970433942,-0.02191519855284359,0.061337391158409985,0.005938520340019888
NMU,-0.03243059821985769,-0.022466849736153455,0.002420980082689185,3.486728534336849e-05,0.0380878324896657,0.04208151610777173,0.10810281140327496,-0.0016450944661540814,-0.028432847623901313,-0.001043413932238009,-0.024272344989542404
SCGB3A2,0.009480416540504131,,-0.02456725527081215,,,,-0.03373712916576448,-0.010808358980962897,0.0011540630892407607,-0.015518301603751679,-0.008128378808853852
LAMB3,0.016348834276246404,0.058866367057377286,0.042782833775540666,-0.08904480444465711,-0.0932220454553692,-0.06554599603909639,0.02013813536602062,-0.02119075385402721,-0.02742543360656455,-0.034369417894383116,-0.032507337393731614
LGALS9,0.046438941399567786,0.09897892052075244,-0.043997728189060836,-0.04771387052036045,-0.0988609260833257,0.04426290472815766,-0.021075873945579658,0.062081696651953844,-0.051135956186598996,-0.009177478057447449,0.09502904309808567
VIM,0.06580529540131096,-0.06401860889335836,0.06671291472370983,0.028065297106447173,0.02911065737579557,0.03661170316975159,-0.02006543623805824,-0.031337043945816476,0.02962509039674315,-0.11643750912604478,-0.0005665922529454833
PLAU,0.016514654011767067,0.022283132263024686,0.0036398616983127218,-0.041481421394903566,-0.09607807810879716,0.09844730317831948,-0.010937220394195871,-0.0190208348866323,-0.03984019411467618,-0.04445623420353611,0.023319197946584772
TGFB3,-0.019577689224602957,0.00913932301511136,0.07593149457141493,-0.06708443366042735,0.04541287798586173,0.07542902331844256,0.07567706937999963,0.024273724703138152,0.020995135402093128,-0.025466702859115363,-0.03585432289880362
APLN,0.017963211291562177,-0.05393270324588554,-0.0028750918168731552,-0.07197491801890138,-0.049442191496475725,-0.056736933904846756,0.015601493523326048,-0.0516878018279607,-0.013428698141153238,-0.01879756633201256,0.020638970335394923
SHANK2,-0.03325348973333558,-0.0443664829976032,,-0.020972075770997984,,,-0.05732226152713878,0.038239392337313466,0.07751757394101633,0.0062850983682214935,-0.0820470790041591
LTF,0.04342677433079726,0.0022889223760959943,0.07849767379257,0.03633887969965322,0.12473140261007383,0.11042087630912858,-0.008739412589125561,0.0005041702432040808,0.04966491751986155,-0.11324348833091184,0.06753461707538623
PYY,,,,,,,-0.039391422322888885,-0.030809093671446436,,0.0020368686034834414,-0.03328276609064234
PENK,0.012903531133720694,,0.12413863045379664,,,,,,-0.014107439682801995,-0.028701400937557478,0.015070388504414152
CTF1,-0.0026653283149324666,0.06319394439253878,0.037791307453224114,-0.02152692691894252,0.0047011770852119165,-0.012761479734655072,-0.03089250818647469,0.008770223670485416,0.012396742229649989,-0.029067297961313448,-0.06655725473312847
COL3A1,0.05826685526745563,0.03273133238300569,0.09643966381228643,-0.04283171225953853,-0.0033400662829697414,0.02848924597987591,0.08340052040055568,-0.048765185220876445,-0.019432472093810434,0.038222377551790955,0.010075817077089053
S100A10,0.015231135681764211,-0.04173502067547878,0.07354811939442829,0.07854980904133983,-0.044730869760900446,0.07672632500689727,-0.06982771791972989,-0.03171102954470267,0.026312221387166965,0.04745201823853292,0.037447176296956305
FGF13,-0.027766498768758602,-0.041117474156788944,-0.02917315221429738,,,,0.04999830139754056,0.006833718910091597,0.0037840465361290176,-0.027895973650438936,-0.016958554659316897
SEMA4A,-0.03732717891720595,-0.031541792360737564,0.024002836860581408,0.08429130012785734,-0.08140389245396618,-0.012394277666527844,0.004049375700827617,0.028688085320687593,-0.004231296893444368,0.010364662448591227,-0.03408386255309864
EFNA4,0.001414568135984138,0.02091095243569887,-0.04305942189909369,-0.039050957352858885,-0.04254930921991088,-0.060303852561460515,-0.009737925322350018,-0.008454509804630405,-0.026874630332348007,0.021192318878587017,0.016227509128043657
HSPA8,-0.019845843698827664,-0.0003300732275971195,0.07369064578518865,-0.09325116766422076,0.005305054352676763,0.07075996793143723,0.008425764596656747,0.06697341544398729,0.012616574292443393,-0.0018703943103188206,0.003615843677103756
NPB,-0.012289247642870779,-0.018483067259644447,-0.05367466448096334,-0.026748984515021723,-0.006122174795747009,0.021726638494175412,-0.028203946747111786,0.005398164934757153,-0.004586822590980386,-0.08205018323336911,0.12959037845819746
ULBP1,0.07289976494693222,,,-0.033511073498848604,-0.036035391459897204,,-0.0009699052017419495,0.10134260133512038,0.13488544146881337,-0.04175006342096519,0.03277897339735147
SEMA3E,-0.016125348515953958,0.041704554452416005,-0.008671512107945256,-0.04202899919179072,-0.06282415751679032,-0.04091845941818853,-0.05015389012441586,0.10022091687558662,0.013463534376728606,0.030115932246576632,-0.022278147243921083
FGF3,,,,,,,0.009848833684250784,0.0653010669684709,0.018461884041448787,,
ADAM9,-0.03411007768588438,-0.018498849409781106,0.1293002516361827,-0.04895850637098643,-0.0020614572890170595,0.06041860690531766,0.022680082797026532,-0.031977130769368145,0.04836664216779444,-0.09093943416675479,-0.050181146705928846
ASIP,,-0.020246826148003747,-0.03011458378327359,-0.03513035872767018,-0.08236442659884403,0.11980259380501299,0.0766579748026676,0.020016191356929537,0.065870803332525,-0.07772210496739734,-0.024814580058917023
IBSP,0.033593366806742755,-0.007319790236022228,0.13398809585022667,-0.08859786046891013,-0.02151875350518443,0.11284495661000137,0.01530811829424823,-0.0558270735837579,-0.00120536237406945,0.017307832087155195,-0.030318285694656333
MMP12,-0.012481857590910887,,,,,,,,0.037753580701769096,,
FAT4,0.011922335249606264,-0.02914630027719213,0.12100159678124785,-0.04490782880064405,-0.07384407079193804,-0.001743744859440754,-0.02429566337134287,0.0036755723229773504,-0.022394095294153735,0.003123524152312746,-0.019902427414170823
MDK,-0.05987422232264126,0.02808826088074299,-0.06187483292857809,-0.13857315820339622,-0.13518887926722703,0.08980878642060346,-0.01340953565439468,0.011891721106948278,-0.033614234137668716,-0.08438126975121518,0.008821059273602761
BMP5,,,-0.03281593954485661,,,,0.06691725513977666,0.11300417457924258,0.01274021627872336,0.023273949727797182,0.0111042439338415
CAMP,,,,,,,0.017917348224565956,0.044548458472143476,-0.00547165150818019,-0.031355521795855955,-0.02313831032621316
HSPA1A,0.052797448233197944,0.07191653011166793,0.02277007268406043,0.010889614631145426,0.10381481307984229,-0.05715287394060233,-0.003362001137605235,-0.033488423992149345,-0.03763784075436159,-0.037909484060811516,0.02382765147144828
SOST,-0.019334153155926067,,,,-0.06573791000155217,,,,,,
SEMA3F,0.06492643617775501,-0.03938994135786447,0.02029283194211342,-0.06291637447326878,-0.050791857021005644,0.044473692992963526,0.10591380976984312,-0.02480185078998579,-0.025639920964048563,-0.05331120613391113,0.004649028182046723
ARF6,0.03237688078251378,0.0034222099949752782,0.061389133785936065,-0.09187102291366572,0.07155623168451837,0.009213826192889307,-0.06167286012942564,-0.020015042534750966,0.01658493219545386,-0.03440023655417548,0.004506980900896177
IL6,-0.001092355483868262,-0.016143296074499828,0.06755969705561961,-0.0308202510679607,-0.07749515593751256,,0.08512877241082614,0.014429426094410764,-0.006474101029215551,-0.05701063754140984,0.012111553816075512
CALM1,-0.023815857618847205,0.07185592190465824,0.10130860167899311,0.018648280986508756,0.05137762424662831,0.031944269432201994,0.0012908578715012363,0.09987992942273048,0.016663832218582277,-0.0021700916142150723,-0.01427673445921271
VIP,-0.0221009825347924,,-0.02917318797278447,,,,,,,0.018330355680481202,-0.016487075747762998
NMB,-0.0008511308676229861,-0.027269484241929088,0.08182441968798669,-0.08889458107231113,0.07309824784998596,0.02161058779160406,0.08879773035515563,0.025298809420159486,0.009226036123910406,0.005091640107966205,-0.04836780498377021
CCL26,-0.0032099945187208175,0.027592961882973086,0.08040461254171699,-0.01242294427682388,-0.018887037716256452,-0.0006676589238948078,0.013548109238654077,-0.009115946239514202,-0.026115041890351375,-0.040810893125200615,0.06308001181289065
FBLN1,0.0052036008916840765,0.050436583343425274,0.06631077279052261,-0.03463056223694096,0.006989760644957801,-0.014961085248008555,-0.010270494810770402,-0.005411827023810416,-0.0392376145934113,0.07695930363003316,-0.0272779473242438
SAA1,0.00798398709664097,-0.02590425379360958,-0.013612394607181298,0.07140711147693385,0.025463185631223188,0.13965237197371982,-0.034205329379718694,-0.09597603743259528,0.014222590935267315,-0.03152802785171746,0.02825321886347014
MICB,0.07505862847127184,-0.02975957932637861,0.04665657075148847,0.07781433947328846,0.0255419797049764,0.026514527042167516,-0.025762012886960055,-0.006982147708199492,-0.0016950374656568323,-0.02440828033676648,0.06521843917294837
MMP13,-0.014768625469878933,,0.10186110435084239,,-0.04883351708494266,0.005446621114249974,,,,-0.02870138881226936,
F13A1,0.006358352665977077,-0.006923947779979139,0.010177002928936451,0.0054796519233752195,,-0.03591314383960289,-0.0065279117197924045,-0.05072966321916063,0.034680976751406155,-0.055255992947436904,0.084088335264554
CXCL11,0.020126178514017892,,,-0.017194798741464082,-0.02181241596348267,,,,,-0.037059811685976884,0.003387557036737205
COL5A2,0.029076167830887612,0.030407889278482158,0.11638590519420614,-0.052074930373304566,0.03327603054856431,0.09335090409883605,0.04468907770990332,0.009493943196847827,0.00541505753765169,0.006977039601067492,0.033807209598263104
EFNA5,0.05181582274234416,-0.024686107421020058,0.07914436873988386,0.046737674017808685,0.035689900091860634,0.035679905909424194,-0.05999647550054207,0.03745918168764221,0.015367005165323406,0.006227644171396049,0.057133280216587166
AREG,0.1082974340364616,-0.017452634778734422,,,,,0.021878072655629383,0.053661380165892086,-0.010176562946234152,-0.012382290192256127,-0.01289586844474089
EDIL3,-0.03117726739165819,0.00393857870395206,-0.006739600034402347,-0.049926606032924634,-0.0174050930428213,-0.06841948056131497,0.039121649570754785,0.042752748439753394,-0.083431926222113,0.006757265890012991,-0.0035187245258365943
CD86,0.030675244152752305,-0.043538322602582884,0.010364725160526613,0.04535759707375284,0.1765251149073687,-0.019465160588200376,-0.060912563663397264,-0.00880294817586726,0.07930486151636428,0.04624385369523866,-0.013758956134284047
AHSG,,,0.06801655818188607,-0.04178462471256864,,,,-0.022512300518402605,,,
HRAS,0.047141917980033324,0.004867555582580745,0.1312967588972107,0.07433604996601761,0.10114167007520757,-0.017898446912057133,-0.031060304705495825,0.05797912386846963,0.04453091520751394,-0.05821182078962323,-0.04194009450543939
C1QTNF5,,,,0.10992254976316469,-0.08791814013254692,-0.022859721396845237,-0.029751991545234696,0.02542186955252387,-0.0013144589182646131,-0.05040142830752473,0.034390488300392
RLN1,0.09054869658724696,,,0.058349911507554135,,,0.04433731304122071,0.015959835090125364,,-0.02255634527696912,
COL4A1,0.007539870342211774,0.009845004471083382,0.10004368905368151,-0.05530313323411784,0.003306482817578104,0.08467606536008469,0.09998788081752208,-0.026546186020889557,-0.07008450513688029,0.007791171021555128,-0.001685044129540667
CCL3,0.0509904071545238,0.003962654211415395,0.0757604236660813,0.13701355596139425,-0.02900606754941429,0.043343996357104585,-0.001137163226744717,-0.023369207380257526,0.04997196817830652,0.0037741042616672538,0.09943054978208697
BGN,0.03251711740656081,0.004966965712898988,0.07964539362242591,-0.005383996499615991,0.012837657423607509,0.011460147424781514,0.023538316307454968,-0.04457193919006599,-0.07323650095833217,0.030715501966891743,-0.022379736322051345
RETN,0.06345620318331123,0.015265623491119951,-0.02035865295737145,0.012050051340928623,-0.06132381936251109,,0.028643852112834125,-0.015463736111973443,-0.031314443707856965,0.08369055279498838,0.03646461394464101
S100A9,-0.014139225433660222,-0.028850998855760222,0.04126973855085531,0.05337615215679889,0.04662029363157981,0.11650077245949884,-0.03592939217226775,-0.04571327556383144,0.017702440160592848,0.010917156331214935,0.054926460992108135
HCRT,,-0.01705136958922082,-0.006751048275945365,-0.02695917861246288,-0.012956927814639764,0.013631275366735774,0.03824693894250357,0.004889961064952113,0.05531244643605645,0.09826884235986912,-0.023849672681418625
FADD,0.08277499578172495,0.012314749116292083,0.022228314185272345,-0.09404028516667476,-0.10108720904284373,0.07747090414265638,-0.014769514400665765,0.06080460685018203,-0.005318479606646674,0.035597793910162566,0.016995731349384546
ACTR2,0.034466150918746795,0.029196566687255825,0.015414357811197866,-0.00816297754645637,0.02704593096553287,0.06188821567546499,-0.04264607123713675,0.01518062399203396,0.03883920268944631,0.04854166510175138,0.07528075253232441
BMP2,0.038693116469095554,0.003235550494091209,-0.03587306956299986,-0.12659296103018067,-0.020972784382734515,0.06393333412535346,0.03103585327090662,-0.014827493353997967,-0.008754082773054069,-0.030579373440690488,0.11003209557843745
PDYN,0.030601753121652926,0.040535048654528144,,,,,0.06016283112503817,-0.03968224857041065,0.03644811642643999,,-0.028852747391087702
CD55,0.021435809513763365,-0.027594775854698387,0.006024892955920764,-0.01566826947669226,0.0076393405285692245,0.08620601137792343,0.00985390535604606,-0.0394385171089816,0.0329681001695214,-0.03677767946703407,0.03502940984889729
OSTN,,-0.018483068761282483,,,,,,,,,-0.0034827868978294513
PDX1,,,,,,,0.003906178141993107,0.07831903738138059,0.008840888778397244,,
CD6,-0.025380058407885805,,-0.027937981254096765,-0.044493132878794306,0.06288641095611337,0.059393725402937234,0.01814081462831354,,0.053569892918492644,0.03409657638774236,0.007855814401948031
IL16,0.0658910117163007,-0.022536016058972513,-0.05819801042843565,0.13365829243668664,-0.018374565143762494,0.09399561879730425,-0.01932127208373261,0.025424849041228714,-0.015553091313916561,-0.013128928615702525,-0.008421167255675667
LAMA5,-0.003830436103877944,-0.0673588185094411,0.02862087904121771,-0.027149731943392427,0.0660605499091946,0.04819164293824153,-0.01643123043431869,-0.009095308355607812,0.017091636178212213,0.01873065264786756,0.031177416461020114
RGMB,-0.05461401758145664,0.10206954519665024,0.07009923435178356,0.0030795065698371693,-0.0608316178058529,0.013569005077912179,-0.0755862078234679,-0.0038908275153872545,0.04287260255842271,-0.00437299383551424,-0.01790274606892186
INSL5,,,0.06678998706179992,,-0.030780977741326574,-0.02657331653968922,,,,-0.039385893418636984,
IL12A,-0.042018552273322324,,0.044989253809709764,-0.014803881680847815,-0.0536558175335254,,-0.06534319655023811,0.030117547345632916,-0.028591204650935592,0.023020777887435197,0.021882418779699563
S100A8,0.0018604139698807623,-0.017692428989704426,-0.028976848412495336,0.07393122030066297,0.06364261658672966,0.01627061672287846,0.030722557571878722,-0.07767929289836299,0.032890191506861885,0.04398769744263694,0.05889694240830078
TAC3,0.04010240583238174,0.0010728991098480159,,,,,0.012803402443632761,0.024781300544486646,-0.022863918847192556,-0.02779664193151811,-0.019088548186656784
TAC4,0.07393849520087666,0.03454599359693224,,,-0.010713712970924183,0.06820206472673118,,,,,
MFAP5,0.03748571484341321,,0.06932041410020723,,0.0973307120463266,0.013392652479852765,-0.04652929669568092,-0.025753438265205163,-0.01182563693811798,-0.04194001278080386,0.07783794144580611
CXCL16,0.03853057014317292,-0.06030153516567949,-0.06803767618928339,-0.07686424601235783,-0.007880418480540115,0.04492971138253476,0.041444768635460955,0.03160641337572775,0.06175127774630342,0.02375257702974223,0.06301593434780504
AGRN,0.032062029834766595,0.04732480211618261,0.05755745644407607,-0.13801481495805992,-0.006082752847356662,0.055650841466739515,0.011578214176882474,0.054043866890461895,-0.06993308674165688,-0.011016667920243212,-0.05818580486617603
COL4A6,0.06106130827914801,-0.031103828263903937,0.013170273239892304,-0.013236842975174516,0.007042232286743979,0.029535585475101905,0.05542641680691823,-0.029353427030548038,-0.011389094436467052,0.0010495816337688097,0.002658149285711729
FST,0.017409707057467236,0.10578264500942941,-0.05531115084528079,-0.07986951328396653,-0.0013972876243342862,-0.03223324302440053,-0.03352283033126473,0.020403642073761646,0.015733836116646704,0.004172345940216881,0.06688716667540627
MEGF10,0.0019204515952935303,0.07603232840473582,0.0045325165551642465,0.11063009315120807,-0.04604840738197435,0.023068706881929437,0.018394146998706336,0.06413949724106573,-0.058066802871589156,0.03129380053558284,-0.08612414762731689
C1QB,0.04927529979421983,0.032571773750544694,-0.022653323259283493,-0.046562172388978945,0.012396645292215965,0.06636482331976393,0.011352435490279403,0.04853057397317408,0.0025243116368710177,-0.05730290560170748,-0.040585372067390685
HLA-B,0.038277983228084844,0.014614313710214424,0.0538541056695712,-0.11401488625677927,-0.015399315831825236,0.06304701657035351,-0.046925606734447636,-0.09830368738664977,0.007161673174188548,-0.02827466279546883,0.03497292934589274
PDGFA,0.03000613121508305,0.023808177712175957,0.06663789421705822,0.08195843449193609,0.0076842230068349705,0.05006419584213411,-0.05546026740381737,-0.00921612252800852,-0.07079824777017607,-0.005515594474238575,-0.023200744268372604
LAMA3,0.03662650584220865,0.05845463082402755,,,0.02729949996189952,0.0435906951944631,,-0.030157397046391983,0.024536137791463544,0.007112685970440905,-0.010851883288313362
DKK1,0.03415404948890241,,0.016920511229485194,-0.02687631119824311,-0.06991721587051536,-0.005577466129452524,-0.02635333866726339,-0.06812726672236662,0.11019020268800298,-0.0833227947379707,0.032687032059283104
INHBA,0.02066232484041157,0.022401449991313105,0.04022560357737383,0.004032860672125546,0.03373584922360426,0.016033025054513643,-0.1040358791726736,0.0009849941510152668,0.013750655386824611,0.025676102688496707,0.05108513432757585
LEP,,,,,,,,,,-0.02290017747756785,
IL7,0.01222444845763825,,-0.030839538829190504,,-0.034438351074074655,-0.028466258761968753,-0.0321411666379143,0.1137778729725269,0.05852827479854403,-0.06866461567009055,0.04979102637918239
FABP5,-0.023182119759181434,0.022001148035175264,0.012954258540142993,-0.14853877685821468,0.016849504698603027,0.008052166132355123,-0.012533450726807532,0.019965083036526172,-0.05545314939722179,-0.0900872784269365,0.029558965654427637
CCL4,0.04026680856470906,0.026492964426723598,0.02093517650259457,-0.021089474329075958,-0.04491941189820052,0.03391300657307244,0.010954037514124947,0.07463796610959289,0.06052681456796746,0.02079112086524017,0.002046233034814565
FBN1,0.0341037715398164,0.010080142700914023,-0.005410896664427535,-0.07418853930635178,-0.009204400051839446,0.03812946445074305,0.027031236194069507,-0.010293050671445873,0.018379033023468327,0.02791687783062184,0.045948944032306496
TCTN1,0.04129906537190885,0.0831472722894725,-0.014248561307837781,-0.0708194326468453,0.015069668445812333,0.027610592434368947,0.027859104605654307,-0.029116283874881188,-0.01625312984028342,-0.03286150547409512,-0.07184432350225244
NCR3LG1,,,,,,,0.059571635139503094,-0.036543376895984025,0.07766528832228879,,0.07093064369654092
BMP7,-0.032987556753654196,0.09640512475463961,0.010239313215703216,-0.10939454500081681,-0.0021979715799024294,-0.018363286422767872,0.015221470315673207,-0.005699540830138162,0.008027827068472654,0.045260553263428455,-0.05618512357164435
NLGN2,-0.01014241888280656,0.02378808543537891,-0.06847117362921532,-0.07821119269956946,0.0011596255728784943,0.03579855311277867,0.05251506733962223,0.06192531345008316,-0.015415030674282968,0.0604553697457423,0.018528702024389648
CCL25,0.018188096688271267,,-0.031643201278702245,-0.06701904059957996,,,-0.0398494079446598,0.03313086203046308,-0.001565437065736279,0.050032957429783344,-0.030397810687001522
NPNT,-0.028062526323711305,0.058219202772111366,0.08348463235907853,-0.09705366669255225,-0.01132324325610288,0.11126628206713689,0.06379224000593003,0.00011774570461634578,-0.012916143713814922,0.052287628225665066,-0.033027865465875786
KITLG,0.02999440274514045,-0.03964026484343352,0.032238588548241624,-0.041843382111366595,0.022163666385544165,0.10280732148244798,0.11407083010539412,0.0534152769602846,-0.0104600708454596,-0.013691580897806295,0.040371882144935034
MADCAM1,0.04147009751734566,-0.024863259312589682,-0.035777901095916526,-0.030757989078723128,0.02244330572748469,-0.005793872680903752,-0.036348262141601806,-0.035408149886925214,-0.026632427727254014,-0.020894174331062873,0.06220086416338019
F12,0.01989457105380921,0.051990346815970055,-0.03917843616130732,-0.05641901014207116,0.020969334143994628,-0.005170691601795685,0.003247366574721394,0.03596921634101551,0.03611929617558326,-0.0369522618739233,-0.01889397150786849
S100B,-0.08343419983298535,0.07649795254805991,-0.04072731814021848,-0.05517121594327971,0.12243599512788408,0.02703473098547952,0.09101643744393473,0.0722703729250683,-0.04969359475086645,-0.0022553767703887575,-0.062145837232902165
IL27,-0.019206609680920753,,0.07229760490264767,-0.0424756334759955,,,,-0.013937564803116349,0.1687694622883955,-0.02019234804323306,-0.003371298030502348
CD99,0.0076598352330638315,-0.0656460903945965,0.05796232724131545,-0.13872873205657116,-0.01367283771088018,0.02571400468765506,0.05641525053458522,-0.06918440704614655,-0.021236712837540164,-0.04551107375763612,-0.02663587646673124
PDGFB,0.013536662445843946,0.011702391320860074,-8.406362791829628e-05,0.0032494007377051955,0.05892947951042673,0.05930793503465404,0.018082033698295693,-0.033099264042553256,-0.006939434517524516,-0.0010288815937917713,-0.013177251241295937
