,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TGFB3,-0.05488044793409146,-0.018728924101382122,-0.04562518113404735,-0.029455130677591392,-0.00021321833615757028,-0.015812186466507526,-0.0014787423867397126,0.032324495131419904,0.016862234994692936,0.048286780159316374,0.043179269758901365,0.00905115928398039,0.02222783006737761,-0.003906012140248358,-0.014813588355193728,0.05927704619970904
APLN,0.05198121233731802,0.008595537878271798,0.04530248561314461,0.0709470419382818,0.10892840673615457,0.006757951680306495,-0.006474789445551075,0.029981661839005705,0.055794891151735825,0.09758881117531039,0.04443709307162465,0.04335464008782319,0.011857146570944508,0.02754798267323683,0.015501698965995998,-0.02612922350486481
SHANK2,-0.05429228900413506,-0.05839226796460072,0.01736577483345178,0.007946171666544431,0.008045834158264757,-0.024639242761903678,-0.004311238740505816,-0.015943313269332477,,0.016550384356072367,0.040413696654775344,-0.014191894216318791,-0.020596012590524286,-0.05103090809011626,0.05210161425594495,0.030536280118074462
LTF,0.013415732506172293,-0.03436940431217114,,0.040029828342863484,-0.06354573698775716,0.0018797226450473785,-0.022631111196336724,-0.054346692208214385,,-0.015886910297408234,0.008014505789634058,0.016241503073656988,0.036559990468870374,-0.04582323221212131,0.005840764836003149,-0.020560109122758644
PYY,,,,,,,,0.06240184864708505,-0.022709176661299305,-0.01601138912807592,-0.02077133736322966,0.012432807934346746,,,-0.04179809329530338,-0.0066803696017112245
PENK,-0.055549091922994356,0.00480974746691548,-0.022231528288336976,,0.023521761655874364,-0.038135964751716475,-0.02670669717895998,-0.0324292180592065,,-0.02861582497164833,,,-0.024176192647368148,-0.023124878024425036,-0.0012644220252377692,0.0829850684841694
CTF1,0.058407566951921584,-0.06543387765754403,-0.03195521548529171,0.07156608198813004,0.005378063251843809,-0.00550515418369583,-0.003026023338605261,-0.02423618289514828,-0.04857962877996597,-0.029185522237962523,-0.014651022013116858,0.01615662088538641,0.03467993360100544,0.03322847673500542,0.03914389570451318,0.022333124293229274
COL3A1,0.014422525691062123,-0.062351950900980765,-0.014058368915608814,-0.07975525308302032,-0.01807426179101494,-0.026373392877735883,-0.015876697623955105,0.008494867194752244,0.12156811935803064,-0.014013674799373764,-0.02140622353292997,0.02791331179045743,-0.029486988059494783,-0.023470290478562864,-0.051982846118523274,0.017607324106181477
S100A10,0.10068570708201245,-0.002512456541065214,0.05286469705611179,0.1320918465517768,0.09037552147895085,0.030323398474798157,0.003454713969960267,0.1247046065604396,0.006655612906450392,0.07906808206300765,0.0205136646819647,-0.006325285397900706,0.04720172098304876,0.07490908755961999,0.10094423883938487,0.02999456770000726
FGF13,-0.023175050165031706,0.014949682591145584,0.03569638341210063,-0.014020397574625046,-0.005903666796512035,0.05128012689369118,0.018159139334344137,-0.0606923492902708,-0.015173503094382743,-0.04278044575254812,0.03627043861865659,0.06318133888797878,0.007745767867067442,0.01576059734767738,-0.002035825456631834,0.010744869966091825
SEMA4A,0.056863491295003135,-0.04122083098544224,0.04428560153909553,-0.00570637494850488,-0.020768745730603864,0.032809651885592525,-0.02207884302280085,-0.00692683442969272,-0.012169113855984364,0.05661628253477902,0.039828945602443495,-0.038074255012105145,0.012943624747881464,0.001737744852120821,0.005035667914333223,0.0067675357694223885
EFNA4,0.024254913677977975,-0.016478640072532153,0.0020059546901066,-0.021818251624201535,0.06674367951168156,0.0342309604877897,0.061815318648244195,0.016444188209925298,-0.059561382681781086,0.027998610698248355,-0.03342641445573009,0.030830772911899677,0.03166150952377503,-0.0212186802241908,0.04829920766783398,0.08570045963168842
HSPA8,-0.10596330234063481,-0.037774014343870385,0.045418544523441386,-0.006954260609046312,0.0012473092161595517,-0.012001591949247064,-0.0014662216201767886,-0.11408448635856669,-0.055051743289711894,-0.07593804568129267,0.043505244590428246,0.03816612729356369,-0.045678580957327526,-0.005490827732576723,0.07204442435789953,-0.025223944371590288
NPB,-0.03879067237834498,-0.0180301581624041,-0.013997075795376528,-0.012443695523602182,-0.004314953841110518,,-0.021744441369398286,0.03390594988286826,,0.0018333108457542016,0.03306984325691216,0.021690188084317163,0.0008579795211502156,-0.012015359973258716,0.03091927505096064,-0.007183222520431262
ULBP1,0.05793606068136676,0.008900394656956457,-0.023869434497365467,,0.06537408564896148,-0.014043901176726253,0.019187690187758885,-0.028451201868452864,-0.039838579474468644,-0.017870441089052617,-0.01916666318621633,-0.020299662878182093,,0.0463275913671749,0.003461695659783964,0.04115287702809135
SEMA3E,-0.054348789969668666,0.0194715239870221,-0.029139130387913065,0.028285349392957623,-0.026727863369083997,-0.03864789032369678,0.012273396273416124,-0.0422727419431503,0.06148770031125913,-0.024781556074379825,0.05290062138122386,-0.038826315020591105,0.08687197762996729,0.08189417436853422,0.07791893962398783,0.07025894693052981
FGF3,,,,,,,,,,,-0.043472642596319985,0.0848597232758145,,-0.021852233750358135,,
ADAM9,0.048020265607597555,0.023744025023343142,0.03614644513437773,0.040043118487354756,-0.050167141000173374,-0.0021743319275057474,0.028303915969645856,0.05603640854228323,-0.02637057307388226,0.05020243409407063,0.052488228817031524,0.01224308182968348,0.08065802700513447,0.010402655935583597,-0.04235621076812685,-0.006868288204401942
ASIP,-0.00329549684898555,,,-0.0414688988988611,-0.024488795191906707,0.0448663642085258,,0.017728465068379582,-0.01883369992955534,0.0065421696014456325,-0.025909627237158287,0.00984706440353509,-0.03026285411008985,-0.043887486072677395,0.05037438906261513,0.06860936345249274
IBSP,0.031642539567370315,-0.06541027535103933,,0.03603730669553916,-0.01339122185287025,-0.025833838087118453,0.07577033876472682,,-0.03392294265194085,0.026730676191544872,-0.02326641140367536,-0.050445806404964606,-0.024882155876306267,-0.027914701435002045,-0.001542637530981555,-0.026151142923205375
MMP12,,-0.018312745667167275,,,,,,,-0.009721882876723367,,,,,0.030237396721568607,,
FAT4,0.06722657779797446,0.002329454721902369,0.038727023904359614,0.05942981324550058,-0.029241494858771547,-0.030775388953096797,-0.018896636462572926,-0.021720144717827204,-0.05299388719472414,-0.03406626080337046,-0.029599601047408837,0.01576203540820892,-0.019946308224502874,-0.012019073685275078,-0.02622539358824477,0.10111160816929486
MDK,-0.047451106799617775,-0.07521650139986126,0.013287633846165131,-0.0055598766195061955,-0.08086054382527741,-0.0041164662593688485,0.05576951307694155,0.024476442550094044,-0.12449844232075845,0.0825376821590014,0.07622518335606847,0.06782214578179004,0.019220546797799675,0.01773333887045265,-0.029097105665397836,0.009999332697503385
BMP5,,,,,-0.02431821407570036,,,,,,0.08958673653029055,0.007854519290976117,,-0.028320162090902875,-0.015036706900077395,0.07073762509963508
CAMP,,,-0.011880545777931623,,0.0021096362606290624,0.10029000314958014,,,,,-0.016847927011194055,0.04808706457483584,,0.009072860280725285,0.0052538594569894485,-0.022774779300315493
HSPA1A,0.09008002453690037,-0.00456339652960932,-0.022851218892200986,0.002780263543201415,-0.06405075401692585,-0.029496676128695377,0.010720086566475844,-0.01297283428187092,-0.011773156927674479,0.01343557597298167,0.012112087908937476,0.013385880293673567,-0.0050420274280387894,0.002827926759456907,0.06890735346156385,0.0013436061660345776
SOST,-0.03603100707909125,0.05670572842990836,,,,,,,,0.08371823609504067,,,,,,
SEMA3F,-0.02630716606924595,-0.03711858885168873,-0.010075639197176014,-0.014629340210316671,-0.0018392522769702189,0.028295214352901586,0.01368771147896126,0.00812937318744809,-0.04526165551673977,-0.0032081904106407637,0.008986506383781918,-0.002859840375171585,0.0036288316450711153,0.014111154156855531,-0.02308115956633863,0.03834837044388269
ARF6,0.009004130250610445,0.009323876283638783,-0.04869090845191907,0.016652750865922206,0.06629014528769298,-0.019002889299788602,0.003261644882254221,0.04084114768553294,0.04996608204961262,0.041507819406943904,0.03820840095496738,-0.029184587090585995,-0.052471457186372354,-0.03278982103830973,0.02215882236215035,-0.004456296374260665
IL6,-0.00524962374477414,-0.029869177390458277,-0.015712249733364474,0.05810375247433915,0.0875980846122496,-0.023399016117855612,-0.020824780753837358,-0.02975273902808529,-0.02435742657135152,0.07955999414633552,0.019850554033701645,-0.03389087230248607,,-0.04214105845306166,0.0013578235332860566,0.033399170489874036
CALM1,-0.13103423763783226,-0.024739364759012585,0.007592499342468157,0.023402665766023865,-0.11631647919669894,-0.0720981650091876,-0.03501175064589447,-0.09766221120091868,-0.04216621189359018,-0.08482681252088002,0.0031277006125803057,-0.03719823065101205,0.03900112865584031,-0.017366918917140577,-0.00863096062374849,-0.059767731894705994
VIP,-0.04232789575570588,-0.045965978684562786,-0.027061813190884087,,-0.034630885833043606,-0.036178350181922954,0.0789182595137304,-0.010496737538697851,,-0.033567436444998336,,,,,-0.034578924726971695,0.05442978992417718
NMB,-0.006683466547654461,0.030657453727284782,-0.011713481670314444,0.005130393334109462,-0.04987589391210809,-0.03563712937316125,-0.035141569781600275,0.01496095258172726,0.07754030098787625,0.0774629181190907,0.03346051821112114,-0.0039653426551018245,0.0213058261822214,-0.0038184049287770436,0.04343901107654356,0.05347718590732282
CCL26,-0.04415487714387504,0.03801513756333675,-0.012399477478543865,-0.01830886802260005,0.05446552299357432,-0.023904309640628982,-0.014052356433959825,0.04930859314423778,0.021611310034651336,-0.025284232083147822,-0.021308129777612636,-0.003130224206855649,-0.023204882396024407,0.04868486156516258,0.003949147716399421,0.09071590041460806
FBLN1,-0.048302221628652046,-0.06920354071823628,-0.044295539511385,-0.02348815133336547,-0.06320299444771149,-0.005911170719547468,-0.009007639648871123,-0.02414238415882766,0.027607508947000214,0.00046398749813238393,0.01585116444794978,-0.018114054694130875,0.024153060272507892,-0.056106740668236725,-0.054929286294699856,-0.08575829466951582
SAA1,0.10169464196271416,0.018510918137431637,,0.016857010451019637,-0.05175184516419182,0.06414661079770127,,0.04110307471695094,0.007329264676258748,,-0.007891979413850501,0.0045871569283000456,-0.04412593711785448,-0.013171114960778461,-0.0033429154887374577,-0.036221858762681164
MICB,-0.034854845504651656,-0.028195783542556127,0.027523994489774106,-0.04574848576123637,0.005494793056387266,0.0574231537220132,0.007327010343865479,0.029341836851453754,0.014655065141538482,-0.04041614141842519,0.04185561543628719,0.039879998855014434,0.019512846018082217,0.03315681310334131,-0.039846133091600976,-0.015413433161522277
MMP13,,-0.021667775017757178,,,,,-0.013261449196548486,,0.010016342417404202,-0.015258730162673864,,,,,-0.0025676760107922903,
F13A1,0.041846338190317384,0.0229493861971386,-0.017392916233816082,-0.017692008541958435,0.008533860102554787,-0.023509509911682967,0.022876885731680473,0.007824421910432724,-0.055455586641661475,-0.0326794558790228,-0.03014768875155524,0.005105880363389099,0.02728819739159835,-0.012952173237108768,0.04337299870698992,-0.033782726626980904
CXCL11,0.05871816066971688,-0.012974019379305824,-0.023869432775852947,,-0.009023518118627597,-0.020135359317916778,0.01396358941872925,-0.010556140438973646,,0.09112780107266541,,,,,-0.0488499983869658,0.05080630702766141
COL5A2,-0.00590917289936065,-0.01289500236557237,0.03203127080175431,0.03471136908006036,-0.05903572646912199,0.006726876985051847,0.025634722955036954,0.009253573622797256,0.1445082416409829,-0.013984463768372923,0.009027704508104131,-0.017851778435485483,0.053443893948642796,0.004050269245924741,-0.041630600057013016,0.026665359967250384
EFNA5,-0.07123858446224457,0.014297823814363297,-0.00936614815235673,-0.054037053345949534,0.04855320484165859,-0.04919313926323966,-0.028481472511973884,-0.04583534772122986,0.03273658998000989,-0.0362318976405399,-0.04369606078528588,-0.012542134243558722,0.04303227941002788,-0.020286317019225144,0.007831780215185491,0.03487357282968907
AREG,-0.02810686443736504,-0.022864312709180646,0.01985397023170273,-0.0011053111564758118,-0.03952918184675248,0.03422884134207647,,-0.009963096157685898,0.025369639814237524,,0.026634219280532983,0.05193703032903998,0.051155506066949546,0.045107489111674844,0.012681391708190775,-0.008875158438120935
EDIL3,-0.021192537631801876,-0.01752540192925521,0.04329510999577713,-0.03503084520249819,0.011840179759947974,-0.06651045971021953,0.007967950399492753,-0.09754489918071649,0.08566388590407935,0.017020985943914775,0.0036443389529704487,0.028764812898022428,-0.05455388022463138,-0.06736481677641801,-0.013796396745173134,-0.036109463393845784
CD86,0.05037724417416065,0.023108880701662986,0.05116667547970048,-0.041084510135018446,-0.04576905104555336,0.015870649384484584,0.05430586511547053,0.028450841395734856,0.009455127007694322,0.05509803789697794,0.038841396906365434,0.00020628679859828475,0.019765442036701004,0.036473641899941664,0.02318901471488778,0.005952713716142945
AHSG,,,,,,-0.023480671977711837,,,,,,-0.02007380508455016,,,,
WNT9B,0.04078473065435637,,,,-0.011313511157331542,,,0.03511211282148202,,,,,,,,
HRAS,0.0037576728808578776,-0.0012564758581768418,0.005415568599496648,0.10544854544166467,0.04249952044361556,-0.007782122769670806,0.016585431625092382,-0.03159364108694312,-0.009746173586983287,-0.0253432047159604,-0.033589334328647386,0.01893749564594832,0.107019105336694,-0.03481440170857174,0.022351729508998663,-0.00433320494264303
C1QTNF5,,,,,,,,,,,-0.027335962084942367,0.03105875892135803,0.1741994209910729,-0.01907278419049657,-0.04710327094215585,0.039551183727844
RLN1,,-0.018865793502831664,,,,,,,,,-0.01591698380220976,-0.022442365304512893,0.0371607840794132,,-0.02356524083936648,
COL4A1,0.027576558232561707,-0.08072072865864602,-0.021997854358398496,-0.03150865671023766,-0.10659984880293409,-0.015106345546833756,0.039681879302339795,0.128796700640968,-0.03560964279613747,0.007639379020626823,0.0069417138195573104,0.0013969499762432045,0.011606122904063043,-0.018446600615075245,-0.05444286473033042,-0.0078088575461512395
CCL3,-0.026748592387976524,-0.03584419802040415,0.030581092494161875,-0.019697697946332426,-0.03028444589353561,0.01005514059732579,0.001767050238185509,-0.005441287128864581,-0.003077981429711462,0.013459984174686225,0.011079809254650103,-0.0126068102735793,0.009478283339119705,0.05582589550727817,-0.07244558632186479,0.003065908509042215
BGN,0.022092679248744803,-0.0450954367200287,-0.01572854849916474,-0.03419048914186284,-0.029231276055455675,-0.014172620919501683,0.005165501710302194,-0.05540969642278445,0.06314119947259798,0.01875645179533386,-0.006119389357780911,0.04007803322272168,0.03464846073714218,-0.007843366546953986,-0.03907125669252927,-0.015377639417958071
RETN,,-0.025429364283356303,-0.011702681443536807,0.051060978578529904,0.01854154674094581,0.002396199951772788,,,-0.02236854439296007,,0.005882867745852056,-0.015741280036467072,,0.03441336430531051,0.047815851269885745,-0.006878155617231708
S100A9,0.018596118549121403,-0.014237338383866623,-0.04836471298506287,-0.05768233623573437,0.0986690354456609,0.04305061268842763,-0.04007136550617884,0.04869246933012385,-0.07983130273049735,0.05194403132217307,-0.010910020399693727,-0.01571874852835473,-0.05149467430362127,0.01574328388895268,0.11093176064680321,0.03270206389724353
HCRT,-0.04568633176695362,,0.013288189051544616,0.01054690500628405,0.04203707277271676,0.03537149459897226,-0.02711191156747046,0.021468272584505857,,0.018448821574666645,-0.0026340999831089003,0.017872387628076074,0.053619962610314015,0.021297358475748245,0.007559824028516588,-0.005785532982385371
FADD,-0.04879442542353211,-0.05089895936750196,-0.005424137881392872,0.05311231897040086,0.02587882808076399,0.03764268059912959,0.03643450601923566,0.021515499988880884,0.003916737981316764,0.016565663622274924,0.07472933420952559,-0.032334145795324114,0.0009758628020322945,0.0243111998092359,0.040569265098969375,-0.009741947735247818
ACTR2,0.07756608537647806,0.005947256576352943,0.020303797795119198,0.07245619814114344,-0.00786052780028463,0.002580028775303955,-0.0004084034458766487,-0.045478400799044916,0.00313170067212224,-0.0283996378225934,-0.047685006172427005,-0.04965069672527078,0.07573061644384833,-0.024004220973787585,-0.012115498326849014,0.03703956446357587
BMP2,0.08994632682797428,0.034437001031684726,-0.018000957457321942,0.05673186817371438,0.05670632911640078,-0.001991342422089996,0.034152679198395965,0.03855030340496006,0.042999843324523196,0.018840156965971213,0.009007176218117634,-0.027211023849064042,-0.04170651392756777,-0.007874791366750485,0.03282065728818158,0.06401662761581253
PDYN,-0.05739473868366024,-0.02948802219081829,0.06595913976850827,0.09513285310222198,-0.01542727686176704,-0.06058238187749332,-0.02574514663557148,-0.097204233570906,,-0.013677698092521779,-0.015381887765668066,0.04773462812712192,,0.02654785426381096,,-0.004777498401558379
CD55,-0.040659767801631844,0.052145043696725416,-0.020214067416557898,-0.043890632629585445,-0.029084608847094587,-0.03229434792419703,0.009609296642095727,-0.015342245963464661,-0.01832147626884796,-0.025907037280873946,-0.004376286720430259,0.0044617121494966005,-0.006954525748454472,-0.045567476689312346,-0.06187348748682614,-0.01770908473558733
OSTN,,,,0.0495933442025868,-0.0019411039810404603,-0.016770289889628014,,0.01733405410787319,,,,,-0.019169712633564207,,,-0.03607824263146011
PDX1,,,,,,,-0.01930153409870167,-0.026197460160532964,,,0.013901851059794794,0.013733926880083293,,-0.03616202808431196,,
CD6,,0.013345904073742698,-0.02183096859458506,,0.008550010574508026,-0.021095027378962707,-0.015519701045522985,0.02451428905623536,-0.03776414974298575,0.09563477233670444,0.028325253672927413,,-0.024648860534149424,-0.022783825454013945,0.004059786002216579,-0.030306023296565197
IL16,0.05031276357580142,-0.0494950929694184,-0.057372740776765865,0.002441190485490201,-0.0002980244967392655,-0.027869247348825076,0.09294213244455354,-0.028959080117495716,0.007931677888955765,-0.0032012001264693714,0.017048219543985478,-0.047904723561832556,-0.05166492753979659,-0.015034973475969403,-0.01841992266353308,0.021563770152339373
LAMA5,0.016586082815293914,-0.045406761081332875,0.08061130966816817,0.08844615877433662,-0.017395830949297687,0.0362574327738648,-0.014352785289246908,0.07568325214999974,-0.06825102848077681,0.04303897998192982,0.0144569143470528,-0.025419145127255374,0.06342458868238475,0.011082069738580657,0.01679209632114455,0.011530785990627125
RGMB,-0.052690594230490044,0.007395381199670315,-0.07706884702528936,0.010906644544950828,0.02553656405404971,-0.010469920329929654,0.0099110103401488,-0.0011995500688468607,-0.06270245173875313,0.02761349956472337,0.018649957162446655,0.004257650873477267,0.015512962019575895,-0.010283125968147715,0.06325246793985054,0.07900303878822873
INSL5,,,,,-0.041289477866333295,-0.014933129661265103,,0.05607886455116848,,,,,,,0.040359152062373144,
IL12A,-0.01967490018279371,0.012324156137437326,-0.021628286340646518,,0.017983869298742735,0.08444175512792611,0.03129064452797202,0.026013173828017915,,-0.027445706474167723,0.07085520556129302,0.120360437358531,-0.0019358436024477675,0.061095055588780305,-0.039840586662359234,0.037850111255978744
S100A8,0.040438960568034255,0.02345229946741062,-0.007387714068280057,0.012280976372384818,0.06471865888860318,-0.012679123026808018,0.029821436372323127,0.09358401915392629,-0.036883389305927904,0.06364899921962755,-0.007041375497266327,0.01510893550028705,0.048492055591393156,0.000659124746762544,0.06278389884101136,0.03330919136533416
TAC3,-0.0020856512214587715,-0.018021817126553537,-0.03423039137658742,-0.03770835816459175,-0.01020313989868377,-0.001469578959231407,-0.051157426502227196,-0.04424816875994189,,-0.04357420221734707,0.14785917633558704,-0.006171898271222402,,0.01937561913620696,-0.04903927924217137,0.04190280123347823
TAC4,,-0.052404957072854454,,0.048364707633248974,-0.02125844951216362,,-0.017028731831515077,,,,,,,,,
MFAP5,,-0.019927923784399112,-0.01306076887022705,,,,,,-0.005692455590306791,,-0.02043431591898365,0.01911184172073164,-0.007397551795653672,-0.015327616925363248,0.00044753441460591544,0.01207091333153649
CXCL16,0.02871473904055145,-0.014596268282561485,-0.04753373507275082,-0.008164423217377077,-0.02295367225788245,0.07390851825932446,0.024600314263392792,-0.01506279945822753,-0.05872065619839612,-0.006805817780019543,-0.015489981255981363,-0.00066230576433889,-0.014696562943369058,-0.010598438902253437,-0.01812401439197269,-0.024573710732701735
AGRN,-0.0023611276036917335,-0.0641250637183125,0.03768667214230843,-0.13609469215676864,-0.1319328070644215,0.04097475206217867,0.014091314731901106,0.027004525257243867,0.0062375539918691604,0.053245638823327744,0.0663048242941785,0.019499505917367987,0.03353709661711338,0.019939351590695806,-0.046118347257055374,0.010268673343545524
COL4A6,0.01319944422599441,0.02877784960800336,-0.03276522852605371,0.0050016992865934825,0.01140832190879932,0.014217808143630516,,-0.022723691734241526,,-0.01649486995872375,0.051421585172862355,0.03850129338137858,-0.006788780556805976,-0.009364858671041833,-0.021901603326039562,0.07764803816562987
FST,-0.01359995574912231,0.02152250710031305,-0.02386943671867248,-0.05286028751172743,0.0006675260987862576,0.05167446049382168,0.010676033444626884,-0.0048499488171672165,-0.04297891204719423,,0.03271009875419812,0.04710206293088466,-0.047391068748584404,-0.014500037571280851,0.02813316926245592,-0.020802007600430307
MEGF10,-0.04354452263444467,-0.057593885015036914,0.014662347203840336,0.006161586531721786,-0.06751382930380882,-0.04930657488031939,0.003299375395724222,-0.08081824995104034,0.11211566631391078,-0.05220614984201341,0.06648936846804346,0.018614839060295974,-0.03284125414968237,-0.02284146872492123,-0.007495346659698181,0.027853293150673603
C1QB,0.04052021828741821,-0.04820507984276775,-0.044235213249966945,-0.09549820282847198,-0.11228706688253322,-0.031620948200029156,0.031129053714325453,-0.06537352970627933,-0.1329897802583232,0.00016997672772237432,0.008252427409713164,-0.026117135912510532,-0.038599586266128166,-0.04405756548304988,-0.06935409423392977,0.06467486800479982
HLA-B,0.04644881839837709,0.0280649774019021,0.016274477355429216,-0.04196478268525573,-0.09029084558251661,0.05826302661539044,0.01845694163316244,-0.035777440675856746,-0.007092622411743639,0.05421247741584055,0.04203885159331974,0.010446255216950506,0.017548287061411847,0.03847002412030251,-0.024498950665564834,0.05059013916963351
PDGFA,-0.08840921181680236,0.02785073415847533,-0.009141872741837273,-0.021770929191548792,-0.04251057566442253,0.03755365739112448,-0.04399108054254559,-0.006899466238240586,-0.02168845935969304,0.01874482291196993,0.006376477606865202,-0.023132192786915497,-0.007134402309250242,0.015064450115037766,-0.047563915831702545,0.0013746907759474712
LAMA3,-0.041516663024890946,0.018585448522217243,-0.01689217118690143,0.06781282249377853,0.1298916486114848,-0.017030469379254176,-0.0009240444669473455,-0.0021956361143548454,0.0107602418464486,0.03441989914725559,,-0.017668268001209804,0.07313100233266417,-0.018869636654732434,-0.045133987459848326,-0.017665792608100982
DKK1,,0.004340004793642521,,,,0.008844438790455015,0.03773637516820019,0.04608510340934042,,,0.07263854695294023,-0.006070751713591015,0.0821633069202473,-0.01190734113114338,-0.003540271579729281,0.019025507847516412
INHBA,-0.05692950036752622,-0.012882430104606409,0.016183941630614845,-0.0395751510529631,0.015406881541805058,0.003877861708415278,-0.013053124498086842,0.03723419675203347,-0.004010654565682342,0.012528811074721664,0.0016264514078177623,-0.02073906679715993,0.05151782371186109,-0.026383139984811527,0.08457004952643123,0.02939268409487211
LEP,,,,,,,,,,,,,,,-0.023924451895765378,
IL7,-0.031090077080428682,0.007285656812431655,-0.022723680248727975,,0.05224099713356215,0.04873454152492831,,0.062073626535850794,-0.03668909300690274,-0.019561999504119222,0.0145698073587528,0.0386328310698469,-0.020318207617725483,-0.031603581683594784,0.02831464799291692,0.03142380082864921
FABP5,-0.0008062411716812726,-0.013666763450798336,0.0267813061711648,0.05758239517004202,0.02426995315940771,0.023741460165933505,0.028690160985215384,-0.10466586999873208,-0.07223421640606778,0.016356564787278146,0.001698180890817726,0.004034382052926826,0.07701779619157498,0.06148579423457911,-0.0018303850850627324,-0.032741068109928
CCL4,0.04672265516998338,-0.040103231617184654,-0.03118900342684839,-0.10943938242523794,-0.07339391394843602,-0.020178266422232295,-0.051450478848801655,-0.025443786766870473,-0.05404217514840937,0.0512695443962425,0.0723649284818024,-0.023863986832764746,0.0015865731911764323,-0.007037497815617222,-0.09135639388029272,0.0191942119773585
FBN1,0.08314218650273668,-0.04638307122351513,0.09836534189111984,0.06387128816861797,-0.053032297817576415,0.020371065689891943,0.020930346252196953,0.023188593075507337,0.035750095056944556,0.032634362470085776,0.050666713597062256,0.027728207332585995,-0.01373787899940044,-0.03151532797971368,-0.05739496025952548,0.007654883228197357
TCTN1,-0.0754374025187213,0.02995041058142564,0.07160206622072698,0.02973085954690546,-0.020107370756743716,0.03751107064001164,-0.01113150757455817,-0.04231331887234895,0.014582582925810298,0.06646499767733931,0.049044030951955774,-0.006230121146951668,0.027824124779758604,-0.015299496903479502,0.001157401125468018,0.008004860305940631
NCR3LG1,,,,,,,,,,,-0.02530178311165568,-0.026602858305953308,-0.020318218405986098,0.16813249742746994,,-0.03268518138165655
BMP7,-0.04765238586876769,0.02184596342947037,-0.002922904994032592,0.007856882073811562,0.031207722582825954,0.02204472700367488,-0.03241198663253891,0.12611751817674646,0.02072227789265124,0.03818218142866178,0.02709120466728592,-0.0021356818801572244,0.10415259310856606,-0.02962790810825222,0.015173521660399222,0.021531253640576224
NLGN2,0.07069661897150231,0.042343534531667004,-0.03683457890313813,-0.030398741305281772,-0.021547886728556398,-0.04976679083630023,0.0064425963984802844,0.029056460395141023,0.06550174815491137,-0.0439130955515259,0.05493564157562049,-0.04925214981638184,-0.0023321104612181788,0.0182546495700149,-0.014851425047198316,0.00419650163339248
CCL25,,-0.017314546201271812,,,-0.041065755370218004,,,,,0.004844285230507411,0.06774550449916034,0.07784605885426393,,0.005619644548990289,0.018658397669233506,-0.03362221672344538
NPNT,-0.0025179251256900147,-0.0006252433489440909,-0.04103230273601521,-0.03262899846942944,0.0002987786973729666,-0.029877257510888305,0.030462012365757483,0.09588738120971131,-0.005884372406395193,-0.005501463804600888,0.000864582631331759,0.03313201404499159,0.08705543769724546,-0.03339651735938245,0.00428986458976396,0.05105445497732697
KITLG,-0.06185839405223408,-0.03489990665758852,-0.009156303855455593,-0.02248208885679053,-0.03051876292677308,-0.03512550194217068,0.02562899426755429,-0.01119350349316624,0.0513646423497735,-0.007741933865947465,0.006811934158852106,0.04686209493660187,0.07061117016031958,0.005898288149604045,0.055141846508632554,-0.07561539285627147
MADCAM1,-0.015949427376064317,-0.01197275846580664,-0.021830965099762845,0.011467089171200352,0.0036706528408949786,-0.017528506758865893,-0.021485228520650674,-0.001167926953585126,,0.05793843682300475,0.0032303753117010696,0.018461288648013826,-0.026900468361497436,-0.017385733863992486,-0.0482691846581314,0.04654210944349775
F12,-0.062109508961995234,-0.011035282066349456,-0.0032968590402759133,0.040286433118426085,1.1522860713463642e-05,-0.03675657748228765,-0.000266725161281649,0.01446591253358704,-0.04429423022725579,-0.03707137184290139,0.06248640689670188,0.009229380798183478,0.007833008994191275,-0.047473344311298626,0.00741919506997729,0.057347380237937354
S100B,-0.10229855939861032,-0.025762244757374198,-0.008088647119691497,-0.12746250203572268,-0.16338559719750534,-0.0609632407765857,0.05551259303260867,-0.12799567273205464,-0.05747458207701659,-0.09175301420596664,0.05317718065660075,0.013159504324227283,-0.02122507666145969,-0.13787902026052046,-0.10044941963515658,-0.00922168959537163
IL27,,-0.0281789593939428,,,-0.046579890134031715,-0.016378866737386602,,0.043105675444635595,,,,0.040208007839276444,,-0.016248130796018005,0.009563949506982222,-0.027941980260701625
CD99,0.032296464801220066,0.009186989107982572,0.029140065412389057,0.09716031925855165,-0.09138185926149354,0.021850807728400003,0.04916390592229674,0.08672930308845406,-0.04084830159846206,0.03524415867763898,0.042524550824950366,0.04334301781298167,0.06961222858711381,-0.052053590932823114,-0.032834011440011586,0.0062721257606205135
PDGFB,-0.002861512787125063,-0.029303131013103285,0.041834786193698376,-0.03591326180966967,-0.07193325638985688,-0.061266753113536174,-0.028125310255060113,-0.011433180226042604,0.017206669184866,-0.04233664207318028,0.025499216810438385,0.012468699441254881,-0.054764052214199006,0.017481459654002104,-0.034945241755143845,0.02058886672590866
CLEC2D,0.12489975615642597,0.004245502859333084,-0.014646813585726974,0.01898747131769275,-0.0020519677279770745,-0.030705930993116106,-0.005303953494875072,-0.0004018776115427285,0.01137698217297499,0.04450548429053477,0.08331770702257969,-0.014029551401394245,0.03144354055433129,-0.04461571071310006,0.00043013666627193965,-0.030813165540639183
