,MGH258,UKF251,UKF259,UKF275,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1
ANGPTL1,0.014331587729676316,0.031550630006974834,-0.018062702450142666,0.014338339442030943,-0.026740674309720228,,0.04802410705203829,-0.02919735390366864
LTBP1,0.016327131216936543,0.03659017998670701,0.009256903318360127,-0.03416530601145539,0.046171291090175794,-0.091103054696706,0.0042404634294492,0.030783715819592647
CD160,,-0.013521562009523671,,,,,,
NTN4,0.05703630289114643,-0.026642082084914604,0.03887783678334088,-0.010664831244908224,-0.04715981294834708,0.06248150414482677,0.01942358379191871,0.05800617380601528
APP,-0.03847360522926126,0.03639507523678237,-0.03204851233213398,-0.054987333096608006,0.0043650498785396,0.10473964962511925,0.025382558909018582,-0.038466950294624006
RIMS2,-0.016075855112151,-0.02457135393407998,0.0013189848087012987,-0.02211961519161602,0.0444708700037215,-0.016867453107521614,0.05650982391474174,0.03343266678031996
WNT7A,-0.016536289648663317,0.06799210437903817,-0.03513390342307216,0.024366131153562832,0.06455628708667696,-0.054648264920652834,0.06263433813910366,0.10359395449080083
GAST,,,,,,,,-0.01688851367957181
GPI,-0.007513280880128873,0.008661912262238555,-0.009769791345530352,-0.030229005809358448,-0.080867768043755,-0.018511247731725796,0.004543685592101977,-0.07051098381672084
IL1B,-0.02005462701195475,0.03678683212320512,0.020341596519074873,0.010486847772276233,-0.03792199497698403,-0.05499176155291544,0.06758714309467771,0.043471256959989435
SFTPA2,,,,,,,0.18199974898943821,
HAS2,0.02947535479031597,-0.03481526712975192,0.016822651259441632,0.012229381003634373,0.08288104660121377,-0.01681246644024636,-0.01752969692346005,-0.03888056719486975
IL11,,,0.05156741267706053,-0.02791822460006909,0.2000620130939979,-0.05042638135538498,-0.0031161177410608497,-0.007689396920575123
SEMA4B,-0.0007086939704058547,0.035577410125285765,-0.04797772150899392,-0.010910606413092288,-0.03225452311292959,-0.010026480381674118,0.03979829488576015,0.0174740127658164
FGF12,-0.04409137248093098,0.00850719301009767,-0.030565593175621845,0.005120733895356846,-0.00947485336568973,0.013347443552649356,0.06992088439207395,0.03652062867049795
CP,-0.0016447350597374583,0.009118045234194913,-0.04706199988310504,-0.028355860865134565,-0.03186414922727521,-0.014424316526305409,-0.03775367021229306,0.010140986726534516
NLGN3,0.005769189014739633,0.03138017605380616,0.03495450506622949,-0.011602894832351255,-0.019749257511137625,0.06574510638103623,0.058419654957903924,0.07040884371494308
GZMB,-0.019863541807610876,-0.011906086976249678,-0.017438427033944104,-0.007355842280576431,,,-0.0143846004914619,0.04653355917200124
PROC,0.005418780796461219,0.13705885812578847,-0.023179165348406226,-0.023886951619168793,-0.03696348736371317,-0.08348654886033931,0.023113133540380422,0.15422342516474505
TNFSF11,,,,,-0.029173153972701035,,,-0.02419518733352827
AGT,-0.06151665443619025,0.049860143687573494,0.026580428817523108,0.01768714966052636,0.010165391578592241,0.16811523487871355,0.01872229021530377,0.007595383277007338
PTHLH,-0.031231629956451044,-0.023107066402199332,0.015133750343409186,0.04608442676728674,0.03141088415429231,-0.09341523158288194,-0.021931802939913973,0.024571683412334833
COL1A1,0.054212559944409995,-0.02282375669246788,0.013711340226515958,0.02720666404587974,0.021201305809431786,-0.01824535158989556,0.020537459447556587,-0.04166345634373853
LAMB2,0.019365312981925623,0.0006340935287196937,0.0322291694253783,0.0372155735103117,-0.04417880339113776,-0.022956628197402268,0.005586753087701468,-0.030097636955661745
DSC2,-0.01961424433683568,0.06630066600326148,0.05335637075392973,-0.00011331027828076385,-0.013277930124867027,-0.02185345204492462,0.00293360025326368,0.07172895877278425
WNT5B,0.03361081590714919,0.02944961851862123,-0.022226731596910836,-0.009095540412404037,-0.03588166313163342,-0.013782552778072856,0.08323158965957599,0.08757502752646058
LEFTY1,0.033420574370019156,0.008251025615712127,0.022432854347214436,-0.02322878015921362,0.029194215673936433,-0.05241487373497338,0.005677718577308031,0.027945068035355954
FGL1,,,-0.014929405919547714,,,,0.06321724828595947,
CXCL5,-0.026404803882028302,0.07311548732157357,-0.013721429811907666,-0.015019485316686385,0.06187163996089173,-0.021967317343233848,-0.01746822974293874,0.008121391073414893
S100A1,-0.006822689434097078,-0.007830289344660664,0.026046177909270635,0.04445442671045729,-0.029523099959528492,0.10350807501767106,0.0349733169857414,0.11685244550141295
C4BPA,,,0.02335413452139649,-0.017851959217412547,0.09469571900275207,,,0.015505023766388423
NPTX1,0.014436318963480858,0.05663524075581378,0.00943330991466845,-0.014806347667971747,-0.018925270888018784,-0.030833948172814592,0.04684928244267068,
TGS1,0.04518711802119632,-0.005040362843112123,-0.014353179340732691,-0.06630882241219449,-0.04716894182369027,-0.030220326023039788,0.027084025584384913,0.0453324238580819
SST,-0.02061826381772767,-0.04447305084187342,-0.030531111665773596,-0.013486911418360491,,,0.012966095605941783,
IL34,-0.03824867645517007,-0.04388078255669535,0.045697352530136646,-0.01364180638058188,0.07779187621651272,-0.020566524175570686,0.013938061002956453,0.024283437975413262
DHH,,,,,0.0018257484246460458,,0.008984599026728822,-0.008132904192110919
XCL2,-0.030217270102082392,,,0.10117613878626268,,,,-0.023353340246241028
TF,0.0056596083279410545,0.018489168789218986,0.0199673438943729,-0.02672807982976705,-0.004179194759519197,0.022430111717750525,0.033800822538683384,-0.022595400911160496
IL33,0.046417941516303206,0.0329443026675014,0.008922530144378986,0.04200666062030452,0.06901222488854437,-0.044467690740261474,-0.040045302777904905,0.03233126642971925
RBP4,,-0.033002149580948985,0.0027630344311276576,-0.04322085064701513,0.07349563278024993,-0.020711375828931507,-0.0064609572459213725,-0.0204402309713906
CCL19,,-0.011198030330174474,,-0.01140480841375425,,,,0.038919511580585965
CCL20,,-0.013673137783697291,-0.026028645899070006,0.005528931150668984,,-0.05358213374353478,-0.007372995510890722,0.0001741985829796798
NAMPT,0.06625842895131866,-0.035892371103581525,0.013764072949826414,0.056589097268883524,0.028523087414537813,0.035151574049427446,-0.028856385444488934,-0.08876830904353336
