,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TGFB3,0.06754142868405322,-0.0481931616550087,-0.026678807116936144,0.02141026103827378,0.08742243397567462,0.005622811173487178,0.0252182895396499,-0.06811478894787694,0.031321050473843245,-0.0559272690377496,0.0348319823915449,0.03958965483619462,-0.060813632188089,0.03147268342355849,-0.06700470655744457,-0.023993871649423983
APLN,0.02090700301213813,-0.03184961115897254,-0.03699451791226969,-0.054965270764768016,0.12807402618531893,-0.06084701615720071,-0.01182927279658436,-0.006111936701075769,-0.04018587003196959,0.049900505848996295,-0.015858512653579605,-0.04522308767830188,0.03624593187323734,0.010516135302567774,-0.08039455751432191,0.027869977620729194
SHANK2,-0.02574981811543557,0.045682573987460284,-0.02924206934772501,0.03830900558143919,-0.034454742341788205,-0.01360105856232489,-0.03109907673599137,,,,0.08639364686244749,0.12133454135993238,0.030147486615648873,-0.01183008446865568,0.04365496483705525,-0.06532759620362544
LTF,,-0.032882419243121117,,0.031485363381851504,0.10556244648587883,0.06363600451904537,0.062341314191973383,-0.10320549929588572,0.05866468716882278,0.09074728942630127,-0.01994261283471879,0.03294440970992634,0.005717970707943784,0.021828115102746154,0.05473304527554845,-0.007429869329229974
PYY,,,,,,-0.02413004104199703,-0.016358990728828234,,,,-0.015890466650553176,0.018614154726066017,,,-0.04113482099096408,0.040425810920315115
PENK,0.019366612055802573,-0.028067561029773574,-0.018661814982689633,-0.004864903081624571,-0.023388889013941618,0.00271908979051003,-0.029237064421106913,-0.050095513164074824,,,,,0.07221939766251526,-0.02667002570869798,-0.029509332440061927,-0.06485814757289005
CTF1,-0.008399338194966853,0.033689980097164875,-0.026824171122384936,-0.03342301954319303,0.1171344926413364,-0.047606373236551376,0.005318277506522024,-0.06013644527977044,0.081513050911389,-0.020874924223052472,0.059238979962180596,0.020994772086370694,-0.009425166851005539,-0.021403094497049528,0.13531909234714687,0.06763242076611047
COL3A1,0.03452426099105501,-0.027958336982896927,-0.032851442194202746,0.003654860683886872,0.17348496533995877,-0.022160412933897852,0.033807842925322955,-0.04198883108484404,-0.06249996479618093,0.010665167825210084,-0.06480922061032447,-0.05326382822986718,0.10558285360837096,-0.05547822131090644,-0.11334485622766692,0.023347691002603067
S100A10,-0.030008651635506547,-0.04852599626854187,0.017416454267010575,-0.03815001570881805,0.11848081240350769,0.04413594359792792,0.018613377058134067,-0.01829415449797823,-0.08090210144581837,0.09320994066294325,-0.04017593937326683,-0.12322223828658381,-0.04061821085410212,-0.050885471281687286,-0.01819858859484165,-0.06793700435439047
FGF13,-0.01896254019777781,0.03549329333421016,0.0008098142722078451,0.04306509520480798,-0.07055601294057806,0.040533623835139705,-0.054962503422104694,-0.014652451588736294,,,0.05438234010242243,0.11032534470022744,0.014945591279422564,-0.02396772800295727,0.024566537343069763,-0.058163195631831234
SEMA4A,0.0007656577489684708,-0.016102396455847056,0.06548658599193258,0.034104925779666555,-0.009146546475157152,0.0454392961806711,-0.019860325034715902,0.0908281484825986,0.08589509794389881,0.12903995200471435,0.05052044891820587,0.07743646314564483,0.11424311267077515,-0.046839587581365916,0.008170180854026234,0.067580660555162
EFNA4,-0.0027107717427545227,0.057626322632775395,-0.02257161353122856,-0.031764438003652494,0.11848517274071253,-0.012756590456821986,0.03480266506045143,0.03625211385017614,0.13687201984775874,0.033698842605240614,0.07730846502897135,0.06640279339894524,0.07574114691204542,-0.03434396593046241,0.014224114164465208,-0.04179316846373678
HSPA8,-0.027608223797356723,0.006186180364206184,0.03272145115341235,0.025699813965832277,-0.03370768446849671,-0.004135815072183631,0.01936833511604154,0.027742360523943,0.10626629725907308,-0.05097667505428278,0.10655250667926543,0.09803871305305879,-0.060159127188495296,-0.0016524876241070278,0.01585335690105474,-0.05257320883525573
NPB,-0.038910455768992804,-0.003013418719263582,-0.011749567344366314,0.022105923168529485,,-0.028781189625011933,0.00046668549478038707,0.011211794512905203,-0.040976855571035344,-0.034278722952861024,0.028954419544128036,0.029018641987528675,0.07866273072744635,0.03180487426235881,0.07620084958551726,0.03638760223757672
ULBP1,,0.028971230214147853,-0.0038590514552958193,0.001122962058064363,-0.028201709161908388,-0.02959862386521356,0.05657995602854184,,-0.05161681121498855,,-0.009986913193202097,0.11642623756406222,,-0.034931781824053175,0.023826958876803174,-0.003972962764213442
SEMA3E,0.025377362658250604,0.008774855218789566,0.05642809673917148,0.009071081675456132,-0.047721789981499105,-0.012492548923150512,-0.0070567280134532714,0.04895299842274867,-0.04166576717180092,-0.03261687534829113,0.09907078170420829,0.05168280321170212,0.009435489316083382,-0.03466940629968617,0.12201087157555136,-0.008888346216250374
FGF3,,,,,,,,,,,0.04902162049785174,0.11002296570740275,,0.02199219924474767,,
ADAM9,-0.06666247542191,-0.015051196189535302,0.052931292560305966,0.029943919617351992,0.08669327117463764,0.013574640497317346,0.01711470925469842,0.06122078591906231,-0.025978146929975642,0.043195717625444226,-0.012165656816605447,-0.08183414334812743,0.13437773584901047,-0.03141329576993243,0.06962963998336252,0.035066422730138054
ASIP,-0.00284140931713945,,,0.030730405850373517,,-0.005622038916769391,0.0326959854624618,0.006052544235778928,-0.08653379130935038,0.06686405629600997,-0.012823390191400668,0.05255121163511841,0.04296698295414445,0.037479982910126795,0.016684005380006885,-0.007585747428093267
IBSP,,-0.03018241784310352,,-0.07623325265804134,0.03596817037579917,,-0.025068686256030075,0.03245990059007063,-0.05219872830130301,0.048579588843015074,0.0017250325960316787,-0.04231602660777762,0.054966869052731314,-0.010390021970064556,-0.030681977834445692,-0.057371616659140305
MMP12,,-0.02781970204596166,,,,,,,,,,,,-0.018739042237990867,,
FAT4,0.07756265431397322,0.02292129738277298,-0.019782106621201334,-0.04505928848716871,0.02882072612960791,0.003838705904968749,0.0715471293144246,0.05571428334408754,0.09042621782611834,0.04215136461035544,0.05276781788454143,0.06464583128727863,0.046961382133351194,-0.02132144916176162,-0.007428158779826819,-0.039498254501651724
MDK,-0.007400857808016499,0.04804668562400819,0.007932183172517804,0.08970162809058824,0.14109695459807445,0.029226838717608342,0.09129725985273142,0.07137477700346587,-0.00890608383387214,0.04890422563866843,0.087840185689626,0.03287297306005051,0.10293936691062698,-0.018753679641984825,-0.013842410110191963,0.010194275789103622
BMP5,,,,0.003199731279838995,,,,-0.04004523995794226,,,-0.009036970057125211,0.09430763176789478,,0.04839333977368959,-0.020834941615816185,-0.03078740534520916
CAMP,,,-0.00997288824796847,0.014400088342765585,,,,,,,0.021060041592301227,0.051930806927467175,,-0.02744141567146948,0.05783370487587038,-0.0237489617038785
HSPA1A,-0.013230444984153012,0.0009258212328455786,-0.04636320387624576,0.04299226087610489,0.0986119536995803,0.053623072050165886,-0.07637861338847973,0.06959803787945854,0.015745962393838017,-0.018191990218060942,-0.00021398008649038685,-0.18063861640309287,0.057185461920622495,0.02252654335219165,0.014959231698261079,-0.0292478457169135
SOST,,-0.01037916963150455,,,,,-0.022530387254685702,,-0.060807155841741,,,,,,,
SEMA3F,-0.0450212998209412,-0.0060069571970271934,-0.0035532326378652688,-0.006345666506082678,0.14761110597202481,0.040825978029900026,-0.021779766514803327,-0.026040585430272906,-0.06075491150754519,0.018236958907016133,0.029441877880055402,0.14006093814822249,0.07909266817610357,-0.03294374107985284,0.014677235017012121,-0.03575211488105239
ARF6,0.041389410977568875,-0.003833416961898156,0.024263137831925515,0.019732359965488538,0.07041752378550323,0.01067207912858781,0.022463858572016184,-0.05202252775209499,0.07621436876133837,0.008023188808753969,0.008051815510097144,-0.057562591624518565,0.051657084639719825,-0.06298841012818078,-0.029177448306052203,-3.643806471432086e-05
IL6,-0.029502323426121312,-0.039334216651804026,-0.013189336049365974,-0.008698209120540595,0.07678910777620429,0.0319913082657571,-0.023261159124765746,0.055141001736077035,0.022890563275226324,,0.07419475703001291,0.0059546504871242035,,-0.010333805056517133,0.06839843494676838,-0.035440512601054255
CALM1,0.053347757561633666,-0.006067976122418993,-0.028255266969215945,0.07154818347723145,-0.08613963867236711,0.018160346809188477,-0.0009650278408641329,-0.07828595453630831,-0.01766777859808102,-0.11550756116294031,0.04292086883822277,-0.017699225072682904,-0.0902264138939806,-0.023033745129091704,0.1000502751398327,0.05167146354510825
VIP,,0.016879868433760582,-0.007628231243389266,0.06182887080951465,5.576097442513726e-05,0.07504567436916894,-0.03429617363001704,-0.015150495217791392,,,,,,,-0.02217406991976297,0.0017370392478059753
NMB,-0.02607470957648211,-0.004854912241302918,-0.014266393890482159,0.003574936313728782,0.0938659717928144,-0.0068207257318132946,0.07093627886024811,0.03660062556191788,-0.01184558543436556,0.062483283768794286,0.014658447255387546,0.12132141047420983,-0.03973562533320445,0.06624845935773027,0.10553602550231422,-0.04939662885346727
CCL26,-0.005298204930374824,-0.01670135414623962,-0.010408495159912465,-0.04033844142435911,0.06580934678074674,-0.0179177052031956,-0.01189866108332557,0.08812598487085502,-0.021060857764001198,0.020743283565656943,-0.01937233534563037,-0.05874116964736378,0.07283936652228505,-0.03335777154312438,-0.04169384922788051,-0.03671113274544812
FBLN1,-0.021581399781093524,-0.03528009066372173,0.027972187953622128,0.02366435313208291,0.10083182457524334,0.0214079434435756,-0.009144312886505728,-0.03409800747344097,0.050684424844519106,0.04350556084562922,0.05471019800878704,-0.014337008663463708,0.0775480599096421,-0.02627413794305595,-0.012855307933967981,-0.08949889756976136
SAA1,-0.02458242014143653,0.007556761630466033,,-0.009778199395627553,0.07045044267017855,0.0015696724017050592,,0.0457893442105422,0.005017594981092973,-0.03950790072725292,-0.07126827698719172,-0.1786426008433579,0.09113605823672324,-0.04939478376322184,-0.01920770422755299,0.06548792516838524
MICB,0.09657996033366113,0.024331869189774397,0.06081774413631603,-0.04789280418805717,0.07084628331779723,0.020030123463345633,0.028558224142170463,0.060553534206035146,-0.03548503790403677,0.10385985023566019,0.08252587433410238,0.010564192095848626,-0.01790281086921374,-0.0015628834369670734,0.02006390163580561,0.09924899361120888
MMP13,,-0.021987681658228838,,,,,-0.015589991803220255,-0.008967806158041151,-0.0021445203810156644,-0.034885367730653545,,,,,-0.0017636570086312705,
F13A1,-0.005121473770266258,-0.04647042651100216,-0.014600138171120538,-0.06502940888138131,0.022874389608838037,0.003658109948241243,0.008408721034910782,-0.04500725660122771,,0.017071130261055827,-0.05140604078616396,-0.1154294934342996,0.07565969332030174,-0.08187524003676326,-0.05461564470626963,-0.03991641218064839
CXCL11,0.05125232230735237,-0.007417111008433586,0.048633412635769396,-0.011742302908670671,0.11275263812217917,0.026043732606764538,-0.0191409230846491,,0.07738322616026656,,,,,,0.07391709869014852,0.019677071612133203
COL5A2,-0.006218932836132929,-0.0066113846649970935,0.039792106376451156,-0.045110402056639146,0.14368746798687682,0.01931332096910873,0.0854962607714852,-0.01105545106873804,0.03771342347743708,0.030112570997517345,-0.0022230423939349577,-0.024177585348004457,0.12202286677760443,-0.04943062221339793,-0.056164719944713226,0.008261109890743315
EFNA5,-0.021805957011646514,-0.0027395569619672504,-0.019560836541983147,0.030853794898426247,-0.05512238807062108,-0.028604594098561708,-0.06056862354359029,0.039267047233514804,0.0499100739857699,0.0476069179628466,0.058195804638173254,0.024013068591415287,0.022828506118723526,-0.033511712864188435,0.06814919364953584,0.10750170002447532
AREG,,-0.006070887993937333,0.042868519993239804,-0.025886429220297158,-0.007932488677689711,-0.0076355073213418756,,,,,0.14141697832865235,0.09481283909351837,0.10840821175185031,-0.04085506172643355,-0.04571940775626833,-0.021497818779799154
EDIL3,-0.06308503203189841,0.009836368812378472,0.004672100599783411,0.006106883767023889,-0.13526798010042732,0.023537191429349364,-0.021856208051713663,-0.016941888757674026,0.023061579020780716,-0.1188475145284777,-0.019022179602478,0.0370611232609095,-0.07431035562220167,-0.012779039121636871,-0.056631922478580496,0.03894247250658364
CD86,0.004801359099820597,-0.06947136225022953,-0.04983559479793157,0.00035529073949904395,0.06732258865312866,-0.029669430380314773,0.061540673526997075,0.12521402010289331,-0.07278110543228866,0.06836444213065142,0.05108807330824598,0.07650748819683328,0.05879908311553751,0.007454394360913533,0.015930215598691053,-0.04611075280205344
AHSG,,,,,,,,-0.037134398802779925,,,,0.04877149941080698,,,,
WNT9B,,,,0.0038626444130978807,,-0.021240543699244496,,,,,,,,,,
HRAS,0.0066034536639055655,-0.033349740236974505,-0.036388235909834935,-0.027477709217650553,-0.005417392409574034,0.05885460756639534,0.00020055317681075494,0.0519616384235673,0.028858721041862892,0.0062763401706452835,-0.031756714358369034,-0.08473669842004776,0.022929718007354966,-0.010810203084133949,0.06321505151071495,-0.02220341750167837
C1QTNF5,0.03210391906669726,,,,,,,,0.09638274355896582,-0.06020926520161275,0.011880925140993169,0.09410085834896902,0.10105474212494941,0.013133385856475634,0.014366166647334285,-0.03252258989186353
RLN1,-0.022404888526347446,-0.028659861478358077,,,-0.03118339729987586,,,,,,0.027918231375101986,0.08265913805872895,0.10027658656163647,,0.014411604445015562,
COL4A1,0.04805016692277514,-0.007662262414980511,-0.005006716202466378,0.02089490287776034,0.1661472341521192,0.011227857152589562,0.06725179276612374,-0.01958378601989729,-0.08601937898468051,0.008671416423538301,-0.000394764009113088,0.031820583317042225,0.098765370442249,-0.0160399162772899,-0.08445784188663269,0.03484963569382094
CCL3,0.01053608497292949,0.01933797626230239,-0.002902965715621486,0.043611247905931017,0.08755958813983007,0.04263622014197426,0.0022471502556395797,0.038299950477692975,0.02348623079000749,-0.009378427673700524,-0.0228346723703732,0.00762360156897844,0.014574007360992859,-0.04297143850627014,0.1047634123324643,0.022985567337578013
BGN,0.059688015969199266,-0.03778334446958201,0.020528072202906904,-0.011688263694198028,0.10001254196750327,0.0410949723680169,0.07864664381648971,-0.014446180338095879,-0.05413471309807164,-0.04387942684059141,-0.026594378224675714,-0.08124979696444513,0.049048288719143664,-0.0012462577531477741,-0.08018880846546726,0.03955918333531229
RETN,,-0.020643744450719693,-0.009823583564212804,0.01600320733891105,,,,0.055940624381836467,-0.056724149591901245,,-0.010891304585508632,-0.0015796832217594469,,-0.02357604516282897,0.04515507005464537,-0.02336926037272208
S100A9,-0.025609404076439742,-0.040894637432834634,0.0016316665974733097,-0.05395344066261831,0.08331431595576921,0.06896640739175,0.066741503444827,0.007786613112346813,-0.05023514841084115,0.06369015568085075,-0.03670096687056959,-0.1252111147860713,0.0029615748511646494,-0.016149997458708695,-0.06713694801912087,-0.05792082006221813
HCRT,-0.006856575142091756,,-0.01683204173000481,-0.058992469539831595,0.023931154597164998,0.030164694873438033,0.015019372449242108,-0.0837896918774531,0.039063227609780635,-0.022846116020659217,0.07902623374788068,0.07251872139578339,0.10057685273904937,-0.019753215942239565,0.055968797748925034,-0.02476637706184325
FADD,-0.05847086171821707,-0.029522671422413268,-0.03487406307460346,0.022502786994739895,0.08526731809420482,0.004964565436664832,0.03833643524379473,0.0034501538267215377,0.08473149252919454,-0.007516952779531727,0.03152054993041099,0.020644990072336982,0.09086913727182327,-0.007101603169066798,0.048230911361862666,0.00015454953361355913
ACTR2,-0.08151844073956191,-0.013929989008165295,-0.0475880352462522,-0.007731271958747771,0.002866600817557655,0.028591783161403667,0.07043294880472968,-0.14158483801248334,-0.07366026680915104,-0.003130830075680297,-0.02898123005252162,-0.11258330345168904,0.04919684924410301,-0.05698509024660513,-0.09146705561511634,0.07366847047839482
BMP2,0.015048551629312276,-0.025083978639785145,-0.015110546302659898,-0.012958278702865528,0.0731764783486453,0.0071060398449928844,-0.03967005229001576,0.0398636275305513,-0.02852591737286741,0.005101452192440237,-0.03511165718481035,0.06226070748759788,0.005817717789466871,-0.01297965852405829,-0.02898302380522207,-0.015794282732849156
PDYN,,0.015080421464833722,0.011620069088001924,-0.013645938307313183,-0.07556602299529021,-0.02337312508822964,-0.03480582340014455,,,,0.012410297604790727,0.15123663945219826,,0.02262443179635623,,0.019287873056771425
CD55,-0.022436344919585082,-0.0387472300220522,0.02888808281825501,-0.029087389329934547,0.018754038969639272,-0.01831426798453687,-0.006211800582530093,0.04815632388805552,0.012240697707429119,-0.015085907163148053,0.01998581290376805,-0.007953727335552505,-0.04255553902913792,-0.02189026576629942,-0.03696786845111107,-0.020909066917012525
OSTN,,,,-0.0011303965606345343,-0.024078044980162677,0.02501837807645541,,,,,,,0.006696281297375315,,,0.1006143552841334
PDX1,,,,,,-0.027253989940415054,,,,,0.03671772441122482,0.03899774049603161,,-0.003970125121989722,,
CD6,0.027904920956989307,0.013681486463519476,-7.424165048422788e-05,0.052190183723278494,0.07049545750374626,0.026463460257970473,-0.02059959993211641,-0.04053356600251995,0.08409953403272447,0.019320877573839577,0.05408486572169454,,0.046732919199687445,0.06407748456860027,0.0536105412244361,-0.03314007241310002
IL16,-0.06465774040202464,-0.040731013346668524,-0.011487487637859011,0.028020820410318406,0.01014563650164497,0.02282406037750863,-0.013337697623480636,0.0333571456562741,-0.0315066793721226,0.021178460067861428,0.022508864773987,0.09497003734450646,0.07574814058816239,0.02927691934289159,0.00417226195695246,0.00747245473980867
LAMA5,0.005811617927388848,0.004909673855066649,0.03817165393145223,0.03900547762679784,0.15851085038580695,-0.02743096050652837,0.03500582234122132,0.0720074112233328,-0.06392476866278508,0.04131743159602405,-0.05633178221961481,-0.039423620402125104,0.10345240845446194,-0.03357540720548833,-0.025849124931863542,-0.005666860983816177
RGMB,0.00765425258532235,-0.02435433473735318,-0.0398059026949062,-0.016323758322769177,0.07307318811081562,-0.015544769541102324,-0.07183101050433813,-0.02415416229850359,-0.030599565452613473,0.08869406474390021,-0.026924459346932487,-0.01003434524677649,-0.02307323661054061,0.04842594590370321,0.10265281615938462,0.00909729091074231
INSL5,-0.02174545031612231,,,0.006909748487945259,-0.022491653020137847,0.000701987959927961,,0.03614521243046873,-0.05156852696780827,-0.020440054137076634,,,,,0.05910754689897911,
IL12A,-0.02094437711248649,-0.016272165178071608,-0.018155435507936985,-0.013240984894241305,0.02659592844685866,-0.04533618383050926,0.07120446003766207,0.14860659420006386,0.1615629175479689,,-0.008091379277695867,0.05274703156487971,-0.0013049295746067407,-0.021525770612396862,0.1329108839656922,0.0528151668067461
S100A8,-0.016715684521505975,0.007948795405567984,0.0016441789447178513,-0.07295720138231261,0.09378680189612514,0.06343199981973512,0.12477415621081465,0.02879485426913054,-0.042717764394394946,0.040056185216964864,-0.031761668745448134,-0.06257876133951484,0.020044772120054,-0.04422825671001098,0.016081654344065957,-0.06227437060214037
TAC3,,-0.059726506839788814,0.0447984234673262,-0.023511805365480917,-0.08357989897924482,-0.01785745468788175,-0.0445201827516466,,,,0.07813198811408006,0.07843977420405027,,-0.03584823135688552,0.08919447555665903,0.07168385393180736
TAC4,,0.023349415371127172,,-0.03072703548939787,-0.03118340035610018,,,,0.0032501392504123813,-0.04297399032384537,,,,,,
MFAP5,0.007749194197047157,-0.006209458938321717,-0.010963603087769645,,,,,-0.03662932908487661,0.018436211779633088,0.041144561496205816,-0.02162697483470467,0.04497424022174041,-0.05169046269841675,0.004555674849235354,0.04995035976789681,-0.0727424126021551
CXCL16,-0.021740266079924162,0.004944285150699228,-0.00390626554066423,-0.0011051033970269348,0.0657414582801084,0.015479249174995935,0.0755790346991924,0.0947987064979626,0.05030129117257828,-0.014314989151557777,0.01886128623488534,0.07394959075723563,-0.020952203237696542,-0.04318935793253644,0.025072678451363267,-0.011671708444898798
AGRN,0.0069847414203248635,-0.010095172294429017,-0.02417834010416533,0.060147287741926916,0.15054425640280827,0.031099371928406484,0.07996283430042378,0.0006856553708728474,0.015296166588034881,0.03041534925727208,0.05524504161081712,0.14181728495869497,0.1183671190595885,0.028498203043438877,0.008533168206731456,-0.01034239888573728
COL4A6,0.0017601659246861952,-0.029524191601498287,-0.0018915858039946945,0.006557755305523685,0.01572111551676529,-0.02422460964467052,0.06422669347142669,-0.06674728131151755,-0.010598605204233044,0.0815600419861837,0.04170711824253435,0.04169773471587069,0.08555552237513586,-0.03412007095463942,0.07384647591566493,-0.017252892719755303
FST,,0.052019288188802755,-0.020036724691508183,0.0032431575873343053,-0.046463832784065094,0.02941279570779858,,0.07926028943094603,-0.011396465549966903,0.11948201793182033,0.07667882609928389,0.0685740772904091,0.09988196444921559,-0.009153668813523582,0.10490965852618384,0.060156323169427574
MEGF10,-0.06336073014549226,0.002192825285087998,-0.027992329187964102,0.04848397045527436,-0.014347003399438339,0.02478177260817443,-0.006593557817999336,-0.004382718167164836,0.01246609189679368,0.05687853250251679,0.09739652177486369,0.098049064947676,0.027421749620818073,0.001170601149510833,0.15930000225743945,-0.015426512053997409
C1QB,-0.029905905870342774,-0.03863237480533416,-0.039003207108389476,0.03128065149386763,0.08205166307231147,0.055217666761179326,0.11648100896162394,0.0741532839976999,0.017445608104160047,-0.01763075214472544,0.013684586450789422,0.06461079603312765,0.020948535050049996,-0.015126686442071352,-8.21371680835031e-05,0.04511608950749591
HLA-B,0.04572570691314703,-0.05948374759157082,-0.026293545881389675,0.06099936454079496,0.13112869832902094,0.004920466311518439,0.08036494350776745,0.010889018023153577,-0.053079137859838255,-0.02137359848273527,-0.037629202896969055,-0.11941870681720466,0.09543932152512595,-0.031628833064014546,-0.08489294808290784,0.1372344367374547
PDGFA,-0.03921429300152118,0.03899270863467172,0.013427994438941746,-0.031145450225885475,0.0595270346429138,0.06165245546478601,0.029890889127087004,-0.05613371966256394,-0.013403414300726979,0.03091927126165076,-0.008312915657716167,-0.17511358545564668,0.04837072492206241,-0.052007639162812834,-0.014242446999433797,-0.012260119642862383
LAMA3,,-0.030197159560112895,-0.014179797684500823,-0.01692965740862964,-0.0010306555992344408,-0.013009083469841656,-0.022112791470650137,,0.07375501408281872,-0.022268827325326947,,0.022855962000427867,0.03024568543866871,-0.02176243672135072,0.05292451837169294,0.010468278939535497
DKK1,-0.02240489410905755,0.03250925082414203,,,0.04473476149156795,0.024331349318532716,,0.06972341037904929,0.0412668877749299,-0.04340804518231418,0.03282539852753525,-0.007420679645168769,0.02886115436651664,0.009332603706753217,-0.0429342490012526,0.006489921014564091
INHBA,0.1389390479808568,-0.0057401059710288456,-0.00982358213644315,0.056348436724128426,-0.010547140838509621,-0.0183701662066971,0.08138065540664056,0.07183787241015696,0.04073667587633836,0.021779571011888647,-0.000741433595268188,-0.04941432083665036,-0.0347031531084072,-0.025999761480423832,0.03906060188183713,-0.08031341730362078
LEP,,,,,,,,,,,,,,,-0.02354480715391439,
IL7,0.024130512355847008,0.09807580867626209,0.15495638410102722,-0.037747249063493284,0.056734304321693935,0.059619060100240685,0.06305631936390214,0.021027920267061777,0.043038320062373736,-0.023871684020097282,0.05889569383068505,-0.012900573802077084,-0.0019018830853252658,-0.036448552727419876,0.03597483821192787,0.012314095303712875
FABP5,-0.028323342790209347,-0.015464483428272073,0.03879298004892208,-0.013443381519227363,-0.00017711739722973792,0.04810685736365584,0.11671555139138816,0.07248998280619333,0.03528702233730545,0.01615143479518851,0.022789735825314777,0.1085095077087616,0.011082478445429778,0.011676849342930198,0.1081166851755006,-0.012578114532259906
CCL4,-0.045688735778895595,0.018049906239002097,-0.010894297890289948,0.05362111580362016,0.03688186391105509,0.06045801215035751,-0.017651548499285654,0.0845457481391089,0.030014987891650233,0.04939175891589439,0.02320722437040612,0.013705259868773799,-0.02137053718858407,0.04076478224502218,0.03115405605708931,0.05093985072373473
FBN1,-0.05829923407391774,-0.02853050701623848,-0.02424658520540545,-0.05302434329532812,0.08307690964420411,0.03939287900544078,0.037307494585825024,0.04958202372491919,0.008385541686093534,-0.04499421256735132,0.023345124420654288,0.031870141599317246,0.04119932414547308,0.03477348327318502,-0.022734728644009664,-0.034297684497905476
TCTN1,0.03025307208695293,-0.06776903900209391,0.00198383471035357,0.07559865100051717,0.11745023736604088,0.031751701782109565,0.0009315378904340556,0.02391930584044746,-0.02416580278966221,-0.02441594950677806,0.029684433617997927,0.0033907695784921852,0.10268630241763337,0.06124801373500254,0.07210453273264485,-0.002767043549342662
NCR3LG1,-0.026594378342974626,,,,,,,,,,0.050771865331048736,-0.010699048421425291,0.05708162086140669,-0.043766982706752874,,0.0024532988065527547
BMP7,0.026047140809307107,0.0076253793159086645,0.00657987800008868,-0.001991450696563459,0.06585774475969502,0.02718515968150799,0.061920435556974525,0.1300443268663554,-0.02444003415190181,0.01756589853075687,0.006338349162395328,-0.0772832136760458,0.057921497402388306,0.05754176207513253,0.14137601237968064,-0.008433560983600003
NLGN2,-0.007168306642056085,-0.00048294859765701234,0.069705115811634,-0.024124001813369263,0.031684989970863046,-0.014077496666016221,0.0006878455892238775,-0.0724051947939368,-0.03546147556530943,0.021602421221313645,0.1025108639997087,0.05620150223447945,0.020275617366774364,-0.017518288280196935,0.006881174921092658,0.01288161604227602
CCL25,0.02022262248412189,0.030339338714966513,,0.016346918490587687,0.0697389058477005,,0.02274000184641308,0.15455134875208262,,,0.1294572816081116,0.1639051175821108,,-0.007572221122526011,-0.025090815743613788,0.07132651994899619
NPNT,-0.0604939026241954,0.04518940827955685,-0.028898714141035297,-0.06390239896756154,0.08348436795958622,-0.025533121211666746,0.03709481239825425,0.039992947642730876,-0.028235558344479446,0.038306898758244695,0.005964109595172164,0.13291452461418776,0.15343299174734032,0.06684196392144048,0.11127682702191567,-0.03958011042204055
KITLG,0.04623180478805211,0.015603141549010366,0.036716164856520316,0.06334083650711357,0.019323163416023744,0.06291026923641731,-0.04517838204406504,0.038559803088957754,-0.055755561355293776,0.0609963610194003,-0.006167447598562409,0.07397986371900181,0.011651354755260463,-0.0016483532053785614,0.029122274494606047,-0.019645378251281126
MADCAM1,-0.02240489410905755,0.02365554477232381,-0.018325570167799045,-0.006204657190044991,0.0033521417226930854,-0.0034493403427348717,0.018746991475999397,-0.025530739198520818,-0.020262279295538716,0.10278502045421668,0.15610534060134676,-0.013634705383176396,-0.04273421825793193,-0.02005104496670266,0.005591135818486738,-0.03482254813530483
F12,0.007923639878775172,0.05235054629398103,0.005306593173341671,0.00836501870509582,-0.000827993481242487,-0.03901016326969156,0.03570288160108313,0.08705965353876058,0.0189731150214647,0.01357149587878706,0.02869632169515283,0.023567334061544095,0.02538671935617931,-0.0014705394619984832,0.04710023268608132,0.034908662378767816
S100B,-0.033166973292959985,0.06024832534765752,0.0021672272329028323,0.04684521498271659,-0.009447913861049038,0.060384453383029786,-0.018158370661115492,0.019821429156589358,0.07744559454892411,0.00581701839691128,0.12703491734980088,0.2224257315465297,-0.1222596743096952,0.09615743446830857,0.16025307425945223,0.026379601022763627
IL27,,0.02332608709750362,,0.012149182728125088,,-0.010545588702623598,,0.07439655507196112,,,,0.005803428634944881,,-0.018739042237990867,-0.011842304856809233,-0.01827906832720083
CD99,0.08389655625703196,0.015211238602735482,-0.023878585995397553,0.07445976911218732,0.11587058218620294,-0.022102564616501518,0.07496009380760424,0.06762235729797923,-0.0033369210381367586,0.05388855486519898,-0.005232641891393323,0.09584092304040866,0.04019142450709045,0.07139092140521612,0.05506893347511369,-0.036849679210784955
PDGFB,0.05378223253362601,0.010430244398959695,-0.006212711383653529,-0.00263978702550661,0.055024556228294205,0.03360522377413018,-0.06022148426360563,-0.021070476345102538,-0.01621055168663231,0.09175874896857171,0.034613492650733706,0.001186259581113854,0.06197972960188594,-0.023296456493075487,0.014444228172955369,0.03251061244616726
CLEC2D,-0.0483389954238962,-0.00016732166879578433,-0.021220991136864542,0.036137998745748995,0.05508964562846848,0.008910573674674035,0.020257435563049035,0.10696070190912077,0.10387674855383908,-0.022959286520341873,0.06558320075195939,0.07075121351379246,0.008943227424369352,-0.0023160387401662975,0.022244283217778864,0.04212020956236492
