,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL4A5,-0.05588737026894919,-0.04925088246107713,0.03807758434123716,-0.03525640894124204,0.003245829878018081,0.03400982147348459,0.010929736934855515,-0.07015591949658978,-0.0124406343182397,0.09309214171639915,0.007415134080112209,-0.0954553202749355,-0.02634278504904381,0.06854400392422061,0.08184058472425038,0.022346601017372215,0.06366645835674961,0.1325063661326304,0.04230188471059798,0.07241254892262847
LTBP3,0.03883163062062776,0.028118592350226523,-0.006884113905372814,-0.0544938847403708,0.08133996171300835,0.03360564320160677,0.04365875192187546,0.03951070014929319,0.009995698625404833,0.023214197926053292,0.014734169565865693,-0.005571679184376813,-0.02971236127118333,-0.00800861597631624,-0.05112792164060247,-0.013759993919108409,0.007933538619860358,-0.07392944009314768,0.027005539341805895,0.010736096124960225
GNB3,0.11757663149413,0.038095066113099145,0.051924146127192615,-0.03360600738528075,0.0920485016689996,-0.007905301997560907,-0.03375321616952623,0.12620329481188863,0.002347874032700135,-0.048631484523686964,-0.012790356181490952,0.04511589942969684,0.008942526500788613,-0.03804288043682169,0.07012296698780261,0.162639973050797,,0.017099013281327506,0.037796231760440356,
COL6A2,0.08146700934754407,0.0049403930078765,-0.05779911952178252,0.010881807804457815,0.07780630806166688,0.06616466297101094,-0.038899334749369435,0.011857178119618934,-0.005528929023063294,0.14752872621482482,0.03883903459873347,-0.007343211681638434,-0.014347848362641939,-0.038792804495663184,-0.019414327109382557,-0.026300536643131464,0.03649396895196498,-0.06798674037221604,-0.011122177979011955,0.040580665164452606
PLG,,,,,,,,,0.03127444904330437,,,,,,,,,,,
GDF9,-0.05270066842784093,0.03613769876536957,0.0512778888185196,-0.015349067608850098,-0.0006734093042896658,-0.004030397063532298,0.038140097423772834,,0.0020546574311378243,0.050969637053784045,0.04106621845781595,-0.016409461328865668,-0.03078942505001484,-0.04349393070619531,0.02040894326923934,0.010782411219965263,,-0.0022471113110995524,-0.02390293990016987,0.04933379224290299
NCAM1,-0.0029984708136592416,-0.02840558082916802,0.03838666669664541,-0.008284560553082443,-0.03266037591724358,-0.03779180779532668,0.048239938240400355,0.003960294503478719,0.021172701100979806,-0.03221482419421722,-0.05471145134086491,-0.01752477952678672,-0.032925669823466085,0.0298844455523375,-0.014097451929313614,-0.050515041001115916,-0.02506147182635467,0.050276266613631604,0.015387639353584184,-0.03451089060739815
APOC2,0.02599601855247525,-0.01472027356732428,0.012034811528970712,-0.019107115118370297,0.032401282692137046,0.02285336470744273,0.01414440236160015,-0.11799150326118617,0.03223663670010422,0.08625498958292623,-0.008613001402490654,0.07025429103262858,0.0909092467973549,0.017978829563578755,0.03899702933101307,0.04479209973041843,0.005950682248541243,0.05939342463806588,0.032932413054826595,-0.032324607780172154
BST2,0.007584039463219488,-0.0031455412572857695,0.03544988385727297,-0.010470713283575626,0.09289401975232042,0.001538036501739312,-0.025056493849653687,-0.06596228806071239,0.01875432867995022,0.1791760314068034,0.05148238616155467,-0.015758885327231444,0.10856182396365603,0.0025489235626177885,0.044383300708729506,0.024631872401013114,0.004528887093656281,0.03941803989056296,0.05513294020004774,0.11560673701786457
COL5A1,0.007403119543937942,-0.00861244087452706,-0.06281762939228631,-0.05543076928639549,0.0987492082574542,0.03575583344907646,-0.01343848398326616,-0.018311863211804544,0.002088353741126412,0.11101298888398563,-0.13678941341610584,0.022039895373542843,-0.0012458278255557695,-0.01147531753359302,0.016959455945326583,-0.01749504922603483,0.02296605684175025,-0.058420653123728516,0.06615595593004193,-0.04438560665893214
CALM3,-0.0137397445355922,0.012155293159181629,0.08751283336271272,0.08061435106035912,-0.06913730687871496,-0.0581970354909023,0.03626853903622462,0.16520798405972106,0.0072708207676397945,-0.0102297939222637,-0.022104662487905137,0.042581876087549785,-0.01398828902660744,0.04844490734551548,0.08005688488667638,0.019253526239490826,-0.07940811165637297,0.016501522670887447,0.045101815155041435,0.08397116068742018
THBS2,-0.02063234680991527,-0.022937143764247013,-0.06630816074602318,-0.005021386007802681,0.07664570597590258,0.00042700492923137434,-0.019439320261331636,-0.07656107484386065,0.014867783311161878,-0.026082857559795676,0.04256470697495902,-0.07704823882399557,-0.09836431081364405,0.032357431041952295,-0.016309873151918685,-0.01836294851543832,-0.009058783699964953,0.004389202979339333,0.003499525070817895,-0.04590089885641878
SERPINE2,0.02655033682690921,0.004415556067595003,-0.07566046837670634,-0.037360739524453616,-0.02802837410850984,0.0026995959178504974,-0.0192248607616584,0.05564164254315523,0.04338518661043433,0.02274845649016642,-0.026743285003027886,-0.019812814311837963,0.0276823431353826,0.02746063425980411,0.019916947482466626,0.028447009906352624,0.039083900471234015,0.0058955440215652,-0.0005302243118833168,-0.07352942376597951
EFNB2,0.01843816522819352,0.001026431879876822,-0.017749306708350617,0.012319335648268046,0.012619072288989322,-0.017377588674611415,0.08614919966636105,0.033342788814170354,-0.027106298895340386,0.01253574474148701,0.06316028287034905,0.017862760712708703,0.010722927208761562,0.0586578346424925,0.02978942939666882,-0.0194697806659933,0.0745301938111734,0.041426184334333434,-0.01760461023846265,0.02116422436712026
PROK1,,-0.020800267899661398,-0.016548104275373135,0.045683052800194426,,-0.01943702272276936,,,,,,,,-0.0011965321822512657,0.029129604095736165,-0.023855817342056135,,,0.007126293665336224,
LACRT,,,,,,,0.01271475965189346,,,,,,,,,,,,,
MMP9,0.07591505347049203,-0.02573770776606715,-0.06504387495938498,0.02038403768458072,0.037623146950064024,0.034636356946002034,,-0.02445107200740923,0.08904600281141671,0.0674164343893787,-0.11117911439614439,-0.06349401828715284,-0.010440394509411864,-0.02553710231503126,-0.014417122516205822,0.1343109908762432,,-0.05224248755728894,0.02700231454590123,
DMP1,,0.03300341991155304,,,,,,,,-0.024369615569873507,,,,,,,,,-0.008285009413266976,
NPPA,0.015199366062905182,0.00180273085850093,-0.006725499869227809,0.05188037124590331,-0.030346544552708844,-0.01101147224471024,0.06848512302265428,-0.041217212223114016,0.03924102414774149,-0.10175238036788631,0.0075471142353512495,-0.07390248044414233,0.019366108117418856,0.010477654382339371,0.07285071024485966,0.03927899842466094,0.11240783089082172,-0.011947473291059512,-0.013704682115635762,
APOB,,,-0.021783093868441055,,-0.01755368893758084,0.03136156381353389,-0.023829725838231997,,,,,,-0.025070461926812154,,,0.013136279370951326,,0.03437517130183934,-0.04304374762207588,
C4B,0.028184976336969387,,,,,-0.015806054545702254,,,-0.012945559959305736,-0.0007192720006446535,0.023152389287470872,,,,,-0.0264940078283366,0.0678232196880943,0.06297100094123592,,
NTNG2,-0.01219586655710592,-0.046675785532240624,0.04182649870332366,-0.02215646041243246,0.050200046234543355,0.061231534780440355,-0.008738209623010076,0.02033309481632949,-0.011109965398122087,-0.01585770326162926,-0.009438452381932763,-0.05108730834716255,0.020937018017102675,-0.029219718003901912,0.024076066896400752,-0.0707638190034642,0.01312837402902625,0.040251738417416534,-0.011109841633272808,0.08841156379569891
LAMA1,0.09721924802197592,0.005219975688387158,0.07858597966544215,-0.01864540340797171,0.055243335539662326,0.04990342156884942,-0.01959176142493944,-0.012524680686156192,0.04257064233490088,-0.06147736243528778,,0.01749928116793207,0.039649096834417454,0.08037758200741509,-0.05482724936292477,0.04115699149045413,,0.009464788326558697,0.03632443515667876,0.03858783785663527
UCN,0.000806762655696985,0.039323108155237416,0.014339004922324223,-0.03907553759279531,-0.029407132022840177,-0.035789407232730434,0.038371285031931726,0.026456922072272637,-0.03147258344772743,-0.033548037387535874,-0.02994554513641529,-0.017746208895709877,0.05744601967362755,0.10785145037585112,0.028046374632424216,0.03984057026503847,0.05833324257502788,-0.0033060830118003025,0.03595802921132017,-0.025803521474748414
ARTN,0.032172390179923765,-0.03738799362383526,-0.017896347875102393,-0.024061985394071717,-0.026591219146778308,-0.020090777356078827,,0.06679845841428218,-0.01755133403450637,,,-0.05244426156482142,-0.028340141592560597,0.025743851538313784,0.013545850578473474,-0.018175911482729352,,-0.043921886553982034,0.0452060016636725,
PDGFD,0.015119445720551837,-0.062317617928146975,0.030954172985781302,-0.00954554701763049,0.04819085282228735,-0.05405690106314288,-0.01814147857437193,-0.017056706289399086,0.0012125500481950614,0.07077702122641476,-0.004030421045698109,0.017039973075170262,0.016348056720985948,0.035401620817876116,0.01200546630451753,0.022196332343267594,0.05663060006181495,-0.00023456878454039662,-0.045922843560917435,0.15555863397700775
EDN1,0.014335052608331367,-0.07316867316336932,0.01213924602572371,0.024292408570615417,0.050076670916279355,0.07636759316424602,-0.014687368886066537,-0.06250889238950272,0.03384548344937479,0.015621574793752254,0.046883795660016644,0.008067475908863898,0.1293475486438263,0.018810262888193804,0.010984368424868532,-0.007325187673136714,0.21525710942663867,0.044010507541148554,0.014385070585805211,0.04353365613509675
ARPC5,0.07660690184471004,-0.009463569239645267,-0.0057769786797762105,0.0053965194961776985,0.08586443265186018,0.011392283210932592,0.004288891112359386,-0.11035560743634983,0.01971346107309185,-0.029644501296486835,-0.05459071143224909,-0.08643763996876826,-0.04987210501165568,0.015920591431234976,0.02111330178795712,-0.04491900723896846,-0.0034554920896385827,-0.03143268667912194,0.02995314379658205,0.039078494314998886
GSTO1,0.053954077841021915,0.009816800371317757,-0.01927121531368471,0.06894141408876078,-0.07901200686856116,-0.01955563539829924,0.03293970382848595,-0.013547304090785238,-0.033663661297927853,0.04090675594012911,0.008444666021196898,-0.0062337018207505425,-0.0941322981465752,-0.03730160955907257,0.011963923940558466,0.019448152514634675,0.02721842493282019,0.03229644573375332,-0.013321303283393702,0.06223323675880781
PROK2,,,,,,,0.015789358661657996,,,,,,,-0.018429876520038524,-0.02937753769736477,,,0.00859148978452248,,
SYK,0.06911636453150626,0.024694306637118836,-0.02753126375013447,-0.05186622511184792,0.05452749072709173,0.002714287446164842,-0.020436130699161753,-0.05986556481036965,-0.019152578280246777,0.05865231764771451,-0.06855287539851898,-0.0072040033783302105,-0.022197445453354135,-0.030328731714468014,0.06363291511367909,0.037262053349612065,0.06796563107836398,0.014529040856204734,0.0038924100217649013,0.05369500136862494
CD40LG,,,,,,,,,,,,,,,,,,-0.0007423659785464297,,
ST6GAL1,0.040486477134463246,-0.030334224021881222,0.06061594813857245,0.0004772766313453751,-0.0019248874818275175,-0.0018028556366338148,-0.005312859125878913,-0.10304254010240547,0.009874956465468845,-0.05238894866615997,-0.08411905288406019,-0.06681878587630836,-0.04837708450799338,0.025257692059420196,0.08263779240991224,-0.01641164389581775,0.03142751707490864,0.06654116993377282,0.006864283085369218,-0.04824766442753031
WNT3,0.0024977908094014232,0.021867105147479665,0.07564618901953986,0.02580170485985637,-0.07646886171421267,-0.014105637537750723,0.012677924304095752,0.04060273992086268,-0.02946372118735066,0.03211850055069169,-0.014514654442961307,-0.029830971332114306,-0.0325860935533106,-0.0588849131850846,0.1006610952326914,-0.054684146806187585,0.1394877149637567,0.0006162342398458554,0.0013689385167150849,0.04784721940972017
HSP90B1,0.08691190835275481,0.04676402288751839,-0.07913590132839834,0.017895108925537126,0.05734686476395219,0.035133336292407995,-0.01097130481569088,-0.060170398785029854,0.020831912231849384,0.04606617098647836,-0.0969900385887094,-0.04750297284337177,-0.035348134186154186,-0.03809779137813254,-0.08988678503719325,0.0023129315123350696,-0.05189343915885548,-0.06274852334530875,0.000560892834094387,-0.06362214427839272
ZP3,0.05785271136465174,-0.006855380754423592,-0.027236779938620274,-0.04390386728871498,0.0738583903584973,0.005371157509616665,-0.023829727958984272,-0.011057592280416823,-0.0006444999190782104,0.04874860645521973,0.059158013387049985,0.05744903756888077,0.041116319571470786,0.016294856514694624,0.04105224048122136,0.012083327659980988,-0.036426739093215775,0.035837606359501305,0.032047680570498005,0.006836537923282391
ANGPT4,,-0.02205267767173718,,,,,,,,,,,,,,-0.0024307350442500583,,,,
NRG2,-0.005306388794381055,-0.024158399890055162,-0.02654262182657537,-0.021430236358824496,-0.02201893084265661,-0.009166033338063503,0.06017175991050965,-0.0037643798449957795,0.014564107339555217,0.05456955486824624,0.013516515863433507,-0.06210315964046744,-0.027406481179995598,-0.017649680454312044,0.02692646752462073,0.01634596095399048,0.0031380140584055644,0.10091787230707862,-0.0587365559152194,-0.05810887983901333
MELTF,0.020635772507315044,0.007251253138562709,0.01603055281563509,-0.033667603383605534,0.05742947102386705,0.014070509669758903,0.009501436803498934,-0.036725248379693695,0.053282217984980604,0.13386549409786952,-0.07137106003144868,-0.04078647164035415,0.029824841068051056,0.001934773942738815,0.00550892411702698,-0.01679445649292102,0.11760865758646938,0.07291534629305199,-0.051225248086629274,0.06830588068565906
NLGN1,-0.027492962419558436,-0.0669603550848954,0.06669864311698377,0.0087403103990549,0.060052165361366455,-0.0018983979353325321,0.04891472481843621,0.046021692005045876,0.012769737368572441,0.04514145192757274,-0.04811956514294955,0.055561523629835616,-0.02774332067423763,0.0012612397118684576,-0.0014632281976059414,-0.06032099998167755,0.024533452290326555,0.06817238534276286,-0.012345714882738595,0.05217012607934517
SLIT3,0.014871701152918164,-0.06271060690486112,-0.018339522916919055,0.02879296850231427,0.014671782070589058,0.007598382857482206,0.02233904968683456,0.05611848757555232,0.0147660542010689,0.09536079088782327,-0.037853961538833844,-0.04520154379089622,-0.009860693382220632,0.011880862572292235,0.13797437363130816,-0.033522876527413224,0.05410895442774011,-0.06621306699301792,0.04482320034718058,-0.06379612153074393
CCL8,-0.041870984511250646,-0.025871932698690595,-0.025071938187695098,0.005404638785173943,-0.02289371577596621,-0.001339258021822806,-0.021503397799937297,-0.04932814252238685,0.02436337464637417,0.08836976553785617,-0.02680632592620309,0.018595841810374242,-0.02345213033225655,0.020473947123029558,0.020417700366597447,,0.08208353304495981,0.03783003916038852,-0.04577619158701225,-0.04711603041256835
S100A4,-0.013813772676363405,-0.061264142816908874,-0.05686734616149617,-0.0702591770528218,0.05945689079455151,0.02514678836996823,-0.01462199717522736,-0.0620866993426309,-0.018111715527984167,0.13375402230524677,0.0067774370399011985,-0.04682804280344321,0.0610503953170317,-0.009037929696651922,0.05783014562688792,0.011503123204739795,-0.06575639138992517,-0.017771974134753954,-0.015851800531365486,0.06436392270098683
TNFSF13B,-0.05354627556089334,-0.0815054231083806,-0.025706702494688215,0.010977394777989615,0.030217539161486343,0.00764496872498171,-5.912400574743174e-05,-0.08054483540097881,-0.0025867942222895274,-0.01927943063334449,-0.05685648123370483,-0.039579610751238996,-0.002753281339839784,0.004233811090852243,0.019640134986397117,0.014213701725465024,0.10461968816551281,-0.05467533815456668,0.029103225675481913,-0.04528454730419423
HSPG2,-0.044804777439163404,-0.007680538776566406,-0.019895980126619597,0.018579443900227702,0.09231441551119951,0.07310964581509229,0.009990428164800435,-0.006834082767094873,0.024945453201181203,0.014394470190692779,-0.09323959593121861,-0.03941388705234224,0.07797203162907317,0.00781770870646606,0.044035358179446656,-0.023279536836575715,-0.04274690194150336,-0.06817833817107306,0.03393333597265737,0.03815386823104212
