,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADAM12,0.09045237715100664,0.06057152720204233,0.00455273180429849,0.01394105381430512,0.1540080668965914,-0.0043246027844091334,-0.008471823123403768,0.11499263585248787,-0.08941876937265575,0.0869851456275088,0.11635783010228903,-0.07389635706104834,-0.07759032553961281,0.10587624072152232
EPO,,0.0359677192802288,,0.006782234205400294,,-0.012669861340036637,-0.057070421570916546,0.048839601375360815,-0.021702507979345205,-0.021593664177851774,,0.058445994426345335,-0.008555581310483517,
EDN3,0.05581253657498459,-0.030192392577207558,0.031498573010597254,0.02852588630572369,-0.02961570915627177,0.008086785981571025,,0.13838070004564706,0.002917765752862529,-0.03753801898392994,0.0548918916810481,0.015346572941662064,-0.006075121669678888,0.09761005923471029
CCL22,,,0.0018963634258533485,,,-0.025511040191120375,,,-0.02456256469407321,-0.019747075257960402,0.05223953632312097,-0.013492876475505174,0.021176356416392296,
CCL2,0.03227101746607554,0.07041112706286205,-0.048991253430889024,0.0382331613144104,0.06953299390093357,0.040214639460417215,-0.036074747378846146,-0.01996912253608827,-0.07547520727218111,0.003961872020373485,-0.020942796717659706,-0.047290472950388504,0.08703166478718163,0.11610780473283226
DSCAM,-0.02674958028406403,-0.04327951659211432,-0.00864608793997294,-0.0025660457156776,0.041187736840316715,-0.03393602115963245,-0.002679708550280465,0.022290992611698812,0.04595509414396398,0.03479045557285266,-0.0007796935413272782,-0.03163833531675019,0.1604551209291333,0.04376475399510601
GPHA2,,0.016973371704108495,,,,,,,,,,,,
ANG,-0.024440828237346772,0.006667869522182667,0.028945517006137983,0.006510447494909214,0.020861822281419813,0.034031973202945494,0.022978266665823213,0.056820350233964236,-0.1022133344333412,-0.04314101380348229,0.07237186627838414,-0.021413878208966085,0.14693819837553254,0.02050202627213362
FBLN2,0.023383760769485534,0.019443779610710383,-0.030814186890212477,-0.01985734751702928,0.026116708195082567,0.009430324867265808,,-0.03217237332288238,-0.004129317287031688,-0.021627696196781152,0.11169039516071806,-0.02453705191627348,0.01745170988007769,0.04900076710027341
VTN,,0.023007535927620563,,0.011951769382543675,0.058905511892186624,-0.007227148219890821,-0.012575141005346496,,0.06619961682722199,-0.015184229335733511,,-0.019911476584076482,0.005777012790981398,-0.003179359570177364
VEGFA,0.057661282346274864,-0.1000707989078043,0.016662095922958833,0.027312474701920324,0.07149240680758895,0.01406567599156832,-0.12973572153536328,-0.04690975646425137,-0.07368377905394456,-0.09551288792949293,-0.02889211944513158,-0.09028317219386553,0.11740333871060103,0.16540146778331571
F10,,,0.1318357050471076,,0.018986955792337584,-0.013892229119812452,0.14555756512284768,,,-0.025933276579890335,-0.03430958244557824,-0.02663242338279713,0.009582503755680339,-0.05487525189085169
SERPINA1,0.042314697019399314,0.038428213290066,0.04113276235058853,0.015095316005257566,0.14905341378072204,0.04903731440862755,-0.06054126161809082,0.03369324281810877,-0.03464186037433471,-0.000243183706686888,0.02901869037613831,-0.0010901849195543013,-0.019082906879358645,0.04907155524828586
VWF,0.013542516129039455,0.05555610317548788,0.03247319647837432,-0.05520567333032184,0.16558924577789894,0.07815073628606987,0.04625912795446962,0.10148580458762661,0.09367877494639924,0.01865616709381202,0.03372586753217265,0.004064255181024381,-0.24446283424040116,-0.19346898622133712
GDNF,,-0.027143949712720765,,0.020625078868849088,,,0.021454622343525263,-0.02917904670930583,0.03439012707066765,-0.03849324915149152,,-0.021532831327814826,,
VASP,0.05908722953745795,0.07727338859223425,0.017061407661741357,0.0059845593711009915,0.15878528482689486,0.006977847647995522,0.06995221142449423,0.001997275614030613,-0.04135211612116374,0.017055147024334777,0.0638627837426561,-0.003179869127348327,0.021037302008023867,-0.01620751043516487
ADAM15,0.07617829088350755,0.04609375294860577,0.013275667398089948,-0.05350308993461948,0.03905626036481935,0.034683293276578334,-0.05789360662465658,0.06363877901353152,-0.06240128898786576,-0.015887551859528885,-0.08086864737977037,0.025753772077926815,0.018243355579645106,0.08446984892815339
WNT2,,-0.03031897456963198,,,-0.05696347755463911,,,,-0.026919806666749767,-0.02217777476362693,,-0.01846383871758671,0.02937084481862026,0.013511389442271534
CALCB,,,0.003352957112267279,,-0.008202075060539033,,,,-0.02355975459971715,-0.010694949337762254,,0.007514688877250286,,0.06095176375445697
OLFM2,0.05166221712579409,0.021190918668029874,0.0475392536313546,-0.018195333130389773,-0.02451972202801668,0.053144507984927605,-0.02486118088571902,-0.0373401812539703,0.05617556190088409,-0.025981391673731546,0.05362345375332342,-0.0008736704442427359,0.2194254515273807,0.04138511455462164
MFAP2,0.08776603266112516,0.01520258562374293,0.056695679143496804,-0.045356040877981285,0.13074800409134876,0.00043125156570382434,0.08823106932157455,0.021446763402484567,-0.007347921684561659,0.009498985786947668,0.07020523164165017,0.018053370847474538,-0.03677689893836253,0.07495489195647562
HLA-C,-0.04244683600041505,-0.00041917839627626536,0.036068911919431595,0.038275418654434686,0.17245520871242345,-0.0016938109065034019,0.0036954855972454923,-0.02740702136062337,-0.02381972654259871,-0.00973156432866683,0.028359602519045006,0.029708472803001183,-0.03212873793157195,-0.14641769277359057
THBS1,0.06845100954561617,0.06701829827263116,-0.02776160512156762,0.04520226035669713,0.14159631688122976,0.03287271760602515,0.02897604665757236,-0.004068376706620478,-0.011242423783061714,-0.024756153020463835,0.047056788781867975,0.014179597317209067,-0.17150428433498277,-0.010714912862582833
HSPA4,0.0219529895055773,-0.009660802780132751,0.04090017769312864,-0.0458856693598271,0.056413342580848756,0.021162520834142686,0.011943899000545847,0.010314722879504712,0.07118028172240586,0.010954196465105513,-0.0008175401197106126,-0.010454233628894987,0.015244935102501467,0.02447316837228089
LMAN1,0.006982259348264841,-0.02383441470168745,-0.03536573260692152,0.033051244993404075,0.1319375997467121,-0.005737921769824754,0.032730044369456084,0.014045526438521387,-0.08560639584955862,-0.037137320528145994,0.07117089347232436,-0.03648177402060595,0.0089750184750191,-0.0980392450884819
LYPD3,,-0.02644140501152877,0.08799773051528391,-0.026148777122409053,0.004834641735622709,0.04371363527607012,-0.008316396502504883,-0.037170128388852,-0.04526636169330038,0.008312484023481993,,-0.02449110125573748,-0.057020406681807904,0.008403039208733691
APOE,-0.049588621123786696,0.028681270902663182,0.06140331952833558,-0.0682750771071724,0.10688158176417406,0.02527855417244937,-0.04696093273467341,0.08646219825007456,-0.059703248520400806,-0.022250200467595252,0.1993348597985282,0.07750977869382458,-0.09994427922782494,-0.16475497330596678
SOSTDC1,0.01319721412962179,-0.029223078124266604,,,-0.015381478674072703,-0.011319008222392957,,,-0.0031537132682218113,0.00162330036235859,,-0.001030114146681826,0.07538727282753775,-0.03603711572335757
ANXA1,0.06518806859476108,0.05260237924734149,-0.0340201141328775,0.04299536148571953,0.1677314753675915,-0.0018911332103330202,-0.00939581580984804,-0.00842842763106499,-0.006034194223538152,-0.019779740621326584,0.06237440966934352,4.142367896497604e-05,-0.046923515079361766,0.19460208836249862
WNT2B,-0.007942852173962296,-0.018573974808570353,-0.02200045106569675,0.06217179930151507,0.03759597690103422,0.007291292510708003,-0.008066572430845919,0.04373576789458631,0.07631250563895958,0.01088548226939054,0.07311359238389421,-0.00649694854175485,0.12846563338730735,0.06241899450388902
AMH,,-0.0322876494983081,-0.02097326440376459,-0.036334846419312214,0.004730994847541587,0.041263288672046844,-0.08454112854215942,0.019283969555491002,-0.042086450732946076,0.0015720683063464933,-0.03194671481516201,-0.033556510511704295,0.071233269729047,-0.09133142577780712
GDF10,,-0.020060543686247993,0.05567794829422704,,-0.020095793090477546,-0.01706268919063558,0.11970101093091223,,-0.019933202774600693,0.03991280602797461,-0.04032034187851067,0.03308831721430686,-0.10995511850586681,0.02290910972356294
EFNB3,0.0651428769207126,0.034424366514225826,0.00041757966126870056,-0.004180226944631513,-0.045865568591021984,0.007725183700042711,0.04145601447374393,0.005470312727286337,-0.018000369843949607,0.02496460319837306,0.11816177602147304,0.026571741276843332,0.18738939093235124,-0.08277920728518713
LTB,-0.054917567014048006,-0.012885873229934057,-0.02563558134422355,-0.020337340714522832,0.0481439794946802,0.02797004772884946,-0.023808659937710416,-0.0495093514094667,-0.04604324698452516,0.052858109887512356,0.07192185048981801,-0.00963195183984953,-0.0338016274244395,0.010975861159103283
ANGPT2,0.019322759260930276,0.04795217143394322,-0.040005041093647255,-0.03606329795933054,0.20665565781003592,0.05293459034159878,0.1186944095435232,0.03482996595707672,0.053505030877457394,0.020276433758234128,-0.01023777443163754,0.004009257384207248,-0.04020763824985024,-0.12071397571665378
NRTN,,,,,,,,-0.029886059302313226,,,0.022744776514028835,-0.013692346902840602,,
ADAM17,0.007985189115279904,-0.03659439196180983,0.006801972300112563,0.015097670793215105,0.11227110167956987,0.01364161851239766,-0.05093027193821492,-0.00032131885047261786,-0.01364462499494222,-0.031616197341542696,-0.00800227059706454,0.012359472559103938,0.09173069048414646,0.030424534162774457
LRPAP1,0.0008826400223898083,-0.08213938182490801,-0.007165314286536551,0.006536426478447859,0.07507322672661962,-0.03805046020702076,0.015064300239772914,0.01995808082447108,0.02993097038761974,0.04881583566529461,0.08679721966112336,0.008577623640459948,0.014888020604620291,-0.003964613202740216
NID1,-0.09202599118889263,0.025332323032685847,-0.002585376421284692,-0.016163872961897044,0.1731957413315015,0.003276859659467268,-0.010529605465278239,0.059682309469495355,-0.018368673042315684,-0.0035900401024710447,0.058197203018201804,-0.009491294546989736,-0.21971720005755405,0.019870913414329
MST1,0.039029011583267305,0.04284827492034783,-0.0027113142139624327,0.04714448189730761,0.15537388232167104,-0.0005728693377744397,-0.1016478844493856,0.14716056361092048,0.0011589159618994197,0.0068418297844019494,0.061524833573044925,-0.005688689873099649,0.12141145540968168,0.1370233720921857
IL13,,,,,0.037326014824687746,,,,,,,,,
DCN,0.03875656714186631,0.06470695682836111,-0.0008802458664243413,-0.020129920712502913,0.1734626799214004,0.016627527756021464,0.03008438577388262,0.06322465461557937,0.07062121414973895,-0.0017449763107471265,0.059840243537292115,-0.03935568308981184,-0.2540768020573431,-0.0028699091421581203
IGFL2,,,,,,-0.015019486048406427,,,,-0.021395726008606706,,,-0.007993071808736249,
COL7A1,0.0882221848824952,0.02907634756219071,0.07836356826781939,-0.05022427752030398,0.16775115106966956,-0.029766601434961446,0.08184635131722584,0.008936794347756403,-0.007552942018131795,-0.008660045236997004,0.04087993730625411,0.02577596830954355,-0.008370273092506054,0.09859557144048063
CALR,0.017548098613045873,-0.0441044437889853,-0.014858269699385293,0.008885921700840401,0.15625770417386906,0.035020117666612074,0.12409738517289261,0.036002016238982255,-0.06377711436687282,-0.014083335028364131,0.09737085240157234,-0.05149680000351521,-0.0661618391738879,0.11727075612186093
PIGA,0.005390917373875756,0.029486060282883343,0.018955960656126456,-0.0014557098182217925,0.07636067958639264,-0.025942630525795176,-0.0702915100362133,0.023865090201681465,0.05606273644895711,0.017755228914154535,0.010913900400687956,-0.012866976542588662,0.15057167555306009,0.06160497015673918
CD200,0.06249633288484437,-0.03710719704286463,-0.00848878923606135,0.019271339739250243,-0.03423641427577661,-0.05163897262576412,0.014919197387796491,-0.013428985020431956,0.04012265988050286,0.06557682475602519,0.032688004786243355,0.01471072018813866,0.020999794514282775,-0.19238411120952978
GRP,,0.011089562993412176,-0.014915390744014892,,,-0.02331956950908497,,,,0.059140090911362866,0.036186189027604905,0.058605845134064215,0.000708078949738875,0.032246505534464114
CDH1,0.05278431300431894,0.019818569760178026,0.003867133509901694,-0.008590365108374923,0.08242921787079761,-0.01235704053660107,-0.030487720900618246,0.11491976147292117,0.014192018096713784,0.03398292387662232,0.21275146650496482,-0.05219969203379239,0.036891264883136474,-0.006640892981414716
LPL,-0.005337970344346929,0.005645614133230275,0.02029938233593802,0.014950099807321569,0.13396192238229598,0.00903589064674867,0.017642749259011735,0.09498951620595143,0.016170328622735094,0.009568401061209156,0.1471318808547874,0.020157540139958914,0.15708249372435207,0.2714738442466966
SEMA5A,-0.11331913828298593,0.0075382583845218475,0.0002470393002782508,0.036813329917399835,0.14076682291999992,0.05513648491086988,-0.07494664242653927,0.01821277826118404,0.026284367664312115,0.037010664949439304,0.1673610497691267,-0.010658399803049317,0.05185016108607506,0.043251390855050684
SEMA7A,0.0005205261280187992,0.0065965160391576365,0.007845408288095988,0.038509059060151556,0.02769866075115348,0.02121522345825466,0.10911627383026197,0.02717806700258835,-0.04241765819302839,1.897148579716285e-05,-0.09097062723273072,0.014283279404083245,-0.006228570802259839,-0.10750681358561429
SEMA4G,0.038428369318099176,-0.015524819712679685,0.0028299766581237227,-0.009139423701206082,0.12205689243987235,0.01161541603014009,-0.05132896326811599,0.08726926151526478,0.03882401901946009,0.10151573233117411,0.044512878020719335,0.03405292687975444,0.03535698580370667,0.01933868613668384
SEMA3B,0.045774497139598885,0.05786513034020434,0.057940910311040074,-4.1320242945426266e-05,0.03767708411388101,0.006016991375373795,0.05154340581026789,0.07098931574839375,-0.041193937649485694,-0.007496856969210826,-0.10790348057339566,0.03208314819719499,0.09186098659948178,0.02324801940760535
RPH3A,-0.04604288059736832,-0.0013216276015558489,0.040938519235929144,-0.03820139578798613,-0.060785754195240405,-0.012337952151706357,,0.001020286278417628,0.055449302023789566,0.03210832773918188,-0.06265932488041286,-0.0050147840837410935,0.050163983638692164,-0.17301952975911206
JAG2,0.09021471921192242,0.036403679035402856,-0.04687671203068181,-0.011393162738575754,0.028835171689678547,0.009541769921237175,-0.05345331807616678,-0.00787481772599489,0.03326600436474177,-0.0095200584272927,0.020322493022960318,0.01611941789805167,-0.032987572041967124,-0.017348497665084995
CGN,0.01496950055853107,-0.023515420169085127,-0.020307673100062946,0.01733868105077937,0.002560282275819505,0.023409436043652067,-0.05662548293696175,0.050008333635838446,-0.023858236738850562,0.015012539957580192,-0.06523443185574321,0.04139889468652841,0.04772838907268421,-0.010158687798483503
GDF15,-0.03466661728238952,-0.0021492246238230713,-0.02334692262878894,-0.017217409020480596,0.10371075266651389,0.018360321435159536,0.012618011865854251,-0.018125120851454003,-0.057070737357723646,-0.05466899281445259,0.01069579936659919,0.04740854347698596,0.03715620238190234,0.27045960976910627
SEMA4F,0.02116147188805069,0.006026348876554114,-0.011630055433965723,-0.035485363656168126,-0.06408804074643783,0.0014205843430214154,0.014710573607136032,-0.04188807507130183,-0.0007866804150585545,0.06770772914876329,0.08638531108856348,0.02981107986550144,0.07846567215114215,0.07753434548672464
NXPH1,0.003123155953539299,-0.008295085891179685,0.0273664325052437,0.012745094424634677,0.0501085855269279,0.0439381781288116,-0.06267130280964978,0.06899412728727397,-0.0011478023419618799,0.05156191394366218,0.06992948342906662,-0.016458271012754887,0.08542055757534442,-0.028624251832603333
ARF1,0.033030520412478837,0.023841413654015025,-0.053596706942045345,-0.003318673400131597,-0.06296230428180481,-0.04726372643086264,0.055501289845140064,-0.043606810644830185,-0.0035064951879024324,0.029942227815607295,0.06490790460846368,-0.019924310790107445,-0.10099462668205907,-0.0890414287710299
DSC3,,0.0310523864349355,,,,,,,,,,,-0.019076849252776293,
EBI3,0.025827546558538868,0.0382997684322808,-0.02554757269756841,-0.022848085373971108,0.05199005041417191,-0.036757056085555496,0.028278838174365686,0.015569574040784864,-0.013618992605481346,0.014942901702295475,-0.06238160229284885,0.05916725088029479,0.004432806863286886,0.056247064235791226
TIMP1,0.06849019503372619,0.034094471490095,0.03377946763174752,0.029425621185696454,0.20267220054168858,0.05828136182127962,0.09243739846009962,-0.022815045678273402,-0.1243454923657421,-0.10181882932931065,0.14797812953590134,-0.012555875835901275,-0.19025945873628017,0.019793146701614448
SEMA3C,0.009438489481699916,-0.01714292641498144,0.0009835818580919953,-0.032009087097681514,-0.0558375417914468,0.0471921270149361,0.06716086394578859,0.008859848652224151,-0.051712652649401156,0.002832175090214313,-0.05407134924372082,-0.02302618753914393,0.005393065083125354,-0.034253326409781265
GNRH2,,,,,,,,,,,,,0.05428660604216277,
GAS6,0.08512402959766752,-0.005337546286895939,0.022675784774914765,0.03159684255862479,0.09760518401291127,-0.0052397418485884435,-0.05668709302756269,0.01271876385723409,-0.019515917076253744,0.016838965421203184,0.09804150934948522,0.021497048164570477,-0.07891030046834244,-0.1243140151951946
MEPE,,-0.020710932841923158,,0.010620980146255529,-0.03911256144618724,-0.030623574603380718,,,0.12384159274448117,0.09811196108662977,,0.05775867099125426,-0.013975954149582153,-0.22900911568703758
SERPINE1,0.030774053760597626,0.038028342939486426,-0.027196569596559486,0.03654119463314065,-0.04978154182128665,0.029024644851687785,0.0041796564579053876,-0.010314424309102474,-0.12427772938286773,-0.1658412910928269,0.0574229254946498,-0.009900442462329925,0.06538030444386436,0.28570261976813555
RSPO2,-0.026772893388624004,-0.039456950513345704,0.033181133113473454,0.022407295991311072,-0.023577667247744627,-0.02997952448316101,,,0.04187171095032344,-0.014461389200493412,0.023491931341066655,0.019034361310204435,0.04597045199036231,-0.08218225238636907
SHBG,0.07584968019356382,-0.018936500749276615,-0.008373884151301412,-0.0014680400069716501,0.06553054665816971,0.01770711179963859,-0.04408005453918813,-0.004388098672693265,-0.01872483814070673,0.022082158420035504,0.004257692234162206,0.06415691491988751,0.032488083790140426,0.005383802158636877
LGALS3BP,-0.015256051665906307,-3.7238717065926013e-06,0.01081581406339531,0.0661172021954515,0.09720196503337424,0.04052055393582816,0.06465400316328465,0.0025093776450828115,-0.07992407631009794,-0.00365516492899066,0.14166611293342193,0.05157153644858562,0.1135968744231832,0.06874001373528836
LAMB1,0.010325830858551663,0.04827800870598447,-0.010385550639593509,-0.014615618684371461,0.1913289847748119,0.01864220977504221,0.010125183660689596,0.07634230380414532,-0.02294273919473599,0.021999530649304717,0.07997700830804115,-0.01129457266824744,-0.1984018765205578,-0.011619630951357122
SPTBN2,0.02699103579365157,-0.0007571480331377668,0.010659840474458636,0.03824835086126451,-0.08831888178398038,-0.035379368574209286,0.005819416273036186,0.00671294481138943,-0.005508360863886696,-0.0036996673130517553,0.019187521525267662,0.042412953031969555,0.08248425435420279,-0.15349143384308347
COL1A2,0.012163915915601037,0.07575307217170496,0.009259477720288616,-0.002986855710855087,0.23190272769732106,0.00811230536266341,0.08487768185712054,0.09361846657346778,0.027306675290200613,-0.020867430778907497,0.05510780649020236,-0.029735144027531843,-0.3143105625559227,-0.040012209097151474
DEFB1,,,-0.013202306549593399,,,-0.013381477515557199,,,,,,,-0.06278415025044863,0.06740747173277264
SCT,,,,,,-0.01229922685961617,,,,,,,,
WNT11,,-0.020954410344594908,,0.016158359467420655,0.008910064270978789,,,,0.066494446210337,0.021590721483816803,,-0.032261680283094875,0.011106767475132616,0.008394677420178851
LGALS1,0.03502787727356915,0.03751842343507285,-0.005213185562294408,-0.006115803839311051,0.1309210139773265,0.019638417765623136,-0.010448770424191496,-0.038837200504279544,-0.0936255260748802,-0.07726077399679965,-0.024955063552466558,-0.06521804670603507,-0.05359808866017412,0.1431521622010067
BCAN,-0.07092936031214692,0.01533193980987576,0.03933914655274576,-0.04493081384796796,0.1307665828454645,0.011346650484472637,0.005146299614932739,0.13735756057629073,0.11461192728543336,0.046320112885385456,0.12068586925639181,-0.012853733737137564,0.11550199117037056,0.06801346787021757
ANOS1,-0.0222343205285179,0.018501447485921307,0.04323467195706857,0.006850580444324388,0.0714419591604702,-0.019847777237734163,-0.016349859021241305,0.06005733528101145,0.04198245873370213,0.055019376863977544,0.015539892740468646,0.05034295216300319,0.14666209333471342,0.01656903102322965
EDA,0.026659229341695467,0.09415831202761883,-0.015193143211408404,-0.020640789533920706,-0.028947480689165018,-0.019271677642498944,-0.07083279641405495,-0.016827375131281026,0.027582592843983914,0.016385781883719797,0.0858260355770174,-0.018469616574499147,0.04244249536673059,-0.006156657269307397
FGF22,,0.03999449558821929,-0.018179371567343738,,-0.02219201145608463,,,0.0423132832033926,0.05063811927602949,-0.02037972701923824,0.006009128892487285,0.00963514887728681,0.0923898307858353,-0.008652650310944891
SHANK1,-0.03190995261612976,-0.020954408999347675,-0.014734428498695136,-0.009219430350443808,-0.02111428943233828,-0.018002661211911908,,-0.01783178716986825,0.0054541006692081775,0.005868824302377436,,0.04236302320106624,0.09125711011916886,-0.03673016386821849
NPVF,,,,,,,,,-0.024562566340481446,-0.01842160407762299,,,,
RAET1G,,,,,,,,,,,,,0.04878078141460813,0.07356267774514502
TGFB1,0.015271069133541057,-0.020601162651758213,0.03301797511511172,-0.01676249043423129,-0.022932441929266623,0.01902483562103021,0.013471991717802943,0.02870597768036688,-0.028720407602499266,-0.02780172620909611,0.04306515971688726,0.0017877899500118425,-0.17837326655888674,0.14473738766118624
MSTN,-0.005682688515717611,-0.028703258973816058,-0.00047955727475389344,0.008508420289568728,0.05743151763871594,0.020320305672093038,-0.08675853741645467,0.04214156411402359,-0.011847060813644608,0.02249650043314818,0.05036422823650945,-0.023298013394273287,0.1329297456395288,0.02902488998523582
WNT4,,-0.014119034892209366,0.02012567885227415,,0.03614111271005855,-0.018899217245884434,,-0.029886052921077648,0.02432765625320646,0.05727529467849229,0.0018368765955395566,0.01632850412973394,-0.05200226830506847,0.10518576313781919
TNFSF4,0.01557107575199118,-0.009808285484308794,0.00912859488731706,0.00014893214234593116,0.029964046147665464,-0.0152444230234455,-0.03059210658458965,-0.03224984508742587,0.06754013566479308,0.034954258754246494,0.019570243456902878,-0.03153013357669318,0.030852326609155004,0.08756900117314526
NTN1,0.06469962983688439,0.045349434587956615,0.02171131647491738,-0.020062233992177676,0.13720410321226503,0.03621706475610194,-0.04390496924495955,0.014148608553304654,0.025539340329675465,0.03279955319358207,0.13750772878005885,0.027003557758194543,0.05992444126871591,0.19290301508643198
CXCL12,-0.04028371250304764,0.07835076522301904,0.03520572750270626,-0.04992751325967335,0.06966167774797327,-0.03098468601038849,-0.023013699825901745,-0.06584919609214887,0.08550600082868484,0.006949159821721274,0.018151543593410296,-0.044274406109482016,-0.14036375668239992,-0.0869151177894754
GNRH1,-0.006836464372420606,-0.03156476568605697,0.0027414847758694145,-0.0608780264350096,0.051715103274581335,0.023415078458784096,-0.045336476256053505,-0.03859824197356229,0.05745373833824825,7.650840669450321e-05,0.06421657425703754,-0.021663077490952174,0.05811877151675424,0.10657041265037573
FGF8,,,,,,,,,0.010780006141741792,-0.02542713378486713,,-0.02770395422650333,,
RIMS1,-0.03421428959111871,-0.0019150476382830924,0.011481638726047648,0.013034112362195947,-0.07781276376647962,-0.03427175274091671,0.024572684528191377,-0.020773577222008413,0.03044940009444399,-0.006824181519182147,0.06061308692122397,-0.01684102242881789,0.06940745837724142,-0.13322353809686163
FGF14,-0.06880553893355654,-0.07066351479775958,0.07184096906842488,0.004866075697092473,0.087128562767227,-0.040018590525625446,-0.016066261913943766,-0.0004806606905703208,0.07466359196964908,0.03844593501487589,0.040178631999829406,-0.0027555902333294903,0.09559122094926728,-0.06587238842383968
IGF1,0.05941686973274614,-0.026645675788882606,-0.024257711116432455,-0.032096268803966994,0.012499673771940278,-0.03201983830270443,-0.05764151087507864,0.022242879986614637,0.06997873023357974,0.05365200457488511,0.05601100547584031,0.00840504120147561,0.008051749952402553,0.06528060149846533
TNFSF10,-0.03030438575711307,-0.02072104366168624,-0.0005712897638523535,0.029786599263407335,0.13472773370641097,-0.019895581362352054,0.05391430309073659,-0.037059256003489235,0.016958561006425878,0.05796099851403735,-0.01712968899728425,-0.04115345644430246,0.04746496212576967,-0.0570778887276568
GDF5,0.041184997747323746,-0.005544410130150607,,,0.07942493343428818,,,0.14075634989573987,0.007359323213508337,0.0332173331602051,0.05998309299602406,-0.03791166146680334,0.049279708166475776,-0.011020653344690191
CHAD,,,,,,,,,0.043641128567450116,-0.026407053040042282,-0.035064745674309124,0.050298143472837446,,
RGMA,0.05186305078783714,0.042336775185281054,-0.0326465142878587,-0.0205877765403622,0.12437216521966193,-0.0009679894017531087,0.020474819613307108,0.07305534498066943,-0.020269017496962333,0.04584116053091755,0.13351672259681352,-0.009622346505420754,0.25902971200902813,0.2423090651115793
WNT16,0.01495897549207201,-0.045109732232038464,-0.01340296330435876,-0.03149890920009162,0.031139584179727207,0.030721304480459084,,,,,0.0403281092574507,-0.013692345095590589,0.0163819487638319,0.05185266174439638
CX3CL1,0.025893417436122158,-0.00764239479872522,-0.0040163813240217585,-0.0029288637889852255,0.009121042602972555,0.07398421848491404,0.04172492532400531,0.05310143875533964,0.028190068106062366,0.034370980370571166,0.1008576745842093,-0.03000387449750529,0.13146440682496505,-0.18974370936722976
FGF1,0.04528459283125727,0.03304527688810278,0.011897568447158696,-0.005431210096868666,-0.04431827236341271,0.02580599632188992,-0.0003996967525856247,0.03694085664943913,0.07384854707552131,0.04186100075426493,0.00911539100910559,0.07707463638729332,0.03376437661294015,-0.17028634673737683
ALOX5AP,0.021695899869881973,0.009508937666339217,-0.010049758525695587,0.07097942257631581,0.15598495345324942,-0.02965910544824764,-0.004968271397262055,-0.04522707833723897,-0.02345722927753876,0.037859464905811886,-0.06615084984843192,0.04402438515043489,0.10576065427181365,0.12113701466240837
IL1RN,-0.023826170382299183,-0.03962929108738303,0.016228099128872936,0.013576821905765027,0.046692675953654686,0.018831715611378926,-0.017145350646493838,-0.03998451041792791,-0.02495252474442291,-0.010629225043775855,,-0.038150857637382206,0.04414760393181281,0.08050279970436892
PCSK9,,,,,,,,,0.05920633960083234,-0.019531989943056823,,-0.013290559858900455,,
NPW,,,,0.03890869133124636,,0.0807683237866488,-0.025188110329384845,0.03812404572823266,-0.03955870292996842,-0.004451007045190213,0.11629226627581979,-0.018287374598985384,0.052253742968201226,0.0011028446785324535
CXCL9,0.025456510373347497,-0.021849509092220068,-0.021234228018083195,-0.008731022931704772,0.04417493943571535,0.03624355041064471,-0.0534379965647099,-0.038032268406791,,,0.01758237733263949,,-0.0346895671922114,-0.05135455719480635
ANGPTL4,-0.024674569972873622,0.015686110462144753,-0.024321478693149698,0.06842556711050388,0.05511452334697588,-0.03355937538166895,-0.16163802177415854,-0.02596660177068382,-0.12070679849198934,-0.09010434970849936,-0.0674985089398214,-0.061154465082666615,0.005986949197145711,0.051925064927386744
UCN2,,,,0.027888974592525317,0.025214724892697615,-0.019271678831036004,,,-0.025561100188242626,0.028169238104510146,,-0.01501826653331771,,
OBP2A,,,,,,,,,,,,,-0.0631386487972178,
COL4A3,,-0.028370260782884387,-0.01228507470766597,-0.05827521666638344,,-0.01351699533650208,,,,-0.015456062163395437,0.06964189407169122,-0.021004749237799873,0.06346638535619523,0.09100355974011153
NRG3,-0.01990979395915066,-0.0069007521151902475,-0.011809211234959236,-0.006070717495993015,-0.07043712185440516,0.002986388444204421,-0.03632771508090957,-0.045682905732628155,0.05445129030092712,0.039140551921098055,-0.0053212110538468456,0.025340341021449622,0.0999626415140736,-0.033651422064489366
IL23A,,-0.023129597000946904,-0.017878096039109427,-0.02009997496276457,-0.029219767610196377,,-0.060088794830859625,,0.08198471733356966,-0.00880645802189574,,,0.041334381361368105,0.04709753959306831
COLQ,-0.0434724296269928,-0.03518874903933179,-0.013235075172543973,0.028652372747520242,0.015798907494856483,-0.008057372737962707,-0.0286651115289288,-0.004235614943419827,-0.0030986251279116655,0.09981124547288323,0.056326480802986176,0.07398331925547068,0.10383007766221476,0.08002643691304663
SCGB1A1,,,-0.013600787086036816,,,,,,,0.09338889300543263,,-0.015377260179769111,,
TNFSF12,-0.01622893170770169,-0.0041400935572671075,0.033035990704315836,0.010701196313017513,0.06931014236002889,0.02411728181098327,-0.0794797462163933,0.0684587139132253,0.003628205295584768,0.02785690629624643,0.062182454552626616,0.04807925972653668,-0.04426379136323682,0.03459067402190146
