,UKF248,UKF266,UKF275,ZH1007nec,ZH8811Bbulk,ZH881T1
ASIP,,,0.06157996974077243,0.08124038633673564,0.01417984164273262,-0.009705084682918369
IBSP,-0.00807674372425677,0.03601662790078563,,-0.009582916638984711,0.0032521528070072344,0.0024770975066763685
MMP12,0.014650470460274656,,,,,-0.015021004637178705
FAT4,0.011479326400821837,-0.03241766238021856,-0.010781872133382196,0.0067219465105272415,0.055836715676190855,0.042165645920408036
MDK,0.039232167973220225,-0.004252124595473503,0.016389031311403075,-0.019499373490417866,0.0067280068605230755,0.03362146365947583
BMP5,,,,,0.00832856530733859,0.010846187072351049
CAMP,,,,,0.05187752327322398,-0.02199672890518474
HSPA1A,-0.025815761499309798,-0.0650146486207955,0.022715795946003,0.12917495250730404,-0.0005902288997215921,0.034434947430453874
SOST,-0.019334153155926067,,,,,
SEMA3F,-0.006153822453772471,0.06320447304892618,-0.005803028205867691,-0.01531881469179365,0.0339637251923787,0.07993115037819712
ARF6,0.011854674063281532,-0.001980948759056839,-0.02845843629959584,0.12116481092298709,-0.020772290706101034,-0.051371795527687565
IL6,-0.0011208530788991504,0.12314659780547813,0.008135051599741667,-0.041265509883395064,0.0321119305398833,-0.028908240438204513
CALM1,0.0007501894506594314,0.032735182861042995,-0.010265701201635358,-0.0319628017070731,0.04918715068827521,0.037512478064712355
VIP,0.044167170105595316,0.03489529755374882,-0.0036705936503463148,,,
NMB,0.015462948559569022,-0.027523106595914115,-0.023037534749030333,-0.04292769401829398,0.014943870488300828,0.0526612785662765
CCL26,-0.0145828319867948,0.03671907271957145,-0.013864227047350998,0.089616563272925,0.036812729408610426,-0.02673921295824679
FBLN1,0.017463820577298905,0.0178799690708106,-0.006840179912298186,-0.09186498767643515,-0.0197887684813624,-0.027794678598617343
SAA1,-0.043891602653273236,,0.010116534694312257,-0.0055436453632062,-0.09552001186608619,-0.02202184220468519
MICB,-0.024359321898755396,0.005951638710918022,-0.019030381988993234,0.0312634494803423,-0.0007068068913231784,-0.008142374203805688
MMP13,-0.014768625469878933,-0.013593855837937471,,,,
F13A1,0.03432156685644535,-0.016132842993332553,0.02992178011191731,-0.014143406980158067,-0.06632442088829535,-0.03850038219839438
CXCL11,0.03690928304699913,-0.02134676859831482,-0.0013662126630082075,-0.03410020870798033,,
COL5A2,-0.044807025971209745,-0.012871684002322343,-0.01669049779390791,-0.06562645086652594,-0.06081144107238186,0.07077083768608232
EFNA5,-0.03943939385016048,0.005799408579391237,0.020286499435540516,0.06984779784367806,0.009646607045596145,0.026974788967273493
AREG,-0.035631883448808056,,-0.013798922194008318,,0.025133954789310357,0.012832430927234177
EDIL3,0.046376275298870735,0.03636620993200504,-0.009187933883597668,-0.002580752229382437,0.02543994779675224,0.08545050421473767
CD86,-0.006876137444291567,-0.018914315897378534,0.05683114941966454,0.06991997436499735,0.04280160723430516,0.042986505337142475
AHSG,,,,-0.032509185679132094,-0.015241799107448998,
WNT9B,,,0.06960897278253435,,,
HRAS,-0.04791333208362626,-0.023971786983740587,-0.015854256267980114,0.0335205309538472,0.053394604500538234,0.01887484258920015
C1QTNF5,,,,0.05641912087056823,0.024608179013623967,-0.017632328503877474
RLN1,-0.012858811678036165,,,-0.03357709768639482,0.03139856867377572,
COL4A1,-0.0486793459261613,-0.018378147045266705,0.019898827579458867,-0.03774895873890847,-0.008655078552938235,0.02691065900763699
CCL3,-0.017713359558037232,-0.05559978857425143,0.0217316847444398,0.0837137680911705,-0.0035557249821266466,0.020596734467664954
BGN,-0.030273049629208324,-0.012777555445043502,0.02621703235926853,-0.04263923503666598,-0.03987482481887016,-0.018745627046161947
RETN,0.06015477420273674,,,-0.07273535922581438,-0.02871928117202726,-0.018898291557250778
S100A9,-0.004360569276271421,-0.01102760339993203,-0.0077992164053896865,0.0020554376307400494,-0.05134375635194137,0.0050984553221583104
HCRT,,0.11820264642647409,-0.005783458189515795,-0.03113551967013703,0.0036015062012914397,0.040835908282405346
FADD,-0.007370490260450346,-0.011692983781877274,-0.008648699281080913,-0.008504048477144263,-0.03940109872034185,-0.005322731264260257
ACTR2,0.010853360199905848,0.07344083834628741,-0.025924340721087995,-0.0709891826200129,-0.04723205314915963,0.0052707380130035016
BMP2,0.00018788011314639977,0.05331608807677067,0.005381791084864728,0.0318532598744681,0.045229828061909075,-0.048050639730469975
PDYN,-0.015744895015298525,0.004329145553003248,-4.6955554158937624e-05,,-0.0176523661810188,-0.02815446451294691
CD55,-0.021365304213630233,-0.02569020092265318,-0.01723088972033838,0.009503995397241297,0.02202148846430413,0.034964776577340456
OSTN,,,-0.030442702632912454,,,
PDX1,,0.10841721324078972,-0.02108838716761254,,0.0903096105996103,0.031273105509635926
CD6,-0.025380058407885805,-0.0159087122028591,0.06356152836019274,-0.03461645349582234,,-0.02106309655516109
IL16,-0.038786808996223145,-0.02689003962852972,0.0048608617447525575,-0.05788653273737795,-0.013062963023496353,0.02705333893085858
LAMA5,0.012551387681945532,-0.0066703007608827245,-0.0032628819451343523,0.06631086501901547,-0.04477358989147059,-0.008870455168168688
RGMB,0.016987624137925383,0.016805041058155844,-0.025045766053328092,0.005020169486672085,0.0069581955936546995,0.014305500262412979
INSL5,,,0.13244576200552471,,,
IL12A,0.005659250638003043,0.10002198590407073,0.03544339137313014,-0.027108675904506226,0.05421004666512936,0.004295103589707356
S100A8,-0.0026818268073444946,-0.006695034795938518,-0.017194740743198943,-0.026575116964270677,-0.05469624948287281,0.002408120755992593
TAC3,-0.015642100891964994,0.006882486206856118,-0.026299826941176257,,-0.02761116159037254,0.01159858953487163
TAC4,-0.004229028567999472,-0.017455567803310746,,,,
MFAP5,-0.01358275330636817,,,,0.07543322779097975,0.017256440880394398
CXCL16,-0.003587690101282159,-0.042884918585579586,-0.009159560628128087,0.01770887887689866,0.022084535608693296,-0.009075409702269936
AGRN,-0.029615135437471168,-0.023403469273190033,0.009007217187821498,-0.11447146229931737,0.005554770105935188,0.011412461243330951
COL4A6,-0.0173325024560502,,0.020731014439938557,-0.06551209344198924,-0.04059590857898835,0.047111033439115095
FST,0.04291598552536983,-0.037229192323313426,-0.008124834236666476,-0.0219480254135616,0.015095686202319365,-0.016379163053387977
MEGF10,-0.008852491016064713,0.020235123114055405,-0.07763910676610764,0.05305176524589765,0.07272242123262515,-0.005782301006124704
C1QB,-0.010059572515987806,-0.027693871875107332,-0.002140853064571541,-0.13812993493484424,0.013776892716503095,0.03880348551709473
HLA-B,-0.04919071997340571,-0.04109348360484633,-0.0026577819503425266,0.03642131567845654,-0.055004657165973664,-0.026716336101912822
PDGFA,-0.014388960095012202,-0.018032706221334533,-0.05074717054811665,-0.04312469942859695,-0.00716038900797672,0.006952749917860561
LAMA3,-0.007793752108179986,0.02467871391728823,-0.022278659175213832,,-0.013415303691390011,-0.017444523511718477
DKK1,-0.024150238888826805,-0.014404587667257406,-0.028752772612058868,0.09652398628220292,-0.08311216967823587,-0.007616122338328081
INHBA,0.03251982185364199,0.009684370752263307,0.013190283379302638,-0.02076531111730062,-0.013338400334476624,-0.03021604353188356
IL7,-0.032601296705377245,,0.02243160802905766,,-0.02559508939082796,0.020837197358884285
FABP5,0.02396548827475302,-0.05416703784992834,-0.053502974721060026,-0.11574028598228094,-0.027111390850947967,0.02173785823656013
CCL4,-0.021874994146088896,0.05177978802199109,0.034383572697434535,-0.05103511293087154,0.019024260634024685,0.01924567325230206
FBN1,-0.03126698646011237,0.054953858375178785,0.007376068848291181,-0.06114284762716962,0.02090532318509906,-0.012682521472830536
TCTN1,0.010820701690274328,-0.04398259817915825,0.04542224728238246,-0.1141472555007927,-0.004922367664603636,0.027790336047083627
NCR3LG1,,,,,-0.02019923080230296,0.007539082647834012
BMP7,-0.00231398672631932,0.060401565099092974,0.03939125342967872,0.07295019913138755,0.003195161991749041,-0.005932081361703508
NLGN2,0.032715309511866825,0.02845488333360409,-0.018025762524903365,-0.10527415622759108,0.009132363948301258,-0.02307344039157112
CCL25,-0.02916716388302742,,,0.038978080966328335,-0.010204219328289863,0.0013616424871135775
NPNT,0.05123489438956138,0.0214202007100876,0.002684855838064969,-0.00031816594038635285,0.0768730840870107,0.020644743517551505
KITLG,0.047331632983958545,0.045840406951117914,-0.012036427432349056,-0.0027458581056352986,-0.0409183534669681,-0.050662414115285284
MADCAM1,-0.006445996607768946,-0.02202376941057718,0.013775187568819985,-0.051769984734659734,-0.015751063765637185,-0.016072691208011896
F12,-0.005088676520616103,0.04947824324130473,0.05660335975982184,-0.08128095917212018,0.042567338344465924,0.10652444508085998
S100B,0.017827206629805057,-0.034490666834959764,-0.08256767900471072,-0.049111300716255094,0.07313058488769844,-0.012068590026280576
IL27,-0.0014201006942874451,,0.013928047477622423,-0.033046802861305666,0.002252093732976377,-0.015021004637178705
CD99,0.06058019140017653,-0.023720271083944564,-0.021188151530716532,-0.05759763944691343,0.02640462660309011,-0.06646831102761243
PDGFB,-0.04452554129808137,-0.0026339537270414605,0.03756175082509409,0.006240460226121438,-0.04968105841075286,0.024958184982484127
CLEC2D,-0.015426474829634076,-0.021622744555186223,0.018191329158266566,0.06977381821661646,-0.005652644679229536,0.023426735524145693
F8,0.021827769679975507,0.002042132060139954,-0.006419045051754425,-0.06321962609663294,0.02061065118122376,-0.021733943240206294
C3,-0.022405705561989578,-0.060639984494607606,0.0024303020169479553,-0.12499821198131814,0.01222040651756261,0.048690800945854595
DLK2,-0.010420704236910302,0.08506872599302963,-0.03126330097934215,0.04918636713265573,-0.025582818611385783,0.005390983680555581
TSLP,-0.0007790917108707396,0.002810511044029421,-0.007614878472597727,0.04843126763385446,-0.023903238119208664,0.021148218032049325
OSM,0.0018198181340527907,-0.003506568911381466,0.08915361519810784,0.07465464202741376,0.049976069299699014,0.04761128634153709
PRND,-0.014102527136394621,,,,,
SLPI,0.017300371063070964,0.018868887308038138,0.014094113418478025,0.036807593967048496,-0.06668562366535492,-0.0364348112319915
AFDN,-0.026200503627341033,0.0019199330342414662,-0.008259576066670058,-0.020960792807863473,-0.007630776132210734,0.06709141218138123
KISS1,,,,0.026698304158089367,-0.01506849392169842,-0.019756567309385957
ULBP2,0.09078466084990901,0.01886118612121834,0.024288823192596346,-0.08580447566696946,0.04082245391368334,-0.04660034782533642
ICAM4,-0.012671676783856558,,-0.02040494959503847,,-0.013219639019731519,
TDGF1,,-0.015360929587843917,-0.015201825807886316,,,
ANGPTL1,0.021499968662622753,-0.0016567981269409485,0.02440303329860865,,-0.025595085697449792,-0.03660912407008516
LTBP1,-0.014466357433943,0.023931506891168602,-0.04218678246558177,-0.007652036255308981,0.014825609939013796,0.030455734233169787
NTN4,0.05154857772998681,-0.03031675654792323,-0.014115013591492443,-0.06773530713859792,-0.002468330939691494,-0.024845835023292896
APP,0.004965206531901635,0.01559226915434017,0.0022447387687029798,0.02676042734087482,0.010333319428335612,0.023130538329448374
RIMS2,-0.012420217858952254,0.0881725208689406,-0.00021910204417455973,-0.04257813782724935,-0.014791905604162965,-0.01706626460519419
WNT7A,-0.014553918121338027,-0.046481026826011976,0.03769174294048181,0.018012770953824916,0.02372275322117831,0.005779456635636118
GAST,,,,,-0.01506849419435413,
GPI,-0.0218045671605605,0.030448609287724276,0.00863243788796961,0.13470173150011353,-0.051002320118053036,0.04709425565007024
IL1B,-0.005077115222660349,0.014976210160419907,0.04784883653127849,0.03768631545454896,-0.00919989989958432,-0.02421914289134297
SFTPA2,,,,,0.04939443250501169,0.07421861845490871
HAS2,0.01049469338171605,0.0009845689283500911,0.04125445566776774,0.05693432522121585,-0.04123467465143238,0.014663015853488719
IL11,-0.01920661461924532,0.030732726780086907,0.013870259898394325,0.05185952699486847,-0.022905679528706497,0.07197801784910295
SEMA4B,-0.0024602030231012702,-0.030153377502331758,0.03242696876783076,-0.004964308847280997,-0.014000276788599783,-0.01631833201857338
FGF12,0.005422992868529478,0.07779081430075957,0.021185135954644215,0.0750628299025988,0.021290722174175627,0.06219611711978274
CP,0.07993159859663354,-0.017544737250750623,-0.05510290235421945,0.06121290728010502,-0.036906245704727045,-0.05305387269038718
NLGN3,0.02270567145456726,-0.04736582760543416,-0.056078748295201215,-0.07017857819512728,0.00434715293180145,0.037066192569396285
GZMB,0.05390016283561691,0.04620630456977086,0.00792602538830567,,-0.018679744645844272,-0.03403739551736202
PROC,-0.026270726613792244,0.08966404314028287,-0.009337660775270297,0.04345784741776686,-0.015917460146976162,0.007741431992935585
TNFSF11,-0.013043374502255222,,,,-0.015917454031203995,
AGT,0.060024008496320336,-0.03087611258374404,0.00498881698948399,-0.02897005127076996,-0.097269776247391,0.029196806484533547
PTHLH,0.006462087385177741,-0.028719946002077692,0.047377267122613094,-0.04163822666354266,0.07460992223768632,0.07571714804274804
COL1A1,0.005102875726220321,0.004606918638761076,-0.0013683434174558068,-0.02200733949765278,-0.0782178878253207,-0.013545675288415611
LAMB2,-0.0629948190518759,-0.014697171468593744,-0.028572862259320205,-0.06383441272902068,-0.03893044401577193,-0.0149768866522766
DSC2,0.0070414402653980745,0.014619046179538717,-0.02750128352684853,-0.04614435755986046,-0.03346661193463121,0.013060546074718526
WNT5B,-0.027326755076588802,-0.02833498193089269,0.030615958525440745,0.014641032692744563,0.004072313415987244,0.05897132239524377
LEFTY1,-0.030402758247357678,-0.0197853422013188,0.010949113762460692,-0.050642113529378516,0.06449932805420268,0.1092470788201688
FGL1,0.003408353797968433,-0.006132692321792152,,,-0.021115664457408687,0.04240323503117816
CXCL5,-0.020928688377590186,-0.012734170387634774,-0.01851988498564301,-0.060256721290888944,-0.0024832468210564383,-0.036908680381638276
S100A1,0.017502111857510983,0.0709862398827933,-0.015564074122457944,-0.04998630624608812,-0.0001066756507948229,0.01634895913208558
C4BPA,,,0.003180759477307069,,,
NPTX1,-0.025863131001419362,0.057174059162806996,0.05206753385041738,0.18553511563381653,-0.008044104833617432,0.017304442040499725
TGS1,0.06891134808057699,0.01816881271034203,-0.03874062203313791,0.04046673889858966,0.07484270147798926,0.03345026777044431
SST,0.06618277710677557,0.05812196173823081,0.03717815125954126,,-0.018638516396567367,-0.0259636661376642
IL34,0.01876147202432596,0.04520161205271404,-0.026839471149354796,-0.03856712916515673,-0.045095761317863525,0.010490695186506686
DHH,,,,,-0.023337316680300008,0.02232766700854135
XCL2,-0.014604784864301798,,-0.023641426387992003,,,
TF,0.03522303867004626,-0.00820155252510812,-0.007933481206382839,-0.08832789046282294,0.06833381384333352,0.025454209231801413
IL33,-0.04208191580887794,0.07211081390867655,0.01908559365647285,0.055374222214874,0.004572401131895113,-0.04219183952474864
RBP4,-0.039220051330801635,0.01947908065262902,-0.01908003830885834,0.023006498442920624,0.016907705651959707,0.05802474788151082
CCL19,,-0.016264289412784422,-0.014062781490346106,,,
CCL20,-0.03309304461897933,,0.0403427005220207,-0.051769894818536284,-0.02192939382359158,-0.02873553805199979
NAMPT,-0.015556754477656582,-0.05661968946638821,0.024199605906031353,0.01117290229875312,-0.062340991625123,-0.05748406782208417
