,UKF248,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
FBLN1,0.05372868467829558,-0.02153661646999631,-0.00913924782543191,0.020492247644468928,0.06535834810662716,0.03714948385916,0.022516060135064166,-0.06450973447700313,-0.0016387232541936463
SAA1,0.10564820248697858,-0.04970871044968096,-0.021983747894657985,,-0.026710131608190617,-0.08107956624526863,0.022622875032496846,-0.03817337917234328,2.1840235824408383e-05
MICB,0.01823322880664705,-0.044257957477593333,0.00834419475376118,-0.013570141845245881,-0.09966423748525557,-0.03935721380445529,-0.013798719303139051,0.02023581564665482,-0.0015766391288685837
MMP13,0.03680194886076796,,,-0.012589695481412795,,,,,0.004100462240038963
F13A1,0.062222047064614525,-0.007576381409069707,-0.012188431904230253,0.02341105060117059,0.039732564651697805,-0.06259838942608106,-0.009901812122035376,-0.06198642942882601,-0.03624191995295678
CXCL11,0.07019067427310104,-0.05222108748155187,0.02673647209564791,-0.015457249491247351,-0.03922177556888383,,,,0.07265170519928937
COL5A2,0.09660826815182369,0.038381813801961116,0.0029123700415029296,0.05070378810733394,0.1289980684914087,0.02356997373561146,-0.003681406854797222,-0.00042386257529320603,0.03378255602515317
EFNA5,-0.035961199688904315,-0.04568239426224696,-0.013310707982473698,-0.008471761655198754,-0.05543938272836679,0.026076946177409497,-0.061640875289907894,-0.04076429870001361,0.04730169362004327
AREG,0.14506386566429122,-0.0011117080505756226,-0.009113248886522237,,,0.08209733439682343,0.10934627475488112,-0.005828154433446789,0.0537251956655474
EDIL3,0.009082324193093749,-0.04600740847199668,-0.013267783982254455,0.005385879875303515,0.012290923628432308,0.016791104676679304,-0.0002924068221185903,0.04457729281264484,-0.061401592018337336
CD86,0.06135936596953789,0.009525627253350339,0.017500367117382003,0.06017876523822635,-0.005798201900533569,0.005422449788718083,0.032559495287190154,-0.025265563216597002,0.022517132558921626
AHSG,,,,,-0.037391794154494194,,0.03242339415754154,,
WNT9B,,,0.08497830131550871,,,,,,
HRAS,-0.03332784254497154,-0.060549326119298974,0.0388043536470278,0.03253052778261491,-0.03946216711408806,-0.02789396381485887,-0.026623399376123062,0.05544795895411736,0.06264082752813031
C1QTNF5,,,,,0.10569313004603124,0.04831960578063588,0.01425848358781369,0.004926568410598309,-0.026219316968157377
RLN1,-0.011724781985055577,-0.021110854609965177,,,-0.0386200976360026,-0.01615276675523518,-0.009265448029412694,,0.0417032223184747
COL4A1,0.09221772239410111,0.031051677495782276,0.01193529638300461,0.04746580592596798,0.12413027465619306,-0.048071174205184516,0.04647444007747767,-0.08157764451271413,-0.009129749314602139
CCL3,0.02353569772993871,0.01836499834959966,0.01526056284917915,0.023408831751788463,0.021168874259627584,0.01682045486248944,0.05316242743146595,-0.024042096170117253,-0.0075742632527012735
BGN,0.07343022322832031,0.008982998443448654,0.04219262073518686,-0.0010746555124435569,0.08532980664948672,-0.04163272752217004,-0.008561378935675554,-0.09856082548376957,-0.0005793291773322019
RETN,0.07117862444602338,,,,-0.10276469522378542,-0.026719579642607936,0.10897473644111447,-0.018288226901194016,-0.02504586854313533
S100A9,0.06029105521874222,0.014584607122199661,0.03668124067536709,0.0547307111792113,-0.06960294232804605,-0.09997821957929152,0.012840562683926311,-0.06937118357240361,-0.0020471393379658375
HCRT,,-0.006543419131690269,-0.013477029757715937,0.09075186112163877,-0.019148971657165864,0.01865816733385178,0.002344994047206387,-0.005289864563800639,0.004284017781478444
FADD,0.044820014202434616,0.01557666400546188,-0.019228149159303414,-0.017607648890544326,0.14286519445117282,0.07578692305490488,0.05728900536271881,-0.02336524953220395,0.03123609887351242
ACTR2,0.07130286120054942,-0.015401596373082676,0.02545637100903317,0.03999005299145002,-0.053199500873803325,-0.07599293639290648,-0.022816321748650965,-0.03700053681296647,-0.055006779109514056
BMP2,-0.015562451757926353,0.03776547642991183,-0.02129942788786334,0.020438067179443246,-0.07753792946933147,-0.033896539482467805,0.01581300322288627,0.004084501279756786,-0.00856432281821939
PDYN,-0.005410650781836757,-0.036218761557459185,-0.030238912709477053,0.04770268705384664,,0.13031296469979736,0.10414648008751859,-0.015871634006752053,
CD55,0.004340072570309033,-0.0005807434270411777,0.003174301911886776,0.02127832136670781,0.07944591006180364,0.06326994008222561,-0.011008933485795163,-0.008958340316350928,0.02186531481672229
OSTN,,-0.016300600668370403,-0.02082652460430218,,,,,,
PDX1,,,-0.01442703098694345,,,0.028734221588087507,0.08382587677921344,-0.012195101846943638,
CD6,0.00758522055821285,0.016084963841171668,-0.019025991095251084,0.10598257128332642,0.017542793854105034,0.07013160188455389,,-0.020383148808747763,-0.021978195203880772
IL16,0.006861541370530278,0.03712349288128187,-0.0005764686990774617,0.036017364823699466,-0.11154445146154152,0.00042459074745748596,0.1002307363514135,-0.005992001805938603,0.018763789805829136
LAMA5,0.04338888338368308,0.007678699780504026,0.01995524318249862,7.849341331143093e-05,0.06669741479785064,-0.021668509386368523,-0.06286923361033499,-0.0060081915904840145,0.03391826757547201
RGMB,-0.026206886287967607,0.0242260528024463,0.030801535312130618,-0.014895252887410986,0.012686221246252306,0.050136555211054416,0.001926756875765619,0.049312019058272545,0.032335926638932755
INSL5,,-0.02801412479759642,-0.017223107755604823,,,,,,0.040335354846900526
IL12A,0.007031061876110255,0.04316983261718104,0.00013660763233344604,-0.02264494378616509,0.076441763253803,0.02921631419346411,0.012124957975881217,-0.016697803828576066,-0.02908224787514755
S100A8,0.09545878869087468,0.016718934276268575,0.012918044480749465,0.044450656766739316,-0.10185884594715466,-0.08067714836584326,0.04114936601345258,-0.06279853168855619,0.013118420898359077
TAC3,-0.01683704581152101,-0.02458387003575064,-0.027582701321964602,-0.017596964414017743,,0.03630153693667929,0.04024432097285182,0.027808066716566816,0.04099078077101913
TAC4,0.03490533692706553,0.05070206601966866,,,,,,,
MFAP5,-0.012384878576764525,,,,,0.05031317119417871,-0.0192619323848326,-0.00657603888675513,0.021385232424210837
CXCL16,0.07967580767932517,0.027299157313069363,0.028510392302643198,-0.006332496282659846,0.014391758167412743,0.029381309275919983,0.017161150863228385,0.013243279920376027,-0.018823893998938062
AGRN,0.04008335478498727,0.060908588321015075,-0.009537093003310997,0.01969644364964184,0.07358799261755561,0.02076289605762204,0.1191663977758874,0.009929887617111686,0.0037510952726362767
COL4A6,-0.015803934114669703,0.1429878891292452,-0.017301494455053558,0.08572836796223628,0.011411157765420586,0.03780993771183329,0.0826370544191623,0.019974429028104645,-0.025290032234466554
FST,0.04195131644532383,-0.031455559799766795,0.0016683616745168956,,0.08742279591315288,0.011251598293838089,0.07509321125661825,-0.03158120589440455,-0.010434401704510456
MEGF10,0.03240664016142976,0.0693684087774613,0.035198140567181416,0.019978905387235606,0.05416253099064668,0.07174744113438572,0.06514922175555056,-0.02663950880210176,0.0014886439421193274
C1QB,0.14330170173242562,0.03880639804555355,-0.04012959815256801,0.04270723792637197,0.004047495233765309,-0.017022359761949175,0.0982776452185693,-0.01067233830650613,-0.0339214185174988
HLA-B,0.0697047898891581,0.06355922347146781,-0.011040322779938118,0.015624995506985373,0.024651190145919093,-0.0351413555141131,-0.06253682462119718,-0.08084386426699734,0.023977733444125543
PDGFA,0.08746584608096146,0.006451263607220723,-0.01379860180210509,-0.005018772608539342,0.04403642178034531,-0.0689566363943939,-0.07863792938876296,0.056128131121454254,0.015713264731033096
LAMA3,-0.020948217900814955,0.005277487129833455,-0.008347077992173449,0.0015370487241097,,,0.022001773520165455,-0.016881388627064446,-0.027619229171300445
DKK1,-0.022020408490946157,-0.030050784362729222,0.04123114500157844,,0.08444731492136308,0.0664310049011587,0.012684870459593304,-0.05421684303793676,0.00020011853384639238
INHBA,0.05360609722088976,-0.007326361048689312,0.06677978740246031,0.07834291811657942,-0.09344219158437138,0.0006432286878635533,-0.03676327054807089,-0.024624578597990793,-0.016923464300966525
LEP,,,,,,,,,-0.014640295637400302
IL7,-0.006358212414753063,-0.01876432927484839,-0.021289310324744057,-0.016140243266563693,,-0.030367202079001707,0.0731931373988024,-0.02827358863182648,0.03575685207990649
FABP5,0.08061495315325021,0.01757893646597658,-0.0335181341669454,-0.0080807230970755,-0.07316378376432232,-0.010683162638026392,0.06093166716313406,0.023550670824148977,0.05657738507906708
CCL4,0.05994239011048347,0.07724319269887074,0.0111974742068629,0.03519926456489812,0.042478239752348004,0.14750042796586696,-0.039821011962371505,-0.028062464378007128,-0.03676369691221819
FBN1,0.027798497209691683,0.036464087345630336,-0.02064390751861481,0.04406877034737879,0.04534281447976504,0.016337324860049948,-0.010510184461385904,-0.0540113860867806,0.0042906101017620235
TCTN1,0.038715331653002,0.07258705472118082,-0.012687020367474542,0.006169211205192305,-0.050391735635116286,0.008965282936344056,0.014170309343689812,-0.04440225561161618,0.020796201445893562
NCR3LG1,,,,,,-0.025676585851484225,0.025455623928884563,-0.012116381381971731,
BMP7,-0.04124213020313974,0.01493617736261365,0.018078736762622477,0.03970904379435971,0.005624127966616345,0.01775489708171546,-0.03758900861274249,0.01185207496899777,0.01590220458681382
NLGN2,-0.045004427683964794,-0.017314195487628997,0.0064000993550557715,-0.012285554663824628,-0.021070161524168785,0.08661565804891444,0.056759448600146575,0.09007391281069693,-0.008914490345174941
CCL25,0.06514786706896823,0.05746498398571947,,0.0001902461824000963,0.08343831508331648,0.07589462225979636,0.022396523988909182,0.11956247940275248,-0.022667093372047878
NPNT,-0.027907997061542893,0.029292413981503812,0.03974568529575972,-0.03348990466980396,-0.1103276875101061,-0.02354042529480493,0.05253212777229919,-0.028090632164834105,0.02237042078550419
KITLG,0.03318964910839057,-0.022292312967455957,0.005288150746186816,0.07368782392526274,0.021360047288644202,0.009079956773174047,0.025942521036888228,-0.030852354312222087,0.021645988515004797
MADCAM1,-0.002115352555972965,-0.025345463345017586,0.010887634102389547,-0.023132074713370566,-0.018336789179765934,0.06944378601522608,0.13226013692153282,-0.015553841088464434,0.08677051579274632
F12,0.07566312368303776,-0.013902256413143728,-0.03431472336387917,0.04489876076874323,0.09290231319801898,0.0004609803258360367,0.04663856893473969,0.016991144273987364,0.03708890420497232
S100B,-0.00873604301983103,0.052523366785535784,-0.016712648228246696,-0.012792233266117612,-0.12089001484736439,0.11793396146393421,0.12577509452517566,0.01882829232786825,0.010384303615658475
IL27,0.02183818143903056,,-0.01203146286684836,,-0.03801015695226361,,0.08612401939299995,-0.014536104507458163,-0.026100678842005173
CD99,0.07481722552673864,0.04728222612764826,-0.005083882314128464,-0.006460453853602118,-0.04639940833518648,0.021803936331818794,0.0759619268897759,-0.05005224537384201,0.00267059982808506
PDGFB,0.06372044177130493,-0.02673318011184913,-0.0341107353094508,-0.0005387085199820032,0.1600510159305702,0.02228521809017084,0.05383311166298588,0.007388543566292194,0.010407615818445964
CLEC2D,-0.008278130997707356,0.04095658731902996,0.00653835208928546,-0.009918057994503574,0.017407298139751188,0.03964440694372529,0.04999469593023288,0.021049515996467167,-0.01042393897591136
F8,-0.007296542270340184,0.056298861937432755,0.013312741603499373,0.010096025040416819,0.052531603107593035,0.034030481881536054,0.07897660567642649,-0.006304104868349765,0.06283105308550206
C3,0.13914965228903248,0.04181774130360848,-0.04559828316026441,0.06314482997896109,-0.0776795452575416,-0.07280212552849201,0.006345322492193786,-0.03248090754165396,-0.03598658905296246
DLK2,-0.008629450029227832,-0.02142126551496557,-0.026818926489743895,0.04049990216137413,0.03687340735152805,-0.037825693736491736,0.04053257817765501,0.03001780969545486,-0.016298054762238202
TSLP,0.026566758756194127,0.017679054357547002,0.00029910266716433293,0.05357862236794619,-0.036930952765053676,-0.008975666786459011,0.019695482524767924,-0.03324466932425534,0.020648759668406715
OSM,0.1247149043605199,-0.02231486484782253,0.005132236075538765,-0.012810046968215237,0.03613941879362819,-0.03327898918754252,0.004075494258801319,0.004957018010611096,0.002627652344372799
PRND,0.040344000396587774,0.07369677410630246,,,,,,,-0.01904429338513386
SLPI,0.011556643118217047,0.09758185215090345,0.006804696669224247,0.04978509100122179,0.007134725971060345,-0.07855947242310383,-0.056117360568307184,-0.020768545396584914,0.04501414691683119
AFDN,-0.0012121943847954743,0.020446147157320106,0.03881758446829121,0.07053354407146828,0.028381033804374765,0.03130831219037878,0.04215471016875639,0.018007565467352916,0.007617198664768284
KISS1,,,,0.0683489965390766,0.06610054795668674,-0.0023014605184344876,-0.022290454248104056,-0.019118796249290394,
ULBP2,-0.0050500874547830645,0.023298795978965944,0.004625359394170457,0.028479131934292582,0.06628958136420324,0.05520420176225003,0.10622858340739443,-0.024918595096891188,-0.0036570916679348987
ICAM4,-0.011554150678602895,,-0.013959476263161139,,,,-0.01955548844343716,,0.006695631083436948
TDGF1,,,-0.010399904470898513,,,,,,
ANGPTL1,0.08530851169083364,0.08640801197799872,0.035609101637384837,-0.020728952058975608,,0.07346720542295503,0.1174161648628755,-0.023827490174376412,-0.025840379903376887
LTBP1,0.021975892692611434,-0.0032734052348246004,0.03934449844913965,0.06000749129538706,-0.010931970385277231,-0.002773833622861951,0.04241957464598926,0.0016205821924783499,0.03065329369266588
NTN4,0.011257402831731064,0.025231553093302325,-0.033585843404944,-0.039704216748808904,-0.07790858517700996,0.10541575884045777,0.011137379379410527,-0.027825626200509043,-0.0006951493958128496
APP,0.1374809750690383,-0.04424174741401933,0.005652272824074149,-0.02816168929867784,0.10736786805200861,0.0004030241527316412,0.01871643754518414,0.003243935125663003,-0.020303233844064694
RIMS2,0.033240064850654304,-0.013014993877001951,-0.00906637421813153,0.004990392906957448,-0.025378964750698035,0.034783713498589636,0.01032535835217213,-0.011982816779182903,-0.017992264046993982
WNT7A,-0.02927333255390543,-0.00866245208645889,-0.012423965016275558,-0.056144357912284844,0.024260037977813186,0.0013531631325361232,0.030938758631321193,-0.026183945490323036,-0.054395783469442495
GAST,,,,,,,0.015596337502787097,,-0.02004587102499557
GPI,-0.021115485773773906,-0.05356644208356058,0.017220740209797875,-0.032264729665764255,-0.0007027274576440229,-0.061233172394217425,-0.09578943596313391,0.009903494187168033,0.021104706843124415
IL1B,0.08754872880660879,0.06370536145594677,0.027412562713611806,0.03672855787673336,-0.028376405446143615,0.04475786121943106,0.03346149383747865,0.012977635767837723,-0.03890960474509495
SFTPA2,,,,-0.012799906302747664,,-0.015747224097530713,0.0016153207721886157,-0.015553842168218205,
HAS2,0.04813636968878929,0.018319853254735126,-0.02002367352743369,-0.0076973163315042755,-0.027764026013106402,-0.06213417806153521,-0.05905155208562055,-0.010285103725524302,-0.017681822365149088
IL11,-0.01751276670971705,-0.02597212368987186,-0.02355074389329863,-0.014375718630031387,0.008125794832471958,0.04199044551314374,0.07496039931229792,0.008214904831894267,-0.03820060821889035
SEMA4B,0.025469107176426746,0.057359223175801693,0.011255585777545669,0.000993008228427163,0.06061889857909371,0.0026192162060376116,0.030639171480186408,0.0421825768795619,0.07033042655772886
FGF12,0.030750610222709356,-0.03810020255788137,0.02081749980289116,0.023203918158713605,0.03863475723668077,0.09803784103285532,0.08932193193045208,-0.06194266083096738,-0.045119163503782735
CP,0.06834145570170229,0.03271319732489202,-0.016402699801264777,0.07343917581695934,-0.11200491359019804,0.0021106939092042833,-0.07493975921338768,-0.006388037954584056,0.06923215122770522
NLGN3,-0.01740613556525241,0.1141290815306111,0.04055835097882086,0.033329953931814975,-0.0011250654054474906,0.04743824770732763,0.0669983017428245,0.049297503705528815,0.023294074896810842
GZMB,-0.02404272092300607,,-0.023611064633574767,,,-0.022602690676441158,-0.027632489056844428,-0.03293861831168384,0.0004193205274078933
PROC,-0.0239538885744653,0.047697446897288526,-0.02015011656483583,-0.005596504468325369,0.04207485549866026,-0.00284713019277857,-0.023546309206209,0.034267055139706924,0.07431399874983056
TNFSF11,0.044759467234118375,,,,,-0.014905252900784573,-0.02354630015929692,,-0.004129051838004635
AGT,-0.026064031094158304,0.061655208553050934,-0.010573024185805342,-0.01223298362057134,0.050623400458407075,-0.04220191622163973,-0.02474055401795347,-0.03545487770688089,0.031739972788196555
PTHLH,0.01119770609135299,0.03804602118143273,-0.03167183571028164,0.025070731805088002,-0.009628747579844995,0.0018072073382527434,0.0693980183827415,-0.012588726194810211,0.006595368668188526
COL1A1,0.10438381448345772,0.0642480576866425,-0.003107595589943201,0.04799577300882018,0.048335605424391005,-0.07780608523021783,-0.009329548854501537,-0.10584139128482381,0.00381489091996756
LAMB2,0.08957921953967617,0.058991620315553085,-0.05571988789970971,-0.03411347758576325,0.055988103900133056,-0.040389146364327666,0.013755303556394783,-0.06142292513400953,0.03167102651940387
DSC2,-0.019579618093806837,-0.02522173149070258,-0.0189204412883925,-0.020235975925642906,0.06537325579461105,0.03349396108374985,0.06858683926338478,0.02903237831455828,0.04981451830284088
WNT5B,-0.024916784976272935,-0.028246284195473727,-0.024384509969736703,0.1301451315838237,-0.062497861752963964,0.14730808522489044,0.07517550679622358,-0.01443128598099356,0.023262822089223194
LEFTY1,-0.015002907755605047,-0.02836178877775397,-0.01959490835538384,0.04510159317438022,-0.05824813649068313,0.014635172484033456,0.09705425470099169,0.004289642108795791,0.011627304554684404
FGL1,-0.022493350555985572,-0.021552439084713403,,0.008270322479962287,,0.057228784699309795,0.06120510444211568,-0.0041027976971067985,
CXCL5,0.05338537390171543,0.029462158630715177,0.07271932579817277,,0.004051479821585979,-0.03596548597160719,-0.00974316530003763,-0.013741391101083859,0.017394030596148944
S100A1,-0.058857745394860286,-0.03826337000692516,-0.02273051616937737,0.002554652265562759,0.03396834419981695,0.1020357251819862,0.09545114453094067,-0.0025151508157334242,-0.00899223592552698
C4BPA,,,0.021228684251813748,,,,,,-0.014640292049539278
NPTX1,-0.01962657298432067,-0.02894035836620069,-0.016369433129035747,-0.018920292990511022,-0.010862386832834518,0.00817733967263453,-0.015558111214286272,-0.025156166663530346,
TGS1,-0.016617094464167148,0.030816935165954757,0.028412416789881302,-0.014706799871979684,-0.10485389640189564,0.05867373699807067,-0.011199776684385297,0.05746646701509135,0.008634881287534825
SST,-0.022628561210353386,-0.04056154288500065,0.017826647925158316,0.05335458153543628,,0.09672851836972791,0.0447352105399391,-0.037167820187292026,
IL34,0.0363965446828059,-0.07959569230000041,-0.02209995002529535,-0.05144920947432321,0.038387011907905874,0.04052192657793691,-0.04130843174866338,-0.03580848249506506,-0.005243949396565195
DHH,,,,,,-0.01739550146996105,-0.01913526220327861,-0.030974346833162393,-0.021621999109089608
XCL2,-0.013316776290072399,,-0.016173621451664438,,,,,,-0.015281776286766203
RSPO1,,,,0.08618811398297545,,,,,
TF,-0.028975998197981745,-0.034969104653223275,0.010803362039876013,0.04185293481525302,-0.030426063932612026,0.08000266648726978,0.0536487480890719,0.012339716163354964,0.04915081513246844
IL33,0.005716678665498728,0.060457746510680525,0.00015035103172204042,0.052942070280618786,0.05838038261950012,0.020358033264509908,0.0690242111484328,0.037059512895664955,0.005467166220562539
RBP4,-0.017046367606730728,-0.020761417212144948,-0.026622844074942288,-0.039466238697558484,-0.05135533923392447,0.0826897790261635,0.13195693336267328,-0.0206415615430274,-0.026995111243411047
CCL19,,,-0.009620659119699148,,,,,,0.08382835173161352
CCL20,0.005295631459689516,-0.015530367342633432,0.04441246977606749,-0.013411570450119726,-0.059545301120757094,-0.00187794974109344,-0.028483117225773628,-0.027807912605795196,-0.0595886519177575
NAMPT,0.06503307345736067,0.0006151004132842342,-0.027107094062540395,-0.014956434640118373,-0.03813860360144773,-0.06647234410074425,-0.07369547116178476,-0.00027198930439336944,0.005646689257960042
