,MGH258,ZH1007nec,ZH8811Bbulk
S100A10,0.0625616285940072,-0.08313106225214094,-0.05084855452899264
FGF13,-0.02391141866970782,,-0.0063449110710250235
SEMA4A,-0.026254893788994798,-0.004453075991896746,0.028003068630924045
EFNA4,-0.032176199299440864,-0.07286965997238201,0.02067467206624242
HSPA8,-0.02394825914792945,0.05635133099932935,-0.008780193860848237
NPB,0.08617708205828829,0.0035358661161147644,-0.038783579782089565
ULBP1,,-0.07118781681915412,-0.019531994183540978
SEMA3E,0.12877957941867915,-0.07141889139103991,0.06079204075781278
FGF3,,,0.041773287254370225
ADAM9,0.016194258164636478,-0.04785113013845313,-0.07374168988514554
ASIP,-0.0020853590035793818,-0.015151380386764243,-0.032512429774624436
IBSP,,-0.03489603578619687,0.03027782312412228
FAT4,-0.022339096001136288,-0.03465551538548241,0.03576374380647624
MDK,0.03878295333663622,0.07103390689861445,0.00913089149398134
BMP5,,,-0.0030789057877298838
CAMP,,,0.03223823625717958
HSPA1A,0.002638809550761579,-0.1448046050903279,-0.06717846193962114
SEMA3F,-0.01814594038550952,-0.0163762142916808,0.059876726952414666
ARF6,-0.050508865234253034,-0.044494170973968655,0.01765412937007059
IL6,-0.021168373759259455,0.09106953258002873,0.0024915273491652786
CALM1,0.0371804276219844,0.05501116432293961,0.030311336998003594
NMB,-0.027969196878244267,-0.06651551040244068,0.00036194486048243444
CCL26,0.1491634929400105,-0.06701268707665818,0.02978418710731141
FBLN1,-0.009722234583138558,0.03357898778717564,0.009082078969174179
SAA1,-0.017638266991552992,-0.008355649591197523,0.004994362514743509
MICB,-0.049855355398557684,0.0056714193016024995,0.0546401170122076
F13A1,-0.024235078301207868,0.03152414826360611,0.004365734796007261
CXCL11,0.0027014883157036353,-0.04527921524634975,
COL5A2,0.0035806408866280856,-0.03908671726712342,0.01935586480128111
EFNA5,-0.030564169182943877,-0.07558030557372923,-0.03311803862433653
AREG,,,-0.04432248466485208
EDIL3,0.0412559883963992,0.054877434605414395,-0.024149308052187072
CD86,-0.007011413001503726,-0.03679586215051731,0.03295994762832683
AHSG,,-0.04316661016518908,-0.01931467761340879
HRAS,0.021393949919478714,-0.04703168680116922,-0.03527379871155093
C1QTNF5,-0.026104251216825906,0.02231631042856703,0.003868340943530863
RLN1,-0.016075854349164382,0.053720798093269725,-0.02159366641816384
COL4A1,0.01151242115022391,-0.05473124709829131,0.021702110219992028
CCL3,-0.023026713524201072,0.06745532854453566,0.0023860154855304843
BGN,0.02582025467208947,0.004701066270738823,-0.03549412281280902
RETN,,0.012754172572554338,-0.02469449118800244
S100A9,0.08831361989523294,-0.017857035523923145,0.03510980463954155
HCRT,-3.818690234298802e-05,0.05498835049621066,0.010908169183013653
FADD,0.039510642961846844,0.0129865689863659,0.02960133315247859
ACTR2,-0.040631396014407926,0.0890413099890489,-0.023693963809497707
BMP2,-0.007291416820667804,0.023299706693347574,-0.03163726716142067
PDYN,,,-0.02236939087680198
CD55,-0.0353977061310311,-0.057428531877915585,0.05392900210965367
PDX1,,,0.021153169917848734
CD6,0.04576145192041417,-0.02223615455335518,
IL16,-0.03544170918242742,0.01016875823431333,-0.003151039524585119
LAMA5,0.07058135566602336,-0.03639385516605844,-0.07128333500700901
RGMB,-0.014546016734935625,-0.023179561842269072,0.02287678445899277
INSL5,0.04557353618131484,,
IL12A,0.11307788186392585,-0.0538184139205016,0.005841467538263914
S100A8,0.03872764711013537,-0.020600753785357515,0.04669183925953759
TAC3,,,0.015793091130094524
MFAP5,-0.024713699762365,,0.05010071329838131
CXCL16,-0.052478337006824874,-0.0870592046849148,-0.006598238271698584
AGRN,-0.003432696205152568,0.0067564792778044835,0.045808139892546514
COL4A6,-0.021528106715185458,-0.08698879838540724,0.02091539241148323
FST,,0.0768641782023506,0.05587680196792869
MEGF10,-0.016320835352726746,-0.05446776904099912,0.015073784340351311
C1QB,0.00426156421519125,0.10164810835925284,0.0980618097203202
HLA-B,-0.0720879878255295,-0.02307358042566707,-0.023145740215194315
PDGFA,-0.00540462278227573,0.08758805949806431,-0.049836498221572594
LAMA3,,,-0.017000110292658112
DKK1,0.09930287360907297,-0.16410635721275785,0.013173919746737296
INHBA,-0.0200546188811045,0.14639941335595044,-0.039344803957196514
IL7,-0.023911416340020555,,0.04519169701590878
FABP5,0.010260508687408399,0.09196198296178444,0.0961624616632478
CCL4,-0.018138114374750502,-0.09059502024377349,0.0024693260095826276
FBN1,0.04180198002332513,-0.03139382080471646,-0.04264709207911084
TCTN1,-0.0004205005775387433,-0.0029468158463202354,0.11162520612129444
NCR3LG1,-0.01908187814661398,,0.022553467624132222
BMP7,-0.021771483846413402,-0.0576458910983111,0.04271168735300694
NLGN2,0.004265848217535863,-0.057834279803756584,0.03340684510188246
CCL25,-0.015602695165282447,-0.06923562959120823,0.05360270089923968
NPNT,-0.0034358478318997974,-0.00433898069313609,-0.02359915046764506
KITLG,0.11829211118983629,-0.07445559865848947,0.00848684782388146
MADCAM1,-0.0160758583548453,-0.037066262679112366,-0.01996002680240318
F12,0.024023304421467998,0.0023888829813893593,0.030151696300472798
S100B,-0.014033617398456126,0.12713045205908174,0.07073502378658658
IL27,,0.005417360173542144,0.041491831504652216
CD99,-0.024950775674524136,-0.07478299875501575,0.02201148791907031
PDGFB,-0.03926940361620121,0.031692370975788094,0.021183580156770195
CLEC2D,-0.01088882077988968,-0.00909044834555887,-0.021684568477227238
F8,0.026665850108897167,-0.021308997742738662,0.10181915221895699
C3,0.016212805970977087,0.1274485071061114,0.07749953448928651
DLK2,,-0.06882082472213644,-0.06338611603463161
TSLP,0.04159487511937605,-0.029683915025557048,-0.007014064845317606
OSM,-0.015115626922635015,-0.053553241535911164,-0.028004088527061828
PRND,-0.01607585635200447,,
SLPI,-0.0357200690996846,-0.02493415589397741,-0.004853494597997647
AFDN,-0.0346841405261406,0.04430805572663693,0.005409532228366095
KISS1,,0.04204768042279112,-0.019095062214471506
ULBP2,-0.030217270470726396,0.01942486155416585,0.05032682539553868
ICAM4,,,-0.016752160557408663
ANGPTL1,-0.010718616834367145,,0.0547672762540634
LTBP1,0.04719197047151028,-0.0011884144964043484,0.05180636097540945
NTN4,-0.024229265170157607,-0.04745565887589739,0.0060573262475474504
APP,-0.07130090887328291,-0.09956542346645189,-0.018001338482973615
RIMS2,-0.016075855016777666,-0.056536447737857695,0.027783521190362523
WNT7A,-0.016536289550558362,-0.059445605437606026,-0.07279933068023703
GAST,,,-0.019095062559985648
GPI,-0.033761781055307055,-0.08351026461286086,-0.0877032397836426
IL1B,0.025309043904919743,-0.08629380003236288,0.021136108671500304
SFTPA2,,,-0.01650069152650473
HAS2,0.005744758208504357,-0.06382857149685103,-0.03506219070497433
IL11,,-0.0646929472085267,0.0639929170231479
SEMA4B,0.021651251244037106,-0.028012560065917055,0.02623162574178542
FGF12,0.011660771020221677,-0.016748136102470487,0.049312140213859275
CP,0.07325944497645577,-0.07777788393280106,-0.08017610836119672
NLGN3,-0.07641019521069803,-0.04091150370287542,0.011811744342669444
GZMB,-0.01986354168976631,,-0.02367130305233806
PROC,-0.04908883742531718,0.1211847751237157,-0.020170887242102156
TNFSF11,,,0.00041062888283768865
AGT,-0.06951010444157898,-0.07219989885976995,-0.04510261907675474
PTHLH,0.005241296239325278,0.095815370200803,0.03257190692895942
COL1A1,0.05779025025109869,0.04755872216909239,0.03245928227901283
LAMB2,-0.0584265747929304,-0.05749467593026779,-0.03329723807961478
DSC2,-0.03343225445245995,0.028930866994837497,0.01720761653413908
WNT5B,-0.02981336258373335,-0.01121106318266524,0.045505340553009
LEFTY1,-0.017851061421914265,0.08419825758487988,0.0042218548696389135
FGL1,,,-0.02675814375406915
CXCL5,0.008938272068528015,0.02709975106456612,-0.06879644017815027
S100A1,0.03261307603662664,-0.07362681958495307,0.09189735822682131
NPTX1,0.051977554931109594,-0.10339069130470517,-0.019356103747000506
TGS1,-0.05558144873724985,-0.006146918859995052,0.008194857211113885
SST,0.00227984189219779,,0.010182909572508779
IL34,0.0021295077823972838,0.05307860942869758,-0.005597933535736798
DHH,,,0.03602389110520195
XCL2,-0.03021726992281219,,
TF,0.05330609645483086,0.020590844750018968,0.07647888968893955
IL33,-0.06664990736585945,-0.024588593793503404,-0.0027453114120858774
RBP4,,-0.046146203842169414,0.08873410776102401
CCL20,,-0.06874152093446897,-0.06223211455246676
NAMPT,0.0548208954056987,-0.09105907932829145,-0.014633909072732236
