,ZH8811Bbulk,ZH8812bulk,ZH916T1
TNFSF13B,-0.05469623157183498,0.0077396824308987415,-0.016257906160223073
HSPG2,0.0326129884804627,-0.012402439010623255,0.0905024972437738
FAM3C,-0.01419334950668524,0.01919918638141121,-0.024911805274281478
FLT3LG,-0.02517020894234281,0.039984998379766844,-0.01912543354485411
A2M,0.023443551200686016,-0.06759035319698188,0.05109448915951694
VCL,0.04969519602593244,0.0666222679018274,0.09590524913471013
FGF2,-0.06390602506241518,-0.03027116648287124,-0.012004215947150128
AGRP,-0.01516752772258977,,
CNTN3,-0.04662876208201977,-0.028789899934621818,
RNASE2,-0.051762093293398384,0.005341325190441766,-0.04938136312659937
ADM2,,,-0.017070291490114
GAL,0.008060144507593346,,-0.016840787525623735
CXCL6,0.040069833329606175,,0.07013163982911864
PDGFC,0.04169255370007722,0.01228229512668354,0.023324647154856517
COL8A2,-0.03379755347239289,0.005548367652978377,-0.016445168426540622
SPON2,-0.08884363729971757,-0.0025418048278425076,0.13955021624156713
LCN2,0.022645338856995913,,
SEMA3D,,-0.04076518950618988,
BMP6,0.04558957874296507,-0.024188166854697084,-0.03518449125874492
TIMP2,0.1119858351917019,0.025604325602253043,-0.0004842411959854094
EFNA1,-0.02781976473554226,-0.0644950701689989,0.007275673624793792
S100A12,,-0.019652623185256266,-0.01860239186568813
TFPI,-0.04531900893322943,-0.0023305754102095322,0.09070022533031095
GPC3,-0.028076222814837203,-0.042242771037902464,0.009303909703743833
NMU,-0.05717850592987621,,-0.00576462196090265
SCGB3A2,0.019024980708197557,,0.003980983890948375
LAMB3,-0.045532274571592986,0.006640165369096961,0.10550935758388728
LGALS9,-0.047795526922369505,0.0628722589107701,-0.012040340342504431
VIM,0.032858060658907576,0.0372556756197931,-0.013980609205991798
PLAU,-0.03804103931376514,-0.05699667094135843,0.014083198589197168
TGFB3,-0.029776900096202725,-0.020944596721713685,0.08120335778595458
APLN,-0.06173571326718538,-0.042183729837278146,0.007377154299546012
SHANK2,-0.018791614698665072,0.08582084393201243,-0.02654863391198363
LTF,0.0584947355932744,-0.027472375907474464,-0.021746580135106927
PYY,-0.021760550778509503,,-0.013672281551025529
PENK,,0.02291678900292776,-0.020220996099049007
CTF1,-0.06517442461271282,0.007403894016231804,-0.010323519164433973
COL3A1,0.030824614809468364,-0.04979102729245613,0.10894202406103021
S100A10,0.004123785467201664,0.08493863331188815,0.004660119446540865
FGF13,-0.0826350366613805,-0.01781974128560934,0.0016984883986088729
SEMA4A,0.009338539886639114,0.001979665523380798,0.002657911320658194
EFNA4,-0.061154420144681886,-0.04042707439974298,0.05018205678217685
HSPA8,-0.04402116109038125,0.06755274614822034,-0.0030390710603548313
NPB,-0.02188922649697714,0.0016702132696706964,0.05494110163044505
ULBP1,-0.018531385945529107,,-0.0002570540198192133
SEMA3E,-0.025019532096744113,-0.008350661476400878,-0.0855013446493393
FGF3,-0.04012067311201325,,
ADAM9,0.011179669072607793,-0.07451308315741231,-0.0036761186729258907
ASIP,-0.016888757065818858,0.04423919534153593,-0.015540062364136385
IBSP,-0.07633138382640438,-0.023129899246593685,0.0809219086617415
FAT4,-0.05597046609813837,-0.042202560325008555,0.04493035464683727
MDK,-0.0953110860737756,-0.02910259337570802,0.026825911076029826
BMP5,-0.08603834371059826,,0.004549648683242773
CAMP,0.04083430771134633,,0.05628735005713489
HSPA1A,0.06433289792424182,0.03829895441253606,0.007194118462678231
SEMA3F,-0.028750336066046007,0.013686526790096926,0.06293076697213978
ARF6,-0.026143847003472685,0.006346801370892597,0.02242243094075511
IL6,0.026890646981080117,,-0.03390405442962611
CALM1,-0.0875773437501253,-0.0024458740476586967,-0.006130817896416154
VIP,,,0.0674112085204694
NMB,-0.07959836642455692,0.037629364865407446,-0.014996603558366744
CCL26,0.008548313769670579,-0.02157074308662263,0.08469133329645463
FBLN1,-0.04112222763367845,-0.004713285604458418,0.02785705337179844
SAA1,0.006465936721023581,-0.030503233867032114,0.02288017351971423
MICB,-0.03547764661789062,-0.035176759042025794,-0.002095892866926497
MMP13,,,-0.020220987556420572
F13A1,-0.03354163598643246,0.02241770683358035,0.017203159073540576
CXCL11,,,-0.008318549307824075
COL5A2,0.059127662891293696,-0.022217996070313786,0.09552958158311284
EFNA5,-0.05009937068270773,-0.031779973521200634,0.04231005314999952
AREG,-0.030719942113488635,0.10132575477256772,0.006965194994339745
EDIL3,-0.08117426952285133,0.10144983472832611,0.05584211392579537
CD86,0.0020753835812323774,-0.023000628528250137,0.01793199813970708
AHSG,-0.018325202327223927,,
HRAS,0.08512243419474828,0.08831407472001866,-0.04814291416305767
C1QTNF5,0.010358037070902116,0.006087325213287825,0.03958757206253205
RLN1,-0.020487440381853506,-0.017262833281266,-0.015891620442037235
COL4A1,-0.070227364095131,-0.05699175851518897,0.09941226562001354
CCL3,0.02790902578579938,0.05113685344016805,-0.06753698358270735
BGN,0.024226249599958286,-0.05950770981465436,0.13189688010688277
RETN,-0.03452916774848609,,-0.027600982908633567
S100A9,0.04233670785662337,0.004720525446084667,0.05586944882823377
HCRT,0.02968436433535774,-0.04092048704706809,0.010855256045061816
FADD,-0.04486237943665272,0.032658734172897115,0.023107458449626903
ACTR2,0.04124583491497533,-0.011632518804767414,0.062884323047218
BMP2,-0.04468698758768899,-0.006483705254090749,0.03954264263385843
PDYN,-0.021223425104935374,,
CD55,-0.06076966427562323,0.009895738587591836,-0.011404290788415943
OSTN,,0.09532958884981955,
PDX1,-0.031034610296821006,,
CD6,,-0.022913033080108256,0.00019722638028000158
IL16,0.005493822523434641,0.03030260914454716,-0.007226853300324041
LAMA5,-0.033280062817789086,-0.0698778093855138,-0.003288101196542918
RGMB,0.01725195166242103,0.006351115722677403,0.017469976676377046
INSL5,,,0.0031647080809983266
IL12A,-0.011667690541736192,0.016963038223934607,-0.03477799881996691
S100A8,-0.039550213724630086,-0.018780140131132786,0.05907014614491919
TAC3,-0.04658594343984367,,-0.020661986603054596
MFAP5,-0.07619838421172352,-0.02460011611023039,0.062375125214546134
CXCL16,-0.05255542123691221,0.027104705895313375,-0.001970580820265451
AGRN,0.05548133659428115,-0.028439396130926595,0.07691186030698262
COL4A6,-0.02016203791207178,-0.06464249008515535,0.050530300518793675
FST,0.028034586628110262,-0.07969146096224691,0.08048486885139254
MEGF10,-0.07196480999745408,-0.045873469342446474,0.011528026918670898
C1QB,-0.0026565004061697155,0.017890645733220252,0.008350563848067231
HLA-B,0.019708741121233005,-0.05071831583910796,0.04956594171435252
PDGFA,0.03538830824706982,0.020736462250208906,0.07618012844540052
LAMA3,-0.016129208415148935,-0.020147838442786403,0.054927967273044644
DKK1,0.009199341625508515,-0.01809216252569264,0.07625373488068875
INHBA,0.04717600667171886,-0.005513912247479759,0.0312710491949969
LEP,,,-0.016133860519521967
IL7,-0.030772954581265756,-0.01888735435167314,-0.04308496863006596
FABP5,-0.07998131501955102,0.050048635542177505,-0.025120349862242583
CCL4,-0.01701667379660963,0.0519458248289556,-0.036097897081690054
FBN1,-0.05588879597988356,0.0031288646286477843,0.051661637885458196
TCTN1,0.04433194124695866,-0.0027002377278632674,-0.03697186982304365
NCR3LG1,-0.024285518310341234,0.007955785945229566,
BMP7,0.014074158401445686,-0.03898500785717697,-0.04147320720409906
NLGN2,0.042141636365016305,0.061889623320706855,-0.010286977241977717
CCL25,-0.042339764199066654,,0.026837747160112155
NPNT,-0.06766414855451369,-0.0568587064628418,-0.010775189722244153
KITLG,-0.06834531141499377,0.010470503131841039,-0.02615434976436794
MADCAM1,-0.018937490800101257,-0.025006077687991016,-0.042839457740242025
F12,0.06706181384139759,-0.038261167810128206,-0.03156318267158282
S100B,-0.08810857645268011,0.05957056222744123,-0.02500998993047675
IL27,-0.022969696587887677,,-0.014690061507892274
CD99,-0.08678768926730646,-0.0001731950555800974,0.07173069322507683
PDGFB,0.0019471654087835552,0.0009716050133042292,0.08295989169792159
CLEC2D,-0.09911325021716832,-0.07223603433719901,0.01762253016827984
F8,-0.06542466938421938,-0.0278378418352126,-0.0034561540188238556
C3,0.05387735478063144,-0.03626458229477548,0.009993127316165374
DLK2,-0.07027527984619436,-0.020147846490601907,-0.017960739918512634
TSLP,-0.04351086002107317,-0.03363274717646776,0.06001398681185946
OSM,-0.02930465590652447,0.03151538824468873,-0.036981444812816434
PRND,,,0.05984639315770203
SLPI,0.05253108034089639,0.045162505778733576,0.04776409717396371
AFDN,0.05371944339964634,0.00873387845475585,0.0062295704856781785
KISS1,-0.018116837647250916,,
ULBP2,-0.07774773916484269,0.008111495887584327,0.02277193501751495
ICAM4,-0.015893960943957734,,-0.019224121058867186
ANGPTL1,0.04230448897871802,-0.01614190434521054,0.06146775920385441
LTBP1,-0.06752866415778536,-0.05971485605116032,0.011151778768764982
NTN4,-0.025711197736862257,-0.05622524159863296,0.05396280494723302
APP,0.04238567096484455,-0.04104774387629878,0.03322795997150857
RIMS2,-0.05183080420589405,0.034442397497927234,-0.019827788027930632
WNT7A,-0.02115088470697736,-0.06474724320157817,-0.052600951911688405
GAST,0.004652168994074188,-0.021799651325643897,-0.022090898648480784
GPI,0.07920039044559633,0.015837936397760818,-0.028395948913364465
IL1B,-0.018698736871960997,0.0037979925525191706,-0.044698011398491534
SFTPA2,-0.01565537446777724,,
HAS2,0.007919299577794506,-0.013597156003284917,0.037567388675026916
IL11,-0.04888843771612384,0.15318298572376035,0.042215988309922535
SEMA4B,0.024430888571386308,-0.034121738474635496,-0.04046310850677036
FGF12,-0.08225066897073155,-0.016101858905168406,0.03567571853296415
CP,-0.0008941486290500944,-0.04048432066537789,0.06907308275391087
NLGN3,-0.05294692614318681,-0.03405474511298117,-0.023654179041271938
GZMB,-0.003338453546546266,,0.13948009945006815
PROC,-0.01913754903030483,0.037004209455994884,0.02207259022024245
TNFSF11,0.15315564916372118,,-0.0058373282889585916
AGT,-0.008347195423902528,0.0015921574464493814,-0.04113263892664079
PTHLH,-0.08163455501451877,0.010309272259778401,0.023888311981056603
COL1A1,0.05716867175090596,-0.02966359397527899,0.10317101870493213
LAMB2,-0.05220224308021426,-0.015104040896781174,0.09561086418725079
DSC2,-0.04085093344890939,0.022402194721697417,-0.0626601087883829
WNT5B,-0.012232546404741683,0.04422198549027103,0.04050719031165857
LEFTY1,-0.05311704526182905,-0.030700475524892242,-0.033197736722307386
FGL1,-0.025387345727885553,-0.02949659331445719,
CXCL5,0.0017059353420381899,-0.04103660071355567,0.012533220821947636
S100A1,-0.052863012113424264,0.13715524179541774,-0.019610333540291736
C4BPA,,,-0.0161338565656367
NPTX1,-0.011065988831379442,-0.018092158015206514,
TGS1,-0.0011728095921586528,0.0070056349360942925,0.04878238111036312
SST,-0.039314072535257205,0.021909297758763425,
IL34,0.026095118411173478,0.05376648612444103,0.045406553757319536
DHH,-0.052212790876656465,-0.03186669945801314,0.030218920437568873
XCL2,,,-0.01684078335627143
TF,0.024690265482446794,0.06425624963695216,-0.039486767542456315
IL33,-0.07186547942726602,-0.07740666749344924,0.003101033989745357
RBP4,0.01403502516109072,-0.023979842206409866,-0.0024002824551851315
CCL19,,,0.04959787363948266
CCL20,0.0028210487559538334,0.005260735498174169,-0.06486501783888099
NAMPT,0.06836454026710272,-0.0003981861306837508,-0.05324919162886023
