,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
DSCAM,0.02195220409327096,-0.03115307319706174,-0.001953661834727942,-0.009562023027661758,-0.01868128981952916,0.03413232299459119,0.03379293951487672,-0.03280872211073943,-0.027821769742135974,0.02467556806340013,0.08523766218927908,0.053825496110378894,-0.03205284205194506,0.0457796963481081
ANG,-0.024347036148400062,0.06312062294173429,0.047922387191555976,-0.03067799090286851,-0.00649634450976635,-0.0175360599602742,0.08028821491820644,-0.03949283881355088,-0.04728405859241856,0.006921623752320256,0.06399849489629279,0.012601991460245082,0.04520669781906,0.033805239597203725
FBLN2,-0.02581052667666759,-0.022070297795314595,0.014306905004757356,0.0021611211167307815,0.05586732037087071,0.021082233311091936,-0.06104675581982724,-0.005655818338305128,,-0.010925151379694012,0.041530174617616065,0.058564647302269575,0.011707860368679171,0.09480877675167776
VTN,-0.021960364597510922,0.011457298261049664,-0.026365956570888645,0.08479417761575388,0.00841967440682802,0.011783187819125057,,-0.016254844109271308,-0.051397738777177064,,-0.03268553613280759,-0.029880895066817886,,-0.03660736056866129
VEGFA,-0.005207495148150198,0.07624184039594002,-0.04109235046151811,0.01025449411403529,0.046558047195102835,-0.01487195096015832,-0.01905438931619605,0.0435762768511494,-0.1077178484826177,0.041540580951611644,-0.0501362614256875,-0.13352137969818126,0.06956439339306672,-0.11905612551334885
F10,,,0.03364499735442338,0.0024278470390180842,0.006637033919508812,0.07777130271526805,-0.028276561967854955,,0.0830603105982876,,,0.05474860263294565,-0.02562935337661718,-0.008951157506209369
SERPINA1,-0.09899514254711009,0.007253518763009092,0.07778392461315156,-0.04358702242749979,0.07369905803333474,0.002093953838136998,-0.051714665465305745,0.004333492716204715,0.01475080081108891,0.02153483681038078,-0.027508659215741752,-0.06700483951387348,0.10272879377849155,-0.07036975174909174
VWF,-0.007894057303183025,-0.03115859076742046,0.01605728150184651,0.008741083821489358,0.0743361908381191,-0.011278212887598985,-0.06210314683334256,-0.019597473234930354,0.03284783681141169,0.03149273233321141,0.006688604642369125,0.10596847947182497,0.11945683810904306,0.04091359961801532
GDNF,0.06205253724361079,-0.011839154447762023,,0.008869853894489185,,,,-0.0017551491930066314,0.054615446178383396,-0.02657331362935642,0.047670075921766246,0.07973893928425013,,0.010869479267178347
VASP,0.020378901698196755,0.04714856683928979,-0.01612681574303033,0.02860653001564621,0.05308312420739165,0.0002304333075490653,-0.07284065780904202,0.007753917711034074,-0.006988840171047986,0.0635641581527924,0.022126700959479027,0.00715486178626226,0.0009411840445270837,-0.05580633386914999
ADAM15,0.0414325141390397,0.028468631643468384,0.033599429991035615,-0.004412029250012979,0.03619399374538421,-0.03059475597561592,-0.0805453045576502,-0.01682496029066578,0.07796486523214888,0.10442704098413592,0.005947947707705386,0.041816936782704275,-0.0003877700699016467,0.04927017846853922
WNT2,-0.0003246933228613605,,0.09742514415835596,-0.024825156433375826,-0.028749848781322595,,-0.010604856748153903,-0.018307130118547413,,,0.012387845371228648,-0.04364342409976154,,0.04228835553895648
CALCB,0.02989800136652668,,0.08878720516166042,-0.015291112329280035,-0.024164775361688522,,-0.01951587593281922,,,,0.1532335903020835,-0.016245993154182823,,-0.008931394622441665
OLFM2,-0.015593372650036534,-0.016832003255607506,0.0025427514101486,-0.04234862429942607,-0.02625225803829966,0.017247013748555504,-0.01657205772535843,-0.012171919247116185,-0.018630132988178012,0.02136132331004669,0.06706987870811577,0.036177839949173216,0.05709386383719424,0.05798886245979833
MFAP2,,0.013276107479508836,0.12404775885691333,-0.027485788135092476,0.10344012882193337,-0.010448079680733724,-0.0226875527999787,0.05340519189814589,0.01370363912049661,0.10425731705435069,0.004092787361406129,0.08013902610895393,0.12190137439226678,0.05499103609797028
HLA-C,0.06416835228149644,0.051512866853774014,-0.06853047356064226,-0.033771933605002726,0.10268870879768802,-0.010556020861539934,-0.12385298109954836,0.03933684362761107,-0.03680980876216574,0.03979816829628372,0.03770010518416243,-0.04711993900341203,0.06470598310761244,-0.06259008982818982
THBS1,0.04538520778941821,-0.004470132113255032,0.028868611129010787,0.004646082261446624,0.062430644485736285,-0.01393074115089347,-0.07768241074922032,-0.02841349025112857,-0.035652493888482996,0.0015628100287897113,-0.06807958260053906,-0.00528714274525424,0.11389280127498481,-0.041552092154833555
HSPA4,-0.037759103146069437,0.0006813097910807238,0.0903862730709144,0.03607727521452359,-0.025495094139005352,-0.013203037896671661,0.019318996693972065,-0.025585914603582963,-0.01721019012970875,-0.020260278928035762,-0.011813300870378672,0.011936779668989123,-0.0012884195952730072,0.003910514032129256
LMAN1,0.010797096404032647,0.04718927438215276,-0.007104455073570855,-0.038518547553894195,0.0641793628426386,0.028512608573454085,-0.01332319859988422,-0.03841899188804069,0.007576396732382615,0.030843394321436596,-0.07684756904243073,-0.07271886102072274,0.031339535965779756,-0.014069615533180166
LYPD3,-0.025810550241774283,-0.01067176700417365,-0.026365958839457995,-0.01895984892019219,0.06554333224285448,-0.015742202305510194,-0.0005363240368301124,,0.10249682009492218,-0.033850779607731314,0.10767424039006812,0.015446248156213633,,0.00015026555786259974
APOE,0.041369241444956885,-0.037728424840645355,-0.026200415455695857,-0.06414710281562122,0.046266105505959006,0.006038124031908308,-0.0587753699396585,-0.0206046609526945,0.002774536858182472,-0.02279383941920534,0.015443227799697763,0.04089583995032152,0.05505657717505125,-0.03256962112629231
SOSTDC1,,,0.09942334829244236,0.029294150920313233,-0.030638973262201517,-0.027194987206809518,-0.016706508863457134,0.004848281762758729,,,0.060048601594409,0.14460325420554312,,0.04397087083380029
ANXA1,0.05965286029972513,-0.005952153314864882,0.02641695886718699,-0.07888269721262556,0.11735937478598711,0.004655487398912628,-0.12631718298528186,0.03239771386812149,0.0403834193569637,0.1567121635004477,-0.07961095217357884,0.017843721302244184,0.04163308820267779,0.010680244996606246
WNT2B,-0.02581055501849297,-0.013244157017570393,0.05529050386264346,-0.008849188388172561,-0.003448276467213525,0.006923898389347754,0.015617341978899201,0.024583980986132816,-0.07175729733565736,0.03779631959650789,0.0912412533755178,-0.05307844081485031,-0.026598895064490855,-0.03183719612582686
AMH,0.05092184377538625,-0.014828877591642024,-0.03273997022950039,-0.027461015651955162,0.08214843831059529,-0.016207345758563363,,-0.006635016478390342,0.09522856212193424,-0.0032979635867477182,0.03794184769025176,0.07412512116850334,0.019721642008616723,0.021351972120374575
GDF10,,,-0.015989255024420983,0.08804487299601714,0.03089126861981663,-0.015142170098703684,0.04997466034856229,-0.037634709693600235,-0.030856669251239505,,0.09213030011203768,0.054083839736647654,0.0038508969841082306,-0.021286389958708622
EFNB3,0.11154624063335924,-0.011176496441133705,-0.023423677140881952,-0.043220829333446564,-0.028174189341620335,0.007099058060765898,0.024030131571574638,-0.04382220467222404,0.07717520338502087,0.09816914282949497,0.05605929842186234,0.02513589542801506,0.048413268341963855,0.010028422522109897
LTB,,0.00014917540774147246,-0.018269614800425008,0.0313767105096051,0.08463515261549728,0.03826670564785114,0.03187574408469571,0.0026338430311494505,-0.02494825777845826,0.020779729042025626,0.10175656773025799,0.07300154838580183,0.0016728061176089545,-0.039662703852949274
ANGPT2,-0.06242603814967491,0.008138425078435691,0.03342705981582383,0.030533311835519862,0.11911255989020034,0.016879698094538088,-0.0013658984435747045,0.02291251693328169,-0.03775531319736015,0.09257794938757063,-0.052484337966338904,0.08347167843318533,0.07373199222197384,-0.01503391089198539
NRTN,,,,,,,,,,-0.02721718892662233,,,0.1554737457445229,0.019939211128360976
ADAM17,-0.012440017123680643,0.03640930913755779,-0.04467771712755468,-0.03116261003894497,0.0935851816973875,-0.0020649114963715155,-0.04014249387176821,0.04998021844263619,-0.0006991244176568537,-0.003260922288931223,-0.06922259644776314,-0.01804928342673159,-0.018963397044917042,-0.020303018836184735
LRPAP1,-0.020334394085298517,-0.01366840584991281,0.03173693797523839,0.03865720526214148,-0.004212625428677922,-0.024200668347701047,0.03694925986020534,0.01859131667811651,-0.015291507994716052,0.05940365091305539,0.03566217422378942,0.07169567489040073,0.030441438324974347,0.027611044891865062
NID1,-0.09834421759696893,-0.013838259415340847,-0.0075988235363564005,-0.004396991533372696,0.12251197624488566,0.0023511664523368724,-0.04511956809775357,0.021558032962277224,-0.018400822260849572,0.09685176398017478,-0.05921448796552833,-0.009574605775859245,0.06747169344589633,-0.06032100207668413
MST1,-0.06390695597834581,0.006044784117846925,-0.0036499113229904543,-0.010701268672749144,0.06751202237021052,0.026895554234780752,-0.04166804311254818,0.014588151526896671,0.11516454597982408,-0.034758313688070155,0.013608716230769391,0.09437119970309825,-0.011548344108019965,-0.02533226983590433
IL13,,,,,0.03896794614528029,,,-0.022942510296102312,,,,,,
DCN,-0.05011480503671937,-0.006044119927990666,0.00048501911031475136,-0.011733830435450792,0.10209548838930896,0.039843663928500535,-0.09380225978118255,0.0006391929718198708,-0.05428741479656436,0.022636801346375034,0.013610394424031565,0.04321520979116611,0.10402920956762104,0.07924826874988841
IGFL2,,,,,,0.0690762342353353,,,,,,0.04078225033550206,,
COL7A1,0.025556334953775683,0.021011057915501497,0.00818894742695472,0.041473962977047286,0.09171072646992812,-0.0012254685292588925,0.033253124587228476,-0.014151707141063957,-0.021449957140412926,0.07948791140468403,-0.039206550231788734,-0.023349967019116687,-0.023386047812034017,0.04631448109591954
CALR,0.036246769515268236,-0.026389037028879087,0.02095856357004616,-0.06322088645528737,0.09386014738996598,-0.021558086753412607,0.02286778605595259,0.025642919798213627,-0.06314319801646084,0.027507764183722107,-0.050258194799114975,-0.11949248302750622,0.10517633118481531,-0.02421878680663361
PIGA,-0.004723359294960871,0.03528831315033358,-0.01599425551330673,-0.032617604986481814,0.06266640756293038,-0.006448235397507351,0.02434344707411297,-0.03284788681575218,0.039440766555459784,-0.050743249625040045,-0.014892891798927693,0.037586373711756084,-0.05036853393545778,0.07442323618739405
CD200,0.02798703383328439,-0.0030758504801495327,-0.0037548755906335377,0.051869619263574765,-0.025344415421102735,0.046820861307232,0.02801441200613813,-0.045797336085744766,0.030045247557634304,0.04541473752641961,0.009204055087688963,0.08109082368420546,0.0741294847422003,0.05501786312894056
GRP,,,,0.07161458542355723,,0.03368421985526,-0.021584124680659303,0.04775490796822384,,,,0.07697066737072636,0.14081684447620885,0.011634515978347625
CDH1,,-0.01685414832192142,,-0.023619038869511753,0.1064601789423742,0.0718417824637917,-0.035850168385498024,0.051672909623831406,0.04668536686755059,0.12227702910678197,-0.055435543989122656,0.025719371073489584,-0.012467274942897708,-0.02361277106234937
LPL,0.03624591244393829,0.051914815853706,-0.010938601880611907,0.0017445795404451886,0.10853559911980101,-0.007867514051275632,0.005327631928299165,0.04247142146704251,0.11674847214483454,0.019851040678730295,0.13529642216456825,0.14962046123626413,0.04986439741011394,-0.053578283015404536
SEMA5A,0.058463032344783124,-0.018511927134934915,0.008429964766579857,-0.029748157691637054,0.025001991455511165,-0.009351141163767462,-0.042235281684028375,0.001234403898414764,0.027863745325814957,-0.004225427437680339,0.04122307848959619,0.020107136101873938,0.10948178930757475,0.0016604939909400434
SEMA7A,0.08093940439808639,-0.0336601992626847,0.0006029978719454956,0.017033350860492937,0.03839625491088447,0.029585050198934384,0.02261181063552036,-0.038405294674675496,0.0056934136971314945,0.04440088005495718,0.004835794072795236,-0.058702168420397875,0.018435649604105205,-0.06199378958953321
SEMA4G,0.12465994842799241,0.0695836792366654,0.018747107102083656,-0.0065535455293767265,0.06264977662612466,0.02913213221213497,0.10033505627942345,0.01131399419506811,-0.02434333928399404,0.019590151223615106,0.04537776582676583,0.11035900840450011,0.01987618923567314,0.09142353950766605
SEMA3B,0.05098312500255934,-0.004430274954500095,-0.011810855585392138,-0.04109926757609435,0.058537678808963295,0.009198285205067637,-0.06667295634741409,0.020304034722150886,-0.03262857303351679,-0.037962102149539094,0.012908746434025651,-0.035690373908562605,0.008571360873939112,-0.0809586934342433
RPH3A,0.09853972194534669,0.004308604994774052,-0.016871538877538127,-0.008928546389411905,-0.024811148196577218,0.03658326420166067,0.08326126348315935,-0.004117476435354883,,-0.025181388806078932,0.10021455949464782,0.07902780235547346,-0.0012573643430038904,-0.02455428024266725
JAG2,0.1049896960014216,-0.020454642711029453,0.048498259787408037,-0.02850889943913763,-0.0009626093368618477,-0.014062890434883282,0.059138793155249024,-0.04629988874717268,-0.012551081967755126,0.023169070308214287,0.07001175374624008,0.07225069596728644,0.052596581152111334,0.04307386229148466
CGN,-0.0049380669473430006,0.0007471276715265167,0.005952467495006223,-0.02482516423320413,-0.019561679176288108,-0.0242084480770938,-0.03968931947982427,-0.027319765282078304,-0.08046931876019699,0.06343462769288091,0.015484739413584431,-0.002636215309112135,-0.019891958493697775,-0.06934493176832975
GDF15,-0.0017761095471482895,0.04406049642329295,-0.029122341309347065,0.10592083725345698,0.03588474392617486,-0.006919637478075003,0.0014928122922663516,0.017680318343272425,0.08204921715708202,0.05425007047751586,-0.03820814500330593,-0.02264319303745811,0.03401798033576003,-0.07712509989016554
SEMA4F,-0.04157888616290766,-0.03291081310921961,0.08248897712160072,-0.029401830063537877,-0.03596826767530603,-0.025702335362473343,0.06414629485732515,-0.013850901232204525,0.05945446838360778,0.10585800670751418,0.07046995563071026,0.10291409050740252,-0.02860706837458212,0.051205776849620833
NXPH1,0.0731144786446088,-0.0014275337233848734,0.0027617790379490313,-0.004521951764646901,0.07330140117434039,0.0032439225711952857,0.06598698586278796,-0.031142459897977676,0.04205785309065872,0.0950747517508947,0.048576251972204686,0.09641673616859665,-0.006859502123030505,0.049358593333934914
ARF1,0.04772129425740308,0.012686607623874295,-0.02934010314968986,0.05486047167205203,-0.05328131735191723,-0.04565358604462635,0.05092202932077099,-0.07821501717275722,0.08475039447106121,0.02844867896406216,0.04563621269277899,0.02131473296923812,0.08196053102919387,-0.02926478309376842
EBI3,-0.003141108380440108,-0.029044764425930708,-0.006005840273777426,-0.03766257823497039,-0.03159126082609339,-0.01486430351733503,-0.010593238957980294,0.0010673026444720049,-0.03284906102008127,-0.0024261497066227506,0.06558090110131093,-0.00010014600948442835,-0.023653559025083135,0.016660062273569663
TIMP1,-0.02357582773168082,0.047199951831821796,0.029293579191936165,-0.008560094175033745,0.11767923093530364,-0.03677570300864599,-0.0937656162099529,-0.0323138609358923,-0.06997100179541622,0.11354248921941891,-0.08404021064012153,-0.10443653741852542,0.11816660133333484,-0.06462149899985128
SEMA3C,0.10317982418063971,-0.022262004349899868,-0.0664332324831767,-0.00860687041801449,-0.013297651810277278,0.018774820905774103,-0.042052051392175875,-0.026468997313932447,-0.1067686350669933,0.03741984821934613,-0.005429024734509775,-0.030336342206751313,0.04643264652797088,0.010977119528030684
GAS6,-0.0012532454154211255,-0.000821478193308766,-0.008585989671523723,-0.01703637372755815,0.07651019799668551,-0.011018526671938967,0.04460534304041658,-0.011866881935073976,-0.08878357861463342,0.036965368207690995,-0.005931351778761889,0.015207210964626867,0.05178070545882098,0.03674525493436965
MEPE,-0.03468056656728184,0.0628574603850952,0.03180374374405355,0.07607948604654587,-0.03852791288494467,-0.0031072284844751146,0.0350411306542909,-0.03624117018146091,,,-0.012827609205812029,0.02898843784276044,,-0.007080290800866988
SERPINE1,0.028684095752862033,0.05542455509250865,0.017882579019562,-0.03914770735177102,-0.046001485879702195,0.008296231306358395,-0.09404291893632692,-0.0539830756910889,-0.02972618674556854,-0.015096757826069052,-0.08078228769332091,-0.11858302895135238,0.047505786886573184,-0.010699240994424746
RSPO2,-0.01910248969657593,-0.012059814015812062,0.01784919132960617,-0.022261895513204344,-0.053969466932596036,0.01660294008772726,0.09072456091472861,0.006393414254476838,,,0.03752038819039693,0.08678695935823608,0.028988670986943146,0.004835531222660782
SHBG,,-0.004665159703449548,-0.010970166652754361,-0.016848260388151265,0.09038766919273145,-0.022639603119923662,0.007288769361558701,-0.01576433289828716,0.029214036324485448,0.04215963467620968,-0.012019565237620692,-0.009037070681949333,-0.03987708385404672,-0.03354494293186084
LGALS3BP,-0.017166665442192443,-0.05554064788532447,0.013440284999554419,-0.019059544767108576,0.04866670368938114,-0.04460013689127408,-0.07817715260728506,-0.023265337951237614,0.01824396714920275,0.027977413810610578,0.013363244773866566,-0.06096954646391544,-0.02578496028500315,-0.06556900122299576
LAMB1,-0.0488526175375794,-0.02480737884766926,-0.0010562607879568051,-0.011232485436244728,0.12883467671780285,0.04004843442545515,-0.028799148476740356,0.0019624200794595642,0.06019429613158489,0.048534129442894355,-0.09253338777548681,-0.039444420734701176,0.058098472609302315,-0.058935609857488594
SPTBN2,0.01288085267995119,-0.03195893984950403,-0.010033415980233391,0.013799198988368327,-0.0314999430788523,0.032581971956327956,0.07395516824859982,-0.023797701995406092,-0.010065984870127673,-0.00017511385021629764,0.04272154733017257,0.12945471206637596,0.01999797482266617,0.053606383393154274
COL1A2,-0.035134654170017494,-0.006583093629186857,0.05903563803425027,0.0011100770264402104,0.10962874598395894,-0.017101719053365414,-0.014896558243344724,0.030828044881322174,-0.060728891382283656,0.08538665764179253,-0.05541663985879678,-0.01288351510783096,0.06143241997135734,0.00877869187679049
DEFB1,,,-0.02144707019042257,,,-0.011875303268358848,,,,,,,,
CEACAM16,,,,,,,,-0.016865406822096092,,,,,,
SCT,,,,,,0.09112288091486817,,,,,,,,
WNT11,,0.0010271031576330517,,,-0.007657085302878079,,,,,,0.04891239694295375,0.031735183640678774,,0.01266254793358765
LGALS1,-0.02472917030774085,0.07472124524020628,-0.0002882285947788685,-0.0472873233635585,0.0873558276655303,0.04889994582434829,-0.08449104002797264,-0.03937905059872738,-0.07215225235007908,0.1776136875919073,-0.1101079041081842,-0.11919454779698739,0.0600431558957744,-0.08718476880049907
BCAN,0.037703884468794246,-0.049464258607982516,-0.03726934915218757,-0.030990091202572106,0.07314216196036916,0.0064204006329245935,0.034014255765825584,0.06043775596070723,0.08248467769491735,-0.021775777137908205,0.09787715302382322,0.1398718078616219,-0.008044487964441542,0.10074408546098117
ANOS1,0.057658766535434225,-0.012263910211923445,0.0200684721882685,-0.041648620813732044,0.1040571778320873,0.05933808827157867,-0.03386548980815386,0.0360966774328908,0.03763296013790142,0.06454043716910704,0.04038567781745682,0.12304487493643788,-0.030936983637964533,0.06451436519453492
EDA,0.042563909071067184,0.08499708299483393,0.04199892113320482,-0.015453732007321688,-0.02851477819383491,-0.017102522216149784,-0.024256544640782446,-0.03443647470501364,0.019592409154669872,0.1145664521847993,0.01649237999977995,0.07108381746106641,0.05156707979307104,0.0378383564429696
FGF22,,,-0.031117206201425027,0.004933825738859148,-0.021860288677285563,,0.053658504333391414,0.0015208538554100323,,0.05417634719930989,0.10335305876188068,-0.040105063687305896,-0.03227057528478014,-0.036234417170849235
SHANK1,,-0.01965258870952143,,-0.013336430342905348,-0.020798676276824038,-0.01597634202055994,0.03472043927836387,-0.022051651455534078,,0.04869561581037968,0.00040986065804257844,-0.042805465204897634,,0.02909138980375444
NPVF,,,,,,,,,,,0.09540872912594803,-0.025243039150763993,,
TGFB1,0.0651241300083006,0.07066878352591942,0.007726078091448996,,0.04675771369520281,-0.0032286735992824206,-0.004154261022541805,0.015549657321052667,-0.024984230143236325,0.1035696653490369,-0.06146254373901063,0.024391632244451598,0.07634142379974682,-0.02038285882444344
MSTN,,0.02149418844295018,0.03423705081621436,-0.0012900168039900897,0.0434197635243238,0.03150556327662868,,0.05092060294701904,0.0035553770035640924,-0.019946980351873145,0.19135557387095833,0.0261293416106991,0.02397918955576835,0.015797677944479026
WNT4,0.06352772701247329,,0.029435773822332534,-0.02721932490522868,0.07167437015743351,0.016059739896516698,-0.012664613143611912,-0.006248473302059292,,-0.027217183115240757,0.06890303701531102,0.0768850772458717,0.019014405300469554,-0.012528235480902698
TNFSF4,0.027669446365674706,0.00270072484987364,0.000750431027593056,0.1175245824429854,0.010552228127576982,0.001665670405845981,-0.017107604997896028,-0.0326794605468618,0.023405575295863238,-0.04293438849136747,0.05112172374858528,-0.044656340276444086,0.066296904970295,-0.014758635633973883
NTN1,-0.07480620685249806,0.022879121739562865,0.04611264022911748,0.001141481681411658,0.060349703873899645,0.024948109830092498,-0.05411777746921673,0.05844335873885859,0.12814838033532502,0.026552647802440484,0.07736598359912188,0.05246091813528942,0.06103700996042356,0.06320589265609307
CXCL12,0.044625013141524825,-0.010590572483725047,0.0158444448526427,0.03922793405272699,0.04586824418764735,-0.0189989276909015,0.004691047234806712,-0.009678458741445153,-0.0744118633674545,0.03314904673308089,-0.029393509040032288,-0.01890663575220825,0.03363565353947497,0.0683279371828229
GNRH1,0.010008888798982613,0.053783877717874795,-0.018426738669952883,-0.013566868506216339,0.05427408641227939,-0.025314981895591337,-0.022687552656335583,0.014931834548098167,-0.01177649603766992,0.046365527192089535,-0.02241276256584136,-0.030131538307870298,0.018128239459062577,-0.011107310750331171
FGF8,,,,-0.018959845368070088,,,,,,,-0.04881078196250188,-0.031605933912367226,,0.008898789098295255
RIMS1,-0.025598391447791913,-0.02713872159333352,-0.023433381761048033,0.08175184615832294,-0.043855835106728296,0.031042977427935887,0.09873875698188264,-0.033914411043222265,-0.021390208777931373,0.061265147501485276,0.06827824476837338,0.034304281398114075,0.02780100936932517,0.07630327740187554
FGF14,0.030779039085073456,0.02670888002231236,-0.0004944458821724358,-0.0021889011125207337,0.05823220493003426,-0.05464773864952764,0.06478485968488604,-0.033897987340200324,-0.05003366158766827,0.007354970102912522,0.010460892984439953,0.02627395862586549,0.02442464493170602,0.06315637658328761
IGF1,0.10049196564416263,0.041926646577771724,-0.005945545439354438,0.03916690828007248,-0.024939739825919453,-0.028415792651174557,0.010686553964086572,0.004685346062510537,-0.06143651109378386,-0.056613347046664264,0.08419662096592188,0.078990833448645,0.02297857765953057,0.017261806888634126
TNFSF10,-0.03106153758783495,0.018836656967047265,0.02057244342088974,-0.02622026830121324,0.07237108083776755,-0.014002454450318851,-0.0030049638596028267,0.007316857422535755,-0.02811022500876912,0.012566798048162473,-0.018712219166077883,0.05755757728926119,0.013831030649247525,-0.025008691547349613
GDF5,,,-0.015578251792582326,-0.01569403171643785,0.05303139692993195,,-0.029580193163434042,-0.016011386983705217,,-0.026573298789377493,0.011877360397651467,0.03826974945291917,-0.010802381682989179,-0.004165918070690588
CHAD,0.059135981788181406,,0.021049628375485747,0.0027962560480958402,,,,,,,-0.006880971795022474,0.031338076286744,-0.02619346240583287,0.07450003410010522
RGMA,0.0440047475158201,-0.04482897262109343,-0.024153238428356368,-0.05283656798769389,0.09328199732962807,0.032505148039700234,0.0051143303536835515,0.021197791530059226,-0.047839965878482694,0.014514774733109359,0.07055013977411931,0.10597921944909533,0.005701696457035487,0.01155650642709584
WNT16,-0.019102492624498375,0.012532768313556217,0.05892615765700703,-0.01828111573114444,0.021157569038890572,-0.018775472879236987,0.07336512815428435,,,,,,-0.02163858927630788,0.023657844054018058
CX3CL1,-0.04383681180976295,0.0035573168731938432,0.06491829689160122,-0.021966728804227613,-0.011655288096712766,-0.008805934277838944,-0.014027544489540572,0.0016298607740464727,0.13466694828706507,0.06244952884776557,0.07929938831830283,0.06890631875596437,0.05669831501501579,0.00626351188573228
FGF1,0.014204863688560896,-0.014484122810838319,0.03837479316243523,0.010076933444223871,-0.005798973002694219,0.04051073306840465,-0.08064473694592156,-0.028531482384781284,-0.022855069490116602,-0.0014328284413967505,-0.010586592367104384,0.08878188422839536,-0.05822221252868714,-0.035369217524098925
ALOX5AP,-0.01973212771939452,-0.04120131576412644,-0.027018394252855224,-0.0007711565440280295,0.06737005065992475,-0.003791927041797571,-0.099149160034602,-0.05579587708401778,-0.003478504390921502,-0.0013843608936064064,-0.03598158395863635,-0.05664411735140119,0.013137985727511492,-0.03968625549213785
IL1RN,-0.018136066344448445,0.0002456101717433847,-0.00037604826036984404,0.06386662502144747,-0.004808977612242858,0.051804748070798504,-0.040356917244878165,-0.017195734669750714,-0.00799098935498642,0.04195359986781919,0.011185383565607363,0.040101362680675705,,-0.014431865301420802
PCSK9,,,,,,,,,,,-0.028228913145059844,0.029450895827650134,,0.11403162690811086
NPW,-0.04755811876687935,-0.013510024909202115,-0.022842768713947272,-0.019290968463022598,,-0.015142171525777222,,-0.01915230449919944,-0.03772906439700656,0.014905103152020186,0.03149065055098102,0.007435460057006231,-0.024166669450886344,-0.017238889376587546
CXCL9,,0.002293863444108743,-0.029801670779926456,,0.047003637610605366,-0.009396352878779261,0.03045645954594492,,-0.057567260607547,0.008236878245215766,,,-0.02834792650074731,
ANGPTL4,-0.02574621015384661,0.027520613741730263,0.03601349965944405,-0.03711529547941812,0.014663314048917157,0.05575784235054654,-0.06364217454469692,-0.0445814901541447,-0.15012682323181567,0.08062779223317351,-0.056165903284383784,-0.09443600862472297,0.07959797157913913,-0.08174971507239523
UCN2,-0.03195330355912319,-0.009367771117364487,,,-0.02352819624040334,0.015575299097940806,,,,,0.006194144059306191,-0.031824018151729666,,0.0487447077365905
COL4A3,-0.039388215435638745,-0.0265903414128954,-0.086305897583689,,,-0.02212392788014652,,0.00864456719550925,,,,-0.030415832205837986,0.050010097597438956,-0.04744911548197113
NRG3,-0.020184867134250762,0.10330196208859571,0.042783063598417506,-0.01544297455915605,-0.03920661616953834,-0.0394561295768669,0.031673039443742494,-0.02346428767515591,-0.030856688791079268,-0.04160335303710586,0.021922682034210137,0.07309179668857865,-0.039211186626798546,0.036519155259821676
IL23A,-0.02268232672221592,0.025339373789919767,0.008889485674631808,,-0.028782995011790935,,,0.05271490420743244,0.07922604615058508,,-0.02822890329763192,0.01706645226319602,,
COLQ,0.05174932038485387,-0.02606364725443486,0.03358509206352789,-0.029706009741591287,0.028562410527919153,-0.010761911107921247,0.01749230610406207,0.05622369890735951,-0.029204145942268136,-0.05040469701409544,-0.02035790695049583,0.14003185464314857,0.04888815466615575,0.08650433618779349
SCGB1A1,,,,,,,,,,,,-0.014366712288552746,,0.0008431572023612632
TNFSF12,-0.04933892056494529,-0.023058041990835977,0.030321872206911626,0.011789219934355085,0.09395628833568401,0.01781063253702215,-0.06565933151933512,-0.05459574755848715,-0.07105214350754174,0.0840023252163643,-0.04563749356884716,-0.004764724262920976,0.04300461940467535,0.061942391990201
DKK2,,-0.00950587674551291,0.04869536009179528,-0.012115773619116303,-0.0320732756983389,-0.01753435078465641,-0.0074342420927351665,,,-0.02311621280759278,-0.03332226046254887,,,-0.020636843743177792
FYN,0.04287576415877671,-0.019602274014848254,0.028959752015247423,0.008203126361998561,0.06665681401567332,0.036561970332359923,0.04471142002389002,0.021384922689923636,-0.00749052519701323,0.030955326670320357,0.10029397646362874,0.1504868510030901,-0.01569957140991688,0.054129205117883834
ACE,0.0079888170525175,-0.016325290956529136,-0.011595220023734637,-0.005921347331192859,0.0809911785524082,0.027397959356087635,-0.035724655375602446,-0.005592122328848093,-0.028613019745253,0.12492962635905858,0.038102786611623,0.11930425888134595,0.17785223047201404,0.11193888584705214
IL18,-0.028997821985454864,-0.0609471609502072,-0.013280821794420397,0.09624254851062174,0.07594158544927779,0.0057450122583455245,-0.0013107001157951319,-0.004801443348326755,0.04601318792918192,0.059309505131438775,0.011407766471198148,0.047893274156920136,0.031709129651245296,-0.014000500533571205
PPBP,,,0.05666627736974957,,,,,,,,-0.03456357735642936,-0.014244244939228186,0.06598288227249505,
CCL27,-0.011029241720505673,0.07001300762625944,0.0011152977800838139,,0.009113652656969822,-0.0022427793128691515,0.19355416787412985,-0.037954354741359796,0.18386722852225265,-0.04160336554170369,-0.05084266873997784,0.05196912457046274,0.004194953924331213,0.021555833474548623
