,UKF251,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH916bulk
IL12A,0.07158697252365245,0.035806660753771785,-0.03007537921122008,0.07151469798896598,-0.024853242004392845,,0.011983722085562068,,-0.0537753518438117
S100A8,0.022533935917283688,0.019531316188993064,-0.042005732500440374,-0.01816513042138555,0.046524872164613554,-0.03258441417617779,-0.022166438977142374,0.018598643422389212,-0.08040360736457935
TAC3,-0.04897000880422678,-0.04390278047813554,0.04557761120102334,-0.026842802400802106,0.054471361194700134,,,,0.013643617318230643
TAC4,,0.030964127909909944,,,,,-0.08460973321380862,0.14957014971825067,
MFAP5,-0.02111422861811402,,,0.04821060357439451,0.006458868631810441,-0.044972729821555896,0.05949324494623271,0.1241770000803565,-0.09620286389657409
CXCL16,-0.027073724419871492,0.071459478632845,0.009317343404467006,0.013273166326015655,-0.03521298540454933,0.027685212143346453,-0.04001353355202965,0.09811897601186696,-0.07298045644361445
AGRN,0.011199364306965593,0.18386557472946186,0.019653053585227443,0.022688377866770908,0.04275951590988219,0.024176882547231254,0.048336264374478854,0.17286306262041223,0.02500491548127788
COL4A6,-0.014194642530957678,,0.022336176226011358,0.007846333732794872,,,-0.024372861094616595,-0.004848475864996504,-0.0420582903250559
FST,-0.038587678020436084,-0.007632350378323325,0.06310127560204658,-0.024232252907068055,-0.03624994001886173,-0.05020606042202874,0.053340627541026225,0.14571119123902,-0.08096877319812948
MEGF10,-0.010605136225591592,0.08766447695449785,0.011027728739765465,0.0299399497024948,0.015200519563206494,-0.03245455295585006,0.007772992126133047,0.008755135609509706,0.08222300129214834
C1QB,0.056263429142782075,0.08972779672560964,0.00456371156125464,-0.013841335254440952,0.03218417216138816,0.022730143278341785,-0.09446650586011925,0.010502839496349852,0.004153532467583937
HLA-B,-0.0335324378957259,-0.04329369151100368,0.009824253258695684,0.003109290558732395,0.038853350175695585,-0.0015919190817636826,0.1557860431366922,0.08504332620699044,0.0403613607924072
PDGFA,-0.010244720759538943,0.09339180962023444,-0.0011112903523625122,0.043985208918389494,-0.07795249678832504,-0.017095842864424532,0.07688585685448218,0.012167003694890216,-0.0068208442212092995
LAMA3,0.0728172759999872,0.014282595726215973,-0.032480068605572676,-0.022077900598456983,0.11444287597537355,-0.039112024726841096,-0.015099433837720503,-0.01275376847904525,0.00025293161693926424
DKK1,,0.02539766871683863,0.00602194023986543,-0.014112617559578378,0.06111851300911004,,0.06994494186990803,0.003348247603369271,-0.056208522822514796
INHBA,-0.018918722012936085,-0.06522136999097115,0.017731782845763284,-0.02704239943279701,-0.03638900728387907,0.04662073226891332,0.034706298056111265,0.0501239034728141,0.03336693107345523
IL7,0.03428724285519727,,-0.002511639771588149,0.10869762016695661,-0.026603728144944355,-0.04285857255556663,-0.03186078357059705,0.23317340191411692,-0.032931769965531654
FABP5,-0.08739430519013984,0.1622673780995995,-0.01810778370886034,0.03445013943985337,0.08625412308783326,0.015231471284298293,-0.04924002326753688,0.013528640207336379,-0.09471002565707268
CCL4,-0.03945408498500786,0.03277231233488709,0.02480324976242187,0.018341430777272138,0.05019159329630535,0.0211243678646081,-0.05705607659974755,0.10585003499580173,-0.05891120534064064
FBN1,0.015408543558904293,0.12843311144282538,0.0349471555659066,-0.000339144974829557,0.13019008269557894,0.06567383234664567,0.061609881747152415,0.06897004218851834,-0.017255945164228237
TCTN1,0.017183634418476475,0.043507447081349376,0.06704289906999121,0.059931212312725746,-0.024518541974057336,0.09081003061585874,-0.04290850577327023,0.13008099849569757,-0.054699833575945704
NCR3LG1,,,,,,,,,-0.025386271320078844
BMP7,0.030400918728756245,0.0732662885867784,0.06512809701303753,-0.006724080748984584,0.014879258432965522,-0.02015958308069414,-0.019553839372097426,0.050407027237466796,0.011195360140016292
NLGN2,0.02556208168517068,0.12196440908420018,0.0596198252564951,0.0024913973887457984,-0.03133072241722729,-0.007656790046349691,-0.06358725965023633,0.030929171377281617,-0.014037006627682468
CCL25,,,,,,,,,-0.02611405780978467
NPNT,-0.017904196138987895,-0.013985179771996311,-0.06883357252619078,0.02327921946212952,-0.009855668581382485,0.00609119610505886,0.00025165616447466745,0.06644534183904563,-0.04633074370870377
KITLG,-0.04904081161489321,-0.04587749095256561,0.04362384397661524,0.003570072616728286,-0.02018594237436695,-0.001262677004075454,-0.10079711251899649,0.10675502554001653,-0.003729796539696016
MADCAM1,-0.03529225519955534,-0.0018819141272943109,0.01371756371928072,-0.014112618352183649,-0.005225025931012664,,-0.03322054301299356,0.004964726052885303,0.02401085768827189
F12,0.0011597034698439357,-0.0319137712986781,0.01437482676178056,-0.02644412613745234,-0.023586009915386702,0.028263407825981315,-0.03628357419102915,0.13688438941990314,0.006217101690237849
S100B,-0.04597177116868309,-0.0015809822836554365,0.06266972219523351,0.01187133974158485,-0.05417220270847887,0.011455742904700954,0.03745774989422275,-0.18142149551809975,0.09657352973146016
IL27,,,-0.022144562920133132,,,,,,0.04716756254642012
CD99,-0.015282617619185793,0.20040062758269545,-0.0010578598485302547,0.06959065318874975,0.041533684913805956,0.01386454518289648,0.057832939325496546,0.15401485521579497,-0.12378244053314061
PDGFB,0.02581168865429427,-0.02725653215929278,0.060118084082582166,0.008300813420544466,0.04698301086303834,0.011202750850396645,-0.023952771313357293,0.1784533841550875,0.06262063704291182
CLEC2D,0.031824285692359906,0.2043813658654654,0.018029088361034198,-0.01623567595387075,-0.0011090773074492832,0.03254197482293206,0.01790235645636276,0.020113124636116964,-0.02779665234498238
F8,0.02572886727989485,0.05635757691988064,0.04122984136302579,-0.01619404095031063,-0.02955565256871322,-0.016537265608199916,0.10606053453607282,-0.006566104388467285,-0.0006425398647500936
C3,-0.023349147416891983,0.009772858749542753,0.03763758107546507,0.000322235668097201,0.04330990894857772,0.005864127816276124,0.05695016748877545,0.03199120241830378,-0.006795740995488192
DLK2,0.00971282205041831,0.032231576879494114,-0.02644876592740609,0.06716295023368153,0.03682119274772841,-0.02571058964571425,-0.0036925783463075752,-0.04323193517437002,0.14031647186059448
TSLP,-0.019489738619127603,-0.0357839583961416,-0.0029950600461739816,0.046726665473962106,-0.026603740257780645,0.019655252504652245,,,-0.05239283556839291
OSM,0.062130909453025684,0.05565221848791641,0.008893658736216638,,0.07495868127763816,0.03156957003201014,0.0571368116901171,0.13378454845815144,-0.0713361293494306
PRND,,,,,,0.026315771184245215,-0.010759352768149223,0.06388897117077585,
SLPI,-0.021135028535303524,0.13908096816240897,0.049684311069040595,-0.017930992886266352,-0.013063795802536003,0.013562668603396534,0.031057070339643823,0.02149352562885886,-0.11366643764402042
AFDN,0.0372222606859383,0.050016105662027174,-0.037506171259519244,-0.006569122775798678,0.015788051590331687,0.013631691303240292,0.009242903226513737,0.07747514220148129,0.035395512241065574
KISS1,-0.04163754399177873,,,,,,,,
ULBP2,0.002205407219817946,0.02881552964196158,-0.015357300152347738,-0.019298731998328815,0.055264875165492784,0.01686903418874302,0.017621274679718257,0.04909505371102634,-0.06537424267886166
ICAM4,-0.016680174021630825,,-0.014836611355563339,,,,-8.614469075405871e-05,,0.018942197030805415
TDGF1,,-0.030633397197977835,-0.019141590799715728,-0.014401871547431992,-0.03358789829900719,,,,
ANGPTL1,0.003713298212297903,-0.03304483751826289,-0.043690379270282416,-0.008386139401263865,0.01854717981384925,-0.01158977424609684,0.004785874239785548,0.07322304368230545,-0.02438560803693467
LTBP1,-0.03626078336387056,0.026195431975038062,-0.03285311198787148,-0.02013877298839571,-0.03621662160067688,-0.001314454979729286,-0.025326935991388307,0.06261907307698204,-0.0016003058193308868
CD160,0.007164188881348277,,,,,,,,
NTN4,-0.004601618342753415,-0.001929082589608542,-0.01198635040539687,-0.008630393616260165,-0.03168371631308459,0.033057431794761144,-0.00694164062735742,0.05681145128775665,0.027456718816002354
APP,-0.03461239467292987,-0.15957873380381843,0.014315163948396596,0.007252802379008894,0.032017906789883824,-0.06193425537461467,0.052887062660278684,0.09327563264989928,0.16148645639309622
RIMS2,-0.0003664032083790082,-0.07421342220113122,0.039511518563048166,0.004066773454570651,0.009156659762812417,-0.02716715982144454,,-0.03549042042937891,0.09221440448002007
WNT7A,0.015625235670035924,0.02958139269568016,-0.02518485878178878,-0.02167998561003213,0.14946217872429615,,0.03352799570528088,-0.05074218957049262,0.02505988050959486
GAST,,,,,,,,,0.09196287301630097
GPI,0.0350791679260793,-0.10287781690209122,-0.027073163023525925,-0.07219274224139517,-0.011843480742429394,0.016955172165661656,0.07180692022836026,0.057782131012871045,-0.039162859938393864
IL1B,0.11655584816650627,0.05437559761232947,0.05586468039916794,0.002732024364113513,0.01224081382012442,0.04246164077794001,-0.07021560833833221,0.03417412985222494,-0.02242793232611457
SFTPA2,,,,,,,,,-0.02053914265490136
HAS2,0.04595650838531419,0.2557232076731656,0.07361909366748258,-0.007850689283864398,0.08832616481507756,-0.002757886300094544,0.05194771584066702,0.03367632853660155,-0.02741003508218076
IL11,,0.004576664723119982,0.005293275431852202,,-0.026603734291754732,-0.025316292662580436,0.09485742452611476,,-0.04163468403099114
SEMA4B,-0.015468273668757535,0.020550061978666496,0.003029864231273656,-0.032685176928538257,0.02649471147355291,-0.042583808253755476,-0.04095280869455452,0.11132549136633231,7.796398032850141e-05
FGF12,0.040079295976292575,0.05874905834532641,0.0016483830689902547,-0.02046302559079564,0.009646231995928737,0.0258270555495184,0.03112108725997497,0.08803964220284005,0.1025009946252018
CP,-0.003654851937612581,0.12316702163821955,-0.006058723568738367,-0.03983767828367966,0.062268956929026224,-0.008944668426430137,-0.03240684729377756,-0.016768811106699536,0.0047585779159175405
NLGN3,0.00038124328894077015,0.15944925889000386,-0.013733429881942434,-0.005128618636271308,-0.014071325711080947,-0.028934025585091363,-0.035533988541335014,0.03331242920175787,0.0267671319024093
GZMB,0.031248275748633786,-0.02189096734931877,-0.016291232428994804,-0.012246047438303313,0.0015890962275058053,-0.007157277490867286,,,0.05032876317095072
PROC,-0.0233529702634337,-0.02936682508460372,0.11550948936688728,-0.009653098568255816,-0.02258768825413064,,-0.003978074223292079,0.10644180900993863,0.07338379065417838
TNFSF11,,,,,,0.05150354639552269,,,-0.021416990049205834
AGT,-0.02498409178734151,-0.07815532983586465,0.03751224223971178,0.02616238056008732,-0.09980358785606692,0.0849991219224333,-0.05123829651525463,0.01417407552099229,0.07198606797248117
PTHLH,-0.0005731897818564717,0.02147110302578908,0.005066559322432894,-0.007878200470095732,0.09798552521437942,0.003527397512332266,-0.013914869510120971,0.09212505049143549,-0.08494134151484746
COL1A1,0.014732838729543818,0.08190295788974157,0.0265423200177098,-0.00018157063798471533,0.035590244737825794,-0.04074023101694915,-0.04465558753907007,0.13869387582616827,-0.0031457236319406066
LAMB2,-0.009524248616978774,0.09266939193020317,-0.035466437493996514,0.080675326538124,0.06413345170477426,0.01528149076155988,0.052754272940605036,0.15958327000054115,0.0013595065049480238
DSC2,0.10749166268308286,0.05584827933016389,-0.014179065482223146,0.02700375250715493,-0.025361825477675643,-0.03198628497834081,-0.03701275713501321,0.024690385701761252,0.030931452768019268
WNT5B,-0.03229665819784407,0.00408375170548663,0.04516836304821097,0.019933175279530223,0.04523411832245156,0.03507684705823825,-0.021138881160653298,0.058823010964495395,-0.019783627523113894
LEFTY1,-0.008639324372133925,-0.030106328281221402,0.020742847112375618,-0.01729311080960889,0.038229494566871226,,0.18071478878004948,0.01245704392228271,-0.016732894011778767
FGL1,,0.05381467864279267,,,0.036789560880287835,,,,-0.026824145840278455
CXCL5,-0.008734558757443325,-0.02539500602748985,-0.011515168803510913,0.02862827123228981,-0.010765125161482637,0.059686140935939165,,,-0.06459220944909569
S100A1,-0.02891180804316531,-0.14004548860347993,0.059379277117631725,0.04020306506064289,-0.031651095588467744,0.03270785372203945,0.014120625623164391,-0.02171146368886125,0.026598610199443776
C4BPA,,,-0.02771733026398784,,,,,,
NPTX1,-0.03003456381265626,-0.187580081022509,-0.05425396526809985,-0.023704622688398305,-0.02585302931861854,-0.02489996367091215,-0.0061890307968854846,-0.034523516820197435,0.1476047897647628
TGS1,-0.019883623835739408,0.06746729921800726,-0.015155473939810506,-0.003720810566313571,-0.004884505142992302,-0.003530745094574935,0.04321134822306673,0.01067466164192334,0.005891936889672915
SST,-0.047414375233353574,-0.08982399125840891,-0.01997969110129095,-0.030364352182204173,-0.014883512545691745,,,,0.04228313364533078
IL34,-0.011585938807612106,-0.08201844955687945,0.005761199428571867,0.015893304115136384,0.016376925023509174,0.022470822438010157,0.06000329621818142,0.06694825552198883,0.06477221099539754
DHH,,,,,-0.026941236144425278,,,,
XCL2,,,0.01642453537776575,,,0.04961940206567555,,,-0.024385591549624663
TF,0.0034840297093937495,0.13248908916513322,0.006284819108314963,-0.0784907333794855,-0.020446261705099396,-0.0011425742707381304,0.09178955023559247,-0.16158914335406974,0.10865973465278495
IL33,0.08483544041541183,0.09262296325700332,0.06842061364767528,0.030520753015301678,0.037951028072754765,0.0272206061890328,0.007459052631501695,0.06439212261066161,-0.0882765787848501
RBP4,-0.01706237110150564,-0.06968531666501641,0.0053272972289085665,-0.043952091501675575,0.07495080047707962,0.04114178492442576,,-0.020008279934118717,0.10594962646707771
CCL19,0.053211483319219904,-0.020817289428614553,-0.017707347274981664,-0.020865550596675823,-0.008253892946149803,-0.019036709456929188,,-0.0312948328193281,0.08573094220597362
CCL20,0.007505319147054735,,-0.004299628786814224,,0.007528386829994032,0.03554320454965708,0.10377303272049207,,-0.04573194294176623
NAMPT,0.0058346477723036656,0.090277313263176,0.003290916117651765,0.010597857378869606,0.030909568767580158,-0.02742531492727048,0.04791492635383127,0.12240511473569486,-0.11615261067458514
