,MGH258,UKF251,UKF259,ZH1019T1,ZH1019inf,ZH916T1
FADD,0.020696975902111,0.021459574578703296,0.010029674668343619,-0.008172821754815944,0.040633224633754995,0.046969477809307776
ACTR2,-0.026159956408407757,-0.01823706278924803,-0.004752356224941712,-0.03855655768265852,-0.013828872362559313,-0.02905286792177689
BMP2,-0.02020899997662974,-0.01271015705602629,-0.06163984934403255,0.04505825245050633,0.07193194752574332,0.05735399286040545
PDYN,,-0.03447440132169965,0.04555176036655404,,,
CD55,0.02562858333616232,-0.010147895849680297,0.018885818660993474,0.11915472773066828,-0.015632499416093147,0.07000059600164327
OSTN,,,0.042792180849857385,,,
CD6,0.060999729239374655,-0.00041974549137453016,0.0147514489311025,-0.013662372432894239,-0.053912173216472695,0.11728538783237889
IL16,0.04755473856692756,0.08453359228043093,0.013433291818379003,0.061286552165717524,0.18019375664112086,0.11932718901927733
LAMA5,0.007254361150576174,0.020485773490222087,-0.034292617910711753,-0.035003824511628624,0.06530058881143712,0.03226480904206789
RGMB,-0.07774354532874894,0.005069523493907304,0.006819664672558707,-0.034866005378852434,0.02931474219469751,0.012084265361442118
INSL5,0.05131421489559454,,-0.011004643230715903,0.001413532481383841,0.07202857499659825,0.06958484929552594
IL12A,-0.04521540853651112,-0.008279774216822822,-0.04300092939243824,-0.06544751334247528,,0.02659388891691516
S100A8,0.021171956093342874,0.048928059146851145,-0.034107020296202654,0.029976110421051607,0.013119161739783754,0.026675834076301863
TAC3,,0.018707218205451723,-0.026408873655536624,,,0.011870465048814576
TAC4,,,-0.026633654792352253,0.025577569144587062,0.07887734661404709,
MFAP5,-0.016509597359616594,-0.01859094528779646,,0.0475239305208473,0.0405006510132672,0.01085507762602696
CXCL16,0.08471688281231171,0.0020626603742824106,-0.016097950116862467,0.052988247009086525,0.050029220032755194,0.0838498887677278
AGRN,-0.04675221177818617,0.013390877048280127,0.00715679732071617,0.13231198028582342,0.0720572189082026,0.16109621695303417
COL4A6,0.04313665534777734,0.011828182749283836,0.0261490192749032,0.03514014446666126,0.006018125193152172,0.09208230994729905
FST,,0.004985812022466389,0.0011443938954547935,-0.11407143589919105,-0.0406830552888974,0.0659883274295747
MEGF10,0.017652219465065924,0.047966546996040235,0.04267813511353036,-0.14738566144281987,0.02284056442758627,0.07321235996937074
C1QB,0.07878220352289209,0.10581132108048734,0.023590096736312932,0.20347978781707388,0.03889174221015223,0.12030209779641518
HLA-B,-0.12112103291042557,0.006540922045948007,-0.024708821163691917,8.048381878218704e-05,0.06293695911107125,0.10115068169641098
PDGFA,0.05978501438078418,-0.0126295342500915,-0.0067941917370612104,0.06380525675684265,0.03666968177488758,0.014504166852450923
LAMA3,,0.004170596455972811,-0.017322446318184706,0.07710055381171445,0.019514599685304536,-0.014903000020572984
DKK1,-0.002997007879268321,,,-0.011092840121938527,-0.018410204818353964,0.06972787029409247
INHBA,-0.0009614264042479201,-0.01665781555267358,0.006377511526327507,0.054581499484280815,0.06006620883328283,0.027684753281553603
LEP,,,,,,0.0018723915866045732
IL7,-0.01075970109574099,0.047870573757598574,0.029141091146694744,-0.0167043294558023,-0.016246884922084887,0.050698604895190465
FABP5,0.060150413624499195,-0.03200774326226259,-0.02745833416774274,0.01600115955047884,0.047188560026048654,0.05612516121283579
CCL4,0.08555074401360559,0.023415271111387918,0.022592723495290682,0.030542863352269394,-0.07379626030350533,0.09160901165725954
FBN1,0.01714142410723307,0.003098562251628062,-0.002609955162969426,0.020704286114442232,0.09647267668864348,0.05497156019779989
TCTN1,-0.01840050745634538,0.010873934882087417,0.04532191725546121,0.01519517437156083,0.11980201050634068,0.04220867150380281
NCR3LG1,0.023596338449370893,,,,,
BMP7,-0.01495911325768031,0.016455902353019625,-0.02507139716889518,-0.07763630052453462,0.015288909853735263,0.016260278406602907
NLGN2,-0.022122621173970687,-0.0364055616746153,-0.013163398817029775,-0.026303220451645452,0.052453382789871814,0.01873631479626441
CCL25,-0.04489161092770743,,0.010547590671467459,,,0.003026069774922768
NPNT,-0.01614444728559001,0.02780827870917101,0.02949373274302198,-0.10653917159651287,0.051066920949842026,-0.011402018778824618
KITLG,-0.0625582344458958,-0.0005398244029416223,-0.010310877056885655,-0.023835608293527707,0.06142592226667176,0.048750332270596726
MADCAM1,-0.002098950215738719,0.012005981262979554,-0.029686615721921716,-0.07229720344716402,0.015069141461380787,0.10718289599893185
F12,0.03206089041267109,0.04970064908642934,0.015891761101144753,0.054265959760884996,0.05356381380536403,0.06719855754593844
S100B,-0.042235807586350815,0.0345284528251895,0.010317704801658664,-0.0010631803989167778,-0.010270004304813778,0.07661125612644958
IL27,,,-0.005275017278883739,,,-0.012824273477513129
CD99,0.01596949444144658,0.013506608536766858,-0.0005304208564577494,0.013440518278921133,0.15168175602083278,0.07712967096349997
PDGFB,0.009395946753366989,0.017082459575715594,0.05864310696014534,0.08879871385292629,0.13648016070101643,0.16354791440825944
CLEC2D,-0.009610210067526893,-0.024581832117149413,0.045542491645842516,0.034666815249049306,0.0047080935597038675,0.04360167412227533
F8,0.024628265087480086,0.03155886514171675,-0.015745310991424434,0.010820093227959984,0.08654379547401256,0.08047681194784657
C3,0.05581705573166646,0.047082111616701165,0.10317995822340763,0.04745192637634202,0.07073539829018817,0.046103704180230125
DLK2,,-0.018819268742458074,-0.036603225686026086,0.02498611647208183,-0.035540210007668334,-0.04611907490732403
TSLP,0.10483142474858143,-0.017160592077269055,-0.060030061388120004,,,0.0642590673258047
OSM,0.04919832672053382,-0.03044782042606544,-0.013345503190874262,-0.01660805937383457,0.052663579969527266,0.11366367712205874
PRND,-0.0011696154910034687,,,0.07472596854042636,-0.024010112147608332,0.022623672789312124
SLPI,0.023893834111861495,-0.028074380056570414,-0.008696410096291107,0.0796518967809558,0.09673701731769767,-0.023513438589212517
AFDN,0.007312494729547323,-0.014099427434997416,0.050298987834809274,0.07452807847774152,-0.0013544231722826413,-0.004278486892449392
KISS1,,-0.035659360691659765,0.05711121459019712,,,
ULBP2,0.021683176885248272,-0.017265298540532846,-0.04266933927418437,0.037982808622289206,0.09479649136627556,0.03438288691872128
ICAM4,,0.06457581462676057,0.026242879288505314,0.0075810937644858025,,-0.04102532372082836
ANGPTL1,-0.06759225345638378,-0.02500424942939347,0.01013453202312152,0.08434132573986836,0.03359898718751414,-0.02840032279435261
LTBP1,-0.004110120093936175,0.054902137825350326,0.0038123972365949627,0.13997816967027865,0.03344258750401341,0.060210063192705186
CD160,,-0.01948902358565032,,,,
NTN4,-0.0046217405802740025,-0.03003085767228622,0.040443377456393655,-0.09285019209366252,0.17286034994444177,0.09534539516253493
APP,-0.10569628199593759,0.033661022468945666,0.04242397610936365,-0.08240712889527878,-0.02082077841321488,0.023481149067459954
RIMS2,-0.04625297239346229,-0.03541541251043051,0.04477888866996812,,0.06631158310054605,-0.034387600418104625
WNT7A,0.0012649166655102218,-0.0041197847721160495,-0.01921178764626482,0.09287606354442599,-0.041714257442108715,0.009445731954399185
GAST,,,,,,-0.016763344335501938
GPI,-0.1404798459432909,0.04273738273472698,-0.015212687314745916,-0.08687884668947929,0.036009844536675044,-0.1340403919941589
IL1B,-0.030760758144932912,0.04913365586103269,0.0069731477586346905,-0.013619686820008844,-0.09538978053480889,0.09921473940500468
HAS2,-0.03593037455648152,0.09074210850315752,-0.0005595576107257631,0.007134062284143678,0.07984252851617125,-0.049927947001734606
IL11,,,0.007965340448919474,0.03428026700092749,,0.04006019875083178
SEMA4B,-0.014815199375738164,-0.04191211573231917,0.019611325902045725,0.05905385251013729,0.06583607991609797,0.041527116460454615
FGF12,-0.03488656036910244,-0.00911831366380014,0.04339247565216645,-0.0051783911390299985,0.07493694146295915,0.04550782370557742
CP,-0.005126444276347127,-0.02925734425100012,-0.029873058797811148,-0.08271970432303898,0.020251516186043775,0.033933202281078365
NLGN3,-0.061148109187341884,-0.004274236891723313,0.06636364060365625,0.09397746859437599,0.09427712689664215,0.04536888906730556
GZMB,-0.057150791945703126,0.11845241112782584,0.047017753838259825,,,0.11396816787250434
PROC,0.030764583597728518,0.03995860161811107,0.01074847885112689,-0.0771607498263388,0.09070444698811156,-0.020584718046538532
TNFSF11,,,,,,0.04981076768536007
AGT,-0.13733672769402264,-0.054312990074741746,0.02646090740993596,0.038745166805285086,0.11559056838309072,-0.040993661262103465
PTHLH,-0.010316155368790986,-0.033304891978490805,-0.019098473571192393,0.0586053611202537,-0.013790284013484776,0.06203708245079899
COL1A1,-0.022085626592332933,-0.03289654939121344,-0.04084850863745175,-0.003592239232832583,0.09563636657586133,0.029111511955220232
LAMB2,-0.021556479210447725,-0.00026464996737572504,0.0023723481164250352,-0.03500830770206091,0.011584750460559142,0.10380021831969982
DSC2,0.0341488556411641,0.0007387432030197235,-0.010392694485384687,-0.0038157361779655114,0.0491433153872453,0.1269106718619722
WNT5B,-0.020690505724345172,-0.008476567613854739,-0.03182834045181237,-0.039801727232822104,0.1305076495306633,0.03920498459036854
LEFTY1,0.021362206637507822,-0.004586802899328647,0.06391787041447408,-0.07734749907279581,0.03755288703106991,-0.05532864215104412
FGL1,,,-0.003885582542349264,,,
CXCL5,0.010940704243238356,-0.03864456555319682,7.318105352410189e-05,,,-0.019682468322749534
S100A1,0.04354070524468773,0.01221658677025473,0.037412303193468936,-0.09569767596633844,0.009212899182850344,0.09222103111443745
C4BPA,,,0.03397998624597673,,,-0.031246955181959826
NPTX1,0.006249381200366956,-0.02184207696291783,0.011605125785310958,0.015578378317948637,0.01986349756865985,
TGS1,-0.09045363631727135,0.08560206210319449,-0.014873682448421913,0.02721669143796631,0.02773357025029306,0.029277639843366607
SST,-0.051531935523189,-0.03109712790412232,0.1116455016820445,,,
IL34,-0.01636256833254683,-0.05298835616882981,-0.007319796251585649,0.10144594676577104,0.005791762061704738,0.1218986017710223
DHH,,,,,,-0.033166371397153595
XCL2,0.08705937417607099,,,,,-0.02032426074102663
TF,0.12884639818068616,0.07444153996428265,0.04757331803819396,-0.059383948704300527,-0.10116774034234759,-0.0413157853944146
IL33,-0.04105970286300151,-0.0010858282841394865,-0.015480410125286996,0.04616007622236195,0.0670315425969242,0.011342859731872598
RBP4,,0.03088224182515085,-0.0213352116510812,,-0.028800478568927475,-0.025065521862781007
CCL19,,-0.01614004928305513,,,-0.025726929087670658,0.018310650073361724
CCL20,,-0.01970749419102877,-0.01746116152502117,-0.017068909909116452,,0.028178371961798294
NAMPT,0.014490717444308722,0.09945107587605385,-0.0029169416692207723,-0.04358534963272441,0.029279422991663834,-0.10403255987219134
