,MGH258,UKF259,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
ULBP2,0.07648591946954464,0.051411633663222094,0.02054903636061979,-0.0019695535002538537,-0.03182644147356244,0.015344599137241349,0.07801121795032263,0.03160911432327746
ICAM4,,-0.012024416415555485,,-0.04041993940050933,,,0.07493328726647583,-0.02032348398057802
ANGPTL1,0.02734184730589807,-0.03854466332352415,-0.022419349515079456,0.025080512570488142,0.041130839287413595,0.007959702428858505,-0.0261834596214372,-0.02053913702702115
LTBP1,-0.02487073957295362,0.010394844508394969,0.001275312150331564,-0.03470860246002054,0.015359626223542646,0.03107845588040023,0.004098135458581399,0.05904104244403313
NTN4,-0.023822461656529587,0.04209027745534718,-0.002991874669467953,-0.013013463522574311,0.06228265205444113,-0.033610297188942796,-0.012920305327569197,0.048913740887023674
APP,0.01984079087615989,-0.06919088573990202,-0.043004315653736504,0.004836987484590023,0.03144984153125313,0.05520640738535549,-0.09889358016232962,-0.11888623825103607
RIMS2,-0.016075855112151,0.04177364374137573,-0.04294846655841694,,0.040671367836144535,-0.005712913592900614,-0.018231145243771694,-0.00567859952532756
WNT7A,0.09932522660334653,0.07658820440111383,0.052308315437033626,0.04184568163143813,-0.03156984543541275,0.05514299039773552,0.03986761180443602,-0.05728795079073431
GAST,,,,,,,-0.020312017722731626,0.046598204114307866
GPI,0.07162372741852824,0.06536211660922844,0.06596849003308804,0.09331781478403813,-0.02993506943477428,0.08794170075994354,0.014555942862268535,0.09354191592559055
IL1B,0.02581192077821574,0.028105571507562394,0.07848900394703766,-0.03010246495013794,0.031270180409411326,0.10465890201343639,-0.009720894413331887,-0.020484522189164526
SFTPA2,,,-0.013843708661447388,,,-0.015747226911707712,,0.09928531790833982
HAS2,0.08552254460661435,0.021351239970683812,0.07900912358874104,-0.024334073584897066,0.08959992829006905,-0.028554862300580047,0.008610639119902789,0.032762057144746254
IL11,,0.0501634258323733,0.15809209609635386,-0.039212290173402053,,0.028633584080996508,0.021421072231744193,0.05439236263771371
SEMA4B,0.007905579927524536,-0.004652672544511765,-0.007580194658003237,-0.021412660557112276,0.008895090515029456,0.060710098168270825,-0.010941816077872334,-0.015189511176649049
FGF12,0.016625532942082927,-0.028073501521026004,0.021437427336631565,-0.062085512090784147,0.008317050351525402,0.008797395398459676,-0.030926867814649154,-0.040470675656993416
CP,-0.029033601206613614,-0.011152437275052739,-0.004751157446658164,0.03095283707678007,-0.020476082524752925,0.08884171111781718,-0.0024628616778195798,0.11286263996867153
NLGN3,-0.0028397359998012855,-0.01674617873080178,-0.05349955826796655,-0.09962561244002789,-0.045941837914353446,-0.025557025571055884,0.04689824776948767,-0.08434393644118486
GZMB,-0.019863541807610876,-0.015281708124694676,,,,-0.022602694715754486,-0.03727613201315921,0.008232544054008445
PROC,0.06815744546261608,0.05634357832398386,-0.03148973011117399,-0.0016657851342380104,0.08986886486765767,0.05638652969221754,0.09026466090675202,0.012620565371299922
TNFSF11,,,,,,-0.014905255564493404,-0.014754300565648767,-0.018038774865106126
AGT,0.01730211327945865,-0.10375985549351734,0.044177620395899335,-0.0647712435743109,0.05555707518343901,0.08972643647608322,0.003347918431200952,-0.13917151767596064
PTHLH,0.0588356263529366,0.06533112867463017,4.123640108993769e-05,-0.06710469693062444,0.02100761218567362,0.0340035946822225,0.04449366998029511,0.008880470849705481
COL1A1,-0.04161071425537266,-0.04725118052495742,0.011304622466224778,0.0246342734775711,0.03190539899196805,0.028680523266425187,-0.02794614573720437,-0.10077217953188002
LAMB2,-0.01699404680710135,-0.008183806827412841,0.07350463889996388,0.028183325864861032,0.01850449622677599,0.022283129721664442,-0.0223012175911477,-0.09517124235647333
DSC2,0.07753350955386888,-0.0024001493760463124,0.02900715468046001,0.08285293351832183,-0.05058276994881233,0.05092470280975742,0.034540116985134324,0.11136185699849435
WNT5B,0.04993441480558974,0.0061125388846168605,0.036908736126624826,0.015895220160652715,-0.020214636833704742,-0.003965452516671953,0.07330464043889699,-0.04224292112721877
LEFTY1,0.033912362519515536,-0.03294955998388064,0.07336156321290756,0.046205972910349696,0.05375183836379891,-0.0009013946598123338,-0.0305244719731879,0.009239582554961146
FGL1,,-0.013082993282222453,-0.01594695360379961,,,0.018952206668173162,,-0.02259303135734046
CXCL5,0.010626040683912086,0.01146667548475719,,,,0.06806322878847872,-0.04653756719220897,0.04562532368069976
S100A1,-0.0126923701140465,-0.04625912634737076,-0.07991108585176122,0.03876866837894573,-0.024545791369903647,-0.0663656113926338,-0.009083738141773948,-0.07898360004302318
C4BPA,,0.012744091465314493,,,,,0.040675554583927014,
NPTX1,-0.02407372340996054,-0.0022579495171686564,0.009610575216540313,0.014925209369332814,-0.04544848298314886,0.022228954975670737,,-0.0835019082880538
TGS1,-0.00292112125329567,-0.05558038630113682,0.0005879593840575293,-0.007845220592870399,0.046011566831933165,0.017883148397650598,-0.008623919937266189,0.014792233663155694
SST,-0.02061826381772767,-0.021706536609979184,-0.05348280750679799,,,0.13678205065620624,,0.003315047895406796
IL34,-0.04889621543032522,0.022830127215399575,-0.04959159054447,0.03770830842337581,0.027758628364629286,0.0412032850854278,0.011657705334897897,0.051156505803814326
DHH,,,,,,0.015537446947895377,-0.02190907187605297,
XCL2,-0.030217270102082392,,,,,,-0.015484670652852488,-0.020539123140341807
RSPO1,,,0.23449938851616767,,,,,
TF,-0.026295874718768347,-0.07284497708723162,-0.03287190561341991,0.05316396745419871,-0.04342906741892743,-0.03999115252816058,0.09633192540801444,-0.03750303663239198
IL33,0.08113589306012124,-0.02001819584762464,0.035473677953146134,0.0022765293248434753,-0.007782642325490298,-0.04644908222007974,0.02136835156127993,0.058711257747647905
RBP4,,-0.024484450612999017,-0.04623227619901338,,0.07236636910311381,-0.019111895122014305,0.03346417411216358,-0.011109492700784516
CCL19,,,,,-0.019470445469459842,,-0.028359794315442825,-0.02644441080042387
CCL20,,0.07089453719668305,0.07918669265608007,0.05221487628097133,,0.05872604926345862,-0.014780539798006954,0.1386201179273314
NAMPT,0.0428527977769342,0.09636494640866282,0.022621858494216968,0.16645415392211663,0.023908219502419937,0.03335390962964184,-0.041996741446214646,0.07229619757365034
