,UKF248,UKF260,UKF296,ZH1019T1,ZH881T1,ZH916T1
BMP5,,,,,-0.02946928989413591,0.03933720202072251
CAMP,,-0.018305376207414563,,,-0.01873904115316343,-0.013273426211675543
HSPA1A,0.02199552163091435,-0.024391942633773846,0.02141997095582514,0.04256085131569825,0.047844731504255576,-0.039298173611638294
SOST,-0.017629057512842272,,,0.02003503425720962,,
SEMA3F,0.04860719163611557,-0.0031185940781641597,0.1171822750476961,-0.020134689088380984,0.003073313028741765,0.12020138484043046
ARF6,0.037178890300566945,0.0076625809712960345,0.008793185456849085,-0.0029930835309684985,0.01972688994073675,0.018228267304312828
IL6,0.0682538043718183,-0.003166293820498624,,0.059639606283984604,0.012396245734801472,0.03723357893848054
CALM1,-0.04636252419371531,0.0967224556771538,0.06930426311684075,-0.03190572817534201,0.00022106637490980948,0.0027028009455852984
VIP,-0.026966748689402246,0.05805352884168007,-0.028923438528087025,,,0.08030077557104641
NMB,0.0069779115673539545,-0.07110734177101717,-0.04028933139560476,-0.01733000323255497,0.002492560006466617,0.06707663414793212
CCL26,0.051274413614645416,-0.020152399298534445,,-0.039089032032592626,-0.022779169311382623,-0.024071309239171293
FBLN1,0.055082283974202596,-0.01324005408691601,0.006573140466982494,0.047907795834388374,-0.025975321957563646,-0.0029600918954335643
SAA1,0.021906030673993517,-0.047083005792155574,-0.012963937751805887,0.04398171586012673,0.008110873691109032,0.054094542242849576
MICB,-0.007979461865858548,-0.03465424017146326,-0.020639685467412332,0.02175833138821061,0.03202452653059589,0.14699338125307468
MMP13,0.08679667630182505,,,0.03490627228620685,,0.18763957293716557
F13A1,0.05222040289654574,0.0009011211815793803,0.04710030022225909,,0.023300422903959447,0.03917245611383778
CXCL11,0.0938469589470571,-0.016975006059344537,-0.016550564928816215,-0.0027294215255312874,,0.10375102334935572
COL5A2,0.09231517857121148,-0.03247122499395165,-0.051715432616956825,-0.04510899282229735,-0.04736563497035094,0.026358518439837785
EFNA5,-0.035961199688904315,0.16603760127929165,0.008833409820647667,0.058050932097508876,-0.021365838214241265,0.05294981504296731
AREG,0.002781266435520961,-0.04403688571533767,,,-0.014098115640285706,-0.005637582360680166
EDIL3,0.009024008415789708,0.08608404855290872,0.02710117412941077,-0.03994122079620365,0.021752279058728025,-0.016894188692565225
CD86,0.05991528064426396,-0.010017736050252794,0.03139870247068419,-0.013970446261022684,-0.02301541024878976,0.009433742385697599
AHSG,,-0.019795253851987278,,,,
WNT9B,,,0.13487862340759113,,,
HRAS,0.00934409633878688,-0.04735546762156821,-0.0018969403404519303,0.06903485400094472,-0.0026417102627162977,0.04243744402493001
C1QTNF5,,,,-0.06977984081519684,0.16180580076571616,0.032736698682671844
RLN1,-0.011724781985055577,,-0.01819138715926328,,,0.14409720133619652
COL4A1,0.062303749651905285,-0.0014836397183941592,-0.0026919022121742724,-0.05155184023848823,0.0226050525326948,0.04175650399628592
CCL3,0.01897385597056994,-0.09952048706952901,0.01917958218401242,0.031521066922037905,0.04223603535369347,0.01468595129541528
BGN,0.10348428869621641,-0.06259398338356666,-0.030143597619085343,-0.10748655482775661,0.06059100911577521,0.03085601722469419
RETN,-0.015803933833801385,-0.022297689170454316,-0.02801915596194594,0.009815496562744082,-0.01609947846074203,0.00168990307873425
S100A9,0.06858821749694739,-0.014713669174055335,-0.02434022057561582,-0.021948362420480746,0.07039980029688608,0.00015142277791532443
HCRT,,0.03545497024069322,-0.020473321007615067,0.046893061886229034,0.012981993450200208,0.004426344900443517
FADD,0.052632031289992325,0.02092450423518466,0.03634499183703209,-0.02672439459510807,-0.010771398408379238,0.06665387439882701
ACTR2,-0.00440160122641201,0.0010289870789770993,-0.011447467483417802,-0.02757530012181243,0.016237564007355286,-0.009389093700128378
BMP2,0.007296478756099389,-0.027469579250604195,-0.021555444676552727,0.05119979072204466,-0.02300442475497133,0.037279806007139996
PDYN,-0.06450562853059363,0.12881455883799406,0.04153453563811467,,0.08335337172035442,
CD55,0.08345812519806804,0.05945002647136659,-0.002370857020774473,-0.008903407317442134,-0.02768315411635378,0.05688261526897217
OSTN,,0.08773933974990936,-0.019097406166728524,,,
PDX1,,,,,-0.04212307446539799,
CD6,-0.023141769165864672,-0.017784049041593118,0.10766793489366988,-0.06367192504226923,-0.017943678574280433,0.06404316271591944
IL16,0.041689722882073635,-0.02852018310324036,0.03163813995257547,0.004355442678962333,0.01512126647273327,0.029725894803998874
LAMA5,-0.0029440404762722657,-0.021901499883873722,-0.021708057551902932,-0.05840174180527188,-0.005011230631764144,0.026549552007834352
RGMB,-0.0279395960596362,-0.02796227827918248,-0.0012144644361113336,-0.051011707807241936,-0.02752459062542829,0.07426510902674775
INSL5,,0.04406372971627361,-0.004684076498660111,0.01925891166712331,,0.014881593164819533
IL12A,0.04834792465381771,-0.020270217382260054,0.06029180389077287,-0.03967855253971601,-0.01469939839068296,0.03951771599602702
S100A8,0.08843147905126719,-0.09090378493739654,0.024093573747334687,0.06259548542851585,0.011878594979913157,-0.005298357116855617
TAC3,0.031066895740545424,-0.0003721220107379103,-0.01567218005282421,,0.03615697183548856,-0.0013104464799947038
TAC4,0.08443057492293511,,,0.0033158789853558455,,
MFAP5,-0.012384878576764525,,0.031727825351263284,0.04111709950730358,0.0462850682964399,-0.02406507472132292
CXCL16,0.00305097082124203,-0.07551516813827745,-0.005872745734330633,0.05246604268688402,0.0021286474926449214,0.012710479415485351
AGRN,0.0280157123213219,0.0003299187514662601,-0.045823874187465585,-0.07812663744339984,-0.015955820875581478,0.08666808491722534
COL4A6,-0.015803934114669703,0.03513789601844026,-0.03316937963499813,-0.038518708702759724,-0.017470793939369948,0.08699070867848135
FST,0.09105899500184485,-0.02592825867871526,0.03886024186390156,0.012051376512160815,-0.024024103610271717,0.070903103685591
MEGF10,-0.015268576375490991,0.019995126204090555,0.0028674277593277067,-0.041291370538654254,0.07200890237554716,-0.027530227083232533
C1QB,0.04323647399049351,0.03928179282240185,0.010299135022837469,0.19452007938368177,0.017803519169480204,0.09035874960457128
HLA-B,0.07712915479885897,-0.08146171506597776,-0.038643390033639854,-0.03287069312182745,0.033093349304401616,0.05271032174066744
PDGFA,0.016289761115443103,-0.02992895194351223,-0.009323437098590046,-0.009948348617943253,0.013945470770706191,-0.003993644577347612
LAMA3,-0.004061975689549638,0.025030507052040712,-0.024267949558471856,-0.0701178177879845,-0.014861011625522603,-0.028111119194723207
DKK1,0.04259017830257201,-0.003909124342408269,-0.015512538864215579,-0.03649907044139471,0.000666183802093938,0.06389353233932032
INHBA,0.01756806374577637,0.04023656487334798,-0.019340660677904874,-0.034805033414997,-0.02967452554648038,0.00952616154264631
LEP,,,,,,-0.020579550298104345
IL7,-0.029726160229374802,-0.009325908088005814,0.050704470630029363,-0.017062765163849358,-0.009761462459988,-0.03974879352271809
FABP5,0.09970034419434216,-0.08535780080796794,-0.010329226751229144,-0.004374376472350089,0.009463920608777508,0.09191790358368886
CCL4,0.017392243225081004,-0.06297521787185276,0.0023031889167514706,0.04579028710207457,0.08157045912392703,-0.009671684533489348
FBN1,0.05198349102883238,0.00019475549009982673,-0.011199947871376091,-0.04764658930103807,0.021141795839283183,0.00397956687176639
TCTN1,-0.038706497474562555,-0.005287582917494429,0.0011668906935982015,0.022057832285059187,0.05697777139568961,0.05856444641541604
NCR3LG1,,,,,0.11712019600682168,
BMP7,-0.039510821241551336,-0.004078356995334601,-0.03829813564160038,-0.03301139811512128,-0.008304895941929746,0.009091095072917974
NLGN2,0.01668984456621168,0.004326744841922712,0.04151721190340128,-0.021422302912216626,0.01620363596161852,-0.0009686841121211011
CCL25,0.028068953959847057,,,,-0.03718599733533567,0.07358386927121645
NPNT,-0.01940816402925366,0.0022976908715643027,-0.03589894973590186,0.03248152351727149,0.03007322953114258,0.03532087867413255
KITLG,0.03484823808141397,-0.030540586075009604,0.04494646249363049,-0.07537670193999814,-0.0006730690214497622,0.021496661953177038
MADCAM1,0.023020351516795812,0.03445612140180212,-0.015512539735444463,-0.06863056416615518,-0.013692345952312557,0.012074255349579358
F12,0.036597153939686086,0.12020178691694328,-0.03876229386353901,-0.002623862859861939,-0.05798470843617176,0.08732033792411513
S100B,-0.01663529081924654,0.0574608496865933,0.05294147414447125,-0.03877490931876291,-0.03501488640885624,0.07620149898104278
IL27,-0.01751276220690759,-0.013808115252501968,,,0.044200199591231296,0.05334104684386064
CD99,0.1379390049772305,-0.08045628741174667,-0.02576525796257654,-0.055678775264318366,0.036979836874127696,0.06045909815373874
PDGFB,0.051479280558300686,0.014387619614839612,0.01135129657232853,-0.06533774506409044,-0.01785394246183643,0.07079551547318721
CLEC2D,-0.02769201974662062,-0.02581838453614111,0.009913046532148022,-0.043144368870239744,0.03409758571568855,0.05109154805383719
F8,0.03465630298625455,-0.005929495086980873,0.10669434110487867,0.07244499554381896,-0.02908517033329737,0.09276805998881461
C3,0.05671985284054561,0.00697602165506751,-0.01224932334215528,0.051590897357666324,0.015098942406664777,0.03678830760456596
DLK2,-0.03541985726715268,0.0560156902396938,-0.021931449642388242,0.02745175679605165,0.028221829785482076,0.04836853577987967
TSLP,-0.01472056642390042,-0.03397614651535238,0.009024065182019727,,0.02615191333321923,0.04526830298982615
OSM,-0.0007941623725249444,-0.02133948411131348,,-0.058306441919757174,0.008460161414032047,-0.01848004259890937
PRND,-0.012858813104401082,,,-0.008331664607568985,,-0.011047878709141817
SLPI,0.036228568755528434,-0.02948787362813372,-0.01970968339841343,0.07411261807242359,0.047940110166063095,0.004657168456109806
AFDN,0.03974738831236745,-0.03124899551127988,-0.02176692480940682,0.02418272101781834,-0.0326886504139102,-0.002797902988590169
KISS1,,,,,0.0729676063653312,
ULBP2,0.01629659021583139,0.29148240707935913,0.006788401446073299,0.08270439360486787,0.05724893948654029,0.058854425081727994
ICAM4,-0.011554150678602895,-0.012031226541202051,,0.027215821384002914,,-0.024521332993371274
TDGF1,,,-0.01583048581553526,,,
ANGPTL1,-0.012955697477721548,-0.01258929440903462,-0.022919051202878155,-0.005942245583569736,0.006378012042062028,-0.03632326908653185
LTBP1,0.002898121803695692,0.05595369933382475,-0.008204637750563161,0.08377789476282121,0.04398209395817997,0.008634245707015592
NTN4,-0.06447949159110068,0.027662341756931743,0.011954986756123456,-0.054814133939592634,-0.051492744736104525,-0.03479459025571298
APP,0.027204088937675574,0.08906249342486956,0.022455147326609356,-0.08491022784687519,0.02478871816015539,0.09181975728321637
RIMS2,0.0010207222289343862,0.13332396533875523,0.05949603110169601,,0.017986625735738455,0.006991484813474563
WNT7A,-0.03897988518695896,0.017906101686484665,-0.011072250622973432,-0.0025538215405331525,0.0019106119307430876,0.0012543879862697276
GAST,,,,,,-0.013035134732365318
GPI,-0.029482472843522605,-0.09449462986448078,0.011893839372388299,0.06309736066280684,0.008191993108181882,0.027432936741842728
IL1B,0.06410491723647549,-0.04520535418471485,0.022407274447857756,0.029933790296687367,0.03235701274461552,0.00545134428036629
SFTPA2,,,,,0.12056462407023393,
HAS2,0.061852158061136725,-0.06839669856137447,-0.011804304280144689,-0.05075562468274313,-0.01189740932193499,0.04218091707041939
IL11,-0.01751276670971705,0.10423111158231871,,0.10137941556034999,-0.017598657793068153,0.03919514037516632
SEMA4B,0.017879980936820423,0.00926119056987729,-0.04323822120627549,-0.032524647241292975,0.03829509606170757,0.05049944732958552
FGF12,0.021813360706333672,-0.007520324627811945,0.0535390043849338,0.03446410830178351,0.0021507817576124602,0.030287309273219466
CP,-0.004483013094805374,-0.06702272714929594,-0.00268809288469161,-0.034097410037434085,0.03261743228802165,0.0029081604266374007
NLGN3,-0.06388289387375899,-0.005957951999098994,-0.016758567268617634,0.06227204062315958,0.011930859476645983,0.09584617553976708
GZMB,-0.02404272092300607,-0.035585831179091997,-0.01346081164728899,,-0.02899650025672717,-0.0530933537916956
PROC,0.033404215712328746,0.14784039608696192,-0.010610651501608875,-0.06400060533864123,0.0028239195173223636,-0.04053149440788746
TNFSF11,-0.011893068054616018,,,,,-0.016619001874402732
AGT,0.0034011162709191712,-0.0196971141510551,-0.024961825774742145,0.007481940628883025,0.02359268842146292,0.08437813843815611
PTHLH,0.0018008082597228035,0.052193238043489236,-0.04589733089477511,0.053538412366196796,0.0544868595100319,0.07159771168330938
COL1A1,0.06602072255135237,0.05658579100338535,0.038462423110880106,-0.023245768885963778,0.029282706244028046,-0.025128337748390572
LAMB2,0.04476704766104088,-0.05278606829186675,0.028740533525968403,-0.10980682241591025,0.006600462582641989,0.09051959469491104
DSC2,0.051846337093005526,0.044402598384140055,-0.024398789821114604,0.016611299600027486,0.01102495184949618,0.041149508295019795
WNT5B,-0.024916784976272935,0.10053731558905382,0.05126562978266023,-0.012892453764819458,0.01909605210749252,0.0156630363496283
LEFTY1,0.03803130640293134,0.039530601007879945,0.01192123079975068,-0.046362669386730816,-0.033188705800374675,0.049033290115206365
FGL1,0.037774943918567803,-0.013640302017705514,,,0.0595710239829403,
CXCL5,-0.019082969297975386,0.024302682909543825,0.01262440307905343,,0.06815217378379597,-0.00435315097917271
S100A1,-0.036504802112779705,0.003495843097726163,0.014000061566585231,-0.0023692368703577393,0.05089364489542734,0.05670630498015826
C4BPA,,,,,,7.475463772427586e-05
NPTX1,-0.017391773660428912,0.14166969553797037,0.057267290864256575,-0.02595116503504299,-0.0468608436324209,
TGS1,0.03348920977881538,-0.03417613064246157,-0.05075425230813745,0.006203467119757602,0.06732524908324622,0.017756540553337856
SST,0.03273928496000895,0.03436484882914918,0.04034618324065621,,0.010650704552155905,
IL34,-0.027541182712380482,0.11123401226856884,0.048337184308635185,0.01822254043440912,-0.024039730604060745,0.03510784977344667
DHH,,,,,-0.0325549281091349,-0.0021522769955535878
XCL2,-0.013316776290072399,-0.018561090465583154,,,,0.057313878423673144
TF,-0.046049490937318464,0.06377272069263136,-0.016384347369411082,0.01329217315821272,0.0385238062684164,0.008368139009855403
IL33,0.06122821728536732,0.003041184833965805,0.016129347123414618,-0.02360083506069221,0.02412099562850915,0.08127147800921114
RBP4,-0.006108073727985686,0.08245181687305315,0.05442381149920819,,-0.043413021347966804,0.06112069720859693
CCL19,,,-0.010537615785872007,,,-0.02909017178174172
CCL20,0.01502003993529644,-0.05150633674404481,,-0.004493227166152146,-0.024479841181649337,-0.04794199004429318
NAMPT,0.030778858353658088,-0.08702302935394862,-0.040015846285871896,-0.05326466138794053,-0.004859736248700668,0.028692580197321477
