,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TFPI,0.06398689165851709,0.007488152752492169,0.026260956795370643,0.0024482761389359132,0.00480543018232666,0.0233136341975572,0.08150959653406757,0.018332287442862628,0.0005548080964768086,-0.03193256703081816,0.06633977889955567,0.09641494741360637,-0.06624411269369031,0.0796078769201175,-0.001013808366280285,0.03493878334444454,0.08498469571984296,-0.014402986640442919,-0.04981739940164868,0.020472531799355147,-0.028308085286365286
GPC3,0.010872278843251815,-0.039241730888250746,0.007132381988454378,-0.03131216270680717,0.0015016850770152154,0.09209809839709171,-0.018167838047151275,-0.007771921183883298,0.0008787864813973032,-0.019148056862245723,0.04504505344802427,,0.04793085177145811,-0.032589802474343704,0.037355789321049326,0.11771284768676325,0.05055509377437945,0.06395042526721376,,0.039839145057667294,0.10039141906929236
NMU,-0.0015771543529121037,,-0.025169400916043028,,0.0023377253216573094,0.10747982318747062,0.049819568943582304,,-0.016212141392825317,-0.02428776294986514,0.08543051201777213,0.008542673550099389,0.07431614370416276,0.07405330911405879,-0.06259678327336456,0.0857114430727745,,-0.03408402221332289,,0.06388306837208582,0.08522280765232403
SCGB3A2,-0.026700706756143746,,,,,,,,,,,0.061242845721699204,,,0.12525866006889766,0.044170996784178664,,0.003959739545820872,,0.03396648633259947,-0.025220891099544642
LAMB3,0.018072109881611276,-0.004534574542780068,0.08794161432597544,0.03307794846446046,-0.02918218150918231,0.03561364911763322,-0.13272656092055532,-0.003816286615254652,-0.0022317000697098348,-0.0403208377774218,0.09859404911079081,-0.04626549448373247,0.13171384621712853,0.14024320644460797,-0.010278784948942877,0.023163336789907528,0.09022535828947752,0.08030598274506984,0.07103404566269368,0.14336785539489397,-0.006222073999383786
LGALS9,-0.04764636298395891,-0.001673237290645724,0.05670723221775508,0.05517818726263377,0.0011818713782873835,0.11211634278662527,0.12158276218238767,0.0653581559719338,-0.027684076082174082,-0.047049586397712145,0.06517098423873491,0.05299803758395203,0.07684197731716312,0.06012896475709385,0.06591399853956724,0.03660698685119792,-0.045344828899121975,-0.0399848610313314,-0.06179703594108557,0.04572171538997431,0.06681050948226173
VIM,-0.057905183330748906,0.013425145411480795,-0.0638509398106913,0.037872836087761326,-0.10335866487270738,0.03643918341335048,0.18343378628055465,0.07862821990263874,-0.06165858953307785,-0.037788525771949494,-0.11584189794080729,0.13644524559091148,-0.02514878837369062,0.08997398823891264,-0.06321289473641305,-0.12422475103489126,0.08343712923811705,-0.027462330605110365,0.0661282791088662,0.13275119191746945,0.03409346853912282
PLAU,-0.03785045448440474,-0.011630360446422081,0.04302972796885868,0.02479604874739347,-0.027183728092374772,0.048895566070547423,0.17188362193527734,0.00024302052864951274,0.025980663177610216,-0.025939622539290996,0.11541374545847286,0.09818815508754741,-0.010148516042634831,0.03902510976411632,-0.016534830066495445,-0.002867451923003372,0.06929997736626156,-0.0009880558095948552,-0.051877709966320754,0.0321115962076773,0.08565624469252604
TGFB3,0.009201034101926199,0.003398029676360858,0.019864329640651084,-0.030852452884857436,0.03948399049316149,0.027005410076517803,0.13987673114978794,-0.004559470318782534,-0.011088339633042028,0.030150187329177312,0.10185512154434946,0.07238897209191426,-0.05886206679003345,0.08407737886097238,0.03418975021872112,0.04758249273335765,-0.004080718682628768,0.03212616858620458,0.09310533856286421,0.0412490989058617,0.042024037153894904
APLN,0.05302973063544194,0.003500800389897886,-0.06574256104134181,0.033029807180610896,-0.0731708698503693,0.07754847457781583,0.16732452220852861,0.04667703631122186,-0.03951854133686242,0.004643317168359509,-0.05478509390283527,0.17851128838522706,0.02546476873140572,0.025778812036992976,-0.018476900422966545,-0.004173784304726886,0.0162666565517097,0.01671478534540235,-0.014118672022885284,-0.0002499410288643554,0.08369751212800187
SHANK2,0.00915095846179094,-0.015549194939973872,0.05016506660241077,0.030548545142877838,0.004191132748780905,0.007678432583061913,-0.0369151777268227,-0.0003457655812838123,-0.030791229973122353,0.075156333924082,,-0.016754151538213042,,,0.0008311499510243719,0.05573243001270147,0.026546824057271278,0.00853216824047013,0.08251429827352612,0.060165965786470856,-0.017409405196066527
LTF,-0.01450489202478994,,-0.029148462713621294,-0.03849659721484785,-0.07045241713192568,0.042264651060982664,0.1697010533925987,0.03358199045422748,0.003142376566124938,-0.040799915897850134,,0.0034193903065174933,-0.09303496277690236,-0.0052855926269588125,-0.018562981465051823,-0.04165632317405576,0.06036422326424629,0.02083703900256362,-0.06663151594282114,-0.06480837541409017,0.04591313713143943
PYY,,,,,,,,0.036417522137872554,,,-0.02277686699098006,0.07314538674834714,,,0.009072884137503416,0.0510496920326278,,,,0.041995699801888095,-0.02298405222005413
PENK,-0.037002169382348814,0.03869548514375901,,-0.017999534151650363,0.011948547126001878,-0.02459810719490007,-0.10625874810934427,-0.025885101533028206,-0.011258900768457704,-0.0035858819550062477,,-0.06103351683361455,,,,,-0.0325142394764894,0.05855781142544298,-0.07002967364389917,0.030988361625053615,-0.09717619796915042
CTF1,-0.01800396476906036,-0.05173288933042563,0.05061297498899363,-0.02537280933424244,-0.03376949640852195,-0.035253926080787264,0.0630038229932996,0.045126395081266715,0.010879077123986428,-0.017394599933217497,0.027072751307636617,-0.0017578656870686495,-0.04821761813811468,0.028764494907462124,0.02161150637611977,0.041138622796770996,0.02272062794534283,-0.021802502466412448,0.03503181761125993,0.11391135696395706,0.024816572576213544
COL3A1,0.037035814088345984,0.0019240493744867011,0.06960247772492238,-0.03809546622311441,-0.006130090969342868,0.07054055760379702,0.1472097793018698,-0.02091990972470859,0.05509166779075051,-0.028751073763079425,-0.02991935316008839,-0.02559760132137107,0.16425096613871348,0.09587293731174037,0.018196549824426846,-0.006275707876222762,0.035196177697291595,-0.06913870716887545,-0.044770842508170025,-0.021281004320787684,0.09325946395021763
S100A10,-0.06694290311440067,-0.050511815414803984,-0.07427615075462497,0.039851435654361535,-0.08579932236913275,0.016382759042413705,0.19536930120175305,-0.013514440474477562,0.008179211978712,-0.024684528545591184,-0.12047461209614417,0.06473557997890705,-0.1012507665869854,0.06500190756180542,-0.05146452382703126,-0.12442114704864518,-0.10584698438590785,-0.012706964547221561,0.0028372599770963647,-0.06996719232929041,0.057171767865161975
FGF13,0.036300611177991625,-0.03035020827361991,0.12324279125030994,-0.0029087403328262682,-0.033707405387983294,-0.028494996435847776,-0.0861800902160249,-0.0012800377854478276,0.006682640309210381,0.019160421353585932,-0.025627396589661525,-0.07334153818228945,,,0.07179759450895741,0.07377031025203228,0.08960136173304736,-0.015138366346917698,0.08249596105848299,0.0054060885069607,-0.041676960743406585
SEMA4A,-0.02752742767253559,0.021830057004357258,-0.005768912563659676,-0.021458198139163314,0.027487471634398956,-0.05913948457822499,-0.10062918700120915,0.00890774080163619,-0.016941392429784256,0.02249038695580823,-0.02913013771548245,-0.03078782310680276,0.020629082688944745,0.06095907048302269,0.04653708118528443,-0.013490894929775822,0.04183022487551616,0.02758843996077473,-0.031025811151407182,0.019129872599986726,-0.05006778565553704
EFNA4,-0.006673023811542733,-0.002982564951918209,-0.010530081216618012,0.07163793211526819,-0.009532613396962299,0.022342770144079163,0.07059534129003961,0.021051949331726032,0.001922500611734815,-0.015611444129906076,0.12225627013312557,0.05740023144021522,-0.017807695099363315,0.07771389090275532,0.0121291980592787,0.023284307261181778,0.0838226833263619,0.018254612934629533,0.09097808124287025,0.030700600615185588,0.05506396040547427
HSPA8,0.05673696950296335,0.05223680202865224,0.04565397619006221,0.032124936776021636,0.03646914677287169,-0.04454653629863327,-0.06457638230311318,0.014994317228546702,0.006517585121189195,-0.009403821129943219,0.14059273422176388,-0.10833102265416295,0.0487545168861288,-0.022055294903289117,-0.019893753574276193,0.016322380377162538,-0.008533771570437722,0.004566384630725163,0.06910272312760395,-0.03148872913045245,-0.05439845265067542
NPB,-0.014857285239325876,-0.005304166297797395,-0.020706406793987307,0.0257840826742039,,-0.025566994030392243,,0.07335694939520755,0.01213318122515498,0.02505940047960288,,-0.01308943210145017,0.01246420072894558,0.06840315083178061,0.02350717350327179,0.024684223859272197,-0.03239485012340213,0.058593914384363635,0.023747098129203795,0.1412735856412576,0.037907526862562796
ULBP1,0.045599071712951224,0.03847738436181894,,0.05415918153415376,-0.029544802742309747,0.009476257607562644,0.032768788566935596,-0.024284899033579468,,,0.036729171248321375,-0.041542965214377905,-0.04221483305684086,,0.03280043284193408,0.06447014667125156,,-0.019687036222611216,,-0.004380028564318196,0.08339458026438391
SEMA3E,0.011346893818442486,0.027965215190729142,0.028863673178896113,-0.027451011221997414,0.021974273214223045,0.05805551959137218,-0.02338246692397366,-0.007664123549602534,0.0017352310247580707,0.08064023358744292,0.021705278954245642,-0.02120234032787359,-0.007888531784393252,0.08512290922730938,0.02919440477433712,0.08431140048867071,0.12256466447709434,-0.0036121479142156732,-0.06403717466840318,0.017432270880741944,0.03495150438635277
FGF3,,,,,,,,,,,,,,,0.008880223745381357,0.10234973314995993,,-0.030178977852031563,,,
ADAM9,-0.02265543721494347,0.03397097143192086,0.027423143197263983,0.0012195150880335616,-0.02349603261684176,0.006158773461075694,0.1798647864026663,0.008228649492822782,-0.004013936822016581,-0.002195870809424585,0.039668836704726124,0.07442092465890349,-0.101448790639733,0.06060111148259814,-0.046729800563440144,-0.07491101532201944,0.03994936418132814,-0.0702117948758524,0.05900795557962318,0.015403829839403575,0.04872276110391262
ASIP,,,-0.022682329324368287,-0.028819428712520353,0.0526220859169271,,,0.044230222739287416,-0.012137620828003983,0.06905082942208192,0.06851993271156372,0.09293693512402829,0.02610151246289887,0.060214737383615165,-0.05375376991082814,0.09203791869966618,0.03121740903247042,0.01565996385775959,0.0509941926219579,0.1333793796559024,0.05563344653615443
IBSP,0.018410118113537762,,-0.017092869056572525,-0.04723803177025183,-0.0867413665713031,-0.008640924223951553,0.0937951252033012,,,-0.03930769619558035,0.025972814185175053,-0.0017258699734694501,0.05762725104645488,0.12340464132906502,-0.029298306487324264,-0.04295978957792707,0.05811097427182433,-0.02679492702547695,,-0.030888131558415664,0.1015235710599724
MMP12,-0.015090144159670256,,,,,,,,,,-0.04814689803323934,,,,,,,0.05315114397849188,,,
FAT4,0.022793808794083936,0.016915571624646034,-0.032652326672908225,0.034728362607190456,0.04195031021936053,-0.037184456328937084,0.1297624585530261,-0.03217653775456999,0.028593020688312466,0.015207050188927318,0.010390084970819183,-0.00727863667615778,0.049176492067650866,0.035629584535697985,0.0467336508096301,0.008526052355305128,0.01985806974411352,-0.01021917199082076,0.04155212618549314,0.04836794100175968,0.0989993631812483
MDK,0.029640156897015213,0.07526300167616903,0.021564763996085874,0.0232700673246098,-0.006359371645401063,0.06712651817543147,0.18050178792967753,0.051641451875151234,0.023135962871386705,0.01790927134377649,0.082908932830628,0.05056856947169267,-0.024562251366044754,-0.0036950158656304673,-0.036569797366993416,0.05804478580664019,0.02994983227240894,-0.009640793405909637,0.03280493982191019,0.029368067568599384,0.0912956459060277
BMP5,,,,0.017843165469328206,,,,,,,,,,,0.034566802523313296,-0.004872871087511892,,-0.03355606580450162,,0.02713538038015856,0.1428199781279664
CAMP,,-0.011674261077962324,,0.030688627465910702,-0.04567950981186581,,,,,,,,,,0.0593531203400925,0.04717400147253029,,-0.03035138009983188,,0.11745973717628656,0.03445395937328272
HSPA1A,-0.06610737772438749,0.011511881089944422,0.041721185340035945,0.026697580448465368,-0.040453491953055996,-0.01930685994664529,0.2056071283483908,0.06092054631300451,0.015521893420215637,0.009005044716364683,-0.0768975834740121,-0.0867766554022935,0.023272633452929604,0.009868571672884758,0.0035495843677476905,-0.08694926883536845,-0.03034427871831312,-0.0584949088467391,-0.04244057270401535,0.010892040717120825,0.0007142548457544177
SOST,-0.02337433801043524,,,,,,,,,,,0.04866578653920208,0.017352427441797262,,,,,,,,
SEMA3F,-0.003045551289433763,0.003926633174332418,0.02053833807791201,-0.038385580260003854,0.029880394153718633,0.04490474192160407,0.07909310665644946,0.1163151401306763,0.046003277285773476,-0.019718760444671517,0.034138458527738086,-0.03566389914528466,0.051825063083667716,0.09692966504545573,0.03146339835301241,0.06794061178058211,0.03768995102399624,-0.004373935215952535,,0.1263902762435706,0.06253086991553863
ARF6,-0.032670516342092545,-0.008653368132062873,-0.014150722001110673,0.03702468725142887,-0.006361818652805741,0.11186074293429625,0.08013410746610701,0.0560422181792204,0.022888788724535633,0.06082510925501174,0.04278659061504283,0.03423955172221397,0.10756091887068896,0.05245709505488516,0.059292401928176856,0.011144750599087132,0.02724914382746826,-0.020067078339227173,-0.0237335550166106,0.007309523838669147,0.025370085210119082
IL6,-0.03172180627165592,0.006858644960857424,-0.008406500616525703,0.024990665697843088,-0.01037398466509123,-0.024485662159474474,0.07802323960150692,0.05325620886425312,,0.04114248764425856,0.02293680502421434,0.09652519765659386,0.042368909888879216,,-0.050183710494159185,0.03580884359694489,,-0.053755307978123064,-0.025752978128446298,0.08265877234408997,0.11736635547276783
CALM1,0.062393485140653716,-0.04356658672373303,-0.0034882912951960535,-0.042793489614244284,0.061100599944143755,-0.07394685160503466,-0.17323766580712952,0.008758271043452158,0.006215977575754271,0.0060177240940133166,0.06881726806587914,-0.0910467381264653,-0.02213086242067498,0.03088751916556637,-0.0008054618903552918,0.024478255345236604,-0.06044454434766356,0.037454951220264626,-0.04746020662607946,0.08274910897808482,-0.15490467517131504
VIP,-0.01564458099242419,0.005166699248785015,,0.06053502842972923,-0.00980078415398848,0.0033608288250436525,-0.04687160493233001,-0.024232993819295976,-0.012802371395079167,0.005858110625970052,,-0.07803337576399656,,,,,,,0.011166687306880987,0.009440645485670637,-0.009442339112309196
NMB,0.06338824467459878,0.011461576374841903,-0.030850345699960587,-0.026004604324637026,-0.03601602643019979,0.025938287849416305,0.14934910206263607,0.007724762191095942,-0.0029431499614140455,-0.03609089951249642,-0.11878656967418952,0.13582988547229913,-0.09999697807584937,0.04114213504857374,0.03129003190487321,0.07669308024047304,-0.013288641085781141,0.08984332534225274,0.11693034265081527,-0.02717857830511624,0.06456771263970734
CCL26,0.047192375794294736,-0.0014173883611683462,-0.009606063871863493,-0.0014512658734821043,-0.043208504927806084,0.0710207810547304,0.07661105866418852,0.003937137929056796,,,-0.07255120723375663,-0.03560803034456137,0.07065869634683926,-0.037011184139247456,-0.03284970403701995,-0.04352119865608072,0.03301659638286686,0.033860220716842346,,0.09717869650699446,0.03686937302014371
FBLN1,0.03687436465008264,-0.008771296921609066,0.15567910498975837,-0.018398656799116696,0.02547298962705386,-0.003453861608343697,0.032215090654180184,0.0437844002638332,-0.003743026274987593,-0.0390068268141761,0.06761304848757328,-0.01319426482519317,-0.01565967396546911,0.05320883999187146,0.036240694868476156,0.038172128188521115,0.051719144102377504,0.0004137833141781707,0.06956019012596679,0.018162766952854185,0.12110450026503616
SAA1,0.027168749778803934,,-0.029020292422800343,-0.04525288570073071,-0.04654557962378936,,0.0880732269055343,-0.014385700051879223,0.006221547851318086,0.07019027328931807,-0.0033231704174436403,,-0.04534388826400593,-0.04805519639698646,-0.052713326531151,-0.05745483222980588,0.05303657136668128,-0.011046418823827339,,-0.039503695086136444,-0.00019854538053246335
MICB,-0.05787977520480318,-0.010417960849511002,-0.03333937743630676,-0.0013711066444351268,-0.009021723554666572,0.027467784159119484,0.0788633428491501,0.07542461025894848,0.003328443543507642,0.03246503708770496,0.057130957005409426,0.05536380606682335,-0.06885617736344689,0.055111156713838566,-0.03665423306824162,0.015717437035490944,0.09386743210883201,-0.026042888157869024,,0.08326148772903338,0.03638200432000499
MMP13,0.0012789134920024436,,,,,-0.015592738699632434,,,,,0.01330707445679426,-0.03547158647090475,0.06559642769311955,0.09620812029433794,,,,,,0.023359336323970428,
F13A1,-0.010250602825674466,-0.03648532938160267,0.02121721423901458,-0.03325424352529095,-0.017233654254545084,0.04827157324865455,0.008655153681941108,0.008640879954459264,0.05020233597008357,-0.013978327849986993,0.03698270053313461,-0.007578477922665683,,0.07858643451539615,-0.01597631822922602,-0.059395294000879076,-0.016038453304695607,-0.0826217017011811,,-0.04932198571039398,0.12060800604906112
CXCL11,0.04044952372352827,0.07135680737729813,,-0.032815901442871595,0.03145785885869325,-0.024485663876625617,0.12710294326591223,-0.03281268234435527,-0.017925222161367892,-0.018120719322850875,,0.0625129651457613,0.04813202020282926,,,,,,,0.008844556035924689,0.04264875841774622
COL5A2,-0.002630298579271015,0.01107911677226754,0.09663694925381003,0.01745752368568877,0.006731653802741066,0.04412469081295962,0.15881192586941761,0.04709961282536187,-0.02344218584811491,0.008346501213789092,-0.06425694032038054,0.10194342550565559,0.027919199891104238,0.1297999155241229,0.012872459884451334,0.011937000005991443,0.06429196695086017,-0.029798189747327987,0.05413682476039943,0.0075620502649744225,0.09489883383130676
EFNA5,0.055263023002415056,-0.04888197329704934,-0.02765561447345743,0.024287717786483105,0.015002863370939446,0.040086802635089416,-0.057612076659753896,-0.04303976397791741,-0.013420717211199747,0.012899724787097548,-0.019474155101312045,0.02636788154230578,-0.026847267561693276,0.010747249126834679,0.023996529154896865,-0.03147311275133779,-0.040934481884703854,0.0024048149480875814,-0.02619449779198428,0.0975532912020103,0.06402453331946632
AREG,0.019026380887483405,0.06796336431902106,-0.06953609051907429,-0.0024626364638661398,-0.07166853976695314,,-0.02333878481596056,0.01937747220367473,,0.04479650928268912,0.06660068300875148,,,,0.05400143587755761,0.04620255622309208,0.020810490063001837,0.07141497319400172,-0.010178194997101287,0.04242099005329914,0.1608948238874719
EDIL3,0.07336549640659198,-0.012669565985288333,0.05764650983679479,-0.020670353007880237,-0.004738001911433421,-0.030496921516853417,-0.11985476995184506,0.006609413040463952,-0.017108558495909393,0.023604083105894548,-0.04189184875173898,0.00879860214677842,0.10995625743040466,-0.07790864768499511,-0.007524153520889293,0.019487714597075986,-0.11203134469413026,0.05935124061220169,0.08631886871697643,0.009962267553813405,-0.1112052314918564
CD86,-0.011252936169201814,0.0302950609711872,-0.03280795247999161,-0.01313543041401411,0.051186278982266686,0.053069368565668865,0.06417223003178056,0.012644446927889475,-0.04200209664414835,0.03133285701614246,0.07155353623627934,0.011528207664170124,0.11297361774683834,0.09508975151211174,-0.02444389442398017,0.019560631862935676,0.008173390963139366,0.05940544244779363,0.12267472578702165,0.054923610282129075,0.12116908304456876
AHSG,,,,,0.0941914815845852,,,,,,,,,,,-0.026448139094170098,,,,,
WNT9B,,,,-0.028388444157790935,,,,-0.017427312212332926,-0.018142432230179407,,,,,,,,,,,,
HRAS,-0.010877822729355552,-0.06775965761795581,-0.037267024896695464,2.605189182000914e-06,-0.026648938979451923,-0.011197413641349543,-0.0968224649475351,0.017047896023251106,-0.012150610042797938,0.008621508283026207,-0.016421385148352414,0.009048132661868324,-7.986805891040032e-05,0.01049261920463939,-0.007019030823895856,-0.0032183366948786295,0.05500792966522888,-0.009168334882025671,0.023847809930083966,0.08798582282433491,0.0705463003358319
C1QTNF5,,,,,,,,,,,,,0.04032762283341114,0.05334902377691951,0.1432919890783302,0.05199890623160605,0.10458826108618041,-0.024329322181178673,0.07755408355134222,0.0862064541436829,0.039997496763654786
RLN1,0.1391935685395069,,,,,,-0.008351465819618592,,0.037381165431923005,,,,,,-0.019168757858237156,0.025933487389382597,0.13339129417935353,,,0.04082449149302425,
COL4A1,0.04932057645794829,0.028391419498639558,0.1102610170273687,-0.06971910112072567,0.058713573479716265,0.07722366815661588,0.15793503602256967,0.0284293848233191,-0.0007611198802783363,-0.011801407477925251,0.1417339551466507,0.025847210520267706,0.08354042003386516,0.11635978696264568,0.03793462967080841,0.03194535657053849,0.09657997382097526,-0.060689542022112124,0.12202322052495686,-0.009350189481176817,0.043213854160460384
CCL3,-0.019895653643627772,0.005938533116702248,-0.005519692895874684,-0.03956516490819237,0.047537300755276686,0.03285567003856034,0.04294350922182538,0.034043337785669696,0.0015212662953925753,0.035254954978378994,0.06744875255784005,0.14534572481303393,0.046358578161795935,0.047975522582677725,-0.02534624203268074,-0.054635875802030144,0.01804074132006487,0.03661353451100321,-0.08320442927724576,0.14004274911094322,-0.04391092150985254
BGN,0.039412561389140094,-0.004805686070767187,0.010064555333027716,-0.04326980847789916,0.09289851569008988,0.06393730349467178,0.07489578367342885,-0.030618943772917934,-0.03245518007947922,0.03470218498800037,-0.046386539466668986,0.03495857802284937,0.05515758946335479,0.0066490621894025196,-0.014911358205600363,-0.01775673799460711,0.06898374108578173,0.018927461029445914,-0.04757050585124476,0.006767404250581591,0.06381657714026047
RETN,0.01215398581147788,0.004145599464795101,-0.018539315355825307,-0.01795032026458179,-0.013308529435961782,,,,0.028267825046486676,0.08827419329291036,-0.03291817888393165,,0.08862044796092432,,-0.03170857104570239,0.020104445838805635,,0.07141547543627988,,-0.00944090939242813,0.21379631090162393
S100A9,-0.027152978750869524,0.01739835705346753,-0.0009746318666687689,0.030054905100850637,-0.001482904667053818,0.03906078605447906,0.0950399497767123,-0.013824676639321744,-0.02636187122017582,-0.020867014194954427,0.06328539279348745,0.08303017019801853,-0.1664747238326008,0.03228993875856677,-0.0742529530206155,-0.07723058203982448,0.02045428425862662,-0.028599440061587645,-0.009313487164218686,-0.08892733478022902,0.1382969164983326
HCRT,,0.02695389666558303,-0.019102489329783597,0.01826498489434686,0.09633226724744118,0.0771409961974921,0.03553325695049788,-0.020888732886281097,-0.022173794611900863,-0.018483050949226452,,-0.009780948850183779,0.05632541683749591,0.06791696897818,-0.0023304084352463094,-0.03869714257769449,-0.029991539800829876,-0.0428641023886143,0.0012932115111870671,0.04966095218833743,0.03472149437074341
FADD,0.015575182768464011,-0.012108786232211633,-0.005697100771714874,-0.0008098318588409802,0.04282945597005226,0.055205937189373236,0.13716334111095663,0.003059092100837045,-0.04268341130584723,-0.015280056421282075,0.005114273025471802,0.0961803426456298,0.05430924719040781,0.08032966026354695,0.04799552476846922,0.023142741256541755,0.07875198239613403,0.011821005176246731,0.02867809232465378,0.10372476063224553,0.012260178454229312
ACTR2,0.02580298276929715,-0.04697605920376984,0.00720981130193338,-0.04418291653498728,0.04222786743004676,0.05686347645901322,0.003361166484632635,-0.031071760824421542,0.04284212333168686,-0.015103862762996594,0.055995565299341236,-0.024781764410216473,0.005350544350341594,0.0027992054008325463,-0.02452323607784748,-0.07385558763558978,0.07511286852895564,-0.022991419035098874,0.007130783401147397,-0.06708579795787338,-0.025688473731408947
BMP2,-0.028315977557288586,0.03149706466554616,0.015941608713132743,0.030213401128301648,0.0427183459872441,0.034319137187068596,0.018209268902305186,-0.015796179923935824,0.046773545256695935,-0.027167369683754224,0.049477104093300715,-0.008289988917155667,-0.007763828196580874,0.0012736385325226296,-0.03295328124786923,0.012987076189270155,0.04083886983519922,0.007904450648911543,0.030618291166986965,0.028763602946475012,0.04945005298493742
PDYN,-0.022881855422515633,-0.030677526884714555,0.04491112672619193,-0.038711383955387355,-0.0018329067188767902,-0.050078026041038545,-0.13936780874084118,-0.024475992324627806,-0.03145092331393115,0.01591208531848821,,-0.026913240702008363,,,0.012449942138599705,0.08904542040846455,,0.017969145953872678,-0.056126693185456496,,-0.0723039508794282
CD55,0.0006150594490235224,0.02971768485400283,-0.008627786670030545,0.004624165920128637,-0.056197412876361125,-0.007485020322603162,0.03606137884170977,-0.006742356546565263,-0.015109049249339123,-0.001864323701546294,0.05756446598633963,-0.011596283077576394,0.0030127313297212263,-0.02410591821889441,-0.01985770834140392,-0.05977881567813906,-0.03862772850359285,0.004757549193651324,-0.011697115679700826,0.03943144390531876,0.03042494162974049
OSTN,,,0.003655970502403926,0.046467845203532504,0.0076813726950768525,,-0.0384923822268073,-0.0234642448762982,-0.020683599002017328,,,,,,,,0.05751356256901397,,,,0.04564242977335456
PDX1,,,,,,0.010303525372018294,,0.01454829254465635,,,,,,,0.06008619786440356,0.156640759677441,,-0.007459899107168395,,,
CD6,0.05198470202659104,-0.045795085147610215,,-0.048004417200473826,0.017723235250201377,-0.018247978747468665,0.06514077702965988,-0.020051697591416662,0.03273681365251736,-0.022185147735967203,0.03035784699981856,0.03374865805006278,0.112090284417359,0.007290707806340719,0.13113684258179867,,0.042243488381088046,0.00944729717531387,,0.048591630677072346,-0.009037305004093853
IL16,-0.026202547698766458,-0.01045727256923884,0.06011352356706623,-0.0016290488088003005,0.00024585628570764084,0.08765413224343489,0.07361091498392638,-0.011654113848369115,0.009156078958707231,0.018462422449978533,0.02525563211264105,0.09376135808471674,-0.07834132704561851,0.006507451155499561,0.045671766149233343,0.017838689103278915,0.09158534155815432,0.04633065418021511,,0.09767329351214629,0.05375288494461522
LAMA5,-0.01945627915082274,0.004864892507631566,-0.05571375264667548,-0.04506003788416084,0.08235609006012916,0.0937305514749641,0.126125246723596,-0.02633710528761782,-0.04004632147388146,0.04551381935871364,0.021180790193698805,0.131321646376694,-0.03566590872330676,0.06611979831441119,-0.016974845460173284,-0.01572318149363726,0.12633369221510887,0.033834209769431016,0.017888571236420195,0.07886593298126421,0.15742765731400274
RGMB,-0.016906877158574404,-0.025982678882242097,0.02167054334065089,0.08897189251782997,-0.040454623260878786,0.03508439319823104,0.040941829044415685,-0.037017955207528916,0.010286890561401075,0.014243611780315017,0.05165968726434998,0.09870147005071933,0.055093464933122074,0.03621525454113044,0.03781699685201854,0.043585473073292344,-0.022715899367084916,0.0178256448443497,-0.012060497779451501,0.05082764794867556,0.010119837114737712
INSL5,,,,-0.004633835527308274,-0.03141551372481664,,0.1010168835520969,0.024695514268591408,-0.021439994969722098,,,,0.05023567438737757,0.03752613137305879,,,,,,0.07538363789196137,
IL12A,0.018116850093769305,-0.031013507600008088,,0.023804484836130888,-0.016772550073830543,0.032342811866274024,0.12261319032094006,-0.014404171436432505,-0.01609198979837991,0.18557758642429245,,0.03686124896521871,-0.034819858208373286,,0.013075304670725305,0.005711815608537607,-0.02804416820186184,-0.02380842350192285,0.02575440308389328,0.027783483757046337,0.06225609069040286
S100A8,-0.046740017389131215,0.019074913014998297,0.061398059745023756,-0.002203561248959449,-0.009308693267230385,0.0810007586660795,0.08971251512680899,0.018968718633853462,-0.021625469988677388,-0.028430098093912587,-0.03899758256512712,0.12551364446096921,-0.02842452284090811,0.10613070096542673,-0.06826418266969639,-0.004903380530003727,0.035167577804426316,-0.0393740100119944,-0.05933612908982224,0.0046488337077648665,0.06392489683756043
TAC3,-0.0035725226682681538,0.0010598951984914164,-0.024952454474667547,0.05243450574569926,0.014226090720147284,-0.0012617101734307904,-0.08206663422632345,-0.037334496637485635,0.004579652994036809,0.03783561028212213,,-0.07924071552129666,,,-0.018407500643686063,0.11999411506031338,,0.07335107320586488,0.025878487979443695,0.03300372604166062,-0.0017699811165222392
TAC4,0.06329993745014895,,-0.00014057667362009756,-0.02649410675307051,,0.0563256384560428,-0.00066995002065208,,,,,,0.08488511928427882,0.11808026856989488,,,,,,,
MFAP5,-0.016421089888702674,0.00877128646702596,,,,,,,-0.023954715280770148,-0.021518874286434665,0.012449993399121576,,0.07935147975819647,0.032635853029235495,-0.011465648839460971,0.03750459410341812,0.10705447527477312,-0.04027480719172925,-0.008765654043726905,0.09905487625090655,0.0925562398887774
CXCL16,0.0006803671723634594,0.05952304332331873,-0.0579256853530025,-0.018893071895666986,-0.014835947841348144,0.03166441025146568,0.172375111018818,0.029389841928382406,0.004637641931949258,-0.04340238636556335,0.07980885266710278,0.04220475906490982,-0.012929806650156216,-0.015849795853671942,0.04491678398162411,0.025656491036136313,0.0638050907439485,-0.025879021232290078,0.03253175829163367,0.02090997429556808,0.08111021717124761
