,MGH258,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
MDK,-0.04068488543250547,-0.04490220283789824,-0.0039645383359668065,0.015570397257739314,0.06591261145240516,0.022074467552006358
BMP5,,-0.011251825508050275,0.022247498602132845,,-0.033253479001736176,0.060467034643096614
CAMP,,-0.004084199932380264,-0.0023133232980869015,,-0.00845847182480219,-0.029353583580246884
HSPA1A,0.027789108246346107,-0.07280555808040033,-0.025483153646705805,0.0371628276804145,0.03479254638693669,-0.0500993550415636
SEMA3F,-0.03834390542022578,0.08058196739394237,0.02261984471201075,-0.010474226415474042,0.07102467556766288,0.07608197277907947
ARF6,-0.046013761085497235,0.0232489317812578,-0.0064548291086497876,0.015023731302791494,0.03247298072496133,0.005793047175524582
IL6,-0.0070251512384729015,-0.056079039343525705,-0.02680931217101395,,-0.0008349041254409769,-0.03103193212577817
CALM1,-0.020253212008272424,0.07840282380003792,0.024533653132752176,0.07355413646990079,0.08699559773580233,0.036820203867536365
VIP,,,,,,-0.05156659604661228
NMB,0.053753434394952546,0.023047443433330886,-0.011107599155434389,-0.04746643945308403,0.03312448552297294,0.01604833737767847
CCL26,-0.028575273737111166,-0.028438873128159882,0.011376901835878445,0.07362164290501794,0.07696360861726359,-0.04537475434949494
FBLN1,0.004011660083285864,-0.03586239272760216,-0.008313394601813517,0.06080804219435103,0.03319719504317003,-0.015311108133731372
SAA1,0.02556721996856466,-0.06408707663975921,0.021807472846075187,0.14285646428288207,0.03714279509892427,0.048745728714799125
MICB,-0.040602702153985315,0.0602533707656402,-0.037157711866567716,0.02377226892211613,0.027370991694429272,0.06263218201881422
F13A1,-0.02876679425624594,-0.0045919055873077375,0.0309210406013756,-0.018817878258032474,0.025225418813170107,-0.006705946593973787
CXCL11,-0.058951054724286675,,,,,-0.021795453147519014
COL5A2,-0.04783677754961228,-0.026135963045867894,-0.032149797156970465,0.058818392647554736,0.041692961590701495,0.06957537052732339
EFNA5,-0.00962083453632488,-0.02978975144528824,-0.029252477121862224,-0.007722785463336082,-0.046906532635833685,-0.0010527600532769367
AREG,,0.06892705118860344,-0.009100640560516831,0.10684814439356559,0.0037489168698928103,0.01270258324698692
EDIL3,-0.006205232957879465,0.07542934398983897,-0.0404264800426107,-0.003262217652410127,0.012214101309247553,0.014598122653801757
CD86,0.006087602115194354,-0.0064996496489328655,0.022638445843147767,-0.0029189603100232588,0.02709881031649108,0.019410935868880947
AHSG,,,0.0964669856844256,,,
HRAS,0.02887265983175256,-0.010805660135731362,-0.01838694133984378,-0.010724580759989655,0.010859933901993543,-0.002300443005771932
C1QTNF5,-0.03098548371227512,-0.00656365622969462,-0.032491086583301666,-0.016049291660321523,-0.03508311510133589,0.028664998881348547
RLN1,0.08088372447677931,-0.01129824100378176,-0.026848958669288492,-0.01680611209487797,,
COL4A1,0.03847386783683117,0.04306336761966001,0.01719051498085442,0.056171798479125484,0.05772757358375698,0.11816297489201821
CCL3,-0.04242490090892275,-0.01632117925641544,0.11175517250561345,0.06179743145742458,0.08437740702276392,0.04079804989204428
BGN,-0.011545787258877359,0.0006908020828907742,0.009965122988385679,0.037783245864332,0.043403557218848365,0.0933717923156894
RETN,,-0.03650366257767132,-0.007981396069535733,,-0.016328827302193615,-0.028884274862728907
S100A9,-0.03261187238844351,-0.06524847153631425,0.002789011737275086,0.04130485988851244,0.03011593249126821,0.04129151039948674
HCRT,0.08892800030753491,0.043974943454968024,0.03559233479429469,0.052323269607754665,0.0029482057794039144,-0.009202193163178291
FADD,-0.012675703483803959,0.02575368756363601,-0.0016985419478070063,-0.013827522253204884,0.0039082229806368055,-0.005779643995538533
ACTR2,-0.0880064109644381,-0.024969602458943287,0.020747034326547908,0.03426122865710463,0.004503590380182788,0.06280194487237138
BMP2,0.053335604371491936,-0.005350951673268537,0.04929575409521625,-0.0015075750091261028,0.028557162224285063,-0.007653038600389778
PDYN,,-0.05231215959656913,0.10528475790043772,,0.008628685853633437,0.03258644256261649
CD55,0.005774053226849721,0.020325209178931346,0.02826043132198812,-0.047433441038808456,0.0015509594473184654,0.002522824658797694
OSTN,,,,-0.01734828374498352,,0.020350653217993873
PDX1,,-0.020514545544558938,-0.030436406371988044,,0.02954991607543961,
CD6,0.02895023685928601,-0.03262291764151251,,-0.022306825079278413,-0.04190932812264504,0.15718576725547118
IL16,-0.07248456867202642,-0.00569576064282933,-0.017874249679381924,0.02621774386367033,0.01486955872644356,0.02617005314050315
LAMA5,-0.002652992024441347,-0.06130188747277062,-0.011745771642775809,0.011649753914139895,0.033073761171214175,0.06155079276711544
RGMB,-0.014444397222189341,0.05172674713539546,-0.0497614514102807,-0.006246795027139558,-0.0667678103967311,0.024167982215270688
INSL5,0.0066316982842633525,,,,,
IL12A,-0.010041365049245661,0.053784840513028474,-0.0021061319550298566,-0.02402802943606635,0.011076259659176427,-0.014696965776963382
S100A8,-0.02609537581664562,0.015174265518552181,0.03906369326958573,0.08781410796460025,0.06529304416623084,-0.087589158363125
TAC3,,0.017779325592543166,-0.008684561916217628,,0.049259924080233254,-0.0501314171561576
MFAP5,0.08757054098833537,0.027423301717481384,0.02229849530242724,0.08185939653373832,0.07038514211745608,-0.02995870124370598
CXCL16,-0.004372048789479345,0.053452706542244405,-0.008007065163335393,0.04048910273556462,-0.0005107525253812329,0.02905479674773888
AGRN,0.03929298496171985,0.04661626987565691,0.06517406108824847,0.06327473546981136,-0.011665997445507592,0.09288553013863808
COL4A6,0.011170470403177282,0.04671115144727718,-0.017509029889202412,0.04547772096037079,-0.0626321068139339,0.0055871009608608555
FST,,0.043461199721744594,0.01410226701424128,-0.01122473974868599,-0.006264796418057173,-0.0025336476501410933
MEGF10,-0.011806953724504111,-0.005072649720822054,0.0558298878044823,-0.01980608096430156,-0.00940282468443035,0.0037346114940372665
C1QB,-0.09005824291558331,0.0752538858079183,0.01395718651331156,0.10663067256636463,-0.030330870251215784,0.07872229398790344
HLA-B,-0.020338858844402896,-0.09133262390547987,0.03623088345158152,0.02035415095878676,-0.001273474370302833,0.06394538460345651
PDGFA,-0.042828578118890986,-0.03625897305873938,0.0767757357245109,-3.9325089304365456e-06,-0.03283643678392163,0.029499476934120947
LAMA3,,,-0.021137459928388353,-0.019614788941188666,-0.03470943875138184,0.0441012768628522
DKK1,-0.019081882222073892,-0.003854234421875242,-0.01369509854247378,-0.01761349985204992,0.020189627100796827,-0.08496222867435509
INHBA,-0.02380463095971947,-0.05232365872018857,-0.033885661225809174,-0.049033300562975855,0.03865952645318448,-0.014938934457642333
IL7,-0.028382610762785372,-0.01812607302088267,-0.040328209394869634,-0.018387653361303928,0.0026828967600274005,0.011798753598523644
FABP5,0.052848510250558506,0.040675504443192255,-0.017059386544850712,-0.0390572340448099,0.01635232016576692,-0.010549100036115026
CCL4,-0.056920518960206536,0.014197350859766136,-0.014393868548690483,0.014057889635490716,0.07069445488445715,0.011205767236332726
FBN1,0.06115079010178093,-0.026377274999153894,0.03676104246514475,-0.07265898571951108,0.044167621196832194,0.01950385913943547
TCTN1,0.033096667336565196,0.01643154960411576,-0.0012649102090533195,-0.05483093029568294,0.000747052412202228,-0.04074231334888461
NCR3LG1,0.9999999999999998,1.0,0.9999999999999999,1.0,1.0,1.0
BMP7,-0.002739521706517922,-0.019934363701708743,0.07197287521565796,0.006142703410941226,-0.06376843956496146,-0.06583448498097481
NLGN2,0.023741890377400952,0.03484300125342931,0.04268259646587567,0.0028433407347474536,-0.04907621291348674,0.03185410498310228
CCL25,-0.01852024227378846,-0.018082774571752877,0.018216583451488688,,-0.024437802635944344,0.049088524409534484
NPNT,-0.014216567835702748,-0.025276776178584058,0.04651839127952368,-0.03465339800441472,-0.010161574732135858,-0.02783216254790814
KITLG,0.08780340197453179,0.019158289381336444,-0.013075467990781763,0.012148652930093611,0.04160314646138098,0.03154575453393239
MADCAM1,-0.019081882222073892,0.05769616006197713,0.008139780127456713,0.0385059623585972,-0.03197989848674322,-0.018527713536604942
F12,0.014243131262029425,0.06554754146623697,0.01318609484613133,0.057911622865511374,0.08074739307657412,-0.02556254156183664
S100B,0.005418224082455427,0.08322888876777954,0.013443186869266687,-0.014844373264189118,-0.10828609281093202,0.014911507111573416
IL27,,,0.02346001293420721,,-0.01619973773468656,-0.022592826019164746
CD99,0.028556999793521325,0.023099440762517964,-0.013528374228188709,-0.025100241158483996,-0.08022599291972331,-0.048889293163313884
PDGFB,0.03551405987756748,0.00913268979682357,0.10521672345000598,0.02384646144521193,0.044530969187769484,0.09150261643396705
CLEC2D,0.07667123698554927,0.03881308777208781,0.09933524058981645,-0.013262487315912164,0.01923220980865075,-0.014549922165930483
F8,0.09371185375765569,0.007690632096030748,0.03228275768296807,0.03717271912822211,0.04872530259528758,-0.03165912171406244
C3,-0.11663346437968074,0.06340012861235289,0.00855862231091074,0.03492639082110378,-0.053374188729000294,-0.0055600747900139864
DLK2,,-0.0034877874830944195,-0.0010272220159996172,-0.019614796776083854,0.0659703647197228,0.07254970599018049
TSLP,-0.018803027702045866,-0.044231850915038985,0.053668169836390854,0.07671537070308315,0.07924858046753677,0.008659282196241591
OSM,-0.017942097167308997,-0.06414943245074295,-0.049361643033260905,-0.018627350499460897,0.017551468479660326,-0.01909961571445515
PRND,-0.019081879844721962,,,,,
SLPI,0.08005778899980298,-0.10164768074969957,0.007869970064145446,0.014764707712779613,0.008796353636177439,-0.0045061404693207
AFDN,-0.016659344658618912,0.014647245775190443,-0.02502698434679606,-0.018074828671629125,0.05399455646545231,-0.005361739058670549
KISS1,,-0.014627809984439834,0.12860705420846683,,-0.029696531821070106,
ULBP2,-0.0358675962096396,0.05998004885229302,0.03639890645756951,0.009901614744995691,0.07578645455805792,-0.04161009021985694
ICAM4,,,-0.020829166187767555,,,0.05475983715614723
ANGPTL1,-0.01183826251665947,-0.0070862803643392475,-0.02037633770789411,0.07885683763696147,-0.05099197915619304,-0.02538627307405234
LTBP1,0.0029744428239146118,-0.027558657248815507,-0.009435268952815296,0.05304636579904835,-0.04370124041768081,-0.0017103615757395423
NTN4,0.08452780286054566,0.06771943237731139,0.025142783621929884,-0.05473769557246883,0.035339579244071474,-0.00255193037860494
APP,0.03850791403819072,-0.04143856465766183,-0.021648985807271627,0.01162575179425986,0.0030738022776336596,0.08633486688889254
RIMS2,-0.019081878259821168,0.04379380149737358,-0.015637272912969288,-0.025872249413287796,0.03823242090519693,0.005833357297319574
WNT7A,-0.019628409421681692,-0.03996788946046525,0.015516912546212475,0.01919306370207618,0.022357666336269323,0.04281782791864079
GAST,,,-0.006407502791698319,-0.0212228999631026,,-0.03495451121632949
GPI,-0.0028221878373511536,-0.07638781391266417,-0.0015670422214518918,0.004955792466133584,0.020363202429295426,-0.05443776097718064
IL1B,-0.02380464046973101,-0.04856062492333794,-0.031642640727920154,-0.01842985212283011,-0.01940806404540167,-0.026768151274086823
SFTPA2,,-0.027127009082567065,-0.020516496653719997,,-0.01888357420512481,-0.021381967730905307
HAS2,0.0038376848226771097,0.002572247329547161,-0.012146317752251596,0.08023761035512503,0.02130735571201375,0.004558845431767478
IL11,,-0.036076200847945834,0.022446543222737397,-0.022306828615385563,0.06834045494242141,-0.05339013814896345
SEMA4B,-0.001357336065983848,0.03704426995955476,-0.009248215700474243,0.0004659690431076233,0.025871249958427545,-0.026121845121994232
FGF12,0.03788160892893991,0.025468508175039428,-0.012447214832502662,-0.026493379737248277,0.0933871575858315,0.05161404944081574
CP,0.04558016066072485,-0.043605831107260885,0.03199951737034474,-0.07880425681412655,-0.017832028190660147,-0.05457834433722253
NLGN3,0.05414572525751629,0.00800957063090808,0.06084342939935439,-0.0030760499682876146,0.043400843102568046,0.011523665922669962
GZMB,-0.023577824254910385,0.00780237491150907,-0.02943223373895526,,-0.019881886231507575,0.0149215132145518
PROC,-0.05826795642834895,0.04126240014895157,0.039991428626698966,0.0010030022032033279,-0.04610831268195551,-0.03225815471137494
TNFSF11,,-0.025676584540442596,-0.02507990534440721,,,-0.02229583765104038
AGT,0.05807501588463067,-0.08750874459606356,0.05344295688834887,0.023166332248812503,-0.08808047442049692,0.021936449239452253
PTHLH,0.010156903811394042,0.0057693963430278565,-0.02368158789962645,-0.04202269843646025,0.09342525558671412,0.027176363411294587
COL1A1,-0.069939138065843,-0.00463446402142981,0.033439858434498544,-0.004490809706363672,0.10722269852822615,0.06612572346213522
LAMB2,0.08154824960949347,-0.03629318969423505,0.011062827511335903,0.04959192627791542,-0.02368896283692715,0.017080745810653202
DSC2,-0.039683749868819077,0.019560541560410802,0.010087175888840257,0.01719228033044272,0.0006146780077264793,0.014552850440208038
WNT5B,-0.00768271911871673,-0.0493405764403707,0.02072912303146642,-0.005463212873302809,-0.021923300436947693,0.05166356097844474
LEFTY1,0.06698750812877495,0.07199218530970651,0.006085419275811346,0.07132837108597649,0.0010881516594432687,-0.004925826182702409
FGL1,,0.04382936161291088,0.045316148212654006,0.005404283915889153,-0.00895607973745059,0.00847442074587606
CXCL5,-0.031342236517824675,-0.0909672503674402,-0.005486857546659535,0.04028840181875142,-0.019080449087018874,-0.015720649267953316
S100A1,-0.002843343087343153,0.13073142165224869,0.0011764353713110771,0.015713680384688292,-0.04310777481624361,-0.035788125221693834
NPTX1,0.039340801624281746,-0.005130837605764091,-0.03632914006413906,0.09736402064702628,0.06365267814725781,0.07907113085595369
TGS1,-0.0059308912701001,0.061674601152128694,0.00872691332728412,-0.006035920039464068,0.07698581253224576,0.016071718455724002
SST,-0.024473671686763062,0.02503601038783142,0.034813710377020336,0.14464268147211157,-0.008254461917494219,-0.0762960132969926
IL34,-0.02111954342322735,-0.01040117812546925,0.03205181103472331,-0.04464162196414312,-0.008126052479965404,0.03987916697496646
DHH,,-0.0026447598757851024,0.028299298799213717,0.03846892437931669,-0.01263857234876952,
XCL2,0.02032968673013042,,,,,-0.02538625591018448
TF,-0.010979138080171985,0.09733067859051638,0.016247237655020962,-0.06207762954442676,-0.020758029731350342,0.010797689823126103
IL33,-0.009532713870110518,0.05520091343206541,-0.06358267700241628,-0.002277862010269722,-0.0403420924142655,-0.06183242737998727
RBP4,,0.03385329768315105,0.0031820747625798964,-0.023345409735015112,0.019022393761311766,-0.0035889698429832527
CCL19,,,,,,0.031232678513482128
CCL20,,-0.037724950283156714,-0.02584191258259964,0.05849492152407867,0.0296872190526808,0.01861443920219373
NAMPT,-0.023164980314492937,-0.09177603485729129,-0.04637009527556607,0.07302036303174247,-0.0013146903570057384,-0.02194657364376447
