,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ARF6,0.04528771649685839,0.05281303844200528,0.025181433275413466,-0.02018197466507741,-0.0021368084868317247,0.0007928413225701822,-0.05567849349910618,0.07066649730939074,0.037062530464733894,-0.028194361639426815,-0.0072464876624545324,-0.00809331549651102,-0.0727726430253688,0.04399259909718531,-0.047379114266473635,0.03447751719069886,0.020197940211167453,-0.046792765100814405,0.05295057259263536,0.060808042763104184,0.03139392922014504
IL6,-0.027634537192807538,0.0013843434951385763,0.02061856610900968,0.038367943354308646,0.024246859266763798,0.0801568513220267,0.12260169244105208,0.06662075520844442,,0.026644213959005174,-0.016006088013993166,0.007798689942240765,0.08611232745551531,0.08704063779409807,0.000855929178852389,,0.060078022871885614,0.04179717959386862,0.062311860702208156,0.00836985679802768,
CALM1,0.08607719450185748,0.10909169159096675,-0.101735518052111,-0.04595087851857813,-0.05202050500903557,-0.0403053459029002,0.014164363008997281,-0.07073503870417797,-0.008971153438579042,0.06654879925084305,-0.03304069718603397,0.03838681225801277,-0.023648182475321678,0.006646175952318728,0.06648088788163883,-0.030157697076910274,-0.059170928969881714,0.04996105554210067,0.009060390821492917,0.011245740732818733,0.1204834133782506
VIP,,0.08436162580140047,-0.034163971507992136,-0.02833523289466763,-0.03447216498174656,-0.04414589179331553,0.04278430168229057,0.05293615392761536,-0.03879866708572724,0.039296365992220215,-0.023599321543731212,-0.0009142574799397125,,,,,,-0.031580000328923545,0.08969770809947043,0.025329544562939087,0.05080755692658541
NMB,0.017865681797149962,-0.020271470977803508,-0.07318127310725699,0.007102651553195421,0.01215115744466151,0.000563800531869014,0.060398544485756135,0.11872761600181737,0.03407491339444656,-0.10700646122320516,-0.009516973733362303,-0.056275706890795356,-0.06008862415707737,0.016635242313181992,0.0255225788357674,0.025718984134353754,0.034520516019661544,0.08246362628714583,-0.05503566140209302,-0.07097148674469117,-0.01389823630389773
CCL26,0.028662895616592538,0.0036223573306539895,-0.013364600010675935,-0.017089535884485554,0.038295045816096995,0.012251335063702533,-0.031741916261686536,0.0044744144135835506,,,-0.01777588002271884,0.028849756331426304,-0.009959571642201575,0.05374528388066687,-0.052737283967099924,-0.030179628510331923,-0.022779165016214686,,-0.007057533036889578,0.007913968461076752,
FBLN1,-0.004179061083453481,0.11700632484533778,0.019997130909004703,-0.03171832563787742,0.006187533455658161,-0.004026000946327533,-0.003464826685457586,0.11646900136953243,-0.004231322566463787,-0.014027409677701472,0.00936337799755172,0.008915645959847068,0.02661316753826089,0.018252721037281296,0.061087971011563456,0.022364803798541905,0.007998858665357413,0.0038434224910757282,0.03316617474591097,0.00811585740012716,-0.043876356726940305
SAA1,0.01891589420215592,0.0019895436092824,-0.0014697925341604246,,-0.014508218958654494,0.14532563148867123,,-0.007922274699966135,-0.01328005945609914,-0.06526686701344439,,0.025845613817510327,-0.021073056934082755,0.07504595154015815,0.0016634031846299994,-0.07178679979373846,0.03065441565010319,,0.05371040633999677,0.012346103691354015,
MICB,-0.06508434179642329,0.022529544367347287,0.018969334767720433,0.04529271546603713,-0.05807737931107726,-0.03798237490384257,-0.03165369950594046,0.023462414590450786,0.005976888579211984,0.022679907486073837,0.05598278814016123,0.07242603590093794,-0.0341590816708121,0.0220149699094545,0.0782725319230058,-0.049215806605391176,0.032464904214258246,,0.07773127676658163,0.06473505555671576,0.03712464538273602
MMP13,,,-0.024849151328248855,,,,0.10001889265492582,,,,-0.010727529939559208,0.06746943844200692,,,,,,,-0.027195405312673913,,
F13A1,-0.0023433627432972687,0.014292013175491974,0.006297123405810994,-0.023971725149546978,-0.026918020158199926,0.12366333342977047,-0.028824673344670714,0.004271481717153247,-0.019662647062816768,-0.0752944392949051,0.05014406857928821,0.04380586912027029,-0.02145072949677053,0.03295232389133274,-0.028248698913575638,-0.039420556718620825,-0.035272795210822425,,0.04480495656939068,0.01463933362856918,-0.027973349105736605
CXCL11,0.04625526109734749,0.05791318753735876,-0.02345421106734538,0.08882708310250495,0.016630864938110553,0.03185017477843291,0.06633403801885973,0.1436929840522644,-0.00038763198023954333,-0.03527728353588822,-0.013170938641478917,,-0.015528768633406301,,,,,,-0.0348674966388039,0.010424172350040343,
COL5A2,0.038246189655916335,0.08063023862157645,0.01736745583992527,-0.03777684069533431,-0.04363783032049819,0.085810741035031,0.06109767325838968,0.18879471680628937,-0.004706975557790537,0.006127119514319877,-0.05436228908587485,-0.05019211902905607,0.07600359180293945,0.012549157377540397,0.026268013234990596,0.05614563229561538,-0.059464411532665656,0.02295283318800293,0.030863555716180737,-0.00772699751023906,0.0729878709166947
EFNA5,-0.006212933390045423,-0.02861804089407456,-0.011442789514308572,-0.032116613677475016,-0.007498098368124625,0.05120220162906751,0.051258427804244895,-0.0656515197286344,0.05785278873365727,0.07900836635785778,0.02988360063073144,0.003284829050508259,-0.006283397952008911,0.03441294103746104,-0.07230730493131068,0.0283652311880405,-0.05847390919234842,-0.05966624455546902,0.06883896081593541,0.03255398667382072,0.07875650863384898
AREG,,-0.002311517763722218,0.07381413561957265,0.08128721421826575,0.05741943100155134,0.0660517516894101,,-0.01386720029139701,,-0.07607498375031764,,,,0.04044313730035649,0.03405358825302012,-0.034418018979981355,-0.027898871829940598,-0.03985514407099553,0.02878017222753304,-0.006549111098355497,
EDIL3,0.014222270939085792,0.047641102046483176,0.0008103785145191017,0.0041367784620446385,-0.04538919713465928,0.010062261395107797,0.02615036762431349,-0.09292336937092392,0.034951121819626854,-0.05347405918297977,0.019519025758428784,-0.06544013876395477,0.07695339082839359,0.040665074603997084,0.02940752545706409,-0.04469814921420305,0.012907169038211675,0.08107604084294545,0.05584134585936066,0.016339349515210138,-0.03837136792824577
CD86,-0.002298997416666131,0.03958350951713981,0.049977324078794925,0.0019771427763807825,0.004852796105536289,-0.00559328209077708,-0.047753820972233955,0.06401934044129297,0.025847591829230566,-0.013611142333414627,0.011198585079876913,0.04506140585852984,0.07683931225338302,0.03874097094841303,0.07077841473815598,0.07255796985950999,0.04956103520397987,-0.027770132633198958,0.0548186211526172,0.016074002845008657,-0.016727852756601477
AHSG,,,,,,-0.030987112194886677,,,,,,-0.028638531054350477,0.16230473001657456,,0.026136058219680656,,,,,,
WNT9B,,-0.03483606595249257,,,-0.005135075314140022,,,,0.016352141273810808,,,,,,,,,,,,
HRAS,0.03608501377970165,0.01974637883172926,0.11099607753773054,-0.0001417894680607967,-0.008018161322898272,0.00037844499342960173,-0.03445409218794561,0.007203544209989726,-0.04618605891456661,0.004626050284856238,-0.021388207041614322,-0.027183229058051657,-0.01146793457246838,-0.03756347763343444,-0.07088175222570495,0.018334889876059503,-0.04302582473762702,-0.024838109559253835,0.07169939488822785,-0.00998810268674673,0.024347681345420823
C1QTNF5,-0.03407814456347748,,,,,,,,,,,,0.02522745807319615,-0.022512023836769212,0.09352528225280793,0.05351030832732532,-0.015021000103372746,-0.037116029582644074,0.016966548212226564,0.00020606935686116035,
RLN1,-0.020986439486113895,,0.04083260167280886,,,,,-0.02123580941282868,0.09366659265652026,,,,-0.04267294749264933,0.06301725082512122,0.07975408127649977,0.11869473476201557,,,0.05697604538666409,,
COL4A1,-0.059961515992543526,0.08554173682425652,0.007811213782120631,-0.03587204985568151,-0.04640083026849332,-0.0024198851661139118,0.03701736816042867,0.17217671937234683,-0.03264244174431479,-0.040907879619503235,-0.048384925740707733,0.01277019949581488,0.12198620702730048,0.009182449738485485,0.0716807451701218,0.08276585300758428,-0.08626404326822922,0.06678115655747456,0.00820630918578377,0.043643333343453564,-0.063021798087775
CCL3,-0.030107709109978814,0.1246679735343969,0.010947599898382697,0.020713130564264527,0.056206482132566245,0.05222341003928312,-0.08222546640087956,0.15786517108167225,0.06873294399308126,-0.07795583435243049,0.009130472006383268,0.007953322923821322,0.03527709239872038,0.11118371539757475,-0.04810977778453319,-0.021555770956035024,-0.09531137503841398,-0.03945275997090217,0.08662159746864578,-0.016504996928117358,-0.07998404694967291
BGN,0.02418578903827465,0.01369912739182484,0.03697148331484551,-0.013097337824013679,0.011761548595881372,-0.03851200514322768,0.03475835666760035,0.154845583148652,0.0031474821332509663,-0.04383435581439747,0.02905637893354186,0.01489090203329387,0.14130866343472373,-0.05617482139189728,-0.024787600821967744,0.046113215786553974,-0.05986522877681684,-0.07999387713312023,0.04162277927805252,0.042174072583685364,0.05739134305642608
RETN,,,0.05064483125493433,0.0661909188046034,0.07006544207371122,0.03679795835776238,,,0.03324755406566794,-0.024766458244882397,,-0.052966343197576794,0.023288016404244404,0.06281834804653445,0.0573514933799648,,-0.01609947542507542,,-0.037120833744350844,0.031652949445124666,
S100A9,-0.051854056184382165,-0.02763145491807226,0.025765153850242,0.08119252652396461,0.04080441844247761,0.16979394058480649,-0.08931177250849673,0.037408526606101646,0.08135269539336269,-0.09832727813648173,0.007214222562802012,0.031121174367046023,0.030960704517044083,0.053961819136463064,0.03367533083981811,0.02945430945465886,0.03295248833581301,-0.07376590353394163,-0.08038702677285745,-0.010731970648952776,0.00753986403677111
HCRT,-0.033213324126805506,0.07001813844947699,,-0.0030154292231855256,0.03567773217909439,-0.028588125074573097,0.04662550922738081,-0.022253207654417673,0.0910854502213486,-0.03899078679071557,-0.020419158781165462,-0.013552676394756095,0.13869750029152608,0.08799074177671228,-0.00568743407218222,0.12469625737858704,-0.012506959340805089,-0.02257183261396533,0.07674430417865329,0.01656143289737004,-0.043203775183224165
FADD,-0.004339594647117492,-0.049201980328213296,-0.009391232095227724,-0.01785632780904914,0.0008780737725423149,-0.00970127885045483,-0.024731879916901834,0.11671857760572979,0.01987634061433952,-0.08005032949014955,-0.01311640750995226,-0.03825754664343314,0.0014678532276915178,0.03245951846545644,0.09177337237174205,0.004486854579362379,-0.016269587254590774,-0.08304821206689607,0.05021750614911234,0.01285217372310491,0.06488994340773536
ACTR2,-0.022554106384051982,0.02843456832893763,0.029772820350821863,-0.06141615943192569,-0.05096688046090048,0.06789049354836801,0.0485876691279396,0.04128783852495533,0.03419808829699877,-0.027536760751803856,-0.025013900734818465,-0.04846663804934299,0.04265591152472407,-0.0829080226788829,-0.05499185568945216,-0.0032598197020659255,-0.04385636860850315,0.03246364111831443,-0.038054737654786445,0.10262931380810551,-0.14510648423408948
BMP2,-0.06540764907008936,-0.044607626668878804,0.113708369373035,-0.024809755810623686,0.08355601167746894,-0.005140154897479646,-0.005147307465867306,0.0879788948328593,0.024971538910083746,-0.012743203279990295,0.009786194972423331,-0.00330030270670599,0.017125717165963023,0.04091411493439042,0.028529366799494454,-0.01624606275155453,0.029526307564930517,0.0030934392008930447,0.08739224275616264,0.02795450358547857,-0.07266716056242303
PDYN,,0.128062657942602,0.0024633461045147297,0.02880261120297599,-0.07385449916064511,-0.02625456063997479,0.03992311237966004,-0.0333676619445108,-0.029747108498448215,0.07431642408075301,0.03379862041623285,,,-0.007811201421918787,-0.0372036750739715,,0.0325088916809269,-0.04286608162984756,,-0.02046350662579643,0.052938654189303484
CD55,-0.009376003134715802,-0.02234582863176013,0.053054973125971704,0.05720428717024938,0.03414247472566453,0.06342963969381882,0.07981581659856615,0.019408166713649956,0.021273916518509736,-0.05035654635845457,0.04619532080406306,0.04777066524780838,-0.028836727781972618,0.05757825363754336,0.07295341764532402,-0.046162099257423254,-0.0030000561480183533,0.07707081484485681,0.02234244659458401,0.0788775188165625,-0.02172372976327535
OSTN,,,,,-0.01302144606146433,-0.01589469019961496,,0.03336531302985961,-0.004322082709712067,,,,,,,-0.024931598275624196,,,,0.059444087692738276,
PDX1,,,,,,,0.05870926703135705,,,,,,,0.0063018121500148135,0.003981981498896485,,0.000666049950159452,,,,
CD6,-0.03427480373034623,,0.04709615943832296,-0.030088455084967942,-0.012059353741503836,0.002920710472878117,-0.03505640162975728,0.1151147174784596,-0.016216506089258755,-0.02966199041669512,-0.014174659474104059,-0.04191028772877421,-0.018280678070932622,-0.02799615824162626,,0.045399111054247106,-0.0179436751908773,,0.038737586391683176,-0.03785993808337501,
IL16,0.007222107779477175,0.0025928055860397455,0.01220097324609519,-0.047203756787034264,0.001999756870552606,0.0028647357323686013,-0.03739126590592719,0.10074022476981363,-0.04714539534741384,-0.017582469390803705,-0.0022367660999877666,0.06752651791252054,-0.06004982865697936,-0.023498424678044572,0.072554095875482,-0.025344594666425864,0.03819934802890064,,0.04939199545548956,0.061563544965049274,0.09310126649274568
LAMA5,-0.03812511112381021,-0.024618493717169777,-0.0033601010351787856,0.007852623304761499,-0.03645619303339146,0.022466287186206156,0.038286109057523846,0.1079059339831252,-0.001342200110348435,0.00019252068955990015,0.02233670186993127,0.013495596397829577,-0.01574931675531527,0.05626254577779643,-0.04805559613162625,0.027755191838671554,-0.00890942839242272,-0.019739801976340836,-0.03280674478035366,0.030112536342821166,0.14558656629964892
RGMB,0.0309457075405243,-0.002659397579848774,-0.005172945580190369,-0.004277195206722306,-0.003060100379153273,0.021840937640262844,0.03184806944952802,0.06779832170654944,-0.036065474541375354,-0.005980208060869053,-0.020009471746194083,0.024452527911835945,0.06061522700854797,0.008535086905870456,0.017878741342853666,0.03272599625605079,0.028916205448148668,0.02989338828211581,0.029000611235490678,0.029838987874094468,0.10454911147702055
INSL5,0.07219071170163013,,,,0.04393937511850706,0.032194828733926796,,0.040221850378352714,0.03738189099337592,,,-0.030151603368997706,,,,,,,0.07549033333822494,,
IL12A,-0.039969265926368805,-0.02955505977836575,-0.033394941360392554,0.015387472550755503,0.022284572868438643,-0.022689650254230264,0.07110320044904095,0.07263103916102781,-0.015220226182558326,-0.005250354464714005,-0.019295487552051627,-0.040776089708994635,0.08443767853457874,-0.0029079143224429098,0.059318823246948364,0.00385193888124392,-0.01469939561901101,-0.05666548300643358,0.010854962606824071,-0.014187014484778531,-0.04936500069497741
S100A8,-0.06709538171172341,0.04781655369443438,0.047387962822473484,0.0409652157829014,0.0877727131330639,0.1324301536514831,-0.06372789134457488,0.042308734451186124,0.008039396756282326,-0.1072956538009214,-0.011739078757958609,-0.026814558488246293,-0.0031950454733447975,0.07302573458836077,0.0722382553015415,-0.0016077841151791849,0.033806411704290405,-0.04531724940144103,-0.00510750267249392,0.012307977667113616,0.06517664817938942
TAC3,,0.053174048126682694,0.002083608518220948,-0.0030529762381398314,-0.04266233364791627,0.01578565978319581,-0.01630197216622914,-0.04259844189355237,0.011488395824785346,0.06677162872739434,0.056248546799460196,,,0.023796870129853716,0.019884632769732312,,-0.024479836027483413,-0.04728319974412719,0.08755382563484675,0.06370503453614812,-0.040996637242187765
TAC4,,,-0.04562260020041994,,0.07082508584960999,,-0.03846504907407566,0.04780873632022976,,,,,,,,,,,,,
MFAP5,-0.03226283053303602,,0.05317191208810098,-0.018000958401105854,,,,,0.007886771727900997,-0.04189278670733579,,-0.02824901472267088,,0.01679366890442529,0.05205909363071361,0.11776752125702064,-0.0005851820749664486,-0.03758421911805104,0.00945805522837571,-0.016324967087576723,
CXCL16,-0.030190958542324828,0.09628222185106168,0.04312182170176652,-0.08580589830426248,0.06035886188789241,0.04023014950115638,0.002824784899731352,0.0609483715994511,-6.104025829696575e-05,-0.06469878002139878,-0.007108562212713622,-0.027518296980026676,0.09169989553034912,0.01733058245361088,0.1243476122834216,-0.0179874389869114,0.05769714457895197,0.07097407697768134,0.03988362777278603,0.03950104723387912,-0.07957530617443317
AGRN,-0.0010073865620247222,-0.006017564024934133,-0.006439788161570445,0.016114235113530433,-0.06573527178309645,-0.11564260153002838,-0.009630359866068174,0.14456068053174242,0.05688376521043763,0.029863226200543165,-0.06451293267673287,0.0028888285019491927,0.1278006291686554,-0.009184634015904908,0.06030276621158433,0.07159936097732367,-0.07282208546503786,-0.0716964676224595,0.05355661392713957,0.04657441189218554,0.07214376136155176
COL4A6,-0.01183162777190264,-0.06511320584109688,0.0548777443258907,0.03734678516260057,-0.02734284121200844,-0.013662124655293043,,-0.025801928138049147,0.03959240015213248,,-0.011596588277326026,0.014879175295762192,0.0424985419210203,0.037728247530809146,0.1006626381169787,0.10549576754523213,0.01847119300392455,-0.01991401181886729,0.1469531573124549,0.022996533224484913,
FST,,0.025187108980402398,0.0029224112530064758,-0.0328979665515804,-0.017238217939655926,0.0019263728072188807,-0.013154977531819064,0.007635674212748395,-0.027285516883845107,0.014728059231218251,,-0.010715693926722905,-0.04958261488804904,0.046747941962453285,0.07895057554239901,0.0454293533574151,0.017401481145074862,-0.0040063717737680166,0.038082536695553386,0.0210646835298553,
MEGF10,0.012382561106264303,0.03654087781621783,0.03334268824282033,-0.03459591396929986,-0.03573677238920602,-0.035382630189615766,0.017110832427224994,0.05737681094096059,0.02416098529650947,0.054429529906792305,0.021821363219124635,0.012938304151438578,-0.02006810386861041,0.014631541307098473,0.09908966784306837,0.03060039200441038,-0.01606554382649048,0.026377551922714834,0.03142067065287103,-0.04883670493874066,0.006707862140153606
C1QB,-0.020182572382668754,0.11071311615692118,0.012795384983391516,0.03286731405752188,0.034232028449081464,0.0534893193519608,-0.034584017509403514,0.10527947924373274,0.04305400833642242,-0.09979315828362727,-0.045081253037460654,0.006412052426175531,0.15074742657712037,0.04716687551353724,0.1706428526719053,0.027918446616314447,0.02566986786344987,-0.008148053502536293,0.08851560155142625,0.13358411215699534,-0.06274434985970044
HLA-B,0.007521138274540719,0.031317919381636965,0.07873770020618079,0.010284000861352756,0.05803220636502799,0.08990119837720828,0.03611293980044179,0.12402876635815434,0.05736513125430426,-0.11705192368264472,-0.011989142736228545,0.006651822291930891,0.09044065535456929,0.10321991566356531,0.00833247415866123,0.07569038884828704,-0.025904281258418836,-0.09816960958319494,0.07640150675058621,0.11573024704815535,-0.07035081643154838
PDGFA,-0.03228665832763667,0.08705311577618326,0.04437978984410479,-0.033583629527397255,-0.027934556131401684,-0.025485259054217238,0.006491882211504423,0.04197113979270488,0.02562080579113407,-0.022002830861362836,0.0197753094248551,0.030606100127748885,-0.007956473414306798,-0.0074776411737123155,-0.09576882057244303,0.017423153573210826,-0.09583726365677425,-0.006072539489411891,0.024262963148964797,0.05180994628284634,-0.025521898523716186
LAMA3,,0.12663093841538367,0.05230014001331706,-0.0232815750635426,0.015744621109436707,0.09056539595320748,-0.03423810450276011,-0.0714558748502535,0.04805629868545976,0.049117322752157175,0.022724019138356782,,,,0.00968681998606638,-0.028188842500589173,0.08428939560135704,,-0.00980120576183023,-0.05695518169115158,
DKK1,-0.020986444715383728,,-0.004619980116661193,,,0.027834839003390885,-0.031741916261686536,0.03556046800486723,-0.015890807436431453,-0.06251718064922582,,0.04345285130611102,-0.007740940668647367,0.10785542434059674,0.010462258625320795,-0.025312746147932687,0.008194881130530313,,0.11024654689106142,0.0298296177990771,-0.028591500036015016
INHBA,-0.02618057096214322,0.025787175937792364,0.007696170048499387,0.00427884943001944,-0.010650355185127228,0.023872884285349776,-0.015014861578366156,-0.03262117910114391,0.007450318426368445,-0.06854623943283876,0.09795398594468552,-0.017994316961198326,0.02818452813479342,0.014426138600954692,-0.0639834701807211,-0.010967059429407833,-0.011640458107597992,0.08837859508714567,0.006119917834396609,0.056366504892532,-0.06167567314401474
LEP,,,,,,,,,,,,,,,,,,,-0.021698587908345276,,
IL7,-0.031215478888262052,0.2053700102023566,0.019213396117478857,0.055171765120891024,-0.03315862747585671,-0.00965477077062399,,0.007157170030623646,-0.01060538479206633,-0.03776198601698169,-0.013752909522669476,-0.029023399069066324,,0.07451804595455806,0.024673109932395538,-0.00785557977627151,-0.024889780065396248,,0.07288821645380644,-0.05046601101746684,
FABP5,-0.03217146784662223,0.0075499661209223155,-0.026797035227336105,0.08064404632979161,0.04480765652451849,0.1557367036475754,-0.051011986728483456,0.08967528365765223,-0.06499474002389242,-0.005768054592678835,-0.05540316708637798,0.05940987865505872,0.08076507689739197,0.1423443728188634,0.10895055920568511,0.07325245432359855,-0.04236873305527684,0.05789258197054279,0.0060923890803314335,0.026897812291919728,-0.040972528235627595
CCL4,-0.022975586439165804,0.11678548643154427,0.024032197684400285,0.011683508063453767,-0.0009913555063535515,0.05248074492638006,-0.037831131536146596,0.1017983593409531,-0.002901656212458289,-0.05690838603990149,0.014728734212106739,0.0795019785737385,0.043466828278824726,0.09886379644223568,-0.04406140100560189,-0.04062518904412607,0.002381994030646334,-0.03483133118551747,0.050534483808106434,0.008138044255146144,-0.045181041028217024
FBN1,-0.03196015624639548,0.07760631529003896,0.022889432539034308,-0.04804150347183539,-0.05903405763980638,0.004351813240558637,-0.03496821356244261,0.06532252812795483,-0.05129595388726898,0.0182192492185443,0.007095504264422146,-0.07979899505859482,0.05055210500419464,0.06172976349658349,0.06020325565971326,0.048076303407037606,-0.020980295063198845,0.026375965118068723,0.04014975981504104,-0.03278016452543614,0.15354759365675316
TCTN1,0.08666286797745523,0.020646356857806962,-0.021397151127965763,-0.024263532370096253,0.01757768714640046,0.05721207797649764,-0.0015640987100628352,0.1273385297894244,-0.05751430837953217,0.0020826018127484136,0.0023882331726642037,0.02321998557547698,-0.06977777599753916,0.025223259398098125,0.03791704099865118,0.011488530494630412,-0.08057650570898563,-0.03791408054712633,0.04327761090625965,0.0727659382565387,-0.03284073901748348
NCR3LG1,-0.024910693534998925,,,,,,,,,,,,,-0.024028165749783222,-0.04819739909012109,-0.026425313131063534,-0.029887347841868417,,,-0.029835362883727845,
BMP7,0.02434082191142429,0.024803973002342994,-0.09622171895260287,0.039674403956316634,-0.018533679437564836,-0.15097399336689463,-0.016053606339973683,0.044995981587300095,-0.015236523110122708,-0.003878799942907277,0.019081661150568967,-0.016544125400585627,-0.08699432977696588,-0.0018470647529057523,-0.06600363648337583,0.05953195826148775,0.09622284922638646,-0.07943084389772574,0.012415602966584243,-0.0012056137843958026,0.008488152290429637
NLGN2,0.03026420741989652,0.01003894438109663,0.01556508658057031,0.03679651616128289,-0.0647851089227439,-0.09512513327121098,-0.03932782854317786,-0.0024459105260360146,0.03843478987004019,0.050533063036074743,0.03727871097144166,-0.05258222081219822,0.03470644714685859,0.08279917380219193,0.059481919509472236,0.042242319586686936,0.017749985489986433,0.009139668311946143,0.018841880157646974,-0.031981138395937886,0.10362963496762104
CCL25,-0.020368747488901103,,-0.0265492304715246,,-0.03410150461841354,,,0.11116914622737134,,,0.0017465701293168765,-0.02977973385468655,0.12194440680406156,0.059509973141696225,0.017264720693979125,,-0.03718599032366192,,-0.021077881513417596,-0.051700026948701155,
NPNT,-0.03346386558590709,0.06681308697860203,-0.01636743870322811,-0.036839088590485125,0.007116780828283653,0.001242326193299666,0.08635821640025831,0.12367318452907046,0.029742254279662535,-0.021930038104107482,-0.009271416003950676,0.006539901684741822,0.11433945261725438,0.03870560017224375,0.1108921295460222,0.09347976446852205,0.020467413069176342,0.03770716984148297,-0.019063338031972476,-0.07115576710083907,0.05259974355476666
KITLG,0.06507688462712469,0.0423955331447505,0.0039220371330826835,-0.021854569562164132,0.00021599872751387782,0.007770448575057792,0.005312654322680657,0.10325441585140072,-0.004756869628819039,0.09420523002969548,-0.040664028535718856,-0.07502782320975189,-0.01678994879469048,-0.009606686212653193,0.09725715633833489,0.02920071361272166,0.028203954805989216,0.032393320806595106,0.03829943602576535,-0.025208009368293587,0.007569412576997076
MADCAM1,-0.020986444715383728,0.03716336564901708,-0.0214654543200127,-0.019500963385331065,0.011695672468770337,0.03056190573895003,0.02927474722302132,-0.014369386174199892,-0.015890808328904993,-0.0499722913063763,-0.019710566027444233,0.06030196171443345,0.026750713646825606,-0.020837610384167225,0.005489812547688743,-0.03498600544698386,-0.01369234337052722,,-0.005012126393664267,0.05152251955452811,
F12,0.016279515500084104,-0.055211414680638,0.010869736643148647,-0.037875864449203024,0.01053426440812889,0.031754017564617334,0.023560739059349543,-0.0732406844502944,-0.016752565672021158,0.039709203635961136,-0.06141676960587447,0.07436333463375167,0.009291797585120345,0.11742078555434798,0.11581484798107718,-0.034388227015625265,-0.028127602176369063,0.04889638070228256,0.012117285191120753,0.056880115146536805,0.016048737753854448
S100B,-0.03600671544427726,0.08520344771214117,-0.12172461685146811,-0.01071237724482837,-0.10485035175644516,-0.11669982476513799,0.030871891022519665,0.030382518978086095,0.028684501993438517,-0.050637337769698414,-0.03946281134808218,-0.08462148527890195,-0.002222906619301134,0.03229824065314642,0.16805426061826448,-0.05017912814509132,0.11531019176710129,0.08934474982669434,0.018210099079792572,0.00974365890227945,-0.05267266741251114
IL27,,,-0.03231634192614687,,-0.00951047695803015,-0.028352076513409506,,,,,,0.0003709248851335045,0.07466392092582558,,0.05308073863664475,,-0.01279641042067734,,0.0054120621158780646,-0.04296567190559458,
CD99,-0.020623710552385592,-0.0162927057145036,0.04547676254249855,-0.03182668292831995,-0.023609965892221946,0.1303352545283334,-0.0676404750144649,0.12257220550576543,0.041821157183192986,-0.06367362799088108,-0.04286945433713674,0.08191806306452638,0.14053220737819042,0.15590911680270458,0.13505063759930286,0.08141414679135191,0.048571777331392785,-0.05212908787648285,0.004138320614828327,-0.045419079241004336,-0.10129769810569615
PDGFB,0.04363522142833392,0.15967791055035457,0.0527032483889038,0.006149373124999925,-0.033695583697022795,-0.07996294252373615,-0.0012767506415193902,0.09551424389632636,0.015041359288396061,0.04869879800200875,-0.020376197573929954,0.047568285561525155,0.03407476069498064,0.027826582831852992,0.049920993839112304,0.06242500987944678,-0.07387290609882066,-0.019677425146241326,0.09535838121028445,0.015548597597765772,0.0011282559494937186
CLEC2D,0.02903907476502972,0.043706669952636834,0.02432308491376725,-0.04374013597360281,0.011372062040088025,-0.049280921021303964,-0.0318280146837279,0.06134999428685331,0.01445843767562286,-0.025054927827083965,-0.007660932244610529,-0.05169357848700467,-0.018936842654250982,-0.026076312075466516,0.040901233864890356,-0.011806169265781,-0.0684701733726608,-0.03304309878730872,0.0826943211440113,0.024592898273882655,0.05128423205303424
F8,0.057532829365892234,0.025092584100406722,0.0002657249694511564,0.010561345685444529,-0.012513407103224199,-0.03125973926981299,0.006008551749743113,0.04742824169435518,0.019423689953123574,-0.040598544225809545,0.03227027535149773,0.1270302435279279,0.13540621065907246,-0.0016638993927412893,0.06191990631997952,0.002408252847073883,-0.02203474147957187,0.015313650506938054,0.09809586251616914,-0.0764893104306702,0.04377121960158052
C3,-0.023272543193267273,-0.002942953907980789,0.026881348834060816,0.05111522945178465,-0.07740954694357076,0.0992685767566372,-0.0666372235453713,0.10403206428193494,0.09363105945511205,-0.09914785238164825,-0.07777483338060898,-0.0037129630422035593,0.09582029374578617,-0.03680564046325482,0.06889810703850957,0.02353597322151905,0.05218814039021676,0.007858394971563496,0.11033946764480704,-0.048737871123761545,-0.10795766921220888
DLK2,,0.03287670652170801,-0.01881175664583024,-0.01822203597116672,-0.001459549183958924,-0.03081715972048809,-0.009842610940951489,0.01489818111942791,-0.022466241414094153,-0.029317334217680405,-0.01844075862361106,-0.025372821998750964,-0.040668864176210295,0.04838030790821743,0.12458445187342174,0.006626222592823012,-0.04853699507046706,0.10930223899997216,-0.024155576004218464,0.02438121893972476,-0.044908279226627046
TSLP,-0.020679757728214655,0.026329829082198993,0.050550874402277235,-0.016615997698838956,0.10349990563725592,-0.0085646968037583,-0.03954057923840394,0.08555799938664531,0.007844624776078255,-0.03776200321023942,0.005126951135033299,-0.03658755466432313,-0.06241301604499589,-0.04247720005267142,-0.001316329230388664,-0.014136952266523423,-0.02926591734082562,,-0.037167244199689406,-0.015575420107652919,0.020483919974512124
