,MGH258,UKF266,UKF296,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ANGPTL1,0.02667984823813057,-0.010186689280445246,0.0005977001220826424,0.1286927433315217,-0.031249192538638206,-0.026783947387729934,-0.020910119522187305,0.0562404017438829
LTBP1,0.09365493541081737,-0.05347915221293769,0.00401615026445566,-0.001056689935528802,-0.01885840048963869,-0.02157480018133126,0.06922566102756379,-0.052704368016761725
NTN4,-0.007536473988618717,0.015380854994365473,0.026680674908342795,-0.03100939090904745,0.05166399410413878,0.03959943598583318,-0.02701429845052931,-0.06309479461204089
APP,0.026222692462656443,0.0689734537997286,0.008352612357398958,-0.046107380143369577,-0.030548587573875952,0.0402837691109897,-0.014836308785598093,-0.03493983186048905
RIMS2,-0.01536098489749514,0.06393168570447381,-0.0188411832236231,-0.022430760971314728,-0.03135479180874351,0.04543578695433117,0.07625560906095308,-0.06829859601960457
WNT7A,0.01370517498187115,-0.0321689728335644,-0.02135581803913448,0.09870369697402388,-0.020257228594058724,0.0022008781285031732,-0.03735767647064319,0.009729467493123093
GAST,,,,,,0.1633079269265374,-0.007866365110556004,
GPI,0.07196213385549745,0.04360717881437589,0.04007080293334897,0.033972835960703635,-0.10761728993707362,-0.08788550232705163,-0.015349155228031007,-0.02648377817191552
IL1B,-0.01916282651880133,-0.04336454131042517,-0.022134077113861235,-0.041165074812015,-0.014848981806678775,-0.028595340496008467,-0.03244383786445668,-0.044917997900657224
SFTPA2,,,,,-0.018687499309283557,0.13339858664161708,,-0.015018266533317712
HAS2,0.02999584993996157,-0.0017445173101550155,0.018292099447113897,0.05668534602581406,-0.023115191599956068,0.01967297416791029,-0.0044221249335133885,-0.05725992406854091
IL11,,-0.014170971626884398,,,-0.014752562491039335,-0.014407406929680382,0.007080950756278234,0.067025780489055
SEMA4B,-0.02428071543880881,0.013733935249434732,0.07277297186864012,0.00696737673995041,-0.023147463216446982,0.08780082134365484,-0.02451612336134541,-0.011186614026540795
FGF12,-0.029214362514107733,-0.031123134244033374,-0.029792348956082827,0.13772556062851213,0.07195770349661695,0.07660718747773641,0.08335826868355221,0.018607461372455298
CP,0.07884725983871291,0.022280128795695655,-0.03268122414222608,-0.05206493348917666,-0.04941650882682567,-0.0008816799271338557,0.03061268475335149,-0.03749042863825329
NLGN3,0.06144126816880189,-0.04850879449283992,0.0016762074514646743,0.040942430029846426,0.03417615905216773,0.07767418906379896,0.026951680523723258,-0.03249613213839728
GZMB,0.031540019214373695,-0.026066791644304064,-0.01206293977750601,,0.14151211840781927,-0.019547396860654882,,-0.020075150286975128
PROC,-0.046905927525405,-0.01985755100831668,-0.009508761686728595,0.04178502093578526,-0.026470054502354953,-0.01665680748884446,-0.06395586100252203,-0.014416730051397035
TNFSF11,,,,,0.006315492628954983,-0.016656801089001857,,
AGT,-0.0441099767308886,-0.043720801569765384,-0.0370261942419056,0.09296954418356679,-0.10854515396263106,0.048935280182930876,0.014830229473823934,-0.04006055682187364
PTHLH,-0.017019626644925498,0.005424922171793626,-0.03309873521053922,-0.07235662268676236,0.02698804905006988,-0.002344545311685406,-0.02345635556329466,-0.0504393556311372
COL1A1,0.03960013387518822,-0.022650209402597186,0.0015916675364592502,-0.05242389006596256,0.0787026456473006,-0.023025994376019463,-0.09621639943061966,-0.012185266223421587
LAMB2,-0.008854556759375545,-0.03696570535738094,-0.05495999363843681,0.009924942430061949,0.051933115807012986,0.055976852991849714,0.03324815231603671,-0.006725770009131497
DSC2,-0.01762697954569891,-0.011712021394340955,-0.036657665839752364,0.0019214461370104185,-0.008980015444848569,0.007447464890802369,-0.005488420808021965,-0.023517288719113957
WNT5B,-0.028487605288447748,-0.024688096307158715,0.006046677458427396,-0.03926929034544158,-0.02846586147727919,-0.02351998899127009,0.029856684886713558,-0.005342526284196989
LEFTY1,-0.017057250430543344,-0.017238847546385612,0.09746708577267993,0.052538865331336074,0.0740660958845978,-0.035440551702740866,-0.03794681238155682,-0.03640258555693539
FGL1,,-0.020101146311163363,,,-0.025932786847341984,0.2027168167926023,-0.036458773789717014,0.050664534410081695
CXCL5,-0.025230620133331542,-0.011095204708033896,0.0013986691715064054,,-0.09262838062631476,-0.05579357915853316,-0.01956690783507044,-0.034487339656481555
S100A1,-0.028465446364952726,0.028226480270622547,0.018578513090833765,-0.011381263300619398,0.019284704736260927,0.03703119775908039,0.08066374653795504,0.025332917380447833
NPTX1,0.05608117066851525,-6.666845937502469e-05,-0.020055769938729356,-0.015551592129494385,-0.06270425415977982,0.01541529207769269,0.11501297338934954,-0.02383601220362427
TGS1,-0.046027316261616956,0.02695744681020337,-0.030111131098207046,0.017668598686479884,-0.0006881386510124299,0.03747373329856037,-0.0067999934903668355,-0.001655917207728333
SST,0.004329818586056137,-0.00416723413277152,0.019276809655915873,,-0.048616917355557177,0.06737567163590083,-0.012836904353556534,0.009582708353274147
IL34,-0.002953369874959829,0.030667249114212893,-0.022516377792288787,0.003941538722396194,0.004171117644862311,-0.013035322607333819,0.021056801591073475,-0.0006191751265593949
DHH,,,,,-0.029844882412548727,0.010930424728662963,0.04092702765298668,-0.009436462667757222
XCL2,-0.028873551449886892,,,,,,,
TF,-0.05057045865620702,0.024754501019709156,0.017029156661718867,-0.06751657728899793,0.058255202377689254,0.04751116898095671,0.07494075240656092,0.0927352346479679
IL33,-0.0047608570054328185,0.033224119966238294,-0.012075877500358009,0.12071618920414162,-0.058248253168753976,0.05925116806991339,0.006587260683354418,-0.006810325084117962
RBP4,,0.08005434875062475,-0.01754516806610524,0.12066601169065834,-0.029124502108795875,0.05789250258168949,0.03974139293380617,0.06575540722050872
CCL19,,-0.014170975805442253,-0.02055356077463293,-0.019779053223796614,,,,
CCL20,,,,,-0.07451709176773073,-0.030125429328536065,-0.02490341430378287,-0.026850384537294016
NAMPT,0.0003074697785626096,-0.09876711180140531,-0.004694491314786994,-0.04377554942978797,-0.13921881684054782,-0.022421959834403062,-0.0018560472493399662,-0.022545653561025114
