,MGH258,UKF251,UKF269,UKF275,ZH8812bulk,ZH916T1
AREG,,0.036461180206717285,-0.025464489098093075,0.024615110728760412,0.10846436491900109,0.026342456969473328
EDIL3,0.10497748211706799,0.08850098549781182,-0.03880231914106349,-0.022334750454035393,-0.05785534730694992,0.042192578577021606
CD86,0.05905996037017972,0.015397645031322856,0.038020275512699014,0.021600798760361202,0.07968868510405203,0.026326859969690482
WNT9B,,,,0.09244673632807256,,
HRAS,-0.00010145884496214241,0.004288183867253691,-0.0205883428431016,-0.01812270699566784,0.0666639378827062,0.009450406784174586
C1QTNF5,-0.02494341950791181,,,,0.05235768947492084,0.011632774553985854
RLN1,0.015086269930443449,,-1.53473366696039e-05,,-0.021337435957129676,0.061410099700517216
COL4A1,0.018222954984273752,0.030134806087605326,0.09237066476870737,0.013637874642114182,0.046969049020652666,-0.009734375814545336
CCL3,0.1905813945300485,0.0141044970310998,0.01886053187931461,0.029692581769680634,0.01822505979398084,0.04799171937013488
BGN,-0.018006001739449298,-0.011905272612577842,0.03785784480225614,-0.03193602180691986,0.03230042304684385,0.01291662406590321
RETN,,-0.015248989084101432,,,,-0.012208172779876892
S100A9,0.07378027574818696,0.02249873414898747,0.09034429783792292,0.03014317699172485,-0.03351089996329944,0.03625868338913098
HCRT,0.007854596639077182,-0.013785341951704333,0.09353570032474534,-0.012881299209038322,0.06967532755544169,-0.0040222768363150484
FADD,0.03897719131040915,0.008991673717167881,0.018495091389351827,0.017329895850937235,0.053240079004555185,-0.004921677043002467
ACTR2,-0.0320316458100006,-0.013106149089214482,0.035692037692980225,0.0046023111410413015,0.06344782419061269,0.016234342166439056
BMP2,0.03161618140455272,0.003468842262286938,0.05873184767147719,0.03813992282778386,0.0722138762176228,0.0189195270329709
PDYN,,0.00591539123629341,-0.06277278408403376,0.020963785987719627,,
CD55,0.018162632771210815,0.062053727913715884,0.06935488611707705,0.023657519338071316,-0.0022208843131616227,0.03821181569231627
OSTN,,,-0.015285249409229653,0.039152259863498205,-0.02202578986055415,
PDX1,,,,-0.013789307153120189,,
CD6,-0.025087363732637622,-0.028446489242689235,-0.019795876049603027,-0.018184977584256933,0.1151099077264424,-0.003698694229806602
IL16,0.03482420541654598,-0.024649467140959235,-0.04524477268899811,-0.05031080546251529,-0.09255907934140498,0.04977083522920177
LAMA5,0.0152103932131507,-0.02918468425193512,0.11064114094340588,-0.026268581725844908,0.09585943061129124,0.026368122278423178
RGMB,-0.031624405275689875,-0.003966732375355792,0.06458259822031437,-0.018928383158718726,0.04758778829389615,0.014627175815600604
INSL5,-0.01490885982931514,,-0.02626914757463074,0.03259687705321562,,-0.028054197139440767
IL12A,0.1277401665388359,-0.028182387421857667,-0.00957038368990603,0.0014262522052617371,-0.026371766473342103,-0.04540778495033218
S100A8,0.09070091062788706,-0.007109885476753973,0.0870921077630106,0.019985697855903553,0.008354558290646685,-0.01128857822251063
TAC3,,-0.023078690081362655,-0.053058277885455814,-0.033934550423269726,,-0.020812084566256207
TAC4,,,0.05830148575681472,,,
MFAP5,-0.02361470457991578,-0.017018622859469416,,,-0.030406561512103088,0.022490553249980744
CXCL16,0.03408465400975859,0.035647497479012746,0.09652507466393168,-0.027213531933968745,-0.03162982248748556,0.020180228489320967
AGRN,-0.021048445575540708,-0.07639231342014809,0.044691963302698076,-0.032920750722827595,0.08047172401657739,-0.005492993229000075
COL4A6,0.02348994499312036,-0.018338146393455976,0.07221004902741396,-0.01653670956031436,-0.009404804337980563,0.011610440744193139
FST,,0.022013650970539547,0.036280637338273955,-0.027912223668848574,0.03237712354752125,0.021905356787594657
MEGF10,0.01217562046575511,-8.292697717443372e-05,0.016023519410957317,-0.031200224969785317,0.0987571011507062,0.018550667843263296
C1QB,0.05391162376372894,0.08417255142593143,0.10233894356909388,0.001304648534078634,0.06114684841524797,0.07383200244632628
HLA-B,-0.11321411666629877,0.03974475454322209,0.07770533792874948,0.040484035599927484,0.07136762921901099,0.05433567520985225
PDGFA,0.01611363003729417,-0.05381744456373576,0.03011967713427164,-0.015022085483624366,0.0010135205354096287,-0.035241262331993845
LAMA3,,-0.02201106945264193,-0.045395553280695514,-0.02072116417442966,-0.02490339826858494,-0.03077213990289614
DKK1,0.043951013537215304,,-0.02817894525927399,-0.030579620080203346,0.022495874759067287,0.035687819072522046
INHBA,-0.01916280868076565,-0.015248986867797805,-0.031743689771986466,-0.011191083702813858,0.01644792653904093,-0.004639578619895835
LEP,,,,,,-0.016311578530293566
IL7,-0.022848097953218828,-0.018610310849647278,0.135246942892051,-0.02034825040659209,-0.02334539801851605,0.06270443398122315
FABP5,0.05750352654552662,-0.016075154367527825,0.05939648999196714,-0.02339427468412724,0.02852140252212898,0.05541130049503161
CCL4,0.08227626436454076,0.03222035165914198,-0.0045481815725600255,0.04007716835098257,-0.01475936834808285,0.0180325031399892
FBN1,0.08973758292329743,-0.05225142470508567,0.018605314567337113,0.006919206011113811,-0.007814422875115055,0.0440690395970316
TCTN1,-0.044059976108355436,-0.017779196294263794,0.062020887199708136,-0.024917782708872443,0.05610319514799931,-0.035816600433691226
NCR3LG1,0.008084048234451894,,,,-0.00137031732964836,
BMP7,-0.03617826059910374,-0.0025771049342363387,0.06662185737404537,-0.0247444285062544,0.013018026898650765,-0.03084603769697772
NLGN2,0.0022439047332562193,0.01554919170659143,-0.00016862484168868192,0.017018469183719662,0.0060540853460540585,-0.011753313280037184
CCL25,-0.014908857861084803,,0.045287359178344117,,,-0.025254686295208613
NPNT,-0.0054337613031394515,0.05864143432514461,0.1084434428533398,0.021293219884597078,0.07602814081227163,-0.005386370797525018
KITLG,-0.01910715194030842,0.022578846404866272,-0.001777760235966933,0.03092984160123388,0.01579077157104134,-0.04804504552923857
MADCAM1,-0.015360979924841246,-0.016567460374658338,-0.023766714890010993,-0.01804684949341362,-0.030908343521196757,-0.03398274295019117
F12,0.10645849726335019,-0.02680528981236461,-0.04623498796663828,-0.03868412448800143,-0.047292075668689454,0.04859227823944554
S100B,0.01115049921646437,0.022858583091593825,0.02328558205145824,-0.0270108730300345,-0.023941658791624278,0.022223314243260378
IL27,,,,-0.011499631290906464,,-0.014936666258707501
CD99,0.0648361426491033,-0.025917109486400726,0.0925795102205533,0.019079747640930914,-0.011358033630657405,-0.008394928963411739
PDGFB,-0.03133620860616026,-0.00033154388337920665,0.034163302757159085,0.016802896683277915,-0.030082177473324596,0.025602409460884854
CLEC2D,0.0021979599410368077,-0.024510238920647166,0.06659422604458023,0.0034016100225409745,0.07209277917436258,0.10103383088278284
F8,0.05491441471534317,0.01502492015057788,-0.016903080594856536,-0.0071906670877332525,0.04141950864366197,0.01621124968386822
C3,0.02774972971622433,0.018636574397311725,0.08061429682363709,0.0414216404,0.06602985918721452,0.017693680221442982
DLK2,,0.019763831449024518,-0.0377225433531003,0.05519465722127078,0.01776072144885689,-0.018158581406384794
TSLP,-0.015136501090193237,-0.015709241250898048,-0.002266311744191048,-0.02216130907895392,0.006979807479416881,-0.03199030069521447
OSM,-0.01444344908898774,-0.026738736497037414,0.013283329037604506,0.04251377927274454,0.00924303382125118,0.025905259117007664
PRND,0.10659421526963951,,0.03180869116574179,,,-0.021218320640465048
SLPI,0.0883852617185739,-0.02569999958580979,0.08981360082059213,-0.0062917157117244864,0.0864442042878695,0.04503559786036939
AFDN,0.08813244152522651,-0.026622355990135665,-0.007405503357557742,0.02605247199774587,-0.036750838546745296,0.053073972720672324
KISS1,,-0.039365557849965045,,,,
ULBP2,-0.028873536631058048,-0.019635377130041005,0.00020453889749330855,0.03129115074347464,-0.034918132782139955,0.026640428920807143
ICAM4,,0.032730334749621885,,-0.013342419938213576,,0.06908876264099256
TDGF1,,,,-0.00994019332474659,,
ANGPTL1,0.02026665955924735,-0.004404295373182676,0.08984656566326549,-0.04880347346933976,-0.04103370524004067,0.046909087784880184
LTBP1,-0.010383446938861169,0.028469634960609704,0.01857042066465059,0.01989742112959608,0.039021369713072095,0.01550252543293195
CD160,,-0.01784074651229313,,,,
NTN4,0.053876520120206925,-0.03515234650418999,0.008402154091261086,0.009440866502553573,0.043183708245113236,0.01842376834835638
APP,-0.0852083370520964,-0.00908784202399958,-0.026665786396625858,0.006816464768286964,0.06832620885400065,0.01773694530676156
RIMS2,-0.015360976735214365,-0.03242016689292247,-0.061241437380752675,-0.02346312622338809,-0.032848017543043916,0.022442052297926
WNT7A,0.10409943506295247,-0.036133662338816215,-0.013013159459405885,-0.04817058354110765,0.018443299574713048,0.016696492554398246
GAST,,,,,-0.026945093917663747,-0.022334234740249682
GPI,-0.094044158333247,0.03580891775728968,-0.01313733534943906,-0.015496578176015368,0.0796557079793393,0.011678538105370832
IL1B,0.005634230049015925,-0.032329536269870715,0.015870993887620047,0.05684279319767291,0.007644711470990495,0.037515715668934524
HAS2,0.02361344370474128,-0.015288448636859962,0.05141753613566202,-0.007369028651856294,0.009008378660385629,-0.009151132429839504
IL11,,,0.008037488659571476,-0.022509720920615175,0.045697306333205845,-0.022213481302180354
SEMA4B,0.011845180145436772,-0.0016782020073448217,0.023954670631058807,-0.03410675045330181,-0.012989350428979763,0.07602802481926421
FGF12,-0.026824598779206746,-0.036380450719439406,-0.04440906624084146,-0.011560049577223484,0.08752698012305336,0.0007092672059742811
CP,0.08130926756524473,0.05262678378187416,0.025608772121072154,0.024362549957174517,-0.03088247176726443,0.007624741411236415
NLGN3,-0.07772214056511179,0.036458124922276104,0.09197769106509941,0.010677927700340968,0.06791861193074841,0.03555527172684141
GZMB,0.12490414980216964,0.025739279944885236,,-0.022567375279029182,,-0.05269344642709096
PROC,0.08325294088222232,0.049855609705218115,0.07957441467777025,-0.005122400201937731,0.030468109943046495,0.04779460088187668
TNFSF11,,,,,,-0.003978746271298702
AGT,-0.10872753255355674,-0.01644459077982882,0.055832498464538326,0.022224333501479322,0.034627046155906664,-0.02111738827645177
PTHLH,0.06844374296301191,0.048421153398846416,0.012192263539040536,-0.03280671614510752,-0.015391860763929134,-0.021707680268930933
COL1A1,0.020596196772722505,-0.030114335704837524,0.04447986713527924,-0.03519062122545205,0.06096894043483595,0.03271718981855611
LAMB2,-0.07321107824356626,0.022642869042712385,0.05061555446780457,-0.015544315367654844,0.0907765858322873,-0.011505782654479511
DSC2,0.03981451940849217,-0.0001813023582001321,-0.022433155027277687,0.06654374737522703,-0.01270319326112852,0.01889238977299692
WNT5B,-0.02848759015114799,0.060270083329357634,-0.026486845950994063,0.02369600460470302,0.035135485653045306,0.02177983019226242
LEFTY1,-0.017057241366927423,-0.018628564678567532,0.0325801823905335,-0.018728746766688297,0.028983990971549814,-0.008813001337688118
FGL1,,,0.03603408897439263,,0.036229374529787646,
CXCL5,0.12350250046048232,0.03687003436578908,-0.015806650035371045,-0.012109810981642842,-0.011478906617255672,-0.024297478203792723
S100A1,0.07645589355483283,-0.02457015044150046,-0.05731459030639991,-0.010186367718369562,-0.056843949707609163,-0.033757364304757204
C4BPA,,,,0.023320150337364266,,-0.016311574532855384
NPTX1,-0.02300318724264177,0.039073039460452916,-0.050564327773057104,-0.03200085013275201,-0.02236250890487824,
TGS1,0.007954232676425208,-0.022806100966743705,-0.05466774639581522,-0.06302305049115563,0.06780485779918763,0.018191953796657275
SST,-0.019701388735783972,-0.01315338319418943,-0.042996845002367175,0.024453795662599503,-0.0006849840091317958,
IL34,0.025506744133963897,0.026174567493374316,-0.039028722855609314,0.046044840473115904,-0.047472784215934025,-0.014609261445622631
DHH,,,,,-0.0004947206342161714,-0.024090287872935344
XCL2,0.002722620844759991,,,-0.015458692379404448,,-0.017026288277073903
TF,0.1090746237793558,0.0835539835716658,-0.0371034430930471,0.015611541587110077,-0.06388884856241213,-0.039174983464628714
IL33,-0.045145294565895264,0.027453102428436252,-0.004067316232591093,-0.011290618978809688,0.04162701813963336,-0.03093376474662487
RBP4,,-0.04354400657407725,-0.025101628721199715,-0.00922329343384565,-0.012091076690671939,-0.030076774942715614
CCL19,,-0.014775010491901797,,0.05037514231236181,,0.09706057190157506
CCL20,,-0.018040740045771844,-0.014562993295684421,0.013596429872370796,-0.004102722942091332,-0.02457380635428059
NAMPT,0.06766204392346414,0.012742158938059025,0.10076383352858724,0.01912237209115044,0.024963789908357726,0.031340216429004454
