,UKF243,UKF248,UKF255,UKF259,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1
VIM,-0.0032228711208316086,-0.0408615186940705,0.05700003607825401,0.034616026810040564,0.006779421823574033,0.02792120728241093,0.01583187767421529,0.05472671743904865,-0.08355110637778482,-0.01899149594074129
PLAU,0.014243193434502841,0.016526854312595568,0.032461458151017614,0.005348931299822283,-0.015198836308932977,-0.0029069103738978983,-0.02647182336276529,0.05515796911788944,-0.013017883742741338,0.03173839848471477
TGFB3,0.02579582311768486,-0.024674335639232773,0.029809318363504204,-0.014904971277047699,-0.022503593201205305,0.023628782536613834,0.0389214583126176,0.01822480295465561,0.007869754362827622,0.07609627028221787
APLN,0.02061314010085436,0.013593160024292323,0.11598741150611455,-0.0028996366478927543,0.019578235163889925,-0.021964334038375107,-0.026446402890537023,0.13653197318224933,0.013755078807512328,0.004631838392294894
SHANK2,-0.048770621180636166,0.06406747532551285,-0.03226631095433071,-0.026827612606622232,-0.03234550019408822,-0.04965119888697338,,,0.022871729217393333,-0.004158862962824639
LTF,0.06415284451113112,-0.03888630776437476,0.06918332203690264,0.045284062130833046,0.02012739209086515,-0.0038295243571473407,-0.0076463767959493245,-0.0046548206216057795,0.03197105461420585,-0.14818991609987053
PYY,,,,,-0.015142169329481297,,,,,-0.02795214115138032
PENK,0.00085927131758469,0.03434230983924416,,0.027771458179472897,-0.056142542548520344,0.00346068433903574,,,0.017283577234212793,-0.0335864857416404
CTF1,0.06198707234003489,-0.017776171842558478,-0.004474526223948818,0.005553675082581589,-0.014157570022154965,0.010401666575841895,0.03132350167666953,-0.059255417269327405,0.00035233426305870865,-0.07876320842507156
COL3A1,-0.033220042791832556,-0.004620968956705465,0.0340032506396872,-0.030484947570675873,0.021062809032449167,0.022882663327294665,0.021644924120288258,0.0297266491798769,0.035520239072193316,0.14141955094133857
S100A10,0.037437190921575936,-0.01551720711831952,0.10627567208108549,-0.02599958720355048,0.003432021579170859,0.05538273605742901,0.0033438266463867356,0.009454815093645354,-0.06729058709763142,-0.09063039168635922
FGF13,-0.011405264680606736,-0.024282333881866118,-0.05311719888242221,0.023236774613106744,-0.06334717135357827,0.016674027479281348,,,0.03697026630726382,0.09038272735675489
SEMA4A,0.008999232425622181,-0.002823527668250807,0.008682820389688905,-0.02850590357213111,-0.061139850183366304,0.030862681183840845,-0.06808480164892358,0.059537150817945896,0.03239758885391055,-0.03800242327182048
EFNA4,0.12255096328558317,-0.030071208592704745,-0.010184252715603297,-0.025927841342396216,-0.012701661047090015,0.022041535779307713,-0.058171463078925,0.09136376316999784,-0.03070588680162846,-0.039401008362526
HSPA8,0.01765389064009591,-0.01680855164289724,-0.043903492995299984,-0.02070314490167786,0.0057675116007722006,0.0198063943178893,-0.013914253823193943,0.05330684909531292,0.06996304103656063,0.00460421046106572
NPB,0.03117497462280462,-0.014223509219881402,-0.025268797409809272,-0.01421531950356262,0.013141540557986286,0.006538982378504267,0.022422417688394248,-0.039552212765096406,0.007776230026214267,-0.03225253231146709
ULBP1,0.03442263627174041,-0.005860294964480297,,-0.0002337518606220736,-0.01857383390714687,,0.056916857644748124,,-0.026163957955225636,-0.030787099430664613
SEMA3E,0.0513021632871199,0.03341963938454765,-0.10631243401109411,-0.04471607167264016,0.04302371447231149,0.008334659108481142,-0.05465528632538236,0.10600961660320221,-0.022320111880993258,0.05512806647475909
FGF3,,,,,,,,,-0.02266485685177013,
ADAM9,-0.054863276121826655,-0.03363416938735934,0.04450531750632625,-0.05173624556444684,0.014294605244783806,-0.024325298012354737,-0.10538713318208716,-0.1074371596243452,-0.04302678838193793,-0.04270905877552671
ASIP,0.011622682080452435,,-0.027680089074965445,-0.013094781316424381,0.09845622134458555,-0.01718787154507952,-0.0015334644734790188,-0.012932223807661724,0.0257250210153142,0.07140014976430212
IBSP,-0.01197898793784232,-0.056301487984967605,-0.011052155782969888,-0.04429360977902507,,,0.07802865390467342,0.02254633185776766,-0.009832205527155791,0.032305906431063076
MMP12,,-0.014446434939290972,,,,,,,-0.01403557126588917,
FAT4,0.024598995911622526,-0.03290024109595978,-0.03984684720364987,0.11821256349330761,-0.024609600687820282,-0.0356911182568606,0.02928720489125977,0.08656724359872288,-0.03229494023942738,0.0222480214739815
MDK,0.025446142003360962,-0.021107010391694023,0.0007515355947431807,0.0006475585349433318,0.02386955238839286,-0.0021875424967198833,-0.007302235817068489,-0.007972451887891502,0.022191988341272898,0.07149048718106908
BMP5,,,,-0.021474424681114282,,,,,0.05562644112650056,0.04205222857366459
CAMP,,,,-0.025434035022991176,,,,,-0.020553662263108962,0.008834735389442053
HSPA1A,-0.023265947944224936,2.271835847936584e-06,-0.00037487811379844006,0.026295113638846408,0.006120727733452396,-0.061225477071105566,0.025350570701102654,-0.018911945737000876,-0.017355143335227353,-0.06104021445609258
SOST,-0.032366559399942436,-0.02237724502455167,,,,,0.03980582900857147,,,
SEMA3F,0.0017945011778459324,0.03913911062833127,0.028304726589265083,0.012239590992375904,0.005690378682521981,-0.00394205548315386,0.01387253548779309,0.115010930435871,0.05132590606744184,0.10830974198322368
ARF6,0.07646883576900991,0.03318041087568478,-0.042711694762113464,-0.04417390808856928,-0.017903137753345403,-0.0293335091968611,0.024370281765948295,-0.03376710902507026,0.004488538648386766,0.08447080761389035
IL6,-0.0008461961646509423,-0.011591390483991819,0.034437355226242625,0.004213859725451558,0.009092860483271712,,-0.02203145273004789,,-0.01456175607441666,-0.03589731619696496
CALM1,-0.015766247092609962,0.010537498460497159,0.07830446218026753,-0.012949575164587493,0.03701394298904315,0.030127492113002374,0.049178338645332456,0.10053320039735555,0.006336090605003537,-0.06573042967594639
VIP,-0.0380230380251192,-0.011555046764164271,,-0.02219758179912317,-0.019595749650749394,0.03840585086611174,,,,0.004824745824699021
NMB,0.01613781474633954,0.005888503634755142,0.050965906636648135,0.00855635704183999,-0.007956888782622663,-0.014223033847790674,0.12821285184802675,0.012168061659378464,0.02844404332672579,-0.09901821644904579
CCL26,0.021675935072034764,-0.03304957974467332,-0.009429216713570686,-0.005668746972722113,-0.011243782209500201,,0.02172751073537995,-0.05979098378197722,0.020737459563091205,0.071252857411718
FBLN1,-0.03349340061184232,0.03858014349874718,-0.05815816859486932,-0.022889135975447363,0.12026016948611894,-0.018435433451380823,-0.0006654094123022359,0.0314302773454766,0.011036932391173112,0.14776790029187203
SAA1,0.12107883693958599,0.029622499270286425,0.04143937707479852,-0.002601665482891953,-0.019448431418721674,-0.005621546746123614,0.008668888110443165,-0.03281856398971289,-0.0782697981529867,-0.05842537141012844
MICB,-0.051667219256640806,-0.0012631481584341345,-0.01363935383223385,0.03284426429667485,0.00025577294368618803,-0.012955149453750115,0.008372963925572071,-0.016165240361453212,0.021365274631030252,0.0012535731757984442
MMP13,,-0.017093127800842958,,,,,0.015746600985970707,-0.02789572819986364,,0.04099471504930017
F13A1,0.08978573823290746,0.009236138935599485,-0.008630957841048486,0.031937496975119856,0.0857405734156978,-0.02892706976705355,,-0.0662803800857303,-0.031632074754996554,-0.049635812800964844
CXCL11,0.060241310439741784,-0.035939743779034534,,0.07624560167584667,-0.009871250383472469,0.008138184242552922,-0.048322934451124774,,,-0.013391844717612563
COL5A2,0.02581084635162579,-0.03365993828131715,-0.010653722415786208,0.014284831800969334,0.04153133618271464,0.006714365326194509,-0.09065269131400842,-0.005009170441881676,0.05218672717378112,0.12183263654598467
EFNA5,0.11177290306303994,-0.015411296903635229,-0.033749173689396866,0.003512017059983548,0.034296922791866795,0.028447197585473243,0.008483674629581519,-0.02661189741914004,0.05119452670968058,-0.007369713770814884
AREG,0.15615004830316456,-0.024180300007704183,0.07159321312347648,0.029558860636844698,-0.018706678376583335,,,,0.06906178105371795,0.08913502352362038
EDIL3,0.0033263770029455645,-0.03484212593666381,0.07004107883669783,-0.04441503709286616,-0.06282032783756361,0.007737960321486905,-0.03368471030235057,-0.07810266391730045,0.017181117111679748,0.11391759593314674
CD86,0.007773174168499607,-0.009440402774854785,-0.010147959557053369,0.022948877350992835,0.03090192232976419,0.030299110874909194,0.005554175217009362,-0.004833160369272201,-0.03241768380072507,0.06557929333440352
WNT9B,0.04890925355441257,,,-0.012898953406328214,-0.01332894166174153,-0.025691179441705646,,,,
HRAS,-0.027059757072691638,0.08899854606342655,-0.035774859430596405,0.035852397446386554,0.0005518073320148863,0.014291115791043505,0.07570222343159816,0.04693630423001871,0.03761609524919358,-0.00536027612198817
C1QTNF5,,,,,,,-0.08277149927047622,0.038721054935748504,-0.016475582644266046,0.09946736715081375
RLN1,,-0.014882719575218929,,,,-0.02790012020836603,,,,0.005527357632875693
COL4A1,0.008632699011643385,-0.010859038556740131,0.018803061946893792,-0.0675552549761973,-0.008157841143914834,0.0091332447914701,-0.047973145373334615,0.0506215710050586,0.02977799287033354,0.059088609102367115
CCL3,-0.03840088256261911,0.0379897363686841,0.08329487781366013,0.03817190836638047,-0.0033268937457749627,-0.04333023652673842,-0.0642331967006377,-0.0501963882602362,-0.0316744018483653,0.03787942810842234
BGN,0.02999722695986467,-0.034365134178696036,-0.012253567367586074,-0.05341168570367657,-0.028070733388774104,-0.004903850239474387,-0.03996121365815922,0.04955101683750229,0.015073655319092239,0.08643440722141273
RETN,,-0.020060544898282448,-0.022624215224968356,-0.015915679324389014,,0.006337646956561651,-0.06700849391894623,,0.02418659785148282,0.055039937099678846
S100A9,0.0626213059510038,-0.002101102782509553,-0.03912295612736293,0.04037968181806978,0.05404403725593851,0.038055116251178314,-0.0824773848079525,-0.0109340206716878,-0.059536685041060376,-0.04121889777450159
HCRT,0.006313595720200239,,-0.023311477346108632,0.08298122722009646,0.018010830357948274,0.01387578892416239,-0.07412803975759022,0.16680466217687134,0.010928418628107825,0.007958407533911568
FADD,0.03125382094922739,-0.017358834621180576,-0.04765984996244372,-0.0258013637456187,-0.005770427790275642,0.012647026801487627,0.028979688779099254,0.01374571185200317,0.006989718644778489,0.023659801254153612
ACTR2,-0.03295329251188969,-0.04877686139161229,0.03490260352520275,0.018016855688601504,0.00930743259106441,-0.06276436024792141,-0.02649998654607255,-0.009230310854059858,0.013306522983801373,0.07576613847186818
BMP2,-0.04465399891019972,0.037062726882423826,0.11307622289686618,0.02256654784188573,-0.04457571445073138,-0.03368909591717699,0.08822083577787652,0.05024331053083028,-0.008001062274650885,0.03873651053000255
PDYN,-0.02633980071271051,0.04061062371899282,-0.04763837725153191,0.03354027474983096,-0.04454401685602505,0.01015517831475439,,,-0.015455929008083534,
CD55,-0.025853924217599033,-0.06889784790269664,-0.018335719483768307,-0.03836411912550289,-0.00394283724416228,0.015744581375341307,-0.045608101022586965,0.11923757995934607,-0.025405115888297393,0.056993996292544584
OSTN,,,-0.025268799462747064,0.0053436686356932465,-0.02468879924600244,0.051151662878887,,,,
PDX1,,,,,-0.01710252087277803,,,,-0.0024424323892825762,
CD6,,-0.018002358344546266,,-0.02636751800247556,0.07569476659887658,-0.0242792051468946,-0.022870734911172103,0.0944107581908544,-0.019681279642810554,0.09374275819307509
IL16,-0.020317897957817316,0.001737271433407346,-0.008191898278709593,0.0028900347297765344,-0.014132120526915525,-0.040534404547053635,0.017960907424842534,0.0032058911666206537,-0.044551285594841034,0.0925719680926462
LAMA5,0.013417322010220384,-0.05255728409300138,0.04720191561803357,0.010793233261994706,0.007310908130190728,0.05701269248480023,-0.016669164883216157,0.05523455110228524,-0.005107989552276313,-0.01807742759951907
RGMB,0.019228841626144733,-0.012461380644291267,-0.018487359636885088,0.015251068267417317,-0.03712499887095899,0.01664850434964559,-0.022553884938397065,0.10814156808122007,-0.016398264335762996,-0.018798212612619342
INSL5,,,,-0.02207853343098182,0.03294313853153649,-0.011036378646099205,0.11673413123692764,-0.0039552591415299276,,0.038079052891226706
IL12A,-0.0019044385232285068,-0.0015766193239466868,,0.024619037495263205,0.0033351714279369203,0.0030306749086127407,-0.026050929439205173,,-0.016122835075901502,0.05042022858824739
S100A8,0.08877563700189511,-0.02202227183633033,-0.013994030928520517,-0.024034416626026536,0.031582512119127465,-0.011037884480029498,-0.06223478124356053,-0.044324131497592484,-0.024703414421351596,-0.009223438090510166
TAC3,-0.04027400712273002,0.0706897552479203,-0.030450407126211398,0.014673957484649868,-0.020005520991422346,0.006778920721768595,,,0.015574134667611785,0.00653326126612346
TAC4,,-0.004875947814031765,-0.016404878466908693,0.05714748723709848,,,0.09664240492347026,0.013665520086404943,,
MFAP5,,-0.01572060572777032,,,,0.01813127462353444,0.028224985612870214,0.00045383465651648274,-0.04500279185473315,-0.0082078476365782
CXCL16,-0.020091483875406796,0.06414435259326229,-0.036673133482966205,0.0010028291478517525,0.015852736950094527,-0.015986777885989453,-0.020401700170243422,0.05337767436833973,-0.023381018762014566,0.006125620960283944
AGRN,0.014620096588908511,-0.002619165531445625,-0.08042953882696567,-0.01429608689271195,-0.0019093718374019791,0.005277787274656214,0.030935237912643437,0.0951125174513382,0.023326415146691173,0.06979244505435737
COL4A6,-0.03766286144049323,0.015314560840874358,-0.04252304685305828,-0.01760681276459945,-0.02051005299119392,0.03173666790135901,0.0012134021177897245,0.04832514571823685,-0.03607962342069357,0.03717143934720426
FST,0.0054972194850791654,-0.029223852238077826,-0.03393135160529183,0.010349176900742059,-0.03461880880607657,0.0050264023866333635,-0.07456449706184173,-0.010277799634124007,-0.01745205333789931,0.09601828537545509
MEGF10,-0.0033005699136580526,0.027025272389176125,0.06220252909367255,0.0436158924991711,0.013053608180266308,0.03790757509861731,0.06495352492579497,0.0074095127027661535,0.0076101968391199095,0.0006311010123118289
C1QB,-0.018747258688289088,0.03422895340759471,-0.0001006499202582284,0.045954898791418154,0.03205460466883723,-0.02239882789032047,-0.04188402967378902,-0.09778357343854736,-0.0001990938222607597,0.012506695705832866
HLA-B,0.09504169326041019,-0.04866880514049427,-0.015426614548506561,-0.015661435697048445,0.0011477972908396567,-0.05079966908412523,-0.1303324911860044,-0.055142207079334704,-0.008083696527447766,0.11332297968073654
PDGFA,0.001099919771208197,0.01599456151474128,-0.005240204114653486,-0.0166910156525765,-0.033462660098175015,-0.004454455065819358,-0.005366974633849523,0.015451778741580092,-0.04245110438890938,0.04624435371277719
LAMA3,-0.02649585621511727,0.011719961538637873,-0.03470917709193429,0.022876637303994155,0.018002818847591518,-0.013679035245743909,0.09266660531330183,-0.03197143719910531,-0.016300098353088006,-0.007526016206729475
DKK1,,-0.0279513567860143,,,-0.037927111557955265,0.025896751736089248,-0.037873128684338564,0.0010131106414222816,-0.03837543324262223,0.08286751889364259
INHBA,-0.04099450532224996,0.047418620499008905,0.06806933330042367,-0.006621527126997283,-0.03792711321660493,-0.038981300370336834,-0.012748303198617226,0.01734626908847105,-0.013788268208161909,0.0716653919055243
LEP,,,,,,,,,,0.0843489511456049
IL7,-0.027928134907903433,0.03843972086471448,,0.03580873372568791,-0.025237408481724174,0.0535336383840803,0.10036569283232094,-0.05253659937956861,0.030144191920611862,0.04576209563679474
FABP5,0.05243918391500149,0.0007625498779595918,-0.024105201243084084,0.05223563487116986,0.03923691592929908,0.015579816490408797,0.06172226217417862,0.027381176805069705,0.030662992825264614,-0.07559092204905461
CCL4,0.00528270298565376,0.03927384113908218,0.017699243864841147,0.05336071365486308,0.003762730535047597,-0.036349738212434486,-0.06439884667197239,0.017128791857911597,0.02407217050264839,0.10512799474969463
FBN1,0.04555723338708334,0.0025374427665162146,0.05575843276628073,-0.057946760929082713,-0.05679537137953536,-0.02205997480143982,0.04170672048391903,0.06311154542013848,-0.0534612496730202,0.12341851288454288
TCTN1,0.03695383800821752,-0.019123095375201096,0.0024105033370743567,0.0036890715961896666,-0.004514290485919473,-0.033170853162754595,0.06164162793448448,0.09012715945415964,-0.005268519025518225,-0.035831358394554
NCR3LG1,,,,,,,,,0.0009099791760567946,
BMP7,0.05652939376085357,0.02659335849480263,-0.016188259843574353,0.007434007658017044,0.009324701742139068,-0.029002297456681717,-0.05795408978292662,0.006057939261594628,-0.031022732129882602,-0.05054289946184717
NLGN2,-0.008431718761201015,0.008835975771826677,0.012854733846568552,-0.04034328407137285,0.03015021855774495,-0.014579257367139074,0.09187935052135592,0.01117639607734503,0.04928625017834174,0.023249595887549365
CCL25,,0.007736349109781981,,0.0042143064106555436,,,,,0.024698728014252883,0.053856323897230614
NPNT,0.07377055747057323,-0.007563764882132329,0.03087297780899454,-0.01606707756229196,0.035573558292341254,0.06872541495437098,0.03262924659525895,0.03106708441879049,0.06288003877296833,-0.009974982584401632
KITLG,-0.023982048043580964,0.06118158167478848,0.018402064352252674,-0.047036081752465445,0.01648963731785545,-0.02250834239713082,-0.02107225889947775,0.07976330553098794,-0.040490409356772124,-0.016503279575709455
MADCAM1,-0.03857664385954177,-0.014988057314281607,-0.0015518692843935504,0.051220969075630306,0.0027284929406409856,0.024172137449237272,-0.11741918924545942,-0.0011637890814072927,-0.015018263314180843,0.039131055170609344
F12,0.15877308347139077,-0.02587089728804988,0.04035033237076509,0.0460052931461685,0.013203843590787067,0.01311727987041767,0.00013116912894552455,-0.015823336141428508,0.011930847936093312,-0.043060691787911914
S100B,0.009036177686686525,0.0017262216777319316,-0.03585204743504175,-0.012837420680457028,0.08640910663733233,-0.03765658876297644,0.12062548162082352,-0.07514854561970535,0.030615911390745477,-0.01881828241834617
IL27,,0.00783410054709865,,0.01400435073054396,-0.014262695144728634,,,,-0.01403557126588917,-0.03020241372384356
CD99,0.03699360889371843,-0.03689805814545769,0.08445492898321504,-0.027388287691856437,0.005338852126061208,-0.02253011442938196,-0.10074473856166861,0.059080695267636894,-0.03677696465980025,-0.005441870113013808
PDGFB,0.012813694379322537,0.030005578072879898,-0.0323932997705792,0.003133021601342215,-0.03165571301934473,-0.0012185119337157883,-0.04447911796466083,0.09431736281236913,0.028517264647796883,0.11086308945248527
CLEC2D,0.02679711522051907,-0.029249769519650293,-0.06206690729947506,0.00771428136783086,-0.021353890414571912,-0.004904708986622503,-0.027257859488617177,0.056233006321998256,-0.0021429586399594157,0.040946960184421476
F8,0.0302449420561008,0.010530725114861552,-0.014351983499483996,-0.02586278145771299,0.013245979488638994,-0.04153373357056555,0.008224618046610527,-0.0170508854971271,0.008337129756173858,0.01827083985965747
C3,0.033226611320695605,0.020091128220535985,-0.00320995465996093,-0.012435996151560366,-0.01046463219421929,-0.002697600362918713,-0.10397716163393617,-0.07439061206229007,0.0620031012802279,-0.008711984375942106
DLK2,-0.05611094051864333,0.03635394951524955,-0.05713160610225285,-0.01982645755268303,0.03718272290481382,-0.01578200633729775,-0.06097509162324238,-0.007838976189761853,0.02003001733000971,0.02603327587971241
TSLP,0.026631517010470316,-0.037397752079482836,-0.02165356740943087,-0.0009683549431379164,-0.007267000610537231,0.058553641448782404,,,0.014682327820425747,-0.06741920248351255
OSM,0.007376987011517228,-0.02804903679091115,-0.0408842673164075,-0.01377525661138425,0.014229651963418468,,-0.004292196223541786,0.07140256415095261,-0.010170518945992085,0.0963417875829274
PRND,,0.004732992279836787,,,,,0.042543470960759416,0.1349621809534912,,-0.034859032876088485
SLPI,-0.013512448214780785,-0.0025253832139318626,0.05581259519083965,0.0005627400424161957,0.012303053486425382,-0.030228730292541424,0.07957165486051189,0.062021836453837006,-0.06944487240619654,-0.04453463430491501
AFDN,-0.05961680015027777,0.005581896569123519,-0.041211475312344314,-0.029849697530995808,0.006974516140099736,-0.010957984060696733,-0.06722724359017337,0.02617401237357997,-0.018185831061811614,0.06972014585230868
KISS1,,,,-0.020728617929418058,,,,,-0.018460463540094167,
ULBP2,0.03917306261262182,-0.020786055530713603,-0.004931125539313333,0.03957663033102638,-0.013024502298989884,-0.03253451542063453,0.03462892230358098,0.02873732947492203,0.05704715973386178,-0.0030230629976825975
ICAM4,,-0.014666130653742575,,-0.012898952094447951,-0.016548258223041595,,0.20893980365196105,,,-0.018703598257582468
TDGF1,,,,,-0.012328564584730424,-0.01237020366293916,,,,
ANGPTL1,0.09280824497601806,0.06074889854014585,,-0.027662566198343057,0.024164261714772397,-0.0040446940685683955,0.07378460338504671,0.043339014253560355,0.024821915685623575,0.025059118051505458
LTBP1,0.07698998689740975,-0.03142624548307982,-0.0025664669120371267,-0.0037453687904420397,-0.028667927551538942,0.009099274539507023,0.06138580997185893,0.080232632482804,0.0017084969719134997,0.0874219205533641
NTN4,-0.05678135463037388,-0.041262080489075835,-0.02633986324547166,-0.011554828038001036,0.03203130274729382,0.005868641962662861,-0.053526399651133184,0.017370927562839443,0.02295084588596789,0.13030727035222694
APP,-0.007823286094556585,-0.01215174462360069,0.028505415490953298,-0.0060804993569168585,-0.003062095292766482,0.025179895293123665,-0.007095465327529469,-0.01462254165428632,0.07498825948323172,0.06964246075886951
RIMS2,0.024097553987252027,-0.024432923473064635,-0.03844905135841039,-0.0141265499723673,-0.003727718079444372,0.053402336127491644,,0.02185037862356035,-0.011137732274347924,0.05590540916350833
WNT7A,-0.004813220285598535,0.029852154269689884,0.023702730993682492,-0.0028463578743434534,0.023351497893424417,-0.013155094968589218,0.06397332778425618,0.05029197074691287,0.027187890725340214,0.034553188643588036
GAST,,,,,,,,,,-0.03669233942991152
GPI,-0.02594547841131963,0.049471442269030746,0.04307474826575395,0.016654731101509574,-0.0033273938013210543,-0.011215032272804439,0.01993017202631908,-0.009969459577318427,-0.04471562814603932,-0.10075647332940632
IL1B,0.056134947197170854,0.034242957980006705,0.034719232181835494,0.018677157964033488,0.007785571246655693,-0.006446644402756726,-0.050498936824063506,0.07288244518806183,-0.03625327652766705,0.018512538390834023
SFTPA2,,,,,,,,,-0.015018264356754596,
HAS2,0.05334915654890769,0.011705232145527484,0.04387130396912832,0.014454492934103965,0.011860095688803576,-0.008307792109746229,0.03880611743009426,0.114251107409929,-0.03840480566769879,-0.03635189124433612
IL11,,-0.022229632607169786,0.026850137337248718,-0.02490243955978106,0.012704322972881349,,0.024432304289566314,,0.028513612209541017,0.03381956081821027
SEMA4B,0.04843863906630793,-0.019686410760630296,0.04300293765631474,0.04381367746620478,0.004765674029246904,-0.014536825033824632,0.05322473231938213,-7.928940010200342e-06,-0.05577450692735844,-0.01110245926262349
FGF12,-0.0006858432728697558,0.07350834642281964,-0.08058332058392652,0.025116128621753515,0.006972471260165201,-0.014721036645132152,0.030562545806569908,0.1413725344861128,0.05314163408949305,0.03699385214889679
CP,0.005582493651820267,-0.04046133560075207,0.07818676396050887,0.06207520336661927,-0.01074568785187045,0.01733677436822298,-0.010397763786015993,0.007383084564033044,-0.004257251003450127,-0.013571353358557891
NLGN3,-0.016946868098231305,0.018707118740544933,-0.05603865646533079,0.014531180778016106,0.040869999648026796,0.025714823223277127,-0.016210770242709113,0.04505747045460818,0.03713558688077928,-0.033976444346404656
GZMB,,-0.030518356228578694,0.03077153802235653,-0.016393146595186883,0.01078626326680121,-0.020644839218338408,,,0.0386554561245058,0.059937965850472105
PROC,-0.02095589923663846,-0.030405597890366048,,0.03904534604377168,0.05710491897608713,-0.016273550213196392,-0.09097031551493467,0.0076448362489914545,-0.028181528837714864,-0.010956560885374852
TNFSF11,,-0.01509633159673678,,,,,,,,0.004904189955392081
AGT,0.03406582255044007,0.0029781453914178805,0.04249566191727361,0.019721783210051216,-0.009061513243401199,0.016673942287955445,0.08921524071125769,0.09594491331985736,-0.025259570598864533,-0.05330466061432019
PTHLH,0.04621033838041654,-0.030652077510658102,0.045568839193724134,0.025398200863214083,-0.01098928256980616,-0.06627329207058594,-0.024777747668769997,-0.008598035646831492,-0.0057384930510004884,0.033748406352913804
COL1A1,0.007653493387659458,-0.022165869042641586,0.006086633537721611,-0.030833054179697558,-0.007744567503344285,-0.05148217531267091,0.043164557984133184,-0.016744103839845058,0.04634336027162895,0.12274308573400503
LAMB2,0.06863487650826232,-0.04355079862555406,0.020461747208005802,0.030729572568418344,0.01810864657633393,-0.01783004277966043,-0.046650745378483245,0.01560724361666013,0.02183422788594197,0.038338216048633474
DSC2,0.0015248119545114944,0.002630515611034792,-0.03850312357760631,-0.005943168156849716,-0.009190051020945517,0.05514126560990673,-0.04058592633867261,0.05604623846074143,0.026305082007357268,0.03076870726013693
WNT5B,0.12216254799915115,-0.020190547625704335,0.009496823926722936,0.06262512680391227,-0.028906612254961297,-0.0020719285186473002,-0.0753687852197831,-0.03388699254401135,0.0591504813254272,0.02891532136434789
LEFTY1,,-0.024811679532888965,-0.03149758998635403,-0.019380856005935095,-0.010866653882095621,-0.008973459847916357,0.084020358439926,-0.02254518334750978,0.0062956347374689805,-0.015026654545140988
FGL1,,-0.0036431444537551655,,0.006171465427934088,,,,,-0.021117235791430516,
CXCL5,0.14105125711540756,0.045330151409448294,,-0.012898950688862399,-0.01501948522715151,0.07429061955554116,,,-0.011806961271110784,-0.06693315849244047
S100A1,-0.020264021973085675,-0.004125870138225755,-0.02070874018151124,-0.03520326745130822,-0.03003654712353347,0.006534102892979966,0.10274403676360257,0.010079479597864299,-0.036737656064770446,-0.03812928692438237
C4BPA,,,,0.022322908430726877,-0.017851959110992594,,,,,0.13202654511995912
NPTX1,-8.759763348713186e-05,0.0025136297421540976,0.04678202042106862,0.09107269022641697,-0.012782446965484263,0.022807749195941873,-0.0455083393388632,0.027983939572386717,0.03192997294745788,
TGS1,0.05685589733103551,-0.007358713821019471,-0.001976296517993504,-0.02066960050897095,0.037265233571207354,0.008184637936078805,0.1000914081432856,-0.0011040896830222433,-0.04864095581595969,0.018417506381151853
SST,-0.050773130277530255,-0.022866158692578614,0.031881168807955274,0.001969031639616864,-0.03350539515697466,0.015152938808947409,,,0.03002688393034762,
IL34,0.0023026275751396345,-0.027155117558469312,0.12804291134541837,-0.0003704597195134132,-0.007993893639397068,0.012461539407436367,0.04529351223840211,0.015154459795071516,-0.03020395241785752,0.1053452531621334
DHH,,,-0.024632351058579065,,,,,,0.027981061553282213,0.0600086170557431
XCL2,,-0.01690349956388825,,,0.009084277480723338,,,,,-0.01284988408331499
TF,0.005195373415055107,0.014051710366884962,-0.06971653664885948,-0.019404704188668388,-0.01090957454822748,-0.05521740091035897,0.07448150848580448,-0.09725927364673627,0.009732091768270707,-0.04087386275866925
IL33,0.014260752593383283,0.022839764994947963,0.06041107495616339,0.03472082204853352,0.007062036109966096,0.006969019669976155,0.044662874442814596,0.08630194524963347,-0.05548096340242867,-0.03314173063632675
RBP4,-0.006485189819894458,0.002379133807043238,0.032462629442228164,-0.01474985490872577,-0.01688870933128932,-0.0070525461093134895,,0.010708661126360892,0.03696485926674025,-0.013500695553004646
CCL19,,,,,-0.011404808345767362,-0.035175916101968,,-0.03761923470689472,,0.056418215650259174
CCL20,0.03504930792691105,-0.0006351939673043872,0.06164156926448426,-0.004466131207280727,-0.019011530884340985,,-0.03592632436215829,,-0.026850380645929022,0.033656094321442544
NAMPT,0.024725233431530984,-0.021629913348220706,0.051093967871631285,-0.013862508773601293,-0.0288823361979186,0.04464142575138536,-0.12067323681787516,-0.007947562775660518,-0.023412928730574514,-0.08019571846078033
