,UKF248,UKF259,UKF266,UKF269,UKF304,UKF313,ZH8812bulk,ZH916T1
TSLP,0.018149987011303662,0.007572566214830775,-0.018583531206773276,0.01335159393918623,-0.022379118384354572,0.12907137517598605,0.013578996038906749,-0.010557488431491551
OSM,0.05874525420718405,0.05931141399684398,-0.02210801259313096,-0.030463024710259454,0.06261284514573301,0.04003535003223623,0.056724666291463825,0.06419361447839345
PRND,-0.01704947989070738,,,0.05691588867612376,,0.0808603131625958,,-0.020753577738482153
SLPI,-0.08723290209150658,-0.034867725435099396,0.041998137022638965,-0.043188630197277735,0.011890827846673233,-0.033773203370300826,-0.03196394060790897,-0.002187358143878176
AFDN,0.006140314991697635,0.044866634907530234,-0.025575126815303977,-0.06289925434102006,-0.041608517087684455,0.05316999621335986,0.06327370961347578,0.08469764589534143
KISS1,,-0.017417888273763633,,,,,,
ULBP2,-0.016602633610441606,0.022510186660516806,-0.022707636766068844,-0.015942656479337132,-0.01769653454235378,0.06696398547399258,-0.03336470793170898,-0.009785058475207843
ICAM4,-0.015319630050585313,-0.010838759592884798,,,,,,-0.019010176719062438
TDGF1,,,-0.01590871212446648,,-0.02825420580082937,,,
ANGPTL1,0.03985927827760713,0.008081878456939924,-0.03124059575287109,-0.03175495869101257,0.02445019565919592,0.06428369717239736,-0.01810031971607783,-0.01314723800606457
LTBP1,-0.011344109961964745,-0.015344436557326304,-0.027931914363318343,0.0202333831713872,-0.020385109919524306,-0.04659516614541403,-0.03261979342874799,0.039152717028568144
NTN4,0.04154552310590338,0.005427568663292517,0.02333140461852189,-0.03568978075758576,-0.058625810724793954,0.012240760610124584,0.004587051428619545,0.030477147448129238
APP,-0.009270352776969993,-0.04403197905853361,0.03628808819651116,0.030778044039030904,0.0024110819941101673,0.008206213636168878,-0.00878149471042699,0.0012433286646315199
RIMS2,-0.002353230224298202,0.00703028586654896,0.06430587845174444,0.07352247044722993,-0.007245603018101539,0.026137581417730052,0.03613493641838578,-0.019607125506797198
WNT7A,-0.05168336791594526,-0.011954160170057073,0.014285080257768012,0.01305655115294568,-0.017550241028493337,,-0.014758127963635587,0.04955506290063212
GAST,,,,,,,-0.005737927288856086,-0.021845050075608694
GPI,-0.04203340854890287,0.0002321291607875141,0.03367822428960096,0.08833911836451258,-0.01006312790519621,-0.013835300029329652,0.06093329831542682,-0.07553849641639666
IL1B,-0.00731564616171993,-0.0553553173059227,-0.01612733507866281,0.012120909799016678,0.04159742291617625,0.03439671656034799,0.02552108279881979,0.07013649588416584
HAS2,-0.02300908583736334,-0.03210664880776134,-0.03333352092322469,-0.0019917869030134693,0.0054330831570503415,0.028580584731060003,-0.03695781146835483,0.028034041734439404
IL11,-0.007812139306990637,-0.02092507621460102,0.004600392335523057,0.03118316243644033,0.049690805543050706,-0.014413923197285988,-0.027061328960246375,-0.04162923119777745
SEMA4B,-0.0014631981988327538,0.05220692881860326,0.020252870632269493,-0.021766943783370005,0.01829382951023696,-0.03216239522908462,0.01418105603601811,-0.015139048095619874
FGF12,0.01080248688851643,-0.011127210058020925,0.012847440527181373,0.06308223835354038,-0.05114017755682917,0.04784441948103096,-0.05949152752521143,-0.000561127254722428
CP,-0.015307168970416734,-0.04920949248313186,-0.05040931239867653,-0.054099045678720405,0.005601184610196067,-0.02253872017330289,0.13440980615639064,-0.0048941991209093694
NLGN3,0.01908456650392292,0.023168761887746577,-0.03236019238018089,-0.01225344050481643,0.014353986301631427,0.003503842466875283,-0.0487572042104538,0.031246175935237226
GZMB,-0.021190926481279033,-0.013774868967272725,0.030719910629187074,,0.0344520540968721,-0.021657882063347355,,0.05665767852250656
PROC,0.0578306857385468,-0.0029165030644806083,0.030708285173513324,0.005105709144436622,0.03813475881917879,,-0.0044862732558927495,0.036948650296617015
TNFSF11,0.026716964900159672,,,,,0.0900630362959006,,0.09641033062240778
AGT,0.010319479224976807,0.0215194612660261,-0.020780364039636238,-0.04966769146787067,-0.05832195705986434,0.06584079964924497,0.043321522277394976,-0.001601802476811889
PTHLH,-0.03400587982831313,0.030991079292186363,0.017149255973821435,0.04854901113003991,0.1069929124466384,0.006916565981715026,0.0639641876140911,0.029073093433680294
COL1A1,0.013669724492283796,0.01663235385049375,0.013893049625462135,-0.06961968131036711,-0.018476648944702835,-0.015282183113740843,-0.015669312228123646,0.042170321022005484
LAMB2,0.011042568267358619,0.006931019342455822,-0.02728334707108293,-0.03236854894131539,0.0796419058540889,-0.040539959583008475,-0.03694181648528426,0.01338561041862407
DSC2,0.023345486470569693,-0.04334996370592208,-0.017804218563227572,-0.011647990517919916,0.03388991802286969,0.06047366267034542,0.05935440241925713,0.04021810255624499
WNT5B,0.05383196874048359,-0.03763138726854848,0.020116480484798995,0.02498535155308762,0.02314005982012478,0.024870366092554774,-0.05159459892299319,0.011520593442487608
LEFTY1,-0.027342071257231065,-0.029700598100928382,0.017546519904567136,-0.034013554493956336,0.0943906874175309,,-0.036258645148011935,-0.020352262403712133
FGL1,-0.018272623956535443,-0.011792956434699882,-0.023893165239085513,-0.025847278781674483,0.0025290587762052856,,-0.03483680600311738,
CXCL5,-0.025302078711250658,-0.010838758411796304,0.09827111912335477,-0.020215724828115345,-0.033007953362914,0.0014571464516603232,-0.007485518345425094,-0.016307974641830054
S100A1,-0.02999154592404807,-0.010340601158327446,0.037724482158472766,0.03109194781839392,0.07794334960525134,0.004828930470033658,0.11037688851143333,-0.030890139366883246
C4BPA,,-0.009095074532851513,,,,,,0.08900271309042289
NPTX1,-0.04362634243220716,-0.023166540619834468,0.02028143178568238,0.04437274163899387,-0.021831486581599755,-0.014176884773426237,-0.0213676539603839,
TGS1,-0.04299865508797043,-0.034427139458115374,-0.045875865403339856,-0.006168648114374607,0.020310676460967746,0.11228920466553237,0.05373483114988615,-0.03988319974628105
SST,0.043994730263555416,0.0022893134134309486,0.05568586179358656,0.07518163586976909,0.004406906806768741,,-0.04518815110952069,
IL34,0.09983021373336916,-0.03540562728161297,0.006490750469745129,0.05165791639648589,0.05059905887082159,0.01571010144406253,-0.02261659344046222,0.023289944828105542
DHH,,,,,0.024833102050101422,,0.017897770535628067,0.10646173918503717
XCL2,0.0017106495707537783,,,,,-0.018741694469416845,,-0.016653363069751213
TF,-0.07231094670789855,0.03475202842557526,-0.07765783950577478,-0.014729090950844114,0.0453233866828521,-0.027817264678807366,0.08525728909746956,-0.043500371643104815
IL33,-0.013798122050129969,-0.025404773116540498,0.07660295333990659,-0.0302541418997129,0.052484735835772595,-0.029582760915724104,0.059480864311535105,-0.01429755242628524
RBP4,0.03607630249106692,-0.022070183266012372,0.05913081245439435,0.07611396469280833,-0.03921258999069517,0.15487512517776825,0.13711273849359876,-0.029418006140697086
CCL19,,,-0.016844286453975798,,-0.04444441063729615,-0.022136148521776904,,-0.030500225797927088
CCL20,-0.0313839158828951,-0.027107164535853785,,-0.018625165008427043,-0.015083469404460611,-0.0218183455578125,0.06285355091009866,0.06605731935472985
NAMPT,-0.06049560692924589,0.02570591822094992,-0.020619422284253466,-0.04590532451482073,0.053592089397458374,-0.04589705656280236,0.04055924622617823,-0.10658599200597496
