,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
EBI3,-0.015621475628962546,0.0768772476630515,0.07097930468433315,-0.004626778601310568,0.031809937865633076,-0.04573632394378679,0.03399025833313277,0.05403190648978695,-0.007657288663933415,0.03187633990360648,-0.008412142916110045
TIMP1,-0.04640922709931573,0.06493410551537153,0.17295779918826668,-0.12217561494530975,-0.0033873766704541324,-0.03600230117073737,0.09375056684330468,-0.10917887031308034,0.09250429227723923,-0.22409688351328402,-0.17514544725613812
SEMA3C,-0.05415718399003648,-0.000555384470578018,-0.06318243316488331,0.004208521908093495,0.009578174489340063,0.057604649690840296,0.09713601677018224,0.04430750360447301,-0.02779423320306281,0.055413544252438905,0.02271924433400134
GNRH2,,,,,,,,,,0.020916957149292266,
GAS6,0.01470331633354971,-0.023087592842463388,0.09810098455900926,0.018274222590900835,0.060418516560852675,0.03617096400398614,0.03046974046944004,0.061451597090593384,0.08796737932032815,0.1344317539728162,0.01575116617597835
MEPE,0.04837690151990782,-0.055255088125122545,0.0011920806665816368,-0.01403802790137752,-0.048858634124812415,,,0.09394288805766593,,-0.002207794428983301,0.010952981030098076
SERPINE1,-0.04473379082077861,0.07300740601807203,-0.08792043376731667,-0.09812412271286533,-0.048361957073148526,-0.038189541039418864,0.10537264513361272,-0.1220066075378303,0.0034163327377201504,-0.2717841671424449,-0.07781898015426147
RSPO2,-0.012648562088607476,-0.05493839418726857,-0.015281061290878483,-0.017982233065026713,-0.03443792900569051,,,0.30245269372459294,0.04586096232154907,0.040503071634773645,0.09867356232012324
SHBG,0.028868313866106287,0.015433510973466683,0.09676991520258912,-0.017293549009234358,0.029225958274960495,-0.07817706382369043,0.135602756383094,-0.02841912667045556,-0.021335718793012867,-0.02009098142449839,0.04640723651833284
LGALS3BP,0.004993421287496052,-0.057959905648628345,0.10771640282078672,0.04434498964131142,0.050968411234112665,0.00888824283503795,-0.007307485972039117,-0.02568021607843166,0.05588953230371957,-0.10007329423969577,-0.13794619539798647
LAMB1,-0.06473703380361956,0.05078897192124334,0.18062189036575843,-0.01975492852535581,0.012844121239582092,-0.0231610847214377,0.14028494367779673,-0.027885253843289708,0.04753192929595746,-0.1604695396109259,-0.10392123839166069
SPTBN2,0.03823986054365388,-0.03187452231218993,-0.071355875829787,0.05395479502719236,0.00977997904677325,-0.06308611521096612,-0.0022379061908324232,0.120449350688421,0.0726847097376566,0.10559043465470119,0.015595582423874531
COL1A2,-0.10171896028635218,0.07201933255904885,0.1761479039484377,-0.003950380819277429,0.08065607826997405,0.02009155505165916,0.049604756337175995,-0.030214783655046238,0.056174816098586954,-0.2142707957508846,-0.09314946234424056
DEFB1,,0.02204602528787163,,0.010547946919757332,,,,,,-0.05130807177965616,-0.005646402133793609
SCT,,,,-0.008531706277628899,,,,,,,
WNT11,-0.019947246935438465,,0.06817459663082001,,-0.010032777279317498,,,0.026643870402382742,,-0.04064005823840067,-0.031131441611932754
LGALS1,-0.04967127542309887,0.07376331229473104,0.09392281917807282,-0.08072961681420938,-0.06834219283329555,0.03131792177457304,0.07475180982453646,-0.09069948125587744,-0.014566519614688304,-0.20697224262252653,-0.1736480281634548
BCAN,-0.039032241440300645,-0.09402013646341371,0.12909375364822334,0.11661877749037312,0.0013159386934491492,-0.10435461607731601,0.16466483074045404,0.09773411279256315,0.0789184928617531,0.27154148831350133,0.15764292894930054
ANOS1,-0.013940220079134761,-0.008017734571593261,0.11770926028071739,0.06273318489847414,0.034681011643825276,-0.0835536008751272,0.08926593159695494,0.08067942139851252,-0.012774870418996926,0.19521906168411193,0.010952669983027644
EDA,0.015523585400941935,0.002693756209213596,-0.01429077624632036,0.054198002127953615,0.06527196242305142,-0.02787045696936438,-0.00031198745199686323,0.007269929813598136,-0.039684181415246246,0.009259979912077203,-0.03492126410919624
FGF22,,-0.017603334442031614,-0.03331668567433092,,-0.019928164124061953,,0.06216328380609368,-0.016082266298647778,-0.012226102638538981,0.06431436584218207,-0.0053762808051083764
SHANK1,-0.012164916352621017,,-0.03169871039613159,0.018250560913125154,-0.019535750415790167,,-0.05845627892281565,0.20526074399018526,,0.01113075517976009,-0.013207268293883212
NPVF,,,,,,,,-0.014537051558390423,,,
RAET1G,,,,,,,,,,0.029672309429810126,-0.028670585216861385
TGFB1,0.010732418638912087,0.017086461077618333,0.0695651062241215,0.0283066332439824,-0.028405353568573547,0.04788151423615081,0.057317856041724624,-0.0005245288235607113,0.040184825312380185,-0.0696560040754506,0.008633316909394097
MSTN,-0.004597553019374258,-0.08638380887813574,0.0739530838926456,0.05811243878565491,0.0620894777981115,0.14801632004507437,0.05391957018077011,-0.029896629973588454,0.00406821379926598,0.17594494588520682,-0.011899096916957978
WNT4,,0.13990622110466353,-0.03777559417257478,0.01021060596434443,0.03523763356266558,,0.08987359055404309,-0.017377032288754195,0.02725149418843358,-0.02304909273088692,0.056956414396645234
TNFSF4,-0.016025701387289117,0.0043416629119254445,0.062166789092088594,0.035253445815258314,-0.030403891085597275,0.05589053933458687,0.021926041162238775,0.001993376713776801,-0.001840908037821156,-0.044694662425002904,-0.03534214568872773
NTN1,0.005108790093538549,0.020380876265401228,0.1477817974806194,-0.04282528554774492,0.03511256928154877,0.010238366258532887,0.045747315354423855,0.030943465031323326,0.16667764030654095,0.022756686600047964,-0.06462155001886562
CXCL12,-0.005738229254322091,-0.023983779629241454,-0.00912718549256828,-0.0423782972471469,0.08853511722108635,0.09852172030027588,0.023661733762642714,0.016613462646961494,-0.04596271158471264,-0.09893311140334284,0.04804279815276798
GNRH1,0.048998623762156544,0.03371194740541889,0.08516674848275647,-0.005639084005926241,-0.013023769840615781,-0.04621254058887299,0.07752012148643993,0.031490751964608286,0.07070803706819068,-0.028905816005594345,0.04954257258840618
FGF8,,,,,,,,-0.020065329449877094,,,
RIMS1,-0.029843113580486465,-0.02559792869320326,-0.0652067174951155,0.06069431966005064,-0.022417246180479106,0.027311011993017685,0.03469499698745104,0.0447309859460483,-0.0262075643004122,-0.005434673601416826,0.0854574976570514
FGF14,0.008466496915261393,0.09091314022787762,0.0433127702212191,0.07514946734893514,-0.06327086573148781,0.04741534275690467,0.07207384094440512,0.03973668173425725,0.03698154111612182,-0.003323969933564542,-0.04007027780501975
IGF1,-0.005617322091757557,0.02466266123805867,0.04291575430132827,0.03375556600942051,0.026587309367781586,-0.06252103469956502,-0.054687145616793324,0.027367272988863284,-0.03209313814749363,0.0021130908445578076,-0.04326147102129004
TNFSF10,-0.029681271801527537,-0.019769236695288815,0.16529372421367916,0.03429483326355646,0.005511503686242534,0.06991421376183268,0.06652280650490057,0.04245973473315151,0.024496378957979972,0.11158753127122593,-0.068205690283358
GDF5,,-0.004285090138911567,-0.01003767784934998,,0.06380069277280198,,-0.045187957754792375,0.07509336938399822,0.0685693705753501,0.07554834110224513,0.03766085507283827
CHAD,,0.04337314310096946,,,-0.01932193333513099,,,0.08891061746525897,-0.023726609118534196,,
RGMA,0.04965057891708168,0.03091787424312201,0.17513610156553122,-0.026806400802406795,0.03763461215033102,0.00028017976851927684,0.1389578463904606,0.039705295467847804,0.11889090558823971,0.2153118087803508,0.044579657380402184
CLEC3A,,,,,0.10474455355176826,,,,,,
WNT16,0.0042865043685869795,-0.04035159533371775,0.04655068652899731,0.03204398048304423,0.05013435455408832,,,,0.05654909009234937,0.04018906296647965,0.07974263958653917
CX3CL1,0.0018809933538135567,0.020398436903139933,-0.024298939823978242,0.01151348964264564,-0.024930891219965876,-0.0583651534314197,0.05085846851276195,0.01888864586487192,0.03949310049914044,0.09637694589297838,-0.028048060365725044
FGF1,0.06406702959223562,-0.03465394534769072,-0.04355602535889938,0.005594669674903808,0.01806508233157884,0.07708360108341064,-0.15345352380988608,0.03529641621399691,-0.06493248021640335,0.17255038801944436,0.044355987190742005
ALOX5AP,0.007072845368638548,0.10672560478452721,0.21841256423817243,0.08758171897325961,-0.005818645111645134,0.002780813709396993,-0.017370095373986653,-0.003044614178999791,-0.027421168459278625,-0.047021157836798506,-0.049965642018234176
IL1RN,-0.0532628773873747,0.029698407225865146,0.1307016234981894,-0.06705419966816459,,-0.02205665530493727,-0.0042985588000949825,-0.03627401552166732,,-0.008874793610269348,-0.03786963541567897
PCSK9,,,,,,,,-0.015413291027412953,,,
NPW,-0.014032366932896131,-0.021699993552463107,,-0.009592966672314632,,-0.008146441770867817,0.09359016195016402,0.01909062176231244,-0.021890695887165957,0.00735618761964543,-0.008976655528640042
CXCL9,0.01798911569306054,-0.006766145762933852,0.00028903950280054257,-0.03226180318663607,0.04744554139604045,-0.08954411839329182,-0.0466264634072664,,0.013081250495398369,-0.09375333617614473,0.01490016975945242
ANGPTL4,-0.032059072837692215,0.013108241168459382,0.03453919909208541,-0.04672702621490156,0.003581484696840793,0.04177589883177133,0.04539451061465455,-0.09485750922338311,-0.004497390338719323,-0.2487819328038508,-0.1323187818664668
UCN2,0.011580356000443331,,0.011051825041640238,0.03043405434314796,,,,-0.026774256013378,,,
OBP2A,,,,,,,,,,-0.02151002710609128,
COL4A3,-0.02670223332417219,-0.09663945901316841,,0.034108746019403294,-0.01753763660186887,,,-0.012196851675468154,-0.03682093268267263,0.044543513038574414,-0.0056569844315672016
NRG3,-0.01612526813345891,0.010640757910015132,-0.09002597805669434,0.004954212696846761,-0.01872233886982573,0.021662040678159314,-0.040172372212683875,0.0854119484707022,0.024063790170120725,0.16111275789715376,0.08023035076189539
IL23A,0.03518949408400445,0.09556902106933077,-0.00899334082503106,,,-0.04906167189043299,,0.044176157426855864,,-0.006457392591664429,-0.03848893526486305
COLQ,-0.02302135666005209,0.07209406675932614,0.06364001069348688,-0.008908242824976544,0.014962246776080958,0.14957337722591976,-0.004488588641684879,0.028569200979049008,-0.027331152484250377,0.13325249994313038,-0.0490755812902721
SCGB1A1,,,,,,,,-0.01938355185923505,,,
TNFSF12,-0.0033066756685730444,-0.027948610949140494,0.07428221648995574,-0.009390774449706112,0.035426229920316264,-0.025940629411525244,0.08626970195146519,0.010709704261513098,0.04418193809702406,0.05024478049318365,0.05715604399083465
DKK2,0.047200777676173894,0.0379789189409971,-0.06386213591390603,-0.03439816434737206,0.0265713261775481,,-0.03930917482543999,,,-0.015176075626525678,0.008812201286796075
FYN,0.03159156439585759,-0.030037679730026603,0.12060661856054558,0.010333545770639283,0.02030321240729524,0.04483893198168895,0.12019584471928642,0.05597738078249907,0.06355759100762905,0.15783168098572373,0.017147848900421554
ACE,-0.060930596530364485,-0.00017662262523911212,0.07627803518112776,0.018631485284587055,-0.03854716825471877,0.010139279785546119,0.15647083343855064,0.04366040100823467,0.05193716410240483,-0.03718055978607221,-0.04021928495025662
IL18,0.019440014858983033,-0.06395868272926838,0.15357233193827996,0.03822427927959396,0.021669102810398785,0.07486486544167009,0.06297099048376438,0.04083137570254152,-0.01686258992195649,0.024076838102563735,-0.017310511678657502
PPBP,,0.06567148524348589,,,,,,-0.018245830846802244,-0.0252030284938558,,-0.01561766834119591
CCL27,-0.0304868863338143,0.013690049279222422,0.012227796976427613,-0.003855627275691879,-0.012608992448691528,-0.026091203291489305,0.07024251279612863,0.04658209525656681,0.010827381804488957,0.13172502066480477,0.0238071227953234
SERPING1,-0.006302764399635158,0.17670369393310806,0.19595473128684804,0.16112323901304998,0.01969880917880868,0.054005395734755386,0.01965344836572089,-0.019862691076784636,0.10681852264131184,-0.17927604158913238,-0.188910809938831
AZGP1,-0.020583137061747442,-0.09337919113492812,0.038613877127625214,0.07048296602260476,-0.03043179550431534,,-0.040159949817312496,-0.040299757752546156,0.06623861068975234,-0.01545395701224297,-0.06738357337738596
INHA,-0.007019949998072112,-0.014414954374555866,0.03669220351910005,-0.031242196055836034,-0.050379210762261616,0.024987761310424548,0.12510538253572004,0.011807460094157273,0.022996334669640246,-0.030940431158094965,-0.030256903202382193
SEMA3G,0.028877902417463453,-0.05616824954817989,0.05257517728741053,0.013699551459224728,0.04341925482110426,0.015388488886097165,-0.07074657388723272,,-0.020195847267937807,-0.008712366418966484,0.1269595762381004
COL6A1,-0.10074038478103739,0.03362089133503688,0.1883474530090683,-0.0893105717477305,0.04868811680811329,0.07577945917065676,0.13137727341885674,-0.0588921202045807,0.10356153811852287,-0.2223516594311185,-0.12538933087463575
FGF17,0.022849276417857552,-0.020599876453534886,0.016896904622952624,-0.03551047266267527,-0.0021314325143710422,,,0.026529822477806247,,0.005888184082039918,-0.04883214312960536
TNFSF8,-0.0116874046118211,-0.005110690078866101,0.060439351293535594,-0.014640269135402041,,,,0.17545570486428974,-0.01960071338715335,-0.012473732211759889,-0.022056647896686342
FGF20,0.038406649531965674,0.12021067144195907,0.0058866177211976175,0.05530638492598405,-0.008191181547239999,0.10673060868945446,-0.0011961968200273774,0.055561285050232376,-0.051943351860105305,-0.004990670568860378,0.012127882302415068
ICAM3,0.03420422033534326,0.015363611309468951,0.0761056003998241,0.033041712191021,-0.01800174006548756,0.017313085597784075,0.05066619055869249,0.01919171744498035,-0.020996281048719156,-0.0265656799402037,0.015942558198071066
LAMA4,-0.05185020904023385,0.08070770948948305,0.19675228006060363,-0.04878882503754086,0.0022590820764044244,0.06813360441497389,0.09309873123352182,-0.012692715795813039,0.06959055523037863,-0.12798992982728,-0.035463377316292746
DLL4,-0.09703166129336638,0.003293050423239775,0.1215958866480591,0.02275832169392577,0.02859760555330732,-0.024165755464823625,0.12772435469150636,0.03187028468467993,0.03504310680128268,-0.021411379153204273,0.04579722042633786
SEMA3A,-0.011455411398319085,0.09094116377364064,-0.02502012869952461,-0.03596227427481959,0.026938975794851484,,,0.0072381421522926676,0.08192651612074339,0.04114227707300121,-0.03773125258963398
RLN2,-0.04180800654534285,-0.03925387549764678,-0.006417908648348729,0.048365470753813464,0.04550884403060972,,,,0.029573888629691018,0.1050559186310237,0.017139321546903844
C5,0.015593887613266572,-0.05012209356494365,0.07887117227135386,0.045607296640032866,0.04186891297143316,0.006203614923524726,0.08050850158079582,-0.015317839312811596,0.010962382627287154,0.042158485250207184,0.015530762877509102
COMP,,,,,,,,,-0.02347237986539855,-0.03757518515258844,
EDN2,,-0.005222555512662882,0.07958311924696661,-0.07050201059974665,,,,,,,
C1QA,0.005555073831142683,0.10300679322185657,0.21969584095257852,0.13094748872872242,-0.025962671148842098,-0.05349340106062098,-0.06952404282498309,0.05285013362246608,0.09421263440869782,-0.12535163479302258,0.015177828345842833
UTS2B,0.0626315323618655,-0.0010535713467381344,,-0.012447105718570085,0.03933506336847749,-0.07385167746212931,,,,-0.018825372871354894,
COL9A3,0.03642130491410553,-0.10313466271497547,0.126517486167158,-0.08335279727769902,0.0060259058914617514,0.004999246447309425,0.002505179901044839,0.038565887458965976,-0.0018583149954789183,0.165433035744219,0.05386793360351179
DLK1,0.009313981736368576,-0.03771856341743382,,0.0568000441389444,,,,,,,0.08109101031095309
HGF,-0.01212538738802855,0.07930227919225832,0.012897369315188732,-0.0049944187483782505,0.02920157318868706,0.019056822996687567,-0.032607822095747335,-0.011854823483214242,-0.031544319304009735,0.013727644487739282,0.014367283989763243
P4HB,-0.06255336011976784,-0.012204076402622572,0.1821268899377599,-0.10119751117032233,-0.019660509530668255,-0.0600564422036525,0.02436008675955455,-0.055912651993237875,0.05488071817781544,-0.22379021999472734,-0.22641680941168224
ADCYAP1,-0.004682350371629141,-0.01712134958825144,-0.06508644067428289,0.05719370588465816,-0.007874482314970628,0.1013326103744961,-0.04349974225556626,0.06342065483482487,0.09418843528694901,0.06833495435695468,-0.06484920665590503
GREM1,0.06690426791209698,-0.0070568661269977614,-0.032790073171801715,0.07861134945086143,-0.01760974876725604,0.03751578427472941,-0.10879653874238263,0.017204386016232535,-0.05056514443057382,-0.032272260840909936,0.01213543882029672
EGF,-0.026623231645116926,-0.014305865042695489,0.054585464027072234,0.014833122854191342,0.03134189248846303,-0.03955400646223851,4.8012938272069794e-05,-0.014716196894912497,-0.042863065434960476,0.14181032281397557,0.0575613403476107
VEGFB,0.015712923514613772,-0.004948871248845647,0.0692435806353078,-0.083002008080465,0.012927774389958563,-0.00407428428877696,0.007116745149688454,-0.04652182709196624,0.01839685035949383,0.0884249251364387,-0.07108777146525191
FARP2,0.055731839059760785,0.029774664028270673,0.0784332236925698,0.05130019513725546,0.0353908312894578,0.04077803270727434,0.07946956209133879,0.003976073715779181,-0.023814399759897065,0.07741237734394152,-0.037282129473923925
BMP3,,,,,-0.0029812849274366807,,,,,,
IHH,,,,,0.02642856090303855,,,-0.017951320600315138,,,
LAMA2,-0.031776827450503024,0.03787815026996921,0.10433243332355217,-0.04321963996024978,-0.005633834240666074,0.038416711569758934,0.09311192337928403,0.020860099776939617,0.07007787630497206,-0.07158998447569653,0.029699364951698788
SERPINC1,,,,0.019808932255222955,,,,0.039945967243409736,,,
NRG1,0.04585393732769569,-0.029448149291264294,0.004151398988608851,0.08147951537241875,0.04335047381310822,0.041671556698228,0.01282869976430036,-0.031785103011508345,,0.0187225559754405,0.0007842067073449417
SPINK1,-0.03736067872550189,0.008493651794252608,,,,,0.07994722129374238,-0.04018487868632579,,-0.05271988763894245,-0.09150483144943299
EFEMP2,-0.029941168310153997,0.0430129610571201,0.14805693281312812,-0.04629489672386288,0.06939830620616208,0.0169000463338198,0.05840884512291628,-0.05221499214480747,0.09698472721640414,-0.05869699612468075,-0.09205249486678148
SELPLG,0.02922993008176477,0.022969492261992807,0.05959413808355087,0.10018926054347185,0.02994120021948626,-0.00322249400157862,0.07752456264135922,0.022013764927078586,-0.02641573009258732,0.06252491475490393,0.13216884476694826
GDF6,-0.001400568877495202,,-0.015593153058464614,,,,,0.02781350165837792,,,
HLA-E,0.009203017833611127,0.13441599979517918,0.20310346396831142,0.13334173999172083,0.05480045716323603,-0.019983325479399454,-0.01987323170246648,0.007545186486836896,0.004800014135878034,-0.10402020682027142,-0.0351076718525325
PTN,0.03386557463569135,-0.08223111240457748,0.1804748885833427,-0.11210760812434659,0.012914219072041534,0.07618281870986057,0.19590834707045401,0.04400402676474082,0.12939369952555416,0.1460461195950607,0.008654166144401747
CD274,0.021020627229257842,0.11597394776591273,0.09272055335898523,-0.02109889997168325,0.036514629094219084,-0.04635322320598728,0.03441774899222999,0.00585567885672536,0.038907069337177295,-0.07728530316727804,-0.03237647228963504
FGF10,,,,,0.009305081303598035,,,,,,
CD14,-0.038262960228312395,0.15910747559093338,0.18243729625717733,0.03225125826637736,-0.07198401681337262,0.03155842883993847,0.0650476354744172,0.035370794252556,0.06539509594886182,-0.09058503127605373,-0.1493433323724556
SFTPD,,0.00014310368827006285,,-0.015914189092430222,0.041139012986097484,-0.047356691684476475,-0.02693531462053968,0.004144793455565586,0.0045104969862669805,0.1137733902274238,-0.0014435328178813668
SLIT1,0.00211428143481232,-0.06217598425533689,0.07142253873679227,0.004273442072194302,0.0010665406690811986,-0.017771691157491807,0.14091313423064136,0.06429905843919839,0.08386871240867073,0.06681875605670445,0.0022684790835111957
CNTF,0.02420279080244535,0.08074254530288946,-0.026315795882386254,-0.018069904754083668,-0.031864284609643016,,,,-0.020195855237347,,
BST1,0.02410489958319312,0.08976609451842385,0.1805382547351074,-0.0042265512473646585,0.02896597887323108,0.032745750200056864,0.009698290110254987,0.08056472687039706,0.019562079196908028,-0.0014603139956343035,-0.05204315577700184
AGTRAP,-0.02511147385061083,0.1372162727827717,0.16165949959714546,0.1019382219796389,0.04339512174035962,0.045391864472147644,0.044454136189965056,0.03816633666190401,-0.006120412629025627,0.11100041599761264,0.005717827102695591
LAMC1,0.0019233365891989478,0.0322975518226365,0.15808185957814436,-0.053034246990710625,-0.01525032376301715,0.024087923072634382,0.06595488082680326,-0.05769475713650131,0.0621647083538285,-0.16452835813811814,-0.15068817769336454
COL6A3,-0.07903224400720223,0.09899149192184145,0.056872236986900616,0.012243607867270625,0.06396318772784575,0.12290357722322369,-0.006558246007694187,-0.022375786625715346,0.05327317024301458,-0.14933437115591391,-0.06757714903221987
FN1,-0.12190923115897531,0.037860327361950205,0.1736460889945942,-0.05376486366315869,0.02834799969873439,-0.008273649695138267,0.10416195338665576,-0.10378506815792236,0.09510948278801017,-0.2525458467568126,-0.1781135018850497
MIF,-0.028037520695225183,0.008675443164893621,-0.02354566439671495,-0.07644978467243203,-0.011598074868113994,0.07086869911615012,0.06744061927736342,-0.03502311346456036,-0.024693692046349868,0.09192723830899818,-0.05878262025564594
JAG1,-0.044128392460983545,0.005487972753145172,0.12530124559577777,-0.11629587845401608,0.05515770490516865,0.03703392642804085,0.06301429932547328,0.031884907105675896,0.010762000992757668,-0.19233915893187856,-0.12410139064239228
NID2,0.0003222252825017547,0.00305687628098409,0.13163959098852468,-0.0035642517374377043,-0.007338141361214676,0.031187300189554904,0.04707658731680213,0.02533685798355738,0.02701961114780002,-0.09067967621890335,-0.09196878031675888
EFNB1,0.0020805437921575212,0.0068222772950181955,0.1296271460603817,0.00608430914052618,-5.40488061689599e-05,-0.02735548769642608,0.04123403273648342,-0.019646712009911912,0.01369344145369998,0.058936238463167825,-0.0069527655634941884
COL4A2,-0.12965426331588675,0.046054005415871055,0.20501475056061114,-0.06383177499614752,-0.05465180375919649,0.020846932730782444,0.09107839236685787,-0.06251922251989823,0.07411088722590178,-0.18856072394596826,-0.047387560060367456
SPP1,0.004273161815422801,0.17582832261010237,0.2206857256076432,-0.018546818604896032,0.020739773622945556,0.12926048842858318,-0.17752390271433444,-0.03483446054950797,0.01957220705508587,-0.2650423784393529,-0.24397610361436245
PODXL2,0.006386595781156765,-0.02564528875418202,0.0031423858103078505,0.018979159083006764,0.051014004140851055,0.11954116102393127,0.0287486923008778,0.03997201957125863,0.009484304096616623,0.22548896242746524,0.07990004862545952
IFNE,,,,,-0.014296054185608875,,,,,,
FGF9,0.045065704725422435,-0.022143356519966934,-0.10554538751559225,0.04122473333624504,-0.05250834586463296,,,0.05451456328926411,,-0.029787835413309368,0.0100835724851029
ITIH2,0.04670333587372925,0.077705553733556,0.05734716582069215,,0.054215912733638086,0.06549850786783848,-0.04704975340074877,-0.019293286184238596,0.01329416687521771,-0.02698329789297245,0.012514282373888928
ADAM10,0.013699200166903694,-0.017486983277453235,0.09324926357851208,-0.034476053666307425,0.048289794711066994,0.028343691985436903,0.027836515621625885,0.0022263573043082895,0.03470455770668844,-0.11781935733427532,-0.13551895203475794
CFH,0.0039633028307847675,0.07131227343688899,0.14015229874041232,0.004741921362689764,0.0616344353800439,0.004808456663834131,0.0656413405034447,-0.0016211229069146924,0.07682333272476834,-0.06652783688715397,-0.047869050360633755
COL4A5,0.026591877255453065,0.0575236097650693,0.029617394763068006,0.0010083649555662783,0.05382169559082498,-0.04442526930800948,0.018060075874263486,0.004215917250471333,0.0206796718845569,0.09897350117709126,0.07515757316140734
LTBP3,0.011061883214202324,-0.029763142342570492,0.12915001702974663,-0.04980709648369795,0.010297584455854013,-0.03965119316744964,-0.006564388360348941,-0.07347865356646233,0.04887132488885944,-0.09192680527038562,-0.09876195360528546
GNB3,-0.015634610277499576,0.030439506798783274,0.11813767223423141,0.004114201438673936,-0.006531387101019614,0.052079196307241414,0.08072181527837342,0.00102172547550483,0.12748567432086896,0.11499725926184229,-0.004819616554878317
COL6A2,-0.02712815116373281,0.01800811175860909,0.15210337435928786,-0.06836826664052206,0.08110471633011504,0.10793455455253459,0.07171562513009255,-0.0699559833418665,0.0028532180684186395,-0.21728669422042776,-0.08738986503359153
GDF9,0.013756696243936776,0.03292007664475511,0.024075724930624882,0.008467389049386168,-0.017460498608525138,-0.034608742286058126,0.08398684290688133,0.01470787627572526,0.024058801294897084,0.058287182657569055,-0.049745734964468165
NCAM1,0.004449841566730909,-0.09606266985843362,-0.09078042932451115,0.12496619863834266,-0.003585253669096299,0.0917674773379332,-0.07103833003336821,0.028340797144021015,-0.04673346954005372,0.15748496042101529,-0.0223460473532292
APOC2,0.024143756726529984,0.07488834502164227,0.10791201546246296,0.06282760492128679,-0.0454421441366994,-0.015367237846629871,0.11861739962947368,0.016842462462921932,0.0019123535652712917,0.11452970418631718,-0.003923349724628282
BST2,0.03814903180344245,0.04814421505232184,0.1810859876320341,0.12332474596647361,0.032525404187443395,0.009809380050761669,0.0930454557085573,0.07280750888966232,0.09793317870984236,-0.05564641831907824,-0.027700615563518605
COL5A1,-0.05589612958658795,0.018175368971920992,0.08721361704763306,-0.0785571771885566,0.011306616122368447,-0.03306908441240042,0.07896874206756162,-0.06812640977230143,0.1310895725930374,-0.20222593557104754,-0.12237002532608014
CALM3,0.002730174224233692,-0.0906882560367459,-0.1589329541216083,0.04714763893569068,-0.07430115364848512,0.06401646998552434,-0.0017751401629470009,0.07535944371132478,0.049655836526326366,-0.00816014838656523,0.020992307590081843
THBS2,-0.015848445193801946,-0.018073037719484642,0.09901174253762507,-0.02313845927457359,0.051202025919276827,0.026360084162813296,-0.07200088981254307,0.02411529144025503,0.0175985853358638,-0.0023358118048199443,0.018503999714176825
SERPINE2,-0.02515579721364459,-0.06986378132728487,-0.018303369216310785,-0.042635250271256885,0.0014678379523821571,0.06152963853221871,0.1639827714443602,0.01704399332585752,0.06122870601665522,0.12532611409257677,-0.03803864544313663
EFNB2,-0.0065100537155896605,0.037736333952998934,0.014096544218744277,0.0025810304236670682,0.017842906508734387,0.010928192507372517,0.04844445482565244,0.03726683726972879,0.06196028170940493,-0.08106131143835578,-0.058712678965719016
PROK1,-0.05717223174992175,0.10250922405380158,,-0.009895386114312019,,,,-0.0162455241682589,-0.020195835523562508,,0.17945723832938038
LACRT,,,,,0.0222816495947434,,,,,,
MMP9,-0.05172337322560788,-0.0098211516517968,0.1278112468547651,-0.016453750536533536,,0.0531202891566623,0.057264947336591654,-0.04146471727771793,0.06288377748006853,-0.2042683371678852,-0.008605942188230893
DMP1,,,,,,,,,,,-0.030446955407531017
NPPA,-0.016554669151141874,-0.03680477155683646,0.05884566139145943,0.07566895278514647,-0.036963005329423294,-0.05778960118247969,0.01179424786320617,0.06522788517060199,-0.03580241673283805,0.0014050819483851745,-0.037079914472842826
APOB,,0.010755272306079021,0.05415391484234598,0.050069519554075695,-0.03454459441142278,,-0.02937954683538182,,-0.02216150795927229,-0.0032682936670262257,0.04026340309228016
C4B,0.02032628238916603,,,-0.003841606484243878,,,,,0.06711946058904711,-0.034397223083529015,
NTNG2,0.08427921947885611,0.0009745243469326104,0.03688095295759179,-0.0023463413393736824,0.029352585418539325,0.07392944643849063,0.027865787543092848,-0.011243792826650832,0.05234843113731359,0.02172453855344331,0.011172884343094838
LAMA1,-0.04556900136681364,-0.013513235618090336,0.16242974306801228,0.06044887351496908,0.07784155376462934,-0.08969487090028623,0.04405533139990149,-0.0109414674151478,-0.0269612966239115,0.011486561966073212,0.053588238696313614
UCN,0.06636982354369486,-0.01001810163689367,-0.015177693466177627,-0.04691109658481377,0.0012209056786148143,0.04686942646848935,-0.005655994440018085,0.06284866556696177,0.015583917334293469,0.09188471536897008,0.026205731309907675
ARTN,-0.028222046693051044,-0.050084297120900304,0.03141230400827437,0.07815056370391746,,0.10627085860620582,0.009431457637338039,0.10312256399568234,0.1324984852294133,-0.018186809016441964,0.025980074578359106
PDGFD,0.03419406827351473,0.02283961356012766,0.029793574260090206,0.029967467249270567,-0.058678470954423106,-0.04146116831711992,-0.006044364512390926,0.021337292386738534,0.205184779597006,-0.014014623648254705,-0.01225269389993321
EDN1,-0.02172272332788571,-0.014141690324640431,0.11214076927210363,-0.003641759967128195,0.006195970365197255,0.06101232233020549,0.03564875215819358,-0.0029648625497531353,-0.009921396444931063,0.06738504655997545,0.10331025322209583
