,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PLAU,-0.027301666254180536,0.012765934370853077,0.03157398421854094,-0.014113290453694636,-0.05530182668728873,-0.13898510576747047,-0.11153322297988158,-0.049321385724638386,-0.03216189347750868,0.057961784339703164,-0.07186969165089221,0.0756622608545173,-0.009290634954203103,-0.046052014553350035,-0.045019953237835676,0.028212672340672297,0.020745014006518823
TGFB3,0.02562043403646808,0.025513480598564783,-5.801053382544082e-05,0.01435567482142619,0.02126247714539529,-0.018219989929434646,-0.03458230972989209,-0.012781878893816658,0.0561086507462631,-0.04588718538068518,-0.0668759650310266,0.053583738428779414,0.06711391642890889,-0.015388722026144249,-0.01791561914415341,-0.014927412653377416,-0.06779130708321353
APLN,-0.08928336371653545,0.010413281364791244,-0.020104394297644195,0.025451793079591094,-0.13335820731410714,-0.11115630606719926,-0.08086451058645582,-0.03658130537996792,-0.08003367203290752,-0.07535905249321487,-0.021444743133282998,-0.028119058121541866,0.053111245574330425,-0.018883387690569322,-0.029521944076175564,-0.04641622856654395,0.12702892585119946
SHANK2,0.15355219123544436,0.005308442914022731,0.034746978451283425,0.0014948177766413288,0.23125853454200268,0.17058403457121735,0.11595735733476185,0.022130979724762634,-0.053330479184222415,,0.12314793167839395,,0.12799718000710666,0.08689648740302484,0.04899920803451037,-0.046129554236578045,-0.0022778265521116578
LTF,-0.08646493113328789,-0.03855223470366566,,-0.010802785662397238,-0.16730553132039513,-0.062261029767038734,-0.14497867546480997,-0.06348015052266501,-0.04977156685680805,,0.011910150450644552,0.05238767027896293,0.06143744407963618,0.004368933660238897,-0.04655069178064575,0.007260479699535406,0.007443540171287456
PYY,,,,,,,,-0.021781255355826305,,-0.013558006969643384,0.07942214401489298,,0.03887493032510225,-0.03955177055774133,,-0.002236512538342767,-0.04844221747597684
PENK,0.12505959883625944,0.06499516947104657,0.03745685927371341,0.0892163548738706,0.2925187079866752,0.2698972737743109,0.2555549874882018,0.04686684056133811,0.08515003594479201,,0.05626260139495892,,,,0.023540079640387925,-0.035134973022008104,0.0781863722066795
CTF1,-0.0028143270355877707,-0.012233072482860497,0.003543681890613499,0.038575896701473454,-0.06986822181031273,-0.009926896870951182,-0.011369759841566551,-0.027236719938478385,-0.02413583856073294,-0.02900338287930615,0.041691633884390164,0.0698167063658817,0.05004311948435576,0.04588921354971989,0.01221946006546322,0.09361159257012394,-0.03445004546441766
COL3A1,-0.014692007223768365,-0.02780778954613422,-0.00333005521834125,-0.057981998444090355,-0.03600943378494967,-0.05233886449601631,-0.10999809386085707,-0.03040797579498111,-0.01915471263630827,-0.12773751273212847,-0.0331453267389921,-0.05341342848751614,-0.07297359713816756,-0.09254513283309912,-0.05417445049014014,-0.08968227384833638,0.06411241367491541
S100A10,-0.12898473078228642,-0.0032514660890770354,0.012004493605680488,-0.010591475521411861,-0.18019863106819162,-0.26221932720675317,-0.08878983546436679,-0.03975740090484093,-0.09530193529570569,-0.08519996300988864,-0.05323526052897703,0.048138628494108694,-0.010482265372778365,-0.06166065282741316,-0.02604008022050807,0.07518642546769173,0.04900160925151274
FGF13,0.10694053055348143,-0.025325979280909735,0.03956411977798508,0.04324036174189145,0.10339045406202774,0.16803737216336506,0.18386796481856985,0.06906681034948292,0.05616505485846093,-0.0169878414079557,0.07934668364677196,,0.06726408664556256,0.07166988792585115,0.0250594573794441,-0.004832471490863587,0.0639607725420549
SEMA4A,0.025625276817719932,0.06480822149856073,-0.011090899410993891,0.08110575895626357,0.1831383399874473,0.13507625479905777,0.0902085029073605,0.05464349159417376,0.09852522130317413,-0.0333787692432983,0.05266204133159726,-0.05659180672288335,0.019830895002918368,0.029462506090700842,0.028686148116804575,0.0051964535249542825,0.005817555497195025
EFNA4,-0.019035999856844423,0.048531953613510675,0.008331128076373926,0.014571884064594908,0.02651134956613552,0.0019536391695295406,-0.02746060499938784,0.0017407902053201627,0.0007717835858347734,0.006652997395731017,-0.009213870433998312,0.04927723859473504,0.07648402362750767,0.008999376983947822,-0.011589247460163156,0.02579804046012144,-0.06461209832248226
HSPA8,0.04146715701098434,0.005737026729714865,0.06480964195468827,-0.042985129278863596,0.1295504060701079,0.25630741746548735,0.08548411024346964,-0.0009024830573284245,0.04791008325754541,0.03136021661488841,0.061570485497675215,-0.1437411462737221,-0.0005776928008130861,0.14198032350725912,0.06244367952695779,-0.02689545466956629,0.0968948516549383
NPB,-0.006116390188897486,-0.013969315376433894,-0.013647105208186214,-0.020617415863601028,,-0.01356831326931582,,-0.004466874386566463,-0.023432277495679863,,0.046581417932201045,-0.05315923263549427,0.025148617805917563,0.06421297098116552,0.0471268135379415,0.07453350689603097,0.0441047345501408
ULBP1,-0.026846772514027933,-0.004502012238102725,-0.023272624125751765,0.06952322037827835,0.12156453392843697,0.05046646113833725,0.0853707716371271,-0.02671753369450198,,0.03944325125764134,-0.01580132017479264,0.1345902506566028,0.01005228444294941,0.0257821288662385,0.0012905248865197646,-0.0031850466640450346,0.0361496729315255
SEMA3E,0.024671562153783584,-0.027675968113890618,-0.037585791251657195,-0.03476350753463073,-0.055148997215438186,-0.21089699035616702,-0.04642354728406425,0.018757833686413015,-0.04373846026751524,0.059002489345020545,-0.019044447188550178,-0.0436752159207708,0.07843785975544633,0.03538040831904566,-0.02516734701654836,0.023817547637908595,-0.045846512208804424
FGF3,,,,,,,,,,,,,0.04781179802139806,0.06961106750849108,0.05855209652237914,,
ADAM9,0.006478034641968306,0.036683392706838194,-0.007820400229115069,-0.0008030788582119003,0.0021431116753030896,-0.03254230262670547,-0.12252512805241397,-0.010049637889802893,-0.005897687316621014,0.024692174780931598,-0.03489831570246259,-0.10396205399305396,0.03569064617535716,-0.06723471742964796,0.003142898952715159,0.05070348234844048,0.007209594880825098
ASIP,-0.02482972811937078,,,0.04124149480598762,-0.029384429577330336,,,0.023570860386988808,0.058884477936074466,-0.005040421179790285,-0.020286120305421745,0.028875787473915344,0.01963697701551574,0.1236992880845289,0.0415085121890576,0.0828697338496783,-0.058551733311092
IBSP,-0.025623656873321004,-0.0433794443526497,,-0.0027673342540558915,-0.11109934827989909,-0.013283687518775289,-0.06771898855047133,,,6.595178243033654e-05,-0.03573657048147675,0.03845709417123608,0.004567633596882777,-0.03506268525195844,0.024513542668278848,-0.03571132490832763,-0.033439716715252185
MMP12,,-0.025399506613065562,,,,,,,,0.0609040737514311,,,,,-0.02353591319120493,,
FAT4,0.09732392420982854,0.056706479510524106,-0.03570659801178077,0.0017559831187323668,0.13268817872875896,0.009966430691535626,0.005868732117263793,-0.019021244971436785,-0.02381508078833371,0.034918912334641554,-0.018239732611712165,0.05520883674781294,0.052680403447336606,0.07944209711827187,0.005608357554225919,0.07166001030243194,-0.0475079347427875
MDK,0.047732853594918294,0.039448826882945966,0.06314878965237145,0.05813750244566666,0.14345506274410877,-0.1920346852711266,-0.10643891343057939,-0.040158211542499614,0.028133659294136422,0.11258696727516995,-0.06389157317044165,0.0033076789362890143,0.0913405629792678,0.02763300060828832,0.027520058986317993,-0.01741520360503135,0.02296808825704944
BMP5,,,,0.005703994245024372,,,,,,,,,0.05051868621275737,0.09585658908193835,0.01882030859358875,0.02678253882983441,-0.04233980011088678
CAMP,,,-0.01158349504799148,-0.013088933013989614,-0.02878315042419743,,,,,,,,0.07146634797572002,-0.008886682824607106,-0.011996479643176267,-0.015705733909830714,-0.02095493090556357
HSPA1A,-0.056691122568165206,-0.0044781901795914745,0.031984158617661164,-0.030785358815038005,-0.03640746418042004,-0.021955139533581938,-0.13640245709421078,-0.10137809010658755,-0.04613087598555481,0.046683007494444505,0.058658821122928875,0.01610212131011076,-0.011399729564777479,-0.07829545271272287,0.007541333640771916,0.04405434277066891,-0.08396069036403873
SOST,0.063926278575103,0.05885075294320393,,,,,,,,,0.12071977922442254,0.0607863806656125,,,,,
SEMA3F,0.04355875929858793,-0.022178513378240332,-0.02299765514708722,-0.03188573373643958,-0.01077437845668558,-0.017533935143294828,-0.07841493872243434,-0.004275583459698976,-0.023033136243424814,0.05393029259255292,-0.04962048201540256,0.013965586511499819,0.012739795556087249,0.11400944974031732,0.04678096668715639,-0.004768584332282413,-0.02030280556995862
ARF6,-0.014251151002144379,-0.017681260562420302,-0.09585053825789062,-0.009682977897566392,-0.0447662482535198,-0.04959144021236508,-0.03901060764144966,-0.014083836320967711,0.0013932375707663678,-0.00445390779153072,-0.020341005037034142,-0.022486411295175292,-0.016143511881920435,-0.02901393144914764,-0.008878888235503478,-0.02157592262306065,-0.03484641020193312
IL6,4.058518600771596e-05,-0.00968669329677719,0.005466536051511171,-0.03483187284835393,-0.06039479897484669,0.00923267976640078,-0.0457677519079461,-0.03701271637109693,,0.057736813336967396,-0.020130842882086195,-0.03113880853441657,0.05273484995011717,0.04125476039105159,0.06517884165477691,0.055598284636867265,0.016418526885409995
CALM1,0.028600600455300943,-0.015758488746967926,-0.05157219189977121,0.047757103149902544,0.25151744091611167,0.2646135288005199,0.16435641948863175,0.0203012109369692,0.06673243724616483,0.05088236784568924,0.05157370687623622,0.06282871686828372,0.056307371559182605,0.033070250555141796,0.0314770552293916,0.021229146411966847,0.028218057671296513
VIP,0.09254696224169737,0.05460339945250976,-0.0011062844086278567,-0.013702456423504367,0.1903822918775348,0.1390021949666097,0.20852413011247298,0.046048675829400997,0.01237439112395622,,0.11029316080260179,,,,,-0.030511176333172685,0.028271636511052436
NMB,-0.03783598036952962,-0.003640707965916567,0.04634209659564473,-0.025391651004470682,-0.02545478340569298,-0.10823040277607099,-0.1077547409966371,-0.02029060616392148,-0.06554349116660207,-0.0917982923058847,-0.029698193265826744,0.152118258280408,-0.016543222733830142,0.1935089667987592,-0.030815851866430603,-0.006152783408607026,-0.04406085312469932
CCL26,0.09645015538469999,-0.05667615602725657,-0.012089451836227026,-0.016118635442132972,-0.020426329975706453,0.03339578309124573,-0.03247900203457668,-0.01617361991809202,,-0.052515014633430446,-0.02235670874203157,0.005155011634394497,-0.012278360706212715,-0.015204684189938339,-0.023804666840614056,0.029403221957303608,0.05002718311862869
FBLN1,0.02658793401133015,0.010069823583134447,-0.021452111181027387,-0.0022991916830534713,0.004710489423819195,0.035716692002068735,0.033036000565271166,0.043008569869212386,0.06468474042717236,-0.06178794862246904,-0.00524142923009232,-0.03679670644109724,0.012671533120530543,-0.016150125474993525,-0.011833684751074248,-0.023806051468973497,-0.0634872305339109
SAA1,-0.0076855758158760334,0.031089554080337155,,0.027345120507706842,-0.12520417799944297,,-0.06577164667606984,1.9278517615636707e-05,-0.01761703395983367,-0.034384062490075244,,0.07642862015750576,0.006400437872733072,-0.1461894962959299,-0.047329826555356544,0.09442082680174084,0.049740496721420745
MICB,-0.04258593763781038,0.030984454368493324,0.023172593517771824,-0.04798412615558412,-0.010616966428676985,-0.02212104852731118,-0.10363229916674725,0.03367862162181025,-0.028047808216993125,-0.011198694673759734,0.021217863406015364,-0.016234453011903432,-0.041164356004875696,0.0008703833401824849,-0.01664791355338872,0.016818095595368888,-0.02844679036599142
MMP13,,-0.025192988949373423,,,,0.05128086317328217,,,,-0.07622360416268859,-0.013492005013176623,-0.033948953510208345,,,,-0.010680719595228597,
F13A1,-0.01507074713235101,0.02475438102717172,-0.016958039035443608,0.0361474250712417,-0.02745639899399868,-0.10793952370530671,-0.07066770490386409,0.0049409091118497355,-0.041726793488795655,-0.025313337049909703,0.16391839831856006,,0.015707545105919592,-0.12682279777296102,-0.036996551653892054,-0.006578133204744666,0.05117318117541587
CXCL11,0.04422022437715426,0.025818824192563473,-0.02327262244728244,0.05472053989310699,0.04128597472019927,0.1626150125325619,-0.05503919379876533,-0.013269219527326459,-0.022490995404908603,,-0.016565077998409852,-0.02486699852024374,,,,-0.018735414307884894,0.006060525007809791
COL5A2,0.006977018634611402,0.0005906690531870531,-0.03143757806337423,0.029594621647114128,-0.07624827265643584,-0.14199170743852962,-0.10268424429840717,0.013285826975686645,-0.04100523024537091,-0.05655354281588619,-0.10532712678808119,0.01959836188089407,0.022153761866497545,-0.0431999212117683,0.002579230450647537,-0.06601694566407082,-0.026738310838375322
EFNA5,0.04421337421855497,0.009658725906224191,-0.022719882905013866,-0.020472702660861247,0.08951814403156745,0.007127763361730686,0.05191481482817314,0.06159690433455438,-0.005144878463591118,-0.03835008336349627,0.0195932863092085,0.06853933758984178,0.03155362144486104,0.03124036551540718,-0.017478347567303668,0.04383138520214731,0.023730266992432913
AREG,0.11693394345437211,0.017511108135802866,0.02126970065985325,0.005477297979045191,-0.02512249871591357,,0.16624831026648093,-0.05006006918333311,,0.07517793487143053,,,-0.003486367589493671,0.11126946810890236,-0.03673478869442267,-0.0346772122907551,0.019129468939900137
EDIL3,0.05363104671035644,0.06603032864886609,-0.006113024401944966,0.0436001000717868,0.20350792829378084,0.22284456548113282,0.07583269140781329,-0.007303224505268486,0.04008980205967931,-0.08837366309279938,-0.004654040886208432,0.010730407317768365,0.004122885021661594,0.03428993786506795,-0.06265582401827206,-0.05571463812609284,0.07667231733307547
CD86,0.038396337002358234,-0.05205570701478026,0.012595314390070613,0.003248918358828569,-0.07311455813939102,0.0001046985212584999,-0.0938017613426994,0.051378237028837585,-0.04293413550298833,0.010676568772909414,-0.00643669726267407,0.0023946089173150437,0.029468383170965704,-0.04409036788976054,-0.024015731858231734,0.025876176810759644,-0.00979371228311658
AHSG,,,,,-0.00814658138411614,,,,,,,,,0.12171276982324807,,,
WNT9B,-0.03976634521007083,,,-0.01870820325331637,,,,-0.019173017791582786,0.014807127728102847,,,,,,,,
HRAS,0.01882104747611488,-0.026925370454137332,0.01770734097576512,0.007240760021433814,-0.00421954332091963,-0.02625152404348674,0.09263114367949349,-0.004646129465942431,0.0820120818023576,-0.05268817527191935,0.019913448324987506,0.005530479424422971,-0.03398973450731922,-0.042956410550034935,-0.0005577304008838227,0.03936927664356858,0.029917240138153466
C1QTNF5,,,,,,,,,,,,-0.02337557896840996,0.04385921680225662,-0.0037810689759914264,-0.01365075867000196,0.06954183926763642,-0.0017828052351778925
RLN1,,-0.03739283036682988,,,,,0.015796078808376694,,-0.012903715697875654,,,,0.026130336281569206,-0.03723777718433177,,-0.027612470363575704,
COL4A1,0.04356941170968026,-0.020338846551331887,-0.010085314401890979,0.003818510002021659,-0.07108364804009383,-0.1744425850355398,-0.1288390198198228,-0.025060525058678826,-0.04985029132708457,0.06450894289515748,-0.0819436431454176,-0.009431563028911185,-0.04917582669283921,-0.006770650517538334,-0.027844889723357125,-0.09611942545196715,0.049481589701649134
CCL3,0.017426709271014067,-0.007340699223904332,0.006724111867859532,-0.0013980835782654833,-0.14116437715833607,-0.08489044503679784,-0.00866892635331569,-0.03396307186805695,0.06908831269789528,0.0783697817627474,0.011419001035147577,0.02002624204017174,0.02171640591796415,0.02109647930403895,-0.00028779948660460485,0.0569946944775355,0.045217705335477115
BGN,-0.029765314995855875,-0.024219341815418315,-0.013082940353854032,-0.0029729537967635652,-0.12913410628766359,-0.06379355439833022,0.06952984159566389,0.03122547084722848,-0.06955512328138135,-0.12436719453491467,-0.019577601591466216,-0.027279233877378784,-0.11404343845952929,-0.019506689971585747,-0.05331784254805088,-0.09736892686018218,0.09576409573680351
RETN,,-0.018911522276533584,-0.011410077877165565,-0.02308355990875949,-0.03506061466495431,,,,-0.03807596361211444,0.01579584753834182,,-0.04263218414076159,0.07674204811702769,0.0328001415824213,-0.029611105268727025,0.005810630430746144,0.05453816000939983
S100A9,-0.029205043457998323,-0.04434892739224979,-0.014283779672660663,-0.01623358114235607,-0.10295279837761605,-0.01010299369013616,-0.09527619272332677,-0.02183363203882956,-0.02363454552282063,0.08550968313258363,-0.010252972339152058,0.04012455403240391,-0.030645983180698,-0.09066329256824542,-0.026040527055724245,0.023225032502493907,0.05967588902270927
HCRT,-0.03298788608619226,,-0.019550391740007098,-0.007834889871869607,0.014340869373155275,-0.022774006087609353,-0.0704331314533494,0.06340483568972745,0.05624228513279926,,0.0012771041215741982,-0.04640980068955532,0.024028494579909118,0.07668031450519704,0.0015734357987077121,0.04685193678106711,0.01821851746753551
FADD,0.06883115571696345,-0.03444692719001222,-0.027858837590042325,0.03557120026616078,-0.019087546740331855,-0.039543311065919615,-0.10411294795589579,0.023412753304409263,-0.0024314160851147504,0.025541422249606816,-0.005646076048277439,-0.02409370935016194,-0.0006309100184026693,-0.02052271904734145,-0.010956920671369294,0.06519799238636995,0.03263692004192441
ACTR2,6.813871153175842e-05,-0.0016641776245114198,-0.008383453072866674,-0.04065689042843251,0.030386377687573768,0.046898362390978936,-0.007221244615545922,-0.03428814294456247,-0.037217837973900124,0.022158320161443413,0.03695944309792102,0.04863652283972702,-0.0694373041227439,-0.126251046256204,-0.012412295445005191,-0.11212575013851439,0.054661731773046854
BMP2,-0.053378275848464725,-0.03212196926324773,-0.017550877330342295,-0.02868123426167031,-0.07082066521249439,-0.1158757753588112,0.011612555962767187,-0.010513538291846166,-0.06483741929205704,-0.04683221086843634,-0.0013530357915077357,0.023650791591562925,-0.017776736746736316,0.003990737753731014,-0.001056558952564825,0.016312600678915892,-0.046932216395476206
PDYN,0.1446448973344465,0.1123104344663539,0.022340154401019094,0.05978996099792465,0.2519259932804834,0.17960800246117667,0.26894982112873167,0.03531030449830872,0.20312528973114546,,-0.007109124313216407,,0.005654422029482575,0.14683595109315567,0.08049079702604792,,-0.0321055167240646
CD55,0.10432156653781258,-0.052343999024562375,0.010117171571762444,-0.014000887330478093,-0.0018138165649566485,-0.04857011864155123,-0.006535719148755273,-0.015506753519111837,-0.030839536656534428,0.03207707275686168,0.07964886641439886,-0.010773449340723964,-0.029985914675236983,0.04419721838578301,-0.03228075075445895,0.003888552359111504,-0.07680399954900455
OSTN,,,,0.038415574228197684,-0.022230579930878624,,0.04352839681843735,-0.019882671308563398,-0.025951964551598296,,,,,,,,0.09097663676455357
PDX1,,,,,,-0.03010913363672574,,-0.024601123277168395,,,,,0.1585617684685761,0.07313058537004552,-0.016173627926561483,,
CD6,,0.0017519768800231684,-0.02128512623367537,-0.006092307834456215,0.054667124541582436,0.016155580700734504,0.06100530996443056,0.0031833021770807544,-0.021512459294985575,0.04415914108702747,-0.017827456810858518,-0.03340441090002958,0.010824894266613094,,0.0025151525703097782,-0.024694378392433665,0.09657115587114444
IL16,0.10505889363576376,-0.020451432595765737,-0.030852790198319636,0.009591562358409092,-0.012483149787630187,-0.01923912427319799,-0.0172670234362728,0.0867398719315876,-0.04468632673245271,0.043762428966550825,0.022834335533307253,0.010482763338397465,0.05066475961772117,0.05306846341497999,0.09709372852183656,0.03901953617169242,0.030884185227273448
LAMA5,0.012313990356450475,0.0012840578149068867,0.02358650918987224,0.0018718152110905766,-0.1008936672446831,-0.08263028323010765,-0.03480426253678067,-0.032155478613222314,0.023708120830798426,0.07530027898416797,-0.0849535218190683,-0.026610427462166224,0.011225129801119805,-0.02782991448059144,-0.027373926639525693,0.03044799951883808,0.06678383129846781
RGMB,0.021282508963441943,0.022935572263472665,0.00038340423506980396,0.08648510928890885,-0.019943214970283958,-0.06697249665744393,-0.03200464457272882,-0.0021393542193471143,-0.03293460377561747,-0.05945112697185227,0.03412274202701372,0.008053205618714166,0.027167545166202515,0.017498441610819742,0.11620088334690079,0.04915675953848567,0.02442176324134759
INSL5,,,,0.03189823370949151,0.07276168566338403,,-0.05524837393351826,0.029578606029728952,-0.02690102382019713,,,-0.028429524803335902,,,,0.04333909815579468,
IL12A,-0.008064159988032718,-0.05544085253256107,-0.021087511668764228,0.03865295676853978,0.015289764172349231,0.00572036524952912,-0.043740081659534864,-0.0007324760328519719,-0.020190816345429314,,-0.02426791780127763,-0.07047553042057393,0.027002498422442792,-0.0035116909613177663,0.02847254779657951,0.056203349518523314,0.0007396318333996243
S100A8,-0.010400511113693486,-0.01565866020698141,0.00945802954521623,-0.0735531341567284,-0.151239913477178,-0.06691149558336712,-0.08337289631381674,-0.05490914427615803,-0.016061274652471983,0.04059624073723657,0.005562845258461126,0.059662506591369104,0.04258641500328986,-0.05452753734598976,-0.0015867448804836378,0.016938189198253566,-0.022699608092269296
TAC3,0.1116470600872965,0.07792844826814944,-0.034621075423289675,0.050057492610191635,0.24773456134345193,0.08930696479976034,0.16324129769368861,-0.0290695260657781,-0.035464936443815216,,0.08670379491041746,,0.07985564639995278,0.012959492512693417,-0.01058762676575752,0.03466664694665688,0.06739625415975561
TAC4,,-0.009513120881641312,,-0.036117648526668523,,-0.02779379714619978,-0.012988686664959406,,,,,0.015329269061469019,,,,,
MFAP5,,0.03212966210048787,-0.012734208878876559,,,,,,0.0036081904092205535,-0.07912299170435547,,-0.02945232695609138,0.021475620414452227,0.03962925267346387,0.025299914100746,-0.06216319769795174,-0.08546677833181705
CXCL16,0.012359284823947495,-0.013183239618260727,-0.0057742343447502115,0.011889769665771181,-0.110725188789863,-0.10695071131778777,-0.12725151109125996,-0.0836127461394846,-0.0917097386089916,0.06272583577210801,-0.05731655018828727,-0.017991889471344898,0.01850210255371851,-0.0169238737115185,-0.02766531035207085,0.03811164485141406,0.052968595180395595
AGRN,0.03674860387985794,0.020046086630840017,0.018622407444925597,0.013718215514131825,-0.053237947019437695,-0.1669666062215277,-0.12003921311582082,-0.008597230443925174,-0.007304423805148159,0.0718315191389464,-0.08746145322641986,-0.09487986811464169,0.0022145314687975464,0.09805522591423652,0.03987697167390179,-0.02369664876152616,-0.029759759457025314
COL4A6,0.025324430375421956,0.033634706224791616,-0.03194599553522604,-0.025536322325314574,-0.08077622697291263,,-0.06326879372709861,0.008744581520686506,-0.038062746301559786,,-0.01458501892373716,0.01919775052468768,0.0693394620368696,0.032102773087209324,0.041435257395004324,0.037578463090704846,-0.06602308054341485
FST,-0.022667435730493363,0.027313629789465613,-0.023272626291519178,0.020814994313689578,-0.018790321940183232,0.11556642867411843,-0.05063974307326986,0.007837203103416577,0.04407962051332894,0.003482479368517441,,-0.07087465151760716,0.015779030845721784,0.05152713567597619,-0.060746024162218075,0.0073130555358198865,0.0050829717350414
MEGF10,0.046759597818347765,0.05433513479722929,0.0016667667453518103,0.009378023229120647,-0.005796593170618322,-0.0940987606106015,0.029475857551931498,-0.018596276994427036,-0.03549218325171593,0.048972469012846444,0.017674637304698843,-0.09999912698931784,0.05800113242115689,0.08138459356853257,0.06126308367507584,0.04793177530645318,-0.11385661059446915
C1QB,0.023027044169363277,-0.021721921144533602,0.0062836180445336115,-0.006836846275115111,-0.04114053410364639,-0.061950287159862866,-0.11811156113901047,-0.007683325904066643,-0.0533124526863211,0.08164601421810484,-0.04717804130514198,-0.03362456986108646,0.00742855772244228,-0.003556475823278298,0.025354954433909727,-0.013599061415745725,-0.006977538154340414
HLA-B,-0.07971012678528575,-0.011250340233464388,-0.005712767368213324,0.0011966338957369916,-0.1919791036929953,-0.00014699984729332307,-0.10654999651836758,0.005972407789633776,-0.06763157378758135,0.008104796327688058,-0.0443228759159057,0.03354783478832549,-0.0061156638588447795,-0.10115296277099445,-0.038478409450252084,-0.028983573080329294,0.09934221930220553
PDGFA,0.012680446364049771,-0.012534650876902751,0.0016886116526293729,0.029457266716427698,-0.05984996592172902,-0.02994184460175107,-0.040604544262307946,0.05378137521089867,-0.03477478246876694,0.01922398744791187,-0.044336075402538075,0.08743926807694773,-0.04033344087786053,-0.09097689445980592,-0.0054265979725270285,-0.058126115669238705,-0.031114225851055163
LAMA3,0.05103575740703214,0.06111399429222811,-0.016469814177793,-0.0031217523404051856,0.016043571767530015,0.010188117807044351,0.16817624279107982,-0.03696805855733238,-0.03297835115318831,-0.024145617119101324,-0.004890122686284782,-0.021051010898521644,,-0.029316296127209387,0.029786287099186886,0.03047638060062017,-0.06364959813687852
DKK1,,0.004845687480527414,,,-0.05711117787179507,0.0442618697107894,0.061529045323528174,-0.01081079476164327,-0.021080394645990694,,,-0.04860629446416032,0.03883561583691107,0.02047929979862557,-0.043273904073633074,-0.00917658289771372,0.0021318107051044592
INHBA,0.040677940191086774,0.029687376236935275,-0.011410076218813209,0.10562050576016709,0.07848790745481772,0.20315106212789358,0.2871536643072268,0.02053106557842799,-0.011210010141307784,-0.0418859332833521,0.05558591795771915,0.1416941405100049,-0.09238867985036173,-0.01810872209081589,-0.006401928151140092,0.03693640101203717,-0.03747411504586358
LEP,,,,,,,,,,,,,,,,0.050012170120262135,
IL7,-0.012437027575511787,0.047899737675387036,0.03638514449959422,0.05969065477000291,0.031241862165888395,,-0.0044278338988943495,0.025275132049166704,-0.03963254279201816,0.1032262698863828,-0.017297022266175605,0.056361646832910214,0.012502076265644766,0.09246683776762521,0.013263855240641562,0.10100483692369143,0.0416103907852209
FABP5,-0.04893340513081061,0.01095695080653757,0.011217971282769693,0.02545024603392585,-0.050824685968790535,-0.23230991527469394,0.06012753428906943,0.005583792831151625,0.013749853780848741,0.10674630876552535,-0.09839194110161874,0.03532251549308318,0.010683770113880003,0.042216776905413596,0.027300939102952098,-0.0009136353076549661,-0.0255332458885185
CCL4,0.041098070203710445,0.013830185380524015,-0.011697974956688685,0.017167782205069072,-0.12491870040816755,-0.09080648496198916,0.012850416631548978,-0.02262375956618573,0.00837592954990732,0.09417677423326708,0.02055578424227062,0.007513718426684794,0.017152666308714804,0.031216587066520446,-0.0035644914900347323,0.03453828451773913,0.009474503452869966
FBN1,0.07176936441964252,0.01267778035475491,-0.03909720321719358,-0.012711760717557424,-0.008547754373369668,-0.07520187058151036,-0.058705839957284726,-0.03492140104157722,-0.02546817683268728,-0.09901327505671409,6.301128187155386e-05,-0.037820923202340026,-0.0024117416256343657,0.001829349570810047,-0.049529020937018935,-0.05493377602298488,-0.0013446907601337363
TCTN1,-0.021140076638064668,0.0337812789937486,0.03492714960600613,0.02480269853821201,-0.06847394610319751,-0.04835800995949452,-0.12153406244633409,-0.012308670149968514,-0.08880680473057286,0.055719336502757795,-0.023436923088360657,-0.017758490189786716,0.0650441085731713,0.01987043033991793,-0.0016324511793120863,0.0160589167755223,-0.008242845062796612
NCR3LG1,,,,,,,,,,,,,0.014827838579101795,0.004837486573338769,-0.041112908218433955,,0.07664318774479695
BMP7,-0.010346040657024097,0.0034842288004275314,-0.031788820748653364,-0.022506829731053668,-0.005845443367938704,0.016021961485356645,-0.058932408074669033,-0.00795439382201664,-0.055980585339221595,0.013916254990812515,-0.05451735565332672,-0.04977760538791669,0.045529951602054565,-0.02635739433314726,-0.02258359992251748,0.06251461175450464,-0.05818973504073268
NLGN2,-0.021761964088021214,0.06091427105391156,0.03723742779960483,0.019913248853353674,0.013923502985062737,-0.11783190111150822,0.0781321023693354,-0.009638067672265837,0.017903586457494135,-0.007179886127230531,-0.01228982043413714,0.03408683617606155,0.053219815279101225,0.057592122814469335,0.02009544660669136,-0.004428625888490113,0.054923772392896544
CCL25,,-0.013249061927077845,,0.006523469060966207,,,-0.04353745819224856,,,,0.01843359814589862,,0.08579575517107964,0.04185043525439954,-0.0063765451100195525,-0.023930505739407904,0.0057114593785170505
NPNT,-0.05671939647610477,0.021085452368948994,-0.04657234328296036,-0.015480921587800423,0.04369425320572377,0.053117106903678685,-0.14525162304214384,-0.03375710300724071,-0.001109145615564708,0.0065793379068682465,-0.07224110040784595,-0.006167899169027609,0.008257489209448406,0.06548063161929513,0.014144625926815443,0.017817960704714628,-0.06200938633526166
KITLG,0.044293635384149356,0.03362795334661504,0.00997961326055485,-0.005081471144385554,0.026971695503748467,0.16506805703042995,0.04470129666099024,-0.0861535372677442,-0.07260516166115415,0.008960763073064924,0.13142090601586978,0.0015725025667371923,-0.036002176458908276,0.028156058051591278,-0.046157236503268174,0.014590826408699156,-0.026138044606385087
