,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IL1A,-0.02263112783845495,0.06676286540338308,0.09282768361379709,-0.02435134964746138,-0.10069074011197751,0.005177612439408185,-0.06547857181033573,0.012465590664119227,0.22521292658908845,0.06348368874102263,-0.02078935611782773,0.0645053489392336,,-0.0003873785355659444,0.12082108434631286,-0.006714743162894976,-0.006106081102246193,-0.04216372062959306,-0.0008512672214906076,0.008255629490712556,-0.024991966969303364,-0.06356244942324173,0.057734794016658354,0.011049122711658145
HLA-G,,-0.03149847912523981,-0.030334787461347046,,,-0.03135891643058102,,-0.005911828974227986,,,,,,,,0.024981651524365284,,0.09574115345270837,-0.02537720249353709,,-0.03156142914514878,,,
PGF,-0.04155115149618099,-0.02151788358409243,0.26899907069796086,-0.038691238724701794,-0.13626517620500034,0.055749053495023716,0.04491767341307335,0.21202606213458886,0.537910631899221,0.0380294007866259,0.041150095600836885,0.0567068034766781,-0.0010456453895154104,0.01906591102575303,0.21593847644979627,0.15509137375471851,0.09866254592173315,-0.015502864008811876,0.06333544534637477,0.31273163993504677,-0.03772538720077917,0.033089259585444016,0.16129375691256925,0.17752334523086657
LGALS8,-0.048615914098372015,-0.008478084397032667,0.07965372229612473,-0.00445554844045518,0.04181649980231384,0.026834203375926024,-0.0038001077605172564,0.029524368679635996,0.11789150920478292,-0.029589221071760083,0.024523712443824976,0.03284305013591597,0.012771350874242051,-0.01344091220584091,0.08049609044437776,-0.01739843116335613,0.03018127045473516,0.009825767365823686,-0.027754055228759424,0.04414900752292475,0.01131290765878435,0.04489382577495502,0.0726286283757295,0.13529886867680144
DKK3,-0.03168665952696946,0.1231704690835903,0.13934030707648398,0.038647213329142865,0.1714681121999118,-0.04882989729217412,-0.010056668509441003,-0.2405481389295285,-0.35032453793289725,-0.012504440679723285,-0.03695642351505554,-0.055588981726583185,0.15957074910840022,0.07713256645300585,0.20376659882203074,0.26864298567822137,0.1102811630303492,0.01415294079579355,0.09252218527989273,0.24281489343820756,0.1369153287812423,0.05486312399822697,0.10949393077823762,0.10091526966218049
COL16A1,-0.06969653952957051,0.13994379517338681,0.15946486641789548,0.014319684161852891,0.21241445825326394,0.0027454057265527145,0.11878338777075698,0.12068178952360291,0.06822563386639165,0.09946406125260132,0.017360886134439844,0.0022323938721229186,0.049406051282390985,0.005208734140650654,-0.02857643046380391,0.19981908080084623,-0.030311768777142235,-0.00791645263043067,0.11174148078146033,0.20978628736209182,-0.010123067700114265,0.08390902024104328,0.11762600711801069,0.16447622710397122
TPH1,0.04459792773937379,0.10875570491372864,0.06798036234031338,,0.027165009930438463,-0.010369267421873335,0.03530865925216693,0.008122773346605858,0.12070167930822703,0.0012926265312032084,,,,-0.022883380592241986,,-0.024654464934263133,,0.04053022150433459,0.003103676686920386,0.23484518111725294,-0.028473994600032488,,0.12132215199482049,-0.014050074012466794
TNC,0.030355876253393314,-0.008008224859943822,0.3290360729146808,0.010636786193724693,-0.002691010625498412,0.007201122319027453,0.027540108092948386,0.206453254102154,0.5276982536734094,0.0698259499552013,0.034647798663571844,0.041007477376911385,-0.12792437978808754,0.026258875229591947,0.40577707803179985,-0.2890814179588193,0.13469201411977666,-0.11640774795835414,-0.009695830852820431,0.30280344996217257,-0.13121772910033863,-0.024031748636939184,0.1039262150857473,0.15674363684543174
TNFSF9,0.004833607438505908,-0.016726551210588803,-0.043548379130099596,-0.003885235499767799,0.04530674095388154,0.08838254387330419,-0.02980924651288975,0.02607840486278732,-0.11973616506370441,-0.003224156365011563,-0.0022144707909761033,-0.0033434483956409074,-0.03668486501905997,0.0058676067852524195,,,0.03585484689381984,-0.019180530704274532,-0.03975787714157333,0.004942369781432463,-0.0033286913206870116,-0.005999444282065751,-0.02578006859320153,-0.06208872355198544
C4A,,,,-0.01202645729071266,,0.06616528231141319,,,,-0.00698790766124812,,0.09588032534079642,0.0656186878853082,0.09960725491386811,,-0.05083000175567482,,-0.018580605009300522,,0.08989902855605547,-0.027150989274334646,-0.039850422981787405,0.0029517809050058166,
CNTN2,0.09221958351900676,0.1374945197207813,0.010302778870509543,-0.03875434900931666,0.05259544892044021,-0.009536247827725886,0.03327196519802868,0.04776289738593487,-0.16672641321741485,0.012131973446096653,-0.019441614042833025,0.02345090450891093,0.0002661060451083417,0.03370862296451716,0.3546529453296781,0.10286016432068093,-0.1338440101822744,0.05548429831231052,-0.0005960219769089206,-0.3909117657597321,0.07317467076412346,-0.016172356079438715,0.1023648224443527,0.0967570967850906
F7,,,-0.013314672030166256,,,,,0.010571856297728612,-0.026029905641908397,,,,0.0758594767471793,,,,,-0.023410489537052874,,,-0.026867628527761197,,,0.13945240796682282
LUM,-0.023053753715771518,0.058889723704052585,0.4012209440145282,0.0006412438742748071,0.1628303710491021,0.05238572657045826,-0.00873948319104229,0.10714661103318603,0.5454853258850872,0.023777526527178978,0.008259277235993352,0.024580916997567398,-0.06468935819079903,0.10402974072905,0.18783815041387192,0.2317898006581771,0.09743338477078774,0.008148989211781773,0.05874220865641906,0.3292866622006559,-0.07331399943128573,0.07515240838937969,0.055838682097018366,0.24000952552353522
IZUMO1,-0.01861019656517387,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.048681860573421894,0.0163066416659514,,-0.0019540911400236873,0.03216995120313887,,,,-0.018000629677706482,-0.022736250909746666,,,,,,-0.01693666615397823,-0.026968813453369146,0.055134086206181605,-0.02600032269594262,,0.17056992276671337,0.05783817128849364
APOC1,0.051151101834620606,-0.08277194115395704,0.22702403649692568,-0.009782319681842736,0.13462937194100136,0.02474717659191151,-0.09862908163593945,0.19340559374170743,0.5691912480715234,-0.0050237921242848324,0.024806281156369573,0.045481716197697766,0.13933766410580628,0.027746848267651752,0.3326269035540358,-0.0546268957549725,0.1741932758705528,-0.006990022407738631,0.0332017542978247,0.13818999827441444,0.1096037695587199,-0.05298946603578624,-0.03923879202554427,-0.012017294921668815
PKM,0.005565000579371326,0.004503910511921915,-0.14821860456228753,0.04337490816297791,-0.11594628889317406,-0.03846940714893631,0.02512290050827709,-0.1456628726959335,0.1895107765585637,0.02901730717077281,-0.025634705338434923,-0.06751804600873904,0.05862551930400757,-0.0653850860592598,-0.11821432214324042,-0.3223516326535713,0.028621027842277998,-0.04605977983052211,-0.0011691487133026824,0.2769916811807323,-0.0457058837287217,-0.03714994792621726,-0.04906847526789255,0.09837666553937886
TNF,,-0.0021929711207709104,-0.009200350815991652,-0.02670373653190823,,0.031738740559086334,0.013399442593300441,0.01614317939527505,0.06651680434133521,0.047480218066023955,-0.015702761930624004,0.051394174834518545,0.008932892333755488,0.021608808701297295,0.011917201542745356,0.03519891936460713,0.12472390587447163,-0.016438706115407545,-0.018461204087435203,,,,0.09866144734806157,0.01785780428961062
GNAS,-0.08545347713471799,0.08401556798476771,-0.2533874667728605,0.0025838386858865157,-0.16650892836391276,0.05071177274209766,-0.06480285722015149,-0.15653473940002563,-0.3015040860554095,0.02944357730244819,-0.003889926943457983,-0.09286992686920738,-0.08964062639588882,-0.12929013337959686,-0.004860982515190188,-0.03125377503317532,-0.02316712936808371,-0.05960839493168164,-0.0655607156443416,0.4516996529911883,-0.08736952988350749,0.18730769112683385,-0.02108799260478267,0.09181466298457194
BMP8B,0.054230687090751545,-0.0013607994469357306,0.06439337771728332,-0.033315150024391484,0.046804707198458015,-0.020122190236701483,0.028968360742235723,0.19974110206316287,0.06450723579761504,-0.0005408650575227062,-0.010426472517846043,0.021648252000938194,0.014816715971004493,0.0038574085784442926,-0.015671749089078615,0.09481027440665549,0.014046920697779101,0.054652715838841286,0.04083743734013438,0.022616332290725447,-0.03241635147270046,0.04974445179985485,0.18207425127266424,0.14353627387792284
LIPH,,0.004683788176428675,-0.02415706392962675,,0.03684918071445545,-0.0036911448339600494,,,,-0.012858891600107038,,,,,,0.08795317883232995,,-0.01668943452054375,-0.02058265431662965,,-0.04266698245706917,,-0.004082130651932733,-0.010320511092269578
CCL28,,0.04132188959054924,-0.04813250890642285,,,,,-0.038872107728033234,,0.052120422834818436,-0.012332315360757299,-0.023173331067334532,,-0.018147514867069225,,-0.06490681460311361,,,,-0.049635541367883,,,-0.010879625650186058,0.050056277972735805
PTPN11,-0.050230315153415986,-0.009070881512997408,0.04318090859376319,0.02902316811479971,0.08036463749952215,-0.01847935057829258,-0.037419496674979326,0.07353333544590294,0.09105585102704902,0.040221666432088986,0.0075434032825708345,0.03703734339070238,0.04053908348981966,-0.03466873225472838,0.05169435915197984,-0.010355547501634749,-0.12824668461054395,-0.03042187238062194,-0.03137836905949075,-0.07753273241066264,-0.0018232496713024285,-0.006071423708570436,0.00970840036267761,-0.0566850331271838
ADAM12,0.034478658493270954,0.07680443955936833,0.2690689058081333,0.14419686733169318,0.18990355174220716,0.0809572509610759,-0.013672516152587032,0.215612647367923,0.38589207371605905,0.0879481444632457,-0.011918416152370737,0.014339205573014694,-0.09865451984971024,0.06771076687243108,-0.11203535419541437,0.08198715262551752,0.09601196099417143,-0.027402805806898106,0.08722269770483886,0.3904436953781152,-0.05079767520179091,0.015120694182520185,0.1059990813776962,0.2014840365194752
EPO,,-0.021575803486019268,0.044087580649031635,,,-0.045462352442317874,0.025962690022439158,,,0.047869619274314046,,,-0.015237548406502951,-0.022883383952743926,,,-0.03416705051698529,-0.018125152116250102,-0.021376655597508672,,0.03180333843273565,,0.04531570204915746,
EDN3,-0.02735212891118608,-0.020290469594279915,0.06028807132729948,0.007489562043674313,-0.03949699227537074,-0.027723804741837464,-0.041324749108090836,-0.03349578516311078,0.07609671752421542,-0.008196296358780166,0.021436873396536466,-0.027762649197416563,,-0.02311950641949129,,,-0.000171313710377842,0.04568228053588584,0.014020176598198684,0.051040838499969245,-0.01689210819367998,,0.022262107975695607,-0.03484281044880119
CCL22,,,,-0.015204324466533874,,,,,,-0.032088689155508686,,,,,,,,0.022511992668608274,0.021697182829086552,0.02578653574086543,-0.005311592505749701,-0.059948158251295354,0.029360380134688335,
CCL2,0.10713797684158345,0.06307281863645485,0.38890528835885196,-0.035021536804283396,0.17459328826932502,0.035404679804307594,0.09024027647812155,0.12911290706146447,0.21444042298976163,0.10347923436496344,0.007709964166540453,0.0388397743530496,0.1135526168041426,0.046410476866615646,0.43103156259792624,-0.10735197932748361,0.19579191141443084,-0.06830412784046294,0.06097849092750134,0.06506600508412541,-0.07177368361072901,-0.06880449507758261,0.022060267881046487,0.1239421301319141
DSCAM,0.023750925418158878,0.050014649102100205,-0.03230425621295358,0.016019860800477147,0.08044590468576712,0.0031420481201918354,-0.0003742959640335163,0.13610581128044727,0.12795742698863427,0.04075490515117079,-0.006886751359862869,-0.034276512998887065,0.012177476192378474,0.033790353216904434,0.10588131160978974,-0.021538177246239347,-0.06320828668032148,0.04876296278359285,-0.0003187808914994742,-0.06338463626152664,-0.0036579521008300838,-0.09054493437924152,-0.012089820686158001,0.16268812147127854
GPHA2,,,0.10931200811479803,,,,,,,,,,,,,,,,,,,,,
ANG,-0.0321195222938413,-0.12256967882177754,-0.015147286959827946,-0.012401926918504795,-0.11191278028565033,0.03540379957002218,-0.03258490060727717,0.1052401582405196,0.2540616802185657,-0.04560513346388323,0.024185659615063995,0.06369432553922806,-0.0023106680145473717,0.024188515436018163,-2.1334682715269706e-05,-0.11902054075432206,0.041302171279377055,0.01398477040199679,-0.031257550679459664,0.04227775198205792,-0.011536383080100465,-0.03083941583995575,0.04596829525742783,-0.014073952912667801
FBLN2,-0.025645985954494997,0.03675841036044748,0.020669992145951763,0.022584794102776168,0.03637156994379691,0.04703791155551315,0.015033900808742888,-0.031623923371437324,0.05424455339917901,-0.026601611396236784,0.008278693889794495,-0.01986730332824184,-0.008673873655479015,0.023898050588810064,0.04143318452385035,-0.08264860471795077,-0.047144427495364266,0.07624069189686804,0.1507557252568317,0.1280623770624542,-0.04396262315529511,0.0863793696419754,0.12082159202976304,-0.034028616309318055
VTN,,-0.016348917996987795,0.06891870081311255,,0.044892549187338426,0.0799055916826012,0.03354317541080108,-0.03976625097279007,0.1377917447234525,-0.054526155341821085,-0.016444740594144698,,,-0.019014714336793897,-0.10830736856748609,0.047822020742778,,-0.00020900273051788738,-0.015031633276787141,,-0.022009748719368928,,0.011169461984675296,0.07604736744288175
VEGFA,-0.0024861583912812236,-0.12237809493996715,-0.29651724390683615,-0.001080125905756032,-0.36988756447652565,-0.04428134835079466,0.03083108362839855,0.08794724135613051,0.29145085015640787,0.0623044668478545,0.08212013055475345,0.07478838207107698,-0.09868569304052656,-0.09762863992323584,0.04261572257829552,-0.324766791076153,-0.02254526004446133,-0.04111581430563356,-0.0768034657808575,0.017465919515921156,-0.14221391966733146,-0.027717871590742665,-0.15683101416200174,-0.0923097560833552
F10,,,,0.019365609714835294,,,-0.037945304093076025,0.0012408175183604602,0.07797463084117406,-0.019331746056085942,0.044582382706056675,-0.025458008471505075,0.046240635172157325,,-0.03337938955963281,,,,-0.02567265645132414,-0.0570712740613016,0.018256532802695086,-0.04731715704506,0.025655887925671216,-0.03383909402951857
SERPINA1,0.026228938001968256,0.08619938191219201,0.22377009390966124,-0.046537971023429235,0.12929315597477625,0.02871186589301414,0.03136692760552411,0.04237508720235274,0.35541766408892583,0.0072648810518982174,-0.008180719343218224,0.09455096718364116,-0.03620558875150305,0.06064918177650512,0.05573334264876902,-0.14752347178916553,0.059290356656903506,-0.08786527196119506,0.05160604310117921,0.10257892610145199,-0.08916585312813234,0.08125570665404319,0.02610350436745353,-0.018398100111616536
VWF,-0.05463302962817592,0.06182417467634229,0.3714501523560886,-0.009563971494105405,0.1566988187982937,0.0682438708314056,-0.027102187634045198,0.08808393238589661,0.48818693215361236,0.12408849172366379,0.001508368644406711,-0.0039773366423720225,0.01549475755140661,0.10567227905880427,0.10068161617366983,0.1217535141002603,0.06473867316943413,0.0674379209523887,0.09611860035563362,0.3822270947054833,0.05376255250214918,0.060086798020093805,0.054253165415428385,0.033867385007998345
GDNF,,,-0.019538067509980588,,0.02367112430474908,0.009726746077469593,,0.05673231747234652,,,,,-0.00945261415184914,0.03684238030813579,,,0.018399683173261884,-0.0037866735134032847,-0.019398647352080238,,-0.025498665690287414,,,
VASP,0.005839884406298694,-0.03530729253684156,0.2697124303035139,-0.024106591005233772,0.08172357931329183,0.05426803944468268,0.014304512502147405,0.26142885953870987,0.3277087617622914,0.005618623111924971,0.015460896254608393,0.0023404451008542724,0.060769326665561736,0.04509000979724946,0.06955610077010357,-0.03583801631807676,0.10696255524081175,0.01435731456230017,-0.0044761532027743,0.23937877707128194,0.037152771977504134,-0.035866674326476104,0.1448533298317666,0.08964038433577382
ADAM15,-0.039757275915780335,0.06043480087407511,0.17275977667919476,-0.01659852551717265,0.06858324200693734,0.005823902724365622,-0.008131440762018669,0.0815037345106641,0.11437093816147864,0.07540324544258054,0.017264744489623254,0.04753662933142284,0.006183394893710647,-0.016203647649401454,0.10984372313464308,0.1150871356511367,-0.04347152403425987,0.026654202865027943,0.04553319011281862,0.04990437145845755,0.008731986146763836,-0.05834420373316861,0.11105189931631779,-0.013511155290680288
