,UKF260,UKF296,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
NMB,-0.00549507466646296,0.04419452976462377,-0.01037892776591466,-0.05349371047677489,0.10201869488959638,0.037812550121946564
CCL26,0.03791598807789243,,-0.049156167533103784,-0.020115892180419523,-0.016328963411057617,0.007950163346129253
FBLN1,0.02941578746431962,0.07209804348822117,-0.024612017514935604,-0.024040149286257466,0.06795909527855223,0.1237738625053179
SAA1,0.00031182998383858624,-0.014040696018261333,0.22750490277322757,-0.04784868455666499,-0.01187017531367263,-0.0601607239336186
MICB,-0.05231357111417788,-0.022353975706192658,0.1198033103299713,-0.0328042427330574,0.05325989127611109,0.07619347831555838
MMP13,,,-0.027657515584987125,,0.012998940625270846,
F13A1,0.04347277348353321,-0.061160734262640105,,0.04241565841311745,-0.19045410960292503,-0.05335335101007736
CXCL11,0.028070854121852458,-0.017925221143832982,-0.07491996444540477,,0.008622237606142403,0.05802838759445673
COL5A2,0.03881469507490183,0.054484345803082,-0.03435551155046544,0.07545284824119453,-0.14522583087370836,-0.017608810249782468
EFNA5,0.05538005689500598,0.043562791507071784,-0.036824831880523115,-0.025627344217222438,0.09443455585940068,0.06208021287650071
AREG,-0.007393264761721386,,,0.06959096883685167,-0.09883285663740393,0.004065025580730115
EDIL3,0.03859439098337242,0.007154103632386461,-0.01784992422002247,-0.10035683144387442,-0.12620985639414534,-0.028378928088175704
CD86,0.07086502499955098,-0.04365669861791082,-0.04690029401707782,-0.0020843874560067107,-0.0009931407318155058,0.012128163456380583
AHSG,-0.01950692991491147,,,,,
WNT9B,,0.043713358526682594,,,,
HRAS,0.017021774755855066,0.0030495547063592397,-0.029083798479364067,0.002289009072030734,0.04233641177644719,-0.0450945879991327
C1QTNF5,,,-0.03747909786117822,-0.020049259315137926,0.0531131188038539,0.062430739181172167
RLN1,,-0.019702326726934345,,-0.016098531776119508,0.14512389867324965,
COL4A1,-0.008422747521276738,-0.02173380186498057,-0.04871040471988238,0.10602168674063048,-0.12054351499454624,0.013779315059916187
CCL3,0.030596190634791562,-0.04186780016868702,0.003140856151940119,0.06042818912591811,0.09676276879897698,0.04948147514338424
BGN,-0.014349902650693776,-0.0038090684528803596,-0.04039695561515675,0.03412682022784025,-0.10634536168061946,-0.01637907927575931
RETN,-0.021972916496287645,0.033785677505334635,-0.03473156534679642,,-0.03874104949520938,0.03071802716919214
S100A9,0.0322924828770099,0.048873419477086594,0.04892081716310408,-0.006603897514815078,-0.033294002599277304,-0.06830493768879983
HCRT,-0.02030157404906683,-0.022173793353193444,-0.05782464773384721,0.06388435852174444,0.13285796642056136,0.0736750342178067
FADD,-0.008251784583871777,-0.013243168896416435,-0.013484480387918461,0.047078146526417175,0.07754019255103854,-0.006198099026145653
ACTR2,0.03542420219491601,-0.07262153098634327,0.0067287043918469285,0.022618523353884805,-0.05206883016737653,-0.10762346994370492
BMP2,-0.0391672945945265,-0.009053603586723908,0.009786558685954728,-0.07376646160032244,-0.05547831598863382,0.018895478890292482
PDYN,0.03207076012329493,0.006449910905201795,,,,0.0032632476746692644
CD55,0.04241398007260548,0.016703489440289928,-0.04110752793477357,0.001605856459662848,-0.07572090633962293,0.06801856032365627
OSTN,-0.013932176636181648,0.03520039803413451,,0.04266419343978026,,-0.016323199919843562
CD6,0.0030038310044230186,-0.017145332310466003,0.08347742691442063,0.02500910351770204,0.03212486862384401,0.029823612551042867
IL16,0.04610965265751497,0.01972072018949655,0.02382634952397142,-0.004864143788317168,0.09930587289554507,-0.004979031202728033
LAMA5,-0.03263793332066261,-0.0400463192006304,0.04634958756952333,0.09697922303555259,-0.06779671041961606,0.04325825318860219
RGMB,0.035766279657417965,0.02950264417336465,-0.17394753388728224,0.12020493620298771,0.022892325914395856,-0.013897549276694654
INSL5,0.13359517167169702,0.004959792911549,-0.03410383213858534,,0.08300535180058863,
IL12A,0.01802982956326314,-0.01609198888490942,0.014867930490677864,0.006332582253723901,0.1437038150890155,0.03945739587789657
S100A8,0.01285448682251212,-0.00827272168927989,0.06350216111800513,-0.044285157378338144,-0.03525432967328777,-0.006029164005680145
TAC3,0.0037527754188593078,-0.03444166561252941,,,0.15508532487618942,0.0015766313391736295
TAC4,,,-0.010703233861445257,,,
MFAP5,,-0.03266004578932964,-0.07083332464815073,0.06525009635858138,-0.02159290793599607,-0.013176418756227893
CXCL16,-0.00029888753441905096,-0.02467789698302731,0.09373134432663183,0.02747139102398024,-0.0007743751427327372,0.09146555478629838
AGRN,0.02535293815700098,0.00750001492456518,-0.012023658863860007,0.10127190806175787,-0.05738963394024295,-0.01629413432596557
COL4A6,-0.05448201717177451,-0.035924360752537667,-0.017279359325320078,0.12260059797127139,0.03794160376338476,0.04114607740260778
FST,0.005583661660749432,-0.028848338332646273,-0.06655477133598625,0.11627548514456247,-0.008036179621766316,0.009916597146086389
MEGF10,-0.004221694479619141,-0.03393416089447778,0.022312957301291125,0.010003276558067363,0.19588037258902316,0.06267017264651582
C1QB,0.07060916276591207,-0.044735318080987914,0.008749037373813887,0.08344359861259748,-0.11315105598051986,0.05405124697672055
HLA-B,-0.03539868108539401,-0.0135396941712328,-0.056444920185273716,0.12064001536328711,-0.08895384595390754,-0.05708284910348112
PDGFA,0.004186897006166946,0.026669108980565383,-0.13654300009899295,-0.03599762567010892,-0.09850302428937671,-0.024657258292756532
LAMA3,0.05409837462571843,-0.004515318316007787,0.012290887919554959,-0.01878895614101258,0.008757226829223464,-0.028195741762096833
DKK1,0.02662520898184426,-0.016800978748418873,-0.03959855040205442,-0.016871926442958835,-0.10409252795498684,-0.0015816211192577667
INHBA,0.043295975191809784,0.0028930320272645984,0.07301637265983196,-0.026137790664150912,-0.08047631420219777,-0.05232861488295968
LEP,,,,,-0.03816827205691913,
IL7,-0.024123664775919963,-0.004192157773695832,0.0727118931170292,-0.017613486108749615,0.01703115592938751,0.004488484386786996
FABP5,-0.004817482678999448,-0.0009238393888391901,-0.03707436018683937,0.049179600550330015,0.019410856708544488,0.014976364933159772
CCL4,0.0036340106267454446,0.006506872993084505,0.06078546577116274,0.033856647798492685,0.0957476119641976,0.1084804472058313
FBN1,-0.005123476357382277,-0.027215542525306557,-0.03481913419880543,0.035423691551636736,-0.09807861008974023,0.007743404536331244
TCTN1,-0.001934147357612539,-0.05375160072902496,0.10350538888304607,0.010827902896887877,0.13571681253123422,-0.003446035898296586
NCR3LG1,,,,0.20816899117519605,,-0.053390124643303234
BMP7,-0.027383361255647467,-0.010838717905560735,-0.012883574743662552,0.10484173243361149,0.20403154930629683,0.04916401541060316
NLGN2,0.002534749910297995,0.022120308848047457,-0.013344664706943034,0.0427250390213402,0.023427865343826085,-0.04924570777931936
CCL25,,,,,-0.006992150589328992,0.0022724343123719038
NPNT,0.009302005149309319,-0.015444642043874855,0.04175752468101172,0.08787085331184646,0.11789310904009946,0.09695776523900161
KITLG,-0.002276367330072788,-0.02079610650292052,0.02765395569632372,0.01227601826853977,0.05467483721954481,-0.02024689433611275
MADCAM1,-0.014562076979006851,-0.016800979692010255,-0.011491427869258249,-0.02331952870639749,0.04946877451329095,0.05022160985658709
F12,0.022213512006481317,-0.04198181104600363,0.015305982878918826,0.022130968080425095,0.005874636084988351,-0.03188378959909441
S100B,-0.02443617946173618,-0.009484321805306846,0.01649727139862315,-0.11417967025909308,0.20437869093097125,0.13104257915061343
IL27,0.012609863016062697,,,,0.011474621189950797,0.03626826501623121
CD99,0.0009116846985519133,-0.037221862200878655,-0.0129019415701504,0.08277604651064348,0.023137736921493974,0.09150410068905962
PDGFB,-0.01445907551776511,0.04959111549672118,-0.05918436498633056,0.020350421908973872,-0.008463831295096187,-0.0005740695561096509
CLEC2D,-0.03735247648692268,-0.02718829546606957,0.04388557244055424,-0.024528908567732047,-0.034772121777808404,0.08659760887736309
F8,0.023323667235269407,-0.0026839868313082845,-0.03938429233454273,0.10238887126004048,0.16445174076535732,0.040604711866651856
C3,0.0796369436055383,-0.0004999779163352817,0.027634636644022378,0.09401840595077135,-0.11645280667146354,-0.03537590020824081
DLK2,0.04129908387923613,0.0260574223889402,-0.0316043572297147,-0.018788963646038638,0.02202983926324832,0.053019493020169846
TSLP,-0.03348127353199897,0.016279323583427815,,0.06513819432311527,-0.009075427479439272,0.020336514019431966
OSM,0.03608960459044238,,-0.08269558913930691,-0.040859978799761984,-0.03841888803304481,-0.08012370503652927
PRND,,,0.03328326619321715,,0.01712181389441784,
SLPI,0.011306018447705997,-0.021346729559446175,0.01979705024754543,0.08559559042697551,-0.07171664477169316,-0.0485365353298265
AFDN,-0.010301547345853495,0.01426726452692066,-0.010392413174281984,-0.0028909311736017886,0.006638095723319155,-0.01677811523710655
ULBP2,0.038811260934650677,0.003082858822431413,-0.054741108813391226,0.02995402609837047,-0.01097530231890618,-0.02181805736611179
ICAM4,-0.011855988040592366,,0.026915905413235366,,0.0744642142778726,0.10458134360019578
TDGF1,,-0.01714533372596346,,,,
ANGPTL1,0.10385803184778912,-0.050761192382070774,-0.01088123836530592,0.01483638432468863,0.027562411521540507,0.00981626767371379
LTBP1,-0.011529874285462188,0.019232934257696496,-0.034259712565448304,0.013635843632176322,0.03218813667634295,0.004165692651279516
NTN4,0.024489116761195286,-0.013126817892573328,-0.0407348317161736,-0.0003281672690949116,-0.005891237898214457,-0.02230887412230228
APP,0.006481525154919678,-0.005123093478363782,-0.08991657253502605,0.12818363644253267,-0.04633922402419219,-0.07385353160312344
RIMS2,0.04101079291732435,0.06758705500933461,,0.015814526673413813,-0.008077053698492636,0.0011044605722881427
WNT7A,-0.008535676297184332,-0.025809880836242173,-0.06662309830190385,0.07861696275032193,0.1324131272025658,0.022783269676866825
GAST,,,,-0.020329361574444118,0.011953723684397627,0.06577471086481275
GPI,-0.06612801827774858,0.04377622769573517,0.03631893151971034,0.03537667854358631,-0.04492634475045926,-0.01861858260562321
IL1B,0.006389235786385198,0.018476375714567474,0.004098317175112183,-0.003076177705898217,0.08703987647089949,0.0004984407947864101
SFTPA2,,,,,,-0.0431960791951531
HAS2,0.02866102374653786,-0.02053153483354824,0.03694758420039748,-0.008562464904293092,-0.046806158668125084,-0.030865509862567034
IL11,-0.012225230924733486,,-0.030660136539425623,0.07457755231205865,0.06869808349756683,0.038221392008442684
SEMA4B,0.023994972076746685,0.03853595243804204,0.09936712083847131,0.10388865292844354,0.04714440077466376,-0.030353308368625806
FGF12,-0.03407042039218793,0.01903193675596446,0.0804084220012294,0.001570694141221053,-0.020972050409435606,-0.048983639239964745
CP,0.048812600192283326,0.02703181211360316,0.013406962544086241,-0.09573108670878441,0.008252933491970016,-0.060234296926378605
NLGN3,-0.03096203510461134,0.04637294078678724,0.007854632673856285,0.04763698970910341,0.19700758237937707,0.03852762171494442
GZMB,0.05961180626692675,-0.014578839247537157,,,-0.04984677393691267,0.022421850267015986
PROC,0.09484043778195059,0.08611041079328181,-0.016160168601797614,-0.004749644931021064,-0.0013102739799989937,-0.04105987448492882
TNFSF11,,,,,-0.10339744461578171,-0.0010212438813303063
AGT,-0.04471540677033631,0.016347479730217506,-0.02639390352898816,-0.04528104274270823,0.18333439253923048,0.03748802207031383
PTHLH,0.0429975049322324,0.05538191511431603,-0.013688627476672401,0.025064192217369795,0.05090740509970294,-0.012721046501622226
COL1A1,-0.012556845006525737,0.0010465948670190575,-0.00044142672252202157,0.05725898126681512,-0.1681568865256142,-0.04837514111880781
LAMB2,-0.009273750045328894,0.042986388195856755,-0.015034079383461109,0.0751119523640394,-0.020503667932442595,0.04527321619436067
DSC2,0.013783412629896007,0.05795651633739947,0.033613728744483894,-0.01920783289014104,0.007193277880408006,0.0744666321582111
WNT5B,-0.02537853415964165,-0.025889327156738542,-0.027203101125051175,0.015631334317324344,0.025811535168334752,-0.05002228712655735
LEFTY1,-0.027572991345402836,-0.006538814049709162,-0.045071217004803016,-0.010935054708724669,0.12257474856651962,-0.05455632729888269
FGL1,-0.013441626839804061,,,0.028623689188094815,,-0.04748759820720532
CXCL5,-0.028962799940969838,-0.04674063296966969,,0.06920200039156112,0.054689410270055264,-0.04925267755443846
S100A1,0.10413899365859862,-0.016823114011026197,-0.03178065808363165,-0.06990766050998459,0.12905363328948125,0.12175368390035153
C4BPA,,,,,0.05063158529561541,
NPTX1,0.014530714179904489,0.07603596618283497,0.018979019062632517,0.043347882786894595,,-0.015192002414535591
TGS1,-0.008776463420611561,0.015407586600063725,-0.040880260602952266,0.04171010582097478,0.004079297661573386,-0.0743179191179432
SST,0.013133898478238391,0.05526818798984576,,0.06314595488141458,,-0.029960803086664947
IL34,0.014031202114741764,-0.01137162473925786,0.010033575241021777,-0.02963255596687843,0.03481882365240688,0.01328287135052022
DHH,,,,0.07021597135590134,-0.048793592388059456,
XCL2,-0.018290742496344055,,,,0.002104020058284987,0.010267413946072623
TF,0.05871961126602123,-0.06708305296245723,0.015027720711076178,-0.07542578292895044,-0.00451839159576313,0.0021001152809828312
IL33,0.020089645355520817,0.024077761856163893,0.009172784348210202,-0.026154548487115556,-0.03833128942211915,-0.04899358072800158
RBP4,0.0685231959546306,-0.009012735576920452,,-0.022362508254375617,0.042226120228607576,-0.005932548681170437
CCL19,,0.02196161815529654,,,-0.026232644557351407,-0.02430362938269827
CCL20,-0.05075613116924211,,-0.00697909282080656,0.1756824722589671,0.06646161953206864,-0.01381483842304964
NAMPT,-0.04097901862587921,0.030056756019107535,0.11407020826082623,0.0706501827197508,-0.17229837340440174,-0.08511864827674312
