,MGH258,UKF243,UKF260,UKF266,UKF296,UKF304,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GREM1,0.06176861969791338,0.012530599492541266,0.04383498111105518,-0.049209368062200685,-0.014110004895547233,0.029397161974594514,0.06574827805801481,-0.03772548503174488,-0.03460644613062871,-0.04162777403627663,0.046942545168471725,0.028362008994407367,-0.042516017552683555
EGF,-0.04575207680945585,0.029887077054511255,0.02060912763445965,0.029584355744151258,-0.008599784563995074,0.01541748388674898,0.10856779319343064,0.09307241550899234,-0.025394808203648835,-0.015377037052925055,-0.017152854567930424,-0.05564560671354647,0.02241713252922467
VEGFB,-0.0707506752708493,-0.022532802554110453,-0.08359215389488436,-0.03889974553917182,0.0342528491271043,-0.0006572500154495192,0.02376003560838629,-0.04073754683844027,0.024021017492436906,-0.034330215548085206,-0.012911310400045648,-0.05387222860859901,-0.02375947644321604
FARP2,-0.023008982077548413,0.01581117406510035,-0.03950223590707736,-0.01841230768932908,-0.002002695608039576,-0.007646638367933406,0.055338892886514765,0.044821836684497775,-0.036273678959649294,0.0035454421584162595,0.006611892500737131,0.02721720325668403,0.028480266609300305
BMP3,,,,0.0021271353092111992,0.018908509899626107,-0.03005893616476861,,,,,,,
IHH,,,,,-0.009500328101558642,,,-0.02678158812995111,0.04972458683792931,,-0.01345810503795227,,
LAMA2,-0.031083034898737694,0.012917716239560294,-0.004262911696187499,0.02316952288639844,-0.03051035583714044,0.02857984074834733,-0.04902126974898132,0.01540196775622228,-0.002596535743202481,0.06958925324612951,0.05062235399739111,-0.004509389782025234,0.07185533754440677
SERPINC1,,,,,,,,,-0.025394810223861822,,-0.01329055611126319,,
NRG1,,-0.03179350031384948,0.03769301530494767,-0.046534755711368024,0.026474048699871033,-0.025607502048111536,-0.0355295040715353,0.05360123861268924,0.023883168296971624,,0.13832967226925189,0.034464078675886,0.10733946097932573
SPINK1,,0.015018488269679761,-0.021515222405246236,,,,,0.006510688969333017,0.04674903091561683,,-0.016336767973841718,-0.0369431379201097,-0.013890163677882365
EFEMP2,-0.002628217929531044,0.04105067024190286,-0.0395792237054727,0.025560565410789923,-0.0022553390103063624,0.008775800740271924,-0.00022582314806323783,0.03645941428068505,0.004419910070490006,0.06337754139369493,-0.023836158755058606,0.021490964712833453,0.08018719534836606
SELPLG,-0.013723322636518329,0.06045763438739295,0.10525529966971398,-0.013635859716591014,-0.021210967964606836,0.047410326733352624,-0.03790033289794704,0.07185862062440344,0.019736554062188105,0.05809737735329885,-0.014605893921523332,0.00887851058100482,0.005997971064134906
GDF6,,0.08784769856799247,,-0.021492715844503286,,,,-0.036598290669689074,-0.017631119239549155,,-0.01966704164541998,,
HLA-E,-0.07875497535536774,-0.006208923807103504,0.10769930694865536,-0.011151866532061142,-0.012392259052237951,0.1488155256586063,0.05203936928037347,-0.09911455298860847,-0.09065904074868344,0.1675426750656689,0.0011938974694396358,-0.016865660244508692,-0.04169306405761347
PTN,0.0023460119497741034,0.04160650320773112,-0.017830912380154128,-0.007090295427070081,-0.016225402234970526,0.0904714545385163,0.008883519572949543,0.0475584776147885,0.08990261459231383,0.07244538498824439,-0.12959676262499675,-0.012901107307234436,0.142538519287708
CD274,-0.014585800948858394,0.051941194709766825,-0.021770006954099076,0.005734827888229795,0.0001852134596079174,-0.02794338735619933,0.14006087246192778,0.05472974005312154,0.055932800110470894,0.14031719806036969,0.03672365196322769,0.07349675626552665,0.041351451090569286
FGF10,,,,,-0.01576449746610607,,0.020863706808595953,,,,,,
CD14,0.015901746459676416,0.08439960045885914,-0.004085931882310777,-0.05157563902881164,0.02877626188501517,0.18512720457752208,-0.11783321929688584,-0.017185946641244235,-0.011518527381663337,0.062192080798014276,0.035951130508338265,-0.01519949350431907,0.044342172080959384
SFTPD,,-0.023357426416902676,-0.013511371345785504,-0.03747772592318389,-0.03817194658568888,,-0.062458480244617226,0.01140198350666057,0.12906701579873825,0.009324845799044478,-0.03594797618745748,-0.021144895068507835,0.026962388829859452
SLIT1,0.031014314147649893,0.03531424614456509,-0.03110895935299967,0.023473753828627365,0.03639040428072186,-0.10547289273610184,-0.010340507231423776,0.003874545942979574,-0.04767124738532124,0.07442628299292348,0.03381681690023418,0.03488892504515351,-0.015022670008535816
LPA,,,,0.027871841795827027,,,,,,,,,
CNTF,-0.018573027364632018,,0.017715601689987807,,0.12874987278908262,0.07810882156628932,,,,-0.02791561588896984,0.04018436746490008,,
BST1,0.024777660717550797,-0.03667384787798833,0.0032619768453117245,0.02782282491754462,0.020078477867785934,0.07804857463109575,-0.04056985905538866,0.09141981291344076,0.06513005577895785,0.08183536712428365,0.019516210160427396,0.0803187804054402,0.04855408147888781
AGTRAP,-0.038173130076137866,0.05445967172287011,0.01463559760772042,-0.05209940926070356,0.011323025395216992,0.10998747955016898,0.043998921231655296,-0.0014810201923541493,-0.08770964668172908,-0.018401431467925188,-0.03801349102921731,0.033098275773532436,0.07972028063441451
LAMC1,-0.01934758640809146,0.0320727159103771,-0.028500931485440025,0.08622620617933453,-0.015220744927417842,-0.013255524602767795,0.04957471679408246,-0.03893468594865446,0.021985177998841594,0.10659694045620115,0.05176168967138872,0.0240220989273171,0.018515276792121397
COL6A3,-0.030502942050255055,-0.013152777242641977,0.02280176937212238,0.01152354674898534,-0.007779981586577627,0.027172423477840817,0.07112803585848969,-0.05593402796004023,-0.016824239740334417,0.20154710080518243,0.02574118389514779,0.06072816698817211,0.11476392402591186
FN1,-0.029600778145237715,-0.009458012207946908,-0.05203996367451572,0.02476416175922718,-0.013269771210798436,0.10301116076295869,0.19521902489766163,-0.11846386842329622,-0.08038921300923703,0.14225753888102555,0.010673110190191263,0.035447039797016154,0.007246751660090231
MIF,-0.00916627983436839,-0.011612535637689466,-0.030809153967923237,0.02478357185378996,0.06838054941929635,0.1457224842495157,-0.07057298296042308,0.023350496693406466,0.1311469596541333,-0.019921750849476196,-0.02027404616754356,0.02698215163999533,-0.011338686358538557
JAG1,-0.0635658904447447,0.07110641261387697,-0.03251917579680299,0.10049065578046674,-0.02196364513521434,0.04212376415316029,0.0765473958117681,-0.024127935708907453,-0.06494458065888699,0.08616125915666548,0.05841069857253299,0.016469385604465186,0.05912883774169916
NID2,-0.017022129631398486,-0.039239312733455316,-0.011668946419851053,0.0872737507009115,0.021394784014433208,-0.014496988839392242,0.13830371194815352,-0.044244761154633154,0.05416738319495068,0.10274931007424573,0.048954593608109914,0.08696659746121486,0.011517081205219158
EFNB1,0.03768130246018262,0.031378062707310195,-0.020486118001694146,0.023471314314804998,-0.02266462310198797,0.017189503596733793,-0.06320039899634848,0.007548947231584778,0.06688576086137635,0.11200274493226785,-0.016028185861870072,0.017723561424567123,0.04786165718182368
COL4A2,0.03614229068542386,0.04414959170801941,-0.04901490213697678,0.026703924023712453,-0.035318891519855504,0.08627670519298342,0.15540444786603727,-0.044880280006008556,-0.027773406761410196,0.15427419983821244,0.04669777140837498,0.03865302248627753,0.007531758069343461
SPP1,0.0686688482063215,-0.02276175702945579,-0.023397990773523388,-0.06064570898452855,-0.04900848420221176,0.15300548387865714,-0.128112737910558,-0.024334334776858358,0.04370560083982961,-0.0680724304323095,-0.025569767735657247,0.0315938770715058,0.05052002896162106
PODXL2,-0.006134354562751776,-0.009818279201401828,-0.05018563018533169,-0.010387578914028245,0.05085798863162958,-0.06881998719305421,0.002814182238801937,0.04443794832864112,-0.029968853258444176,0.036617984852423784,0.016672762923843478,0.05953573226584722,-0.03611245440484667
IFNE,,,,,-0.01576449623610433,,,,,,,,
FGF9,-0.016980373335933774,0.03774585700214165,0.14481658999448846,0.04416354490811752,-0.00915853529281078,-0.042268981324493644,,0.05958340822286631,0.0021882430511202767,,0.05623698149643549,0.0315401656282934,-0.02073350906936365
ITIH2,0.04549353759638329,-0.01708490531217331,-0.018336459795421416,-0.026363165444724255,-0.0026951463690774577,-0.0048413459244870385,,0.006634944293402417,-0.013837441953270357,0.08188339009477281,0.05422649627417131,0.05441476311499339,0.09019344034849028
ADAM10,0.049924745310142814,0.08858437023431612,0.032131299004427356,0.03324330268076425,-0.0012825936253752384,0.10847952832566649,0.03913889705500816,-0.009448634195976018,-0.013994552481132334,0.04999425760033784,-0.0052403522968071875,-0.0006203381126636884,0.07677588689157998
CFH,-0.03247595504383522,0.009384544102208023,0.051806514660755365,0.018894844666783674,-0.0246541493300606,0.0631141078110946,0.08687910394386644,-0.013713321111784336,0.054886402134687214,0.04223789194772236,0.03987780787345277,0.010815211353817675,0.0388079276146662
COL4A5,0.0923133036998921,0.03128039467181806,-0.01497161288536988,0.005456983318193939,-0.05299416363460641,0.05170346989468934,0.12743017371030607,0.06049183897271277,0.014263054018625383,0.038208758975024584,0.021340637326141606,0.05773677074983319,-0.007367629387026093
LTBP3,0.009635675552123826,-0.043385109905993584,-0.07468019148370125,-0.015768952693484158,-0.0019340808367541975,-0.014295378605936356,0.017256348654075986,-0.031922856969302735,-0.05027129630115932,0.10667978480654235,-0.003151629711649727,0.06919226862613044,0.04773638416631829
GNB3,-0.00869315852721546,0.00882701164192929,-0.014522556986050943,-0.007600910107533227,-0.020866850068081706,-0.04610261154147434,-0.04368077091085888,-0.0015025741685410353,0.020500199550272803,0.01639850609887273,0.043642127541050776,0.03163541224850212,0.0225441475407882
COL6A2,-0.02097560772952832,0.03683330187834839,-0.009638692690407255,-0.0015204276723108459,0.00842885439853773,0.10742322856078873,0.07455331009721537,-0.056338690752210735,-0.01333675515314185,0.19899624324096324,0.04517790503940361,0.03907541968978067,0.06507114518147139
GDF9,-0.018230039082034008,-0.011223716067106163,-0.03963361191679789,0.033213956906311966,-0.021627830075841476,,0.093763707203588,0.11567428155081783,0.04521613871051099,0.025740318591531173,-0.03035493489582878,-0.004036121649448244,0.01263036993145387
NCAM1,0.02962222151691859,0.035956452045674554,-0.013268031508608308,-0.05486511481312528,-0.005628682489344887,-0.03641563581236648,-0.045658457069056795,0.05230864324048044,-0.054234833286676776,-0.03918930189529559,0.04029244865406609,-0.05591261557068843,-0.04369586060130271
APOC2,0.028949773403899152,-0.0015960299732479886,0.02033896933877428,0.0379945753847793,-0.02370549411932114,0.13006266531686353,-0.1129681624777929,0.056324579809422105,-0.004387122766062285,-0.00920319370008377,0.009541733068494911,0.051831328040499135,0.06970112583290368
BST2,-0.06172893801417171,0.029352520623829415,-0.05366012760322562,0.01578993400424491,0.00029061350818366144,0.07583226772361375,-0.01174946768333672,-0.04089201640788283,-0.01909927780596931,0.08455247933107111,0.06126681117754863,0.014540929630537654,0.05486716973448069
COL5A1,-0.03775153552486079,0.004287467729673273,-0.033322503934420655,0.049413356623316064,0.01815363506427138,0.03422342660580303,0.013920949318426364,-0.06906499013715424,-0.09706474443579359,0.09955166501713181,0.05006773903726703,0.05653381931042649,0.037325033268436315
CALM3,0.05903544887217385,0.03170367573055848,0.07096390344150406,0.06826861941654426,0.08411700729836177,-0.1604400964137233,-0.02999325702665446,0.06717932366535243,0.0883321491878179,0.018062938626593736,-0.024339395444107376,-0.018213144269056687,-0.1278807224578636
THBS2,-0.03166268743321516,0.009067660925422964,-0.01074270224104642,-0.005264720599818873,0.008460240378615156,0.11823402833016904,0.019341478864293028,-0.03698299210631105,-4.8901997319219645e-05,0.004406874879731737,0.012082902640461812,0.054937602756707546,0.12245109057970342
SERPINE2,-0.013490782593865578,-0.009749461963652622,-0.06940042538246732,0.0007083242919308824,0.04363934202179533,-0.03468693275165392,0.1111901441253828,0.030918402949475413,-0.00620326013783563,0.06802353420961761,0.06007831939779019,0.02697463683769204,0.026494835988933298
EFNB2,0.025278634352366144,-0.02402545735017126,0.020674992797305437,0.06415259249667883,-0.012382074658934015,0.012891913136836004,-0.111423845901537,-0.006958831928048741,-0.010264064980821982,0.04895501675604765,-0.0072620451500148165,0.05767276001342843,0.08591681230560415
PROK1,,,-0.013196018190539482,0.03692772003324379,,,,0.0003802737282344033,0.0016841780448804667,-0.009242278075652097,-0.012775495003570118,,-0.031818344690553765
LACRT,,,,,0.08078699647701582,,,,,,,,
MMP9,-0.006908338457324819,-0.0225966778733144,0.0013103228270413868,0.06750434651658577,,0.0543030349239417,0.20027043387435894,-0.008146284788729242,-0.02584689753737028,0.1299497076777684,0.04922662337687258,0.05468774347406432,0.028926624863916672
DMP1,,,,,,,,,,,,,0.18291300192494017
NPPA,-0.027656294619322955,0.053312572393264084,0.04055579038526927,-0.012926278003331706,0.04364310223428994,-0.02778579945233143,0.030197384682461074,0.13450352254318246,0.12509438693156305,-0.06509034141802057,0.013637856163449437,-0.01409385515503876,0.00915714697786475
APOB,,,-0.01737057599775704,,0.024938166305122432,,,,,-0.030632629143001404,,-0.021767388698229587,0.0686800425261646
C4B,,-0.024816092966261038,,,,,0.008357653531687404,,,-0.03100274508930007,0.008150021765055748,0.044137040872794506,
NTNG2,0.031148626437841876,0.039821383904983944,0.04422350504243697,-0.0031234646158009834,0.013058072107802137,-0.01702633619327864,0.044747913989775,0.0020103415033580025,0.02018707818675362,-0.050016121991496784,0.007856320102328652,0.02606391458712086,-0.00020631863826178428
LAMA1,-0.008497083729851891,0.033952266849689376,-0.02461202653687561,0.016152965493411147,-0.012341793508473916,-0.045896966874134144,,0.03624785337080415,0.1682165339877027,0.012879016405403024,0.09044276632805595,0.06431406640155721,0.06470438347799416
UCN,0.0002676351865678223,-0.030978268963582665,-0.017373347449807036,-0.017679288023969644,-0.020866854091814192,-0.021687504431470415,-0.05902829839558327,0.04399093723059771,-0.0003167295342608034,-0.02672482507513148,0.02387344579028511,0.06911268498034266,0.016479563510791197
ARTN,,0.05580137148116574,-0.014271153249591714,0.06729440239098067,,-0.03609596062080378,,-0.015347438507324552,-0.044167834606595194,0.13728669768504,0.03694096106671156,0.06546786247870878,0.03263879955831963
PDGFD,-0.023567235274400803,0.07428227724138943,-0.025156525673590967,0.028178115519644942,-0.008481016468264803,0.07788996202173913,0.034128450757808564,0.06016532773400324,0.07171800738486432,0.11544582721162883,0.08196550466466218,-0.0013149976458789697,0.10856279013478431
EDN1,0.025819739397964045,-0.027929087912954127,-0.013950044344152318,0.045032568913705925,0.07256439617260012,0.004480514465175252,0.13032721697864846,0.04004200506411833,0.056483640542204644,0.045151362330973915,-0.019915551036524225,0.005675301401515292,-0.020039111401312332
ARPC5,-0.007250468707920718,0.04721822412812915,0.004197820210480934,-0.025069486749071623,-0.011240578606937777,0.14710304087322934,0.08390856341789978,-0.04284765527209662,-0.002965311660595797,0.06341522764702281,0.01744538737218641,0.06681085957059572,0.03081304863650128
GSTO1,0.035450169538607,-0.02825726191114194,0.05398292144357378,0.021820625770100608,0.020843631102782968,0.0018433606330960051,0.040279536376613974,0.012703316461786943,0.017615004454337717,0.02737969009154358,-0.012850601266183878,0.04190700423302812,-0.03035034967972686
PROK2,,,,,-0.024074716900838494,,,-0.017777511562681717,-0.014089208749030645,,,-0.019846793825014905,
SYK,0.05532179329255641,0.07173177892346189,0.008721662493875742,0.12390300666362476,0.029128447824551363,0.06773365512559595,-0.06397920185331384,0.06400503155485271,-0.017142418590324233,0.014847628654662442,0.053401821165688514,-0.009052656359336404,0.0018595339082903008
CD40LG,,,,,,,,,,,,0.08289546504362857,
ST6GAL1,-0.030676577016178496,0.018012118064667515,0.06865740543344681,0.0219756560270296,-0.02079524792823975,0.04132157262147399,-0.07081395120439575,0.032006196698956164,0.0580604123295327,0.026956676190422496,-0.025865115949044157,-0.0034369491380695644,0.009236213986318496
WNT3,0.08348653705336247,0.09088340400792332,-0.009940854655181484,-0.009578570929842904,0.0603803276831879,-0.043945871648817136,0.002729282103248558,0.05443334681722388,0.0753710148924898,0.016886438186370922,0.06573531368771506,-0.01497716662653266,-0.023137531446544467
HSP90B1,-0.015621968944676042,-0.0001157765892170888,-0.07907007667196599,-0.01140700785515925,-0.04945259164201106,0.06042910066568692,-0.042181714894797995,-0.08366737973940928,-0.0961885812525803,0.01639159194512529,-0.022341127497060652,0.025419968942002855,0.008371842265520315
ZP3,0.003324901987661656,-0.009211822183773118,-0.02171952977457593,0.031132759741670398,-0.014731969776919753,-0.03218450361598629,0.022838975204548837,-0.020087623909017846,0.051118205323763995,0.1314532070238446,0.012078244258871077,0.016489980619191016,0.0986449810353077
ANGPT4,,,,,,,,,,0.08104641838075381,,,
NRG2,0.04278055301077467,0.008384048958408358,-0.0008329628465049428,-0.012355505735354523,0.0250756521513684,-0.01412208582000442,0.04018100033664848,0.06016438855101075,0.024034486171418245,0.0880228769553851,0.010360279385718983,-0.005534762484332582,0.0441177272325685
MELTF,0.02287068720308306,0.014736919432098932,-0.025725509940085052,0.0191951430657089,0.0260348049525685,0.05196489643995441,0.018302057279889813,0.02759406449876096,0.06233584868876949,0.08676561878753751,0.048741838815552836,0.0026745293355835676,0.02972270666935764
NLGN1,-0.03701181356305999,0.049639313513429394,-0.04274672176111825,-0.04232263300468614,-0.01309395880027373,-0.03622791102660179,-0.03895126010317506,0.008140330909579371,-0.015198346158676886,0.04254912632877874,0.026190221303382753,-0.0017767023349729379,0.08432410747322665
SLIT3,-0.0215875245097581,0.012397235975478241,0.1080483454939843,0.031152041528327852,0.004218512935963674,-0.048843040516674825,0.12500512833453237,-0.010610429623628188,0.02126704399342957,0.013705352843245542,-0.04342728353958885,0.06691616582011206,0.02918806142093241
CCL8,,0.10513088142146886,-0.038575727458035065,-0.02859782800280897,-0.0132937903040695,0.016288114137807785,0.07201842195388392,-0.04197621080124126,-0.011470608694685032,,0.1152062686042487,-0.028829791264523657,0.045903953292064655
S100A4,0.05805395377536566,0.0590923742883601,0.04150075853800866,-0.030345805953164724,0.017468369672778216,0.15632485340126798,-0.10594559274305215,0.015146466180981992,0.042442299118073325,0.06703977659065913,0.03848116126594139,0.023331948198904814,0.03561515314213838
TNFSF13B,-0.006219488544904777,0.06565983561842077,0.0873720193340912,0.03341662604525027,-0.030680456983822022,0.13076971989820432,0.02672466797261622,-0.06698195230946202,0.04658021041101406,0.04797744656058291,-0.00481651804758433,0.09904045610389937,-0.023746463480870787
HSPG2,-0.01465653186862515,0.05095975354928067,-0.008562520784071876,0.02016835831818995,-0.033723444715677696,0.028778476617384342,0.15896164051108136,-0.07615207187849574,-0.0516013001251874,0.1142847170337396,0.0026253236794416828,0.041125651440621754,-0.012379256078751526
FAM3C,-0.019872858142099294,0.051702478559555454,0.04481129521385778,0.03134232863932502,0.018130305583732655,-0.0540475989804501,0.10298232222972549,0.03589293857567323,0.024423326838241263,0.06112362618359549,-0.0014714492688962407,0.06996008372443929,0.0677986948666723
FLT3LG,-0.009212998647574699,-0.0006568583937476719,-0.00672087871520431,-0.03402227577656448,0.01847109118560944,0.08901820684870655,-0.06165779655649941,0.019281126982938733,0.05565268788470556,0.12490089190929252,0.010556247385744833,0.156845973308576,0.020250555737252537
A2M,0.05742561999642707,0.033920940834437426,0.06375234116950808,-0.01776951060492027,-0.07766315258212365,0.11076920519591475,0.10975513985718742,-0.011252629458912108,0.012315861455080623,0.11953655887693873,0.03363100168095212,0.1024354851485983,-0.007879034842838717
VCL,-0.011526903869485407,-0.03459840422363876,-0.015470169621647933,0.019657558646173752,-0.054098450840646316,0.0552787028706671,0.06730703658738076,-0.023933770068790598,-0.03465634924790398,0.06239842352304122,-0.006114944849686895,-0.00314602894211591,0.010063119459905498
FGF2,-0.01673140672051541,0.01848489961073873,0.020263741376526166,-0.009675182745095883,0.013390742221371476,0.04445462706288894,-0.008834929560843701,0.004994154079106173,0.041822332578044935,-0.052137264534046976,-0.030685566821987486,-0.00035741961355438345,-0.011535562919978544
AGRP,-0.014183147188670406,,0.0177476594382998,-0.01732280108026103,,0.07214227848633768,0.021734846774790567,-0.0006790551198067006,0.05122886466440299,,-0.013120996109637881,,0.06110347369586307
CNTN3,,0.029738219436272965,0.0015350196890997257,0.061494585771631166,0.0019006286010140774,-0.06312605524652651,,0.04982309786702241,0.07564856037851533,-0.006389092732869074,0.03257449751741096,,0.04647027826295466
RNASE2,-0.001294889221509847,0.03445343676803152,0.045784642369776425,0.044581795150558844,-0.02860257024242268,0.07030713842516122,-0.0302518744554786,-0.004541240062249877,0.013262697603050029,0.04779515129211262,0.0318632238591838,0.06932657376801656,0.03898901847799232
ADM2,,-0.041727844954619925,,,,,,,,,-0.01674934295655853,0.05133520607032052,0.014926538345546001
GAL,,-0.025517619728227785,0.04931826531133312,-0.04302455988784268,0.08075549079721778,-0.0291487696641078,-0.03720390744737443,-0.039941901895598285,-0.06389539053489302,,0.027517672895758082,0.051393733419009824,-0.04649223732557377
IL36B,,,,,,,,,,,,,0.02650606761561983
CXCL6,,-0.02233791705792897,-0.01203121798512895,,0.03250324062636966,0.12988983630343887,,-0.06386799254049436,-0.07245382573389944,,-0.029265945674186944,0.02460344278374399,0.12131976461545622
PDGFC,-0.04720004801738496,0.05644590387619005,-0.05829701739951149,-0.05403400241351969,0.004605690647775993,0.04172699676955528,0.07737765611349369,-0.0008179830149819148,0.05396989940348327,0.03929213876438316,-0.02450315438661542,-0.01548634554143622,0.08430978957208322
COL8A2,-0.025647025748441493,0.09799141848211122,-0.0213979536380037,-0.003015007009349241,-0.02313920351374336,0.11349729377892813,-0.09601783839257248,0.01731616991186271,0.07888641307596503,0.07179346033037418,0.10333292975785366,0.0012861084950770432,-0.060312374735882385
SPON2,0.07601053115926924,-0.032708195892570596,0.02614784229753763,0.07134502797651493,0.01936425599122571,0.07798462249567732,0.11482811608970989,-0.042686232760327736,-0.03317307974078739,0.1923852855375923,0.05304930296996374,0.07417795148450305,0.04923088064061812
LCN2,,-0.0192856284394111,,,,,,-0.023344615118502655,-0.00948433135826868,,,,
SEMA3D,0.0036098997770547436,,-0.059547161002665515,0.027593001900567207,-0.01973251550455799,-0.04404047173387154,,,,-0.061979051677573616,,,-0.004245545311150347
BMP6,,,0.13678048380552055,-0.006618965438748222,0.01743428396319677,,,0.021589142312368706,0.014650474517477337,-0.022583975494275658,-0.008054469336169805,0.019652030597410036,-0.026060221035226136
TIMP2,0.026215028357215318,0.04297744937436977,-0.08843551798951876,-0.028521618604223326,-0.007147408289452064,0.11376827158848597,0.018778052669831215,-0.0698595764799569,-0.11896975823429193,0.07489686303277941,0.08844565265326532,0.0006010738665344807,0.07417371832115101
EFNA1,0.031324349342865286,-0.04601169987227659,-0.026534774909987038,0.0020032259649610733,-0.007404493368371912,0.11954341492255877,0.039897636194047056,-0.002451604580154976,0.07234717134500422,-0.024106478815757237,0.009187004370634713,0.009481945839199871,0.05446723680655585
S100A12,,,,,,,,0.01745935617224302,,0.0717030369831207,,0.04544251090050593,0.06730310420993216
TFPI,-0.05393330111315765,-0.011560675257925167,-0.016870315608619995,0.043646624929753,-0.015337202502733367,0.1173802678022292,0.08113423825509498,0.010781284392282788,0.028397058950418802,0.11505010907795704,0.014426442813685198,0.017530589360403793,0.03626296323224074
GPC3,0.025568354162470226,-0.027528072487070086,0.011831902137758003,-0.013992865426656939,-0.014632125767572604,-0.028942936485980404,,0.012323074495788169,0.04145608253743779,0.11340163751944217,0.018485378025924575,0.057449081295071806,0.07105810969985711
NMU,0.09540707733926389,0.025421952207130505,-0.03126345632561504,0.02343212837809243,0.09552011603596752,-0.03671177631765453,-0.0504014655048708,-0.007745564994089971,0.0037952265011711624,,0.004129733944492066,0.007822600280164467,0.11842983250518749
SCGB3A2,,,,,,,,-0.025531023651214884,0.014867793364541946,,0.029016369930767505,0.0980532778652246,0.05126603532090347
LAMB3,-0.05633631442108534,0.029574397880809768,0.04504353424318783,0.030062905182509602,-0.03200088525319134,-0.012003210263234816,-0.08283864192732429,-0.03440622785236084,-0.058554199915340534,0.030531449235524897,0.03420779240228939,0.007862487828929274,-0.00475920939817165
LGALS9,-0.009636303146991822,0.03679004265384412,0.019432387484044723,0.022412819216936143,-0.01409002466452087,0.06371080180694255,-0.062069972486306066,0.03205389607625569,0.0055631675281059955,0.01783793252116546,0.0563995378846542,0.06063208994796277,0.025455567915765892
VIM,-0.050082322603451024,-0.007491523048966778,0.059858872554727806,-0.07030129344219498,-0.0562362635735414,0.18753703742245387,-0.06918526645110495,-0.008614010388553027,0.05054286898931627,0.1084751802232229,0.006458988474267225,0.08173052538771093,-0.008040020097809434
PLAU,0.01889417863394708,0.040215699826951556,0.048211271397936656,-0.02316268150423552,-0.025285511033235078,0.03615313750313722,-0.01037397486078082,-0.021442147229514825,-0.065876368022429,0.07366978936130761,0.028341968413261382,0.06750618218950985,0.07981993871853336
TGFB3,-0.05144180389166763,0.034388761421529156,0.009451372578143647,0.008042060200990787,0.03437564942397388,0.11135789392968798,0.06678216807302496,0.04653857490376684,0.0056909245132070255,0.03729786393074971,-0.045569805114525956,0.052657638910077964,0.004891924550256204
APLN,-0.055403721771508735,-0.03582670149487836,0.00202024154236476,0.04354020364401458,-0.017327961718587755,0.04565692024120743,0.15003151649979055,0.0031731960740133155,0.09352599718865293,0.10574878305917977,-0.055429384531077666,-0.012095266381656877,-0.05623264396597939
SHANK2,0.03897814881768568,0.029043341668268836,0.1308302506786507,0.019083834601334306,0.008409967597114838,-0.07997138650572971,-0.06952260111354193,0.06983127122294638,-0.05381392347753643,0.022955891670088737,0.06662472770844423,-0.008999890253225297,0.0496741469780984
LTF,,0.00688315155946243,0.02351677462043242,-0.02828805456574735,-0.02697916825222318,0.19428631763905002,-0.0278617940038206,0.043690993894490396,0.01250328035688431,-0.0008545539461185628,-0.018893476509747906,0.0025161226563762983,-0.002313257583118195
PYY,,,,,,,,-0.029809985610786065,0.08768349373829386,,,0.046442396470188003,-0.023748963306766117
PENK,-0.014613254759129364,0.04508105567154617,0.10788263253533235,0.08271848865397188,0.01596129855294257,0.028698521695032977,,,,-0.004022137320338105,-0.01767785836189907,0.03737501334247915,-0.0754907292161703
CTF1,0.033368919397787064,0.007149233069458136,-0.042464740680015614,0.06431643585494036,-0.023024661363069646,0.008712807100724005,0.034655551520774756,0.10781676378814416,0.04354760546253462,0.040979011520667394,0.005146312827072281,0.028412836772488917,0.01858925604093074
COL3A1,0.0248451601071744,-0.024286962775979998,-0.02412776399194365,0.06921365146177312,0.01740169160722228,0.1534668736528728,0.1791849438138453,-0.08152143711480979,-0.05255928398696561,0.18032125942125465,0.07041566506245861,0.03834017574954983,0.08899279503980258
S100A10,0.09397556785042688,0.013425248540716096,-0.004398308406852206,-0.08351719886742742,-0.007214004428017343,0.15615170427307767,-0.07148032866865253,0.008226093388951037,0.08268926278747417,-0.044353236824039556,-0.0607421240634186,-0.03636255712348597,0.03309004149740082
FGF13,-0.02173593229358874,0.02721647786353396,0.042320499723649374,0.03646607278134347,-0.00035994234070930786,-0.054451084466617825,,0.090910205148555,0.10106272968794731,-0.027092984956051065,0.019909984152662916,0.04531954826052767,-0.05573816012589692
SEMA4A,0.03374022728966584,0.021130542250963124,0.013222907322247113,0.04568459653115872,0.017878526821031988,-0.04169913230972602,-0.04053237133452305,0.04308614011974309,0.022423470809812624,0.04232787542443551,0.04797078024861815,0.060099200623031326,0.002559271455455708
EFNA4,-0.02924877436585029,-0.011462932609438451,-0.034510824689146964,-0.009604438640895469,0.021709643541301345,0.11436857683734944,-0.023241331199380016,0.004472960215330726,-0.019581371184259507,0.08525409418644167,0.07904464264665545,0.07979962050028365,0.05554034730159242
HSPA8,0.0012244367638355555,0.07522120639748614,0.05974050064951257,0.04261173238286002,0.02838134770580053,0.01172057415848087,0.09023869230348164,0.0378878679620446,0.006148176263114833,0.013922507698772048,0.013580142027022549,-0.0794902657674821,-0.1005641477828887
NPB,0.026466956862946558,0.017693996281912497,,-0.0002624250269537549,0.037520635031896635,0.0524893204203409,0.004277587302471366,0.05285680722617572,0.004869732862815313,-0.05645140140450877,0.058787285643454236,0.054677504516915706,0.01912763317971469
