,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
UTS2B,-0.017830034917211985,-0.01376037612332457,-0.012617800931157186,,-0.011265181415371174,,,-0.038268923490353775,,,,0.06227463033628246,
COL9A3,0.008682688939810035,0.0013875988283587118,-0.0210199114644708,0.004176920584582844,-0.0039144368321972454,0.1387476978094105,-0.004401321912260312,0.04402629626252658,0.05983159686838226,-0.035638940896002294,0.01836421995320307,0.0799872582065735,0.002967356414092237
DLK1,,,0.04954792828346975,,0.04061298715857275,,,,,,,,-0.010802736201764135
HGF,0.09141168255836828,-0.04365324373943014,0.000940479311967973,-0.02258477442945619,0.00226351689318491,0.10358487509776695,-0.02512352046982837,-0.016464191789814602,0.026533196176228752,0.06635285042377402,-0.046079599623049736,0.021553303785151724,0.03284333172255159
P4HB,-0.05822478409333945,0.09639410436491366,0.0712919979203812,-0.006006437535118618,0.011705210136836921,0.10319244002581576,-0.019098641768768704,-0.03747748024328484,-0.06605382110204433,0.10796857331298981,-0.09122120468970088,0.045714665147019266,-0.029943411942407783
ADCYAP1,,-0.008118013910192463,0.022836374401555868,0.04490200468673755,-0.021602749419658524,-0.06330330391757345,0.062228995921434924,-0.021270406363775602,0.026409540769328086,0.053144127578672325,0.030514396529426425,0.08197148658861035,-0.02376304068035396
GREM1,-0.01783002386253971,0.05593661795975292,-0.010905735763696025,-0.03190230447029978,0.04161161785877046,0.05691742517437596,-0.04343413656432547,-0.013895923035653096,-0.0416942640473604,-0.08404931553307655,-0.01097752959061528,0.10373453628884334,-0.007324245061153352
EGF,0.001888310944431507,-0.017923986255109346,0.05055609188536754,0.05074639736932749,-0.03887788324198758,-0.027408448235834017,0.06309388621306933,0.05026654603982109,0.06619103309062889,-0.015099933665100465,-0.026936054056541158,0.046192380266847764,0.09895230252832614
VEGFB,-0.006337520915777755,0.03326420932512761,0.0861906246190689,0.020719922499259625,-0.018320012894629003,0.019818918547837017,-0.02752271134190765,-0.11668260333203423,-0.06478230209844163,0.045880634995492844,-0.01994219847147517,-0.0020581355160361977,0.04308404911504739
FARP2,6.572201516872566e-05,0.024348881970415025,-0.0015122550877149548,-0.008727034213336165,-0.035822561786243046,0.0843870769071349,0.059977583842359676,-0.025845788195576237,0.021000326984516395,0.0638475590981426,0.013826860761139355,0.06825215915434156,-0.027487646470709053
BMP3,,,,,,-0.037698987338784164,,,,,,,
IHH,,,,,,,,,-0.023861023040912626,,0.03193726890105254,,
LAMA2,0.01068785441018596,-0.016883468039420563,0.02872095265354474,0.0024447428498355385,-0.04301451485120748,0.013294198168009171,-0.0014066851635512617,0.12581724320533583,0.05554685534118221,0.08203107476914497,0.003442003165435937,0.06171393245201712,0.022879124231376294
SERPINC1,,,,,-0.01205272645389674,,,,-0.019560875154343255,,-0.020870878164139448,,
NRG1,0.028550044804029194,-0.02386477577524222,-0.02206655511192052,-0.022880019079099034,-0.037016108457505914,-0.04980451850649275,0.009682600221993385,-0.0157112838795268,0.02651930523433467,,0.05647484389007788,0.0021808258231735813,0.04709086430326352
SPINK1,-0.041840782636675095,0.05587486592187772,-0.0011770461984681852,,,,-0.016494870165682345,,0.018653945105122426,,-0.025654509196113638,-0.04661795115324775,-0.029513698607015568
EFEMP2,-0.08922300629925962,0.021963304564933415,-0.0036164382105615613,0.02442673742499878,0.014819240746992262,0.04364577465336253,-0.014676749763659604,0.02017830221422767,-0.01261791513498221,0.0958097853994802,-0.0660123226020968,0.039229886069469734,0.01660592114869842
SELPLG,-0.013808411880844964,-0.01734505958637384,0.020113949006318244,0.028098028843985982,-0.03313693364028273,0.1132348071684913,0.0026012807610497008,0.0561192280791469,0.0463666012783211,0.03516245878848579,0.017779990638715017,0.13538501229081168,-0.03919127569938104
GDF6,-0.020908467937708397,-0.021828806141936104,-0.014135108712638338,-0.013340835119289317,,,,,-0.012898708952451836,,-0.034125192178520315,,
HLA-E,0.008150004157960543,0.04596355316417616,0.015731991022593907,0.0010593518898124456,-0.006035342249713308,0.12144397948825264,0.00929108288759318,0.11762067451547846,-0.007676457397622895,0.09355629379290077,-0.07725693856146473,0.08191804544151758,-0.011129091409289218
PTN,-0.03768700219934369,-0.05749746713884021,-0.04900567445781352,0.018415724523234315,-0.013809559501438045,0.07692970036988701,0.014418876927780403,0.046543653746021006,0.02382061273326464,0.11246928687010592,-0.12941364368874936,0.00510727181886479,-0.02470720979138554
CD274,-0.0798892819526693,-0.02501803130270729,0.00214532330536497,0.025554752508865995,0.052083695553129604,-0.06299490264095373,-0.014177563470165914,0.052469945593846296,0.0005305999627812263,0.08829559522291984,-0.025006335060349796,0.008446791022081861,-0.00873297164433892
CD14,0.04411283179041177,0.012486968003404254,0.01870588488264105,0.0059103799034363825,0.024287074396953937,0.1367042429358514,0.01244835473412148,0.020835934227849365,0.019552582669720465,0.003038262457283776,0.015364025794558589,0.030032481890669423,-0.046872444807184006
SFTPD,-0.022667542151103857,-0.02074818635132642,,,-0.020686853175097823,,-0.002381972737597237,0.048215717040190564,-0.01800807529974983,0.024977133179334542,-0.028115104186500338,0.005612026004758388,-0.04555419149873745
SLIT1,0.057598086563766596,0.0047961222842916535,-0.009283378926235581,-0.02761945004217319,0.03375872858606785,-0.1097057931184672,0.05621683797972093,0.048963299683270296,0.046564247616820785,0.009747194963453117,-0.006729068551414821,0.017904275389267543,0.023874680798497562
CNTF,,,-0.009945694154648063,0.013075360169202197,-0.01027396504138732,0.10127424879276596,-0.019152304497884545,,,0.00667616769882614,-0.021394054073393856,,
BST1,0.04827876022118303,0.044820474307124734,-0.017263618008983152,0.03850997388577803,0.024404003537349946,0.05714373186289862,0.013186057275284348,-0.07193867722684186,0.034283568345436985,0.07530519294292523,-0.028980198437355848,0.049440021290558286,0.014434086376114508
AGTRAP,-0.05122577562015531,0.030866048542432627,0.052292498228704555,0.055975724085048764,0.046505601641525465,0.05759226123327727,0.04269691963921531,0.11937732591891283,0.03904004536115825,0.006236049493920711,-0.0034851883188985757,0.0793420621134133,-0.0029507751764010427
LAMC1,0.005026680452318288,0.0816278514199147,0.04959025814553964,0.00831583566149463,0.040875168424442616,0.011477711098090284,-0.027070951758966854,0.06666816926228172,-0.015731823023754442,0.07417926295451212,-0.027395491358593347,0.08408998477156912,0.02051157216668967
COL6A3,-0.018869228645893327,0.007120291343633964,0.09198369412460228,-0.038011332147201385,-0.021301174121174857,-0.002581374576520088,0.031127941258003774,0.10798553177028908,0.025772661613652124,0.10429526709197158,-0.015134311649928617,0.07742249334818672,0.039720278013433315
FN1,-0.04810027546147959,0.07506006454599924,0.027370277660147768,0.020154371884696154,0.01496394705972737,0.0924014544072792,0.08983264866704348,0.04046576501919066,-0.003605643405624849,0.10233433108226372,-0.0609787465464309,0.04232901850538667,0.030390003239490607
MIF,-0.06259546469254267,0.012102126920638454,0.026054140148144497,-0.027707074834330016,0.03918440919464015,0.08860570882204782,-0.016686130271234504,-0.13931601196786741,-0.0068327962331069265,-0.05922257635669599,0.05390314909350956,0.02689550475607022,-0.036549149766033635
JAG1,-0.015108463510649999,0.02858064800048824,0.0074994418026493505,0.02348725657145927,-0.028851277209728233,0.0287403155023042,0.0025662881972920355,0.07046839192790032,-0.02217822012724452,0.030453788468877308,0.05255099980304291,0.011738662753393901,0.007351502608017586
NID2,0.0392139681737113,0.06858390446464017,0.030982720329309765,0.06379204962880222,-0.005700764541530923,0.09143020343414932,-0.017694514013951675,0.0804178395564736,0.06465856831126046,0.07662693501854081,-0.06403595205976194,0.07390763035549494,-0.010100484346079072
EFNB1,0.025902974344236405,0.013330463535315022,0.06320614425036522,0.019661971177738123,-0.0206080684397608,-0.02592340159275908,0.030921487979094664,0.021952501638707128,-0.0038243857953613714,0.03776927619338074,0.08967118261417446,0.0885677411564156,0.03503689447780529
COL4A2,0.02424510873643043,0.03580007285978233,-0.005258756257848021,0.017673110152928103,0.009898853036765373,0.04666717376905653,0.047866521383261855,0.08264386492399287,0.03813967807125946,0.09302465936933878,-0.04217018966355566,0.0996148502908245,0.015525651513444262
SPP1,-0.015366387533504102,0.03745628650964111,0.021959217210396145,0.005007458685339294,-0.005561827419806418,0.16631520799903632,-0.039546891892435744,-0.13640620434986223,-0.02213808073517176,0.003948630018147338,-0.049307700792777374,-0.10225312474284759,-0.014710084200014234
PODXL2,-0.0030639694152542396,0.04762065834014744,-0.008417582778561389,-0.01868933190342755,-0.036155021985456774,-0.09157750396197348,-0.001759924062571113,0.037357741927728574,0.052121705873617585,0.017916034809452773,0.09603773927950764,0.0896800717078377,-0.030396858151215518
FGF9,0.0744734865478874,-0.023177751174771583,0.05029584233492266,-0.03240010280021515,0.04500094051040919,-0.05029634306382605,-0.026229381013840987,,0.0864236587386106,,0.03528582978309571,0.033241670044168434,-0.003038994390591698
ITIH2,-0.016580286046884666,-0.021732469287301007,-0.01328783133468871,-0.013590749420399917,,0.016930465096899133,-0.0013408618956766397,-0.06491871193264538,0.03853929402530894,0.13820462158562458,0.05223951972590686,0.02918418520822521,0.007462882686004845
ADAM10,0.0021222760704818796,0.0329593251022081,-0.007556119683170737,-0.03769861369988861,0.005611751764644735,0.07727211517788858,0.03652297317243043,-0.007594183451894076,0.007930832567541497,-0.03238207149854047,0.025850723309768585,0.015325909755925599,-0.016559737713859466
CFH,-0.015406914092732257,0.08877070241966015,0.0709154449979269,0.04904097734227258,-0.04569543876840898,0.06412530421992324,0.07346480307377842,0.011319197608299948,0.06650308289566653,0.08532044752610424,0.035111943754977656,0.07380504543998732,-0.04527284604421013
COL4A5,-0.017225193514296,0.0315899511656519,-0.020810253160953474,-0.021497159644756313,0.0178262500995409,0.06141176183743766,0.09497886716253565,0.09223816533659063,0.030107640014995232,0.02868988256438461,-0.0039011850339051636,0.029234991927109464,-0.022088616712311954
LTBP3,-0.020440818471997725,-0.0280597502229903,0.053565918102707374,0.03514276011142545,0.023985035900215224,0.04185660349498203,0.08022256357717575,-0.1473539231337583,-0.017808348513329655,0.08999552991421887,-0.041118773644169625,-0.013685437323009373,0.06187290139704354
GNB3,-0.04585282585254895,0.015600361001810736,0.016333930398406055,0.013954448160137687,-0.02522483531411273,-0.07544226884629361,-0.02800278466280147,-0.03245762314544163,-0.05031057970402983,-0.014351382348005452,0.0033118363413694885,0.02131412783613737,-0.03432234386196283
COL6A2,0.00990762417310094,0.08284590676159781,0.01063743248212976,-0.004214716248910033,0.023602000886326115,0.058919845103007726,0.009973622642100461,0.09921132536132936,0.00715344539662482,0.01533149785211437,-0.03595102229475189,0.08068990436218287,0.013495319116098522
PLG,,,,,,,0.015571981203306304,,,,,,
GDF9,-0.026600460099523528,-0.022440003099150937,-0.013764309355053862,-0.01863630679243755,0.03649784006054184,,-0.02153935525052927,-0.027182038147219797,0.016116069209830424,-0.012477449531471547,-0.03943243708964011,0.02436075314230509,-0.0209522739961657
NCAM1,-0.01989896677374241,-0.08540206166345297,-0.057231344656930624,0.007414598604713505,-0.015349986776071517,-0.001839886863547751,-0.013643377110066985,-0.10063156050306257,-0.0330595765982065,-0.06321542697666083,0.10025835823061002,-0.03660589367167102,0.0598198007048628
APOC2,0.06507453523854241,0.013199283706741931,0.018640265307445524,0.017690499776147044,-0.010863868295345363,0.11526692070057992,-0.0010821657067720918,0.040827292973171274,0.07201835140550407,0.017351699608501085,-0.023151114649028293,0.04617532651108456,0.015430689807525154
BST2,0.005903787993147519,0.004470907938281664,0.0032177268607761133,0.012545494200561962,-0.03306935011954483,0.11619147028425071,0.029122653982439132,0.05188064681852573,0.03199685297687029,0.09450391296162061,0.016083243830793358,0.09565811489416533,-0.0005952916232723639
COL5A1,-0.022359563899965944,0.0625257661396987,0.04932996403897052,-0.02740166117647965,0.014205952353328433,0.05667695126477569,0.0052654813931472776,-0.05213116697864395,-0.004921680067327854,0.032484875370423744,-0.04071022310292057,0.046002941393127404,0.043486037816109296
CALM3,0.03992578034888083,0.0237577501040826,-0.015641997981630157,-0.02996465475596834,0.017653981097272693,-0.10377527606998235,0.06666335399586593,0.012118262432380197,0.043806806121696025,-0.019111534585757078,0.06760449692008864,0.03722767744851288,-0.020593450638532754
THBS2,-0.030150906107719627,0.0005344014137730496,0.02975019691212014,0.01544495744076381,-0.00904720302323148,0.09792739351273365,0.015403062205631564,0.017559613108760853,0.03645868670785752,-0.01740751770751062,-0.07670878394267004,-0.0004992739345159608,0.09205738163903894
SERPINE2,0.03607132674753396,0.028108949800805413,0.04046719611267811,0.029520942726269227,-0.011119631676696553,-0.061624297879561786,-0.02291597988310008,-0.0965383122183608,-0.008821131021773409,0.06626220829961854,-0.07309433623384934,0.03036870920669242,0.010128260326686024
EFNB2,0.005563706531501994,0.037094393334947094,0.007952998301430592,-0.005523606695675471,-0.004894025382585405,-0.013568719437197896,0.05102588177525453,0.10281426581779188,0.0009348112916227658,0.01798118901861586,0.04304485747417734,-0.014544628635664627,0.06923799224696243
PROK1,,-0.004945174121957413,0.09151520377053596,,0.017732869051581238,,,,0.07388372960323072,0.023077781549331003,-0.0200620498851904,,-0.006272529297703202
MMP9,-0.021929263054323776,0.012845013076471519,0.002266557714412283,0.03717612767774425,0.04653881676050871,0.11684726387011617,0.026727151993578304,0.12644662902337322,0.005479973437105834,0.030447598873293756,0.02658099891876472,0.07237384236708641,-0.005335722714102251
DMP1,,0.02794208490842329,,,,,,,,,,,0.06863315513516509
NPPA,-0.027338499328669722,-0.02040165362958411,-0.04549532583762558,0.0034502911555129023,-0.004650534358149058,-0.03484808963329797,0.07886370937485684,0.06007128926571221,0.09090769268929852,0.025429721196569735,-0.020567623444246133,-0.023839036958019907,-0.03470512499663254
APOB,,,,0.13362769642226777,-0.020841883073446924,,,,,0.016126278287522933,,0.03738637547586511,-0.026044261798332698
C4B,0.07284390138121659,,-0.016966711583504553,,-0.013497185349933192,,-0.016163260011194707,,,-0.014522921895372964,-0.00987083086338967,-0.03041599929987043,
NTNG2,0.11660610735849741,0.028686348358367066,0.01600805358248948,-0.024857943672137655,-0.003285361689905205,0.03189575850042064,-0.011161626337019564,0.039099139096237266,0.04501995761554531,-0.01604008501753633,-0.017160831197463255,0.016281841062516872,0.04755950193452059
LAMA1,-0.024003743343992072,0.04863854666758843,-0.04392646114479216,0.042167104964654444,-0.012832080499687195,0.0003608573094215466,0.09538806403351417,0.05550413549271451,0.019961992454106712,0.0018187762510988106,-0.01455018514021366,0.03221994638952519,0.008348450341673043
UCN,-0.043590059790081945,-0.018756367020648534,-0.001362961172244185,-0.01792901902093184,-0.03056147007386785,-0.015653026482225794,-0.012474530523856477,-0.06584017053987405,0.03538321432171836,0.07417907275597799,0.09705796668425096,0.08585583971270958,-0.05037793897770879
ARTN,0.055983151920471465,0.07809695917142355,-0.01687926692494716,-0.016212205716016975,-0.017156017335962493,0.03625666576270984,-0.019152305829854478,-0.05067334866760481,0.014761163004867801,-0.00665618961575266,0.021226390180851522,0.014116940801548945,-0.024430822063142104
PDGFD,0.014799604300052066,0.012777671952277287,-0.0075727339260107844,0.027271986251779283,-0.03039315926384982,-0.029233574534875,-0.01714088720842271,0.11917421514697567,-0.015781259069895654,0.07250482980936862,0.057536272993704396,0.09756084620158728,0.02980665068773634
EDN1,-0.03332175726163708,0.028287909730570167,0.025952198008997188,0.0015221635566992542,-0.024348185879606594,-0.014105510866092621,-0.028364437133062893,-0.06623735424556418,-0.04027785691005092,-0.03548467002632457,0.04527202156350683,0.04647470573899008,0.05144303481219227
ARPC5,0.088434782024729,0.05496562959729615,-0.015928872792947534,0.02367785663991061,0.021000842183555902,0.11274439533545305,0.008776708261683794,0.043224068666025794,-0.006016581929779697,-0.009514919086683834,0.01554348090538769,-0.01348988385451495,0.044422333896209046
GSTO1,0.009081108443364846,0.008732660103364862,0.02295602942871998,-0.004826288026753367,-0.0014927278392262227,0.03626108020995718,-0.01671671873315473,0.04799771127431629,0.033248302579086716,0.009356981913568315,-0.046360052779210126,0.047320590346387685,-0.06960347639872376
PROK2,,,,,,,,,-0.022021767027697498,,,0.043246000131407336,
SYK,-0.02507895666377375,0.12134250516610655,-0.005375364613496803,0.06942794604805992,-0.026829026002254477,0.0667535995990776,-0.023463465483722207,0.08846315226448352,0.07836900136927233,-0.07114112021902365,-0.010550242890400886,0.054871501591439456,-0.05372390052810482
CD40LG,,,,,,,,,,,,-0.029704694940571066,
ST6GAL1,0.060465184407994546,-0.06224949727486289,0.004217622292201193,0.013309224325207357,-0.007783942738918567,0.04271051932439142,0.06849313604108086,0.0757996927758709,0.06336490600534177,0.029746088893749526,0.013483784108882374,0.10550372609085765,-0.03511772574044745
WNT3,0.003796359893482377,-0.012310002264294647,-0.0004756614681001621,0.02914552025073447,-0.024356842214316058,-0.028138493655456856,-0.05749556127235375,-0.043867150968918495,0.032049347248411617,0.01428266390572008,0.0029369491533254846,0.037893307164555086,-0.060250043805462034
HSP90B1,-0.009073712608340981,0.03929428784466066,-0.0049339247886689185,0.018938088882624996,0.05323949992704993,0.1171199102420021,-0.03589249938556013,0.04001904488714628,-0.05302816355985429,0.024495973197836515,-0.08872833522474192,-0.009725437038543859,-0.03185132189535614
ZP3,0.013804681363069737,0.03700529720201498,0.033122393304346284,0.0268051945749684,-0.028476275349337884,-0.013268462509145106,0.0321558333972966,-0.03158019754246344,0.008476320406296131,0.04473413376938943,-0.013652678730966131,0.04268492855822556,0.005590495055297875
ANGPT4,,-0.012059126707885788,,,,,,,,-0.029076615783268204,,,
NRG2,0.048965598900194536,0.023344684201074814,0.010641460885825467,0.0025945848350357745,-0.023949316377474696,-0.010589054857134817,-0.004050005013984104,0.06571067101427912,0.02488296448225414,0.04733622195571394,-0.02046606985484717,0.11502630220285189,0.045615073774872616
MELTF,0.09737130596253019,0.08845733039306339,-0.012719215489068514,-0.017553215765382303,-0.038605229303531566,0.003944619254444605,0.044718134226837014,0.10770024541817443,0.0551949355728612,0.021181555000964223,-0.0649632029880517,0.09817743254874078,0.061937451278618896
NLGN1,-0.04275947630542787,-0.028949042364802797,0.0074857731658632826,0.004811148413897832,-0.025520334910828477,-0.0025823869752785015,-0.01702615781580159,0.03600375184306116,0.04512572409021535,0.043048752581243965,-0.03000495550218411,0.01668186295603885,-0.024443731266651038
SLIT3,0.0752181171984866,-0.015520423018921991,-0.023292025900365575,-0.042156409968615,0.07383218065295712,-0.0018084034787055198,0.07215459402641547,-0.022118903389268748,0.050735767333916264,-0.05012213713476792,0.03272357665222088,0.08244968771301352,-0.050162952449750525
CCL8,0.01669410890264166,0.003917974006101624,-0.011255141655688623,-0.013957901956855385,-0.010824325045434952,-0.04493931522733613,0.018950160193162098,-0.03599266246239038,0.010062974935303094,,-0.02520846608044533,0.07146581110028524,0.004920467061064877
S100A4,-0.04562999432371982,0.03979687310305541,0.032073090398410074,0.011040443620708202,-0.029536445635607023,0.11828607211621434,-0.024259554316931532,0.06442397123393333,0.046081655588442474,-0.004715601223712167,-0.0338729693419211,0.013666199972294481,-0.020562733296711957
TNFSF13B,-0.05345866559049011,-0.028894384659095565,-0.022869557547427866,0.048641894535021955,-0.01591173829079059,0.07268478321539083,-0.0024828940287022574,0.17596275847297094,-0.0005077025212403158,0.046552276752969426,-0.04740634580567938,0.022563501995182277,-0.020004472574984864
HSPG2,-0.012552104558437029,0.030350285707201947,0.04260957432366282,0.025758950689777654,-0.011762076353791751,0.0295782087973447,0.03164840521475928,0.033839303087966476,0.05695416033916257,0.07220724648572746,0.04622994256089914,0.11554144345135928,-0.043732957292843204
FAM3C,0.03914018627253336,-0.0119256792361984,0.05972700010713951,-0.007781293617900241,0.01544000982915626,-0.1270235731571193,-0.001850855695133241,0.015698570509282042,0.0032393417549334558,0.0681393042869761,-0.014144885483488258,-0.018138561606178917,0.006733500689208211
FLT3LG,0.12383379392726777,-0.002687383918655859,-0.001661723385082999,-0.0335766089061275,-0.016696089448620024,0.08110878375705938,0.008156983880977044,0.0060171400933541124,0.0676147609678832,0.04235982572053063,-0.009632926320693421,0.0547259878842887,-0.021666725670474694
A2M,-0.0321458825448163,0.024946805520396746,0.0015746929359192956,0.03528076963730811,-0.03556039710168545,0.1289265376017453,0.037114230969921634,0.04528920334446761,0.06444712858671577,0.10947206723623158,-0.013710975612783007,0.06987722462892584,-0.019988495459346084
VCL,0.04269173874771566,0.03733450275292677,0.05232745889505819,0.031246484268772873,-0.0017836210432599768,0.010828225666439711,-0.003776177753039171,0.043043623814798225,0.004344044259076611,0.008807356313406057,-0.02118888218376894,0.0340364599705583,0.02375558676357982
FGF2,-0.008247628807901338,-0.006474019179014107,-0.01013606159838427,0.04317378179295619,-0.008712453944254126,0.007493805352091557,0.028622168063963574,0.06431062313475419,0.0594908100784813,0.037609532073107625,0.002282940106603064,-0.00961283460852591,0.06332690754363623
AGRP,,,0.009951549968281423,,-0.012179272149379469,-0.01668017954367078,,-0.03667712933271023,0.030970682131562895,,0.051011713230661004,,-0.019439228556116878
CNTN3,0.055838522364741454,0.06961150913353423,-0.011734606381170977,-0.033382087468913677,0.01913456409910402,-0.08637741601063147,-0.004053483619145127,-0.033617003634012224,0.07317118726658645,-0.01098957390956135,0.059508507393346836,,0.005350754400410127
RNASE2,0.023858234814154052,-0.005732887112003188,0.023734882658123607,0.02364841614418355,-0.014976347695402785,0.08510484213689751,0.057217421530168414,0.06937023865225408,0.00619990611618845,0.03754723783513018,-0.03361336308925409,0.09563533627224785,-0.027124773789973702
ADM2,-0.012527005104691132,0.0024049965425277466,-0.015228932315781247,,,,,-0.033879130543309835,,,-0.012059798686733273,0.07990448909569414,-0.020806812932131317
GAL,-0.024763932055753626,0.0242618768064943,-0.011218912404911121,0.0074591358543228126,-0.01875830945205086,-0.04942421490230516,0.002208176888328819,0.017896147902185584,-0.04921673941145057,,0.031209076220657,0.01769494545453019,0.10811008048338273
IL36B,,,,,,,,,,,,,-0.02793217200864585
CXCL6,-0.021678144990838893,-0.012858807888997008,,,,-0.04163958694513082,,,-0.01901478089635435,,-0.029339054915121513,-0.05101100946818093,0.029464730344017243
PDGFC,-0.005603644042488477,0.009700534429744962,0.0358549943113425,-0.03132494229921205,-0.00701160091733027,-0.024927978184589774,-0.0022188685250993235,0.004388871001862055,0.036708294842565624,0.057872742088252535,-0.03771468119407243,0.03759407618269028,0.0191482762171716
COL8A2,-0.024119608109850598,-0.02781496784896336,0.008336869836203423,-0.0001414555044608186,0.03659603282329862,0.02817437231278256,0.019859691474620186,0.05336250441581541,0.06372195313866046,0.041814852019043114,0.030949891051440994,-0.0027988876440320615,0.04185992239747265
SPON2,-0.020318534045784556,0.04478511890687846,0.0636171742390818,-0.026295207821406673,-0.03906724690135337,0.039094336430108075,0.021317652452589268,0.09161651654358297,0.05285448248725188,0.010194642784741163,-0.08326468312081663,0.08364377501524674,0.01988671154813499
LCN2,-0.01871600867998573,,0.023856646897590116,,,,,,0.009713881029738011,,,,
SEMA3D,,-0.012223033667475037,-0.023491222698758824,0.0419633759226966,-0.030561467452180694,0.017969175452076217,-0.019358160946047347,0.2512647014267083,,0.035396824529012966,,,-0.012947491302521562
BMP6,,-0.01474677868804788,-0.010639900664036072,-0.011880201183457015,-0.011128763885426649,,,,0.11708252083416465,-0.02422817474427118,0.03373323928293315,0.1067653201971122,0.04910425235491857
TIMP2,-0.035475580314422384,-0.021769071618632063,-0.057749553307502206,-0.008110367373207028,-0.014656313083139891,0.08601396446975677,0.026683998851864555,0.015635542863486375,-0.026329699845242964,0.04562860780720081,0.024022537066445224,0.04816643085295019,-0.017279120571599065
EFNA1,-2.2164006016182425e-05,0.06015455957455937,0.06613888688713425,0.029845764510850036,0.0164871301550136,0.13273966687412234,-0.0021294075246675614,0.04468525672379053,0.026345069546131156,-0.030681305530658287,-0.0002742515413501353,0.015377260228449223,-0.0038852465465373316
S100A12,,0.07926691483438267,-0.012269964206365676,,,,,,,0.058216009154020594,,0.06293237739154599,0.03525211448226773
TFPI,-0.008225675808095537,0.02904809580151069,0.043072344133615256,0.006284081292099344,-0.03151136750298654,0.08724421912614756,-0.03423575473487238,0.04048318465130859,0.11188325079587046,0.11083541260897065,0.0038778585293791834,0.10017880300693499,0.03275273312792679
GPC3,-0.005330983580999828,-0.0031380832014892787,0.0033700880853528444,-0.01567600327920491,0.06192459252129825,-0.03629933508462237,,0.02222583386545622,0.0979114350378996,0.05764771771010081,0.03238179948058294,0.06056746851552231,0.03213535286738247
NMU,0.014491348700618266,-0.03490640181093244,,0.06464565631480472,,0.011557767002107916,-0.037520149139807064,-0.03616464979857783,-0.02169483621264276,,-0.040210744342540766,-0.005767809937928088,0.014553113894998753
SCGB3A2,,0.10143408093165006,,,,,0.03768921241217634,,0.05174127073240988,,0.04832449423958881,-0.0062938403792635435,0.04778006622584055
LAMB3,0.0493118632220101,0.03102930734078031,0.046119658698016985,-0.03638676513660344,-0.024923577018866834,-0.034468597646892425,0.022606469293602147,0.09997501658998663,0.022027103426603,0.04538399293219843,-0.029013712749890022,0.029843466954520424,-0.013453194775789228
LGALS9,0.039727519847802005,0.018805769052624932,0.041441200665171214,0.02897109393477165,0.0013752830237180249,0.1410600205377927,-0.0030273396994054207,0.09034811168775839,0.041235061460261964,0.0044935618314543594,-0.013383261286265356,0.03660530593084932,-0.021238808057946434
VIM,-0.021756466828853627,0.09306498255922008,0.01946189971531218,0.04679802044552777,0.0017606169406561268,0.13422988640967617,-0.043909637110124335,-0.034648764387645414,-0.035917475229111165,0.09547005634868312,-0.05745651300051377,0.05271110204157223,0.016723939934578345
PLAU,-0.06817215457491028,0.0109310252215426,-0.0161306285409985,0.03676054714518405,0.005537958347976176,0.11909208701153962,-0.020319664015980482,0.09169247678574559,0.03603870793082628,0.09427206315608906,-0.10048535753800979,0.01799001055010778,-0.03044518610206365
TGFB3,0.007920436479699122,0.016360798874937642,0.023371090647172403,0.03422648640352153,0.004017216956190573,0.06536191904542764,0.001278087693969468,0.04892311712631449,0.0841399101705497,0.02252814882742247,0.042522705646143806,0.060868851351284045,0.015193903873443878
APLN,-0.0769670841265354,0.054239841943756986,0.04765890898838189,-0.009764501461932662,-0.06709284384930389,0.05357883614889915,-0.05114167431972392,-0.11159586449700849,-0.021430429341445487,0.01950802832192454,-0.06983529335935995,0.015128440579756392,0.012807137945838935
SHANK2,0.07004836228626067,0.05213849114077537,0.018514384224133706,-0.01208140531141124,-0.026284272661626952,-0.0404446684394394,-0.014086163495371833,,0.04622859402320465,-0.022997104857808464,0.04529573484272088,-0.014000272596081852,0.0023598013489088557
LTF,-0.024002592915063237,0.03763416509577969,-0.012261911718146688,0.06355040342729447,0.020098763895765308,0.137304089741925,-0.00764910596840632,0.07962569346986248,0.020627909245596574,-0.008853548188352222,0.008333228365013465,-0.07621073788479356,0.06653485528511219
PYY,,,,,0.005786498896270839,,-0.016011389328968353,,-0.024057475441745448,,,-0.010467016814467597,-0.019439233358217838
PENK,-0.03641448907958596,0.07984070398564791,-0.012840532795867068,-0.018252846798733888,-0.011089363119713787,0.017701768158330175,0.007685334328697324,,,0.04365268824034922,0.05498632302025481,0.06756272178305775,-0.026349925198449774
CTF1,-0.0005083798325008611,0.031203164276003535,-0.050219730905222505,-0.0019963190836045606,0.016278292813176238,-0.036058675938515666,-0.006005981797044775,-0.1049274416657484,0.004260722150880346,0.021584638500798965,-0.031293898969278075,-0.003779530707670852,0.0016501865676459813
COL3A1,0.0048326871561990056,0.027274832608252336,0.008918738009282593,-0.014107158303744434,0.015160649073094957,0.07550403586943893,0.03872564589959872,0.10547522869199766,0.01943853491215063,0.10100215781258434,-0.004864861495949959,0.051024721976048605,-0.026394180214220915
