,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
PCSK9,,,,,,,,,,,-0.027745943495289936,,,,0.008604118890132269,-0.022630156564928925,,-0.0022960793601374658,
NPW,,-0.0645762031853039,,,0.029056063145980006,0.00511543522728383,-0.029476974579778742,,0.06522903415813833,,0.01722813242949103,-0.015072532596100705,-0.05030740190529177,-0.017647451629777808,0.029010726857725433,-0.05419806671573477,-0.02041560146756343,0.0007367511069630844,-0.0010878294498929274
CXCL9,-0.05163024840277332,-0.030557671907483566,0.07120656338795134,0.051770462540898024,,-0.04761139728891873,-0.011940179736380637,0.10877133942080883,-0.02691873622530589,-0.01421202137711251,-0.01235511724553725,,-0.05517276767107599,0.16930749515330834,,,0.017183516549499196,,0.0706202592319038
ANGPTL4,-0.00364705607092695,0.14288182104574718,0.015208254451711607,0.05545690080913643,0.03434872755351647,-0.005945548663444787,0.07998227954542457,0.0030683875740284473,0.03878092365422853,-0.0035854261041590152,-0.03498637901541354,-0.03302660453398074,-0.04355874117814129,0.0386151001965462,0.04253399343621367,0.0008898540642071957,0.011488249327322763,0.1271355493893759,0.07936824410006914
CCL11,,,,,,,,,,,-0.02094250881108758,,,,,,,,
UCN2,,,,,0.04596094340496242,0.04144745914205907,,0.0016200202471780445,-0.015627367208509463,,0.15486621230691938,,,,0.01673126007918125,-0.005135929755984875,,0.04076634515847447,
OBP2A,,,,,,,,,,,-0.01675227171908145,,,,,,,,0.061267553992966545
COL4A3,,0.0062067807880446454,0.011674320316861778,-0.013273522295670344,0.09362179452831271,-0.027792752090579076,0.04168379997646012,,-0.020215657046683964,-0.020446065234303496,,-0.031026212116559444,,,,0.005322208627086349,-0.034339771160684915,-0.03215808457741589,0.023478118853925485
NRG3,-0.030823692369488304,0.00943390202286318,0.05483330844820242,-0.012850884806286562,-0.02527001210963461,0.04029517733332633,0.023632285771314133,-0.06268705916086692,-0.018491863341351337,-0.009801705835167844,,-0.01172925788408574,-0.02957321407692139,-0.05100499989507986,0.01269658338822224,0.015052115088984219,-0.0802345730444949,0.02688179548599665,-0.0005252203568098495
IL23A,,0.081225508668025,-0.025630530018559583,-0.006580427390544068,0.15446020813874836,-0.009698128347719872,0.059382634160947134,-0.007854121025021669,,,,0.043929274614951115,0.072153447601141,,-0.025547390989985114,0.02668782282196569,,,0.014175202923948853
COLQ,0.06002467253914891,-0.04087542605578106,0.017519756024947014,0.058633408321960664,-0.0014215813976325954,0.05420704074138426,-0.03253836241441629,0.04413176740699248,-0.0068808204941573,0.04404666761683322,0.038130067114695874,0.020471695697253902,-0.007219666392939587,-0.044848690877540724,0.02036300400031677,-0.017711948593737828,0.01023760476189588,0.0012799268534222333,0.03340094548271003
SCGB1A1,,,,-0.016281352180844328,,,,,,,,,,,,0.027743963921305334,,-0.02354244879724834,
TNFSF12,-0.027547409230395337,-0.00630196513235492,0.002272661189798219,0.0009381615431113783,-0.08256117955354934,0.05305681348540742,0.01724492638580915,0.05364105900952573,0.017491580741306193,0.019093943994312145,0.03773195306623854,0.005467974712548278,0.08608507311449357,0.11069989186370562,0.06556848018557546,0.02261767532185126,-0.05700318328414071,0.06947742480980203,0.021336224783982075
DKK2,,0.0036232560529546333,-0.013984945813942624,0.05000340952566072,,-0.019036903756956658,-0.017931563970314583,-0.03072313788709318,-0.016021947997622937,0.018782785105365535,-0.03323599577339051,,,-0.028340081886532798,-0.030156921355789,,,-0.027098393149788364,0.019236149366225894
FYN,0.08109593193199208,-0.018874696385708843,0.0005073059564330489,-0.05890117064579714,-0.03102616085496351,0.009736811713593791,0.0023350372671410214,0.11320151632632648,-0.028065665361559404,-0.03256471982806764,0.029463947360280296,0.10726833250941922,0.08167739091905356,0.044764068155180387,0.06128959587367522,-0.001462389415176139,-0.014739153579033498,-0.0055137850991948435,0.058208356475119155
ACE,0.0020662544811367043,0.009747633841466494,0.0476801182576764,0.049118964911627185,0.04767499542326004,-0.0068013178599137985,0.03693031618167658,0.07397170427798751,0.0006301271684651152,-0.014829464014965724,0.06462119471172773,0.03770717579827853,-0.04809946574716878,0.09303879900556417,0.037845352618923016,-0.016333493566424696,0.027778595721748015,-0.02932287007907479,0.10196971003560884
IL18,-0.039224835493967075,-0.011864882797454294,0.021576449861691976,-0.01076377212535393,0.012802103987825728,0.061617459972213205,-0.033748897062335435,0.09045098072243113,-0.00864292093305472,-0.014823195371879842,-0.011962756447102983,-0.014308648317725993,0.09559659553853013,0.15877996419107776,0.038219895931465325,-0.02437618501833276,-0.08720092373480955,-0.012568836236337522,-0.0017332183913670181
PPBP,,,,,,,0.06753600796357528,,,,-0.01565567326595791,,,,-0.031280323412754454,-0.02678895817810616,0.06313301937951743,,
CCL27,-0.019330567788083754,0.054667933908040846,-0.01699938702948649,,0.13878034507194284,0.024695661553730902,-0.01211653367836672,-0.002763562615909135,-0.01041617467116199,-0.010074171473142055,,0.10471035459558606,0.06183361191875055,-0.05100501522550312,-0.02048202192717922,0.044544579909954245,0.058068820914067155,-0.025468484699307195,0.012186690021214636
SERPING1,-0.05270834232250383,0.12535897363831802,0.0008702376959985215,-0.006034166650963243,0.01797165036952253,-0.018715362408899497,0.053633999527328356,0.11702941016790887,0.010011441932782625,-0.002840277078897653,0.02292941556417057,-0.0379553619315875,0.0323399346567493,-0.03571051353091562,-0.05047661976453713,-0.0334106947579259,0.04717465830779773,0.026942407980419043,0.06870145501875949
AZGP1,-0.024880854819934878,0.06957422576998724,-0.01838686407520801,-0.03636303773565898,-0.004734346583380444,-0.017803442576036433,0.0015156332979016933,-0.0002548735636181485,-0.007900605402596041,0.08181397769393599,,-0.026054162188111,,0.07563674747796816,0.14095429554211317,0.011172985027469983,-0.054785537769977355,0.04027364264652626,0.0361346260519552
INHA,0.08125843117741284,0.03582399939724229,-0.022169509813864736,-0.024949345089406334,0.0536889865279249,-0.015770037034401965,0.058686106676942795,0.03495689300651548,0.07989274935036972,-0.015521231500765712,-0.0022954314414790028,-0.01750315005724282,0.02972591147158743,0.026094803208236574,-0.04627526425439432,-0.03946053555526189,0.10508138660500005,0.034933739663180176,-0.01940392199545668
SEMA3G,0.019435541559528157,0.01749156640665707,0.019129829987904662,0.0006673930972584053,,-0.035368031208451785,-0.00488666521978164,-0.04512962226033892,-0.024782462396510434,-0.018957502615493477,-0.02308994753153919,-0.035011149346705135,-0.016827116868284794,-0.0510049805435817,,,-0.018834959438805535,-0.033757954850927196,-0.038238699596397724
OXT,,,,,,,,,,,,,,,,,,-0.019714348879359318,
COL6A1,0.05421123862704553,0.12311366390792905,0.03953758206368832,0.021727308950222176,0.06150920272843649,0.0597268039577948,0.04346636390812489,0.139943548644828,0.06395461329800223,0.011208362142058793,-0.0017529887565290053,0.019024744283802193,-0.05513636595911997,0.058494754867081285,0.04826771859640635,0.008452272696052223,0.04902241183716701,0.0944555014386023,0.09001303139947682
FGF17,,-0.030556022604176124,0.07693459538223835,6.960865049665795e-05,0.07035636240789157,-0.0027526828470749174,0.03334315429410285,-0.0401151815800215,-0.02270346381021918,-0.019674695629513513,-0.017785095547389485,-0.03257277015202005,,,0.03582222018834912,-0.021310479121818514,,-0.004276590168364778,-0.02356392295670939
TNFSF8,-0.020987232615236027,0.12409099275528088,,-0.015804337153641355,,-0.02393154436998847,-0.016975010548456525,-0.025703913942956846,-0.01279419445251729,,,,,,-0.021339304574937823,-0.024789516004936205,0.008571992096228798,-0.020962861530975728,0.002660817313763787
FGF20,-0.027943603308664678,,0.06116892940019469,-0.03767266061494548,,-0.010191643166898232,0.010295411320646495,0.016810389212315712,-0.029109446714070713,-0.02021730122014958,,0.06116387525917234,0.18092854800006783,-0.027884335317858257,0.08221714313703427,0.09244899226851395,-0.035824926136402535,-0.015553267844775707,0.03453278850226041
ICAM3,0.09236339852445064,0.03607293721104364,0.019786304055426116,-0.004365104236809912,0.0329996693610017,0.036270008741891735,-0.006319259056115875,0.03348871253840694,-0.026960360860776106,-0.006693313529573772,0.023202999805458927,0.014469889594754126,0.13558173633864362,-0.003981362642008972,0.11287850321510902,-0.04001148617317455,-0.03117738921845883,0.05403216033748277,0.03617687824737542
LAMA4,0.009770441280309879,0.026122408535770327,0.030836892809306706,0.0692809241766362,0.0312243800793378,0.06623184758128253,0.01639756324887282,0.08765170288461216,0.00814519750498889,0.018322864709635876,0.04555942635372015,0.008819332409565065,-0.038109005029053754,0.04925520070445783,0.041024180423289626,-0.016846209321015194,0.0034707700448832314,0.031415609669295456,0.04944164430136221
INHBE,,0.06157115124077829,,,,,,,,,0.05399331623118848,,,,,,,,
DLL4,0.004765717896582729,-0.02555573813628769,0.038705643618157544,-0.011135094288381256,0.0621181961138836,0.0023624995881125874,-0.010572102410294581,0.1273891108584745,-0.009460141857270747,-0.014106694114351613,-0.043700906769569066,0.0083379484077678,-0.04107800735895119,-0.005494898438230342,-0.015202330113327618,0.012709829196370119,0.08555981524608035,-0.037643181947000455,0.09399859683363378
SEMA3A,-0.05140560644301855,0.02283405965617862,-0.009685790559211233,-0.007540297527026139,0.0191535759232554,-0.02222660515840335,-0.040884362763005534,0.008620626555390455,0.016520660387145888,-0.03793288237902439,0.0017426607001875254,0.016994716144495495,,,0.08041750007441549,0.027037019153301436,0.11164405207541753,0.00913781986135721,0.004205904824344456
RLN2,,,,0.002413229570075911,-0.0259229379284717,-0.024151540848016653,-0.026037021957047247,0.0023138150819605784,-0.013032484668883957,9.448461972583479e-05,,0.007026955185520275,,,-0.023470468591359497,,0.038383805356759816,0.010452039877711556,0.12851204603131838
C5,-0.058766286710591864,0.19144677225432244,0.08549839519120528,0.03366164647994763,0.005460289056557833,0.03264812536648969,0.020582541010327485,0.042348971603416816,-0.007784018744185014,0.06280714688734174,0.10151994685400627,0.06384967234629678,0.11260045729866798,0.026709479753547753,0.04203434658601039,0.12922735961410395,-0.017448571164207685,-0.042569289987333496,0.016233586983399204
COMP,,,,,,,,,,,0.05630943156019755,,,,,,0.0709431494512438,,-0.03359521513654696
EDN2,,-0.031245189652572218,0.017751409168054372,,,,-0.022324976691718533,0.011581740117871149,0.053424873976719335,,-0.016321987235685672,-0.03305880229753085,,,,,,,
C1QA,-0.11538565327327319,-0.0634309167385835,0.059857457971686935,-0.015655414284022937,-0.013295957879818857,-0.06490777458804331,-0.01847202412634563,0.11558830589746304,0.0017225562813173215,-0.02341122771999346,0.0010583051951491898,0.04281449575841112,0.03645632365072477,0.0358772162917748,-0.001468781569315689,0.0334254532377816,0.0470903586362408,0.016361322573156575,0.009649620300213815
UTS2B,0.03346193724461551,0.06535646792062247,0.01297494778990276,-0.0023694566635144264,,0.0003243478718999797,-0.01861843474082602,,-0.011265181535498667,0.05594846700437488,,,-0.03399158272887836,,,,,,0.07295565285355576
COL9A3,-0.0025998000884942495,0.008180440127204999,-0.005557066638172565,-0.009816911404549662,0.00969716022793932,0.010241513759456524,-0.018643718960814612,0.14285076556058743,0.057336435696966344,-0.010970806378968965,0.010952895522217588,0.04559607781390648,0.022084686241454227,-0.07169905491560485,0.08329819109132097,0.020899456787629233,0.003985132779950406,-0.0061832395849454325,0.06624749172595662
DLK1,,,,,,0.05328426027937938,-0.015163971198798976,,-0.0028253647060325405,,-0.02594225982319719,,,,,,,,
HGF,-0.03535685281649483,-0.06389080131263422,-0.005848113625603189,-0.06653895810861937,-0.046012330609624716,0.003555318526688179,-0.005598301792552898,-0.023011417553887865,-0.0022664162701973153,0.04640437552110613,-0.008588577196575726,-0.01597580678310494,0.058466836610995526,0.18555183899077043,0.04556056178954789,0.029409931355290322,-0.00120643251957241,0.09225252475141067,0.001905013697264981
GIP,,,,,,,,,,,-0.021623734680058727,,,,,,,,
P4HB,0.01979456266350605,0.08578551271627065,-0.02764040553615416,0.0017368533630138237,0.05123421044310376,-0.06873677142501874,0.08124206796819015,0.1224657308521724,0.07912749177618537,-0.018425448817206556,-0.02857026149161032,-0.019604975054643255,-0.014214383630201098,0.009211690513576443,-0.01252417777612768,0.028516246530214333,0.046611447208352155,0.006517679689904507,0.051695844903500925
ADCYAP1,-0.019575150000231724,,-0.027948435766929926,-0.023984695520024014,-0.03609147544101204,0.06311569619930003,-0.030644370727045536,-0.06901559506838549,-0.0216027496500218,-0.004383374915980803,,0.006208753385910222,-0.013116283903132771,-0.031361285578754707,0.020606788332695216,0.030517966933919848,0.0800073502538706,0.03309131659407726,0.07159921899534272
GREM1,-0.03852355977748575,-0.001916874368374255,-0.014413844970263878,0.05954385812064662,,0.006834942204304166,-0.037118429298664,-0.07384974984552417,0.030575276292823615,-0.011438934185404193,-0.0003787702780364279,-0.023020822034692412,-0.025985103311025746,-0.05944957576036598,0.007975664251807226,0.025943028408041566,-0.05049608814952576,-0.044594007850607104,0.053458386838028796
EGF,0.030183560369808446,0.12274959141317579,-0.026852858973167564,-0.02767429954470805,,0.06373928711793993,0.08716105893183049,0.017495133635000673,-0.02459162973936388,0.04685222062766633,0.01596783745143764,0.044727242571139206,0.15852652406781936,-0.020442191503422087,-0.014032216297276962,-0.021606666556797514,0.025566464791585503,-0.028948986607297195,0.02168911388164496
VEGFB,-0.027415056873945323,0.03265504303346958,-0.008009472970363873,-0.0707083921009194,0.04516385102597133,0.09342812764056434,-0.00881906202787667,0.10590251034872461,0.05637262732577868,-0.0007647565345241733,-0.016799306136022485,0.03824070674985983,0.016001864648669793,-0.022995453857530736,-0.04118338319677568,0.047906911450551495,-0.024541894849549547,0.027503635891517934,-0.04476084803753176
FARP2,0.07690877291219646,-0.01774883315329485,-0.021364203344708652,0.014529391707626007,-0.05783605300560466,-0.013211008297645432,0.04759941451934951,0.016006996742756876,0.004631130385438096,0.01574328733504953,0.024206084602656254,0.02321615137327276,0.01985184811908677,-0.03918498573318686,0.048420321995663096,0.022769140703856817,-0.02181353964029775,0.03668313022698493,0.011683999594505723
BMP3,,,,,,,,,,-0.027868184255774593,,,,,,,,,
IHH,,,,,,,,,,0.04555134924449733,,,,,-0.0019865808706556478,0.004694333379674489,,-0.02271333327991285,
LAMA2,0.040099021279709775,-0.11458502086442102,-0.013604295047292565,0.009654105843621742,0.02291951960348194,0.006374004973016337,0.0019278476976143915,0.10847718153452517,0.04326179309873401,0.001586775134540869,0.007054179854248844,0.01705215231197765,-0.09154905100920473,0.040032235543265036,0.010331164532341518,-0.009652336256319966,0.04720498979571702,0.042484598875075504,0.06113491329609271
SERPINC1,,,,,,,,,-0.012052726582422305,,,,,,,-0.0027978634666535286,,-0.02243055984324781,
NRG1,,0.01186104030895845,-0.0356457179571232,0.04475722817473858,-0.02320990459955969,-0.04223725726903456,0.030779723930278637,0.0009658385715136814,-0.021049436583172126,0.012262809338522201,-0.0052921602733501695,-0.04068018742719865,0.12762692422099012,-0.032457958890502445,0.012937661935047412,0.03056567693890094,,-0.017771675470898966,0.017272103614243965
SPINK1,,0.06374161896326148,0.01711110489347333,,-0.05404105049265718,0.03558311287626584,0.04360446445984239,,,,-0.027745935868880935,0.032856059242762886,,-0.030100151136699414,0.025334115032396538,-0.05226205840943128,,0.02734641591255842,-0.037909294356314356
EFEMP2,0.04334672572359748,0.03337213515591926,-0.04039043245101692,-0.09347028244228792,0.06665847999810008,0.012461406040526628,0.010363829266026647,0.12856183275133595,0.03046526238481625,-0.01988037288063291,-0.03240773261919391,0.062601136360156,-0.03888251360645155,0.06302941282970624,-0.032505552218784,-0.018855633693750953,0.012916949979908622,0.0195212992176265,0.02648942344570278
SELPLG,-0.011255917944055116,0.06276158060973815,0.0546938678877485,0.014679259968236793,0.028472230506620705,-0.016568754938562774,0.032806526636390616,0.0243008919986912,-0.03295441984649119,0.011055310448812312,0.060721503964028284,0.009752075746666786,0.015319105293933424,-0.012485064544406399,0.0712381479447327,0.01033025164344545,0.00103346516403008,-0.014071340784877763,0.009893156997039783
GDF6,,-0.02913365123065302,-0.0015185952768809058,,-0.052318385168235594,-0.016063814811735154,,-0.03301033339000061,,,,,,,0.02841392179020475,0.014401529901995995,,-0.012142423673994169,
HLA-E,-0.09178885822009204,-0.0323625567142295,0.04296895612772932,0.026467585808044147,-0.0102191229232508,-0.03605078594838067,-0.026778936143913076,0.11633173923564685,-0.018467645426229886,-0.031877542053569234,-0.01052304203446353,0.030007976699701528,0.06633771689824652,0.021243940692718337,-0.012162282085454626,-0.05353868783925521,0.04532323831173493,0.012843105448783011,0.03488441073126891
PTN,0.10770515584537964,-0.011489151928637245,0.03422651758796711,0.0040582491290437105,0.017306546697790196,-0.0052877053951366805,0.002230235337261709,0.13307043319338704,0.07098986616113354,-0.007112804658814249,0.013487024153181424,0.07643886909094426,0.1483942421550217,-0.04259630339972749,0.014468739373266324,-0.0009585703851912992,0.06086606809329268,0.06021176887949304,-0.03037017769733427
CD274,0.019799146857735185,-0.02276580023597132,0.03646388537466989,-0.046761308924504474,-0.04464391454742275,0.048376410262823605,0.050926167053809854,0.05053979778433016,0.0006916349750027485,-0.01356870380123369,-0.0159926445288632,0.06740756978032464,0.15139409041208624,-0.03986193749367407,0.05716761686497892,0.06773724444726564,0.02437311515854979,-0.03731000925108775,0.015561269307699806
FGF10,,,,,,,,,,-0.012780225826687409,,,,,,,,,
CD14,-0.09815752655500168,0.0023404900959656774,0.04293164714762291,-0.08585636150651456,0.01708743062999138,0.006674250787011651,0.06867375435568389,0.07991754335027769,0.03594093363114504,-0.0063562799870564846,0.030089655883590437,0.06627965824119735,0.09626205720175725,0.10226189194109439,0.0021164084297138554,0.02194751868499567,0.03493770089611573,0.01727173220823664,-0.012800181864077885
SFTPD,,-0.012982836626995477,-0.007576607692058525,0.020171487917358472,,,4.961786229684355e-06,,-0.02068685339569434,0.0066653695009955,,-0.021751570162962305,0.0642756171221617,-0.0005903350405958567,0.011297620145281047,0.08784753452608463,-0.03968572031369836,0.0463506659837988,-5.078497493557057e-05
SLIT1,0.030798634639599302,0.030450993726483896,0.017771298680303325,-0.02963213281845513,0.07174010318652073,0.04041222314292456,-0.018878810749972354,0.06950100806110336,0.020137362417681118,-0.006903904854653932,-0.019330286248093853,0.013915440013830764,0.04863267783915787,0.014467538406703676,0.02513755508038684,0.03853051744514418,0.01753582972872038,0.022899998272079083,-0.007295469906581678
CNTF,-0.02295570894080923,,,,,-0.019036901799958515,-0.016975012097761456,-0.022703921972811913,-0.010273965150944867,-0.0114389331967641,,0.036815417772025044,,,,,0.03627340651230442,0.027152299839696404,
BST1,-0.012618532588358034,-0.002417897011872385,-0.031650540120532124,0.07456458135026019,0.045161295999922295,0.016386544431766972,-0.028553380604714112,0.13488983816178904,-0.023316444637304697,-0.008088333410962907,0.07293202857613852,0.011075077777829671,-0.04003685524843204,-0.05656323739420408,0.01673745774344456,0.01754289134577689,-0.006688514830181825,0.048880438651605296,0.008212875778781667
AGTRAP,-0.04293790305055635,-0.012779171212817674,-0.061128792954271045,0.0569416848249168,0.05265165409542433,0.017556420250547176,0.006021181263231811,0.1202148385704608,-0.0221198659517295,0.0011209512556660782,-0.0013610576714957914,0.04669156709303687,0.17521924081046292,-0.021087950529245825,0.030762224923695645,0.07049616556254758,0.03389832907886488,0.031214840307599242,0.03150204003350038
LAMC1,0.027873718684915488,0.051913625518101456,0.06616394829362066,0.031134380502984362,0.035579548543812414,-0.011659093120981168,0.037346694914676445,0.10149841627238618,0.043950214052290146,0.04926628322230321,-0.015231909277570451,0.015781675884135364,-0.020442109427606235,0.07097392560812366,-0.014209800328982964,-0.016826775580703852,0.05559453819789162,0.008822235500381179,0.0933204907502603
COL6A3,0.051258915872402035,-0.037150633919891485,0.05233252293269865,0.0018593113867043912,0.013388570669006051,0.0039709508235540114,-0.03857510781807929,0.06625168781945448,0.01720647511515422,0.07727709285436879,0.013305695764178602,-0.026234743668151265,0.11047522746191162,-0.03251284281726949,0.01502239021008752,0.00107797692655779,0.016885678686750342,0.051620177842429,0.09032203951137502
FN1,0.05242618880810303,0.11254739569650075,0.04417659959137005,-0.011431705809760264,0.05352558445605111,-0.00948805414691631,0.03850944457030212,0.12474366723445007,0.03484005049335408,0.018475882642094314,0.014042520014161758,-0.008400272429518707,-0.04792172457242999,0.028993560938667416,0.005043158303365317,-0.021563729203967187,0.044053581302653765,0.04424584229728289,0.06703631367034114
MIF,0.019296517471194288,-0.006661750603126873,-0.02321297011729215,-0.05557674178769153,0.07363757316745559,0.049716910857674,0.021461330071971912,-0.02707984219370696,-0.005294938939294342,-0.03880203032516692,-0.09485183605644956,-0.07551072292454925,-0.06268844039719135,0.0474315343106974,0.04693912550883773,-0.016210363327556283,0.030440599093140796,0.03420198800575977,-0.029485171622183313
JAG1,0.0626407688024536,0.07064784883846982,0.06115624315925031,0.05219081071895097,0.01557047387255464,0.037295944786308835,-0.011902971380252526,0.10057923711242016,0.06237553285775485,-0.01744455597521242,0.04264635040203697,0.06308310685748769,0.06953157264313051,0.029251801550159374,-0.05388477059898759,-0.0013947907762721916,0.0329743630519711,0.025192625979165304,0.05846230411126862
NID2,0.04536499497012194,-0.00960251725668298,0.02588438984844017,-0.029618507896170782,-0.04715963368273377,-0.005210283902978743,0.023918482185212163,0.08901944239247003,0.07647395293854833,-0.011877016500649014,0.05052499975675465,-0.01327316344650061,-0.013910008617337394,-0.05337257833590551,0.06722125170012304,-0.02987625177673477,0.052232626987943315,0.014327644442174357,0.07955564130931726
EFNB1,-0.047013987009327546,0.023479796022249408,-0.04092797348608232,0.024186934033748116,0.008243049268212245,0.04681711729794162,-0.001855830085310374,0.07763873131926355,-0.008870881743337155,-0.0328155722334581,0.07011045264046305,0.042985164703540794,-0.008914058030922859,0.008703598366327203,0.019258736106954725,0.0310731052304224,0.012754984270264983,0.08054728756543603,0.017134080232373925
COL4A2,-0.013098696717589262,0.0003496132780310197,0.058168575372109295,0.01795519319596973,-0.023430029446066845,-0.058865330711320704,0.004578358063359732,0.12897305890583902,0.07862579391479624,0.025750587732194654,0.006885392006443921,0.04134380317814051,-0.05403340848078753,0.08816219290314187,0.017275243887055612,-0.0028261045741533957,0.055450296270381866,0.08407993042083872,0.09586718109370652
SPP1,-0.11819818056263658,0.031257055538096344,0.029828819760816895,-0.06260050104096447,0.04334504228230381,0.02901172437350351,0.053762710625412914,0.1387616309351389,0.02309149727338387,0.009296723633825959,0.007366458652806713,0.022892629607764163,-0.0430848888251998,0.09831290193606776,-0.05829068775136252,-0.00522521265539494,0.032598433397417956,0.02342864517618102,-0.044863699737941354
PODXL2,0.11402728203191498,-0.020243703067948586,0.016858689627595503,0.012069128747206063,-0.02393735977731364,0.02834430703312028,-0.031829756247991565,-0.020563221547954164,-0.004978312635134685,0.08059137258281242,-0.014722925209437347,0.06247517028312966,0.027551788760204837,0.0075465292947741,0.05242801887656175,-0.05667730281784036,0.01801791014611596,0.01760593250410744,0.015141346913015408
IFNE,,,,,,,,,,-0.012780224829529079,,,,,,,,,
FGF9,0.0012248567602451213,-0.05164405998482365,0.04195286213520856,0.013028625236950428,-0.02984796173346713,0.026559093694732007,-0.005500160015642038,-0.05155621771770161,-0.020042803621745604,0.034036937573577355,,-0.05117227685200039,,,-0.0001825876509529855,0.010423342992244952,,-0.00326930636755401,-0.027617803848680532
ITIH2,0.07737617552969289,-0.02310280563996899,0.03140908008092954,,,-0.0021658918765602563,-0.025871154616869035,0.02635925560082564,,0.0026315182994123155,,-0.019457033552133893,-0.020259042865747312,-0.05017424822535203,0.006255051978432467,0.0008317495995421214,0.016027308007523847,0.04966949534455258,0.0534143022776813
ADAM10,-0.010683362810834792,0.022475265912194238,-0.013099656146940598,-0.03536278270015445,0.030950502010000137,-0.016325068825553114,-0.0325165554033562,0.03356355032816727,0.02605229882000082,7.829919270508286e-06,0.03831932820957357,0.029283747562194692,-0.006867904165985323,0.04950290596214437,0.018056399280509845,-0.025299480016905043,0.018231470981987942,0.029901711306504916,0.012871117189807726
CFH,-0.01510582965302493,-0.048921605615560845,0.02370385225225782,0.03139046715919749,-0.01751732767217588,-0.01820066645031918,-0.008644848843427345,0.08944071467233958,-0.005616170745424914,0.013925937268626325,0.02201079530147241,0.034268587138640325,0.06833649618505958,0.08244166705737128,-0.017986739078767137,0.02006254112705486,-0.00863551840121067,0.04405562932977527,0.09383373803948629
COL4A5,0.013207591712146862,0.010474142299048065,0.02983209370163498,0.004427421072427573,0.05918267094287473,0.018773774580132383,0.08374076410358476,0.053174581783518485,0.018555414761918434,-0.02902086229358506,0.03569363862160346,0.011330170901956801,0.06300637499829119,0.10902288575247804,0.05841026818082079,0.008557072674788186,0.0339956478421669,-0.051280152106771754,0.03028569941166907
LTBP3,-0.037457681917292054,0.05875369722157014,0.07814117245931464,0.015493188337773548,0.009547582345634192,0.003469652451480341,0.006885186868854295,0.07127169024245276,0.05433967753234668,0.016644751210732795,-0.019006980413321238,0.021698653447577897,-0.058791397292101026,-0.004278022247622918,0.024049288676914072,0.0011077144138474265,0.08928855061765639,-0.004519984398745918,-0.02945163865750277
GNB3,-0.004302819198618777,0.018698858871340457,0.006824112497032498,0.07440998279529498,0.13690721244696896,-0.03206443401531719,-0.037247658243478386,0.08577812005227924,0.013442849707910149,0.017132731632579723,0.06365372591853391,-0.020294451364695525,-0.027235220826655825,-0.040754720380433894,0.0044463918563518445,0.03914080924054945,0.04681844923333395,0.059448734861359424,0.13314655642627488
COL6A2,-0.013365013081951784,0.15612956864172262,0.009265715161587782,0.05199039979652438,0.0571535019936409,0.018536618534915346,0.014338200881389906,0.1302377213103436,0.035850545235610605,0.04991740742819652,-0.005796258529120735,0.005536738806472262,-0.025905653066083608,0.11201326598201516,0.049561469239749224,-0.009318298426519975,0.01715958110186003,0.06112547305979441,0.09991705682562461
PLG,,,,,,,,,,,,0.04233098649180259,,,,,,,
GDF9,-0.02253178563359324,0.02183733720110449,0.04927773738942514,0.03190104700423155,-0.03704293711236411,0.016176110893857475,-0.0003919137152425412,0.03575088593377778,0.025896007925550305,-0.017533610132816405,-0.022771451178479757,-0.0023888432907783553,-0.07903623029091406,-0.0015876169990867899,-0.030424329065107947,-0.035518841134449426,-0.027651335964896932,0.09584096831034129,-0.04681044179564495
NCAM1,0.01494850259718858,-0.02729784935300285,0.02668733703079713,-0.021188212135577256,-0.028569255221993654,-0.03141565373730746,-0.03808622363998229,-0.07458444400997202,-0.05030387310230509,0.010184634222969977,0.06250344395768968,-0.032218269032922214,-0.09120915206533585,0.021406983669855714,-0.04557013743439566,-0.029100332039807466,-0.012777750525383451,0.04595334671699223,-0.07979821635303412
APOC2,-0.05690467002108593,-0.0015554237056599701,0.032920562623706934,-0.013667986389848442,0.00039675930669861307,-0.0013345747682552947,-0.017365075173492374,0.014066224339689322,-0.018020708778738997,-0.011733470760215688,0.03686522724927269,0.10362989694446048,0.03290367109387497,0.11497879856090426,0.05694574200670048,-0.032473540066993385,0.02349181126572107,-0.02633482040250189,-0.0008683112876136205
BST2,0.05445580741949073,0.014473416588720072,-0.020683190693568963,-0.03314805967644606,-0.002449222029787292,-0.0012877555759836302,0.033194767785833246,0.09914417196586355,-0.032324422898144696,0.028375434795818354,0.029338171057130172,0.0726131815260351,0.031204081845544674,0.07737051260987136,0.038435228806712025,-0.0016073703977783193,0.01123214865776068,0.04157243891029553,0.0784931129270034
COL5A1,0.0697522808806698,0.14617452437394154,0.053185312903423335,-0.02070682925108215,0.031014153524807773,0.01577521151172798,-0.0005965781377560486,0.0881763198277561,0.048896989487865264,0.006631204392635826,-0.013968077499742732,0.0013284514839037617,0.022709150470405087,0.09811145909257663,0.026301280768611456,0.008894625209930576,0.013391627684944937,0.02717693728820997,0.10901692719628227
