,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
EFNA1,0.01673347390481254,0.04795487611646253,-0.0687336738054294,-0.05666150273370028,-0.10938746242454442,-0.1088484077789803,-0.121558752876883,-0.04226367209926432,-0.029506714636576115,-0.22075591024895075,-0.07306728943600188,0.021296901888695794,0.047965066062613665,0.0286892604969614,0.02045647216573143,-0.03445743710968458,-0.01465657283632463,-0.0989178994617776
S100A12,,,-0.040598614429050085,-0.015424733741181824,,,,,,,,-0.02187603024354853,,,,-0.015471708733145172,-0.03880732283525518,0.0737692374701577
TFPI,0.02141955929718098,-0.052059591846553316,-0.045527592348958784,-0.05576904681602643,-0.08181887225616438,-0.03396259119678241,-0.12953036489708997,-0.044619101090667024,0.024511583812958256,0.009125641344112046,-0.109020405297526,-0.028160354323024914,0.00649803494268246,0.05956481986705279,-0.042451754983717394,-0.03119492367872778,-0.015036320260887212,-0.04276936774326125
GPC3,-0.02563091606226819,-0.024954403105228475,0.014518008777617431,0.04010121579991122,0.03415392623647442,-0.10785123504270024,-0.0454627513592561,0.035228509775844054,0.006076456930090622,-0.024437280905657603,,0.08471186609059014,0.07423400682676638,0.03956118237112055,,-0.037994625775062844,-0.0020016777556039946,
NMU,-0.005343775377295048,0.06354250471655307,-0.013275801670580773,,-0.007945934429090971,-0.0467274657724178,-0.07464817159618707,,0.10579957120457445,0.16604707822244724,-0.054080403301394506,-0.04738833075927918,0.03921019656875095,-0.02996670485667504,,0.010642467972433681,-0.06923294834906188,
SCGB3A2,,,-0.04637614554985636,,,,,,,,-0.028992551969117313,-0.02475896142034119,-0.025913364715323833,-0.011616080002988277,,-0.022333696622629552,-0.03278374433171549,
LAMB3,-0.028750781523790986,0.0485926403028301,0.01965969495619239,-0.028784252892277745,0.13560423650625175,0.11468653754933174,0.3179427919383605,0.052915815995216324,0.0005645358497850849,0.09176554551299525,-0.0009006630806089406,-0.028183346142295132,0.06524154318079448,0.00093470141698628,0.06006888781487373,0.005965891681865103,-0.032466943575256896,0.18255131302097466
LGALS9,-0.007719985477158845,0.010581416843590052,-0.011990323020230917,0.016387294400139127,-0.002870703538496886,-0.021365726002871007,-0.15982482393145941,0.07877214151327822,-0.03275399813376288,-0.21408125911753648,-0.048389942888406444,-0.04488234285424906,0.03864785515351469,-0.010858467700306948,0.0013811438230782434,-0.012429371357167181,0.00227651036124568,-0.04336299238617033
VIM,-0.030481906255471626,-0.1653678818563419,-0.1401355805887953,-0.01651736340483853,-0.09075483864103875,-0.16587580424522705,-0.25810591379718845,-0.14327361193869959,-0.09374724035281184,-0.3295332382023074,-0.1743870178489678,-0.06285891130790675,-0.06178763527284799,-0.007601716668140078,-0.0007951811049265745,0.010933020574566273,-0.08247610754811836,-0.10781765300050028
PLAU,-0.047239531723672464,-0.08452124645678434,0.0021822503635898676,-0.040266556149090735,-0.044943593100846925,-0.11028170398901549,-0.14703827887443477,-0.06932085209943027,-0.03439047349453467,-0.1699250146218269,-0.091534528736195,0.007513139781522157,-0.006152573188808633,0.020131324614993742,0.07245532579441784,0.001554219041858911,0.017422417548804893,-0.011275074790765723
TGFB3,-0.014814058004337056,0.03919518405886909,0.04558262295809207,-0.027531195221710842,0.08426590137590916,-0.023244404109113135,-0.09390555128864123,-0.009022774904880342,-0.04337246050671675,-0.04680303448478919,-0.08024256383220404,0.029149134423371765,0.035498232419868346,0.07124493501027716,0.07943191501063919,-0.01941550823057437,-0.007001288840807768,-0.03797272702296374
APLN,0.031852009976618925,-0.10357018685258518,-0.04994047850789585,-0.028672604836226252,-0.12742190474514006,-0.07928283161862545,-0.1672561518823039,-0.0014664959501107,-2.850894923429657e-05,-0.11349039547638767,-0.17980151295698096,-0.023011723483074824,-0.057349174022150215,-0.04723330124236848,-0.0050763554162321384,-0.022594985930637766,0.11045481401021638,-0.1013466975207064
SHANK2,7.149432329590459e-05,0.2893730827054649,0.050759519044044986,0.0790703542760745,0.144588355500744,0.12549173361828048,0.23074759130244135,0.0542493568659169,-0.02306951649896637,0.26901037969558705,0.08876778276880311,0.034283771177484025,-0.013912969508652836,0.04732367201552529,0.14268238010349085,-0.022080640710872193,0.053671867435433396,0.14547607637550442
LTF,,-0.0010007963102152862,-0.062472766699014616,0.013339302143948536,-0.11589759290154512,-0.04884355921978514,-0.14637439934269086,-0.03021538542073375,-0.07876822185867938,-0.28959526769823557,-0.054259863936757115,-0.012760345814522612,-0.01767645944126555,0.012206565182525692,-0.011781373289149305,-0.007686647542495481,0.0738297144799102,-0.06918205486184928
PYY,,,,,,,,-0.02657735104553079,,,0.0780848555809488,0.08234124294087194,0.020399907645537483,,,0.06823179015366101,0.010001546128702096,
PENK,-0.018679887070323864,0.21357143811702317,0.02255058949556722,0.02435743482275436,0.18540372110374384,0.1238990333004965,0.2856830844017529,0.025704225690353334,0.0324658854153122,0.04408755870342927,0.028515946289491927,,,0.06742256546832612,-0.013045243529806797,-0.016817910524485016,0.059884317135059144,0.15092539426363855
CTF1,0.04040646196020199,0.008452330481483554,0.014209575501703946,0.027404201562207662,0.00796003802564731,0.02491342948770956,-0.05383462281446962,-0.019691690135890692,-0.03951778990788981,-0.05517091513552356,0.0010032604348075072,-0.034058649490252196,0.027057587205116286,0.013469494791687991,-0.06730211678177854,0.0010777561733351022,-0.05063064271014909,-0.05317945007555984
COL3A1,0.002569116272007637,-0.042252028458644515,-0.04110036635886662,-0.0511912377368791,0.013624157117663668,-0.045764164693631794,-0.11112790032765062,-0.06793596535232375,-0.033800431700049365,-0.16145018999320332,-0.011628353061805185,-0.02134224428060245,0.036758289469250194,0.04911133493775883,0.040709400352089795,-0.07820120383868139,0.02803700087029217,0.10769124833834817
S100A10,-0.010040418905263878,-0.15867844724401878,-0.09587170481828201,-0.044057082102850836,-0.14933676471845167,-0.14026590970635705,-0.2185894285232257,-0.1323360776075832,-0.04270383765945336,-0.3113076796019107,-0.15305659543772748,-0.07321839161325043,-0.051512544950694635,-0.06931523797041908,-0.0676644645916969,0.01935650156229135,-0.07800818895240104,-0.03562868654336669
FGF13,-0.02778469049537282,0.3178891109670638,0.03783465088596378,0.073760308500315,0.08630250876886043,0.12013614125346972,0.2669360073579874,0.11927165961771377,0.023862216874079384,0.25409985469696167,0.13655027979453127,0.06570760415458604,-0.0013255312591226576,0.017368335271033066,-0.007549219699234855,-0.02320077318413956,0.08994935336707398,0.03359733715731908
SEMA4A,0.07578488254859611,0.1015220313894865,0.03124645586576251,-0.030239177705629654,0.10203113407206651,0.12810590229004043,0.1821108548815991,0.07067995397077055,0.011879389343536339,0.06592810901615812,0.04695055085371644,0.014907097194479222,0.023965588127671265,0.001690639959389446,0.03934396752227748,-0.015086091249745595,0.08186607029875556,0.11135244449185026
EFNA4,0.028518798091788006,-0.018276929256770824,-0.033691031793976006,-0.03816604745472236,0.0030358442009379865,-0.029088209592252116,-0.05983485629498817,-0.031264102611358376,0.017184390087638682,-0.05307797416369621,-0.013943852773745784,0.03572650065184806,0.04420087370958004,-0.0032317721290645563,-0.04035054147720898,-0.010246227968467251,0.007924090507041914,0.0734716858842135
HSPA8,0.022604327435145847,0.1379764354966387,0.1310887124959901,-0.011689200458708941,0.0950840181095957,0.15863953696916752,0.1277418575799466,0.08230407786926536,0.06673715336621755,0.12453166894420473,0.11905023782375837,0.08243552375550511,-0.002813436564439699,0.009672009767354254,0.10149504485703173,0.03765114665044123,0.06039318182079859,0.14047990428234589
NPB,-0.015061806311719474,-0.038790615687079026,-0.025805445115274602,0.007904816415718384,,-0.017517061165392315,,0.029257629071771176,-0.04135225990459109,-0.03643983244704373,0.06199826010091788,0.026924484614930567,0.005148770463867619,0.03441530020685077,-0.07411176784575824,0.04733700966755972,-0.037205735404305766,-0.06184875788833318
ULBP1,,-0.0748772575379033,-0.0121604239198793,-0.022921693345734764,-0.02003620028191603,0.06503166499429323,0.12908739034341649,0.05530975630700968,,,0.09902437133330559,0.04029558812474808,0.006612073040298292,-0.027097011907504118,,-0.029963769387177867,-0.05090207104815843,
SEMA3E,0.0325984382165893,-0.05349267291105084,0.04630744129579325,-0.004378761975153543,-0.022533780227421873,-0.08890995578156631,-0.042237859501949124,-0.012553543094829369,0.033467782917339775,-0.013111640309903019,0.04189780299052354,0.06508020901563621,0.05470953656665082,-0.034446027187578616,0.06485121621485944,0.030190400301269925,-0.07751697312218928,-0.09994031975876105
FGF3,,,,,,,,,,,,0.04895236930242329,0.05738789239836562,0.03766978362748203,,,,
ADAM9,-0.032766179124377265,0.02679934804485607,-0.030013870635042506,0.06798513081353212,-0.0060575928163388885,-0.04849769691655543,-0.21308318251588107,-0.04647890231788775,-0.029506926261572836,-0.10129315794141287,-0.09871812101927455,-0.0315429790154323,-0.03788374054330255,0.017325322758731467,0.004604026876454989,0.00458234692542026,-0.09245767241119497,0.004324382276374628
ASIP,-0.004430016640633694,-0.020473180518945536,,-0.012321217387319196,-0.007466411927715622,,,-0.029242247616112802,-0.026875864517770964,-0.1028594024054896,0.006703445762271566,0.03916223720558778,0.05570178842417327,-0.010505507353484194,-0.03363405573025162,-0.011961740971561358,-0.02888543201048332,
IBSP,,-0.06246358158670889,-0.09078282212632699,-0.015179510165903187,-0.07849453112131546,-0.02544525075019974,-0.055529928867989124,,,-0.2208190940840954,-0.026912139044303788,-0.04646504335614807,-0.0017590725577239185,-0.0233237209968753,,-0.02687125421328404,-0.02269590155995764,
MMP12,,,-0.02620989505291487,,,,,,,,,,,-0.01453610506373945,,,,
FAT4,0.026216399018022495,0.04721310281268571,0.02591247962484637,-0.029862391895889996,0.09303374977611431,-0.045028776595625285,-0.019256249369636422,-0.029606356011183443,0.041784417666649455,0.06747039331818672,0.022003182086722892,0.018806680031096746,0.037286641837855065,0.09190295889327606,-0.02458292945596441,-0.015690901216760283,-0.0358739975964574,-0.049202507397663194
MDK,-0.01913284794865089,0.06385373778409172,0.058464011913363235,0.0011389917247893642,0.11245662562285094,-0.12673520670809982,-0.23320264839406538,-0.13550238745143323,-0.011873371715243877,-0.13652780714445628,-0.12664323727318993,0.006477751533702426,0.06310949363431967,-0.024140710608554238,0.01441392060425806,-0.07068211139466912,-0.04096054568025458,0.01454745380166245
BMP5,,,,-0.020205839896826186,,,,,,,,0.06467162284714367,0.07019375335839315,-0.004484582991245772,,-0.03692824656225768,-0.051982328010640066,
CAMP,,,,0.0007749905867502555,-0.030978166121231658,,,,,,,-0.0025311435791331863,0.021882951122612637,-0.021286642947499667,,0.0038304778619606605,0.0036007292346399134,
HSPA1A,-0.02631933744878666,-0.12212400860992682,-0.07841043323839975,0.0015763042907578923,-0.09367116471707738,-0.027784464858500904,-0.1767490450499129,-0.07630849939303967,0.07041013533287649,-0.08109595599702238,0.08967679988986137,-0.05067373218519693,-0.054141604056592144,-0.016655461661102593,0.04635940570082757,0.020927164780078524,-0.020824233124175095,0.059592729503237234
SOST,,-0.03603095442098352,-0.013935099860639216,,,,,,,,-0.031784584147760676,,,,,,,
SEMA3F,-0.01068980950328074,0.03281720355827887,-0.02027142558324789,-0.03692225892871413,0.04354809153539667,0.007229210983170411,-0.06485626405576388,-0.02706231553296923,0.08410760176218027,-0.008693227843325841,-0.004215720331810126,-0.016317398822749473,0.09477599178145145,0.082480654218322,,-0.008278443372168142,0.07797517968935257,
ARF6,0.0686684157050002,-0.10590946706659708,-0.00736900465520634,0.0229410126723317,0.012726605359249753,-0.05035819715866991,-0.02602618068540879,-0.03837109858432564,0.04420470712768414,-0.0383922674462287,-0.0936132068493225,-0.0037455549444480895,-0.043657348519423995,-0.00014777435319615726,0.018530580414383605,-0.029778424654074227,-0.08050832563421437,0.012532016630163414
IL6,-0.0245973156723027,-0.050040625406541354,-0.06343209325808964,-0.04794807179653876,-0.0375108650499475,0.0637154409874123,-0.0480719644079422,-0.035548885909035655,,-0.12656173616236394,-0.021868532477113036,-0.023848626835152847,0.02697407280157367,0.1490912007500522,0.0313554789084379,-0.019925645941629974,-0.0777827100615541,
CALM1,0.02659966242428307,0.20730213671811332,0.06454434732561413,0.08499889529526067,0.1648500891675377,0.1552096485157544,0.2378202911180326,0.00998225580878498,0.05679977640457063,0.3453147698280753,0.1678538072326899,0.03353947490734206,0.0036913153257092436,0.018901770091259033,0.031404390982094105,0.09350801506125458,0.10989767545547437,0.15597223322453915
VIP,,0.22797964215853728,0.020153411809613143,-0.02088627707564329,0.1826886325682372,0.06610442208283496,0.12176031520473163,0.06678154549577942,0.07102017978406457,0.12965054446944485,0.09273168627924688,,,,-0.03523565878300565,0.0014167663421133087,0.004849457892499769,0.11805785296843098
NMB,0.025109209294988586,-0.07908683362722647,0.014514886113524444,0.049515353273843966,0.0048196250772453725,-0.07875752870531873,-0.16163418827985093,-0.015385108453394952,-0.03365932473393401,-0.14547903138513082,-0.11947339066831228,0.08662068549906042,0.02187116876260927,-0.022439474389362217,-0.036119072103418456,0.07232939311447062,-0.09162043566658902,-0.0448962829303314
CCL26,0.007463921364380946,0.012767181498847617,-0.02684406117409809,-0.03438146591995908,0.0849708181790561,-0.0021832110310989004,-0.06029494935856095,-0.01973494948835163,,,-0.03644392457726912,-0.015342853832111598,0.00046817339249449925,0.050711061882255055,,-0.04496243954814206,-0.021459391018833002,
FBLN1,0.009345864385139437,0.16490499711505682,-0.010412170566102564,0.024997390872917285,0.0667034418726375,0.020461878142998186,-0.022036070219391888,0.03760218780671564,-0.06919946243878877,-0.07050341243118591,0.011562220980132,-0.0075746158162473915,0.06940433150656986,0.06272174086802809,0.01729747837551552,0.013912143126574952,-0.013387738429093738,0.030316353118002265
SAA1,-0.020495387413206913,-0.01415276475621459,-0.03219211666753622,-0.036580618158360154,-0.11418609771392702,,-0.019580729935646694,-0.030377444117507025,0.04438482484021711,-0.1075798674763089,,-0.061859714798743436,-0.027045799845675653,-0.056072449049355017,,-0.04121343091103819,0.095315809180237,
MICB,-0.049625632124154204,-0.01775622675691396,-0.07765288783457282,0.13072110783213478,-0.022602236229337606,-0.002151417861278692,-0.08951667843270722,-0.015516059653842772,-0.0092645853443862,-0.019440985888624935,-0.009357003462537193,0.02130617132127955,-0.0334607836768978,-0.0056334939737566975,,0.0359016794463654,-0.020954693163574754,-0.03369997869332384
MMP13,,,-0.031011740105351113,,,0.033082787603975955,,,,,-0.021993470450859587,,,,,-0.016817903419535294,,
F13A1,-0.028160777870668022,-0.11066566703851807,-0.008952611496785556,-0.04754118644525169,0.00984207855534145,-0.08844309211850421,-0.030820226157262563,0.0028061616548772637,0.019549572813480385,-0.17848081637145438,0.02232579906890787,-0.029066044127254397,-0.05138711376267637,0.020536779392363966,,-0.04222244914096547,-0.025471562077486586,0.22082940967838846
CXCL11,-0.04977060093455414,0.016859391194374948,0.002272081885862079,0.05553158804230571,0.07468347539484733,0.07407300192312487,-0.058880290719571314,-0.046986598333074246,-0.008905880227279027,-0.033190319791546095,-0.001911622983710197,,,,,0.004212407521844976,0.08260325642989001,
COL5A2,0.03655141808256916,-0.02589290535467939,-0.03537888477139304,0.019866937046797754,-0.09528142320426528,-0.034102694769185905,-0.19587945231668982,-0.1370999999167021,0.0100492353708431,0.08576052951273881,-0.14490294678814714,-0.0033905945019257885,0.017689513357772964,0.07341609844745638,-0.003378489709565602,-0.0819893456036144,0.017327311274073436,0.037087214382458183
EFNA5,-0.0033680385883882997,0.009873954497745351,0.07828604415004956,-0.020413128601482908,0.1715352382250254,0.0757594212894519,0.14222967591303437,0.019310434126236113,-0.004005294765402028,0.22661858459808068,0.07642891595692482,0.05538208175234724,-0.047251279737293636,0.011710984730361914,0.04632721401056947,0.03598836461001072,0.023685734856871705,0.08840679525302211
AREG,,-0.028106823360125866,0.007629447407917997,-0.0003419359638367656,-0.033769239279785104,,0.12559692990906254,-0.040673983875356395,,-0.0711372389736758,,0.06245462397455416,0.04405791326629573,0.1196132096955981,0.0026364400809704342,-0.07845764243776929,0.039952790184376745,
EDIL3,-0.018209676303521355,0.20999846496050045,0.04344662166957989,0.016383408857355685,0.14286771954865918,0.051474385111252546,0.10285890901427593,0.06165086806327553,-0.013904449842495985,-0.23077771210491926,0.0592889279954085,0.02319038947526571,0.0805319082640121,0.02363599631914883,0.08678259087155388,-0.06154475700176424,0.0691377511188861,-0.16060696263606344
CD86,-0.012674516051535108,-0.0727960205300227,-0.06276154093790262,-0.0043930323231100325,-0.016982136551905065,-0.022432963057762573,-0.1152937551114411,0.033153521726128315,-0.035554417515332795,-0.06890616409502394,-0.033837251015996765,0.06303579164553758,0.026210483007970145,-0.0221574913805997,-0.01848760083419532,0.018867284978136518,0.010069538303577772,0.014111241486764646
AHSG,,,,,-0.022817044685153567,,,,,,,,-0.017283435891641486,,,,,
WNT9B,,-0.022556226599134654,,-0.012136957857320564,,,,-0.02339479594378834,0.012113077313209231,,,,,,,,,
HRAS,0.03830849313025351,0.0913416146672869,0.04249249480591891,-0.011411767377206276,-0.0716661080695452,0.024615265691691465,0.06617156608450711,-0.025638681971669804,-0.021869932919831594,0.18446412606994061,0.03927129110564196,-0.024056107669277967,-0.02261126941904864,-0.018066150481254623,0.12644692162722257,-0.0002921080828559067,0.06639184838666105,0.052974331271468944
C1QTNF5,-0.030332727250174055,,,,,,,,,,,-0.008765145635448546,0.036359573397280284,-0.01706313165075162,-0.04141253135314864,0.006022554133830312,-0.017077662662094446,
RLN1,0.1307095680328848,,-0.01450619855299766,,,,-0.02915171844162289,,-0.043626102788988465,,,-0.0029382828542186537,0.0017088735659816802,,,-0.013217145652672803,,
COL4A1,0.024210032070149545,0.013342100645201178,-0.023261779962889844,0.014873296532473695,-0.059652409736868466,-0.06111279672016153,-0.17695186288420234,-0.11635645206760561,-0.027632647527724798,-0.10558573934837076,-0.08310489421204334,-0.0237730925376003,0.046452933758645634,0.07503312020306624,0.007846613226155971,-0.0768829730972249,0.06778290688124836,0.009316404795708482
CCL3,0.01898635794195164,0.07216438716826315,-0.03712719822099498,-0.023716297166006407,-0.10080946944645346,-0.14616418505142384,-0.07573258091765475,-0.04096911300584725,-0.013070369836091071,-0.24435213015919965,-0.061579211609308876,8.526729648718561e-05,-0.015466207450121106,0.0011565454420496058,0.023676937165323056,0.0351193354420582,0.011176067561300162,0.05351441479815475
BGN,0.031948121312534786,-0.04496005668587345,-0.048144801291195624,-0.01406569726464359,-0.07859828595992312,-0.010071961668109315,-0.07283158251908396,0.0027014027646263313,-0.005400329141860034,-0.1686374476675153,-0.04695113384021291,-0.07853699974038629,0.029972848493677554,0.05602375251223373,-0.04900299225686176,-0.05488181925620368,0.06731848856677052,-0.03569534701336716
RETN,,,-0.03639546910347108,-0.014975473059385553,-0.03773435254295065,,,,-0.025984934209800692,-0.026804600603865754,,-0.03664417731182891,-0.03256622472790457,-0.018288227601065042,,-0.02295588499555027,0.0005764185320827575,
S100A9,-0.025317453327532373,-0.04147750567462382,-0.005737140478562003,-0.05319994008400089,-0.09326793331235281,-0.024536871790542335,-0.14301826547978497,-0.09965575088995955,0.002904132312893667,-0.27153895560247626,-0.06623890324003595,-0.10710307926823477,-0.0361849763538852,0.010004748454215215,-0.08230494552470055,-0.02264066545221363,-0.05086786665604733,0.05957187209398117
HCRT,0.05532812585188605,0.1743730605081458,,0.0061121923681571365,-0.020283552493090714,-0.004700297951971538,-0.04766863656555588,-0.028041480949254675,0.05428405325125076,-0.00968825347318601,0.06715027038625333,-0.004960030379931901,-0.004989915033892926,0.03880963196429325,-0.010161630826382748,-0.041476943803396865,0.05868385764858171,0.07682627107765119
FADD,0.0493854754725641,0.003560356643747825,0.045117875057546025,-0.02927126516472482,-0.0521973401937043,-0.01367776052395826,-0.10381068976357467,-0.006650801504991136,-0.024886361590085396,-0.019111353690620305,-0.06963291311805223,-0.02890556454579429,0.03287610656909128,0.004344539291422773,0.021579438692605923,-0.026127763225102137,0.009520129697714772,0.08595869158104544
ACTR2,-0.018400867076588456,0.06867759939983543,0.009022673011868135,-0.003909264056220501,0.011770985008217718,0.05282576629020886,0.01852812062334029,-0.012026189952823832,-0.002189642974444809,-0.03681348628460992,0.04487629867293771,-0.04387933520175096,-0.040281159972945985,0.007337641452864451,0.035267297983763886,-0.05159986580226912,-0.002704336006164021,0.017709897267028558
BMP2,-0.0024752799371648457,-0.0903452833883816,-0.004153985168188861,-0.015584118078411752,-0.04023654411128726,-0.09865976504445481,-0.036780812037408926,0.0628302630609724,-0.025946909842187938,-0.01197865166500694,-0.06390581236948163,0.005704086383586598,0.059253271068315745,0.0466664269798262,0.07055298377572292,3.7599501857320224e-05,-0.02987571365287649,-0.02399219718665698
PDYN,,0.2514389963385825,0.026069773612493543,0.07987087885272158,0.2584248861410309,0.16897117234378647,0.3153475340556616,0.0791899972270755,0.07533873142781003,0.08259319571473311,0.038910854319819645,-0.009742229952990181,-0.020016898075786396,-0.03723538724799548,-0.002030256740712692,,-0.025848773054117622,0.11356029196399199
CD55,1.1198313652584675e-05,0.09102264665644173,-0.03985383189059947,0.0034882531659437116,0.04534823469884078,-0.011869858181030117,-0.014594406590859992,-0.04059542645456134,-0.007649668955044183,-0.15419088895770905,0.017290996751798182,-0.03761323728613511,-0.006385923538595904,0.09529515384506791,0.08406819945733812,-0.038757680228832865,0.021493135389587744,-0.06555557860649748
OSTN,,,,-0.0016229930522117652,0.038507319244723705,,0.03979000731658229,0.07757487614540406,0.025657983647845283,,,,,,,,0.043307941650405544,
PDX1,,,,,,-0.049766543234240686,,-0.030018136180419396,,,,0.15720298576205055,-0.015490374909515756,0.043862409299195534,,,,
CD6,0.0022230015348460416,,-0.000186839223265466,-0.02480987757046901,0.09499087537366943,-0.03475553141648487,0.024853072373668912,-0.009388784933122223,-0.021938354488870677,-0.014289152596037847,-0.0053047068360937265,0.0766977059168614,,-0.020383149588789225,,-0.018826394846969963,0.009341529698417932,
IL16,0.08623992727401235,-0.049756865996541375,-0.04550701653055467,0.02704544261255772,-0.020913376855669946,0.013841028684037774,-0.04502400630268005,-0.015529723760892213,0.003688846886178388,-0.03728220843538057,-0.020084727697104926,0.03748356670883419,0.05973368624510389,0.04577684398331743,,-0.017218988911457143,-0.02818390334838016,-0.05823070883006504
LAMA5,0.013040774739300933,0.04588730114977482,0.019297596341329753,0.024697707683370918,-0.07778882736746251,-0.00044806590226421884,-0.08729131413095369,-0.011019600292230983,0.0090496989415174,-0.017164754514513044,-0.16271483853795493,-0.04333974537371573,-0.027146986398786082,0.05808647058243629,-0.08449630736558777,0.023173342738775835,0.044241589463368494,0.030675287276525475
RGMB,0.0005303011606194613,0.08700120315117811,0.06668787896299788,0.009362190150536081,-0.0516007645802784,-0.0543996322050944,-0.04623267652503635,0.007464571514246807,0.027496051121904962,0.1957083523317548,0.039078381075203256,0.019518271220194196,-0.04000332479854054,0.039944928417814454,0.07067738865841951,0.053210594561494885,0.08421968456680985,0.07585639345868557
INSL5,-0.018130087523494955,,,-0.020774261396417294,-0.021304847774404178,,-0.046845707518625095,0.018470495647345195,0.023364297120169738,,,,,,,-0.004282552043844461,,
IL12A,0.05664865134335593,-0.04752133698937666,0.04656347182732865,-0.010604281808748492,-0.034303264476301,-0.003602860221443887,-0.10035230908570392,0.04359956343795649,-0.0012530616005284234,0.004328613829260561,0.014729377394341346,0.07805020124112837,0.050308895421573296,-0.01669780446758329,-0.04735608011863641,0.048078247524662734,-0.02118562598450325,-0.049364903842015216
S100A8,-0.05518395665337886,-0.0488860959960545,-0.05918461506412644,-0.003028942951428252,-0.09223779816963128,-0.05266005928328289,-0.15009540038250568,-0.14355803392939284,0.021159195582243766,-0.2805553970841971,-0.09051350125075742,-0.011502347681983436,-0.0077020433235146625,-0.05816099790724742,-0.029294502191244354,0.036402438958636374,-0.020636183551131292,0.02664291377085325
TAC3,,0.2869553858304459,0.041144704838569614,-0.0020100801101052674,0.17209191536929536,0.12117575390651421,0.26979744073036754,0.048757640016703935,0.06206018804643332,0.1332128325625826,0.07099654713522456,-0.044827697366164945,0.016596393077894078,0.02711753501119559,0.01028885926649039,0.03443079695509223,0.001839198059780697,0.04453551516079531
TAC4,,,-0.010085132947273132,0.051748877801546536,,-0.0054051285369964615,-0.0526355756385296,,,,,,,,,,,
MFAP5,0.0045578879571503755,,-0.01656832122814003,,,,,,-0.013225793021417529,-0.054370564921589856,,0.07055008499752925,0.10278330576436384,-0.02227827529328254,0.05459535862590604,0.08503304385590697,0.01229413870767603,
CXCL16,-0.01707411704504613,0.05693497144830648,-0.08741254911008688,-0.026586278939908493,-0.013949402329053723,-0.11936225212484144,-0.21529826064256946,-0.01100673722740286,-0.024619157948434868,-0.18885995148137433,-0.08684384822164114,-0.005777681828536617,-0.021183699169739004,-0.010125909506968537,-0.036202272057342784,-0.017733603604647635,0.03873266862775901,0.07009252339248019
AGRN,0.05658275473466999,0.04547509811912433,0.037134797455583624,0.06783469251004796,-0.028918550732487676,-0.06274051839824131,-0.20428319889878674,-0.09105593454071767,-0.018211514742055335,-0.06630715689938259,-0.06954210043351432,0.018275849476152684,0.05237051435968484,0.048779787193023956,-0.1272659611456741,-0.034014399305569855,0.02990675814316741,0.017610216012229837
COL4A6,0.012018900492859544,0.004690765724826709,0.04008589642918613,-0.016566704118865926,-0.055553294983507716,,-0.045327782588192235,-0.03599899502167781,-0.038166265363403964,,0.04604841763492948,0.07473428426660324,0.07937929380316049,0.029866740320686844,0.07174636898716437,-0.002287601058500773,-0.03774716718040186,
FST,,-0.0033007521409553903,0.0669990538983334,-0.02712184496529967,0.036125827634387986,-0.032207181005554864,0.04446055891155746,0.02688096229331022,0.01542552801581767,-0.024646908029974348,,0.008153989111153994,0.05871958231804689,0.016779588506959976,0.07436677747988599,0.011614288427138103,0.019291706882239395,
MEGF10,-0.01390670526493932,0.12701192455413457,0.023917348228416818,0.005468532134426214,-0.012740151148502772,-0.06423707788729004,-0.0006291909448631853,-0.017045115196165743,0.029913944373466183,-0.12269068519640738,0.060873816528709906,0.06327804963109777,0.025366430934292184,-0.018098053470300555,-0.04253923081697431,0.07706580290344073,0.06335230042670861,-0.10503974504174568
C1QB,-0.03552749722316666,0.017771071555638517,0.007305448326624973,-0.04979216389456758,-0.046802123875147726,-0.10486274200995309,-0.21597508346297792,-0.04748650042547149,0.0012676874794955038,-0.35330763695932355,-0.12044135829529327,0.03190525328431511,0.07476972162260029,-0.021584584603047914,0.018373548742757415,-0.026508046705177882,0.008773877307764662,-0.013263051580242415
HLA-B,0.007356175571621932,-0.1033588950626014,0.014716079233841807,0.006674537081150694,-0.18559661560373045,-0.07437870718006188,-0.21209638685896845,0.01721534827407352,-0.06112390674824112,-0.3227533521409608,-0.10976637195236487,-0.05553241763648942,-0.02413213837432531,-0.01855767568403411,-0.010576327060544137,-0.08130111435241004,0.06997052729629043,-0.11851631100310643
PDGFA,0.0032627422467910454,0.06430414601296575,-0.09582798450673782,0.01443230876805237,0.008927328914014104,-0.05077053287095422,0.014009136944680279,-0.05229846471972059,0.019716014266930457,-0.031072157884625775,-0.047646227420865675,-0.027036578205353535,-0.03342484366113112,0.008422280342197368,0.010726178689903481,0.003982774806361263,0.004586175892112547,0.012799521043744724
LAMA3,,0.15315785070422508,0.11467651698556047,-0.023228655608194978,0.09386077971522132,0.006988936651760002,0.10780832623020743,-0.013844259969655706,-0.006819637011900292,0.15783383813965707,-0.016918235473479017,,-0.015212281678986597,-0.016881389273097264,,-0.025314508356145463,0.05346380479646875,
DKK1,-0.01867989327637363,,-0.029591821437424053,,-0.053067305382666435,-0.026583069802344147,0.1480626086306024,-0.06163967157104093,-0.0037347604145997956,-0.0793348425591463,,0.03525454725532904,0.017077555036933006,-0.021903533076890986,,-0.03802017991609788,-0.08368844979096611,-0.028591443940169114
