,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
CCL27,-0.023231048647841892,0.1185555683667706,-0.01444644028481792,,-0.027281961725682372,0.029232374604958575,,0.00800209575759497,-0.010074171832382448,-0.02251487025537056,,-0.0003574547352084799,0.06692131431533145,-0.03428402405721941,0.14300998935771278,-0.018044556945168495,0.1195841591338523,0.018727003147682903,0.08181867569501401,-0.026932632291819993,,0.026555569226447338,
SERPING1,-0.015141728984677803,-0.002495730099840335,0.05688177171173009,-0.01628036941772036,-0.030494529143049967,0.05210035572335372,-0.038865564667656304,-0.0399319293080582,-0.05913612066108449,0.07130629962986013,-0.004113518843907005,0.010711605755318203,0.05076813544769198,-0.06143966505193019,0.013636816865996779,0.10268022898394538,0.06320754935764002,-0.020085312315694562,0.08846526608008626,-0.010662425072986453,-0.014914357309453175,0.04274082745882455,0.09268983645878796
AZGP1,0.06518490565728756,-0.006660029919524386,0.044020580402640785,-0.002083132160687136,0.051956113506900714,-0.005698103480468384,-0.0017778858827274696,-0.01572507796917246,-0.019438179424661285,0.05166922206713302,,0.01826286026265981,0.039625902148149955,0.07222176051419021,,0.02178077256188778,-0.03839803396636708,-0.032416028221293525,-0.0043082016342817515,-0.01402450071385088,0.11525958932676043,0.055715354308001334,-0.10047349025683297
INHA,0.13079893286026592,-0.030328964348847177,0.024194313222839263,-0.0177771585434941,-0.06584722744256255,0.04581247139291349,0.00831853390393064,-0.025106887849693366,0.11193108545237793,0.004661150245466335,0.007098891048313738,0.027612964827317128,,-0.013858540574270776,0.03294075812787433,0.007635122486215304,0.04264464878239861,-0.003605187673315994,0.04772093766234994,-0.018318820139467864,,-0.04264005717206356,-0.03426499585994997
SEMA3G,0.043247994070070024,-0.023717105991046615,0.05255404987400222,0.04073309354429935,,-0.017730295623406337,0.030942285339234547,-0.021867601302643428,0.026547440233104323,-0.02545801283254756,-0.025384252456025998,-0.02019073841623245,-0.016390873503582853,-0.01177399242848625,0.012591459991287175,0.023028197352836594,,,-0.02604173272070494,-0.027788042905794105,,0.09946732745353898,
OXT,,,,,,,,,,,,,,,,,,,,-0.016227972782669447,,,
COL6A1,0.10899430143347295,-0.006154370133781515,0.05574463495464051,-0.00668185053520927,-0.07465109601153228,-0.006079843237225754,0.011258130324776214,0.020061060475969984,-0.027694820334636203,0.04377120132864648,0.01647996657353915,0.02638088893796784,0.04186412779239917,0.034422176789739065,0.004559661623420631,0.0210410348022976,-0.01851970561915403,-0.09439297877135666,0.03240580042690091,0.003524151343019898,-0.08773408392584266,0.04894801357238584,0.0901845932388194
FGF17,,-0.028217833525462747,-0.00829821643425588,-0.012722259782466291,-2.0979649176126138e-05,-0.018476773000718625,0.052823828440072274,-0.020033130156621313,0.040080864352503555,-0.03244000989909192,-0.019552290221223557,0.05258212740134249,,,,,0.031320413976278216,0.03463068204934324,,0.007017706617008657,,-0.025290820805730745,-0.0035335902685227115
TNFSF8,0.049872533814792584,-0.021334924309986292,,-0.011261065420687642,,-0.017248519631059955,,-0.011289368215304362,,,,,0.035991625669974645,-0.06916164883299998,,,0.0264229322585315,-0.019381566333172697,-0.025274331519318887,-0.017255692716674594,,-0.0141649141176378,
FGF20,-0.03358200415922372,,-0.028670469033972718,-0.026842903415188104,,-0.03528493253814498,0.033387540241209664,-0.0026217311837539252,-0.020217301941089384,-0.032926119472731136,,-0.017274551092157843,-0.0008172448405495072,,0.016585311059238817,0.0262969997937838,0.005180246492728356,0.09421633005222693,-0.019266374738686688,0.01072908469669752,,-0.006087616449036721,
ICAM3,0.06857312513046059,0.07589255356481982,-0.014002418851250528,-0.008690174521295273,-0.02618404379433158,-0.033227100646129236,0.0353961137600849,-0.0008288853171874995,0.011304662802767105,0.05746383095317786,0.029127930086864692,-0.015011913546959285,0.08442969262543668,-0.0346570932103181,-0.050498075697240664,0.06810730319452798,0.052383872518974486,-0.007381566997167717,-0.09115109429836558,-0.036636254584703466,-0.03287271011970896,0.0628459845706507,0.009281005941538563
LAMA4,0.066362596221067,-0.06810984771824424,0.026829724534067616,-0.007417197889275113,0.0247428325278184,0.0114627943735484,-0.016316694451681664,0.04989544826059189,-0.008230314727764554,0.15556681067871614,0.04549322518849457,-0.04835918494138251,0.1434149970848046,-0.01647150150668339,-0.01547102348107211,0.06484497652150337,-0.060259066234885514,0.009147221332941545,-0.002686602326415656,-0.028289972473201037,0.02287345017456286,0.08307895431167511,-0.03939050410895449
INHBE,,0.001988951234487398,,,,,,,,,-0.022640554495763562,,,,,,,,,,,,
DLL4,0.04337336608929572,-0.032896537477016326,0.022125101323071817,0.02022846876024172,-0.005208740978201695,0.061175268791674106,-0.02899117183711638,-0.012933962847098003,0.006071713854147688,-0.025656839092055603,0.08742458413707348,0.004497346349554512,0.07868557914870489,0.03585722487431618,0.019367463287048272,0.044029693627419514,0.017196334467836777,0.03794920470850735,-0.02368294354285327,0.016910235782197323,0.11943778764988808,0.08994497398499096,0.008978312990668492
SEMA3A,-0.028556306482399322,0.05434583511394264,0.02051879075063744,-0.0062307514275182245,0.056511907988042204,0.06129730637688005,0.032540279633379646,0.04942053090346922,0.01576144622905938,-0.02276919941206937,0.03615142539878416,-0.028107435186993383,-0.004245483367903177,-0.02712316966740415,,,0.04944508179897965,0.022507766639321407,0.05174766886879388,-0.007365072340079137,-0.06053447215270645,0.014829481344679997,-0.058088263854189616
RLN2,,,,-0.012093637292257126,-0.03461590967719961,0.0023973030822050548,0.14237382941633217,0.012468672250881014,-0.006603593749076816,-0.023815547336037825,,-0.013609611055366356,,-0.05730057982432796,,,0.057691421277011705,,0.033663632001154256,0.0006083611997342802,,0.060808628942481104,
C5,0.010141091977721573,-0.03141359033626676,-0.04627139388426792,0.042973489258842194,0.10638691719418872,-0.02956268070109204,0.009859571490494184,-0.014099740700749224,-0.048096190585783474,-0.008958465116156685,0.011272700285325931,-0.011878370092800876,0.012044930848824378,-0.10522121019005881,0.12162681912626305,-4.0901018508109244e-05,-0.004758361551962741,0.04540957606369737,-0.014624927558804806,0.07453746077991856,0.06661994779417552,0.045037901533957966,-0.03579020550960717
COMP,,,,,,,,,,,0.09475144906670295,,,,,,,,-0.030266689714176124,,,0.00991783001681326,
EDN2,,-0.028854264558872765,-0.016322187748223575,,,0.04273776407801616,,0.02571818914465257,,,-0.01794380190811374,0.003881434181673141,,,,,,,,,,,
C1QA,-0.07765120748197046,-0.008081559189504872,-0.023059684327598154,0.00024316615090916901,0.003634312944592835,0.003342910708481193,0.012208286984863788,-0.02171480322595821,-0.029927667762596005,0.06939827894597651,0.05835953917385056,0.010049405399449304,-0.06529615230013779,0.042069792258471475,-0.028754742784595215,-0.01760862289887122,0.05822884214614515,0.008575521444879752,0.029597014677012038,-0.00670303842836073,-0.041166381791798566,0.019692860332414772,-0.10526697624324716
UTS2B,-0.021388772722768356,-0.02294308127836255,0.06108050685053278,-0.013756815507341707,,0.020999369990124347,0.07006025302194853,-0.00994019458110314,-0.024579826782041358,,,,,,-0.05351081329869675,,,,,,,0.06224662610052922,
COL9A3,0.05231425181740722,-0.046728476861104803,0.05223170451993117,0.062250848160501984,0.06634992082244726,0.006641837543318755,0.056612117162505256,0.055080662931375535,-0.01070880803530395,0.0636869121911093,-0.058447506975936286,0.0803938103669208,0.0026436014217269426,-0.021790957633029708,-0.050823498623216806,0.0016526178427380407,0.05380927099494288,0.061683058514364744,-0.004541823684025881,0.015013341929519605,0.11572318590626748,0.09472984628389418,0.06005823459024303
DLK1,,,,,,0.008086219174881065,-0.013129419786044094,0.007740447603746015,,,-0.02851998133526985,,0.011057537816127817,0.04813871770464552,,,,,,,,,
HGF,-0.037639306284884363,-0.03940542065183285,0.007014742061415803,0.019180363654379334,-0.0026372922966951735,0.0012725777064652127,-0.024128083177398976,0.0013115813989104121,-0.03434112831465827,0.018022939713469213,0.07055174422454041,-0.020728950182782778,-0.01312244197785346,0.12149277649294579,0.00028307422540645985,-0.028506022667062456,0.11114704227796317,0.04163231947213586,-0.030975735905272785,0.03364425120972398,0.08891451138769273,0.027868997174030696,0.015573611341331587
GIP,,,,,,,,,,,0.04392255552894296,,,,,,,,,,,,
P4HB,-0.002363838919269643,-0.02980317889641436,0.03313128794549162,0.0780551692671658,-0.10006012621589182,0.011049414961756066,0.09978162598386524,0.03816941595457196,-0.023600574881851227,0.08453722528755138,-0.024106205758833522,-0.03194311112369221,0.07193857353561361,0.06487693586991303,-0.04258694180907879,0.05836935960660154,0.007001847709560913,-0.07479508181763857,-0.007159227365185547,-0.00025473729954180694,0.034134038526436136,0.05803790300418709,-0.03349216633962601
ADCYAP1,-0.0036184919624667623,,0.06657727513634139,-0.017089816720597742,-0.025621179226555692,0.028150783910339577,-0.020564885743773693,-0.0190618796804475,-0.019279108173910035,0.04939977927272153,,-0.0200541475059062,0.15759076573588734,,0.00613886592143082,0.04833207363516715,0.043419823698001146,-0.012103309277440166,0.056084839998110814,0.027264571545999008,,0.003304974195936986,-0.005362136239343599
GREM1,0.037738344362612655,0.002376560524695212,0.006138589335033354,0.03777563561905815,,-0.018677576866427015,0.012487445374021732,0.00430095905851957,-0.011438934593311407,0.011346174381483769,0.03900489978601559,0.07156605737426312,0.12173021995820607,0.02442710211165153,-0.06076953877833989,0.013030362195955561,-0.0417414762665683,0.026593145933701053,0.067332797757333,-0.039853318492411575,-0.06796867637585503,0.07632278900968775,-0.04210722172998743
EGF,0.06607654892121553,0.10573462830873813,-0.015038677961861662,0.0421417237951776,,0.050324523361111526,-0.021755207086121237,0.00031055641418364536,-0.0006874103777896161,-0.026439204881079467,-0.02340060319838209,0.06984712927948447,-0.003178656261667506,-0.04091321850131359,-0.020371266282766448,-0.03467119550178349,-0.026647031212118286,-0.016893070482938335,0.05583382222342955,0.00702007854775038,,0.034706059737194477,0.12959799095651534
VEGFB,-0.048455198581925873,0.01671726342213601,0.0005007940964450059,-0.021294377455884615,-0.020181920132930065,-0.004303838321401978,-0.0002775648472881979,0.020284278671065994,-0.029580736087583367,0.00454080425498022,-0.04183792846247609,0.006158237459591552,-0.04150534449240466,0.08993891720753217,0.13082575198701377,0.010391443755414306,0.017903160313781145,-0.036253372788086484,-0.015389931367137368,0.032273376270714096,-0.12237088831684394,-0.03734473193181991,0.029016972235081255
FARP2,0.03205800316414814,-0.056216647113957,0.02627413726138139,0.07465324410879287,0.04765627514031956,-0.011732435741283492,0.0879713403243386,0.0020244170635002477,0.01673564689310963,-0.033769156759699166,0.03689951430696621,0.013054672389474043,0.0008856824920381228,-0.00034942562128366963,-0.02101002570535762,0.017497754842616904,-0.005871253650359759,-0.003873912081805166,0.09904498895333212,0.023156277707968118,-0.08419188031217383,0.04223116961512061,0.029879131508132786
BMP3,,,,,,,-0.02120907513904682,,-0.005346318890299323,-0.020181947741218287,,,,,,,,,,,,,
IHH,,,,,,,,,-0.03203240834127081,,,,,,,,-0.02852906451611773,-0.02060674550146739,,0.0011505597821895473,,,
LAMA2,0.06314886323911457,0.01661793188757746,0.03349272944433849,-0.016075216570251696,0.06737579814598241,0.03463002927939678,-0.012199418941078953,0.0057508483981865985,0.011328291852421138,0.035073677130198544,-0.02868378712963243,0.052514508294291024,0.019717902258838054,0.023583441891618876,-0.06901045362589883,0.05298104248004112,0.06378629326526479,0.05027114869007483,-0.0004415569004221663,-0.024991536722530332,0.008125008663441236,0.07274121635905093,-0.0736759150940838
SERPINC1,,,,,,,,-0.01063511023631352,,,,,,,,,,0.03125830006608109,,0.001560982953195064,,,
NRG1,,0.004590132961943692,0.03921325198917506,0.034684285048046645,-0.014007577327606468,-0.03488864150894532,0.006623072374496305,-0.03266235199734713,0.03984930101288688,0.0009235617969731418,-0.013056888662684547,-0.015300427969352487,-0.028182851096824363,-0.005323996830034768,0.05884119880367884,0.0007469314703483121,0.002891833722538563,0.0850537890545385,,-0.030590204473449754,,0.05244748354955032,
SPINK1,,-0.05383929315005749,-0.026763451507080895,,-0.05136897555954752,-0.03084522447909945,,,,,-0.030502877486505535,0.011358101686918523,,,,0.006295440138105921,0.06943883407773668,-0.010733349675436278,,-0.022695770625978003,,-0.04068750233985373,
EFEMP2,0.045605948819993025,0.05906239976946911,0.053375294332923096,0.009409981951155357,-0.0010647583818338701,0.03426347357855228,0.04021419955884132,-0.0019771498930780417,-0.037105894050900624,0.017986645700774684,-0.08567486756596171,0.05514071860566349,0.18500812698995955,0.09448223704439748,0.11793413647920818,0.029939386008452366,0.02437024311476377,-0.03867984628524187,0.011423898970331796,-0.022435518560644505,0.014420712942111795,0.039019027040342553,0.08928737730770876
SELPLG,0.02989804884050832,-0.034369281849722905,-0.05708800322323202,0.026915019030418978,-0.02025427054373368,-0.041334832235328106,-0.00382437140303659,-0.01063336664703412,-0.018572035427782026,0.009797038737651819,0.05737008698182202,-0.025309795591594474,0.001888719058673696,-0.03450344122489737,0.06774395825541966,0.023264884960209974,0.040456652587468125,0.03765450158089883,-0.0004876667415565993,-0.007342808424761229,-0.0004409434961258904,0.04601097443258331,0.04453634339657433
GDF6,,-0.005409205302004951,-0.027708153010424997,,0.04225950346012483,,0.055598582552598134,,,,,,,,,,0.03421115878596085,0.048735067670859625,,-0.012093950125782954,,,
HLA-E,-0.0388653974573978,0.0064626559386735845,-0.019999493703085222,0.00699858037364103,-0.005824111200432783,0.009433264643771418,0.0387822737895527,-0.006496134903090931,-0.04244834334038145,0.03335051937828233,0.016552196021996472,0.028540019445754294,0.01994302316851464,-0.05220652680890372,0.03434914491468483,0.02592553019643176,0.04736655057658197,-0.05407632933520757,-0.02231751994944621,-0.07243748755495458,0.04269612552486831,0.10857470992523971,-0.0045447242180512324
PTN,0.09536582513110742,0.011658850134900405,0.003548248413982111,0.004845822669667893,0.06794272921179279,0.026525984544843558,0.05432773701993464,0.02992195767502854,0.001615716447396661,0.06609423706012131,0.033628919489109274,0.08899983144128024,0.040568518156520045,-0.037580603084759794,-0.02592515555378072,0.07307349870130182,0.0699942313746866,0.031694650925340004,0.08388653052879887,-0.05414149851657854,0.00794199277115107,0.04312790639300541,-0.025773752828245438
CD274,-0.01824064950894805,-0.06107197181668665,-0.027499330480460927,0.07667035131169408,-0.0393634239378935,0.08045136531848159,-0.030328143368837678,-0.015549983897979326,-0.013568704285087522,-0.03372397835617473,-0.02054299103121128,-0.007225039632053271,0.027148555430574286,-0.025224643204122422,0.008222969845788306,0.03652464674930835,-0.030480300355758102,-0.023320260257350803,0.005185456981125746,0.03887168323138751,-0.045317977793687306,0.0016995181977228777,
FGF10,,,,,,,,,-0.012780226282424471,,,,,-0.053190661132992006,,,,,,,,,
CD14,-0.059103405449270556,0.04249231632526959,-7.790723274490629e-05,-0.020123175870467906,0.024739432419026607,0.009476883571371365,0.049999533416148455,0.02445656614644433,0.026565694392416402,0.06539519176490406,0.060936897941691534,0.05986947552147686,-0.10294567658508906,0.03439169865376867,-0.040700527218948235,-0.0017345860259771106,0.08151768801368744,0.010632676457698418,0.10577418169649737,-0.004181628464244997,-0.0028838525468669472,0.013535390709829677,-0.05325004072418508
SFTPD,,-0.008714346586703343,-0.00048201307986271046,-0.019190206671064164,,0.05636492245980016,-0.017590559881114617,-0.018253709216844275,0.018184568864517976,,,-0.023011134370353837,-0.0361863736257032,0.08699861117057234,0.06434455785585437,-0.04610973651903918,-0.020128868125462548,0.009590763279862934,0.00959775151109272,0.033199081152913215,-0.03150260833503897,0.07930549234613007,-0.04824837364247309
SLIT1,0.042825144041428564,0.035686622258843656,-0.024076303295150023,0.0067353898732169905,0.09216463374246657,-0.03812873086752571,0.07342954583965293,0.00532871401273234,0.0630944690252248,-0.058374852249205876,0.0332162419329247,0.024116997807296207,-0.008003678240318815,0.09434087618349228,0.032218022064600886,0.060333916128923894,0.0496342203323891,0.015196916969422188,0.008739486718944041,0.0903525243161577,0.0969604884105663,-0.01867907844498456,0.05399536510298223
LPA,,,,,,,-0.013593858990116591,,,,,,,,,,,,,,,,
CNTF,-0.027587663073113642,,,,,0.004428958875445278,,-0.00906556298254487,-0.011438933604671277,0.036772845707378835,,-0.01580221077292546,,,,,,,-0.026041742996937543,-0.018926674460919845,,,-0.04824858068382704
BST1,0.023468481741641723,-0.045796835706209224,0.07078154070748012,-0.02747258075741558,0.04292825842427405,0.013789101707556732,-0.021889855774850562,0.010089554071720895,-0.0214862268840848,-0.052023244642232444,-0.04463923982391721,0.1064573920276796,0.030877215492239755,-0.13568912592368812,0.02218081200853725,0.015072525298390397,-0.0018156802195396682,-0.008998299840355672,-0.00668790372422111,-0.07088105817223644,-0.039106681627884075,0.044833967983891096,-0.049664908554780667
AGTRAP,-0.0516876336671357,0.02210468778053676,0.08230290752211382,0.019349182852060155,0.0754323386143827,-0.0016498130241950648,0.04394195964310044,-0.03975314430584639,-0.02998414373171982,0.027738615643431528,0.016552818377404077,0.02114465641180914,-0.062291405670561975,-0.03885548807899976,0.06962081613939942,0.06834662261890347,0.04215845594797206,-0.01220332768214553,0.0009697775967373507,0.02994767607773021,-0.006757502512839711,-0.031889510767845186,-0.002656485514062554
LAMC1,0.04649414349080087,-0.011047642508705074,0.020262972870783373,0.02002853528947531,0.04576741549466511,0.026015563997317023,0.016929895301054917,0.040751325805939244,-0.04284870104602044,0.03217970306336527,0.058551748136182524,0.07826637309095592,0.14048165212690966,-0.057491926270758185,-0.12028702854801017,0.030006353041354246,0.04419062302790417,-0.07751304605311081,0.0021431667135932537,-0.02774749562241766,-0.03562797095504924,0.06737506221853702,0.0748983662295049
COL6A3,-0.045307901156900025,-0.03386904194132754,-0.024466709109860887,-0.01766427863939417,0.010955218598350717,-0.010200186241781498,-0.02728736527677132,0.010967214632742589,-0.0315466052318847,0.025778530292674292,0.06593337443872162,-0.018146505157522225,0.06393415752872061,0.039446444079926986,-0.02021499245444196,0.016757311059593393,-0.04615605083211988,-0.044934215660256245,-0.04274775238084203,-0.010205857966687073,-0.05808678600769065,0.069815441755071,-0.028634701049244676
FN1,0.06723865465380245,0.017415945757363074,0.06776434209922322,0.022592028346915413,-0.09235134658441112,8.597209064842008e-05,-0.010451459965759557,0.04185319755797466,0.011827938670648772,0.10304496744623877,-0.020024762008140393,-0.013108367600963391,0.16099425721882757,-0.015351620046859452,0.019423711885267037,0.1122355529641159,-0.013736486543596684,-0.07466465627945149,0.006265436079766079,-0.02628746410072772,0.0043456515285230845,0.04252626012716522,-0.04433325915257496
MIF,0.09208770936342418,-0.03346133916856423,0.005930717813156387,0.0011696216528501047,-0.07207277404701612,0.04838068569177596,0.01728429035635755,-0.000817111582570821,0.033414108194577616,0.031936177508300356,-0.06275791749489554,0.015692061407550438,-0.010255495154224917,0.07134770080919613,0.05793616277715985,0.11386691466354251,0.06550802698357643,0.0055251605836092775,0.05008967283506626,0.023596760907706658,0.017864794532717707,-0.03787565937471031,0.014641974132942782
JAG1,-0.004084822576269418,-0.07290721623328467,-0.01742299259156642,0.032055454251636334,-0.03187314083810628,-0.006710451666251172,0.0768349872786988,-0.025884632385544483,0.048267352297349284,0.08652751363067981,0.07187456961883054,0.0368109552955948,0.07098967828868939,0.07045378826604894,-0.06913440362960943,0.013117506667115838,0.00524363027507935,-0.03564331933248072,-0.06330074132978729,0.03666502161208971,0.017910781064126625,0.011858036602051621,0.02933834434367954
NID2,0.025792532527500495,-0.013791257353825368,0.055008839619910516,-0.021104077433901445,0.02130841520316873,-0.03841285261305045,0.04270291454936915,0.0003767577103931774,0.02948353459715842,0.09993837009160425,0.08469972880287042,-0.03518553624842062,0.10445351919025803,0.028506210478300622,-0.04066968963625879,0.11172429926445246,0.005360322279041504,-0.037214452704269214,-0.00670304537858278,-0.017221355017553876,-0.041751461210204815,0.09256454829018645,-0.075892029209242
EFNB1,0.04488040504358525,0.04140720091329779,0.021561407740074666,-0.0019527804709449854,0.004709962578425277,-0.024998395741084194,0.05140407857650605,0.029446139512145832,-0.0036780601445603493,0.0032743941551017963,0.05177753402081218,0.04200579865937975,0.031906102750595536,-0.00883212863225454,-0.047380711382045824,0.07938167393153073,0.04704273662091575,0.01798177729556007,-0.030273356942365003,0.013105413326485193,-0.059475650165216234,0.07424660328078987,0.041887427678255526
COL4A2,0.040320509996558514,0.0050032163936025945,0.05691226776332127,0.020733734029258353,-0.04870857777154773,-0.004426373176062962,-0.03063463535002181,0.029748170620870436,-0.01910700880772762,0.07891401038416411,0.07101397363534491,0.021744611543428334,0.15695605283661426,-0.02785465710156329,-0.022511469834134018,0.06006270981978763,0.009353700755064476,-0.04523072496021865,-0.021977087184200328,0.01617460700559982,0.034928721421184424,0.06302248093368319,0.0147766513022309
SPP1,-0.08587706861286488,-0.0036459423398615617,0.01981573657670852,-0.03762364932384861,-0.025917380169939573,-0.00439047397509185,0.06568640131607845,-0.0231116091199701,-0.05070677657311246,0.09923236911812537,-0.0006603000986087716,0.019867841228814194,0.009844068237431763,0.07468869326028868,-0.061157658854503576,0.014894913337870042,0.09053646835866401,-0.024442462371732847,0.04893676572304697,-0.051724835381965095,0.12759920454870213,-0.1087019879581515,-0.14884558201014406
PODXL2,-0.017466580310296864,0.09746104032798927,0.022520702639645406,0.036120242547795334,0.07044217551989962,0.05531050528354892,-0.023012736263367063,-0.022511480650420742,0.05462090326706691,0.017995408863885926,-0.016185851002781988,0.00048765146934278683,-0.018915161379911647,0.0003664915505095036,-0.039756982199028505,-0.04622322794404764,-0.027843726131665594,0.057069208637502575,-0.008657754009628519,0.02667150533637563,-0.09543771344353448,0.047943984301659054,0.05202579667554457
IFNE,,,,,,,,,0.031886249879642205,,,,,,,,,,,,,,
FGF9,-0.025221995814181313,-0.04769218514164855,-0.05206653215075973,0.027241598457618574,0.012959392126942568,0.027022653878977506,-0.004241331066481099,-0.03172214174206672,0.05312492334961305,-0.06389134458938833,,-0.017333404839464158,,,,,0.038251251407776486,0.07705332296663031,,0.03238304871614343,,-0.0200622002035422,0.0638938041175229
ITIH2,-0.0013247522963737116,-0.021334947023853475,-0.027585868892300722,,,0.0016752199248847954,-0.021619817242786527,,-0.04998228719827909,-0.0036927070119628118,,-0.022148419468610396,,,-0.00399005935409651,0.04891307657410321,0.06243616830388407,-0.014378278866403095,-0.004374610263469052,0.006758149616229572,-0.02756203280201821,0.0647538581435313,
ADAM10,-0.04437695434771855,0.06109411966616022,0.05415982875624938,-0.007789696559117973,0.029225924991231514,0.0026196369292937212,0.027245040481960248,-0.0020049306621439554,-0.0019137685236527372,0.036809670653554845,0.017818284175726336,-0.023979187903550147,0.03421723456469348,-0.019954726750724745,-0.03476702626234395,0.016523729886911,-0.02365273505757721,-0.03777007096631145,-0.038362467910272716,0.005018869851341724,-0.03570286337402987,0.04895077044321448,-0.09847557137912269
CFH,0.031642290783211256,-0.02575498522866522,0.036563715256726484,-0.003163679761157593,-0.016407431847377713,0.00852484446294789,-0.01632437122907756,0.024861814478946472,-0.04055821379372045,0.041380422074300725,-0.02313153722705765,0.05963128208067994,0.05451231031263859,0.020078064077652415,0.05037589693975099,0.11457137838005706,0.07958557004479289,0.03010762796679619,0.022498009410486675,0.022547981222225247,0.0009154939747357967,0.07038785545029413,0.07418437170348208
COL4A5,0.03289789071527716,0.04039377971661512,0.01527181233788133,-0.029791044625467267,0.10544868807424787,0.04778012972247346,0.035941490056305,0.01554776848957446,-0.03379284645652473,0.05192910845472117,-0.015981762915272157,0.0898461169687698,0.08198667933726074,0.0014250818049095257,0.021848989009735826,0.033184648834668304,0.014949419767987889,0.05061008444220917,0.036746671090083706,0.0019635515482858534,-0.06798785252017854,0.02045377802032888,0.04043938907439631
LTBP3,0.007732573373922512,0.11215142735002408,0.0393135174795484,0.007457702043347829,-0.03164231954054247,0.009649277925516725,0.004335324416214413,-0.004615864139838849,0.022157033360272103,-0.015265725647139596,-0.04415895341506865,0.08045427836935813,-0.015118213246251986,0.014076833642509994,0.06892305789914048,0.07552361458585818,-0.06851601514485435,-0.0352874410408037,0.05208255428167518,-0.05226341845729113,0.0062852359963584325,-0.046771603961186195,0.04591771173750167
GNB3,0.034587771354481614,-0.03887875521381496,-0.05414362708131078,0.007921400266824773,0.03258344023681485,0.010389468575115947,0.01726367637799134,0.0033356004088113816,0.05080593230637593,0.06424193461303924,0.022817861784028334,-0.006232727573103958,-0.014285883086397994,0.07785321051405458,-0.06333242211893213,-0.031166604598388693,0.05344742581395757,0.04847979269191417,-0.008708349961186898,-0.03978939839093428,,0.05183604805147592,
COL6A2,0.07043599667357939,0.0527671881693481,0.07663380584836771,-0.017334228572666577,-0.11429776331434582,0.020764411992531144,0.036327931378097776,0.017579884545081966,-0.021114785767815773,0.12256680286224074,0.05240651849422079,0.021734496644952354,0.1549303365179426,0.04121323186688657,-0.00914460557187138,0.0042755252760253454,0.005282344786345771,-0.09902057039707332,-0.01199389542279518,-0.0287035664327448,0.05958827292131376,0.06978629753829088,-0.011154123639842342
PLG,,,,,,,,,,,,0.06500963403014251,,,,,,,,,,,
GDF9,0.09378103506928383,-0.0024418972499173305,-0.0041029660442623815,-0.018790886076849107,0.014228625118979238,-0.004893299457718721,0.030173501620748822,-0.023763868486556393,0.015803850043489446,,0.03712130278326895,0.042064073675974666,0.12279589434571767,0.029947964280040228,-0.0553736459584392,0.047397930062978544,0.07499465806724379,0.043447686406795416,-0.024289433506592562,0.0221542938578372,,0.03691450328538216,-0.051048205683258845
NCAM1,0.03090209400229444,0.08408986720073737,-0.03955645305411103,0.013628628896687001,0.0726858029853484,0.019974833460085033,0.10837910813588271,-0.05015020935625244,-0.018128607966273923,-0.0569887721840894,0.02794867850088924,0.06842329759636508,-0.02379099323822444,0.07354622663379687,0.09325465635949225,-0.006215326330958574,0.04876076290264632,0.012419098930952948,-0.005514559366302645,0.026239500633264943,-0.03519295850731689,-0.006092574554008652,-0.10506557397215982
APOC2,0.019726360524383306,-0.06280660807496925,-0.013699158853265838,0.04287724828952706,0.03151357730166415,-0.009810401831548483,-0.018436252701084344,-0.0253746392186286,-0.01912048803878946,0.05113338688925545,0.038728850970310987,0.033007651274199044,-0.039210283928015094,-0.014092505518654664,-0.005087109192268748,0.07433235494853187,0.07334222481310813,0.035935281253262764,-0.029657769907050203,0.04132408530384365,0.044932871299528374,0.0914152244321124,0.040536916429535566
BST2,0.012127960871920819,-0.0071824302877253965,0.05979184385002897,0.03187441067445242,0.004682543812983582,0.006362242692839584,0.0016244709173707606,-0.008593870986907923,-0.00819805624211304,0.06594278619778628,-0.04678160933433571,0.063963081418755,0.08617990809531294,0.07716843642569679,0.11807566414247617,0.12617472850562508,0.046663869492836546,0.05027853933509561,0.03315961419504977,0.00891504956749148,-0.048661140689230734,0.03528668229511125,0.0737096682493916
COL5A1,0.06003330654287727,-0.046846344426502706,0.025227249714671034,-0.0025815296880039645,-0.037714559068032706,0.03804113060980124,0.014049675305008008,0.08891993804936714,-0.02111970291687668,0.1419600263752176,-0.009583914728506698,0.020911800996502767,0.14511314550658883,0.02376783541648449,0.022182641654929183,0.11831103184708835,0.0018845971662733159,-0.07694087425530437,0.026710504708870323,-0.03235020635424613,-0.03331862161300718,0.06339884402838832,0.08500703684789523
CALM3,0.02804305883332353,0.05536734411362335,0.0313591751681681,-0.059730894483397814,-0.0176162068992112,-0.004079635913020017,-0.0467759531177283,-0.05989026802484268,0.06175142707252837,-0.028019325628553495,0.10050939622456063,-0.03665434536216921,0.009627127513013445,-0.09959510374344156,0.03958383377803172,0.03175244078145881,0.017793794738915316,0.09010133438014027,0.08479175028210575,0.025697837201016555,-0.0019720327468053848,0.04005160267525027,0.07078912318079446
