,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LGALS9,0.015765203597574162,0.027069101342475612,-0.031128967575115067,0.024217252654637735,0.0033811905415800413,0.04108214444265028,-0.1299503212395946,0.02794685251824731,-0.04911819315158685,-0.05590105591182599,-0.10547354858047905,-0.05412962988156416,0.00871868069866287,-0.0058937379807172475,-0.05074137037699157,0.14654093228314968,0.10605258441219147,0.12096069227034559,0.0780771780717276
VIM,-0.047084386031755465,-0.01270391089790254,-0.11709119693886713,-0.03000944970470846,-0.027263504921003472,0.052101214654940116,-0.1464720939215302,-0.04037645834710153,0.025008767634236,-0.07075519198046781,-0.17558370788961558,0.004812812452292617,0.05717857457989879,-0.022141448492727485,-0.07724226863048535,0.18051562478133762,0.024648170467938792,-0.06363225237717635,-0.03188992870355485
PLAU,0.026490086108089773,0.043144020956062276,0.022757552574393446,0.03367477977850645,0.0457100302130757,0.02493865956930748,-0.07143263072286642,-0.05988461905852582,-0.020556988370805777,-0.021471588666729484,-0.12940416595717272,0.04053715137612863,0.0719254363536923,0.08074781888087369,-0.03553328562522265,0.14457162621145625,0.1150601321390461,0.06522053389798542,0.007672387521732702
TGFB3,-0.0017080498624693929,0.05113258518540197,0.06706934723906788,-0.024620062736651155,-0.0543366525167886,-1.0471257158169406e-05,-0.0690826406012618,-0.007124589264551308,-0.011322633485513118,-0.041001679470348884,-0.10908327478442721,0.007242308564801648,0.13498969268392808,0.0318169198688622,0.09651458614800791,-0.06202380722021643,0.06490810700307416,0.06929625919491034,-0.020198881444807217
APLN,-0.06997366775398879,0.022154643126993268,-0.015176758518137611,-0.049352678028936996,-0.011475554789392049,0.042333452068017384,-0.07958866008306034,0.01857199386895145,-0.01587035376944148,-0.039318543804860696,-0.14622104012344384,-0.009975643684457736,0.047539469490987876,-0.0010763908260286038,-0.041412397095731836,-0.005163722707587767,-0.0378410523073649,0.013597908235241936,0.1299659593518285
SHANK2,-0.013453011199454716,0.024152224623727576,0.007355250847417901,-0.013503047742188289,-0.017175907938532093,-0.010347462310283476,0.16302274838038128,0.09193147950543044,-0.007480187316029111,0.09027531252982059,0.0989061736627858,,,0.0006856333628059441,0.06287729125716066,0.028162313335535514,0.07328092324253503,-0.039534044937667726,-0.013888658701348344
LTF,-0.018072791213328603,-0.016206474986194975,,0.04056296996065547,0.04712791402523111,0.010044370453545181,-0.08348754086117924,0.021141712679406087,-0.002452716969519983,-0.07483173205108873,-0.05554359772661212,-0.04922090868068814,0.0020751685621304113,0.04487378992135544,-0.04232891992582746,0.08518357326613459,-0.17944669406145927,-0.10302938163351871,0.07867269348023707
PYY,,,,,,,,-0.019798070152956364,,,-0.013623998287330092,,,0.025253523654454494,,,0.010445928696846067,-0.004450782401549377,
PENK,0.04629965689384191,0.0479076075385249,0.03273019779758699,0.06405887660456495,-0.015075398818706336,0.012583441711994742,0.19958813421069058,0.05281391258698729,-0.010005128299873727,0.027051539454874433,0.017684667860885683,,,,0.10418075834710559,0.007878665853218477,0.023516742959594703,-0.04063962460362312,0.006556418199317006
CTF1,-0.023177402655464797,-0.0005963745616331844,-0.024872718570797328,-0.022560374859077678,0.004350827835833972,0.05563184146665712,-0.04376971651489117,0.010131701039220608,-0.00884511819736846,-0.007147188548833761,-0.024833791859296225,0.017249648394054188,0.014576558711775394,-0.010963622212429911,0.04994842754760551,0.09605803136371452,0.0013518392750905355,-0.010526304023716123,0.040996478350852426
COL3A1,0.06364758423452775,0.08512177300899784,-0.03876240208145617,0.045539047392603366,0.040831223478117525,0.08772855363404841,-0.14057844235154232,-0.009271578364884053,0.004627533096696728,0.023851880582929808,0.016332020570085634,0.013483146699144093,0.10198052425233335,0.06837546176011836,0.06324287812072962,0.014897238048438701,0.26481192862682584,0.19670857063914068,0.08358289821398669
S100A10,-0.07143612472573377,-0.03270633357920069,-0.006627959804837682,0.02130669488384421,0.028981254601008435,-0.0015999319660563755,-0.11902139888280966,-0.013480107038380493,-0.05338434611887412,-0.07262681380935197,-0.16804621103304504,-0.03402431152911498,0.03138992542147743,-0.020375344935481793,-0.09243561553387693,0.12011453271848309,-0.15476133215867077,-0.09324478740023733,0.06165141208664468
FGF13,0.05059964093923881,0.05519983691250806,0.06593566450168563,-0.04339949101871128,-0.01997556764212123,0.01751760134703546,0.17946284919285427,0.07051908260922767,0.007416773451987665,0.10315884857177324,0.12572934194626237,,,-0.004981660130822934,0.024646555869536173,0.05990443825094952,0.02834837440791577,-0.029982472540449355,0.05732582648145672
SEMA4A,-0.029059177989710503,0.003858607877021843,0.049822676712874464,0.034062916675899446,-0.003469732921817383,-0.024747505587846136,0.08147482966996022,0.038425613750103,-0.031236976167864375,0.06334144215491845,0.16019935496568644,-0.05222648285561445,0.11826017633340655,0.021946442764941926,-0.02676108889857886,-0.008818671859449893,0.08939772219966764,-0.009214842940400361,0.028698789231152662
EFNA4,0.026896792721679354,-0.03896912110585347,-0.009088296245602152,0.011478116348890677,0.028129794206776672,-0.05326922881275513,-0.014459149045913038,-0.001095655335722609,0.012337795538882012,-0.0014803609269320654,-0.06375570166544765,-0.0032742200391349804,0.020359446084876887,-0.016263964778409825,0.009408629819761474,0.008454623576294293,0.0711578102155309,0.043707805713845985,-0.04783653907673177
HSPA8,0.06420340748236561,0.022916512625486152,0.006832114897042955,0.023157430001563006,0.005899663927651278,0.0017488120980256774,0.11606513611514305,-0.010802274052415177,-0.03965698850946132,0.06288304491735634,0.11252523480585185,0.11090956642980043,-0.05111519813032977,-0.03748407808840854,0.009655927363029684,0.04317352217038088,-0.09709899530478756,-0.11213189537541929,0.12366065615649205
NPB,-0.029453246063965807,-0.013289375249380491,-0.023503947232318873,-0.012614218752244423,,-0.010806673807557888,,-0.023614216415537764,-0.006966868535744168,-0.048555600213908395,0.04877393142692765,0.026908457760797568,0.020142656234720314,0.12013648275886883,0.050244026910157405,-0.001621104058250794,0.05142853863989231,-0.05693788576675194,-0.07273585149431214
ULBP1,-0.039669887210627856,-0.027877015045777623,-0.03172345795510805,-0.021616981999805246,-0.01727945232474904,-0.02051413836258774,0.057968997523572534,0.023006873159824776,,,0.007009207357793167,-0.03580123274845358,,-0.015893973339801346,-0.030298254179067282,,-0.015501386089385566,-0.03918090316624372,
SEMA3E,0.014629986866391465,-0.0037657068758127224,0.048228500825637365,0.004193220666144146,-0.0017790675732935158,-0.01654753683587794,-0.050379273246881295,-0.007105664257603851,-0.04205656121503446,0.05942643023658223,0.01801359921053596,-0.040306239499843605,0.046058716069732754,0.031095640687383783,0.010664454796444196,-0.05136634280378579,-0.032378961416368125,0.0685689978419171,-0.05845275377212075
FGF3,,,,,,,,,,,,,,-0.014359480719701315,-0.055046976725902245,,,,
ADAM9,-0.0019370780442085123,0.0017378153636717444,-0.023328166711973717,-0.008592250420415715,-0.02311382360804829,0.06325593989192009,-0.11688762005400768,-0.040703131834802654,0.009604423738563872,-0.025642643499225293,-0.1446194494763118,-0.038184618198310046,0.003964847455662246,0.06824689611685827,-0.05915128122973748,0.1324691223883341,0.030963050487328583,-0.0311541012052493,-0.01032607223201917
ASIP,0.04056332082766916,,,-0.011619889091960479,-0.0056585063102664365,,,0.0036043269481343776,0.03799963228138773,-0.06026035020078073,-0.019521647376357202,0.09158667538399867,-0.059292946651680785,0.04790934733500048,0.03722364849280675,0.029004338053489585,0.07066848097592737,0.016184908675684066,
IBSP,-0.04742784320184829,0.07337281068567264,,-0.03698735318029741,0.0006889101295573713,0.014022230196459396,-0.05238343025504031,,,-0.05990757788095187,-0.023792639773888194,-0.005356636575761023,0.1526780645042963,0.00950767480391884,-0.09030264477376067,,0.023866658206501454,-0.04056113791420426,
MMP12,,-0.013497660243763657,,,,,,,,,,,,,-0.004206619295388021,,,,
FAT4,0.04449243059529892,-0.019910732551504454,-0.021849587100602547,0.06841280718254401,0.011191666099647021,0.0690700733382514,0.03207874190145257,-0.03217653892597166,0.02507716660437896,-0.033449457659538454,0.021072011691984013,0.05292006400601386,-0.07061773488736298,0.07754558197188643,0.08376505899785203,-0.05935711279706327,0.1287377129915407,-0.010906789915316724,0.05873684790157668
MDK,0.0342647085516389,0.06755031812713842,-0.04015925333457287,0.008639339861403807,-0.03570091394155429,0.06077694896655172,-0.1633902876349481,-0.03232865938831346,0.028587120576144227,-0.0016962110019345924,-0.14361225400257602,-0.011096072677237154,0.02177623919863122,0.0849452551727363,0.04512516059056305,0.0458927645420125,0.1918989908227642,0.05836779495318847,0.11836214687816027
BMP5,,,,0.07307708047248951,,,,,,,,,,-0.020130193252843518,0.06840392386890297,,0.2120906809983828,0.2581502273875714,
CAMP,,,-0.019949861323741016,-0.022569347206853198,0.022423725102547025,,,,,,,,,0.031179629640411023,-0.0315499042805973,,0.033661818893712586,-0.025723736497817864,
HSPA1A,0.01932419809944549,-0.01962634281791605,0.040465299280885964,0.07658617264881563,0.035974006994972316,-0.040872222252490556,-0.1081384642811847,-0.07024547432283279,-0.09251107381000077,0.05066262417862369,0.07375517870613396,0.0418587752333687,-0.02191796403150803,-0.07476278067287544,-0.0016062810503649787,0.040674058468921026,-0.039843263011709436,-0.04817780004343754,0.02091055087565654
SOST,-0.027357868589702607,-0.020907611587366013,,,,,,,,,-0.01876362438605699,0.05243414969718159,,,,,,,
SEMA3F,-0.023195361504009984,0.09274679973847055,-0.022841052801429847,0.05664745889190273,-0.01097223597424239,0.024774981199495658,-0.08147620076808298,-0.05614846248245216,0.037210746856567806,0.04495653906264543,0.010583175288077272,0.003347944206000493,0.047004453442267786,-0.02200566568445995,0.08244504790448945,,0.12391758582618716,0.05932048531804481,
ARF6,-0.04837225933156698,0.03406496198929987,0.028902192654216237,-0.07281090213125753,-0.04213922004209943,0.012072324869897056,-0.04865962339429407,0.030333868151302748,0.008489107135381662,0.03666645834633928,-0.05927613902451349,0.027565513961783125,0.008166002894067924,0.017942016746585427,0.003953417351208755,0.06213683417018877,0.047271752261009166,-0.0072870275779402804,0.026246162281736696
IL6,0.017740993541313445,0.03290600849273,-0.0005765776928488023,0.05430834534179267,0.04747037961809601,-0.025333810984963068,-0.06033125990690964,0.050000314841882394,,0.005013685216066556,-0.01937222150989146,-0.017799516692870252,,-0.03012002867501878,-0.02996652934455706,-0.07122579409474948,0.07488541554210693,0.02498325907703897,
CALM1,0.07883246652881062,0.012090163868996782,-0.005436212617835228,0.03841375309584019,-0.023811581196782616,-0.0387177947620917,0.1569181867195373,-0.03224036894111496,-0.007526873946284697,0.08547424425377699,0.17795866610168948,-0.016276556810924714,-0.001420106722743251,0.05977881341220735,0.13197455134865632,-0.11859423955485712,-0.14556130483235843,-0.09953927328894438,0.06823638026954276
VIP,0.022744686679920963,0.030763582147742004,0.03811635599838363,0.08750552314421581,-0.011962939991061794,0.010778829579411262,0.17220762376552354,-0.0022691831275268846,0.022921884365717463,0.12413571469775475,0.19369105725524774,,,,,-0.03523576720300331,0.09307762946230919,-0.041138219629483413,0.09915013452351948
NMB,-0.03172262864593008,-0.0869546882050487,-0.010536918566604521,-0.0316390539104007,0.027200493787537902,0.07690763573305198,-0.1711999894974453,0.002415671166097769,0.03224525452428076,-0.1116743899029479,-0.14241536739174984,0.007670554528289921,-0.098140195066201,-0.05665662224486763,0.0498460125808979,0.1005148183856322,-0.18735055296687153,-0.12116111632501265,0.022731781756875822
CCL26,0.021922544119785937,0.04697197991882157,-0.02082125356928393,-0.03242446003916071,0.08559597505486405,0.09999351580833556,-0.03447083771070741,-0.014701010411688028,,,-0.021514206658885794,-0.0730231890658631,0.03371663149836287,-0.03775171331443486,0.04109844876275745,,0.05252000418341112,0.05918203256423715,
FBLN1,0.16355240025942222,0.08086286795828124,0.005978651704151176,-0.05354101648832496,0.052795403767102754,0.011725839947342234,0.0008180703112667154,-0.05537819628737867,0.026399288147257997,0.08263082073881159,-0.0057461939124191916,0.025491434359026306,-0.0480364863489936,0.09352450257135131,0.09278689362236454,0.16044320326865472,0.2825387800801912,0.19241193805155857,0.12666495932240046
SAA1,-0.07487944206095516,-0.029032821577369215,,-0.028910401392777098,0.0026988666090022625,,-0.06927576649003755,-0.028543304389828803,0.005330984434394314,-0.011539788598919631,,-0.018506118859771784,0.003951269239559862,0.04869271103948684,-0.08045489621450404,,0.02845984802514674,-0.12367837807200112,
MICB,0.008677708384073161,0.050589192368909186,0.15786757610809607,0.012787170044248486,0.021701506941204228,0.028015934073865528,-0.07347916266343223,0.023253163724770282,-0.026192273104167177,-0.0038107154446562095,-0.03438986068357984,0.008372973145947085,0.007435340844536222,0.06772948321704297,0.07711760383401828,,0.15965726997322408,0.10339668640550675,-0.005987656643423078
MMP13,,-0.015970530620777006,,,,0.08662286647067913,,,,,-0.01298356513230793,-0.031330232080221024,0.10823149978363394,,,,-0.0634969539224797,,
F13A1,0.01213087013351199,-0.04579833808613699,-0.029206256460423675,-0.019878366981623746,0.03753049038490066,0.05513513990401639,-0.007650883895339692,0.057509143237545794,0.00902214678220245,0.005385846804698182,-0.0016540608499098538,,0.061118678816643436,0.03486426074874133,0.003214670257101611,,0.05247085835058811,0.10533639216315226,-0.03228691225308265
CXCL11,-0.07344718629956577,-0.0004615154755021003,0.03625874742061037,-0.04270596140307438,-0.019902943655805475,-0.0344784824315811,-0.07151660195409189,-0.008834664819484774,0.010569787108698046,0.09359334449249503,-0.015940830803432778,-0.07410870829107279,,,,,-0.06205140858132042,-0.06655375951507325,
COL5A2,0.015973640210626264,0.0739269978483935,0.08526895448634053,0.01076144297247965,0.04234326050017232,0.0471256693594333,-0.10838333237856665,0.008296174737973287,-0.012861500980036411,0.04687421268997959,-0.14941706871878296,-0.03249017041383147,0.08248664705418127,0.07462703009581707,0.07753326611206073,0.030260948811865328,0.14808443129352464,0.12988565645675176,0.024751315812325227
EFNA5,0.08990999571455016,-0.03438684223968161,-0.03912968507076399,0.05714508018716112,0.03161333869806759,-0.001815867725997924,0.016872873484041043,-0.013743502060216954,0.017674895800457512,0.030809363174397517,0.07155287098889332,-0.041714901166255584,0.05900677291910111,0.013620111984619349,0.018106963241166812,0.0312928406847165,0.06389300161441056,0.08243294317574411,-0.011564881417491166
AREG,-0.02134117156531646,-0.000578374246124809,0.0017460860481643286,-0.018739727187363747,0.04428952399371847,,0.0895343936236491,-0.03954983698208167,,-0.057843440612880534,,,,-0.029678207744968876,0.03484293384367658,-0.044468858888565596,0.20390312988856268,0.19064501231721578,
EDIL3,0.009650922884101826,0.05109816060161375,-0.04037297183956053,0.04850410037001087,0.033644639439925225,-0.034608702631594705,0.10450794219379365,0.007137103469949233,-0.04579112974496771,-0.11632236602676602,0.010651601695877855,-0.042126484576293644,-0.07602350752548233,0.021101176915403967,0.044942823362119994,-0.1181037696880028,0.19184152002232308,0.004666102131292167,0.02211008861255238
CD86,0.03852505258323922,0.03992524460196134,0.03058587666568975,0.0009452434481738895,0.011968273955189521,-0.007041594405149462,-0.07675043513060253,-0.01862709656089307,-0.043435565920910364,-0.09307583063738724,-0.062460785115993483,-0.038139254846505405,-0.03737354500974328,-0.012361875761758038,0.0050867227640649165,0.09633937793049449,0.09583509567200993,0.03039320950699866,-0.07364142608406808
AHSG,,,,,-0.0011995253693248948,,,,,,,,,-0.015717134060641173,,,,,
WNT9B,-0.029198574091200878,,,-0.011446117683225785,,,,-0.017427312846782252,-0.020370535867420138,,,,,,,,,,
HRAS,0.03121712855065461,-0.032224271670467756,0.07382102813239619,-0.004628448612873019,0.023909496698036343,0.011969844978898293,0.05500632975008278,0.017377965815530576,0.027821557880691856,0.070960339587846,0.043089065090043975,0.007586627104748298,-0.01854847513981039,-0.0011314719188332458,0.03915989222350048,0.08622301271184156,0.06472929926076199,0.0023506967360026987,0.0648360114924496
C1QTNF5,,,,,,,,,,,,-0.012417976188455448,-0.022548654238788195,0.006073517022540445,0.036501802634360966,0.20422470869519757,0.00364349254822837,0.026434069377946418,
RLN1,,0.011151714815411488,,,,,-0.030091943473251125,,-0.00966996281608698,,,,,-0.01757163938990273,,,-0.04990208752891373,,
COL4A1,0.019839547864556512,0.10426211772396736,-0.05149904309282163,0.02678662471749733,0.043360293115211085,0.037325596236895235,-0.14598722854106644,-0.05711700312087744,0.03977345931659753,-0.00536577877670354,-0.050933869703860594,-0.024266817777091245,0.10439882420054386,0.07922555560587806,0.03736571089974596,0.09014500273790564,0.09290960721919918,0.1689548093800664,0.036413982187668295
CCL3,0.0015932288595140978,0.06040065199477184,0.0027014106558995166,0.06480541858675726,0.016521429763489904,0.060035420427257416,-0.053097786606530424,-0.0534899457104336,-0.03400883349807903,-0.08219884988719343,-0.051554351953324,-0.1306203502828001,-0.02195517233313619,-0.02557415345891222,0.014289778678546044,-0.04749764994959934,0.165218295365652,0.1850585060090671,0.013444829248648451
BGN,-0.05111878173834507,0.12207493181839472,0.07913928468058931,0.019113081903940985,0.06958158038846644,0.03755293333811168,-0.033101945652614206,0.005944754110327891,-0.005188002103207485,-0.019021468667408375,-0.028140847524355594,-0.0551657588119756,0.020607332212173705,0.034551922857159564,0.0655512381538807,0.10926887642454174,0.20060893102546234,0.2300223971286641,-0.0031993310779827593
RETN,,-0.0187430615566855,0.013559510903225025,0.026625117358262965,0.09391437964144173,,,,-0.00407356410134587,-0.03492821055758596,,-0.039343664093066825,,-0.02961492860022008,0.014931928935096471,,0.08373933471382428,0.017720460719657286,
S100A9,0.03149071018770851,0.008298427288470155,-0.0576643651625214,-0.061680286406460394,0.026874870196112503,0.048910913720110825,-0.06183897108023598,-0.027286853287004836,-0.013794548603816893,-0.10104274810491733,-0.07310919669056219,-0.08320361720219592,0.175392753890833,0.02203196540818399,-0.0889863229929061,0.00838042176098121,0.008164699965542126,0.05514898418801808,-0.12568398779202708
HCRT,-0.002107440750139995,,-0.03367097775084578,-0.01902845830246337,0.03602252806268283,-0.012173454184512435,-0.016993309407152327,-0.020888733646745036,0.052634476429656865,0.033587179286867434,-0.024713375723572444,-0.053871678984776246,0.04624248817712536,-0.017733199813854825,0.05202753124498793,0.07776035806896822,-0.031030842602210524,0.09545302582702447,-0.025262126921047623
FADD,0.08511378605448683,0.02709448168563303,-0.021045055158214886,0.016901790317395946,0.04306710374203593,0.04098045031000666,-0.11796299728919497,-0.04242129023931277,-0.029547347129916576,-0.02019611730712232,-0.06497909270937124,0.05942218423576107,0.06132102551574159,0.05166837082036725,0.06376255388814887,-0.029629004243014793,0.05533834521307436,0.01831994013241113,-0.02221367286398323
ACTR2,0.09111744522746389,-0.010379420197179658,0.0002625650291447566,-0.009928958672654524,-0.018452979002955207,-0.03409168779019644,0.01327055939568958,0.0024361001326471243,-0.00762984342629861,-0.017692013749968993,0.010336051044041426,-0.021830023061567852,0.04266844395516601,-0.01072049034674441,-0.06912052058643829,0.008511573646982401,0.13733561209149228,0.021089016575139945,0.05555165750714797
BMP2,-0.030607579947068166,-0.02388488241713945,0.04813475133762909,-0.04426353627057812,0.07434324845333988,0.049153475193767865,0.0072023373245099585,-0.006400684755341952,0.021692450352064668,0.008609854281488971,-0.008803921288510385,0.059482371800878155,0.021165518529259936,-0.014590840513678958,0.021720026098980008,-0.06895185597576575,0.05509385301064821,0.01542830029952848,0.11854805440125762
PDYN,0.11914108381207729,-0.05372410372647339,0.040678770290143405,0.012617077332634192,0.010306162512013203,-0.024717068919464628,0.2138247236939085,0.08417500033068061,-0.011717071207785769,0.11269884658963736,0.11772615441021522,,,-0.018202877744203285,0.05452486205425033,-0.0027517550552149587,,-0.0695567897660661,0.060290350606457994
CD55,0.010723519161469675,0.030015078172897905,0.03334442159134991,0.04412121576297565,-0.00993211148655367,-0.06953885808906293,0.02431299368549841,0.0708571902429726,0.027582882657806906,-0.050360543464956345,0.017030748939169806,0.019422719010672385,0.07065352041002754,-0.04404332461231481,0.034301084534412336,-0.09291959953964571,0.15912567846076936,0.1179609671199795,0.0024262170237408644
OSTN,,,,-0.02366826720677437,-0.014758684282643542,,0.1104249500517856,0.01233257975769174,-0.0031187412753616224,,,,,,,,,-0.001164981775641291,
PDX1,,,,,,0.07807748978377745,,0.027149300340653083,,,,,,0.07326308319452876,0.04857335856904296,,,,
CD6,,-0.02744554669538735,-0.03665865223413508,-0.02339769007327712,-0.03333167924729658,-0.007806732627824871,0.04951603531930484,-0.019544276082138802,-0.03100463694222357,-0.03283932914282117,0.08058804799775275,-0.05958412635816969,0.05953632862654823,,-0.017686106481632595,,0.0899582322147484,0.06541864576446106,
IL16,0.023177232619843145,0.038589559908096045,0.028582972502542936,0.057786643211630934,-0.004090382088466048,0.07343878016431336,0.003879734933582444,0.03145527900797103,0.048480054096793644,0.016656747810206353,-0.052709195125436974,0.01627496866292758,0.04468364529918027,-0.03241567507801147,0.023851791490547447,,0.134086649884359,0.18308186294708323,0.004323919533639799
LAMA5,-0.02717387039497842,-0.024829007973854723,0.05952477320608835,-0.02054551742185533,0.05371878276607734,-0.015534480356513414,-0.024043746906685287,0.028706937045138176,0.057862511813461984,0.08170805034673263,-0.1348793419000952,-0.008095549815257924,-0.008775037039567538,-0.06075964533697689,-0.032884873960910874,0.10632648659873185,-0.00928800020201924,0.11734125203306496,-0.07040166714957317
RGMB,0.023117925227447888,0.05191777565891263,0.10157236705117619,-0.006051718196676345,0.0411313302408283,0.05329619398667536,-0.032902668524885686,0.011639628263505264,-0.022250217115177537,0.07616180682864061,-0.00980364929945895,0.028718801460557383,0.027080762203814328,0.01539795115381192,0.005982246222053477,0.06257059563410691,0.006586677699184991,-0.01906051065462507,-0.08414487224564493
INSL5,,,,-0.01959178267905609,0.012479688113531551,,-0.03993203853831404,-0.026694970401029288,0.05598568164911883,,,-0.03071169085333336,-0.01643603560103672,,,,0.03803869283800376,,
IL12A,0.033747835737068625,-0.0381700218132494,-0.009503465919207421,-0.024140770546602734,0.027127925299020583,0.016368327751344596,-0.09391388993902101,-0.005552477080699097,-0.012785673966899095,0.031851188935454786,-0.023353392701134065,-0.0480770782371066,,-0.00420118433191746,0.08198467134904104,0.0020190656133980567,-0.023265805932982928,0.02450678187606855,0.024603421477093598
S100A8,0.03763005219314872,0.049678565859881216,-0.05705112880407227,-0.07484167047130451,-0.0019035360130689881,0.057178687470635765,-0.11901989161204622,-0.06644015536171445,0.0493737057029946,-0.10566627415410566,-0.10700312588159626,0.034446019221604805,0.09299792122225152,-0.0012113825375559743,-0.06620796813532315,-0.05056326895371018,0.015350640226552116,-0.035189983476712636,0.005259236538075059
TAC3,0.04276173501038664,0.09307612008104776,0.008140097560375929,0.037214755964047094,0.03716499049731667,-0.033201438824894035,0.154718013063555,0.08333485019449177,-0.005208878597055752,0.1507423568446008,0.09813764976761383,,,0.003329494644389956,-0.0029974605318667815,0.00484084358351043,0.02895460292767036,0.08822450181727907,-0.047318425273523285
TAC4,,-0.0342461529866534,,0.03191508327616484,,0.07128623437040527,-0.030091946422504175,,,,,0.1465326610665497,-0.03700476060986975,,,,,,
MFAP5,,-0.014688149417576854,0.006988667177368969,,,,,,-0.014774719196003622,0.04041219668901844,,0.07549182692232594,0.0053069818842994354,-0.007635853127899064,-0.01455367532646175,0.00698247345554639,0.14497473854946455,-0.0840790347698897,
CXCL16,-0.06622923057864341,0.028953236046778217,-0.011805554280486005,-0.021510449495968153,-0.02001283420817258,0.007752732870218756,-0.10666783172292883,0.006089971156869035,-0.027276295408309705,-0.0957355549668252,-0.022415287151750642,0.057253988918344594,0.04579145441995725,-0.02929625174400289,-0.03229769942613128,-0.06553131830164001,0.07228927305839541,0.13041146324412387,-0.02985777239010455
AGRN,-0.013372099248630422,0.0974191986745129,0.016017038766419134,0.04622000066620595,0.05499798570289972,0.020517719511074735,-0.13984037183797726,-0.02918047250425381,0.015199619704421415,0.023693075275565568,-0.054750852670535935,-0.009390366362396301,0.06744028946858538,0.001155807422689,0.06051162573156116,-0.017759307425568867,0.0940916671939105,0.1411428356204921,0.11624436577127241
COL4A6,0.040402672814310286,-0.018743061889788144,-0.002511710837799588,-0.015623721133162396,-0.018803323204916796,,-0.04764527717913477,-0.006215328521081542,0.0061062329665594745,,-0.014035389326297023,-0.016111349166945458,0.1056394746101028,0.037203280697575246,0.006337467547139018,0.10445280633532587,0.0972899313626324,-0.005943957997835176,
FST,0.005706737736550239,0.05049561326207601,-0.014745207097413305,-0.0255780594205309,0.06314879404327159,0.05297925088334449,-0.044837546603501255,0.0015808124575294796,-0.00225141807796541,0.059190394300166455,,-0.042224208209042394,-0.01796828717011499,0.0892057676698789,-0.04414084265384338,0.02827149896390925,0.1506158473660983,0.010849426373137768,
MEGF10,-0.004041988388536144,-0.021763755124334164,0.053361446245701924,-0.012876684864970334,-0.017935734817561083,0.03931809986508817,0.0002534675884851585,0.024832630849453627,-0.0012183327013991657,-0.0076918703632602595,-0.03029442329024514,-0.025799427455411406,0.003292996944470081,0.07200334062817088,0.08473809419453411,-0.030582671484506614,0.005836152061507989,-0.05283039307858159,-0.0645085067495408
C1QB,0.07988729605987208,0.04081879048714082,-0.002716193296611884,-0.016325873917344177,0.017036130753939192,0.025895413653026684,-0.10213830917659839,0.0017240995386027611,-0.02836294072487467,-0.07777523984924747,-0.15027195848844419,-0.08366702517021876,0.059458572014474936,0.010500118012279541,-0.0320265615871996,0.03847428203241596,0.1557301458951226,0.10240033063197575,0.030150582830291733
HLA-B,-0.037137735331027134,-0.004710075038928478,-0.06356307232467039,0.03232453303199285,0.029266943335517947,-0.017262788459712474,-0.13397474011782867,0.0026183448852200204,-0.06868747287951163,-0.09300126489039029,-0.1296405655618085,0.03325218536523491,0.05348550484332811,-0.0017775640990621536,-0.07404569936890357,0.18552133357865072,0.2577678501679298,0.15498559158477074,0.03948490869963623
PDGFA,0.019753933524938372,-0.029851505372964108,-0.03719704333511406,0.01383915691515664,0.02651562698803877,0.06745277186873486,-0.04759050567498338,-0.014759314732576995,0.01931384050481075,0.05857262704640049,-0.05716675962742403,-0.024071955522741655,0.11876532417400212,0.03224384773191925,0.019533701630735877,-0.03508597260224341,0.04717781184068609,0.018812311322948513,0.00012572289985882825
LAMA3,-0.0022343394135605947,-0.02484405096521427,-0.016777818594850204,-0.021906471855643345,-0.008043383111647654,0.0564426752372305,0.16278417745421764,0.027250836908764463,0.042780740265453567,-0.024084809704403895,-0.03298554345113872,-0.009240586030809,-0.02599309673052773,-0.013833677054485263,0.02176366354118026,,0.014782590935839493,-0.003542565941592504,
DKK1,,0.030033587873231123,,,0.09080362370969368,-0.02901025186613205,0.042886910238691525,-0.049588906251461284,0.05714028725593392,0.003077785546751494,,-0.04485694929193591,-0.02349226326856847,-0.05696354290483975,-0.01950841783356048,,0.16554583268701484,0.033815163493009115,0.11166228948760626
INHBA,-0.013712129278672162,0.04392843403672108,-0.01965118794591349,0.023537356571745816,0.09713208624527674,0.07684908691231589,0.2306340059732379,-0.024639252057576323,0.01562571582165015,-0.0055498886243138534,-0.027477665153466394,-0.036955205314589984,0.06474039303061445,0.04434663361765413,-0.006688487213387459,0.03531771795451686,0.11232154470114866,0.04474096186218759,0.011221390210891889
LEP,,,,,,,,,,,,,,,,,0.11017760653984293,,
IL7,-0.02360628559015967,-0.025492520621737357,0.023883366444507115,-0.018946866012361563,0.06712845462581689,,-0.026747147203868716,-0.014629684759667265,0.043020857073499195,0.12053377024561364,-0.016645192094766052,0.00311755085740435,0.03430963117407414,-0.02639330491195977,0.03051516890760589,,0.05268183536832537,0.08661986935780427,
