,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CCL26,0.0410983713150226,-0.02773599818276655,0.008974860325568003,0.014811977010736341,0.05354345302414706,-0.022103439026357845,-0.014748911214524624,0.05084710016355458,-0.01523546076808244,,,-0.05641657380514485,-0.017775881400684583,-0.07705767948197598,-0.05646637267129801,0.10461084550992675,0.03892864132250532,-0.03718501419738326,-0.027578302584473868,-0.0019713037413086943,0.03747861393917005
FBLN1,0.0096882474088606,0.012240826879235113,0.07237543566205999,-0.007810232864305073,-0.0005550507408316212,0.03739816987509964,-0.009433982010346348,0.04494879101904849,0.03477409225570666,-0.019521812708708904,0.03268044547861433,0.017707045980219528,0.037638336947653325,-0.04868958732332547,0.009505852428246758,-0.0010583661483580895,0.031182329272449103,0.022965990784563618,0.0301237176842716,0.008929802374054354,-0.03082498717308359
SAA1,-0.020271557493592163,0.09778395757823867,-0.04965331690752661,,-0.0510514658576461,-0.016633966656637255,,0.051678665601800594,0.006529603504788952,-0.01832350086923559,0.02523956706554621,-0.02998707293498881,,-0.08208923620154242,0.008463197097991468,-0.08022435775627322,-0.05094040912373603,0.025259362218187215,0.05577613368038857,-0.04013007642804757,-0.025157280622978347
MICB,0.07278252025334556,0.016006439387804952,0.007319053612488032,0.07453834641298063,0.015869767959307484,0.0012159693923932768,-0.00881573807090289,0.15066086449541338,0.04682423890198584,0.0003471272673849714,0.035739615908205374,0.045444141777170696,0.07382657905837005,0.07942818826546064,-0.06433693720767483,0.055482217483483504,-0.021841857527349923,0.02675338696296714,-0.03275499306474426,-0.010020962161472855,0.08546314789308736
MMP13,,,-0.014768626290893434,,,,-0.013918799860722475,,,,,0.0501906142374716,-0.010727530771144972,,0.02769601591628479,-0.026816397491307185,,,,0.006760944115527292,
F13A1,-0.02785323429903401,0.03749282416968476,0.038550733074284985,-0.026557617366953987,0.003511532366681571,0.026486477567124547,0.06936570836635075,0.028649309270211584,0.006952058537012876,0.004385243467264337,0.061178002456996367,0.026605438080902367,-0.022975035588745182,0.07580277482673115,,-0.022254199137007106,-0.04401407322332122,-0.0024925843750245027,-0.0012831903914908576,-0.10362147860988231,0.013882886574839293
CXCL11,-0.0477399189567749,0.0168897688919397,-0.03457726193678123,0.019436958236209584,0.041245187562782795,-0.018618428795823993,-0.021857036247500763,0.10756738839451926,0.02676863882176847,-0.023392914765982962,0.13955893586762913,,0.01232629415448764,-0.0375816858694644,-0.0850182086155766,,,,,0.0005236425748181617,0.014601972293301912
COL5A2,0.059297862078102156,0.015543293064356952,0.025933021368502052,-0.029367068146726474,-0.03835778210035971,0.06193457995088911,0.08799150214081931,0.07800459267651255,0.04125780721757284,0.04702303434087446,-0.018179471097328856,0.014300123218173613,0.04460545839363399,-0.04164911285470451,0.0070279034291986136,0.024628032284077235,-0.008563288039431245,0.07325852574195128,0.025291727796489992,-0.050286014777051885,0.022964871136332957
EFNA5,0.006475597392318439,-0.0670309111614121,0.041309479364444464,0.027080851691436997,-0.013078511944321754,-0.002413286596459692,0.029831007900899906,-0.005604962516691777,-0.016605105191989322,0.010273867750759943,0.06415711451478256,0.07345222000014918,-0.0416774929089795,0.031149007010541702,0.037182601967133695,-0.026410141200353284,-0.0486474898604829,0.05502417797252506,-0.044794316774111324,0.041452936062856154,-0.009173387724339904
AREG,,-0.03216399903177557,0.03665955912155736,0.021568374339624965,0.05217291092154662,-0.02311930462639832,,0.03277671315655718,0.049177473681442124,,-0.019854933968530563,0.058324403904518304,,,,,0.030404432440334344,0.027136946269346787,0.16898977724603523,-0.02207583636158837,-0.06484539060271576
EDIL3,-0.06362394645216261,-0.03399123614913206,0.040242844784551944,-0.004387252638015104,0.05153772664561339,0.03090703281590656,-0.030262837874083567,-0.09772133527936941,-0.04713463447695369,0.04728677841622395,0.01762958214554859,-0.012745554497335365,-0.07847895477511596,-0.08490201951458079,-0.011598842693226913,-0.1387081449127667,0.006651516955742114,0.09623004569326604,-0.012085619646682772,-0.00826341561236419,0.05560463598366465
CD86,-0.004647806818892006,0.013613415817248632,0.007405901658511415,-0.022331796786797184,-0.023246959540746855,0.04289776111442562,-0.046170627264761316,0.10613700258998807,0.032672308771028315,0.01860948386962992,0.10085785665350329,0.029919017854893055,-0.021277238470407807,0.0075230720746436875,0.07527081215944657,0.08842616567697419,0.02762920587323008,0.048243326898928615,-0.013835283774386618,0.03132715612900243,0.002370967113987359
AHSG,,,,,,-0.021711716805874116,,,,,,,,-0.035828226581478724,,,,-0.015481200768804554,,,
WNT9B,,0.011172489862365792,,,-0.0015219213707591726,,,,-0.018060877023742126,0.1428126188221442,,,,,,,,,,,
HRAS,-0.029629265128493495,-0.009509543576625713,-0.028896623004394797,0.040206680723054486,0.012069770911306243,-0.010880702928185212,0.02785568664060382,-0.0013722650328282222,0.03038046044947013,0.0098082824828396,-0.025268695455157753,0.014443060731493514,0.007338749013670336,0.034178278618597104,0.05843750423401334,0.057486389399771236,-0.042276605002519146,0.012755447867663179,0.022491313461178365,0.06707084058749727,-0.04890566791014147
C1QTNF5,-0.030001463841231236,,,,,,,,,,,,,-0.049260981557871265,-0.024798853873753305,-0.014490965239488228,-0.03411755552544938,0.07319085885817228,0.05652627754491354,0.05530550552137766,0.09374129942352956
RLN1,-0.01847588574624511,,0.09400743655779163,,,,,-0.019246210237507475,,0.019536356544585087,,,,-0.037005167577261695,,,0.055795499798896496,-0.017307867718284336,0.0667875658724124,-0.0201290475691197,
COL4A1,0.06955012210636277,-0.024521280729355083,0.06635656506566999,0.060908100542339604,-0.03796541109157892,-0.03990386156490682,0.09994273938988811,0.13147018953971912,0.030123728021563045,0.022574860093696778,0.04344651791595599,0.04962919091252415,0.04302087204376354,-0.0462506164638279,0.038280608308466774,0.0019810525841439477,0.016901653586733786,0.04536897275405373,0.003926894739651157,-0.05461791066445594,0.020602187529714554
CCL3,0.023193168093036183,-0.03748687861217123,0.04570887737162301,-0.0040371244114426625,-0.037952969300163224,0.008200137589531711,-0.008544612386766669,0.009996772349223996,0.09364403043001439,-0.0022782894635932087,0.004661394733120049,0.07440991967791072,-0.01620190211140519,-0.06091462706154619,-0.07607921977467542,-0.035981300885940086,0.015546919464352818,0.046274300906945946,0.10722201420529434,0.0920747312449355,-0.0431867950102632
BGN,0.0362563980756411,-0.02215783328226533,0.08054760847263834,0.007552585560201487,0.0005812707145945289,-0.013062506127091773,0.07386958290085621,0.10518440549348465,-0.0017822249641820617,0.04516645929812394,0.08292535831817498,-0.02038463306556189,-0.006104650802081803,-0.08627640442854838,0.009898825707405362,-0.010612773746347124,-0.04433577418059075,0.01630521932687581,0.040240543692761255,-0.06742662724774154,0.024951615522548952
RETN,,,-0.017332503111561114,-0.017869075649346318,0.028539237052773083,0.006738407679391542,,,,0.020445926349342506,0.014874639380134886,-0.011646865932628954,,-0.00950017278130613,-0.0483261319872495,,-0.014469766827573451,-0.029170372514791407,,-0.03496065740739034,0.05441697574599795
S100A9,-0.031788638696757424,0.012309126111781938,-0.027147195344917018,-0.039328826161996046,0.05197319534193316,-0.03730799774480886,-0.01171929912043359,0.10790786020216137,0.009917173356926162,0.0332507396960699,0.0687411797354119,0.05071777019856932,0.04187603504002586,0.1349932900481006,-0.03934539010925241,0.11828354503529141,-0.04515207004710793,0.009160403274665467,-0.0020111271941423607,-0.09072047541686554,-0.0020502001097364403
HCRT,0.11114430072156327,0.0036703808834533695,,0.023821496337838078,-0.040739368135639234,0.005580680675940969,0.09338232567167935,-0.0005004939993284715,0.004298172030714765,-0.01903482200740316,-0.04428939602530366,,-0.003163180349790607,-0.048971228111831404,-0.04756205561642982,-0.020634502773803663,0.03984861371593961,0.0058050249273167605,0.10813969098243137,0.07424141212177929,-0.01822075464658583
FADD,-0.010868597403164917,0.008070973504822115,-0.00019255843208126178,0.026220980898084677,-0.009652721448259268,-0.013872942096255959,0.010707576323021089,0.0665357793339472,0.03680793725895727,0.008233523394757993,0.02600946117226182,0.059038613539388954,-0.009349201448142467,-0.015607296732877656,-0.03706408330362904,0.014265897177691965,-0.00186596016075578,0.06942012950062963,-0.036738149811702925,0.010107988995455574,-0.003181117559818783
ACTR2,-0.018261739321914706,-0.029495288054255487,0.020227267517951352,-0.0031253125089939515,-0.013907342161547688,-0.029377152355501986,0.03504234535070064,-0.0014191616816995954,-0.010122928057185412,0.018934438118744144,-0.03165658777870573,0.07889889274527055,-0.04323242526981782,-0.07308897498402486,-0.009804720295171746,-0.04251677676552601,-0.034836923336315134,-0.0013830455605628358,-0.00021708805897220594,-0.05093416616087916,0.018604619567236927
BMP2,-0.013555713672247024,0.023218316465103254,-0.026576006240123923,-0.015445769185917165,0.02298131816893568,-0.0023392274574284165,0.025633104181811188,0.11963288111593426,0.12014289831578664,0.018214785952308767,-0.001654511092080997,0.05151867934048501,-0.015328294795057639,-0.018164880002182176,-0.0715921896803933,0.08121912594044596,-0.0039503349078464966,0.0026119544522907375,-0.007719365945352238,-0.03509394600243746,0.06172088248675734
PDYN,,0.01094186351980875,0.06487855605952783,-0.015382376860661863,-0.018181204286401347,0.06071984765499709,-0.03095709478880041,-0.06953998239950787,-0.0035520347632900743,-0.019816300348845142,-0.042814894680986704,,-0.023950015256772816,,,,0.02146638385439853,-0.01792963041739934,,,0.09539792368428801
CD55,0.03635834967825476,-0.0011707356594403478,0.06458100066336327,0.050841947924384547,0.0016852010205696494,0.01648329057680886,0.01579277922798452,0.05234039292027871,-0.00027768523771643286,0.03655285252997746,0.006384452589016123,-0.023002740947129556,-0.06405837380584584,-0.1256603116380533,-0.06639981358236643,-0.05991729630120032,0.03463422042445506,0.05064954363450586,-0.0183223750883704,-0.01889856792975025,0.03963774840261845
OSTN,,,,,0.0006023401017247678,-0.015506872426037764,,-0.01486082838697685,0.008589208527568037,-0.0269926734604576,,,,,,,,,-0.022782625071886574,,0.0823454787169405
PDX1,,,,,,,0.016746237272533156,,0.037503889396276614,,,,,,,,-0.009546262151612382,-0.026218157060832768,,,
CD6,-0.030174597178137818,,-0.011931037441495852,-0.033334174838245245,-0.020285060016808822,-0.019505798679822602,-0.016288989954966717,-0.01924620978479946,-0.030561426525581074,-0.022375138033439143,-0.028897320747659928,-0.00029256581616582405,-0.014174660572907331,-0.03815063691649674,0.025520194968884528,0.13513321437812698,-0.02077575889058409,,0.004333838286837992,0.005572359203234565,0.025675139616470704
IL16,0.018636385266832655,-0.0042826189673433315,-0.02872913591083252,-0.0018361671840305682,0.026676967841691206,0.003113781296003926,-0.03764327002487651,0.0252429978461021,-0.014814194189738075,0.009424970711491138,0.08278191963024598,0.06015797955370428,-0.018307897785701306,-0.025485333495248133,0.029713719649707673,-0.013584752967543155,0.015201482538161759,0.02654273294132947,0.0714239559774336,0.022185296348203185,0.04070666373610599
LAMA5,-0.010635145225423857,0.007037418738211713,0.07560373141374473,0.02479899330942071,-0.032844708485704664,0.006187394221487871,0.0077538915499140715,0.05961055804818863,0.04460290102057006,-0.02181358508679486,0.06147722576099941,-0.010879795898340506,0.048247767993507204,-0.01378279925751587,0.012836944701036622,0.045576212123434254,-0.033404486898796895,0.031031087905572918,0.02924902558059539,-0.03497405385252744,0.05824634472449464
RGMB,0.03621319801763304,-0.03319618580610531,0.04842606048064549,0.011019871223243929,-0.010327285877735681,0.013076334655228151,-0.0165518216350528,0.04103496557956597,-0.0038470487532695752,0.0038446830283660914,0.006386688109590718,0.02648547281118283,0.013515371026847963,-0.11646457937719323,-0.026579594691234592,0.07679800529168054,-0.05337088657358402,-0.014600977907489253,-0.018836036349201734,0.07225107857591699,0.04414378198035363
INSL5,-0.017932089020164528,,,,0.053466460277724975,0.09012695114370603,,-0.025539739884324928,-0.027665457193789145,-0.01721442800352683,,,,,-0.02247861522722603,0.017039769182013314,,,,0.013090037173675411,
IL12A,0.0053492977658941895,-0.00546443495263604,0.05312206547101914,-0.012206575550956082,-0.008163163541806892,-0.022232663581273283,-0.005944970432423628,0.06442482756631392,-0.00655092130520456,-0.0210004954125401,-0.023603202136737972,,-0.019295489047815594,-0.039440965745695306,0.0012003461668402627,,-0.0024810835937881053,-0.03046424836834397,-0.049280251127316495,-0.0006023339175165262,0.13305451901510693
S100A8,-0.0669676923009646,-0.01524850219259452,0.021793224699997248,-0.014432141483443392,0.01478996744142601,-0.07194332180190559,-0.01094086987029518,0.12691488200650733,0.0016399607206819204,-0.01801392017124384,0.04178368441362453,0.02520530272014364,0.0712022185681365,0.0868031527230869,0.007396862728885848,0.03020622108124864,-0.026474267547703614,0.010843707675682079,0.01407943013937063,-0.05567356307437801,0.0358341169539318
TAC3,,-0.0040766151128825544,0.056907616162085076,0.002385769050426943,0.018380757796689823,-0.015538268730366643,-0.05729061992337293,-0.051585024297227104,-0.014588006881785066,0.005535985878699689,-0.07428162643884996,,-0.03063450170042011,,,,0.05554903341080873,-0.03935598257078827,,0.06560258691002213,0.04382587868720417
TAC4,,,-0.003889316054323325,,-0.0006628314235459227,,-0.017872821192608475,-0.019246212123791236,,,,,,,0.07544936164444434,-0.01095249071799468,,,,,
MFAP5,0.20583360505369036,,-0.0135827540614579,-0.019942768510511626,,,,,,0.01651562965520954,0.047211982995358184,0.005464745156992552,,,-0.04750910009891214,0.1022026281079011,0.06202256597242174,0.03668584457152025,-0.031451371099119003,0.00041304569577642856,0.019839375934892888
CXCL16,-0.03906575602584592,0.05253180456505892,0.010147703922178819,-0.0022021602132621773,-0.02466605667974686,-0.046613824895506105,-0.009497730650221326,0.07270574347270657,-0.0016594466076194506,0.05003881842528623,0.006714437186976692,-0.015946746403577457,-0.02896801667458804,-0.054861028747642204,0.026880163614842176,-0.004634485488320996,0.04548202493371052,0.011430820068755926,0.03886462188999898,0.018609491983844133,0.05596311134659532
AGRN,0.10074632280094578,0.035448373112216394,0.08781879623219303,0.008340227991402488,-0.05074922613790118,-0.019672992866647455,0.07374384526848005,0.1114156035415604,-0.03019149776858879,0.04460965323488626,-0.030226198765563542,0.017008908107199638,-0.018357024531620345,-0.10096151600229704,-0.014651247133098136,0.023582007334644835,0.08055657280420422,0.012882964320415647,-0.0011663478493227342,0.004165003798364916,0.027275060146150845
COL4A6,-0.006207624268446416,0.07129020162449463,0.06161357791561333,0.018775336438038574,-0.02480352351595397,-0.00022928827127778208,,-0.03047297434374961,0.0223500414241202,-0.0338808504146157,,,-0.011596589176280191,0.1070185109810299,-0.05164006356045893,0.04184042671806861,0.05801786331883609,-0.02013998815915008,0.07356942730194822,0.032833689420098,0.003210356923015315
FST,,-0.0018192391336251533,-0.0017926931886552532,0.07369144369631565,0.0031972525495556252,0.023555862823251842,0.01669074373555698,-0.0016138400912561787,-0.004957521312962093,0.04355793385926328,-0.034426682102825436,0.04709417628475226,,-0.05398378541267079,0.02040722909742989,0.02491177974603632,0.03334217064659291,-0.005903126811756104,0.03670853424836301,-0.0005175087162346838,0.01930110999798662
MEGF10,0.0171197271146709,0.001719690038146926,0.006206518320065406,-0.05773195441061966,-0.04448983281108907,0.04174550909822931,-0.03144277833882045,-0.042393474437523185,-0.01947088153457625,-0.04849007920143286,0.022974588648471937,-0.01864494345165437,-0.06166616836008601,-0.06028096113254477,0.09742093829665374,0.05057754895826681,0.03650716710382328,-0.06304034763750223,-0.024554930080915954,0.08454095691137153,0.03238463134938673
C1QB,-0.07801214020997246,0.00146842549952263,0.05416736291984431,0.016975242138332198,-0.010185132371855211,-0.05931709361954944,0.008259948101079526,0.09292051123593387,0.03294323006914082,-0.03010241145619376,0.03822972872821428,0.03415363766183901,0.06244502365016891,-0.11271154762302431,-0.004752172669396752,-0.03123146404551687,0.012725484067518406,0.01907480487931019,0.034428011696147835,0.0036298326028142277,-0.050297582164269
HLA-B,0.052686937219095724,-0.007294959941195834,0.005816308122282724,-0.0694195566864593,0.013329508476704095,-0.04207111707338773,-0.002299116360115692,0.1134458440528343,-0.014848495398737994,0.042363151226681266,0.07553747763085786,-0.005496956867907717,0.08228258537128673,0.04276848978457198,4.218629868821602e-05,0.056693009970860124,0.021518382620666705,0.03840629624111318,0.012642948260691742,-0.026798753513527104,-0.0218051967839254
PDGFA,0.004708943056704129,0.02834969685785568,-0.017600332082881174,0.041970589141324004,-0.03259411563416397,-0.040665396493122695,-0.040032292088149554,0.05928209796554743,-0.04496267341909917,-0.047410455210005864,0.024203239087091346,0.016809070287340175,0.05035053926119268,-0.00574091756552683,0.024077782079070877,-0.013373142301107949,-0.06973732427380167,-0.014152409449519012,0.05822414181078932,-0.04696028481436881,0.045728365513024095
LAMA3,,-0.02053754250244498,-0.022974346499159002,0.02409107179488781,-0.03477773861885696,-0.0021252682725591606,-0.03010017613541172,-0.006766937380249205,-0.0027916523507256286,0.07232823344652656,0.031466128572790956,-0.021057906750250942,0.025972608069272155,,-0.0333025575559671,-0.021531984752082536,,-0.013626016742301334,0.1322067168882189,0.01833509819305754,0.14808582621864896
DKK1,-0.01847589034995085,,0.004619012696477775,,,0.011620396109650278,-0.014748911214524624,0.05732009560692991,-0.011942810909970698,-0.021925747007147542,-0.05827223020618815,,,0.09075651859875385,0.02680412558568174,0.030882172407580455,0.09115552362622044,0.02746926199337337,-0.023130919993686338,-0.01534436591881587,-0.017727740396230093
INHBA,0.05823278709400634,0.028087933922020882,-0.020123363632540105,-0.017869073052236638,-0.010482928914797511,0.059312638869409344,-0.04867755477231711,-0.02318464286287675,-0.02728882313127567,-0.03523971770544725,0.05783030639822127,0.017363004357678572,0.11798286907541393,-0.05026907665283595,0.01999698494475464,0.04966684222526076,-0.07933888058478737,0.004074100349709291,0.06295154190638738,-0.03027348883373696,0.008285194327130492
LEP,,,,,,,,,,,,,,,,,,,,-0.020435879843438247,
IL7,-0.02748125149268237,0.02849065290925212,-0.0217346997294268,-0.034697275436847176,-0.030079200254908595,-0.026850261943794553,,-0.01710694488034012,-0.008355062864777395,0.0314431369928098,0.06170319275172851,-0.019103297019882823,-0.013752910588779178,,0.05347737944142873,0.034298092051539684,0.11615031749748524,-0.025997109315084376,-0.024147576707899892,0.02184999330635149,0.10483705749569618
FABP5,0.042059927493639473,-0.019510602981357553,0.023776760374002875,-0.015201322378035061,0.002710300893719469,-0.018136953429861352,0.03458054539742431,-0.03148710300469661,0.003520702818387173,0.026437889236952863,0.05665627537199556,0.04431810188189815,0.1302885185756065,-0.09795155989817769,-0.016160273104409994,0.006502847675462702,0.0021047035123576835,0.04855912298594677,0.022493200951699203,0.05598406653726726,0.018314281744724777
CCL4,0.007944668213036346,0.0318766362811991,0.04712102511460809,-0.03086220840783617,0.016674998157434017,0.004205336319811349,-0.022352881430164014,0.041913781895513785,0.08973783030272565,-0.04256848239025448,0.02367355806660992,0.03755902834662869,0.026965176378015415,-0.07886224093189227,-0.07446801875794931,0.021782878922676243,0.044248033271768815,-0.007334523189941044,0.05746764847083137,0.03642670767360979,-0.013331400634119164
FBN1,-0.030349937988730355,-0.005210939983537543,-0.015394545107798965,0.03064608694835706,-0.021027685895014477,-0.05151633209833239,0.01715339229933966,0.10008884105995965,0.027311593204532792,-0.009831326215416734,0.04306436692872066,0.006549657796144373,-0.033510085591176034,-0.074892505175488,-0.054186846374544656,0.001414796556569891,0.029285935290344598,0.060124061845227894,0.007598417605437685,-0.026816043983090163,0.0524258710606215
TCTN1,0.06309253287890432,0.028681066379677773,-0.0007396009218372217,-0.01871660528557926,-0.013176495379236586,0.048224731657641184,0.0697172673638464,0.05177580647512871,0.026013677364902947,0.015208870974248216,0.011214220376374155,0.033593735066328026,0.0408427270520374,0.06815888570993175,0.0023885874005228065,0.02098705179435674,0.06020385191939604,-0.004385734653314645,-0.024697701736272087,0.06396223583390072,0.025682880058755523
NCR3LG1,0.13067300718109087,,,,,,,,,,,,,,,,-0.028168860424848344,-0.020516498427869043,0.12704082161614724,,0.06762433669152425
BMP7,0.07522989864641037,0.02029894436587889,0.08034388267120846,0.010092415015759465,-0.0043820212253040365,0.03904603522624825,0.029507873545305287,0.038464590585909286,-0.03498166392680846,-0.010675973104363315,0.0313083297536551,-0.02475179296851023,0.02112657357335688,0.016341348651800532,0.009694382545395766,0.05925793969842042,0.06669462681256863,0.022730898285334446,0.09133931877128827,0.11754372902643229,0.06921270947647525
NLGN2,0.07661083847185152,0.00020268901729431624,0.04138520187250782,-0.002990285205615884,0.03661555888583229,0.02187816816566988,-0.002903925079781576,0.04224830403045828,-0.002256470739087734,0.04923897293243826,0.0473044311888338,-0.005940057157084329,0.010268800415727058,-0.003995344420628817,-0.013758594632070149,0.07385093621040976,0.02435066465791101,0.02250921648968882,0.024545089116442192,0.036494865179804804,0.029393177944164326
CCL25,0.08767863151302245,,-0.029167165504482617,,0.04693634451302769,,,-0.017845840574724624,,,,,0.04780717165977286,0.018406189962787926,,,0.011054283668827155,-0.003481754761643955,,0.06332302760652779,-0.0008817771154301265
NPNT,0.02846005315308099,-0.024892616740605222,-0.004196210592179606,0.021807448924157417,-0.009266687120115684,-0.020911165666066846,-0.006762918307570783,0.05264172852088526,-0.03448408952200032,0.011822882764669836,-0.009757551013285006,0.05283783561171228,0.07649915374499648,-0.09297088401114892,0.025709019372370915,0.013844461644570202,0.005356307874891048,0.01647485751708297,-0.003611928998999728,0.08567710454328098,0.038336501928634636
KITLG,0.04147385682731578,0.0419426097088932,0.0653484764956375,-0.008836813811809506,-0.0320231691068451,0.02004068599875864,0.003729387487561408,0.05972046154083554,0.04558945853550359,0.03128501505372205,0.01412602445002844,0.033114543278299984,-0.0406640316879475,0.022741325982141538,0.0697622258195744,0.002186021719538793,-0.015418253998158082,0.0595685385867484,0.04792137444497911,0.01378042176697917,0.011537432503024622
MADCAM1,-0.01847589034995085,-0.04914303202738848,0.0884355015254425,-0.023036707333495887,-0.051917335777879055,0.02815911061177564,-0.022550219912515712,-0.023106791511651296,-0.01217665180257574,-0.021925748238560677,0.06878387112105531,,-0.019710567555384605,-0.015844935378358807,-0.03613240580823713,0.01582086646764698,-0.021338534919669763,-0.01599846440430378,-0.031970395000344556,0.02523308929919399,-0.036794523114809845
F12,0.04971383304616582,-0.005623586891024649,0.025616038818224423,-0.04196163226506703,-0.01250037161732968,-0.02528752687715569,-0.012387013065978053,-0.012836776067294517,-0.008241047641259366,0.01762124921497552,0.046521666207932424,0.05646871185522276,-0.015392605524850453,-0.07901218148114453,-0.011474077447867227,-0.03059063233273432,0.016425855750470578,0.03160542327037789,-0.027302531428462257,0.006416743473342127,0.03125567681209283
S100B,0.0814788595654554,-0.002884355606478566,0.05106814350178244,-0.05925015785596006,-0.047283360341219646,0.0006736057347931446,0.09552086032737767,0.015476594152488112,0.04563198875121896,0.026446803268422858,0.03717866289304417,0.029817273941350385,-0.059057606010507385,-0.05757056242331086,-0.04844057563317344,-0.023155088665765475,0.09228144503776838,0.038932235770963095,-0.0022868169846347168,0.1583609992222737,-0.03632713804945416
IL27,,,-0.019206610748650793,,0.021631119685236382,-0.01514493778290681,,,0.06776187582079576,,,,,0.17097843553626177,,,,-0.019404887221754537,,-0.012448836250610548,-0.01931419835989816
CD99,0.04345494693916861,0.008085995186033932,0.009327727316131417,0.07256211892565868,0.003340454760084242,0.015593248810669357,0.058144099531524995,0.0886817490420055,0.018790466666105964,-0.015272746600263868,0.07963269684415483,-0.0001550112140956186,0.12783848766328393,-0.0018429480792156092,-0.06334567645073272,0.10644754210913342,0.045068441998971184,0.08571283280241761,0.06091953751569016,0.030564990397118012,0.042141057112883115
PDGFB,0.017044806659610636,0.0026308601528154587,0.06567650726920488,0.029919004542388612,-0.06408786240305075,0.022153767969614335,0.10989095178027089,0.05701468643347782,0.04219800155710455,0.04899728192704049,0.025852076483524833,0.031113541937072383,0.02463809603678875,-0.03663859144807314,0.019146449590602594,0.054827721580239325,0.0428554885487836,0.027042198521739225,0.07834311974225701,0.03236077720354118,0.0443341707836262
CLEC2D,0.07159189861457829,-0.07938691264600983,0.05926112604132523,0.038550986850519164,-0.02741779058778144,-0.004891105354649737,0.06323179904544003,0.06347015678106302,0.0834590910906261,-0.014491728261301743,0.0010778019876984102,-0.03148332942338335,0.048620906611225576,-0.11144680591062997,0.04292859178515181,0.07590719337740999,0.08230961002979385,-0.024164062379662562,0.11839828594871284,0.042368836434156086,0.051957617471233696
F8,0.015550724711428932,0.00707909923309189,0.03502932962406892,-0.03717846437118249,0.04257015776046564,0.009319605446689147,-0.06725744304639335,0.0708539112916762,-0.02535585993415461,-0.011602445087340423,-0.002455728891972687,0.07062956040623293,-0.035446016677972744,0.08342885509171057,0.04342639786756908,-0.033982555300820796,0.08383844755969011,0.038318569374870194,0.02584476655513253,0.12838930933683457,0.07847668223208319
C3,-0.1278631875355686,0.04067253052030336,0.01646748355648814,-0.02610280609313109,-0.07113353395896596,-0.005609377415714945,0.03149711622539194,0.07580497154489373,0.001010770544494748,0.024322646770311346,0.05260117069720783,-0.01946686896469257,0.016435083124276186,-0.10248401766966342,-0.015411431776129131,0.031897749161010736,-0.040480681280738465,0.0054387502426372185,0.007710960406128693,0.0008671076829223858,0.059447734965726334
DLK2,,0.057480083599620244,-0.01525867748827366,-0.020187694291925542,-0.007300425958753049,-0.010739425011367924,-0.05760582006473359,0.004546361883608921,-0.0008207888891079019,0.0062177948869714915,-0.04408973211429466,-0.026526462559629146,0.018900165108443962,-0.02869646345949876,-0.005165049281692608,-0.009944031242721703,0.0010289852554082228,0.079025871656506,-0.00672650566653164,-0.02274988818887125,0.026271514933684473
TSLP,-0.018205891537691855,-0.04307880429419961,0.02144718739810243,-0.01840840850222631,0.01158173450291358,-0.02664804997668735,-0.01837256729399202,0.05591715055222741,0.06389305490672935,-0.023719829432800515,-0.004700172246977773,-0.01408610650192204,-0.016006088935692202,0.011929162931578101,,,-0.02816885601690485,0.054376362151315236,-0.019899100893324712,-0.025747682902183582,0.053148234094573046
OSM,-0.017372301959179395,-0.01926210768864359,0.029194850207000817,0.005932231178519423,0.03408805073884325,-0.016855822785922674,0.07999865794923217,0.064065622016216,0.07041631884371766,,0.016137899415617656,0.07029951835340091,-0.034099657689666614,0.08257632246674879,-0.015230575210824819,-0.040379309376969375,-0.00936036087825453,0.056355172056253074,-0.009850658708605207,-0.01528650367393413,-0.016091367972685452
PRND,-0.01847588804809755,,0.08336956175959294,,,,,-0.015533291513811805,,,,0.01975724480838194,,,0.02230949479250661,0.0008671726021019255,,,,-0.026583267234546758,
SLPI,-0.004665204376034441,0.018203819998461202,-0.02431506450399366,-0.030115782380997446,0.01786502593026377,-0.05705143789854297,-0.02780835655800643,0.08997853022111668,0.04418380820709505,-0.027858078910698116,0.06978657215297253,-0.026439959461730892,0.033382430301777316,0.008244393424978059,0.0384540676798088,0.04437175413901573,-0.026068827816215952,-0.0067501516578331285,-0.008808656949454357,-0.03804032728240708,0.022634097600150855
AFDN,0.04744910712755818,0.08248246192946543,0.027444509609054802,0.07066461329407196,0.005125749843709509,0.0003180310074582114,-0.014105758143875298,0.029162574493195,-0.01877935233806182,0.019936085373318434,-0.02164934125760588,-0.052967843981478205,0.03944949653569459,0.021973345942929132,0.028930771032369088,-0.017876923889074064,9.357831876848414e-06,0.03972532081850285,0.018615346605851534,0.03823740387750181,0.03654620780267409
KISS1,,,,-0.0015438589954517806,-0.019295820041399427,,,,,,,,-0.013609608074766714,-0.040357470898296714,,,-0.024305758233550974,0.011457923701630176,,,
