,UKF248,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH916T1
CD86,0.04074917811374059,0.09717760273049617,-0.12401457969262668,-0.07492890663070736,-0.04732987100994399,0.04820794787315706
AHSG,,,,0.1671520869760111,-0.03364712904807601,
HRAS,0.030957116220207873,-0.008594475586033755,0.035956393758304256,-0.03048230327814169,-0.01930973426489204,0.06457215171290544
C1QTNF5,,,,,-0.04626214472946929,-0.00706208275714332
RLN1,-0.013760373622526191,0.0997504565885416,,,-0.03475242197897291,-0.0008895316503676223
COL4A1,0.19544131522138639,0.15857438991012568,-0.29368137085119017,0.14172456769442013,0.24671800861040938,0.2048230482175742
CCL3,0.1145860666169872,0.14298740209730088,-0.16144431392448577,-0.05753539910316802,0.039948889376667115,-0.013396119467835612
BGN,0.18336671498962562,0.11840577760660885,0.48527465474093395,0.0801329565968175,0.25243963945174575,0.2154573432464743
RETN,0.035840924805518475,,-0.1207705551351255,0.04318868281451883,0.04071297307621876,0.04183844326287172
S100A9,0.0638605687236244,0.11434000767910922,-0.256339665187662,-0.019141218186625793,-0.15230342722624923,0.027849791708785657
HCRT,,0.10494905848024864,,0.08393081701714494,0.039294337465027876,0.035402482812708434
FADD,0.0422732602087509,0.05933530313369953,-0.058098081496528176,0.10576719166537725,0.021381226301978896,0.09286557525714431
ACTR2,0.11246255727955613,0.036534644884966244,-0.07800046182112974,0.02842489332753528,0.10905494208370556,0.06311358084713516
BMP2,-0.0010164852983807007,0.0608870264714428,0.10933493839580632,0.003498707320556437,0.042684619530103864,0.11790407998513257
PDYN,-0.021818490225547757,-0.07920915958446606,,,,
CD55,0.16713094160898223,0.015211022404264554,-0.17566192048065446,-0.0055665118978940505,0.15934444545656548,0.12283044687835239
OSTN,,-0.01486082964477135,,,,
CD6,0.07619385856374002,0.020345994923122956,-0.020620293474868268,-0.046043129815735384,-0.0358281591380591,0.1714462171215295
IL16,0.06482571740848085,0.0653584114665892,-0.1418926351870258,-0.010825343098429242,-0.05463632801553968,0.07328978281310235
LAMA5,0.09307440902004023,0.08306688575738397,-0.401992341308297,-0.005961198122791153,-0.04649328987981755,0.08112312068986746
RGMB,-0.047022140077578205,0.03952267418230299,-0.0121105232360741,-0.006622865606286093,-0.177906986879474,0.019939256514354995
INSL5,,-0.0255397420459638,,0.1086002223568589,,0.024785658758236653
IL12A,0.020506201973092143,0.06719887825447787,,0.04545512387765471,0.00691577612201658,-0.013484786186545172
S100A8,0.04704272623701618,0.12092980984556051,-0.1763008169768696,-0.06441604134256776,-0.13485156888961566,0.050878988922099314
TAC3,-0.007056151039575398,-0.05158502866329326,,,,-0.0017086253351348392
TAC4,-0.03420532889263972,0.060005396308056624,,,,
MFAP5,0.07777411501150862,,0.25534185346379956,-0.031034696312751783,,0.027176331192633154
CXCL16,0.03563624165022275,0.01746085290925328,-0.20085332995627087,-0.04006341954309752,-0.027203330825977055,-0.014030463158911178
AGRN,0.1865529983205639,0.1413191022560994,-0.16747598291485596,0.11728951223192885,0.24522951197013657,0.21205316189423995
COL4A6,-0.018547725527078278,0.02058940885940423,,0.004294081271589286,0.12834771290075758,0.024297601191491436
FST,-0.024684301412683185,0.024452673922905097,0.02676979971680548,-0.005031431173780314,0.03452061956122038,0.06773687230340096
MEGF10,-0.030159251572146214,0.01970042282120405,0.014272596750247963,-0.0710365701558985,0.1636208324654447,-0.0736949489997937
C1QB,0.10000235612165585,0.12570199255511377,-0.4182270245842925,-0.1278891551772158,-0.02976227657857465,-0.032895414141285884
HLA-B,0.12301397800118305,0.10429374419963243,-0.3092252326630282,0.05935252774061483,0.03321233450704329,0.14752917310069766
PDGFA,0.028978275759994166,-0.0064284680552802,-0.037265649029290054,0.035084426714612926,0.016117340597765165,0.15361448616646328
LAMA3,0.048784341543871346,0.0002285715757101901,0.05053883735282546,,,-0.017703070447550012
DKK1,-0.025843469715878985,-0.02739651109746026,,-0.05302506273054402,-0.10590026285343507,0.011317423448061302
INHBA,0.028007857370770314,-0.04666621938800942,0.12944540610998934,0.09841981778672666,-0.06909883414974399,0.08746882256564932
LEP,,,,,,-0.029862181690547156
IL7,0.024328748090630375,0.0725233399511579,-0.07489327971245377,-0.03188544396733969,,0.0822308877060457
FABP5,-0.05074803000115716,-0.00853719217549901,-0.23509653600159647,0.0639148061032023,0.014327018886642557,-0.008018037313216318
CCL4,0.07338556153448567,0.10874021824804865,-0.2182251258606217,-0.031760572109803605,-0.06740827117532208,-0.060908807774369626
FBN1,0.16437966744856145,0.07037521796870527,0.29702888380111775,0.07797704025736815,0.10960479392577128,0.08555924872326882
TCTN1,0.028024640527190513,0.06401575685927907,-0.08954388941848784,0.021540965422458383,0.05691494447717378,-0.026250671825251586
BMP7,-0.06184688251338349,0.05157149188413634,0.07461079066946663,-0.038945000421206175,-0.10779821225379797,0.011164608307935414
NLGN2,-0.07674030811654402,0.007116247450858624,0.04318912731232621,0.05350198838485815,0.05658085462445874,0.016275912769240047
CCL25,-0.031212143282683544,0.06884135506234675,,-0.03271636216441424,0.0295367725491462,-0.016002729181406557
NPNT,-0.019999210535843717,0.04555266666227121,-0.03649763306232085,0.03569143575139754,-0.06861197971623562,-0.049887090168902665
KITLG,0.12445955734074693,0.051755904491019675,-0.15057160742705716,-0.013297209298756165,-0.1378982696672421,0.12064584895969278
MADCAM1,-0.03253436601157006,-0.023106793467369678,,-0.03699128793661055,-0.008506713597150082,-0.005360922166232417
F12,0.047278747355659206,-0.06749560129252713,-0.1939553428227342,-0.02480496114228346,0.069944276168956,0.041757031603892034
S100B,-0.06958923874784528,0.019138940847537585,-0.17874235351782167,-0.06876649496249163,-0.013823504253835862,-0.09552846077088804
IL27,0.06475810058455223,,,0.06844029403800894,-0.03420356484704064,0.013459036450108035
CD99,0.08879925320773538,0.07588356017536341,0.07224160291707604,0.10524788830699557,-0.03330275590137295,0.04958400881512825
PDGFB,0.18585177385317544,0.0578753414117324,-0.08299037032208878,0.14988995098011895,0.18800211839816022,0.19230568527858108
CLEC2D,0.05404356073272357,0.0006003751780497579,-0.00907693437518485,-0.0014098613859078641,0.0682891857046714,-0.01727974635587638
F8,0.029906529813447654,0.04423633038493612,0.0211726540276201,0.017485531545690724,0.0009482588105467186,0.03239572500692171
C3,0.09149057233757833,0.07542877340416161,-0.15748643742447022,-0.12936627005856893,0.03760865074400582,-0.023262761049112953
DLK2,0.012103613153291302,-0.01593666714545498,0.13938922454883518,-0.02787487751552609,-0.07176279862829542,0.01895484979409137
TSLP,0.06201912757303255,0.0887319096956012,-0.11894619529479507,-0.021925773930847103,-0.050828536532418526,0.05442548660264175
OSM,0.0039120178304912325,0.015023220641977085,-0.17000208459731486,0.04994120568226863,-0.06990347680847667,0.07568770630029056
PRND,0.11966675130126524,0.03273898143823083,-0.10595397598106022,,,-0.027921345638975532
SLPI,-0.05733311282145468,0.16247727389466637,0.10751089363422828,-0.011108246231016859,0.012338193232776237,0.03281670824642797
AFDN,0.018556306501599458,0.0687210199629421,-0.05980184605562862,0.07684729810961378,-0.011682970568199124,0.02113864826392612
KISS1,,,,,-0.037900648760297,
ULBP2,0.09176282720814645,0.09315104594218024,-0.14118121836148842,0.0854123930086956,0.13230199696261197,0.03824167707808075
ICAM4,-0.013560118254752071,,,,,-0.03558194861089422
ANGPTL1,0.030128574090893707,0.03381848250406339,-0.20638887359363456,-0.031462625224037206,,0.07331583135945505
LTBP1,-0.030073033855391434,0.009451313330330195,0.05000586341713162,-0.06123378817780672,0.04711849253193002,0.055312270512231046
NTN4,0.043344253652454284,-0.01729339662719403,-0.00845825515572914,0.01577214809100138,-0.02003105201945159,-0.006802628436569945
APP,0.07457256551351492,-0.093196311568794,0.047485652869184165,-0.018337264384987822,0.13227652595859157,0.07931336817181597
RIMS2,-0.02283216132050851,-0.034547075789914186,0.011396705731938824,0.04593085525043637,-0.01958569527261969,0.04086592392930464
WNT7A,-0.03695699239757531,-0.00725437023352204,,-0.04963303152811849,0.027762123434285312,0.029596584292940088
GAST,,,,,,0.01950442034852524
GPI,-0.09837772240397084,-0.08241124923580789,0.08980275886744908,-0.010641281329173082,-0.13346109737310785,-0.035965876245958844
IL1B,0.056035324298468636,0.08521760538656133,-0.15199415387041024,-0.03509405629309038,-0.11898069938660483,-0.04673522251293141
HAS2,0.03325189195624206,0.042088884620033476,0.11553750426143843,-0.05220260717593997,-0.024812858713767726,0.02527685318016726
IL11,0.013155896310813714,0.10695903314382056,-0.013228078131954046,-0.05248041977931049,0.1907884066313809,0.060721305997219144
SEMA4B,0.028154806616110143,0.0550507717914147,-0.12263946653830249,0.08373094386966552,0.008498818019586733,0.026043662888411565
FGF12,-0.026354888226950073,-0.06840957411325461,-0.21207752603423838,0.029465356573779057,0.1875805151133046,0.04257477580430805
CP,-0.032136111732279385,0.03498909295250388,-0.30059732474154605,-0.022052403383517268,-0.07402056533951601,0.08524191439880452
NLGN3,0.003854032805618425,0.07610986288811256,-0.05084870004676472,-0.09444665001549234,0.07673362997637762,-0.01344512627187094
GZMB,0.056505894022167796,,-0.06968154492385409,,,0.13391201011872744
PROC,0.13153209143954442,0.0479512676777721,,0.03618682335936716,0.0008766493273203021,-0.00438658605701238
TNFSF11,-0.013957876586382548,,0.00774623682739121,0.11979553499230777,,0.0993590377437188
AGT,-0.11096203485461562,0.031283120173062826,-0.0949946429437944,-0.07261332476584971,-0.05098018372613485,-0.07732101587869136
PTHLH,-0.032821363003246076,0.01467467013773902,-0.0395521515734714,0.05914202442748965,0.0038633726927935186,0.0442479793959163
COL1A1,0.1674618158523359,0.15718490299419366,0.5238497200513033,0.0643709276932717,0.23511630651978094,0.1286222144740068
LAMB2,0.15530027040098765,0.03754977848300424,0.0021001308030019795,0.08200303738094099,0.10397255205463249,0.10359136527204213
DSC2,0.0406398427196089,0.061402321270347386,0.08598011673672656,0.05840039195269752,-0.04973906860384151,0.018683159180335803
WNT5B,-0.0292426990269566,-0.025751395673488203,0.13981118599360792,0.05486729513252646,0.027995448022584392,0.0632722268681481
LEFTY1,0.040327351858229034,0.06561465919532912,,-0.03230327192875224,-0.0322670974182505,0.008515203161128575
FGL1,0.10816266739546178,-0.0001108014633719948,,,,
CXCL5,0.09767974696629994,-0.015367752736067825,-0.11939236417251108,-0.03844331556422704,0.048754619032142746,0.07693046684848052
S100A1,-0.06360361469784133,-0.0894785324320254,-0.025604013436991535,-0.07077531308974121,-0.10908133591548401,-0.019087131233163118
C4BPA,,,,0.07590430548410641,,-0.02986217437229619
NPTX1,-0.04406735855416969,-0.06432642411183617,0.025024154439170086,-0.005989075389578063,-0.11056193558757216,
TGS1,0.009106724389556583,0.050937345317217136,-0.03386870729417739,0.06901359847954638,-0.09411646737072232,0.061007000811797614
SST,-0.038522359447403925,-0.060966963243415766,,,,
IL34,0.04704451484849398,-0.04000736868599942,-0.06896180718966359,0.09467087391544163,0.05869117760600094,0.10783750795675819
DHH,,,,0.06101604708867253,,-0.0034504840994080254
XCL2,-0.01562876115159815,,-0.07830276012232663,,,0.09203767846185347
TF,-0.09903154117325831,-0.09372404118008303,0.03276664001857197,-0.07202964348925532,-0.048558250746152394,0.0031486892404003876
IL33,-0.038294149682586404,0.09867777963273039,-0.11728938894052134,-0.05872269084619731,0.11634394723497658,0.09391750770658094
RBP4,-0.05616695742389858,-0.05671830459512691,-0.02299339848770262,0.052395471548947685,-0.061313755800915005,-0.02354067938820473
CCL19,,,-0.14128543318338985,,,0.012514868560091544
CCL20,0.15875405215564292,-0.014158628144754661,-0.13652087197434534,,-0.013577795206274054,-0.05218941546634296
NAMPT,-0.021321108385954943,0.0787362336089518,-0.045475342091335615,-0.027162496973915397,-0.10814310594467005,-0.058756803744839735
