,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH916T1,ZH916bulk,ZH916inf
COL7A1,-0.00500638572192471,-0.02661187661943104,0.03770173038621991,-0.01830336967938353,0.03307824173514894,-0.024486154374507962,-0.0011530790612025393,-0.01318924458415313,-0.058804711018232744,0.045103000391164424,0.0454606853506449,0.001870410641847973
CALR,-0.08628722599512606,0.03235885850434011,-0.05211170151178043,-0.030164177367709294,-0.021248264719993738,-0.012992845523585282,0.013740074108061554,-0.09618617332521938,0.05602146731733597,0.08004043045861177,-0.02166355869970286,0.06702767384534533
PIGA,-0.052393334939208905,0.03641342250414407,-0.021272790534040933,-0.01977803826005831,-0.01480362873849795,-0.0032795151171959363,0.048161873717843674,-0.008907590942639664,0.037208028761515195,0.0064379946644583025,0.008365969760701373,0.01013355090952884
CD200,0.18517358419441318,0.0735760920009,-0.006038171633024825,-0.029824744694369378,0.014602271465144024,0.026689859380100975,0.004739089455193629,0.062182945324500485,0.09074238892038931,0.08876395098849234,0.008264489859801412,0.05866417043383148
GRP,,-0.007892257527292562,,0.031257732551449854,,-0.02069479586549681,0.027941259003711083,-0.02894292838464961,-0.03897716411612544,-0.0307224682143748,-0.051638230956053154,
CDH1,,-0.01830367392728981,,-0.02513953493166158,-0.007905996212953565,-0.021466960558084378,,-0.03612133025614378,-0.034542977400345454,0.011130063215639448,-0.020658612347657822,-0.053800374619401375
LPL,-0.1187283617162269,0.006720761787191434,0.05555932731178939,-0.023715472699772925,-0.049332469643746164,-0.1044753439226484,0.006846484747218259,-0.08954714809826352,0.03143409338123095,-0.047243419749959444,0.022592439922460263,0.0628084600647164
SEMA5A,-0.06816446511604045,0.01761486386059059,-0.0009894933543647426,0.01110883605672935,-0.0320789689779252,0.05301103725113371,0.010336991264798026,-0.03269587111742087,0.03610738843764872,0.0227417909984483,0.04258422847666361,0.04654467408018886
SEMA7A,0.096978578302609,0.05407256017484359,0.07849830019010615,0.022211230660221893,0.0350027764765864,-0.043628284322338826,0.009902160022465528,-0.05453277504056836,0.045343698213432815,0.14682895524513273,0.0520736955583175,0.0235395456351051
SEMA4G,-0.016209925906224235,-0.021181236108021004,0.01007124698331741,-0.031522828652747935,-0.01612514344014699,-0.02511379998206964,-0.039043817334423934,0.07334598006417165,-0.04304920618637923,0.021655080589870288,0.0023723532439759313,0.024941456677753986
SEMA3B,-0.012310109233883421,0.020258860798879792,0.00395462663548481,0.024427429910802087,-0.021389318764571317,0.048701416924001525,-0.000353940485433413,-0.093520763734674,0.05495774028850429,-0.001917916870179423,0.03535605962690011,0.011258599158984868
RPH3A,0.17794150895081232,0.030451812659078016,0.04152207701850559,0.03568489171177877,0.038816103407869416,0.013103827872576032,0.06479042160972472,0.15135973162024466,0.02558292356311091,-0.022225411295221747,-0.014564538581774582,0.02175936879388515
JAG2,0.0963560948314613,0.0015626611129174377,0.04310478856033144,0.018834663246924843,-0.046880780593493154,0.0457099383725883,0.052289856023180585,0.08255651595684006,-0.0052821147822680525,0.1539342147953344,0.01735618227175151,0.040334521525238254
CGN,-0.002316305005001649,0.012126214416954747,0.012330713573058994,0.07813689076454218,0.04407093274648883,0.024612098071226534,-0.0111161057025218,0.011354422050670162,0.1118368246184811,0.004963572761150831,0.008765890772600525,-0.034005064651977106
GDF15,-0.08111883027666772,-0.013185195499624358,-0.05284130222437183,0.04395464161203928,-0.02044665602032164,-0.029640006620763947,,-0.025379400126670913,0.022649692927830988,0.03342662526940481,0.015995056774488457,
SEMA4F,-0.0004891857759967782,0.0009602772187003688,-0.0019770172181299258,-0.001983997191152852,0.027597725484355014,0.057830156835060105,0.022668048880664243,0.08662818859101934,0.039435268925492144,0.003960941455325047,-0.004288329188519981,0.17255073370386229
NXPH1,0.14851464178058332,0.003713100530074093,0.02753739306275223,0.019951071398080455,0.033138047778955966,0.032436525246889315,0.015331520107250505,0.10703483654902991,0.026995563077055414,0.045186149158547066,-0.013125211889434205,-0.008975080376593208
ARF1,0.16272297077953796,0.009893843523307745,-0.04409082766409876,-0.024393555509854475,0.053459127121426794,-0.06586733930343076,0.02122339697677382,0.0833450135979257,-0.035373805330851785,0.05274781131163544,-0.01998990621673817,0.04876891719203206
DSC3,,-0.013767273741386315,,,,,,,,0.04052353326955456,,
EBI3,-0.03683499165253658,0.0012804805055679736,0.006274821163434861,-0.002551035958942915,0.019965769365636713,-0.058108779821349335,-0.030403948013960257,-0.09877552330627835,0.04459416029741021,-1.2735634773091725e-05,0.059093487429480285,0.0381072857426169
TIMP1,-0.10261416893623909,0.05597821228880333,-0.04796918113605683,-0.03924737673042761,-0.037442545926994926,-0.08009270346312901,-0.04606747946478083,-0.10755039605926897,0.022846315879740457,0.07760414752596657,0.027222732596371868,0.09721929234730448
SEMA3C,0.06718567377399338,-0.009456560628939943,-0.11096834908862661,0.019537907428678458,0.02558460542986128,0.027604891143615484,0.015899283439783755,-0.0857441953937281,-0.08411940886570385,0.07696472747108705,0.04804212243814621,0.009398174605847532
GNRH2,,,,,,,,,,0.034125350162814996,,
GAS6,0.017763691716934094,0.03821315202993041,0.025522304843528756,0.010998420136556497,-0.0406105881208438,-0.033347648681667084,-0.029440030200036865,0.009873447563196327,0.004263215433223925,-0.002496494367462365,-0.03256510246985214,0.05318863434634919
MEPE,0.07838760465187736,0.10534027325600978,0.021446386252161165,-0.011049209824289676,0.038571260737361175,0.042870711304825275,0.019453238013885262,0.046911697076733115,-0.026639995879268255,0.060099530856943605,-0.0028333504249756104,-0.03400481747754976
SERPINE1,-0.08003466606238178,0.021396235793861264,-0.10217091048865724,0.01808941366044841,0.03613256361851675,-0.06833563563899088,0.03721435036811059,0.004670846845229076,-0.04755231392339708,0.01773578242169,0.048376337411631345,0.022302209005579193
RSPO2,0.2809241569467641,-0.01924117021680235,0.03532746997070977,-0.0032659186237091373,0.032146583112462684,0.04961169066480793,-0.009590174310529786,-0.001877558765272482,,0.002208430391806418,-0.02766057736773443,0.10233671698153173
SHBG,-0.02544517941770157,-0.01783268903824036,0.07243907194407637,0.024504190821400627,-0.04917646524980239,-0.010010293090691786,0.027248175711013525,-0.02658217728886262,0.03430755985929607,-0.006006457762122299,-0.011255343398418048,
LGALS3BP,-0.15031488057416947,0.011732247088340024,0.02102294085955506,-0.010145462493295801,-0.03473302018615759,-0.02057353872807694,0.0020771517421403407,-0.1881966489016362,0.02886205314363361,0.043414849372956504,0.013042570547311082,0.012045655247598848
LAMB1,0.039526853404205455,0.05806075350386109,-0.0414667410942539,0.016658367494983086,-0.037480200658206196,-0.009879301487529938,0.006808426694991949,0.018762153701177252,0.02887335616265097,0.11567158498960262,0.027961219795159697,-0.051156128696119824
SPTBN2,0.20900834955512604,-0.00476336631443415,0.06587988985055636,-0.02661391513729386,0.05450301126204345,0.013663097816794803,0.026230403080861536,0.11708145935045197,-0.008460952174343603,0.02379698180928368,0.021844710367164115,0.0747202892898476
COL1A2,0.005469531614348038,0.07529800257496251,0.02514223902513502,0.03085268635351686,0.00033485488192025226,-0.03808148991756193,-0.0501327661116934,-0.06066146524451238,0.06274623235308102,0.06037393672033618,0.0004293470973106899,-0.03918379928204226
DEFB1,,,-0.01140756925874605,,,-0.011875302648932043,,,,-0.0031421249865463945,0.1491818923234325,
SCT,,,,,,-0.010914866548631219,,,,,,
WNT11,,-0.019732974354785302,,,-0.022606577514127073,,-0.0016353483542956102,,,0.05330305962336883,0.06486097554388151,
LGALS1,-0.1478399078675521,-0.009351524242391007,-0.09204249623869769,-0.08882511721342176,-0.04007751050403877,-0.05735181277125488,-0.024785377196552133,-0.11464399569582037,-0.02458331182364724,0.050520601925626185,0.017733627284053324,-0.019608272700690974
BCAN,0.04142902780679389,0.034055487728480945,0.08913815309139425,-0.018928813251691427,0.025564857710043097,0.10134883865789701,0.025720105464397108,0.10561126742814868,0.012687706397809936,0.0066497142910923925,0.012771919549210465,0.001231819144642151
ANOS1,-0.050754584340880635,0.04768037050761542,0.13129438853770384,-0.0628859623066397,-0.016194310445744754,-0.01830346084293613,0.04643243520835037,-0.1188796689586635,0.08470720995543414,0.03437604997192059,0.06608705648610652,0.07789391731819544
EDA,-0.027488935191732546,0.0085789173217421,0.04693270803139442,-0.005085554135240992,0.0015242704600242397,-0.017102521324066405,-0.047737369706856804,-0.032526472339474,-0.03454296675937997,0.01874523840814662,0.01489397404848981,0.09759040776903513
FGF22,-0.02794334244612515,0.04605892763576579,-0.006025936763436195,0.044955460998750765,-0.0014929507619145875,,0.0899877331694496,0.05042746012175828,,0.07153939149079883,-0.013230567087761338,0.12790372899235178
SHANK1,,-0.019732973087952743,,-0.014194974584758418,-0.01971557448032049,0.036806696650524474,0.04966594258021597,0.07881910798410753,,0.02952789693519174,0.02692174627861831,
RAET1G,,,,,,,,,,-0.03228447487455892,-0.035471555091559394,
TGFB1,-0.016495741917346773,-0.019400317527463424,-0.0013694580585116047,,-0.03534150382236411,-0.026004509568787797,-0.04123694485061464,0.052149220350678864,0.08360994950651318,0.1186964513272872,0.029888324239111055,-0.0313337611599494
MSTN,0.12703449930272687,-0.0194892997367095,0.10227897978587,-0.004894113537714417,0.03516888339608766,0.07295445397092523,0.0002767117366478544,,0.005946812564065435,0.044208614331492146,0.03655663794640144,-0.03873561162382013
WNT4,0.09208239876789436,-0.013296034050137445,-0.026961039252069524,-0.028971592495854497,-0.02349519999837747,-0.016771983838247198,-0.01755139567824647,0.06603063373650311,-0.029581020793719,0.06344557600280637,-0.008114219323757518,-0.0007549048226394952
TNFSF4,-0.03584306861923868,0.06388930025325448,-0.006313481637489035,0.06647814595271904,-0.015857855008114638,0.013102108569022606,0.004109126979963214,-0.03196332879318193,-0.034267846970042974,0.036249753694419594,0.12294876130188753,-0.04038690879239148
NTN1,-0.06564072083613887,-0.015243764713804541,0.058949873510297575,0.031639056610956284,0.005892745380708801,-0.024590851755915088,0.0352763239401327,-0.06313771501392328,0.028180864589146506,0.04153102438418628,0.049991780471236306,-0.07392451892516116
CXCL12,0.11599663862055822,0.02955272843173019,0.0340330646730811,0.04140300804946529,0.069505933366029,0.03728585961224984,0.0010705124349455193,0.04593812574996716,0.0671118835544402,0.11250289643180042,0.04930647209139564,0.09766568038838004
GNRH1,0.0528303829830335,-0.019909777007930375,0.01913999811729857,-0.01444024740420504,-0.015692726031564547,-0.0144752900506993,-0.05198821003817375,-0.030422554607631665,-0.03720244769874091,0.07720735398779227,0.037636960564144686,
FGF8,,,,0.016222997971231338,,,,,,,,
RIMS1,0.2556213151975794,-0.006049533625776838,0.01510844560610536,0.04941065171538961,0.02934852142369685,0.10935725084850194,0.02895698397811826,0.1726614390340464,-0.033712061511754085,-0.055832893354288066,-0.009587380721446886,-0.049771569341191334
FGF14,0.15419017330366772,0.01792262036116306,0.026558484570175338,-0.0021730710450211413,-0.004863785938662495,0.00649905338276061,0.038215596290332936,0.12331994921537628,0.06518487802594303,0.02470692664792959,0.06569558905080736,0.05812938455572116
IGF1,0.08797902358290964,0.07250855454848144,-0.031160217486174185,-0.018449798035555152,0.01606039752526147,0.013836073378392133,0.031661874283803446,0.020076161835049434,0.12552713074605287,0.023704053038051863,0.06309221652875646,0.08192010538469571
TNFSF10,0.011535898928715298,0.08077443057214845,-0.005840324134024202,-0.04842915527442828,-0.029434639342796904,0.02235021674163084,-0.03864679417138491,0.06007418555701069,-0.01379346302769587,0.09261981944426217,0.064602806842092,-0.0022035000481752214
GDF5,-0.02191425261947402,0.012914696510613109,-0.0003637167618448653,-0.016704348586482086,0.018241523190365053,,0.007731376197473216,-0.012617502779129626,,-0.02336660000539537,0.026620943670540926,
CHAD,,,-0.00281464451043533,-0.015799889100584066,,,0.008484709846595082,,,,,0.060968436336038004
RGMA,-0.07792866643745511,-0.034201492919931596,0.06666590044135938,-0.03727771461634242,-0.005518428985232947,0.007421190521361375,-0.03012523547214948,-0.08465549556494997,-0.026818596979101307,-0.025649545062752948,-0.005490471918576816,0.03611324471051424
CLEC3A,,,,,,,0.012427391396098868,,,,,
WNT16,-0.029127531123103654,-0.016158852442628872,0.011893621392911348,-4.6179888449068613e-07,0.10313576881158625,-0.018775471899890952,0.03508036565256438,-0.04107293400506664,,0.015117278100830227,0.02524541873784155,
CX3CL1,0.07655171050952818,-0.007659092624070997,-0.04613491384277345,0.00012523954993607338,-0.03135050750701719,0.02628085399948106,0.11157347061219305,0.12233136499876444,0.09127101487756213,0.07099330475315274,-0.00798983647592124,0.031006214220837144
FGF1,0.0031510510726692315,-0.0003848594544531902,0.03159107259214417,0.007397546969277853,0.00459326569681326,0.04316790469240622,-0.00892682492059384,-0.05207893013218786,0.028987095814214183,0.03941881361199927,-0.009033477582792944,-0.09522589610319596
ALOX5AP,-0.05259127574880842,-0.0013851495885417405,-0.1177348549625139,0.011190716860342,-0.02397945894248859,-0.005498615808341155,-9.517551831424223e-06,-0.18514035126214792,0.025580286083570058,-0.06678867130292857,-0.05146821103041949,0.029561404590124865
IL1RN,-0.05856426905367518,-0.014499048665014487,-0.06646830613779325,-0.01982221612131607,-0.002946689509802002,0.02061117862260276,,-0.05411604051242262,,-0.048853262645537174,0.005762921102213192,
FGF23,,,,,,,,,,,,-0.03984288613705733
NPW,0.16830188990563358,,-0.008971810642729509,-0.020532841248157175,,0.059600818927125064,,,-0.03080920266987178,0.025947257631575175,0.07792148008646124,0.1289018262628051
CXCL9,-0.026717907154259674,0.029811947221302978,0.04152181193526179,,-0.025455302278564663,0.021604851041518113,-0.03556985468174698,-0.02739008019240787,-0.038224450168428216,0.11794627113367195,0.040786383354382824,
ANGPTL4,-0.16340408739562756,0.009059277242889333,-0.0966113843930505,-0.021606485179472033,-0.05106969904924814,-0.0022735323168358635,0.08098229469380144,0.01860556026992834,0.04433215221008261,0.017259989013078722,0.009058987957746706,-0.03745839845159146
UCN2,,,,,-0.022302953283722247,-0.017102522378825664,,,,,,
OBP2A,,,,,,,,,0.02171969682743689,0.07325108851066946,,
COL4A3,0.05867147749635119,-0.026716553663922792,0.07509011163534483,,,-0.02212392672614197,0.054725803487352835,,,0.0085191628875653,0.01681732697207013,
NRG3,0.13671255568941695,0.009342191613522191,0.052483743457837836,0.03604047154807831,0.03000210958160334,0.02919092685496465,0.02492591234049463,0.13530740013782394,-0.05605806466054933,-0.016903160370483766,-0.0716440360005415,0.2087756033371734
IL23A,0.18588969638615482,-0.021781369026875743,-0.02561451745839863,,0.06001044565597134,,,,-0.02663999028415957,0.0211170934501297,-0.04761892292523321,
COLQ,0.022072351008370565,-0.019803175977095966,0.009998827715235565,-0.032469945061466034,0.026454790820555556,-0.03345479128659008,-0.0032959691820194405,0.03992822701209188,0.1191246103101819,0.009271247419247905,0.04626317534466717,-0.04302176586136915
TNFSF12,-0.002467714517696656,-0.01960672973742336,0.06765284417593796,0.019773887321632794,-0.017115916311729196,-0.015483852518439423,0.01569394367749061,-0.033046484807033705,-0.003748483625039075,0.11469733579099406,0.0019795597375746564,0.11841440814386489
DKK2,-0.02824304171477622,-0.02281494173145481,-0.01721604743683824,-0.028319915139398476,-0.0397201867630747,-0.0018106465487999705,-0.017996358087601423,0.009703770087928705,,0.038596201157396044,-0.004139830950555007,
FYN,-0.0334282953640747,-0.005444554425373713,0.06979883804008948,-0.015164463473826207,-0.06926198235993242,-0.007904362187514285,-0.020201740666144604,-0.0060492008528200015,0.04129842032048289,0.0007088589190163105,-0.024649093877088735,-0.07103854246961232
ACE,0.028169695853270157,0.031368053458925564,0.04553205721772416,0.012412083672094884,-0.06478063647939022,0.015826317571175662,-0.03451904950752879,0.1345061751499595,0.11113873078094551,0.15465090373906668,0.08332163770828231,-0.009056841926779797
IL18,0.012588403220386986,-0.03471186778015307,0.03409311314638121,0.02034427841292956,-0.01979933216459621,0.023670675482629366,-0.0498982979269428,-0.0773897243556659,-0.05296232795453454,0.06038096308361559,0.07006737776783172,-0.06944546899169218
PPBP,,,-0.008243960573290757,,,,,,,,0.0162868905446332,
CCL27,-0.04040980644975789,-0.014446440313634182,0.025492873719768935,,-0.010695639625710213,-0.024530187465015507,-0.014508902059569395,0.03190421126280174,-0.02663998958477123,0.0649793132067136,0.006560320974244145,
SERPING1,-0.04487696509720777,0.044855463500097156,0.002293405455509239,-0.0026961738771039833,-0.029156528235338385,0.06088529963412867,-0.03296087468654626,-0.09180822453713165,0.08094976444757508,0.015911050246664036,0.020246557991839578,-0.10447084546992548
AZGP1,-0.01196962760772705,0.04318388657547271,0.05891184241882744,-0.04695948511294009,0.03754493355569099,0.010947937066940232,0.019513894681715414,-0.006622812482800486,0.0238516555830649,0.029731171804206303,0.007259201724749467,0.07169079571947377
INHA,-0.040409799241533935,-0.0015367517542548656,-0.011734739383911064,0.07526547303237588,0.08193982015394038,-0.03113942160469498,0.020685158405629584,0.017171002999652494,,-0.01003007626380553,0.023137793645138877,-0.02710889440643437
SEMA3G,0.02054519877605776,0.00474801082102056,0.023716038159886994,-0.0345971082508012,-0.024305333598944195,-0.01637999303408929,0.03741399042025138,0.03651473311067998,0.015243886333819035,0.0012529830973288423,0.03171224600849041,
COL6A1,-0.08008189800009523,0.026281547991536133,-0.04148062916026724,-0.0033722846533065067,-0.024145806027483976,-0.06093043001376243,-0.027418938450054896,-0.05897226682155028,0.02601411090716557,0.09080416553653944,0.010436455613404935,-0.006816106551853134
FGF17,0.07334836384745658,-0.003937112563148391,0.03242437926276362,-0.027655308328040647,0.0031937857956037393,0.021523481719572225,0.017402252032400103,0.11228124046735247,,-0.027707594290280326,-0.06041565047099278,0.17366623326038608
TNFSF8,-0.014104116441537293,,-0.001415578909051378,,0.015234746680392104,-0.014001910496099139,,,-0.032577064489817904,0.1091711041109989,-0.008559042142514095,
FGF20,,-0.0286704690911616,0.022731663890172792,-0.017328843905717276,0.05981605251408882,-0.013476572080839298,0.0004890200179223712,0.12995483424383206,0.010431462900051485,0.044038716689999764,-0.03314008227876908,
ICAM3,-0.044394220005271504,0.009570958614106551,0.05205802252972073,0.01479806874635092,-0.042931918669939555,-0.04499148384713437,-0.02724991142937568,-0.03296458214120558,-0.004758345210904241,0.1044473811136588,-0.02103717180536375,0.05661305820708043
LAMA4,-0.034126489585180636,0.05252939735929298,0.01080504463339539,0.021424981216513247,-0.04779567415886063,-0.020679982282929964,-0.008112976716015264,-0.035769397943068805,0.03557576884026608,0.12187204772369012,0.06774448727670496,0.2714970436292636
INHBE,0.029667022835037887,,,,,,,,,,,
DLL4,-0.030976254750304664,0.013679903729701529,-0.028833169497401747,0.021475172212784006,-0.05155687800299924,-0.011172836248085996,0.021315826375116545,0.0360194472152986,0.00039300092849569267,0.13785509949875144,0.054276636780425574,-0.01258908464727343
SEMA3A,0.029641495825794985,0.03744874122671428,0.015920146697634557,0.03244235546426268,0.003040491482037086,-0.005947985704019429,0.035144387388473634,0.027711122779772755,0.03305216793320468,-0.013074808876616382,0.0254476916772692,-0.03431122262336745
RLN2,,,-0.03829076115608621,-0.020357324045362814,-0.02702985292487171,-0.014262694267523345,0.05022793255748758,-0.019375781013357126,,0.04582010444769254,-0.02562591810413505,
C5,-0.05090779941107307,-0.029482634625521257,0.0807691470192155,-0.052907784236244586,-0.005689713618632411,0.004304152963829978,-0.005367872506085099,-0.03585888513103802,0.07829522161078817,0.04643965669744078,0.03026033685169717,-0.05677221354247837
COMP,,,,,,,,,,0.014897952433320268,,
EDN2,-0.019075010591098066,0.025927029991896167,-0.03975715775136199,,-0.028766230206175424,-0.017319663818494015,,,,,,
C1QA,0.04122006803169248,0.03424005995824654,0.0013482388974680641,-0.07009607754439325,-0.016345674299277413,0.03653102743148277,-0.019208311993068976,-0.16209308738097733,-0.06094697136604586,-0.003322415319194328,0.04184551988115368,-0.0312282862842038
UTS2B,-0.015167238710390699,-0.017466580874256916,0.008374976446069389,-0.015153273355155922,,-0.012328565441752093,-0.033686414040418604,,,-0.009896333222812227,,
COL9A3,-0.036722496631409425,0.031177374770409733,0.024216763626416674,0.029713805478962938,-0.031125322276227087,-0.05208177901909964,-0.003713070949762645,-0.05255240416348224,-0.023069217933853248,0.07300208559834741,0.006453515990254181,-0.05416583253671358
DLK1,,,0.0023996651641616687,0.01091168731114791,,0.051949600000479976,,,-0.046774926707205206,,0.01715324260886223,
HGF,0.10726482832293258,0.014756165644486216,0.04419041813084078,0.00010975536430476484,0.043664856142849436,-0.027993164147974793,-0.006663187087260276,-0.025708642561589487,0.09132650695120537,0.010587198306472347,0.044573601070200766,-0.04793657041856197
P4HB,-0.12552675879627267,0.015778475153215128,-0.07434556651155774,0.0251767059765628,-0.03302266417046863,-0.048782553275412005,-0.049346032737730056,-0.06906577163602086,0.029378861650007356,0.05945989568780072,0.0024942700418794563,0.039898165979793794
ADCYAP1,,-0.008753675012174732,0.025583042992190275,0.02834853912734528,0.019107005361404743,0.0005082699704167903,-0.005424235030932122,0.07548156402490228,0.017888121401021525,-0.012565354768127552,-0.05328385776652454,0.030516654336819722
GREM1,-0.01516722930665963,0.09713740179187572,0.06792565590858277,0.015851487086500544,-0.005694725750986777,0.03347102802283689,-0.021971068747048406,-0.07326611533750829,0.0075774926910880044,0.09707685519539741,0.03408407482821138,-0.05077299842146096
EGF,-0.05303890075178631,-0.0028014503837460896,-0.026894836971516685,-0.024250853474457025,-0.055799399794838174,-0.042885718149818695,0.004006633941130201,-0.039378454520105334,-0.02413602573977489,0.00946135040116757,0.05269297296276385,-0.03929259100951414
VEGFB,-0.10583171829054815,0.01877157743473933,0.012745884053006654,0.044045534666902954,0.03247470574123405,0.010557244830260559,0.007419588083223169,-0.0815956844809193,0.024246791252787527,-0.06186616407348888,0.014646746636230024,-0.11092461579220379
FARP2,0.010509911331424543,0.01651883774818591,-4.003623635301806e-05,0.0010244656221925267,-0.02026204290013888,-0.02517328223495331,0.03344197003556208,0.08219404416839665,0.08780775989117703,0.08137940784821707,0.0025848857389219517,0.0427234309764211
BMP3,,,,0.03791028203300005,,,0.02990512458471811,-0.030058918746964203,,,,
IHH,,,,,,,0.018516096432834226,,,,,
LAMA2,-0.00784229866660512,0.020483423185307093,0.03151623282934352,0.004106694975174626,-0.07327976666627184,-0.003980919573962967,0.007763882271898292,0.004632127336648316,-0.01932528692322137,0.060107110617263336,0.013696598093830116,-0.027844044027361042
SERPINC1,,,,,,-0.013190451299403827,,,,,,
NRG1,-0.0029028865302267526,0.015757902595571145,-0.02872836586001852,0.005844561801282075,-0.010921719350971993,-0.007122067246624101,0.008222584277965116,-0.020477258116633576,-0.023758952800412795,0.04366505951907467,-0.038531467098940404,
SPINK1,-0.03559214219302567,-0.04883944813970838,-0.07562868683313177,,,,,,,-0.044575572148375965,-0.04997721246395747,
EFEMP2,-0.10438650815130143,-0.0003014638982729334,-0.025450908059583933,-0.027997825774123433,0.009253415386385641,-0.027901556722070647,0.012147091043381821,-0.03296343814222355,0.07177963460652119,0.054296029238785654,-0.03456045918218307,0.036515470569152414
SELPLG,0.002428491206117199,0.04209443503371283,0.04584325531144,-0.060461456813472834,-0.03447136101740108,-0.0037535999688218667,-0.01987549810523681,-0.07758273746858385,0.022108040157027817,0.02608926801078625,0.027458302185435622,0.07487815435906682
GDF6,-0.017785928392862683,-0.027708153065694352,,-0.03023952469722902,-0.02702985584058676,,,,,,,
HLA-E,0.06105633053506869,0.04580196039445882,-0.032280919709126034,0.02235108177632364,-0.003726141811143156,0.0017990734379112687,-0.03495349666167576,-0.10620305416028242,0.029559311169133552,0.04881449757664051,0.01230899003419803,-0.11591956620739394
PTN,-0.06661116276957461,0.040864737559737595,0.07364052314457659,-0.013091352602602293,-0.04077183253616143,-0.041595532806371294,0.024198588178165198,-0.07890707824069215,-0.0048286905360666234,-0.04522938148207652,0.04317911598247478,-0.030273389723525078
CD274,-0.020365273333145435,0.04892786336677707,-0.010287873608713798,-0.03380723327884158,-0.009514223475731784,0.047465441951583684,-0.037393775251469676,-0.05022836934426839,-0.06640253032438329,0.01712481524312583,-0.05522076888625877,
FGF10,,,,,,,-0.03570944881389673,,,,,
CD14,-0.11114282739341262,0.012211187226474256,-0.02718384395655793,-0.06803814231901034,-0.0031056330598832455,-0.006813721438702501,-0.025257971988687546,-0.15854392136452689,-0.00212993666276456,0.0034137145461571885,0.0016110614207574658,-0.014352688941343788
SFTPD,0.010743486731787065,0.02876784387680809,-0.047494153346395174,-0.011606154984213737,,0.05267693828247548,0.07021894250324759,,-0.03050615212908893,0.07736737197101132,-0.024242487297748513,-0.038171902068862645
SLIT1,0.029629322567652768,0.07800913105621247,0.05211914912938587,0.012013358258457051,-0.02051128788931564,-0.020337147515778045,0.06651036346054971,0.12341907744345053,-0.00963028045444585,-0.012542137751588064,0.006453474684296772,0.10360255534250833
LPA,,,,0.033047355457897394,,,,,,,,
CNTF,,,-0.002963489555208126,,0.0276319494206178,-0.011243782562275177,-0.042720166407673364,-0.04807279876986252,,,,-0.03817206587049347
BST1,0.010451433542266705,-0.006662640728069207,0.1128785164303433,-0.024400948373943673,-0.07942093355771841,-0.029419452485301926,-0.028280855999552407,-0.03498946684061188,0.06319322712730063,0.04941334531228281,0.013377181699565492,0.08345045639174281
AGTRAP,-0.0654156245394635,-0.012729345604712313,-0.029300024199081953,0.016621057087560877,-0.05320010120339652,-0.06993901516419991,-0.015234936051920153,-0.10637427610201997,0.030392704717661565,-0.009416231317342188,-0.006352388404272365,0.014952355849883373
LAMC1,0.000928516565945249,0.0480739803183599,-0.03820013908239821,0.027731045366394737,-0.012932760648774697,-0.05127913652317938,0.010660780491976314,-0.05239333122310562,0.032067449103949694,0.12682238511992014,0.014468808643083279,-0.030258932753913288
COL6A3,-0.007132652636647372,0.03389343446124688,-0.05543918833033017,0.007440153493309984,-0.009209105218670318,0.0017445419370965916,0.015404975395743085,-0.01834877648817502,0.0474561939749538,0.07962894288240802,0.022483336438992623,-0.04968803967620448
FN1,-0.12432199402566702,0.03910376278969504,-0.03639494870038803,0.024495543600355215,-0.016385292695617597,-0.07390235748355475,0.004153200148647892,-0.12005260517926228,0.05885094752969948,0.11106921705880896,0.07820969341068287,0.042005928307310064
MIF,-0.17971099661086673,-0.020091937715041447,-0.00660217915881277,0.061090779470063625,0.017357851415680067,-0.07011041643802662,0.05007810295422039,-0.09214973280356689,-0.04600334909809498,-0.028099874953816547,-0.02091848569600625,0.13434448419440453
JAG1,-0.08941912927348929,0.034580165340723605,0.0013272720086702195,0.008071423691487903,0.0027402008455960493,7.071305630308266e-05,-0.02980790482175773,0.005949510105634501,0.026244690422651158,0.055912219858908936,0.02558447452906771,0.0122672559128954
NID2,0.0648749363739393,0.04628482803624268,0.0528159032744322,0.023272899885446865,-0.01576436751077878,-0.029596780443417525,0.0063951425198664385,-0.020044258970297754,0.0030458110387966936,0.12747184200731898,0.015299492352012608,-0.017134187131380464
EFNB1,-0.029990506750842496,0.029705347636655898,0.004433548883599506,0.036089877779016524,0.01894210038186072,-0.02092284911166085,-0.028181019742406138,-0.030734964098366613,-0.03109583728730435,0.05473823872728982,-0.005676103849669215,0.012161732646465334
COL4A2,0.03916640871695534,0.07166494309438304,0.04822631571453409,-0.0022086521537444228,-0.03667482046995249,-0.08075615216679735,-0.03303336020576182,-0.07258076430559307,0.017284720701630143,0.12452996929047493,0.016285742856168264,0.13247997355709448
SPP1,-0.12620109802190646,-0.011818476125032479,-0.11736504848110554,0.009450797146167401,-0.06225962483055405,-0.001100409753700161,-0.03139368594484886,-0.1771909928486845,-0.02817040540592049,-0.0994951514859935,-0.010387134076909114,0.018002883330943457
PODXL2,0.10029286849999788,-0.03528841115193318,0.051067451473348444,-0.035497929973182116,-0.03786644108779276,0.012817298836103504,-0.03242299460589005,0.06945399175962043,0.04640998977341869,0.049460445712267265,0.012939919484201331,-0.033802981707573974
IFNE,,,,,,,0.030226928148070976,,,,,
