,UKF243,UKF259,UKF269,UKF275,UKF296,ZH8811Bbulk,ZH916T1
LAMA1,0.015403753492772981,0.04198995527432397,0.05473515652397165,0.04439108059314441,-0.05559831714798595,-0.013829696043691057,0.04380580970084196
UCN,0.06308361248915335,0.08104042675151586,-0.020503232290745507,0.02869483009767257,-0.017817554301705035,0.002326188790751496,0.014763560128503455
ARTN,-0.028381979452454003,-0.0168792677347038,0.06323529776066712,-0.007776971149427378,,0.035078394772744784,-0.03619638072469035
PDGFD,-0.006813870418707726,-0.016507401658693004,-0.026165091608520815,-0.008327067617342695,-0.0187396539546023,0.05252614163718144,-0.040491989250048474
EDN1,0.16407542293476057,-0.018777541274419576,0.03415135657187285,0.031669654616972506,-0.0161383949047927,-0.0023758973098522047,-0.0013613749616034649
ARPC5,0.005255349358774095,0.06398969476761489,-0.0048163795700146665,-0.001594931821514028,-0.02375390767932752,0.03695039365981075,-0.02666031213139926
GSTO1,0.09411590858597935,0.009672672892482888,-0.0017003407598709997,-0.02307483257238504,-0.00430312554501678,-0.01706791161485882,0.0479745512354751
PROK2,,,,,-0.02055664805971584,-0.017084275623406826,-0.01298728104260899
SYK,0.030054848576856266,0.03945249182895537,0.0369790144883973,0.015666391498147098,0.0009294064947086365,0.018537058585253136,0.024023093965470987
CD40LG,,,,,,,-0.015404002343873738
ST6GAL1,0.08800745644642213,-0.026338653837943423,0.01798687447578651,-0.036921000321329424,-0.03599624760284932,0.08307980443723101,0.047330397042233616
WNT3,0.07717697609121608,0.032532715370658216,-0.016061657731226576,-0.008849151522792576,-0.023002747296614556,0.0172387080154476,-0.009370557912523949
HSP90B1,-0.05983284635244658,-0.006016459362494375,0.051888781264732765,0.08543979149479579,0.07557786490224838,-0.1493695709276534,-0.07249047972758912
ZP3,-0.060295293440953426,0.043504205767212076,0.07146291045822764,-0.016752918699514268,-0.01257916839387475,-0.007076186150197597,0.00442974723809218
NRG2,-0.030183645843494887,-0.008941048569000378,-0.0031823454014731013,0.014441520455616356,0.07530035109456416,-0.023942074479634118,0.017208978048838842
MELTF,0.02408020496610055,0.03860326605606844,0.07127956060194997,-0.04799687195159485,-0.029414602402694813,0.027371099802111366,0.015107606649331654
NLGN1,0.047630484204745235,-0.0027912864699196974,0.05396113194921573,-0.024249258053397938,-0.03126944682261317,0.022097996587391505,0.042804972565338835
SLIT3,0.0663132141086314,0.015380987415249342,-0.029839382380103672,-0.013135113953686963,-0.020254236570562557,-0.011713212724049312,0.01575494147522723
CCL8,0.014177095305823697,-0.011801930469772785,-0.01596195005308122,-0.020597725289900348,-0.011351151907040773,-0.013903316199315802,-0.01285405353942652
S100A4,0.05480990793643165,0.006665138340294473,0.02762612019752325,-0.014195080638952867,-0.06583573236905706,-0.002778500582492712,-0.02642272723889909
TNFSF13B,-0.025801167787322565,-0.009488875624497307,0.0578247820686521,0.010313866534694297,-0.02149418773428877,0.0374039863335318,0.01694872125208781
HSPG2,0.08328662966444961,0.008625408486049488,0.030432760946812912,0.03411771431611231,-0.016497727771079992,-0.03423732812370315,0.02683990699505686
FAM3C,-0.0009810632764542715,0.039831362109446745,0.028533687081196142,-0.0359587603587987,-0.005505796853271492,0.03698326785493804,0.07666238121868926
FLT3LG,-0.007905177564084728,0.017916477404239954,0.019546778408257064,0.03934616507443887,0.010333937449366315,-0.014125377237354245,0.03920408935179907
A2M,0.056103288053663915,-0.09000982253968041,0.015950091217628835,-0.034812413131050865,-0.026879042816359895,-0.03422928081616528,0.049702712474005074
VCL,0.009211959728616742,0.012208518981770732,0.011089092035616198,-0.022048665524831434,-0.025883709260956615,-0.057534592283475856,-0.05140020587394665
FGF2,0.03680319559076281,0.0022511159825689894,-0.005013731959845129,-0.025887502002309624,0.05580451774196711,-0.006288244434852598,-0.03728136722886609
AGRP,,0.009128088829214205,,0.10989142042374692,,-0.013008863912746126,
CNTN3,-0.03492907652251278,-0.023820250928871196,-0.003808194603830637,-0.021758027109426398,-0.016644168436204716,0.02195172877190632,
RNASE2,0.026035493885791204,0.03263956869903544,0.04285145344947211,-0.01349584746516654,-0.031361642405474774,0.04861500643445473,0.03195551127885423
ADM2,0.020933726535070696,0.024033966379269654,,,,,0.013858532569786253
GAL,-0.025517627795386102,-0.00015249904555427891,0.0608934545195526,-0.0439283706955001,-0.020639683486596404,-0.03818187433974161,-0.01444346801764767
CXCL6,-0.022337924119853837,,,,-0.014746207274128112,-0.04442588877607986,-0.026452845618623218
PDGFC,0.0023831375578072566,0.025590222786390695,0.0431190678307859,-0.033054919693890315,-0.012772936595907908,-0.009981137064357807,-0.04140084409998438
COL8A2,0.0720318336257235,0.010951652448992969,0.016022145322477765,-0.04243377208157429,-0.04585769784679022,0.02762847499798788,0.010693620182638905
SPON2,0.006763576211954981,-0.019967594837985644,0.03692479441508546,0.010262990550612137,0.003467170880077013,0.05170404558995496,-0.0017684926783887022
LCN2,-0.019285634536383288,-0.014937898530289602,,,,-0.027391390531568822,
SEMA3D,,-0.023491223825713788,0.04774366846495308,0.009376572461137283,-0.018441709647953723,,
BMP6,,-0.010639901174468797,0.09859636629517626,0.005988421380883639,-0.02293533942300493,-0.0005893332173535741,-0.030175909139621114
TIMP2,0.0801033396037864,0.016159964070666586,0.02089392307723914,-0.003348239285664927,-0.054262438386582235,-0.06772898498883106,-0.005900569256502455
EFNA1,0.022284814112297525,0.011725794614333977,0.021907792194426835,0.05324227770871609,0.06697341025034656,0.030408788673994012,-0.008673312953706519
S100A12,,-0.012269964794998173,,,,,-0.01595430448576154
TFPI,0.017521454468789253,0.034337259333141,0.09554599028753108,-0.04793586020033152,0.023966069185407512,-0.043426815616308574,0.0009650577351936572
GPC3,-0.027528081189814358,-0.01542016878004867,-0.01792673298236713,-0.0025758136980115775,-0.0037548989900331527,0.05467348701528263,-0.017956459000693807
NMU,-0.03769082566193322,,0.020152663436400372,,-0.014968857047536144,0.06539783941161033,0.006576192579075724
SCGB3A2,,,,,,-0.02356498002173602,-0.023030332483361178
LAMB3,0.03648925802925632,0.004808284745388423,-0.026537986667128005,-0.009648017944428025,-0.03345461411960386,-0.04109720571535792,-0.03565108266484554
LGALS9,-0.03738063795094447,-0.022946017860141294,-0.0001645559860964347,-0.03960758751250174,-0.020898854890289992,0.03505313880912236,0.06320346454600446
VIM,-0.0022574409044520604,0.12424875364324042,0.0810201186483968,0.0790878135169382,-0.041194225176201624,-0.08829567426091312,0.07121611927260442
PLAU,-0.033997544909352334,0.041589111566063035,0.028998046362732236,-0.011561743618825563,-0.00928572934040123,0.0019245067092817497,0.006692034829248621
TGFB3,0.09857355453048358,0.011864688243998583,0.01300817680659109,-0.05497026890859703,0.00020233427410662607,0.015448536276226891,-0.04233338570903621
APLN,-0.020241400735133554,0.10169497083545195,0.059641201737988744,-0.007883609960688993,-0.03378298135573864,-0.05546828574243905,0.004899921033204392
SHANK2,0.045085051769588026,-0.026935218464695435,-0.02187614145833642,-0.039498520702134776,0.014958244792324195,0.09184830671593511,-0.02276938321539508
LTF,0.019155954527282408,-0.06561486488299269,0.06979710283479501,0.05734852298506385,-0.0869990574517112,-0.036509098739004375,0.006661539911688419
PYY,,,,0.11187424435381932,,-0.018663558684150372,0.04704809357573311
PENK,0.07895034353093276,0.016365063961553957,-0.045493765005362646,-0.06546263099108013,0.012851095206223226,,0.0781274518216779
CTF1,-0.04644349398456804,0.015504969551586287,-0.012390904797234231,-0.029095404811371416,-0.032284204241285835,0.03653745043987206,0.04388697598960809
COL3A1,0.09147543163913097,-0.027472099573999778,0.08463380680802837,0.04696336906748811,-0.007633012187628799,-0.06553983211499254,-0.006636972074232937
S100A10,-0.005025958270146252,0.04370608718960241,0.08020135660870985,0.09818996186952586,-0.05043269715672271,-0.038765575319691964,-0.006284986397168185
FGF13,0.001681453923830791,-0.028690959257867316,-0.02091032646211088,-0.06513641741382069,0.042122729008618055,0.04563685053197409,0.048287976992051354
SEMA4A,-0.03383376017794341,-0.02195965736060077,-0.05258373485661119,-0.005591012351727357,-0.019445569002664847,0.026150459700145387,0.06235685438925162
EFNA4,-0.023574643376429113,0.05980338886053567,-0.03106517581593733,-0.04980727363534336,0.059583246937202225,0.022829803328548944,0.03346675733617216
HSPA8,0.06069038943301838,-0.00942748721690698,0.0014425825130252147,-0.06497205227115098,0.04610834502977603,0.06379523825308779,0.00490636708901006
NPB,-0.02620265262055547,-0.010639902196776213,,-0.007150049003248899,-0.01724323035537077,-0.0012976344460004703,0.09846207267411079
ULBP1,-0.03934420685479011,0.078221495911937,-0.016099671224236133,-0.021100562049520898,,-0.015893973117380437,-0.030898403569351283
SEMA3E,0.03769387833573767,-0.026020358273121345,-0.006131835876160879,-0.02381689740270152,-0.005565424091879024,0.04565617143245709,-0.0589807566487744
FGF3,,,,,,0.08027559424387436,
ADAM9,0.0088871833512901,0.001702025701721744,0.030237987102736556,0.016998537617516,-0.03706860507852683,-0.061438224686826644,0.06906157945120354
ASIP,0.06548029066095971,-0.009801200209394515,,0.009823144048052996,-0.01120680523746198,-0.01781275250248343,0.06055161830962293
IBSP,0.014140521618053774,0.013617547901629229,-0.017208487979423735,,,-0.004245577255671216,-0.009876941446754366
FAT4,0.05291169243601611,-0.023754737255447436,-0.043985834942137265,-0.027957416272979378,0.01436849788553881,0.04584087259854565,-0.026909234232160253
MDK,0.02455933930909649,-0.04479828563274101,0.07000730642362589,0.052451125067117965,-0.0005154740645035418,-0.03777445111392578,0.07163386140518203
BMP5,,-0.01607320737897101,,,,0.04861709775321063,-0.03808011771300761
CAMP,,0.04150252173702829,,,,0.04133282396191938,0.002831172892387465
HSPA1A,-0.02600114113895108,-0.056248021307440846,0.05388091165868156,-0.016563243001963945,-0.05145284046390089,-0.11630577796447793,-0.01891005549509609
SOST,0.09474603504365062,,,,,,
SEMA3F,-0.027098650872307027,0.018698375695028437,-0.0041143861030330745,-0.03586300709335637,-0.0169495122326559,-0.005164035619411765,0.030486559995103583
ARF6,-0.008870217611728414,0.018942963541525904,-0.015183503256357126,0.023814334273300018,0.0027409160643442586,-0.030606801572501334,0.003771625920974385
IL6,0.0131319116941997,-0.007935066424367976,0.0026646762747794877,0.012135553115588595,,-0.04776838152986844,-0.006115263639459695
CALM1,0.023110063424175716,-0.05592519020356516,-0.08026011806297606,-0.1227244842543049,-0.021390365754471487,0.0635133762867064,0.025181225407802363
VIP,0.05104704484054351,0.0176528818429966,-0.042228649418542236,-0.033389310042601573,0.02917673219585006,,-0.019999395682852944
NMB,-0.003417088038214717,-0.009076374093078201,0.05057243271002781,0.033768093822485044,-0.03403672395502601,0.05981939220084789,-0.012626033368505072
CCL26,-0.029826111185176238,0.00654686489208555,-0.020392318528115103,0.008401538980546542,,-0.016303781585402816,0.003921014821236868
FBLN1,0.06483977082239904,-0.0042759667740570936,0.009470507240655828,-0.014127344123306993,0.02908566467019074,-0.04732978896178137,-0.033475936907066815
SAA1,0.0012796384303270427,-0.051858470305383216,0.05706874170872588,0.02087229698396764,-0.012963937235883604,-0.08507708750641625,0.03741825849815861
MICB,-0.03885195751615744,-0.027991432651882617,0.03822789606570914,-0.03638919666068611,0.03696078512160912,0.02965369838270997,-0.023116583486860888
MMP13,,,,,,,-0.017342489869433524
F13A1,0.0367522754849398,0.006008235684529903,-0.011905882402399995,-0.012750498584118303,0.04705525122811045,-0.04283714843982842,0.01710299830804487
CXCL11,-0.041372509146501125,-0.03602183071917656,0.025403902561234242,-0.02793250348737506,0.018117143963730133,,0.03409523511170538
COL5A2,-0.01932434852963244,-0.0215175897615002,0.02997425524438904,0.018800232342439965,0.003871035496394489,-0.07058417587074937,0.018667821871809195
EFNA5,0.016007605732990395,0.07529923210139959,0.021690461764317614,-0.03525065110696026,-0.03903011400386504,-0.042969158009508984,0.0014009083079991264
AREG,-0.018985863351944878,-0.024403594242867043,0.004964355276899789,-0.039535670024198284,,-0.0024486371592207317,0.026794920794035424
EDIL3,0.02598680245119043,0.05365108809690532,-0.10777485142297227,-0.04725176719026019,-0.020295452624127453,0.020017859468473415,0.006532872633776129
CD86,-0.005203738067493283,-0.017456528795321974,0.07548450704524669,0.015540400624910168,0.0017041366267586116,0.032674438581971665,0.03719589423978864
AHSG,,,,,,-0.015717133840694963,
WNT9B,0.01890029067450673,-0.009654626661729962,,-0.015142170539158437,0.0002993994601407273,,
HRAS,-0.00899019111551503,0.011701923272461081,-0.017757449455357593,-0.006668088996194087,-0.011506446648245489,-0.037017135980023395,0.06847511466341699
C1QTNF5,,,,,,0.0713006371009128,-0.035275697598241694
RLN1,,,-0.017801844608086204,,0.01357830484579884,-0.017571639144004496,-0.013629416751082703
COL4A1,0.060832054132225734,-0.07154154319415393,0.0837727960684112,0.0326022861260769,0.062204099042337695,-0.08372449922041568,0.01876587912384933
CCL3,0.025696970367996515,-0.016723534766971,0.030449858015372096,0.013971579229103607,-0.015824454760932805,-0.0457992236901655,0.09259997220351092
BGN,0.09195513663239883,0.044354362677171855,0.00993098830056135,-0.024906815716647577,-0.018852399271075355,-0.05931759155729134,0.003997168260102838
RETN,,0.011799173683654438,,,-0.016954260407219562,0.040204905406039396,-0.023671928245037575
S100A9,0.0509765749517296,0.08038221215991702,0.058837413241263466,-0.05602381684509181,0.012326975932630893,-0.09543710822511965,-0.056515798494566914
HCRT,-0.04387133564889596,-0.024976175186386375,-0.02670365547853019,-0.01814971533517122,-0.020473320192843918,0.04617603320033226,-0.026792742509498233
FADD,0.0012208717130983843,0.009242282865306987,0.00228737440789276,-0.04927894697085977,-0.03921362576834399,0.010446399602338462,-0.07374667007418592
ACTR2,0.03142346901127031,-0.016872283005732954,0.005825026104495098,-0.05283532011193404,0.022027679885727274,-0.023339352388324217,-0.03073654874126696
BMP2,0.05850397111557255,-0.025421636059650667,-0.011006873969364348,-0.014817768354776932,0.011293839414918867,-0.051598516334444074,0.025195339749667242
PDYN,0.042338949743070856,-0.026904298897186256,-0.05629748596986665,-0.07044842593244353,-0.0074688124161711,-0.018202877489471473,
CD55,-0.016350214319565664,-0.025927378142828975,0.02514541430833948,-0.019846813022614315,-0.02094918368303794,0.0038531124578995786,-0.02943259987521163
OSTN,,-0.01996382441064277,-0.013745571436024144,-0.028047388763285337,-0.019097405406714278,,
PDX1,,,,-0.019429096043570307,,0.03623785696337567,
CD6,,-0.01973559670240023,-0.01780184418935245,-0.014241465535070639,-0.01583048387858855,,0.025847006763726497
IL16,-0.013525869047703892,-0.03928786082531262,0.020141820138888458,0.07079371262608548,0.06499444144939258,0.05836431323430821,0.014847096067205176
LAMA5,-0.0023485451632180763,0.021821459123065993,0.03289604836767512,0.024707534375299024,0.02821881399826145,-0.040861066496347326,-0.0024615380977009572
RGMB,0.0071260187564676164,0.05102753361339546,0.01947316543989949,-0.014057077522972413,-0.029640987728796385,0.07374848029597697,-0.009352255359534996
INSL5,,-0.016525371539839608,0.04019423608532151,0.026265869862028533,-0.019795794523707562,,0.09953190503271443
IL12A,0.06329169819041486,0.07838639267933892,0.027583169725889263,0.0038975592970732307,-0.014857919695232839,0.0670519785092921,-0.01578108356324157
S100A8,0.025742395300037066,0.060332102227761746,0.07620401767279987,0.03645942662443138,-0.0051546878559027825,-0.03221207573808196,0.04924287374694199
TAC3,0.11631497038377425,-0.02056187543658715,0.008640759280452383,-0.04781368868267606,-0.0247983802520793,0.02459289444478351,-0.028362823809877143
TAC4,,-0.018639011331179116,-0.017801846352810485,,,,
MFAP5,,,,,0.029545826816485116,-0.05835321871374423,-0.03878172045784096
CXCL16,0.062083521500461855,-0.04099497807561929,0.04909120934848161,0.021139011523191305,-0.009128205709701185,0.06553703970081268,0.04534303511771249
AGRN,0.037921787680691786,-0.056933606489389964,0.05728015486643899,-0.04365001645644568,0.012305823032127343,0.04414108388132614,0.03633622203552768
COL4A6,-0.042033288642833906,-0.013178371809746493,0.02757069324067454,0.05827388063885141,0.012664953706375893,0.04577852625121169,0.08143600871231478
FST,-0.028800792359441735,-0.021574705176993732,0.0048485737868039025,-0.02483186106951554,-0.026636004868815084,-0.036006028474902085,-0.001095708465840069
MEGF10,0.01911241675951946,-0.05152290051344928,-0.030513491916177634,-0.035388094808265526,0.010357190709209978,0.03545973549357178,-0.05961784875000557
C1QB,0.09395051885511212,-0.05744834921879096,0.03134827065792128,-0.03705779475015633,0.029581534095382712,0.031279468731133075,0.027536123695239688
HLA-B,-0.005598084912407984,-0.0710658796920909,0.06323657914747917,0.031137413088758538,-0.02830577389081034,-0.07848974481633153,0.06386734248471594
PDGFA,0.022298778817333456,0.027149990920227973,0.0052911299102828485,-0.06567312337891601,-0.028994278547993985,-0.040241907267432084,-0.031105218938132694
LAMA3,-0.00038574841035066783,-0.018477776753237606,-0.040371121277186166,-0.029196063617198113,0.025978225054432164,-0.013833676860896224,0.005792628417354356
DKK1,,,-0.02534048968931319,0.028095576301771036,0.0027511298401162493,0.010624801898317951,0.04514604829365894
INHBA,-0.01893052824335972,-0.021432464874041567,-0.03791680508745657,-0.035544856261974817,0.03313105074274057,0.01483329160070104,-0.03313602450922887
LEP,,,,,,,-0.01383717347305427
IL7,0.033527054542942844,-0.01598139411297916,-0.01582312417461933,0.012692381284326931,-0.02916460276035283,-0.010891048791082887,0.014662974351261864
FABP5,0.05014048392646414,0.0422060184364034,-0.03322522143717368,0.002607466605557341,0.0051139425965241545,0.06478063828257508,0.04386073837557179
CCL4,0.06826773431170406,-0.08340783874047061,0.05246537168996341,0.011292065235028929,-0.034635308969999834,-0.058479909766592744,0.006765190560726113
FBN1,0.02126914653043211,0.045748931940622135,0.06221242952266245,-0.033153685250788024,0.04836722875868547,-0.05882077886164868,0.001570813290769436
TCTN1,-0.04588695639909905,-0.03862337049707947,0.026310052449450727,0.019516278109820966,-0.0026543374464617496,0.035911348972133154,0.009315458993930594
NCR3LG1,,,,,,-0.020829169296932102,
BMP7,-0.025085005400719604,0.044089866404635386,0.023393798191088062,0.04817717806563412,-0.052334527775141804,0.00700360311450446,-0.0021898982976661734
NLGN2,0.028960411160659418,0.021669822059703785,0.024009355370588622,0.022781013083204668,0.019347752890525434,0.07395362765557255,-0.03949201378462967
CCL25,,0.0008160100779427327,-0.016506568144662982,,,-0.016158809630226315,-0.02142364545683725
NPNT,0.01977465791579918,0.02432105465249579,0.03168646495169758,-0.0067447848594188314,-0.020182081976723054,0.06478988385553336,0.03592076314212285
KITLG,0.015842132485642438,-0.02592653310352623,0.052581845191032164,-0.07707380647972359,-0.041169236941842456,0.019985954659800964,-0.025669252765634476
MADCAM1,-0.029008298683583872,0.00654630614541372,-0.021372701784179077,-0.0033462225826179867,-0.015512539118096167,-0.016242280559704506,0.055524966816874015
F12,0.03294943313889808,-0.019084209979677837,-0.020732549231606195,0.06118277478591138,0.1196386336101698,0.0398249765559842,0.09340557662142487
S100B,0.050744299172353576,-0.1099368294749743,-0.006941339798520363,-0.07210943572594719,-0.059600654116039584,0.08755832048680194,0.018205362459359425
IL27,,-0.020855453197107573,,-0.01620294901953154,,0.08372850703464832,0.07697377906511356
CD99,0.006914476344273931,-0.05321882490078682,0.09040056057586503,0.09517505496446338,-0.0878035349643717,0.03777336683587263,0.005861186096797721
PDGFB,0.03560120015254734,-0.05560590261967548,-0.0267557379207822,-0.016226155824367466,-0.001353380625018538,-0.020470109390414444,0.019236272060179364
CLEC2D,0.09812376687428088,-0.025629598715690507,0.008131090307476522,-0.005422456468477907,7.212223377413926e-05,0.010827101827893279,-0.013041490269409844
F8,-0.05298208783989501,-0.010933376808843693,0.02538852462641111,0.04354892202470615,0.0028760621552800783,0.021521510843329737,0.039755212663764666
C3,0.03757985434796029,-0.09075769449809881,0.026990323396751444,-0.03484402508719101,-0.06908031036708864,0.014396830361233891,0.025326469042474823
DLK2,0.03098458533730646,0.06220574480101167,-0.02277584289409314,-0.019307686774586535,0.06824957993081275,0.0009769829270256858,-0.015403992965983167
TSLP,0.0885254159380117,0.0356756987488996,0.08744606022895174,-0.01242921582006687,0.02996514314847752,0.001269857082743376,-0.03827153206547519
OSM,0.05809015592166345,0.028709644415681735,0.03983082261519493,-0.004234646105316691,,0.006954541020701172,0.05602190935638969
PRND,,,-0.014367568387156584,,,,0.07383845490939682
SLPI,-0.004364694518859361,0.09806799654552761,0.06360292912987772,0.06295635582195983,-0.019709682614032557,-0.045364059263527115,0.007831195884346054
AFDN,-0.005120714626871374,0.012463305684741941,0.02997446338868425,-0.019838830406649903,-0.04319641070755261,0.03316405857539175,-0.04429424653849227
KISS1,,-0.01551498489978196,,,,-0.015538423914095996,
ULBP2,-0.018925338920360503,0.06425736680446387,-0.015233772441130194,0.04223287801721248,-0.02121309650575281,-0.028491230584259133,0.007162674194464599
ICAM4,,-0.00965462567981199,,-0.0035418636795204296,,-0.013631910139614008,-0.016487529295091646
TDGF1,,,,-0.014005705192697625,-0.015830485185533746,,
ANGPTL1,-0.05935169295236899,-0.030948220976578043,0.030307199913072787,-0.01504653587973215,-0.036404551527171314,0.03815070792232571,-0.02442285512453923
LTBP1,0.013239911523241074,0.048117051816147845,0.015517457934359182,-0.035948695280444636,0.05374746593456613,0.013634897723202118,-0.02412569099556926
NTN4,-0.06054286961535017,-0.036412428554990404,0.056955580766225145,0.026130308104506592,0.028902336339029906,-0.0028538279607293942,0.017836561615774363
APP,0.026180684303314276,-0.017885579870123614,-0.08205651886296575,-0.08033826967782713,0.012905268431820395,-0.03605337049005577,0.016374502520669153
RIMS2,0.06995839956136878,-0.02401594462860255,-0.05507260822670215,-0.025461256892720403,0.09406500013677475,0.06633676655618652,-0.017005263073735427
WNT7A,0.041705526172916625,0.026286175638455086,0.0855089543262261,0.055458740457112146,0.050047705089362696,-0.05923975780056316,-0.05141179595762786
GAST,,,,,,-0.015538424195254814,-0.01894621540857015
GPI,0.020109144755995872,0.06059538584639191,-0.03587728106424981,-0.002338885814503356,0.029600586430056513,-0.07706952934960162,-0.04076310443238158
IL1B,0.06883866741605899,0.004746851990042705,0.03190672253016987,0.0026915697491231433,-0.02469900676406372,-0.03718905435271408,0.009696439822215496
SFTPA2,,,,,,-0.013427279625213756,
HAS2,-0.005866495941120052,0.03270976031248317,0.07332224670172129,-0.0040797519960343994,-0.02527165930741705,0.002271506320550034,0.011625002669290665
IL11,,-0.0034886450899527964,-0.021901136576955277,0.03353730719635927,,-0.01721142724299004,0.010689740188475088
SEMA4B,0.014468954135726483,0.031280966694022645,0.06925365920120138,0.0018116320551736943,0.04628431023175352,-0.01912984532341441,0.02686085939166325
FGF12,0.022256339483466538,-0.008794571583201955,-0.030771099872848397,-0.0704345251151521,-0.015589495765417391,0.1195102042887242,0.007311003686006104
CP,0.06010627437239354,0.017641318650921427,0.00279009032054953,-0.006040599781233416,-0.006492664632653225,-0.07330403504715531,0.021289198179847514
NLGN3,-0.0020319556540626233,-0.058740391261378776,0.033267305991314375,-0.04837517074684936,-0.025714141100135732,0.06636316707508168,0.059955241734432736
GZMB,,-0.01226996526011886,,0.0025518728473376494,0.008098353582338586,-0.019262296047797577,-0.04470004897138712
PROC,-0.02795780792846855,-0.023091450747418828,0.011629537098264978,-0.016400366337768542,-0.010610651079339683,0.08198581683317893,-0.012366271247451833
TNFSF11,,,,,,-0.016413859915610347,0.03282533970245626
AGT,-0.0011508578780401848,-0.05229536670024256,0.0624520582564682,-0.011492109162354122,-0.07670731479337393,-0.09372165359022046,-0.0205685252118924
PTHLH,-0.002208360453475532,-0.00986566316709919,0.015329745792025439,0.0002721055265857616,0.020580076891307808,0.014384565049697432,0.005584297741829826
COL1A1,0.04574591102034894,-0.013157728643328263,0.03778078483580538,-0.028817800784262545,0.019406867565889704,-0.08816130397325031,-0.034818849416508514
LAMB2,0.057281240430518895,0.01013732746731593,0.03248399426921336,0.019745613750098458,-0.015020139740361867,-0.01670872207106966,-0.03128050623647508
DSC2,0.05481655809790918,0.051479550843017585,-0.015110039372580266,-0.009602513238422792,-0.023254059558331347,0.048554687350827096,0.07673328013991822
WNT5B,-0.014766421302621653,0.05898404126223735,-0.023818834968732418,0.0037457185903090346,0.026254284597873948,-0.02143682274139131,0.004310259454786968
LEFTY1,,-0.026455809327041148,-0.023916234844922377,0.0367234378873511,-0.003864874846595205,-0.02436859883747128,0.0005317308029225902
FGL1,,-0.01050457656705475,0.1265960264937766,,,-0.021774183091686463,
CXCL5,-0.022596680227776667,-0.009654624627757352,-0.014214451554466085,-0.01706269053398976,-0.045478476513987426,-0.05011339004321714,-0.03346805118372753
S100A1,0.000994964568616979,0.040916402757395394,-0.08848528889128283,-0.01509073364230466,0.02616410406896877,0.048540346777010884,-0.005655250280187204
C4BPA,,-0.026875642147175974,,-0.02028048559118789,,,-0.013837170082012408
NPTX1,0.01729175977873011,-0.020635597280660042,-0.03455746225130844,-0.020614421206346687,0.10095459691205841,0.04760125686734022,
TGS1,0.07256850881945771,-0.02059612818396811,0.02235728741429695,0.01501598487644895,0.02558707579773455,-0.012783310258695335,-0.004052143601333115
SST,0.057185939406952574,-0.0030216458774593572,-0.010131439309834,-0.04341229535428379,-0.04829795263202839,-0.03371883861502954,
IL34,0.062296612776208,-0.03153756437104747,-0.0504402261217113,-0.007049410973847038,0.049922844354827654,0.00633806420626063,-0.03590958228064447
DHH,,,,,,0.060864770918567776,4.850936419357983e-05
XCL2,,,,0.11956898479545384,,,-0.014443464441810938
TF,0.03224157548482254,-0.0005366293516791467,-0.05786901874424062,-0.04422877636855772,-0.052405417353194414,0.05225007772320352,0.03998105733472296
IL33,-0.029334921630647316,-0.01748728467935438,0.01734125886296284,0.003992644360715012,-0.0541443327846442,0.07268831046657792,0.0180110321871139
RBP4,0.05318189938514271,-0.019659016909838813,0.01556077228998507,-0.02495098689042753,0.055314116291755415,0.04790434867789825,-0.025514241409527006
CCL19,,,,-0.012956283951164285,-0.022935337849724097,,-0.026452850690544975
CCL20,-0.05034085438084425,-0.024145708241978574,-0.013096067935096876,0.055493629722908576,,-0.07291705128225755,-0.01138976579791421
NAMPT,-0.01433482152248041,0.10525538361843488,0.05203675667582488,0.04091711876139752,-0.03139327645891223,-0.030868512003802296,0.039580603287669054
