,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
NMU,0.04710754132723984,0.03591177885371411,,0.10160734231679588,0.006528789730826101,-0.037524038814593305,,-0.01112094787889913,0.016295667591819003,0.03998335429531075,0.026942099523107544,0.13250723761596048,-0.024491539209346984,-0.008132316985469365,,-0.026380262003079188,,-0.03783887310012897
SCGB3A2,,-0.0005666892896965726,,,,,,,,,-0.027839566480069612,0.12374353675813514,,0.0039111932028101015,,-0.022669312254212544,,0.08852601617274528
LAMB3,0.04353023216907549,0.030996215024038803,-0.026306160974338643,0.06887533070886502,0.03246988681164051,0.1128424675936415,-0.01745913194036874,-0.028518907902283668,0.025323079594951795,-0.004638077571598102,-0.003557682350988712,0.031564352518351387,-0.11136997540240302,-0.0196395258400277,0.039719853518349925,-0.030736864424269122,-0.04527971816623129,0.03449922999005815
LGALS9,0.07781541587180192,0.013719176441498072,-0.022987635005342878,0.007102532631498035,0.05698548663221997,-0.014050041356490878,0.0738155599149388,-0.00872998789718963,-0.00014545237426918017,-0.01348104128197126,-0.031924639062327134,0.04841704997888795,-0.07556513937589728,0.050774570167960845,-0.06744459579493021,0.09174276440311417,0.011032740050262406,0.015194219237683987
VIM,-0.1815350286940324,-0.040740397152103654,0.014507470610057622,-0.04341870933183921,-0.02766443895461057,-0.05794240909564707,0.04331655455956373,-0.08136984511234106,0.0832715706122316,-0.016443899846707424,-0.17791075357697492,-0.002991888892914864,0.06780326951851719,0.005880638019046412,0.051899025494573134,0.032906588247041076,-0.05029957272301507,-0.17038862487001866
PLAU,-0.08577300769149751,-0.017258289955587227,-0.033442735690759035,-0.032639043749200965,-0.019643859608043452,-0.061253461983219196,0.017915450341337427,-0.002406791333275839,0.041104729540120545,0.026666409605068223,-0.10976819417082566,0.03481932814116561,0.004136082208247305,0.001206882273494544,0.010859598809436918,-0.002123956350770532,-0.05417121572137724,-0.0232715305643569
TGFB3,0.11532219126211327,-0.027311313598389644,0.023705261480207185,-0.043197113865640326,-0.0022598589353245977,-0.024492035992300924,-0.014163578059974195,-0.0018441077994427687,0.07843089713754645,-0.016018882549874294,-0.11566678009362179,0.01757650241552519,0.03860391592826918,-0.008741553235064852,0.0328048413324632,0.033908938797115276,-0.06491830932090337,-0.05897287763971253
APLN,-0.1338919563597501,-0.04014282123546807,0.006298581558096488,-0.08869023781052479,-0.03432781181312217,-0.04174425570383111,0.008333909650114024,-0.06360392887286619,0.00900768218834726,-0.01606552136171901,-0.16950641515139125,-0.030017699438621016,-0.03772631043351677,0.012949222600366305,-0.05186482214615635,0.06672267730872346,-0.05799069455155179,-0.001490521539164276
SHANK2,0.4054085498709629,-0.026408653833536414,-0.03440273931229267,0.1903743401333668,-0.0010427092287777135,0.07294862979149745,0.04060141000279544,-0.009418853656576342,-0.003102246592839352,,0.15956381757086846,,0.011345879355306778,0.03699263335871214,-0.0327640398607825,-0.03662680463010697,0.0030715020336266304,0.11845126815720824
LTF,-0.03779204214479432,-0.007368383699225504,,-0.10827760468301383,0.03901798790849453,-0.03664935938871893,0.021195152411372337,0.027352527792824693,0.09512087414993461,,-0.021416180157220608,0.030165579630112984,0.03170578463593281,0.12825938166359432,0.043326938650999014,0.08179429661579123,0.07133912968292354,-0.005376886976039542
PYY,,,,,,,-0.0053318114555106245,,,-0.012427740163256503,-0.016700013240346725,,,-0.033198644060046564,,,,-0.0063553450125534315
PENK,0.24104126943595702,-0.0232216760768213,-0.02195527095942876,0.2310443264510507,0.031134104741995315,0.186099433947396,-0.06411762895041515,0.04347997949319614,0.0006523823125937995,,0.039382103011762364,0.06026839444130383,,,-0.03602992987580198,-0.01821227551078773,0.12761351206220575,0.06717331404739471
CTF1,-0.04100689478247865,-0.005856374828616041,-0.03155812796345524,0.009325520910496871,-0.011126958689892873,0.003995837767802354,0.010885417762621358,0.0069805029581231585,0.05832922803511342,0.0046346329431063045,0.016498352893914187,0.00819177139594018,0.07573819794736679,0.1287363945416121,-0.05619330468830348,0.031374911756695364,-0.07057132408465086,0.020562997933523477
COL3A1,0.1297635695227394,-0.05630755291700817,0.018325569734036425,-0.044313402139508976,-0.006104988436964441,-0.06626603861405382,-0.006786533865379684,-0.0014486774913559366,0.10275335374512305,-0.015090478504679379,-0.019331038329945125,0.03398541378141893,-0.06911308620488846,0.03137771378872905,-0.10669509167971103,-0.017619949737315826,-0.040004551487317824,0.020197119474504005
S100A10,-0.173397520206289,-0.0029944734124491726,0.06574229552077906,-0.12293173391827929,-0.010502614040216747,-0.04466183491578854,0.007724647365323006,-0.04177850710717008,0.06546295610552798,0.012969524239698485,-0.1499989940777508,0.07214328211797112,0.07623982144099448,-0.02626429709651827,0.04511409236891975,0.031190978598681095,-0.009341985073954902,-0.17022373968394258
FGF13,0.27575744125283186,0.06471368997507297,0.033817840493143944,0.08674781388176994,0.016488888224476687,0.06939216758806477,-0.0271743046950572,-0.004796980363204096,0.03516690328778373,0.08153693622831987,0.1313521611476807,0.044372844727692054,,0.03847007068547324,0.11041443222581687,0.026721173415669982,-0.025183304083202185,0.13823302693992356
SEMA4A,0.02954264088613286,0.017563910169838225,0.06645906025980038,0.07598797816143846,0.02896255960325242,0.013758778911748431,-0.028406024952400907,0.11244292551573139,-0.050223498704718345,0.008445093361081853,0.12205727174836321,8.28927474594243e-05,0.029116760617082918,-0.023040308557854217,0.0377503725882062,-0.0022611872125893194,0.008903479964144473,0.05311059931943727
EFNA4,-0.07277153661158109,-0.028124036373134594,-0.03251970379404987,-0.010215187928693551,0.0022914283843991703,-0.05118233367446261,-0.00663179980857384,-0.012111225338025668,0.05491985155805347,0.0840914275340143,0.023653308022245217,0.05567297560390583,0.027386054350042335,0.022630535201114844,-0.06221095145455594,-0.006330594364722577,-0.042310573214395866,0.010393409942800217
HSPA8,0.06889827178660007,0.005500249281607505,-0.0001499052537519138,0.09673129996284696,0.06632821731122279,0.04897754751424186,0.02651334563922965,0.0960849191210052,0.0526118874257394,0.03716077210003971,0.1546977960460557,0.12758416287179364,0.03933384671023035,0.06328360862500546,-0.04595875452508258,-0.02062831226528089,0.10247526358581094,0.10141150994719006
NPB,-0.03572229228790746,-0.0213172081209255,-0.013823142869056518,,0.018117198781729852,,-0.03214611419693971,-0.026871523477642874,0.022236903652252962,,-0.00882932383431255,-0.033791558432501215,0.15761538006355044,0.01931165032191143,-0.054626529588504814,0.0006725451551189818,0.1488581683701266,-0.008134763573485545
ULBP1,-0.048147890230937185,-0.0044838060268951865,0.04589567064121309,0.03134364223340727,-0.0325838548417512,0.11048942576036941,0.0018228197888157198,,,-0.021801913894381273,-0.01863902003822437,,0.044052874246617975,-0.03063390757228821,,-0.023854016550681537,,0.054204922591454534
SEMA3E,-0.12659208957181148,0.0022074361947171813,-0.03807062042773274,-0.08681370283516333,-0.003816507821816295,0.0020974624787834665,-0.006709413786777288,-0.02444645521863993,0.021141489069595308,-0.01834370028592554,0.004142253467498568,0.1200855989102343,-0.02549711825075382,0.022382167797887004,-0.007191182129886394,-2.6747517345492438e-05,0.05000000651410807,0.029682790136896984
FGF3,,,,,,,,,,,,,,0.09252144410003818,,-0.03983529530335791,,
ADAM9,-0.09307922024669245,-0.010459749350178545,0.013786816181857798,-0.02123286649955979,0.030933334156875276,-0.06278731684289453,-0.027221454140857804,-0.06169998740874555,0.10766596080184519,-0.003135285651802175,-0.15952071235218632,0.13009951169397121,0.07095776898176591,0.0313864100478633,-0.015521279114147149,-0.01692628427689198,-0.08901918691920745,-0.0730395971507247
ASIP,-0.019705647895122275,,,0.014082390077776919,,,-0.0296535614476929,-0.017464472946279057,-0.0008720346643028359,-0.00045440204321325493,-0.023929228614314072,0.07754106683364684,0.018415279290362834,-0.01768742571053619,0.04195640419542299,0.03193399670956215,-0.05577056650686389,0.00732374346836998
IBSP,-0.02762642406346804,-0.03290616045562235,,-0.05994691724956414,0.011553204726941496,-0.022018899486594374,,,0.09556661639290134,-0.02529648984139787,-0.033640813340640015,-0.04796356499108133,-0.0541625099898782,-0.015416700580455028,-0.019610535942858335,0.004623553452374376,,-0.02638269691359474
MMP12,,-0.02165131371207725,,,,,,,,-0.013999665188454743,,,,,,0.044200191923721606,,
FAT4,0.08276781319007102,0.04607397454731406,0.012657332154271683,0.1015978063669732,-0.031443735633401144,0.01161050697348371,-0.012641734944616595,-0.014626543592615995,0.032094430079930625,0.03873315714640662,-0.004748381768288417,-0.07302471788954316,-0.014055704736792381,0.03895469642719891,0.007902794498531833,0.014731054612575779,-0.02759440451506798,0.04863026262603183
MDK,-0.05802835778267539,0.011690292693729653,-0.016455398272354583,0.08280140599762591,-0.02831891750019489,-0.062292924035947266,0.07119685878193097,-0.018430958087681835,0.014359787842203625,0.04691022932937487,-0.17019770778332066,-0.03206712166248741,0.05472422426654366,0.08018851002184876,-0.047856111728888304,-0.04060788641231814,0.023063929760935575,-0.09436842646698824
BMP5,,,,,,,,,,,,-0.014671739771966867,,0.011580227725372783,,-0.0404939333319303,,0.02399286687992059
CAMP,,,-0.011732913649361094,0.02705577218852511,,,,,,,,,,-0.031249803296557147,,0.06001447553387023,,-0.02324691505271987
HSPA1A,-0.06665154874538566,0.011760610665219823,0.009473305866539716,-0.061071754739282655,-0.04491481150136465,-0.03566991673371951,0.10236543272873111,0.011794386240026504,0.04574202487045309,-0.01893123790109766,0.052866438838874534,0.002538466917424381,-0.0058207560297879515,0.03827679160924128,0.03171715293506559,0.025838848914262552,-0.01955878437077258,-0.0040976751981142145
SOST,-0.03318091921050314,-0.02337087124493814,,,,,,,,,-0.02300005982645,,,,,,,
SEMA3F,0.2312581611102106,-0.05704680450508873,0.005465735532834124,0.013290421860000536,0.030377779182649306,-0.05449353016329334,-0.020089902529570016,-0.0264137987202929,-0.013008028014859691,0.04533073270585517,-0.005913878568801993,0.04580796535404403,-0.07445870328573641,-0.06855703269419955,-0.07009276085877585,-0.034637894630817324,,0.05927575618200612
ARF6,-0.14883627184874412,0.00404866739667087,0.01791498074232907,-0.0022071578232076942,-0.03913822725689279,-0.044931142197842,-0.020967742519332044,0.019495408984282918,0.0846731688655004,0.005241855713936519,-0.052323698672341955,0.07215309580165528,0.0517137896099193,-0.0644451856643656,0.012243794926094316,-0.01181019646922609,-0.035523575095694856,-0.036557737279532675
IL6,-0.035047940910660914,-0.021647913428307453,0.004979004616461643,0.003163975843857653,-0.03464405180229881,-0.06925709783833742,0.08188028263049714,,0.06977339262787993,0.06505570790297412,-0.023746065500534996,-0.01852878121389553,0.13880458875878118,0.08163971852960518,,-0.02147928767802969,-0.042517773046888696,-0.046422707121088876
CALM1,0.22275889040000682,-0.018062168275291668,0.051575900423224,0.21309108952104613,0.029155744118572913,0.07681923971736357,-0.002403187612163788,0.03816635698283967,0.0014030787595418356,-0.0631757902654527,0.20110054200390154,0.032768980417002595,-0.11435359803382514,0.021509189795086408,0.04487320704552166,0.010130387745458302,0.03645195744587944,0.15819147648849977
VIP,0.1443961452915814,-0.05760823216967317,-0.02672553292573251,0.13291262814494123,-0.032232418189653195,0.14489540486075714,0.009945915190591152,0.05523095833502678,-0.04498240272373609,,0.07319059141127902,0.03438312181744457,,,,,-0.03694723456283472,-0.00844103016289058
NMB,-0.12574572982190338,-0.026114476605261536,0.01604573869602673,0.008093837199087196,0.02458296473907578,-0.05451985056330022,0.026623594233989523,-0.010294838420770518,0.05516791791366985,-0.017043211539600384,-0.15904002853952365,0.013602459650356395,-0.020927403460481078,0.06527570402824862,0.08647698623112551,-0.034590889209467436,-0.012834606577533502,-0.08537240799306166
CCL26,0.06124528725297344,-0.026773801998497108,0.06825101436127835,0.01771155046447644,0.03854336572524692,-0.02769275401419077,0.03550000498403122,,,-0.008583037568590577,0.024226861198512445,-0.018669222547036544,0.05366216002586022,0.0022334806018165744,-0.03437784411473061,-0.022779165359828036,,-0.04888948264400267
FBLN1,0.11875307235312654,-0.03606297228669984,0.01825820169818667,0.05435571741804064,0.0378309134233425,0.061379153438304905,0.01880817042853641,0.007109289898360842,-0.0003504722764140396,0.02191699128147832,0.02723370323342204,0.021236905707506706,-0.11962109085714694,0.04332692838687783,0.065377648425801,0.05832595051066717,0.07040012373843228,0.06526195135007654
SAA1,-0.016101938985516904,0.0549961970419257,,-0.09928141512067355,,-0.058954191630083086,0.07442238662308547,-0.020202754160169915,0.06997419811836168,0.06657812424919538,,0.1383487900725105,0.1487044761395369,0.019414448320968784,-0.006558931956719678,0.04041954087208961,,-0.010091442494515466
MICB,-0.05296719391153448,-0.031104364540322334,0.012167548992417966,-0.012214932177688298,-0.0018492318610173334,-0.044570717030562014,-0.02468181884136738,-0.023119170042408727,-0.010640469052816539,0.06862592187418105,0.017998216027815185,0.00902575741453372,0.010817905185187486,-0.003684485080623472,-0.0623204253482457,0.00032619344312694834,,0.009836042584826803
MMP13,,-0.025617993220605876,,,0.04807750767433119,,,,,0.02013078020509921,-0.01591498362254551,-0.009848323119555368,,,,,,
F13A1,0.04018717642017812,0.02850883671180636,-0.01717678531747242,-0.01187301066959564,0.004630666334590671,-0.032770171182660124,-0.046650720476053974,-0.01575547238457363,0.10393529911579935,0.05391488262744158,-0.034084946752686265,0.17542850403056034,0.08921982968507226,0.033890147793610055,-0.0378639226188044,0.050927225768550036,,-0.0032128619347046505
CXCL11,0.05786963548440304,-0.0004969543936126461,0.09056385242879149,-0.017236296492659956,0.10878180942773125,-0.0481854153196216,0.04782902059488919,-0.025792085774418848,0.026630043505971167,,-0.0195399382666558,,-0.022156729645713334,,,,,0.06347462422587194
COL5A2,0.019298941489502137,-0.041333597003858906,0.01246316366530727,-0.10281766705248636,-0.003970875476670374,-0.010739700418915912,-0.0017186904738687285,-0.03714952684261029,0.03067728684950087,-0.013893262259724593,-0.16348877575461973,-0.0322203255339187,-0.06718306750177945,-0.05480914229502015,-0.02279015538795205,-0.024485782351151023,0.002002978004079983,-0.019370611634153028
EFNA5,0.02093537992903767,0.03445040447557671,-0.023012952752489414,0.021066035772432042,0.043843501122614585,0.06261097186519257,0.037705264955338755,-0.027807945551511,0.07035883962421917,0.03721175227617802,0.07670814575893495,-0.05172436395254344,-0.03697013949065965,0.026995722779295076,0.03444428727870326,0.007248157639252634,-0.023799945100278448,0.16439142812461954
AREG,-0.02588358399501874,-0.009368805193841083,0.005131690128191677,-0.0023731490342391525,,0.01705510667958942,0.05873080947859263,,0.030237744445876145,0.0312410226087577,,,,0.020982323021038137,-0.05460448619673052,-0.027898872250782396,-0.025099655826545615,-0.02754725840608276
EDIL3,0.28894752125366474,0.04715082873478568,-0.017373392476310652,0.13110159988767717,-0.05387092781566908,0.046765128788502586,-0.0170394779111189,0.03375190180618165,-0.059252431365540884,0.013714364363165628,0.019391496133654942,0.014671329723950247,-0.08105393111005489,0.05425305317917572,0.002064022028853249,-0.0043346886721081996,0.0038572712271557354,0.13716836466970236
CD86,-0.03801292214232187,-0.032632147193770986,-0.02977798128325362,-0.0322410530951204,-0.02403537135786108,-0.05231036766787103,-0.048655569660813844,-0.0017506842822420277,0.01107708443546283,-0.018927660675835335,-0.045989552536830965,0.06890482146438272,0.02132749794745844,-0.016786387748114764,-0.00020316024849157085,-0.01389243710673767,-0.005698518671584281,-0.061593746907459446
AHSG,,,,0.040341650168469016,,,,,,,,-0.025117256362375356,-0.04451419949942774,,,,,
WNT9B,-0.0005917051978153951,,,,,,0.05826867992825858,0.01843074113325043,,,,,,,,,,
HRAS,-0.026599967953048816,0.018833518926903426,0.029630244236690948,-0.005490087050707024,0.008912178102504142,0.014564720888355078,0.029990033345992952,0.027185506109742578,-0.008449558573696976,-0.008953776784302632,0.11756436816793069,-0.002815403502984135,0.045009643559922825,-0.048084565020657485,0.009814963036799774,-0.011990101613048094,0.04438136115434721,0.04407695973643612
C1QTNF5,,,,,,,,,,,,,-0.061203508234434344,0.07254918928522021,0.012614313039637011,-0.015021000329957703,-0.04342414935870292,0.03237682923169937
RLN1,,-0.022305186834403384,,,,0.013811451801200268,,0.014073171654831794,,,,,-0.022986578621326144,0.18057110882961314,-0.00399325084970177,,,
COL4A1,0.062332694585659036,-0.03920206916134105,0.03733962588442523,-0.06266129788518354,0.022569173495440405,-0.03149275577783017,0.026978524560346967,-0.010838663734377349,0.07861281606916777,-0.004845499675265089,-0.13403994663257227,-0.01624923950239364,-0.0787164689234758,0.025163868107026685,-0.06692345341200011,-0.034195577348271514,-0.026801853432727094,0.059461701984107836
CCL3,0.10836546502563216,-0.05509362988585872,0.009971124286871264,-0.08158788408543594,-0.059275532719772976,0.0005448697201305644,0.08385693254963604,-0.0267545076087121,0.071305723745028,0.024368443981059862,-0.07819019269256838,-0.012084253356196234,0.10135240090994627,0.040486386647080146,0.01804709402964703,0.060854109833904005,0.07506752620664486,0.016456031514545437
BGN,-0.0664034659161407,-0.07522991532067132,0.04434911950537878,-0.09393013745850567,0.06363221020475338,-0.036692151826535714,0.021936255689997845,0.029743046762529833,0.02433989459673228,-0.017600974335050614,-0.08338208799247877,-0.013116560886273875,-0.025194303389910938,-0.0006501039216056248,-0.08860807669515891,-0.03308077170010598,0.0868409334850856,0.07319058659679713
RETN,,0.0544951298741159,-0.011557259524057199,-0.029581397544885514,,,,-0.036139421543517423,0.10342234983604445,-0.012241327005911396,,0.06285246151375472,0.0350527597821914,0.07577828797037171,,-0.016099475667928687,,-0.05771089546474813
S100A9,-0.024045522920599346,-0.0033359643456862234,-0.030418666350233495,-0.07016831486873909,-0.022322277498577563,-0.09116555157490772,0.02568152710278472,-0.03793133706037552,0.035470840619790237,0.048538722056799606,-0.04489418831290512,0.19336576394507124,0.022097369427031086,-0.011727915077416462,-0.09314558635832682,0.049273411300774686,-0.016152353837792382,-0.1163990931938117
HCRT,0.07027413948807552,,-0.01980257747306238,-0.003959245080234701,-0.02836005538382141,0.08921396797158898,-0.018304265044805763,-0.03190523427972123,-0.05938205402187913,,-0.006887508994724365,-0.04967873467315705,-0.0771748116655985,0.056062099548692804,-0.001047387547812804,-0.04681669808128305,-0.055281207814814014,0.0682016696962073
FADD,-0.020668614704582564,-0.02491309872798352,-0.012559908896564751,-0.03152225445966951,-0.04027082843675751,-0.025592857434317103,0.019903944619005944,0.020672000210584806,-0.004468322001765394,0.04611800858928882,-0.028057892542934944,-0.007089721226941308,0.006609373702480148,0.002230585609564519,0.04628290097501573,-0.039805378272962946,-0.04935131722698616,-0.009745551994277553
ACTR2,0.023469734430797567,-0.013084290837887787,0.030895009030880424,0.0009846624152009468,0.024468448768866696,0.07020746334288656,0.07747533842522736,-0.002755771875598895,-0.02649732715090852,-0.009325013083517943,-0.002981764110989017,0.01687393602335843,0.0017543605248444888,0.01989252686872444,-0.018784278706594843,-0.0277761129003456,-0.03465043182528681,0.03791201875085905
BMP2,0.007957258704066618,0.0018833657826058143,0.07572493345185216,-0.03493994629232709,-0.02179872061283498,0.014141991708306628,-0.01671320015370014,0.007962901541250062,0.07890714176550141,-0.012381393466075892,-0.005822172673489746,0.029966303569416996,0.058788247843552445,0.0219094205444661,-0.029894909995608527,-0.04148496314466256,-0.02509205344663004,-0.007270055404078274
PDYN,0.3867308220687912,0.023141756751049368,-0.04411818114042449,0.21063608916291876,0.04143647322482202,0.13409741407291084,-0.010883779322355697,-0.003373468302456936,-0.09515867770881577,,0.09597049871512027,,,-0.0024079923420663118,,-0.03277902178722307,-0.00620876012510343,0.048220397661862494
CD55,0.11831255480478134,-0.0466003077699597,0.01935208627898302,0.001919820549813458,0.03030559281113644,0.027538824529105072,0.05069634901249251,0.03445825330559166,0.026259918491424037,0.038047341004547645,0.01831167408810504,0.0930562116224223,-0.04303222122815057,0.07186651236201506,0.02253456190852507,0.04285827051055865,-0.022297615933615036,0.08953491348928826
OSTN,,,,0.03528414906868751,,0.06461984941153069,-0.01753383400754905,0.03752464585654159,,,,,,,0.05981595815585243,,,0.03867807593994889
PDX1,,,,,-0.03210998257717744,,0.02340234347597269,,,,,,,-0.014145106443502893,,0.07800834377954054,,
CD6,,-0.04402482584163803,-0.021559688771030008,-0.03134527256329113,-0.011676490624892108,-0.03955672263897876,0.008324206877013716,0.05559915250386892,-0.060466639391627344,-0.02066666913961488,0.011434489926605914,0.08928431315971119,-0.047399640584194325,-0.02982597392304683,-0.03228477174427395,-0.017943675461549482,,-0.0693975998093702
IL16,-0.017933234130605276,0.03232729768512187,0.024615286990391953,-0.030417400461103153,-0.004090366587858437,-0.0017585577731036716,0.02295989094237593,-0.01774531565484478,-0.001471759190459592,0.1010673888766662,-0.03838183053541781,0.09966775114932586,0.01098545626004455,-0.007009744951819681,-0.09065877117617792,0.0381869056599539,,0.0505589201192111
LAMA5,0.0015179514522653094,-0.00027504815303712346,0.013341845883989659,-0.0910244929290408,-0.022036057369079588,0.006128360209328591,0.017869490620530636,-0.031262242235194804,0.026784610705186927,-0.03572869352156892,-0.1296579266764924,0.06675748433935852,0.08766402126959268,-0.019839128033737347,0.028956491332144948,-0.08623637235331474,-0.031103341613713368,-0.053828102000577326
RGMB,0.08948826167928832,-0.015553225012947258,0.022624815623265238,-0.06947869578900388,0.01788486097187527,-0.043647305832534414,0.026569370729756563,0.009935615841816821,0.07809639153871607,0.020898998389820556,0.07879902467886774,0.03972680749458755,0.04246753727691167,-0.04090171251008069,0.004004142353571731,-0.00401915276088976,-0.015909443763446,-0.03155894764274553
INSL5,,,,0.09280513790613407,,-0.011153950446511752,-0.02067554714313218,-0.030849391114044764,,,,-0.05640495797858722,,,,,,
IL12A,0.05021235029528673,-0.0271131913788368,0.07157191261503673,-0.03572726814226021,-0.01411156579843764,-0.0738309956148457,-0.02152297394321915,-0.023154300539459258,-0.04938888018555825,,0.05223547500506862,-0.01662163187047622,0.005553095738432555,0.04686434912676467,0.04642343427796938,-0.014699395840744709,0.045920728921567816,-0.009417256183370061
S100A8,0.01631134685038638,-0.04128441215364476,-0.03450564192059703,-0.08903309549482395,-0.038600351659867846,-0.0225441729546028,0.1166817847556555,-0.021577609557049026,0.08390827428616787,0.009726484860691147,-0.10989450329884295,0.1484595278585761,0.11049799062450211,-0.04528884756697491,-0.034165348564041326,0.04926759033080279,0.051824121569679214,-0.10572802310734696
TAC3,0.2830059812557991,-0.03655569461202292,0.027453534736120756,0.06776392116476354,0.001942208689549721,0.12356708364629959,-0.04720264929707779,0.039053932716955564,-0.032666312936598225,,0.1276418747513252,,,-0.04884036819437158,,-0.02447983639675061,0.2070217218379621,0.10161289068616026
TAC4,,-0.02778856334064157,,,-0.028328954560050038,0.059019302360285304,,,,,,,,,,,,
MFAP5,,0.033152158708894396,-0.012898470845782667,,,,,0.0678261378290451,0.05577321998859493,-0.0051870869081538,,-0.020045660013756468,,0.054823434691195674,0.06970961469814431,-0.03977038609454615,-0.04397191086612451,-0.03144784451488309
CXCL16,-0.007665491966246613,-0.0088812824354823,-0.047697464306617594,-0.09864876215918462,-0.017672653648781848,-0.02491044341944882,0.025528673772318333,0.0010994020645804163,0.024511860092356817,0.002913655893433972,-0.03819836005808125,0.03816246608033341,-0.034500712436121565,0.05853221367014599,-0.07880545507041513,0.018059957900505755,-0.018006185255032187,-0.03710788272260666
AGRN,0.014205890671260976,-0.03471493405545468,-0.05546661564064344,-0.0670441776050467,-0.055169278401142004,-0.06633533267935647,0.021748792581053823,-0.047868142272445756,0.016362323072649933,0.025549569933967006,-0.054228457359270475,-0.04186262823831439,-0.08622523798630811,0.039386510912347086,-0.04478871154192032,0.019888695452863953,0.08300212649267048,-0.0044685215668254325
COL4A6,-0.05749963396103153,0.11114950621889655,-0.009672971022697768,-0.04776767739911942,,-0.05611043420310688,0.033566967095772796,-0.02035515463770444,,,-0.01720428780445151,-0.014125222442758156,-0.07720375813894195,0.01894535397065805,-0.08627452943558328,-0.043955052407565615,0.03133316005219017,-0.011887807902104818
FST,-0.039264357608596166,0.03623152178439614,-0.023572826123803778,-0.005695847437863911,-0.030962837069756985,-0.006380732691259055,-0.010373933797181673,-0.04150904531412462,-0.07203663586460027,-0.02352048070206982,,0.138468396218306,0.04803487646783032,-0.009457619709746937,-0.005435731776811598,0.020528915152658655,-0.035707396227259394,-0.10195285282578798
MEGF10,0.13159041110420627,-0.026327325114095836,-0.0022702926609090876,-0.039165857145247444,0.0009640878110737593,-0.02505090115636387,0.0053686716978754035,-0.03291899569297669,0.0925640657510859,-0.01959658942746231,-0.0114126743069736,-0.07487698158458662,0.057511297411758165,0.017030037812086635,-0.004942824430656081,-0.017766143451002178,-0.010509562551501274,0.04748517682080386
C1QB,0.12278500129328639,0.020460122207801787,0.005841250866484883,0.033976159621898934,-0.021409263632916727,-0.08151391635004085,0.05404629688826677,0.004716766961711128,0.047700872251896134,0.03134423415658294,-0.14843787573581355,0.11830404996087046,-0.03899348575485282,0.014377798970914676,-0.08837854728579936,0.028914082147636973,0.0015202635669466296,-0.00017792842700244569
HLA-B,-0.09007321395802266,-0.02530748504390803,0.03614485543525868,-0.17054946497130133,-0.018365758328597954,-0.0683711681415518,0.05456406146529848,-0.0590926035487664,0.05449028829614006,0.009098397452457503,-0.16581529839157397,0.030137176608200703,0.12121195528985447,0.03921967899161773,-0.055978433750125345,0.060065587446690306,0.01588197925241255,0.038267895302588374
PDGFA,0.0029190928278739875,-0.025358217361415674,-0.044172341892352224,0.037042075887207475,-0.036341561155033404,-0.03818781518777574,-0.018100015053495302,0.0005151564303763587,-0.010634494382362294,0.07828492100980296,-0.06745142224623624,-0.083035703851476,-0.09095472789585686,-0.09317874101401506,-0.08854270939021479,-0.0014379017765682434,0.0766199982653002,-0.026950960602333415
LAMA3,0.06393503768635204,0.06683800425397884,0.06335949262642968,0.041338925312377935,0.03444483114486591,0.1099403217702234,-0.014113298134799583,-0.021003653277740442,-0.023509556870615952,-0.02213271141617965,-0.013435939643510227,,,,-0.017394012853850845,-0.014861009047548935,,0.020769481814502746
DKK1,,-0.03296668763789251,,-0.02318857123021876,0.009490020155226387,0.05491718456850025,-0.0019979167552267576,-0.011990353086957837,0.04492571637567255,,,0.039731728426155716,-0.01610403826865097,0.05586738975902477,0.010841018885639616,0.028057189225548288,,-0.04139100015727797
INHBA,0.12646425200176087,-0.031656550202839175,-0.011557257844313312,0.07553180460753299,8.496076483993096e-05,0.19336968414049258,0.0038118734571008553,0.049229866356689155,0.02501324178893695,-0.03839410147129385,0.008117269896311634,0.013769988486049666,-0.09668219294137026,0.010072408923158476,-0.04521613427441724,-0.04438573251264398,-0.013667775931758197,0.07050611345952718
IL7,0.051992538289949486,0.008060477545671215,-0.007767227586396025,-0.034052020332203364,,-0.013062235792624673,0.0062980365827466625,-0.03215967937134155,0.01940549036237813,-0.020078337560004284,-0.02040332966198447,0.1146674075427111,,0.09356510101752974,0.001272847875006148,-0.008683132931153319,,-0.030130150124903738
FABP5,-0.15907913558424885,0.009756829619843666,-0.018811968898469568,-0.05102944341333823,-0.045382448966840794,0.03805727225705181,0.039067397595320144,-0.03757346282630649,0.0854483085106371,0.00848261369936911,-0.20143939828388446,0.0979410958096083,-0.022962953785448218,-0.009913439988691887,0.03357622260934913,-0.0687047382081308,-0.06019773258717703,-0.10546973489677436
CCL4,0.1631659425249466,-0.08298668382334014,-0.03154245923381165,-0.08456045905623147,-0.019342145989141003,-0.011872621941325084,0.0821860072733523,-0.0057068191408657844,0.06732130835551849,0.04319554347474367,-0.0993859591213318,0.05803334701104427,0.04117632326010798,-0.005048268085596327,-0.010623687576952593,-0.017489946158062618,0.023741870787787833,-0.03804357278672782
