,UKF248,UKF304,ZH1007inf,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
AFDN,-0.07574919038441834,-0.01237543641913962,-0.035055984407529224,-0.05904669112016986,0.04652347249457013,0.005352801869724203,0.07211204742014819,0.030989035402801138
KISS1,,,,,-0.015305170846017133,,0.012253949602135598,
ULBP2,0.026466259763587123,-0.014001482772625905,-0.06816527632848436,-0.031548362174716266,0.06419434831859427,-0.03141013942752175,-0.013096698612615178,0.0015096733607857552
ICAM4,-0.011215446746743315,,,-0.03580120754787283,-0.01342727645981359,,,0.03157566039892497
TDGF1,,-0.02626224128512488,,,,,,
ANGPTL1,-0.03577463420123519,0.02753638513205825,-0.031121933671227273,0.07160461259004036,-0.025997101067534202,-0.033645595336447724,0.032817012638997056,-0.033383471032730434
LTBP1,0.02513169648330035,0.024279691865795712,0.052728099066423305,0.046523747712857985,0.06756688736061714,0.05748279860866568,0.058206367027289894,-0.019118348976858473
NTN4,-0.02517352982533042,0.07028170665804209,-0.054886595361300694,-0.03828388813348245,0.019721371044780823,0.07448799942070088,0.08269294673067264,0.06285662953149258
APP,0.04775409998424067,-0.038717291734811775,0.015470559489456848,-0.055150687958678654,0.022573819358156524,0.04515456340328845,0.03677255600508599,-0.016787342158764512
RIMS2,0.0052945517322009385,-0.04028953099535908,-0.04368545364030317,,0.048049987946284574,-0.0295479949452629,0.06792587891685727,0.015660834042482998
WNT7A,-0.008229190182096289,0.029334138622172722,0.011744304865836828,-0.02246358796872087,0.07172842178679516,-0.017872535247695692,0.024549849305239905,0.008147749653402975
GAST,,,,,-0.015305171122955373,0.01883811430481944,,0.011823220190835362
GPI,-0.040240385576160935,0.04428006602841183,-0.02888348230259357,-0.002867503703700252,-0.0064226140082058675,-0.05148388047422585,-0.03821852552691257,-0.042130065605693774
IL1B,-0.04978832542828575,0.06202341671448206,0.007918090683237207,0.04906392423078041,-0.007949397932299386,-0.025930336219533202,-0.05271925847985395,0.0398555855221343
SFTPA2,,,,,0.08005087087977251,,-0.017543464621521888,-0.028117727178198656
HAS2,0.05084705519017743,-0.036463706433919246,0.08449564556877805,-0.04612264384480234,0.03121639744895572,0.008794839865253477,0.06811802280311,-0.03494853908787801
IL11,0.023622651681752614,-0.020801351809382654,-0.03669390940492254,-0.034731554765955235,-0.041696121910075205,0.05460055936047961,-0.008910738563200522,0.12411478025691236
SEMA4B,0.028014383479603035,0.0966268792150041,0.025956789245895662,-0.03889532982550409,-0.010173942093454099,-0.03257953599924276,-0.08620044097180747,0.01850583419526262
FGF12,0.03565933251612956,0.003904516099573319,-0.04886017689937503,0.13908513379703558,0.010736534292729421,0.00458657842753177,0.04989938888403375,-0.016908645345915924
CP,0.07598665300948584,-0.037163265349264014,0.09581932366414897,0.002543823361253439,0.02562705978153569,0.07428374316846492,-0.07324513025742037,-0.0037314494009108396
NLGN3,-0.002867599327431437,-0.05724161936309356,-0.036423821952751206,-0.02336601494403288,-0.012402149642392545,0.0063579128710336726,0.017678989760129667,-0.0025134477269732123
GZMB,0.038379581303409266,-0.03546854285307417,,,0.06500557159478407,,0.002296686234540953,0.022934889587469448
PROC,-0.007557363566346307,0.25270296935895253,-0.061755896766061864,0.08730048059496262,-0.016167471563520396,-0.03760118171688501,0.0815273359591905,0.017861827389395738
TNFSF11,-0.011544428935737996,,-0.03395295692258858,,0.15823357906599833,,,-0.012237651141281171
AGT,-0.01631996257093181,-0.014833872628250037,0.04361358589605345,0.0007066400670393306,0.022503634736483563,-0.0683308032142612,-0.015123601092108347,0.012309188691396453
PTHLH,-0.017751111573300435,-0.010099448378417175,0.013213981710777282,-0.10913276131835749,0.0012806304065246775,-0.025293195818429752,0.052990728107546244,0.01682065535929823
COL1A1,0.0062912072441735235,0.0950982348329447,-0.058887942189099686,0.05647532807857985,-0.01635649726316925,0.02729309327463717,0.07526696490886385,0.010706074444980788
LAMB2,-0.0075375653127440385,-0.04223698444252267,-0.006780661941660753,0.02931466182520323,-0.004992358697783445,-0.026461944542243803,-0.03414745059917523,0.06102535616037231
DSC2,-0.029565908414194084,0.04643834032253127,0.0935133855915849,-0.059443724039615994,0.008636600570626474,-0.06439601074509786,-0.01731536054445952,-0.061151825862833166
WNT5B,-0.024186362353657127,-0.027270537625479534,0.013953191372360644,0.02648895679192738,-0.001418730671061178,-0.03809487657765881,8.037579296750931e-05,0.0027727399291294663
LEFTY1,-0.02690887101158964,-0.0030782332139677317,-0.031953477472762594,0.02492411484869089,0.04598549061144767,0.055444588289620005,-0.04252338113944362,-0.019391010877869364
FGL1,-0.021833969655915005,0.039069783988825754,,,-0.021447322720317692,-0.03279599917395099,-0.024667929010363653,0.033748653904048985
CXCL5,-0.01852356195488529,0.004528092276020964,0.001907791359487051,,0.0125060644946123,-0.045626839301604785,0.04982827467601885,-0.04218366699945791
S100A1,-0.010869057232040454,-0.023453321062214774,0.0023360323402936,0.03669908823700202,0.0688151149740592,-0.019220155256410562,-0.0266523783600087,0.021432260795305427
C4BPA,,,-0.028950100970937875,,,,,
NPTX1,-0.013720618074712594,-0.014894182442995514,-0.025296922797860118,0.03372605262484374,-0.03580364994927498,0.029952951814120898,0.014182421181315177,0.023919123589198094
TGS1,-0.005658965409375611,-0.01854974601685675,-0.044924781912159,0.03845557461428025,-0.029789564763993366,0.08957751678445373,-0.015452237670449936,0.04950267171222896
SST,-0.0009376476212778012,0.018985923993057766,,,0.08304589529432156,-0.030090166262852724,0.0453765481718784,0.0953619307678176
IL34,0.02553999497660032,-0.038561062925931686,0.038372480730596174,0.037745422892032705,-0.03006305881034236,0.02872631011319014,0.013326707197429092,0.02197337577741216
DHH,,-0.021065243137446857,0.06948006164364337,,-0.01422752458510658,0.03878532848448847,-0.028896823656107566,
XCL2,-0.012926401903013831,,,,,,,0.040969149264222675
TF,0.017849213711930743,-0.049285633464564785,0.01543085462812036,-0.008017761014688955,0.008475379843891509,0.02216626441816328,-0.08300011405880478,0.04130181365859405
IL33,0.021485273621712403,0.08524790591353464,0.019213288273385372,-0.022586630880264618,-0.009688459935688766,0.048521430490145886,0.043336300979705054,-0.043949062955592186
RBP4,-0.01600404831451225,0.035488922303962854,-0.03395297083858066,,0.053091597196861434,-0.02666215982329841,0.015586744870542818,-0.004994540697466194
CCL19,,-0.04131101203692586,,,,,,0.09338054151824392
CCL20,0.09492837313429252,0.039885323725878497,,-0.01756208726043408,0.013529566432276357,-0.022401531100472084,0.017359202778269935,0.09600879254122481
NAMPT,0.10387598333714,-0.015859985913058164,0.09243315004599599,-0.032732080974161214,0.02711186773715499,-0.04033936875795892,-0.03423882040526035,-0.02308107888984806
