,MGH258,UKF243,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
SFTPA2,,,,,-0.021252459070435985,-0.01362601185783217,,-0.017066249828151393
HAS2,0.0497908729093061,0.05505727206963779,0.036003374519233855,0.139562772222652,-0.033894920843364006,0.06375338142066611,-0.042217627860464735,0.10476480817913529
IL11,,,0.11059895503054538,,0.01946849853647072,0.051163546114092275,-0.021367643859605653,-0.011550880320902278
SEMA4B,0.042939122135391576,0.027259234059855607,0.13626048022744783,-0.0027922407976626613,-0.004422510162784978,0.04135108848122682,0.02819381541627422,0.008768556398719226
FGF12,0.06300853248304032,0.02800570214703122,0.07735056779005123,0.01858912722058034,0.061341477778489736,0.056592000343002234,-0.020053313515888585,-0.030935861503867575
CP,-0.05186688214456609,-0.0288439394773849,-0.01945803810958234,-0.05254899079386575,-0.004773838270172626,0.07976834574115832,0.026873738015209186,-0.05478471178317826
NLGN3,0.05883959394564348,0.10663542083955585,-0.05846035472137837,0.011357801697300485,0.028370345246830797,-0.0670496711545831,0.018999977596696322,-0.0018751925209289854
GZMB,-0.025476197664347246,,,,0.02548720836265938,-0.019547390214731238,,-0.03614146800653278
PROC,0.0007005844569902886,-0.037179644584886824,0.017857172243906566,-0.01940153138959731,-0.030103211809835013,-0.016656801825692912,0.008378441763314776,0.013739743843562241
TNFSF11,,,,,-0.020116134453061724,0.031415474110522076,,
AGT,0.09497354594599572,0.032959304655634326,0.11621785686667586,0.05640082611282909,-0.1377949901138967,0.004244151061236166,0.013119094285723575,-0.0920111870698869
PTHLH,-0.03406260666752047,0.01723472450140564,-0.1000930718031168,-0.02173691740279858,0.04608258644240804,-0.029817433806716854,-0.014984750389466278,-0.003573059181890152
COL1A1,-0.036247502793696734,0.09487389827029827,0.09451228600465772,-0.009109648535736127,-0.09320827980341483,-0.03392106033625897,0.011645409452230485,0.02985212349665837
LAMB2,-0.043690544348184875,-0.033355565558654286,0.06731845418021347,0.08785922225676716,-0.06914359435291514,-0.005001026315133747,0.08164741233389938,-0.054587530214939256
DSC2,-0.031832040898478936,-0.029891587385462968,0.11153929417525071,-0.02106671240827981,0.0030247837528830563,0.0007004147605769086,-0.04604779143996127,0.08454102018184997
WNT5B,0.06641600758456857,-0.023763671041835934,-0.010108916769284403,0.0877254559558455,0.0008163211015371621,-0.03077647441014013,0.02698873202527233,-0.005365632958850831
LEFTY1,-0.022895069590605412,,-0.04847561195005688,0.09885582884873664,0.05276535553039899,0.037083458454175613,-0.02862985101332894,0.018534236541757686
FGL1,,,,,0.06149631165937096,-0.022096454775902177,0.1231598563510981,-0.008802474571153289
CXCL5,0.034959746416666417,0.007346496236653617,,,-0.0333168839054656,0.033010924701487844,0.11095650914335006,0.0682610453783681
S100A1,-0.08737758565894939,-0.042789658305156,-0.042559137407659924,0.0004993926295178074,0.07682236879462634,6.947967614706514e-05,-0.023858782374063102,-0.022117867177778597
NPTX1,-0.01607913845264747,0.036345278751685646,-0.08632917162986022,-0.017325229719120698,0.018183083590784313,0.03166573854987576,-0.016871914184683808,0.08078362380176592
TGS1,-0.015156538526699202,0.04617180263986812,0.0036000639617610234,0.006260357612020265,-0.009194958110624991,-0.004307408007145353,0.10280614924120603,0.03214262977792678
SST,-0.026444174437955752,-0.03172269679682003,,,0.030776554366903464,0.14119370895665337,0.0654301093208471,-0.0353189851600634
IL34,0.039489921080490445,0.0895547805620205,0.1794014354173269,0.044747386515967456,0.050911056763387474,-0.05180919817797969,-0.04276207505297462,-0.013790815197814188
DHH,,,,,0.009771317179648398,0.0026818559076516348,0.07174787577438138,0.02861383985320723
XCL2,-0.038755482453922595,,,,,,,
TF,-0.10530029638325313,-0.1084552382516687,-0.03553526463774516,-0.022743329745704196,0.1063037903768067,-0.03838045544615169,0.0016941033560940373,-0.10671129984355143
IL33,0.028322490162667243,-0.037130165157301165,-0.0007367665236509152,-0.01984635853197876,-0.024401660440193155,0.03303456401789433,-0.05035213517185515,0.0015507133541615074
RBP4,,0.054171465308566244,,-0.045614542504654285,0.10003574175361699,-0.017465932372814106,0.0231244492633152,0.020127755846038573
CCL19,,,,-0.021546062112143043,,,,
CCL20,,-0.0669457018507336,0.025076934390166505,,-0.0445034831966474,0.014312469356274034,-0.018788957398356773,-0.03051186829577216
NAMPT,-0.06785243089202173,0.012653135065134508,-0.11030295514465917,-0.023918482571416814,-0.11286127324053866,0.030225524597452525,0.026869812357530803,0.012500912377966054
