,MGH258,UKF248,UKF251,UKF259,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
LAMA2,-0.03324355401792751,0.09257395774926377,-0.05143336819039804,-0.004265147618262544,-0.03876913314061453,0.02615241965597856,-0.06007625630516697,-0.04088489418785535,0.08632633294516316,0.08460502475596281,0.019996226534004298,0.18757211149742745,0.13462658522838378
SERPINC1,,,,,-0.014984840561878375,,,,,,,,
NRG1,,0.0033032340755206227,-0.00748007309500885,0.04144699828326323,0.04749137122120154,-0.015882063904396736,-0.036833829871769155,0.052953301542346565,-0.030327897379580925,-0.042123012881079586,0.013122779149908009,0.061107170746003255,0.04639830512969743
SPINK1,,-0.06540524867619096,,0.021747063687193865,,,,-0.03918044399618898,,-0.026627426393689608,-0.035350342947621786,-0.02778729066464698,-0.01664853343461557
EFEMP2,-0.033178596616071414,0.04227504960781897,0.04548858063347588,0.005872805893608024,-0.007561646989140085,0.007615854756847555,0.0001021278271870376,-0.055571351686186314,0.06480594241032199,0.0508618456832951,-0.023595507038207657,0.11639557880692022,0.05355095527074206
SELPLG,-0.032099691745889516,0.09910176662093775,-0.005006626395579932,0.019113293790512523,-0.0006436964336319279,0.010514947493115077,0.03615009144084749,0.06692922197926784,0.0770339666196561,0.11076317114963669,0.07513282769207122,0.11695998286507993,0.13568373255269559
GDF6,,0.01159824058710904,,0.007616398781053866,,,,,,,-0.03276188832085143,,
HLA-E,0.026621436902831617,0.05115018897507392,-0.003213546345604321,0.00426677687614729,0.15329380721829175,0.12390977437793647,0.07850100648453384,0.0496994094653793,-0.0096268708182873,0.1006346712651461,0.020653875503217324,0.1587484752658082,0.12632043485081446
PTN,-0.11054844673439529,0.0292823231646104,0.020250719303882316,-0.004882472043540219,-0.087079450119675,0.07445566303798284,0.11269267983140711,0.07067224975974921,0.11000063166334999,0.09268744655275016,0.03780213995870754,-0.06442199585674611,0.043068782404745404
CD274,-0.01751310014678856,-0.021601028398055753,0.019538531727986738,0.026098491147927328,-0.001330723760934371,-0.01994308703293558,-0.035166938851579135,-0.03233196475169743,0.07403773450712574,0.011391185626398683,0.02091557752291809,0.04978163674571393,0.0020247551766164385
FGF10,,,,,,-0.01878419336849436,,,,,,,
CD14,0.02098450064531943,0.08128382869707776,0.06814419691293583,0.017574499912380723,-0.0022547503978140684,0.0674840877128308,0.04163761945614397,0.07900581442931819,0.04439901697616627,0.07488795980742297,0.05115381301506404,0.127986883752265,0.06023486395862352
SFTPD,,0.0863916741944419,-0.028740131165462954,,0.0291358464690492,-0.003394958551950675,,,-0.03894058206137851,-0.010941146804592,-0.0032115075082786264,0.03688472945984548,0.05028829580509212
SLIT1,0.03554007954732104,0.019255075720230882,0.026717657373619298,0.020109503584188435,-0.0017125252137606274,-0.024088608349144155,-0.09641381060471305,0.1746793801558995,0.06721279228413964,0.04680471522180259,0.04344148746560334,-0.03789308601060737,0.03418133982021705
CNTF,-0.009661893831080284,,,0.08767442000207466,-0.012773352873509109,-0.016812780619933694,0.13428954315102576,,,,,,
BST1,0.05173088001870057,0.006066513078311995,-0.011989086104871458,-0.020844497901742864,0.018310943783726535,0.06249752740263716,0.041424562171892665,0.0302096749496802,0.023531379955821597,0.04987702623758991,0.06262479816723072,0.14515357003476517,0.045982680109419374
AGTRAP,0.04325062120035539,0.0599001347680697,0.05839253351544986,0.03126783731170288,-0.00391455239638693,0.017257470976654525,0.09196776837223504,0.021399152422009654,0.022954342755432247,0.02782425069354066,0.034719858234223175,0.08337494838388614,-0.009871656238167449
LAMC1,-0.06692370947093056,0.11256214124212159,-0.014108816796224753,0.04193709461503435,-0.013398310896177762,0.0062162099896890905,0.0001255065259293178,0.087353065295648,0.014330289076935284,0.03891006587075596,0.046895003946207985,0.170976172907397,0.1305666631909676
COL6A3,-0.05162807467381069,0.04560556737392808,0.0241261289657516,0.0029171575447408376,0.018430079698402033,0.04725502489797934,0.14226879038456547,0.04012606823843566,0.06662176445478905,0.10773012867395125,0.06601820507341533,0.17651477569299048,0.12931893917875092
FN1,-0.05699201030871289,0.07965547256399087,-0.023614938041685657,0.015683323740344472,0.005045937506803983,0.05415903220410241,0.03136908852224822,-0.05930701546438253,0.016906002583777023,0.14282405889362987,0.035539359797822134,0.06778413379486539,0.09444268722926141
MIF,-0.03628104691614549,-0.10571243436428403,-0.03956402893863472,0.0024154113533285068,0.03352989216176085,-0.006487837103658266,0.027497135734062428,-0.14272435159703578,-0.06004587614585011,-0.01278040056078804,-0.011860688473625178,-0.1229960023660702,-0.12294359556247975
JAG1,-0.04882388602980541,0.017171026309735646,0.015513516378444716,-0.023139447312366695,-0.020963666583393176,0.019953249844487105,0.015768040972544885,0.16957164251901258,0.014883183159426973,0.08316956899106852,-0.01441173582843299,0.031173235563415516,0.031162173682568156
NID2,-0.014597585231364093,0.07061505413005,-0.009928457314626927,0.03374954193478037,-0.03362303730347549,0.0668838436133315,-0.004774170861698648,0.18583350758088749,0.037312427390968496,0.12016971272681272,-0.004651888305298229,0.1293321603782547,0.18409759702100334
EFNB1,0.00827933714098522,0.0003240524335978728,0.013907056685605787,0.03982949092549197,0.022511743643589276,-0.008499839031720604,-0.010367715138933543,0.18468235316874773,0.04866272194616147,0.040640160813052495,-0.010588002921736821,0.0657629574698145,0.08218266565920054
COL4A2,-0.003864931536466135,0.10901293062822441,0.0456423080384042,0.08038840822392922,-0.011998669331089925,0.03749480697311298,0.06033376497909259,0.17925372829066044,0.014532491217888906,0.12376108715565738,0.032508522560710636,0.10264363178440887,0.22207332450784562
SPP1,0.1447242250742692,-0.04580308433183307,0.05080123103448915,-0.004766070099823548,0.09071076555982324,-0.030551658263417776,0.10046237721366533,-0.08116037941107519,0.11648130161297898,-0.13061571129915286,-0.0348456036940457,-0.168255787444896,-0.06492852754682105
PODXL2,-0.05634258669069333,-0.0177145457530091,0.0010709120261151424,0.027475695716560822,0.06903279351568786,-0.0012091046617438961,-0.03167422191739684,-0.020790459163261405,0.052326636203092886,0.048584892426536866,0.013371005047196854,0.02204676023880582,0.0006430447308642797
IFNE,,,,,,-0.018784191902885293,,,,,,,
FGF9,0.07981693813405479,0.004332881770674652,0.012024906874807798,0.03776789594830546,0.00746207840090757,-0.009534840620695196,-0.06662508748493487,,,,0.03208032443900945,0.05729677673070551,0.031188283191826965
ITIH2,-0.07928246047097438,0.021351468966928792,,-0.01929367759220857,,0.023970800137815145,-0.01009113533645418,,,0.07778215779336145,0.02376668807409645,0.18795800040939675,0.22318636804095646
ADAM10,0.011876436201136344,-0.019036264997782455,-0.013048913033380462,0.011924909593332417,0.00890935427683733,-0.004040680436360946,0.017200203450861838,0.057887272251905,0.04653100476660817,0.041812247595739274,0.008931202609661097,0.0489661162525193,-0.004111374510533732
CFH,-0.05888493443250931,0.112675093513879,-0.04259017598414578,0.02026245326744842,0.020139635890943624,0.05974372169622933,0.04186260793737451,0.06372783458322655,-0.04444115209695505,0.11814272347231199,0.05088344352936073,0.20674300895073774,0.1732095607320734
COL4A5,0.08476388923557908,0.07113574732590995,0.02757171144788185,-0.0063705432796409885,-0.055683756653967444,0.004373167404542674,0.00893651034870376,-0.01255855664510921,0.0246822345438784,0.014142315177098633,-0.0018682228374272975,0.04468862917275606,0.012944287334308816
LTBP3,-0.07626720482683619,0.05608057531006021,-0.016163327710302038,-0.004299179889995654,-0.020627859205725668,0.03946066517552955,-0.05032256787820743,-0.04205979948070737,-0.02391523588132127,0.08000140891913912,-0.03392781005818468,0.007078201706274702,-0.04284130063317132
GNB3,-0.04271017286183416,0.040888325942036646,-0.0014462791598751164,-0.038964776430278264,-0.008258002506597894,-0.024863903686937177,-0.024678825844878446,0.09088045595778686,0.11878282848624776,0.008518262722337584,-0.015053321320460592,0.09986794085695129,0.029518220623911177
COL6A2,-0.04338095050584299,0.008848090327960391,-0.01842774585166507,-0.014245328775422712,0.008958574631770251,0.03553019721500142,0.054145101971687586,0.03447563226328809,0.015226618102328917,0.1229164069777941,0.04242056498646713,0.13406810510519784,0.16851652692915012
GDF9,-0.035646439960440035,0.014288939842910972,-0.04529744080151135,-0.05858958570639118,0.06225585169798053,-0.0038955405654475905,,0.03986289370404573,-0.019633085134542948,-0.034958191088116916,0.007027236783077085,-0.060850556035862584,-0.05492558979223485
NCAM1,0.027961930918116277,0.022869277871565015,0.0354706630614415,-0.04456807953384205,0.03163959303903879,0.00916394624606749,0.05637543070994262,0.027810536079234886,-0.01926586476997753,-0.059822396322449255,0.032132901611432466,-0.1121987310646939,-0.06986536408163545
APOC2,0.04683117554913502,0.0019286446648651395,-0.007422605741567089,0.0028371722863761314,0.017222878513144645,0.04779305557457847,0.00408225582230587,0.0946431374912272,0.07587423623401601,-0.020204248061473324,0.029523343001103753,0.0157221089828946,0.02469980714135179
BST2,-0.0782273692054143,0.003862346895795886,0.04524936490282613,0.008566847196103084,0.10302885345118706,0.07551899930904635,0.025470714150817673,-0.05276774553415015,0.0008026033688573711,0.12021415599927136,0.03119878285616497,0.056676918601746215,0.086869668083272
COL5A1,-0.01968264982972835,0.05644606796058425,0.10348938072195144,0.0033235878107225622,-0.08139192141063598,-0.03104143656840689,0.07124182805203261,-0.0034167079770545394,0.025768887060417998,0.08076895419532149,0.0347134368953773,0.18080206801156176,0.12639615942502214
CALM3,-0.013387664973639357,-0.03117202159122036,0.014723220382345647,0.041082339828235524,-0.037761422929418795,-0.0844532808607855,-0.07403600824491957,0.02169111954645771,-0.10345000599671067,0.018811119199133898,0.029202248930569802,0.0510806031616894,-0.03431344349465812
THBS2,-0.0197708453071655,-0.007806853794551808,0.041301004228047236,-0.04775756844891945,-0.06842878570056,0.04065822260670461,0.08116957778138928,-0.10240043811003927,0.03757904525934756,0.007373375787829143,0.0301894662143095,0.13107185122738846,0.07804543095289038
SERPINE2,-0.1074317502260261,-0.033202874822326985,-0.028915516360797013,-0.013600452606234726,-0.04703891617139066,-0.01936394751672038,0.0012313649220083822,-0.04881562568247863,-0.008896530459493051,0.019685038103381267,0.014703236440424879,0.04163713950657609,-0.13289322984138882
EFNB2,-0.11216633207636409,0.07945469255835767,-0.015385681239687466,-0.034918382614865455,-0.04002989946036957,-0.001024422949510692,0.00966109294754622,0.03277477297782224,0.037474038959298954,-0.013177669549164744,0.030913420756515316,0.03931806623278,0.05630621130145293
PROK1,,0.02957552462789537,-0.007406815353773827,-0.0264583595811194,-0.020635562149374145,,,,,,-0.016623867351521694,,-0.04628461091908164
LACRT,,,,,,0.025041461580927,,,,,,,
MMP9,0.012646978882719703,0.06071040299067154,-0.017121414035522278,0.08068227852316562,-0.02132962699225406,,0.10748963154246814,0.22133389544199536,-0.04350972903071259,0.04562349212033693,0.06136309421829363,0.04331915884407372,0.06671340259127632
DMP1,,0.02657259535712307,,,,,,,0.008173012335917456,,,,0.05005359175323265
NPPA,-0.037744441911346606,0.010488855192118604,-0.008992005523003685,0.0013155186749772832,0.10289244964340821,-0.016193425760115066,-0.019453965096404895,,0.10914705099549979,0.012237497798761966,0.011587252002965587,0.033777856998746546,0.07029138313228822
APOB,,,-0.01737411946944191,,-0.015194059744726858,-0.017553883018201145,,,,0.06729506455143304,,-0.04290423945863015,-0.03477386669798778
C4B,,,0.04593518470665374,-0.0012185094450666845,-0.016780698647440015,,,0.13808434276374773,0.011524268180048515,,,0.029549874926100797,
NTNG2,-0.011197285041882554,0.04732603550829115,0.0007405844296445133,-0.0069891409293178445,-0.02921623665415474,0.046769996990453845,0.004660857223053441,-0.00010659043889819155,0.10162125830920613,0.012011889785375474,0.049162030415767034,0.12413704678588819,-0.029729287937035078
LAMA1,-0.056659722220811864,-0.04798255394003514,-0.047169057833956154,0.022745920786222073,0.043556739653537416,-0.010251260899635203,-0.02478476523706213,-0.011824126068351164,0.020833879263038715,0.12865825368971814,0.04506751512815072,0.0735512151875407,0.10715109500589833
UCN,0.03347928367228967,-0.031883660030299237,-0.04112432987031732,-0.031080433995302633,-0.021226760986089322,0.02142122336703619,0.019849931978692028,0.04947791063172651,0.06248896739687259,-0.02907955287565563,-0.0422934630129672,0.026134647883936272,0.03471082505401744
ARTN,,0.06747254432888719,,0.07056772169564877,0.03162162006817694,,-0.02527224596301482,0.04715333668396017,,0.05475794832469438,-0.03128805625160862,0.09059042001628383,-0.02012339249233029
PDGFD,-0.005002166467362341,0.019331655869788772,0.05832295768884084,-0.005588554846650064,0.0008847246258030122,0.02847875050143313,-0.023709073741560976,0.046902488263590066,0.05679539094731044,0.009476965700609605,0.08445095933545003,0.09882107263542636,0.12113815849103285
EDN1,-0.05835728651013475,-0.007591924984581381,-0.036472843711779425,0.00046878783307472083,-0.04464221570534189,0.04341660372480408,-0.043847236205757735,-0.02785299980834874,0.0845037255910667,-0.028918757570620544,0.0019485376609242903,0.12979696135784255,0.14289856740605508
ARPC5,-0.07942445982432453,0.028490609759836524,-0.02575124693079752,-0.006881302446645196,0.017357108697408537,0.015003240252045767,0.03873925378736821,0.06869649166599778,-0.002957582370325935,-0.017481827273965578,-0.01375249862529407,0.07587174007632574,0.02516373468966594
GSTO1,0.04911283872119009,-0.03015473557263275,0.025418056107928806,-0.006771029799862513,-0.03819251718264095,-0.017366023362898827,0.020445324629172514,0.01659126893284308,0.08236410671614373,0.018790152009368496,0.05238427478458714,0.09886462002878314,0.036557254537976966
PROK2,,,,,,0.012630478987945549,,,,,-0.014444841028992614,0.007393022907562627,
SYK,0.13381984887115755,0.04196196514069795,-0.02706584457354263,0.01311542778916372,0.06067215520824062,0.06861338424289871,-0.018946693255864577,0.026289536584315557,-0.017530203735154445,-0.04007673641061471,-0.002554281889367178,0.08268329752371496,0.05779496989057427
CD40LG,,,,,,,,,,,,0.02274995312049804,
ST6GAL1,0.05351639233651753,0.09216019935418573,0.014020867177459026,0.002858044769244565,-0.05084469164400384,0.028453985115600076,0.04554153911470747,0.11566869124836755,0.03970425035952698,0.04264946517481075,-0.01941378073214497,0.08933241334769557,0.0924828763698162
WNT3,-0.01965362815285331,0.005558018398522696,-0.010795122360114871,-0.014889484102790987,-0.0018943843611570089,-0.026358598712049642,0.0007026232193104749,-0.017275926498359313,0.008258390157061054,0.0027053875148919694,-0.02123339318428133,0.09368446558429623,0.09083215150933624
HSP90B1,-0.018594038977557906,-0.038600452164840475,-0.00024085601685993948,-0.0020893141079274154,-0.04309132593736224,0.0035809547848815924,0.01835695296635887,0.11107510593359193,0.034391361223416336,0.023873016802186574,-0.02571208164086917,0.03206442033247416,0.05258530270914779
ZP3,-0.05530515255785765,-0.028934424862477593,0.13451307366935136,-0.010122052186035856,-0.03245396015768766,-0.017553884580427986,-0.022533676278224876,0.05046870781132925,-0.007624027561502428,0.16513748150891755,0.03614271370819211,0.050024570238047544,0.01248580830254366
ANGPT4,,-0.020499124153054545,0.0021851752160415216,,,,,,,,,,
NRG2,-0.013268634061378423,-0.04479356941428539,0.028710747702370136,-0.027406997354788305,-0.020713540871416285,0.014697500846021184,-0.028562030164423567,,-0.043217165765568034,0.004139736418979616,0.08654668095003291,-0.0020083974999446715,0.006196148993709977
MELTF,0.09496948836213721,-0.004778593361216264,0.002494653528555429,-0.04544834573813916,0.01803502107547913,-0.0264431527067582,0.031363027588042935,-0.025398902063556408,0.03647121107464783,0.005320441798965191,0.012698591737172204,0.08296864710412359,-0.015314169878249326
NLGN1,-0.04220321269445101,-0.056805341024131706,-0.0014931236503742534,-0.022409996266351786,0.038537134525953365,0.009393536417572932,-0.0031037137333464466,0.03875472464530358,0.06226824344553834,0.019499742987472223,-0.006468799799906689,-0.0251507911042561,-0.05862433928836174
SLIT3,0.004950675333175299,0.030920288668701983,-0.015117402981652126,0.03866785736806955,0.013464304862125296,0.07552883055426983,-0.06121816448184656,0.047664110157797854,0.01977590668448417,0.11632620086831823,-0.0067414991184645045,0.19373740648388998,0.1768873510774518
CCL8,,0.061827488019554275,0.06579673322646638,0.042069119254831526,0.12071262242904826,-0.015840221244523927,0.06146614573244315,0.15212947585104508,0.03654158149827603,0.08311284455884208,0.025722743051952945,0.043575706049311366,0.11758074914401523
S100A4,0.05140966623082516,0.0683331047228514,-0.005603994953372607,-0.0009750298168245298,0.09954480334393435,0.1177274098440313,0.06499329747854483,0.07299879217143415,0.08115577575060662,0.0748087316840437,0.026848426548139466,0.024048125133757623,0.009040835349787417
TNFSF13B,0.03552774172615984,0.00879416611682349,0.01431701808992948,0.053944641398829,0.0639944539712321,0.0523709645947241,0.03423337833974428,0.0006108726207410895,0.06920634254516504,0.04172629179679228,0.001290358424989358,0.1071259551085814,-0.0121994540772501
HSPG2,-0.048235680104563285,0.10700467435990445,0.011826372424680464,0.010838640108713644,0.01900756907170547,-0.041967864824703216,0.013664250654185667,-0.00233122068401449,-0.03791471794369528,0.12356877196848538,0.05407056358998635,0.15425975355714636,0.21045521889146435
FAM3C,-0.13025299078478508,-0.03607677671034391,-0.015944299688470463,0.04468453864374187,-0.02724277306818513,-0.026662587526192962,-0.06283401283604384,-0.005783703427527955,0.045152820361158745,-0.002549674903108463,0.051571671113674875,-0.0037764343861150878,-0.034366694664004944
FLT3LG,-0.030471138045869584,-0.027437832003764383,0.04575852820805341,0.056870558617554176,0.04923718458305625,0.03442061943814221,-0.05263565653216097,0.08078723664730726,0.018956036416460598,-0.032885966932156285,-0.06089227777608584,0.08048804079849739,0.008005453247614832
A2M,0.13377310169267334,0.1193717814214521,0.004598877085122187,0.03348745001112315,0.015475903722657912,0.07492977077604847,0.08995857864665736,0.2018564938645334,0.027378863298056846,0.04864757949301162,0.021756281982344073,0.09540528932819554,0.09947576183160411
VCL,0.023286302010400352,-0.0003252947733698611,-0.03430241255999523,-0.06383967390469276,0.036083513399321594,0.07253696946495755,-0.00656772208698905,0.08177072087154286,-0.005899901284125806,0.037096256981631354,-0.04161041207709276,0.11410838376553041,0.01873799511146408
FGF2,-0.01488684423585246,0.017280340007760547,-0.013126921029159478,0.033825071901584604,-0.013402689589223377,-0.006239114952039564,0.0019083884523451915,-0.05091055345644394,0.0015105610891974757,0.034915442403843755,0.028753833204158096,0.003975699122164924,-0.033320861155999484
AGRP,0.0052559337456429935,,,-0.01928532477688984,-0.015142171525777223,,-0.01889606449689862,-0.02273897879956074,0.04160107735999158,-0.044876471942591235,-0.01712743498018819,,-0.01888737858581025
CNTN3,,0.008541608299097368,-0.017869262156099266,0.0006998342918068426,-0.00907460333035847,-0.023786558566350716,-0.06480192189791782,,,,0.046765567072745165,,-0.019490768484451096
RNASE2,-0.011478888403402079,0.11503859278093859,-0.01999648376920325,0.014562417321137416,-0.0017046901585044813,0.05973918792469931,-0.03197912494153423,-0.019454115080135666,0.10008070837400053,-0.0397853788544089,0.05811529872318673,0.05628412325742766,0.05386448277656827
ADM2,,-0.029169369557997954,0.03571983139436433,0.003534754725978906,,,,0.05016262248244049,,,,0.034399952739443934,0.019655421987134037
GAL,,-0.0005254840019572437,0.013951277403358628,-0.01743959872350173,0.011164521500506942,-0.028802112377849947,-0.04827260069647263,-0.02649789131184668,-0.018593936636591334,-0.027408845595195942,0.007594718367638366,-0.013768369115767135,0.0666195744836938
IL36B,,,,,,,,,,,,,-0.010299082152175818
CXCL6,,0.04132700015186148,,,,-0.020577927918920096,-0.0006556988026052913,,,,0.06097237121042095,0.2014558057756134,0.1902448501799493
PDGFC,-0.08203580745748805,0.011039017045127409,0.0458550693268734,-0.04679733643055901,-0.016328796482776575,0.03740929866863286,-0.03893656360319557,-0.03445641705893784,-0.059336913805811325,0.009101814403539688,0.022522806076415467,-0.014372528998354572,0.061693427833447514
COL8A2,0.08259195409164068,0.04536964406746665,-0.015140030702523302,-0.019320381077263277,0.04090680366974909,-0.04412500785232796,0.04351318728956871,-0.09777434640371631,0.1389708401578066,-0.005404866123426564,0.014371271784248258,0.04891698970843422,0.016839441791963592
SPON2,0.0367585554599142,0.0869118997910013,-0.04557132075247087,0.003132919613955901,-0.004629596783985699,-0.03954884869274455,0.09544311956842048,0.15431336929257308,-0.031238502880938337,0.12005535502284263,0.09633800290192965,0.22845395511172834,0.18439755994196608
LCN2,,,,-0.02168954263965321,,,,,,,0.036511507164187024,,
SEMA3D,-0.02632977093731269,0.04324432115924706,-0.02710831594868768,0.0025584810938990205,-0.02162352094542326,-0.01607908790904444,-0.05238496958746114,-0.028074259687065065,-0.0317519220424367,0.028248333048944575,,,0.0698434849487541
BMP6,,0.017299006409622716,-0.017121415092529697,-0.015448932775744547,0.026305787393731725,-0.032005637291604334,,,,,0.015290131874083363,0.018125906447270253,0.042624076220181564
TIMP2,-0.07199089588059605,0.060950420481861806,-0.002842662479705202,-0.012863862482887714,0.03988356026116308,-0.031818667257701445,0.052464550251169376,-0.053998724190215494,0.02176386677102402,0.09447052854745147,-0.04786817880694604,0.18552690965305274,0.026615887930035522
EFNA1,0.004321580435873138,-0.006178255799726061,-0.06304594284349348,-0.008397608593322005,-0.02271551927283899,-0.015567500495166867,0.05852211109565944,0.11163158479825282,-0.03993767509343334,0.0915024057044811,0.008978961549946077,0.06342080343765039,0.054104070304252565
S100A12,,-0.029967357473886975,,0.015081585573526842,,,,0.04224740428685681,,,-0.018329310015571292,-0.01859783044473552,8.497301212111009e-05
TFPI,-0.08363998254741786,0.02041811277531307,0.0062910449251890165,0.0009361085746393444,0.10522180798766646,0.052246833520073914,-0.055958067899433674,0.08087251546205877,-0.03209945964890005,0.04709175521567685,0.06022974557014534,0.1718851234267904,0.10449310041096266
GPC3,-0.03920716143615834,0.003722471511882047,-0.02695911017452229,0.003655112141994636,-0.018149723049072124,0.003424151750637929,0.03333566295933641,0.03229863223188291,-0.0025059801387742153,0.17327034363071842,0.02741255911200299,0.17017622233130195,0.1527019111055824
NMU,-0.005794505160481716,0.024452801380564076,,,,0.09024247969382758,-0.02570340350782131,0.0018565570655641901,0.030357597768986118,-0.004697924102851325,-0.024040201428309607,0.03005831881278386,0.021364224477321864
SCGB3A2,,0.027775274153053975,,,,,,,0.1181367966470906,,-0.020744836905262447,0.012546495144148918,-0.037908580175649534
LAMB3,-0.07867943559398818,0.010340891561501885,0.014820195101427775,-0.014348195175529144,-0.012072702979685553,-0.04668499669852897,-0.01208257814412073,0.0271706561460684,0.0401624513352825,0.14779936048152142,0.01269246394227108,0.12664743015254631,0.06858610730766551
LGALS9,0.09168448106265725,0.04555639952459482,0.04692450830782749,-0.015533199797191947,0.036753187811118755,0.039253475716312415,0.02844977943570001,0.0698458280766444,0.037126680686651134,-0.02469022682051369,0.022500750131479702,0.09491068882684575,0.15538216532657825
VIM,-0.11797451543436886,-0.03933584259893876,-0.03246019033967026,-0.05366826326200146,-0.012718957058260724,0.060340371559318644,0.08392595711488172,-0.10019990739074595,0.08640196242879801,0.07974274528674212,-0.011126428313323021,0.05986836444904901,-0.0519729510597193
PLAU,-0.004375334632084913,0.043542930957260126,0.01021243605571417,-0.01915747718894243,-0.003311366975386632,0.015775179004156092,0.06788350324048167,0.11184198053865893,-0.018668139288401813,-0.024342895349546003,0.045362237536307075,0.09884958721176854,0.07897698071242254
TGFB3,-0.11284247911600304,6.958889807315367e-05,-0.0013755842186325188,0.018391570739011442,-0.0014484620408392285,-0.01375667145364014,-0.04245536826188667,0.17835642416989078,-0.0488798110059207,-0.010274434272035556,0.030856578861023304,0.08921882176262906,0.08527899684254922
APLN,-0.08871488189575402,-0.017565497858877316,-0.007806083744005943,-0.020310223795893447,-0.025957939829497532,0.063210997477355,0.07035657516421553,-0.016680807899352362,-0.020723707736977116,0.1086506472589296,0.01847130097875522,-0.02365956883890992,0.00788928955236888
SHANK2,-0.01763510649416158,-0.02195113009499614,0.05069078030273034,-0.031297971422085215,0.004356868902427489,-0.04997825533917203,-0.010639117516027374,,,,0.02016049484563075,0.040708832211454736,-0.024662883559600633
LTF,,0.07771469128949145,,0.00796395340989913,0.10757380313508999,0.022715998939039545,0.07490038115344015,,0.051136575850691965,0.02238853059574106,-0.037705538473304726,-0.12956214344795183,-0.031560001373524584
PYY,,,,,-0.017202065331075277,,,-0.021785420525081454,,,0.04885088711269556,0.04067222520500233,0.04101952014567076
PENK,-0.012587999291746092,-0.05724068113907948,-0.03203853013831839,-0.032256238050435905,-0.012131610358557279,-0.033485962836384275,-0.038353874541983045,,0.03284129571788857,,,-0.013962996538545398,-0.003859202747334871
CTF1,0.013989154128320894,0.03400408364533516,-0.024462195492736385,-0.0026324941571453492,-0.020320702659116837,-0.03765834928388876,-0.05400269996332932,-0.03858951402851428,0.005546065371983765,0.04462031434460044,0.04228433899673865,0.052881013060768825,0.010870737473211748
COL3A1,-0.10899552669354858,0.103963696342923,-0.023535461322911542,0.08274186629117988,-0.02883633942184349,-0.004410273012433485,0.02310002082203068,-0.09652910188320055,0.07299381693894003,0.11168270714366,0.05997288986863709,0.20004918365856822,0.19310307056683912
S100A10,0.08931134533334208,-0.06541400870412653,-0.04099774514388455,-0.0008891495384705081,-0.049787463989577424,0.046988202752166024,0.07091991338605363,-0.028392009181456818,0.01809638241817968,0.06685745681231348,-0.0394177822214564,-0.1560071660337706,-0.07135510637915048
FGF13,-0.031082170120016257,-0.044484082278041154,-0.04566173969634147,0.031295176432642825,-0.02479507736095361,-0.03079594621055273,-0.100383615770324,0.15729365476010382,0.015730961738848043,,0.005442560663629147,0.053440865729468524,0.033945705731407046
SEMA4A,-0.02643235187674947,-0.029006895436569466,-0.02087203897399394,0.002232469442969107,-0.00954268797976495,0.02377146835436314,-0.060056346785709494,0.04093269757035014,0.05856456028204048,0.02729066776662354,0.008464266513934227,0.0882007134806007,0.08588174595818183
EFNA4,-0.022737250481803677,-0.012145098436626825,0.02423619663083089,-0.042151270961084876,-0.01470097300698503,0.01929950374471887,0.03368862786469517,0.06768581640879892,0.027594675273301148,0.06662096386213363,0.05963063837596836,0.06405708706217414,0.10082430796120426
HSPA8,-0.024705886165618505,0.03686856883920439,-0.024384803518586958,0.05579233997096755,0.13783028672685882,-0.008176950866401758,-0.0924864607751506,0.13355885378259275,0.08523262328524646,-0.03923174994676401,0.021777355853802402,-0.03738755286845654,-0.10426369687317619
NPB,-0.018272100778708507,-0.01904796529186128,-0.004345357862947087,-0.01544893426011534,0.034209468130940855,-0.024062455161924637,0.10505419513723965,,-0.022902277364414685,0.027184578431123808,-0.02323335320418264,0.08036655103565207,0.04863371548764876
ULBP1,,-0.02284767408210538,-0.006288653649638757,-0.026474832914853884,-0.02110056342437075,,,-0.017662982949187323,,,-0.02235041620323764,0.0022440395988670876,-0.011682948279193035
SEMA3E,0.02471831113544005,0.024692722358696476,-0.04400955301878641,0.04160973246408274,0.019497514245438673,0.05222574652644114,-0.012811101151612096,0.10180655931663157,0.06933997122432783,-0.03504360639518586,0.021800319943130666,-0.017533315779439937,0.06724830224949763
FGF3,,,,,,,,,,,0.04105191422004124,,
ADAM9,0.05416845591584244,-0.026735525408029905,0.018590867485617366,0.040672912835045844,-0.05505896189622024,-0.04883760825790315,0.015783738830378646,0.02830213769078894,0.12132640792425936,0.007605361912829159,-0.022943102412763514,0.0038873304668079014,0.050821768690787916
ASIP,0.05690664237462646,,,0.06629634724721908,-0.01892690708935197,-0.015638789425025498,0.05365797252995266,0.10922301594588218,0.008062411474474212,-0.02179942542661293,0.0014532538311018122,0.06359019254412825,0.12350324452026246
IBSP,,0.0065191305030264145,,0.005624737976463168,,,0.048328449999292845,0.10653422905954608,0.05139455930441293,0.05957653117756066,0.03649158189351991,0.067169784200258,0.027597081213297413
MMP12,,-0.019346504934950295,,,,,,-0.008821820108903056,,,,,
FAT4,-0.03877323246657041,-0.04096314226184502,-0.03833930402660667,-0.018060033945967998,0.06340378716762894,-0.05370919217584558,0.03510523630182285,-0.008446339436182998,0.12951879372534902,-0.02677748470587568,0.004438217817125575,0.07716349930530222,-0.02002899752144513
