,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
VIM,0.02095614943125327,-0.07372744265609942,-0.08237670175429244,-0.02130996703657979,-0.033336687186117334,0.05527473798574714,-9.55909387830594e-06,0.04355137668058668,-0.057487694250258146,0.19905022239801337,0.08529909773094367,0.04174512378465147,-0.04626453501737245,-0.019443975380876825,0.006798895075810713,0.04229645387966905,-0.037931697141677295
PLAU,0.1443523142722047,0.03695741030724977,0.01761737399363913,0.005678694302352168,-0.039773735055772905,0.03300518544512152,-0.041070571724939164,0.08739451778841038,-0.04988163919886029,0.13761735787768406,0.14192254254484238,-0.056884719274149245,0.06613414770161623,-0.01966345705525877,0.015021280950669128,0.04324953807796459,0.07714357761115088
TGFB3,0.04464765312802442,0.06059391848163808,0.006101087511458697,0.018689899206058357,0.019261574206309143,0.025946413526380753,0.0257441520014006,0.02120147614245507,-0.001921836607721622,0.21129057304922835,0.03261386070940096,-0.018998330213041006,-0.007786083630593633,0.09956793232965569,-0.018655185082175004,0.07982570605218405,0.0762993860827333
APLN,0.018764864968072056,-0.031814579656415556,-0.04123061592401774,-0.029029250646647263,-0.01520687666061566,0.0773075456863809,-0.0245602136295718,-0.019785222529081787,-0.015179965057843324,0.12364406788514047,0.13001096757563943,0.14202024254634502,0.02114868287809937,0.008786375717290006,-0.01475794334606517,0.06255175647979827,0.034418429918586055
SHANK2,-0.03613597044590009,0.07370568016828921,-0.04064399325554012,-0.0035277800033583604,-0.01920921445130423,0.002332965039564074,0.014447005526694865,0.013545165839763132,-0.003000971140952835,,,-0.050622293301837325,,,-0.019640025877169672,0.012179676383947012,0.22608317246740497
LTF,0.01983581976589263,,0.014442636287084804,0.0100218060445834,-0.02611922390733858,0.041555928043559495,-0.07675914042361119,0.018787763394253323,-0.055344484312958346,,-0.0914051009645232,0.04061892227228135,0.05169870024243107,-0.039736803629499697,-0.04881620052350678,-0.10144041530740124,-0.0010681672552850668
PYY,,,,,,,0.014862362550945002,,,0.05776651697377129,,,,,,0.02608643776068376,0.04217543909172944
PENK,-0.03697247584961887,0.04554366943669526,,0.06811295133788813,-0.00874149231358801,-0.05215075429676141,0.03513251679902214,0.016864732342125998,0.024559659179812666,,0.05292912607110136,,,,-0.02305402791529672,0.010422330979077379,0.07731710024481271
CTF1,0.01588769121884861,0.00543700001055863,0.034712770721082885,0.0008289817073002467,0.01766965922184897,0.0006706439291454411,-0.027898454603176116,0.007472736440185686,0.09165469530912038,-0.04726907709940496,0.02209147214575341,0.07549094204197031,-0.021519020469595293,-0.009589613269659611,-0.04581861580381099,0.05809074418534452,0.0040792739820163125
COL3A1,0.005393467320253585,0.033532306528072285,0.004821218486247271,-0.013788125818456561,0.014605954000630682,0.0537804558014804,0.02616032780864548,-0.004078961963654207,-0.012255959965975756,0.35316980839601875,0.011253924549955266,0.08091392098798608,0.11660788035444937,-0.02309751842282151,-0.02752396120381899,0.09148083798972746,0.1478522575666714
S100A10,0.04244871074397581,-0.009278712597100192,-0.043026367790610365,0.04010173513437467,-0.010792930484472501,0.03427420370113124,0.030371953264854316,0.024656102891054937,-0.06451833296438701,0.030844965652681605,-0.09306392304891342,-0.006516456428250772,-0.04443989878602191,0.0003477856933958681,0.01434382365350861,-0.0871084966203268,-0.09095357841726329
FGF13,0.016317202042356076,-0.028329288125411158,-0.01590794770466203,-0.01748566773194816,0.0068315735508746,-0.04660898054074266,0.03780455324160672,-0.04747426361272596,0.07038227039151844,0.00800235668798167,0.020537737493220385,,,,-0.01827993162446806,0.027146964435953016,0.016289220661704438
SEMA4A,0.05363429937741712,-0.007556489750586418,-0.02851993678001336,0.05472455885289418,-0.005680194418895562,-0.016764275459076664,0.03990138107870758,0.06455763690249666,0.08139583277320595,-0.01472671616902534,0.1201052182927075,-0.04935070145848485,0.035159553484533326,0.025055113729084325,-0.042151709016221034,0.04265856100645452,0.01426995267135698
EFNA4,0.1146856672077345,-0.004749145701337709,-0.007221905276214592,0.0036053982918013757,0.028693765640536863,0.022259275108421638,0.0511095288125613,-0.022744508204009205,0.021271486871887003,0.12966683415871197,0.03579242041488726,-0.015600224248903977,-0.013154841073364535,-0.08423670940581393,-0.03145476050782205,0.0861242696060209,0.08907780892522055
HSPA8,0.06199962508709371,0.035337746950401816,0.06750511859706246,0.016397882903625875,0.048340988768626775,0.027095163957900566,0.0155915333630354,0.028343573686045568,0.07040987586191809,0.07653229959124579,0.06015155461079869,0.02198232188771887,0.05379516458814762,0.002831786966172781,0.0005088549435078608,-0.025894105470685883,-0.02385074363923687
NPB,0.062370584193032735,-0.017411098466658063,0.01761396271796069,-0.010328515676410613,,,0.03217700520550777,-0.016812727930128564,-0.01641939345890682,,-0.015346020889833679,0.039091415290868056,0.09469394246626439,-0.0675317817543491,-0.003999433694259154,0.047213877312415865,0.031070166247058446
ULBP1,0.04203713947644027,-0.018495211398819163,,-0.017699973486027285,-0.018044470273824942,-0.021491538198267157,0.0059917997276874016,,,0.023747684595157394,,0.05770745042492046,-0.03837815322168414,,,0.006923045810281236,-0.041556368897004606
SEMA3E,0.043396093883526034,0.03918903486359541,0.11031221562525818,0.04907141724793979,0.03729399915800241,0.11690936373830371,-0.014616800105909175,-0.04122048052352873,0.09914512809372357,0.07457965557453619,0.04319083055281707,0.023990215900572414,0.02499628184181401,-0.0646713239445253,0.021771836524156773,-0.05387790528378124,0.058689865618402566
ADAM9,0.12139415954034441,-0.014373861800216608,0.010711616961680303,-0.005738303453151833,0.010101326583710797,0.024507717203697384,0.017864030394751408,-0.022438348443592365,-0.04038082863055189,-0.03636458846283073,0.054593401671792226,0.04656964805440545,0.03229006034568212,-0.038190190600819546,-0.01268735636623543,-0.04938860952854008,0.027854315448643682
ASIP,0.0012787771685204884,,0.2055101202424928,-0.009514359073812022,-0.028481536481083737,,-0.018926903962256634,-0.01092701097997578,0.0008333319757399156,-0.002245846431966065,0.016040922714822756,-0.05013837729109751,-0.07092821654357491,0.08664658896969539,-0.04764922365327648,0.04582103498848242,0.006219011599587315
IBSP,0.02018931479556859,,0.035211400013286945,-0.01264236686086045,-0.029184410656470948,-0.0015685264332375385,,,-0.04572821624502914,0.04205530369063052,0.14004132346897033,0.030180348093228757,-0.04789395258542765,-0.053099103740591326,-0.023727223079833278,0.06034529319950982,0.08330864866130899
MMP12,,,,,,,,,,-0.08340316119113023,,,,,,,
FAT4,0.005898891021504419,-0.015418580617968271,0.0026925419657246982,0.06405323038260567,-0.03954211754564671,0.05226216557777154,-0.02795741347548903,-0.04134063533100537,-0.020229151206318116,-0.047750943982566824,0.023990066921307632,0.11337022094428086,0.005449777973857926,-0.04756552858349727,0.09066027482584921,-0.01360496746324455,0.026651292090296687
MDK,0.08723660644452436,0.0011193052415910667,0.04109363083762117,0.02021816807981796,-0.020488314038163903,0.05559026099855549,0.012958988771735876,-0.017324617642270633,-0.06720389680743256,-0.1365694091529328,0.0200301523511919,-0.015937567316929104,0.022629201107675044,-0.046293987722659115,0.002489921691104704,-0.010308760397639626,0.019188850515198568
BMP5,,,,-0.01560281018693959,,,,,,,-0.033190545715213994,,,,,0.06353590845459636,0.023812383305328592
CAMP,,0.09265018347361746,,0.014047256907164442,-0.027898732786011092,,,,,,,,,,,0.01567734383511722,-0.03926766194147586
HSPA1A,0.023065479064508013,-0.017625293353217872,0.03370745751910192,0.008464136079290266,-0.04340467197722551,0.07532379827607531,-0.0937142951518014,0.003666674157617941,-0.025415670799989902,-0.1848727201834629,-0.010741685593228951,-0.009215303835260714,-0.006970897438132278,-0.0024559131442274313,0.022613255466891222,0.008468071307249912,-0.043797782728475856
SOST,-0.023981589850575157,,,,,,,,,,,,-0.022948242858835097,,,,
SEMA3F,0.05714994774744294,-0.029340613423863158,-0.031346237180183256,0.006418372527596838,0.038157811346200145,0.1027714771882973,-0.010350106422664093,-0.016526342909249047,0.027974004675721177,0.01915015124778473,0.12369499097699005,0.07417679584171086,0.13540272649445192,0.0345373015377644,-0.04685074228008017,0.10142029468301833,0.10922348098039998
ARF6,0.031194230874253676,-0.05185260644578993,0.03584344421799724,-0.010729361061379141,-0.05136448075224864,-0.03745105417222684,-0.03781779397180257,-0.030684096448576188,0.03473266917274888,0.09644414772644123,-0.05007330868165001,0.048303957627616426,0.0628168916669645,-0.022208565441036394,-0.0038193470300835934,-0.00909212097704842,-0.0034298668257032434
IL6,0.09517992119277105,-0.019544619979174133,0.013678922833646068,-0.027956925840306023,-0.03349749012587324,-0.029474640801441875,-0.03422857825423503,,-0.0030589340208268243,-0.012870057790398702,0.06713832374183483,-0.04547862860966597,0.08770933984903447,,,-0.027442758741307357,-0.02916169156044616
CALM1,-0.045872332198924844,0.014250985731818294,0.016987679127582204,-0.03777475573314825,-0.004636522985718376,-0.03535980564463577,-0.050281633682744756,-0.019422053297644487,0.07243758099728168,0.02590725044600351,0.1681951835818636,0.07637167483317438,0.11727888055700297,0.008506567853790361,0.0401265043997346,0.06158759729039264,0.021236744515224757
VIP,-0.028172685626661118,-0.03366245214649951,,-0.016128239082715785,-0.022248390630312417,-0.056371252518101836,0.08172154335986702,0.0314118171112935,0.03771752741889083,,0.16682115153665064,,,,,0.012938966030791192,0.032424464275157036
NMB,0.10388468211824128,0.044761148738811145,0.04756527212421594,0.016331404827417132,0.015081595146858525,0.0504196166106841,0.013353530328403683,-0.02726062010840145,-0.05464135542500305,0.015591423336839222,0.03886163575675567,0.08744679247916669,-0.06296125414205303,0.05097339324776643,0.030890153825311024,-0.07124331147587377,-0.05450567676744998
CCL26,-0.02938869155787286,-0.015423830410731068,0.05374516822645813,-0.026549130817477968,-0.03071373112774819,-0.02722181630258792,-0.0127733510286057,,,-0.14595525824855818,0.12321284337011895,0.04987616005760994,-0.008721640341169557,-0.01403422389910889,-0.022127802103999252,0.07359933198792913,-0.06069993156380714
FBLN1,-0.07239558387198036,0.026665318446829844,-0.015963622760387677,-0.03206955600933397,-0.04122099542082288,0.017900653572736725,-0.03013730356244496,-0.026168825418086142,0.009318616740177924,0.2226823060658775,0.08576845254708479,0.1199628959289688,0.022451770972557624,-0.04378478764656018,-0.025564321470051315,0.05333528998438557,0.045783026612393994
SAA1,0.11414674176347192,,-0.034158434815890815,-0.00884722532900536,-0.06475690813583253,0.028662670191157757,-0.03458132730561329,-0.0126402736122055,0.00934662094488282,0.06073309469257785,-0.017260356951674802,-0.017574779483972902,-0.05762588223061393,-0.05254977186182589,-0.05263431585883986,-0.0012183693666324323,0.02521985986709551
MICB,0.10372920499290443,0.03315177674987194,-0.039242228657411074,-0.005832163359946303,0.014590419198768826,0.0562007263182209,-0.012078160145770884,-0.0201243847797411,-0.025062839278026213,-0.03245115734355391,0.10810742283519316,-0.06816264063524613,0.08452901794024277,-0.01902130623190126,0.03582485060549116,0.06959347730494125,-0.010117622452491084
MMP13,,,,,,,,,,0.20406342356226628,0.05434891152499378,,-0.033585336451789745,-0.028347380838244715,,0.06676928336734704,
F13A1,0.07179841470976984,-0.02163521735513765,0.03211344042200981,-0.00669229146796447,-0.03970760185521976,-0.002206105027119907,0.05799983330245295,-0.018369732031013362,-0.05329373297194234,0.031063007943853797,0.024364854545146735,0.011972706653311346,,-0.04269621469647845,0.11005471252294455,-0.04077222020324895,-0.03166768212180154
CXCL11,-0.0170217378541308,-0.029691419156344677,,-0.0002902185515894677,0.07209683525137305,0.08704331404681792,-0.015017135847297476,-0.016137355265198425,-0.02114309863448524,,,-0.03758176578272155,-0.06834137584388612,,,0.08866344057625743,-0.0007334927744122189
COL5A2,0.08848654294762667,0.029597923142560274,0.02238574990344747,0.01819976016901623,0.00692727020577525,0.05079556305342735,-0.000386424112883084,-0.01628014648664707,-0.01219695153775756,0.2796614220596846,0.13342479371427393,0.08820709703371178,0.12958708438741307,0.025155964549321057,-0.06559180371778041,0.07539461202409983,0.05926410270238069
EFNA5,-0.01269222342255299,0.11067950148734837,0.036408126920081565,0.0011606462328470428,-0.006056144851329893,-0.015666940078045585,-0.0007402502263142408,0.01884470432622695,-0.04964135293270205,0.1048518068118936,0.03150205505045515,0.1529231029739771,0.04061260710424242,-0.027917930842161678,-0.04467107562694594,0.017651423429193253,-0.023937253559505642
AREG,-0.018707423121507864,0.006553794019833077,-0.011622824481151426,-0.023689400620109616,-0.06711543610902042,0.025783113229015373,-0.008653024612226985,,-0.02053897697827811,0.056445514056216194,,,,,0.016989117049741546,0.06112417729646252,-0.015243417526800914
EDIL3,0.0012526056526919226,0.048634534098209434,-0.016078662217358607,0.03496667421569288,0.06948503580018052,-0.08613688130626411,-0.04365892050344796,0.0036415876777407827,-0.09932984168134791,0.18632575935087478,-0.07824821936228782,0.05586471212716756,0.10117722112839043,0.00041223579966502875,0.0043277549643008575,0.10532539710786322,0.0669161418145763
CD86,-0.028911338606574813,0.025649285757640618,0.05116111540287371,0.002559311207875105,-0.06289576273756368,0.008648010897993455,0.007112766023369501,0.03451370802596156,0.02631328342918462,0.006128726393525907,-0.05724320116418763,-0.03248470324079799,-0.0014548672643314013,0.007599659248668442,-0.03316368802140902,0.052161348084169466,0.00791088763304834
AHSG,,,,,-0.030169415334067636,,,,,,0.018220650379269534,0.0867318810958862,,,,,
WNT9B,-0.025595130913830498,,,-0.00937207513578305,,,-0.015142169023994248,0.0013098705570388778,,,,,,,,,
HRAS,-0.0646298460970475,0.06104479452026792,0.0493886723686094,0.04110859639577496,-0.02058462357679749,0.0026959315947263454,-0.012793341724824709,0.011798384767303471,0.0419532213568066,0.020775698264085794,-0.0164344310753844,0.09099685336911849,-0.1462273333555563,-0.028663488495059772,0.036125931065470504,0.05563181843931819,0.07390036058525784
C1QTNF5,,,,,,,,,,,,-0.04926108630584612,0.01345112291435112,0.049440813546220756,-0.06458302589085534,0.05292470708002784,0.09068297901990047
RLN1,,,,,,-0.023763778655203766,,0.04804455870938009,,,,-0.03700524626461709,,,-0.017708641610917945,0.04636104702278349,
COL4A1,0.0945626255830477,-0.008620077387075346,0.07453636562085209,0.024435191515616045,0.04465224250037379,0.0474659013802095,-0.03260910187904357,0.007434789189406313,0.002170436038146624,-0.11630465642718847,0.13565734644943334,0.12506984696153794,0.2257608551346205,0.013610903500484599,-0.03700547548894819,0.08270145624870541,0.14582973356501772
CCL3,0.003554510990555731,0.03224678780266176,-0.0312901433086384,0.026629301026011767,0.06833293517605905,0.011170052825052085,-0.059859285216376526,0.05513716182132186,-0.053602229445464646,-0.04459853233408093,0.0901807401356313,-0.07546487491330396,0.09776701009925771,0.040003470634408525,0.041038205558122556,0.043279728191515474,-0.05316234883880598
BGN,-0.009430755304583656,0.021420845098170167,0.05332406402893739,-0.01903783617534887,0.026846001607284564,0.012292779845504224,0.010335860159516893,-0.030145925909692478,-0.01284752051455277,0.14194397567487305,0.07755290192359388,0.10040555068805228,0.18873955073378723,-0.03709235294014791,-0.04047751989616564,0.10408268816142001,0.11897358223839141
RETN,,-0.014557079058231273,-0.021821764780552613,-0.01156395699452821,0.012240298443309072,,,-0.027319615731163118,-0.03654070670841179,-0.09187679438451046,0.10047386280746563,-0.09084068974489816,-0.042175563603502254,,,0.026218636708733072,-0.03863984571538192
S100A9,0.03656458548363786,0.07386907622041404,-0.023413108265986842,-0.02511017133025084,-0.01085379704612577,0.027093139673428336,-0.00501126107081079,-0.00018283921788652503,-0.0566443529412875,-0.08140992898974488,-0.004235151503210587,0.05997765402551174,-0.07333957207294037,0.024016210183840724,-0.032506729680025506,-0.08338555444289646,-0.017397263533152053
HCRT,-0.0169667609737495,-0.02494256404228619,0.0007536509868057462,0.07291279216248771,0.0073107652823397136,-0.035646854134900326,-0.01814971351906443,-0.005038945281580047,0.06370453249613697,,-0.011493820877136218,0.0009730952893749039,0.039475705860452896,0.04765123592653518,0.055323166816789685,0.09294700423267373,-0.01901205866109295
FADD,0.017491144643247043,-0.02094442142943926,0.03131645775869071,-0.008301381296210001,-0.015618872361048166,0.06076465128250358,-0.05678085084951735,0.05101452828619679,-0.034255063865193405,0.028376001320709363,0.013104477726917607,0.0800450235912396,-0.03203692476739357,-0.01113529316107353,-0.015119942637447198,0.025704129146856398,-0.016512029638031448
ACTR2,0.04877814209310103,-0.013676129997822572,-0.010006386234625965,0.005896822813223107,0.01332324596686342,-0.00587701794055845,0.008033011216741985,-0.018831953502544817,-0.006910800861529984,0.06372427821866669,-0.0725070854149897,0.03109913260835785,-0.057435690927701955,-0.05752896148071692,-0.08754849594986859,0.03899277707813701,0.029208747127208362
BMP2,-0.009734546274284757,-0.02239156573597193,-0.01360201086152793,0.024410181830979986,0.03272046084053666,0.03031330469702477,-0.02899201364939003,-0.013883863071538011,-0.04752074104057082,0.1534892926112104,0.11265858682376383,-0.02521544701843818,-0.03989414236500903,-0.045314302281298346,-0.012679322394452611,0.08784707507821476,0.02512747051924032
PDYN,-0.048508052284468015,-0.032933680127845325,-0.03645755189621646,0.08066007380822326,-0.0320370899006044,-0.0583682617705831,0.0015527134756045072,-0.028313999032561404,-0.0024214955355387887,,,,,,,,0.09603415012950843
CD55,0.040878224621805244,-0.010043072019192013,0.02771631209387469,0.023609320650165935,-0.016834548547348654,0.003662777605649979,-0.027571193007724516,0.06907704167382123,0.0038011567920036523,-0.06482212495931874,0.040698013206531984,-0.08013579432009642,0.06125437763578339,0.06709039961945945,0.015993322607354622,0.1036228849645252,0.0372486245077575
OSTN,,,-0.003079694559621096,-0.0036457400340323314,0.013062351471047234,-0.018349037657962423,0.023385434953926552,-0.01862061079375689,,,,,,,-0.018279929210876615,,0.04474251902109386
PDX1,,,,,,,-0.01942909409944542,,,,,,,,,,
CD6,,-0.027155753771683812,,-0.019158016319531557,0.03975701349886695,-0.00759690463016726,-0.014108834345008132,-0.0154352527321017,0.120921007131537,0.0010942683933050114,-0.02853390319602537,-0.03815071803956474,-0.06387290479691093,-0.05078240083055516,0.1276284180605341,0.07562161449462684,0.010936378999128206
IL16,-0.0062311438768525166,0.006202471242902756,-0.027055716511700727,0.0077235361608390075,-0.021153137768996255,0.02868517664973209,-0.03198916701677056,0.06339707426476106,-0.037782132808527186,-0.012306688360955598,0.0719989779904987,0.0554332269838524,0.05811606964413928,0.022719549461891034,-0.009541992503623465,0.07326257356258915,0.08432413791722591
LAMA5,-0.028533377236109627,-0.043823754539788554,-0.0005880962283530792,0.01184747066262422,0.01814356351183671,0.02499681694146712,0.08081906760741983,0.03719153322337538,0.0064366632592820295,-0.23071347893003297,0.008234083589699273,0.05784540248759635,-0.027295005661966406,0.033579951501774986,-0.024433522329392207,0.03020691679419099,0.011118536458600855
RGMB,0.012634205911126654,-0.053515573884135303,0.02623949908663913,0.039485529611358164,0.0004585527602163817,-0.0021047514981797754,0.007630714825193189,-0.014673610615581468,0.016652170340243817,0.11395518475159039,-0.03583924691515506,-0.028337295085644736,0.07532540703245728,-0.014829563697453238,0.021583348699614955,0.013961047413419584,0.08491546916483668
INSL5,,,,-0.016041741347909977,-0.019187005866605295,0.031052312717614,0.03579978325134622,0.03991602833190802,,,0.05753466765338575,,-0.0168286187049648,-0.031592333805232194,,0.017977732268551136,
IL12A,0.05264424461572848,-0.014430131686844037,,0.010153396961044421,0.030095403211296105,0.08080493438828268,-0.03271575860838569,-0.014486970033769933,-0.02114311026288895,,0.07963931926000738,-0.0449605479568797,-0.013284760251059544,,0.0019331185146406649,-0.02885034953661032,-0.05753006050323762
S100A8,0.11081466837082309,0.036050671097533966,0.02436249540528879,-0.024326585815286704,-0.06081373839578545,0.028245851151258813,-0.020330445795596966,0.05600000665599036,-0.053629349128195426,-0.12835279019697238,0.0009269574553785891,0.08214538601012868,0.05394027798649156,-0.04836517091785184,-0.06627587564630938,-0.03817143974049522,0.009023721479274282
TAC3,-0.03844349505000204,-0.010051054575483276,-0.029370372195138873,-0.005462381003355786,0.0388321104870168,-0.04996862989064625,-0.033912402951695994,-0.008581169458481407,0.07706360846285051,,,,,,,0.03714328059719457,0.049630942446899175
TAC4,,,0.09667996632531206,-0.0013770055598147563,,-0.006984987482608044,,,,,,,-0.06273576367288729,0.13338784786758182,,,
MFAP5,,0.10230595143321337,,,,,,0.05414502707406249,-0.0042713215112618885,0.16434099543522973,-0.005550251668154819,,0.07197637547420549,-0.06169094027178634,-0.02523540792436425,0.028370523980998413,-0.098230093395441
CXCL16,-0.012552288759070334,-0.011116640263215695,0.07096398757969469,0.009360386814113048,-0.020274275861421564,0.07096480698739449,-0.004527877405285122,0.030960658768150687,-0.027698159189345078,-0.052630493830684105,0.018726404505202538,0.06256181393629831,-0.010060868437044268,-0.019660481073181017,0.034871536189478615,0.06452536486688362,0.01973978066287998
AGRN,0.06362382313382528,-0.018320858586715772,0.11178380336566811,0.03027448530567174,0.06255572412041338,0.04431401355319288,-0.025088911143118196,-0.01393109125935591,-0.026276277436260938,-0.07471869876644668,0.12727585587293014,0.1341018892808464,0.1820816543115629,-0.0726162029147946,-0.06222577890988712,0.10898233147311942,0.14548237618054738
COL4A6,0.01723162034598185,0.09133257653526858,0.060595373251784095,-0.012792694642228505,0.00922207866580986,0.012843782722786901,-0.023300176185418096,-0.01373041902937447,,,0.0618090692004571,-0.07220073556606775,-0.09158874540359695,-0.06752297702654128,-0.02960931117812635,0.08912170983681161,-0.0731506421095595
FST,-0.007914951656337148,-0.029691424060856172,0.08661160606482743,-0.020943301593696395,-0.015414210624150859,-0.024712207085760406,0.004641856133121422,-0.025970998112049434,-0.013777932513717051,0.06336269141467608,0.08531060561821256,-0.012200646976863927,-0.010007628778667255,-0.038321275093046524,-0.06590671021350966,-0.010266893969632965,0.02833748431338983
MEGF10,0.0073503787695017465,0.0019156514164296759,-0.03671617351172779,0.05100310454924087,0.044256122543114076,0.007352510989534693,0.04633432255569941,0.02404971633161289,-0.0763582462194049,0.063743531979107,-0.09819804015986089,-0.018908081450300755,-0.13271932744573783,0.0017821168468048444,-0.0006714676844156798,0.05903134328089316,0.028526997390434683
C1QB,-0.01781860434537984,0.01685077423857932,0.029820258466358336,0.020196460771660558,-0.0007648026413455199,0.04540832820118943,-0.04914073830545365,0.016139619531480923,-0.07460016598930669,-0.09764957698336586,-0.07122923399007638,0.04828325196324955,0.09578637780654398,-0.05026833062893801,0.038225734501523716,0.05848566731861032,0.11087879437238979
HLA-B,0.1222917947965552,0.007917812745998351,0.01684392404966101,0.00022984496248449409,-0.02710886025252175,0.05547884995234311,0.011959182146550805,0.0012410383380371882,-0.051132339565907486,-0.15457365817371227,0.0193891427060158,-0.08818013379505298,0.10307544000255475,-0.05648237653796723,-0.01872690916251499,0.1145811385062198,0.09618354474687588
PDGFA,0.050551493318505725,-0.03202086239879756,0.0808488528402774,-0.03691379426295964,0.010893688703118883,0.005331835318331922,0.05007275193688237,-0.015871192847786774,-0.002282608349759245,-0.052066824634036335,0.03449587057387252,0.03166462747000957,-0.04196377197486566,0.09318692074535223,-0.04863410857851576,0.08069076450314641,0.07486119423985299
LAMA3,0.008684592988211455,-0.021012335730005476,-0.017469719667658503,-0.017937007627650495,-0.049491317876919814,-0.05064272981843799,-0.029196060695765552,-0.01094585734036652,0.05857631291616776,0.04507157952595957,,,0.1758701484664748,0.09019758543149405,-0.020668151305450924,0.009313347666936613,-0.02272958961518472
DKK1,,,,,-0.03008686160543836,-0.03382715674968753,-0.014805468535702072,0.05986286845382179,-0.05219868818545642,,0.0337161930966842,0.061809501306560224,0.15265726187587744,-0.035272793961279,-0.018559388074590438,0.018435544014606408,0.01474252988282158
INHBA,0.08134746578531554,-0.014557076942490556,0.003609133490270162,-0.006897114454223172,-0.03930376888514484,-0.07914614446624293,0.0319092292467612,0.012575911989209054,0.06242282511022857,0.06336643778193395,0.01788111095843444,0.12134235035591927,-0.00912465486353269,0.014037711141835071,-0.039942191772255144,0.10388177428036123,0.013546559514346529
LEP,,,,,,,,,,,,,,,,0.010905310213032397,
IL7,-0.020692995766922996,-0.0055508720645328,,-0.015513683920592276,-0.03730965688497222,-0.02112237404592655,0.010348639546145934,-0.00700150240787092,-0.022632281030903752,-0.11822705701910952,0.06663791987013803,,-0.06387298277992656,0.007999710658848334,-0.01937511552956748,0.029865876961909926,0.01420106400288474
FABP5,0.087631544514122,0.051776651272275015,0.09817375672109416,0.029698650917085363,0.014668715887121533,0.01744624402169405,-0.025714291532280067,0.02124536437132976,0.006905243201170139,-0.002195479507424695,0.07332958044093196,-0.029272476867738907,0.09797696967266989,-0.015601892406541794,-0.06892728702611925,-0.0599899534260234,0.0019507304413889065
CCL4,-0.013289098389104591,-0.019254203859824383,-0.0002850026755497503,0.033113977323766516,-0.012365072939885228,0.058738414298030436,-0.08370366369852006,-0.024760373908303594,-0.06050693801835142,-0.0777597315066229,0.10603906511336443,-0.06915110488455896,0.12198086538552341,-0.11827177873750076,0.02517006569092681,0.020844518639506784,0.021891328289498545
FBN1,0.007186551295336464,0.016215069752460676,-0.06046965927923959,0.04483787081469477,-0.01348486114532592,-0.007638813943039118,0.009750593239584666,-0.005509188548167223,-0.017984901350247707,0.27252083206974786,0.04803170793472341,0.034075692270664544,-0.045796006715910026,-0.02319513155298368,-0.06320902275732432,0.10508930891014395,0.11608774603733481
TCTN1,0.025697022360540386,0.0027681638169973163,0.01820912821973006,0.003918309299443796,0.018169429060724794,0.06671048947684238,-0.047191863369396694,-0.021168409496863085,-0.023537465493398604,0.08148463720478114,-0.007662349906035648,0.05909557199684872,-0.06438827257014429,-0.03767867303201514,0.0008782925559177622,0.0037660911290661216,0.038053494308986933
NCR3LG1,,,,,,,,,,,,,,,-0.019375125817079043,,0.052917060658498834
BMP7,-0.0767736701629836,-0.08522663257678598,-0.02474138877722731,-0.023611966480512146,0.023103557619845668,0.01814731664778647,-0.023116364577892436,-0.004989574444385218,0.02779599877752628,0.06586643122127041,-0.06538002385417474,0.042525141443886506,-0.10649859465068752,0.04541514604022417,0.025550203586504224,0.03124504051195235,0.07756274966189375
NLGN2,0.01975560329833466,-0.0305567061620559,0.06139401036171236,-0.0274673645943786,0.03422207433464284,0.029188605937777872,-0.0028486935138988126,-0.0319742516843647,0.09775389271028596,0.1200317450073556,0.012695147967003053,-0.0880632443225175,0.012377404588791345,0.14765999736469282,-0.028701876189657412,0.03172659211642807,0.10710835386210199
CCL25,,,,0.09405797537209122,,-0.022034707098197645,,,,,-0.032004420205031005,0.17811508081753238,,,,-0.03819401302149771,-0.03636751563629707
NPNT,0.08780317763584183,0.012461135518998263,-0.03576992244849148,-0.023538836706100113,0.05087980647341558,0.03153706690518171,-0.019393798094248526,-0.026253853168488547,0.09854413844571576,0.08868501215880147,0.04500538480548792,0.048288618482937494,0.04801637453067303,0.004874712515028783,-0.08079406252648735,-0.019557131115296566,-0.028090813528520782
KITLG,0.05438307828282626,-0.0017646879483169372,0.00428421848769749,0.031020328010378392,0.036104964628857344,0.03173562028893122,0.01622216839784513,-0.001271469753699093,-0.02824121907919687,0.01224504511837014,-0.02905241822228139,0.108529196703794,0.006598704935332594,0.00580512468990164,-0.042348820683561286,0.06140326595423662,0.022957724442671468
MADCAM1,0.010981298755568194,-0.003586768167919983,-0.0008394094894458698,-0.003915952818421996,-0.005385026759231777,0.011771200118109214,-0.02542795900566491,-0.01512524592683372,-0.02995040939042476,,-0.014059402896126361,0.021928523939346634,0.06436847694926225,-0.04946116326965886,0.09548398514399108,0.06048823881456373,-0.03808055677445534
F12,0.04663719907550174,-0.034184129626053404,-0.003553256513477143,0.019194256348504867,-0.03181470569787226,-0.004291361620595234,-0.015122894966121046,-0.003976585035498308,0.017136719052950465,-0.06895168689924523,-0.027249439942802548,0.01716719698036935,0.10417306483539024,0.04686386719531859,-0.02540744394944238,-0.011169899006073158,0.13677691472605902
