,UKF251,UKF266,UKF269,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf,ZH916inf
BMP7,-0.0025672286480244322,0.09968781371773501,0.0563561949658605,0.07343175912216013,0.016199979097690137,0.03033812122910887,-0.04230289137758357,0.11401945812782034,-0.042653102748380654
NLGN2,-0.010121816545075045,0.08242258941971274,-0.020270993420318892,0.020267935688339102,0.025114527419980066,-0.02244286812554631,0.01738242320465834,0.02099024575473,-0.022233009055306344
CCL25,,,-0.024068869153183934,,0.013261141448548468,,,,
NPNT,0.0019647979753684252,-0.004185252405938187,0.02346073599706325,0.0475971644194222,0.011126174373820229,0.03573671358868976,0.009552105172997684,0.0996590477855071,0.05286569271590952
KITLG,0.010391461455703842,0.028028294559680707,-0.012887862891289462,-0.017569855383752945,0.010136040213808603,0.02336300921332449,0.010337983453254877,-0.06653461355649512,0.05829260016355282
MADCAM1,-0.025574347676613596,-0.019189182713766594,-0.017699294256227287,-0.028401778078438574,-0.027415187511613013,-0.029740997915915713,-0.042081090057211064,,
F12,-0.0009966597863780779,0.011583575356718877,-0.062349911940710746,0.04336012545590571,-0.012531992300238748,0.12005532805430576,0.08283751525198794,0.03170087622839552,-0.06040778149706843
S100B,0.05377378371580651,0.06401947534588413,0.09049792988751905,0.054462771579462166,-0.03656722705575771,-0.056525808561750386,0.051211514724904456,-0.0450447714296667,-0.00041335452423189406
CD99,-0.06190198731657658,0.10263597789923447,0.023359755931844143,0.027789239385024984,0.03523016992293882,0.08837569273666106,-0.059742404115494925,0.18888598751285357,-0.01550056208143058
PDGFB,-0.0024716979854846454,0.016459714121417616,-0.034539802857835616,0.03806945605197111,-0.02046973856535238,0.0228177250969815,-0.06401241248010471,0.06867997777169757,-0.08159646916671962
CLEC2D,-0.020113411524807442,0.032804796208461814,-0.03863513501581415,0.04302765529196462,0.06664608328403936,-0.013631289636848083,0.07785672221751921,0.041651571731745586,-0.03764928980252721
F8,0.00983035347420897,0.009008059630819722,0.0030495798852359164,0.05827294306756684,0.05189361853327664,-0.02586040440287842,0.02946647382108652,0.1112641448457327,-0.0051873205689958735
C3,-0.03010683489341393,0.04346938866668695,0.026657453721539374,-0.0032302788233523456,0.060744019129876474,-0.06409494569038822,-0.022595408524844707,0.1157191088395114,0.02829464593412007
DLK2,-0.015488224855311278,0.011356462107256939,-0.022550127089942366,0.017575744125704108,0.002115049147839899,0.05562567698077438,0.15389347003029122,-0.010904958058401573,-0.05101228521729363
TSLP,-0.01412313689656682,0.031488665923915034,-0.008481625309471465,0.03531000625141826,0.05563502351888369,,-0.01732175013253741,,-0.05607494955263883
OSM,-0.03209565366768638,0.05986884548886853,-0.01946927251933992,-0.0795024417241946,0.011016402262273156,-0.05460534832143288,-0.03049888093538619,0.04453198396715257,-0.05289448019295981
PRND,,,-0.002851463880943508,,,-0.04586795163223956,,,
SLPI,0.03180716626908803,0.15107617675030885,-0.03047327242391867,-0.03871530469517574,0.057421613237581666,0.06743089196563311,-0.04622209142350172,,
AFDN,-0.004811166862609921,0.009803950224933815,0.06058403988084645,0.03627190651960298,0.1050276759094385,-0.01603810642045845,0.05728682094039822,0.007035906234412008,0.07541217406336574
KISS1,0.054723487720303894,,,,0.08759167650057818,,,,
ULBP2,-0.03428878841258522,0.03012164247014309,0.013926497096778505,0.025109976016494614,0.012155797977216939,0.07673779881328978,-0.020737882964056754,,
ICAM4,0.04183099465132062,,,,,,,,
TDGF1,,-0.013383888971016764,,0.0077328884076468575,,,,,
ANGPTL1,0.012628939880693248,0.009064160635449823,-0.012962411309680616,-0.043493527017015955,-0.02456710496821873,0.04492837031902005,-0.031097332271690512,,0.010109679179066062
LTBP1,-0.02452944494371758,0.01618150439278956,0.03200618284360179,-0.023048808296135346,0.07492307880755829,-0.003922502266914824,0.04981679453329572,0.062490884988490605,-0.052413846070232216
CD160,-0.016039431905449843,,,,,,,,
NTN4,0.03829249448756287,0.06399669565203553,-0.02826551893230595,-0.029333947069180622,-0.02487556061809369,0.033943261320559165,0.03733057247410305,0.033972807513455834,-0.04577060160428053
APP,0.005357048784928979,-0.07379648468712002,0.008846032321298445,0.0498252884793789,0.042968771886116704,0.05843080239461963,0.025795307884604532,0.06998337416508574,-0.09720738193847811
RIMS2,0.0746308589299884,-0.0039677077683560975,-0.04902268426672922,0.0288084040657543,0.011778777107188505,-0.032081260151684034,0.026185993134303948,-0.09467030258950399,0.0029944560148443895
WNT7A,-0.0011003747988276905,0.022965118134620367,0.0019740254098564443,-0.01420558750514242,0.05075645733268208,-0.029569683183023332,0.02652078238993755,0.0636302246465295,-0.008914846978157037
GAST,,,,,,,0.03573160575545767,,
GPI,-0.035722615412129996,-0.06260732041905691,-0.03439240007574374,0.04056778321424505,0.004029758869658049,0.0429259604309646,0.01488526747091376,-0.04100965835914065,0.10859195422526662
IL1B,-0.026884923928814926,0.05014411347374946,0.054870303206339184,-0.04809109283052215,0.0034526058554725588,-0.07403475494813314,-0.014832073310080192,0.04149326242464034,-0.06517122372663982
SFTPA2,,,,,-0.015169924694133637,,,,
HAS2,0.0028961238200796275,0.13440005354210038,-0.00488531046392651,-0.07777914887785721,0.02126793044319693,0.06262452214339138,-0.016769186059668997,-0.06431594536638323,
IL11,,0.16480630516382078,-0.0319348992447703,-0.03146024287430565,0.0024538152979580144,,-0.026757789282568695,-0.04677030985257953,
SEMA4B,0.012184369610430647,0.03003923776117393,0.05081932712329834,-0.04189799605334506,0.003022408950637512,0.019465060200650208,0.004708679196033269,0.09867530925240588,0.044942557552224226
FGF12,-0.041160108481912636,0.09455046453177045,-0.0024072333736181195,-0.011582073815092145,0.005047209856097337,0.037822703843044196,-0.04543464016894738,-0.02138858453621195,0.15240366618972834
CP,0.0026137287478077286,0.09851775107727885,0.05337342361214009,0.03269136131795576,0.06129943508977019,-0.08686040969983509,0.021105591217347813,0.049333203045578186,-0.04523904862229261
NLGN3,0.0028571864849310956,0.060295703640895364,0.00709619143754934,-0.04740880714309158,0.0344398977539894,-0.020907106629519313,-0.04671372067548167,0.006734644600405668,0.022098180669738482
GZMB,-0.01412313689656682,-0.026066801482217898,,-0.025180428008850717,,,,,
PROC,-0.02882780656261457,-0.03279740204980677,0.04868611327613661,-0.007273929340440563,0.0263313153791167,-0.03583254109503684,0.03779396085762828,0.049401133824492315,
AGT,-0.02812521646368125,-0.018028892732717395,0.04848008127534986,0.007574607322947322,0.0016031565085774689,0.06476632305452694,0.07577465093672367,0.04682783211605133,0.0015506547485596362
PTHLH,-0.02740986713160369,0.0012490740425763897,-0.03759528647023208,-0.024387356696904124,-0.0105481422588782,0.003361048194008723,-0.05779394864152372,0.15274001766903128,0.12019506931835654
COL1A1,0.009057998954953763,0.12925958543129537,0.013518790743617335,-0.020015248299298512,0.03762767342114545,0.010126703443122349,0.05003969894108762,0.11981277066553726,0.07016739019636725
LAMB2,-0.027983654114587024,0.05993412268387079,0.0198544293683037,-0.02137828069241227,0.08435481100691172,0.10864575085173904,0.01077919838078154,0.03041887541552015,-0.014381574839177983
DSC2,-0.007287788944997772,-0.033550063751344505,0.022709811007864813,0.018017637387721296,0.03854153493075092,0.03301102486410942,-0.032833934647805,-0.06516495723735835,0.04961146000344391
WNT5B,0.004301264914197134,0.06341623892319631,-0.023712537038366316,-0.027037126006149534,0.02576352626998922,-0.005744355774306348,-0.06038926057650548,,0.15805512327145188
LEFTY1,0.06233331810587942,-0.017238854052529486,0.05576570010337147,0.08130155800500102,-0.044251763043282086,0.025814668723791956,0.030113860248956847,0.05455565481485876,
FGL1,,-0.020101153897572464,-0.02650052721402112,0.04073561545852641,-0.017474658791699137,,0.092044125691886,,-0.04231558094917795
CXCL5,-0.010059976979334055,0.1855892445476934,-0.0022529427321258985,0.07130502406640922,,,0.06941854360069497,,-0.03767448079965053
S100A1,0.009061355391662059,-0.09715193077210232,-0.01976711634931942,0.002994387563008444,0.007986584010357563,-0.03798689706354728,0.05080446107679997,-0.0581462186935354,-0.012810434288252445
NPTX1,0.07071774369257626,-0.11639839140013288,-0.0731013055911031,0.033929458963015954,-0.015541698405751363,-0.027948594250047244,-0.008057059070305659,-0.1010835074966413,0.0036762639487165185
TGS1,-0.05019049453498363,0.026722172743704736,0.02452170650763584,-0.04026331172359824,0.052535151899380815,-0.014320234618721239,0.016401497260707103,-0.03224087818848154,0.02174138057460552
SST,0.01111841715443223,-0.07135115802569923,-0.05120449390771959,-0.12869476212087705,-0.020065949418130457,,0.022514406666689538,0.050933617892537586,-0.008079687053180665
IL34,-0.02368858893611426,-0.06046405039381308,-0.03917069293032065,0.03545154339807934,-0.021066702350159325,0.0648677092297572,-0.010764946842046855,0.005029099218258738,-0.03369020296517932
DHH,,,,-0.019287842048211802,,,0.12695548232929854,,
RSPO1,,,,,0.0048544217805331896,,,,
TF,0.019775473083095046,0.08520646319619174,0.02912192827786324,0.03301913547639334,0.026747866384752014,-0.04757674564054167,0.07441209490685034,-0.017203112110069873,0.05248771455226865
IL33,-0.009384690421970123,0.06570983606679254,0.06916746985735404,0.02087958744831461,0.09223918130812299,0.06366070391637155,-0.005258560601748479,0.05949499791255367,0.03747570785413761
RBP4,0.04723640312446261,-0.053847462833730785,-0.03819485038800226,0.03360976618454737,-0.04161063168148737,-0.048418051105211385,0.024239090137134506,-0.010350673513743155,0.09565481349118081
CCL19,-0.013283231983811514,-0.014170981153735239,,-0.025417756032205297,,-0.028288694834655535,,,
CCL20,0.023197216563208688,,-0.01909588612172964,0.01472792379703969,-0.015894843989186898,,-0.042193819411643865,,
NAMPT,0.004613838549910795,0.045711534176601044,-0.07115432106497316,-0.031123888798658093,-0.004452550204627923,0.07905531431949071,-0.05656820339338961,0.013849793501015608,-0.013746446506301397
