,MGH258,UKF243,UKF248,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
WNT3,0.01072304633108915,0.028947360310718557,0.006686768557126854,0.005014813184490497,0.018280116800690888,-0.02850481617577653,0.13773133097141377,-0.03745938135844561,0.039439100743032175,0.0360446884650027,-0.018553096393255933
HSP90B1,0.008596675530362075,-0.013177331223185335,-0.08006304264401654,-0.06259000483691884,0.020794979562780726,0.04427082960085378,-0.0002870558998053326,-0.0007994294939848719,-0.0690416719552666,-0.02963489809347316,-0.010521468483147464
ZP3,0.016474664188750557,0.0030665498665607017,-0.024571848430140333,0.062454619299786,-0.018002851348462114,0.04779784581579728,-0.08149451745886176,0.025831381804196595,-0.03645042826012738,0.02200610118676766,0.0755979317918653
ANGPT4,,,-0.013064927111271968,,,,,,,,
NRG2,-0.008247895619522265,0.08711268320651262,-0.036182851105042324,0.025435634829953882,0.03555072762892926,,-0.07216240521327211,0.09908630790944183,-0.0029548032725837535,0.053390209200058096,0.04048547233684357
MELTF,-0.0015765390789720148,0.08948945642169845,0.0019046059433938342,-0.019998418240822873,-0.034595170486060096,-0.028134079488917146,-0.033383352474692866,-0.003157856159209844,0.04273612059546593,-0.061715596364336316,0.06606642560733855
NLGN1,0.038456393021656834,0.054438942818255544,-0.016064822203217494,0.05756437198255521,-0.003179154993890508,-0.020944521202828865,0.05814908241056383,0.015188359039036366,0.03254844010217791,-0.0014007808723400968,0.05784260884767296
SLIT3,-0.037433297644303545,-0.00889757439205167,0.12311813557585202,0.014868308821422335,-0.06279937533471358,-0.03163387851410254,-0.04263208838542037,0.00942890314155023,0.06497445679596016,0.024252605482093254,-0.04557052376702208
CCL8,,-0.01039921640234733,0.004560745698515541,0.013369467897573484,-0.016245358517958473,-0.0179923572136275,-0.05261205730506487,0.05333710450175386,0.08875723091788448,0.05596523846502267,0.036829822237116595
S100A4,-0.012964299773043317,-0.08790323416865055,0.06694612574875138,-0.032080952180118284,-0.053641124625347765,0.026011016892830578,-0.05702215150234922,0.035163958688585725,0.018234639479408253,0.027032976440330588,0.03523580704547247
TNFSF13B,0.09160188232522413,-0.0069635757628671606,0.025327383915321612,-0.016120279686214767,-0.02513975459666433,0.03526300431009682,-0.019795494417865194,0.058535378850000735,-0.009872604392371104,0.05621359295836652,-0.022122655977508295
HSPG2,0.016528235473542124,0.07510320270034505,0.13342372753013185,0.0135922973107091,0.03726593172298716,-0.04856308673239479,-0.05625496977466474,0.03275606294048584,-0.015489428144118718,0.041626496613596436,-0.01011348871895239
FAM3C,0.10600696526464566,0.05569374087078158,-0.02888691760626061,0.0015164222447197338,0.0041869211532016655,0.03277552023205213,-0.016451779063173473,0.010638144421284733,0.01136611579396097,0.010967279918768854,-0.015851562027898645
FLT3LG,0.0960842703711974,0.038424629486256405,0.004817184111938718,-0.02824564024282118,0.014150641217984433,0.02614524861678108,0.05352152488211797,0.09015227402372715,0.08658909047999258,-0.011554388368944131,0.026557857700509176
A2M,-0.07255408502160851,-0.010407289669524623,0.10148293881744308,-0.031888163822011185,0.04133093007582753,0.08896694466765866,-0.07427703162034244,0.008443421169485061,-0.004830559963467211,0.07499560004523798,0.010627350142034094
VCL,0.057813425326210977,-0.03138734222999431,0.07173284898394854,0.0030488014025872754,0.05121719888765841,-0.025423676747913477,-0.08693712668729875,0.043044609055163156,-0.008557197044988791,0.02241074088892035,-0.04242730163988161
FGF2,0.007343846712728516,0.07191777054655267,-0.01757317917414345,0.010665144885142658,0.021185196159167464,0.01828486621898977,0.039125794219980206,0.04524946485120984,0.015959764169120216,-0.026699015990252838,0.04774778340604974
AGRP,-0.02459392553354028,,,-0.011243784223832437,,-0.014707698997518734,-0.009166218497071117,-0.045435952253025616,-0.01961284697442196,-0.01762728529937133,
CNTN3,,-0.03389741264886292,-0.02783782850185078,0.0016591900923233042,0.024580701826200105,,-0.03221968773530586,,0.13023770681016117,0.009077535221118541,
RNASE2,0.03478390032426919,0.01426222854521902,-0.06433581196855184,-0.011612832939133717,-0.017381658881754365,0.03466756182354283,-0.02633568775959393,0.08087391149669644,0.027269052071936556,-0.020558364649946734,0.02418545024462843
ADM2,,0.02485961472462597,-0.018590827798865353,,,-0.0025401724190800765,0.08366567852163433,,,-0.02250175553785918,0.03438268790267968
GAL,,-0.024763940112839555,0.03581254376266983,0.032317078584006835,0.021095850912366217,0.026577858087140235,0.0026466569419312446,0.016833820921315648,-0.010716977548812102,-0.006407983125859883,-0.01627251068939767
CXCL6,,-0.021678152043946478,0.08202599185942766,,0.04661363431234145,,,,-0.02978473552426326,-0.0020409181381911222,-0.029802690916619506
PDGFC,0.0550142002739587,0.11525607191428976,-0.0057416642708406455,0.027441035546585366,-0.02347991463465224,0.03242209583645078,-0.030834638284724585,0.03147373741521905,0.07239075853521981,0.04498883311294308,0.06536838377243594
COL8A2,-0.0004988131939452038,0.033946191416686394,0.02865485557187628,-0.007846851775515301,0.02028812375053837,-0.03675444931796301,0.0008064760242672771,0.0007807010459447707,0.08362004592203985,0.061269791221088304,0.02715315300022116
SPON2,-0.04309079445738876,0.09137711971082615,0.046454425214376774,-0.03595500077875516,0.07580967955383273,0.04719660885592096,-0.07958060009097308,0.019160475283921213,0.008013573012463839,0.05173863294621796,-0.0254690166760578
LCN2,,-0.018716014769345445,,,,,,,0.08345392386772679,,
SEMA3D,-0.005099593797007445,,0.03807783319355036,0.02340864384856496,0.09424936756159803,-0.018158588593411407,0.08448768936179797,0.07387855306416759,,,
BMP6,,,0.005568993824134022,-0.010273965329865103,0.03032343414442803,,,,0.060226007618434156,-0.0327213349485976,0.04983507876844446
TIMP2,0.017530896980770656,0.0678886480040779,-0.023086202131399097,0.024142020429236317,-0.0015976959090148034,-0.0886743069516371,-0.01461643950499874,0.008341778904184957,-0.05287346359191494,0.05201007810379797,-0.0483827052708607
EFNA1,-0.024430326930921113,-0.05249266285125545,0.06018247765762383,0.02307639213039668,-0.05207395379902751,0.021932328519134948,-0.037379985765675444,-0.049937814543383516,0.031024753970607468,-0.05333050882061884,0.07530908333315596
S100A12,,,-0.019099418013692283,,,-0.017824704835794444,,,,,-0.01797467131642129
TFPI,0.12026889487845346,0.00849110943646664,0.056360923343324376,-0.001641648367783444,-0.025358681334188633,0.05530303146970709,0.033099284057976526,0.03010759649204085,0.04248530840054521,0.032382034928208146,-0.019656216593027086
GPC3,0.061390111772544824,-0.026715012832392207,0.07515377017982104,0.06894625112736553,-0.020757692693881804,0.0732217847817466,-0.033631946018170836,-0.02578533422894988,0.054463658922685836,0.01450810343092689,0.015714774578114803
NMU,0.004386603081115566,-0.03657759087090203,-0.02865101620069056,,-0.02142288741554594,-0.013656736534751766,-0.017477306691121776,0.010691780257315578,0.06255105601272141,-0.03440037444411742,0.06785194597484637
SCGB3A2,,,-0.021817429047202744,,,,,,0.023275589132128634,0.08750760643754932,-0.025946769228690582
LAMB3,0.009296477158781041,0.009175068826872801,0.016654474560813273,-0.005320265979562771,-0.01683462082198392,0.048457471188233424,-0.004086267869602421,-0.05108281062516758,0.02819095422659006,0.01201983350278922,0.10617221955458682
LGALS9,-0.03434647293347818,-0.020733152167710187,0.05262478877108126,0.023656156077035587,0.043226673784390275,0.08101980083487971,0.044316433920248324,-0.043675879272750864,-0.025195658635104354,-0.00879498640166126,0.03943589879226689
VIM,0.11035855684434928,-0.07527046921713937,0.03554223932988194,-0.08407608157561852,0.06136626814276513,-0.10265991255738703,0.06300656188496433,0.07853002938103867,-0.0679334040573431,-0.00059512042495271,0.07420089383865236
PLAU,0.07877505502012729,-0.028860927287615586,0.08870240692238407,-0.040792896089969416,-0.007741066930587532,0.027152950361368233,0.033853424185899886,0.04472704665868279,0.004574485497333486,0.07095991355065819,0.10039222248161547
TGFB3,0.026841638679512125,0.042586338383998536,0.0887972047119308,0.011491549047389197,-0.011753871347561538,0.062199458462793074,0.01671868357441387,0.024740263161515837,0.03784561326296822,0.05710890474819781,-0.02723623112411701
APLN,0.09434183364340559,-0.02212367272300819,0.07389749314119942,-0.02438843564763759,0.027771631316386932,-0.08228990172756782,-0.05926329978474372,-0.016403428464703437,-0.0054116182462322655,0.013970745312927262,0.034362133276660906
SHANK2,-0.012551386872585479,-0.03559061975349849,-0.003549552973445994,-0.008843753828109775,0.03936203162438147,,,,0.06721109094173058,-0.007874944277485906,-0.025652774756782556
LTF,,0.06045606804251513,0.016171972435800437,0.003692325006981534,0.0012956289248860072,,0.035252970173475624,0.014546691201193795,-0.0070680070246352785,0.007796791433798211,0.039326309053625975
PYY,,,,-0.01277335357465853,,-0.014090932158459734,,,-0.013950043079797903,,0.06433038859234783
PENK,-0.025339742623257108,-0.03641450092724678,0.03238832592566175,-0.005960051166902232,0.00818103941633279,,,,,-0.02374916128495614,-0.01953865724339733
CTF1,-0.02526289066789052,0.02900510247097919,-0.03558353469187223,0.008715359019885596,0.05477031738208005,-0.030143420152621822,0.005210834376201777,-0.0367323615452684,0.0825041645416856,-0.05289827528551468,0.010732704876549263
COL3A1,0.1487114854112755,0.04289635725947398,0.10739559816801399,-0.05263755440391973,0.022624201912025115,-0.10610223203243457,-0.00872733178274609,-0.03584275982099671,-0.018818102207589896,0.049572132966687305,-0.08209140966734943
S100A10,-0.07640016308499287,-0.08631670699586445,0.00924754310206059,-0.06214600647856209,0.08950783846379613,-0.017747542765845746,-0.013468175967803515,0.030450855890669117,-0.051335968001887604,-0.004513760918076502,0.043781288394378275
FGF13,0.01447909396958799,-0.05716923266486611,-0.07236028046682137,0.05903861848246165,-0.02370672364123074,-0.017655583253065193,,,0.07686782273031612,0.0354356929407366,0.03567006363908103
SEMA4A,-0.04138456918194379,-0.05679981659262005,0.041460096962234835,-0.02142992223733265,-0.016684184293218496,-0.010618115490689837,-0.014686354081131269,-0.003008380655502643,0.010492971671029321,-0.002186422225145655,0.019300372641878925
EFNA4,-0.050718093039016,-0.01382099485257352,-0.005955043771519593,0.024042514980446017,0.011101440917546382,0.000693083867678689,0.0074447012601784645,0.04904749332895889,0.07340507571615272,0.045461930155058006,0.024318618525757202
HSPA8,0.0487060312927415,0.06800464967554802,-0.04556666419426497,0.04970843807684546,-0.006500618940209532,0.0659531382396107,0.05556926010721832,0.03982426123952812,0.02509656806233148,0.05775341511709225,-0.05102942323464034
NPB,-0.03582707272378166,-0.0029880948320771946,-0.012140044437904608,-0.015235461503763177,-0.013124370297349126,,0.02608863714761683,0.0732834586852114,0.044058010091083864,0.027990532748645578,-0.016660932854469394
ULBP1,,-0.000296297383235405,0.0021823776416315154,0.020351797817791138,,0.04127339070368626,-0.03580115570684551,,-0.023962589251266493,-0.031106101267828104,0.013677951640119349
SEMA3E,-0.061705418888745374,0.06403039048152138,-0.007183697621569441,0.0021067263531600947,-0.022861558127654648,-0.02079861928786612,0.07920481792678229,0.06093502197716922,0.02604402047246189,0.015822815562878113,0.08360717071279404
FGF3,,,,,,,,,0.06281005742568035,0.015653970253113877,
ADAM9,-0.007050508312818386,0.05249280494105511,0.026699063707931715,-0.010478185151279908,-0.018617739597408426,-0.045831368197091764,0.11061144836531633,0.04601890220921168,0.0011571742489590179,-0.039360272370283556,0.05900947883714652
ASIP,0.010155234552753396,-0.015097134059879547,,0.0257422827000132,-0.016038774779375407,-0.012305032019835183,-0.07245912162876403,0.11764679263374543,0.04061901204976994,-0.045229843834502605,-0.007996180216909681
IBSP,,-0.04094726655458119,0.08317423637913551,,,-0.006586685406598392,-0.03192959450356719,0.028872527458545558,-0.0535854964385206,0.04722079088174546,-0.011392878265801322
MMP12,,,-0.012330315917196175,,,-0.01587322633240305,,,,-0.016686768182998392,
FAT4,-0.011562624081560923,0.03479273183479943,0.00497260469814573,-0.00777249969148323,-0.0030515756107237376,0.02481859140757397,-0.04796182701302463,0.13726828705586402,-0.004527518256935002,-0.03720815699888955,0.0455403956403138
MDK,-0.04373653354129262,0.09783232464140328,0.024958863243989594,-0.04046846215750576,-0.024514545237032396,0.09968291851512691,-0.024053069418519517,-0.018639188555100678,0.07306721420265788,0.02299425120470511,-0.01779766290481405
BMP5,,,,,,,,,0.09908718128694995,0.02646272561606721,-0.002052610708936215
CAMP,,,,,,,,,0.019459871088338215,-0.024436069683153976,0.017587038372194906
HSPA1A,0.046595548019066055,-0.04898268149912841,-0.002752787738773758,0.00790624696408352,-0.05956522448839154,-0.03587421013737909,0.019228529237006187,-0.04778686646092781,-0.056448846055899976,-0.013093324414520205,0.03108909290942655
SOST,,-0.023619668571901255,-0.01909941806879936,,,,0.11924184285377529,,,,
SEMA3F,0.056524543510002516,-0.03776202965028688,0.10343461980392124,0.056419177999914305,-0.012058050864429268,0.015334361676061833,-0.0069149217263471145,-0.0030826494489232994,0.0642748251551917,0.08027097578834014,0.0348170648937261
ARF6,0.03219660060521991,0.015083408363379257,0.007940921666822661,-0.007409003639005397,-0.03582815300338185,-0.05803896197784228,-0.056755325201626565,0.00616761129304047,-0.01863932286420751,0.0615371176418639,0.022834062100408226
IL6,0.04212016460734744,-0.042310720072243,-0.041811918760672105,-0.001989128906892934,,-0.04006575781870657,-0.019083076059653665,,0.02661668969219933,0.0203043293262973,0.005253137645868051
CALM1,0.004890298703115675,0.033552469011659425,-0.06989210748519543,0.03849219871135182,-0.03492311650730261,0.07192916323857139,-0.11224698431020486,-0.037712795686583124,0.02691864227526355,-0.03998042509145998,0.06935013206536476
VIP,,-0.027747513881617933,0.03739661737922574,-0.02479315607566248,0.0001659251602106392,,,,,,-0.022532010984694303
NMB,0.054297517807796764,0.14446093892586728,-0.05737743835714303,0.030916859568939446,0.04070865954737983,-0.08910276302220821,-0.026087887590422458,0.09379447957502321,0.07030930964230357,-0.0016139822809321984,0.06452124636105672
CCL26,0.07602558141491282,-0.028945168301347687,0.06990024977795313,-0.009484823644045274,,-0.07173519181022765,0.027188389216354972,0.003223753212800323,-0.026306698464661844,-0.004874118518025716,0.031313553025327755
FBLN1,0.011197083453350685,0.027232943374910407,0.12042589703554009,0.0025691953743545376,0.05579182982493144,-0.025086938051839425,0.08662238464963112,0.004374290579074372,0.029781029618547193,0.006607713499319697,0.00590290694535766
SAA1,-0.011096163875124803,-0.022012726280385957,0.009803408898238565,0.011854815256522773,-0.018553518614318754,-0.024951172531089416,-0.05375644759573496,-0.008585338759988936,-0.03828518839617944,0.001054437422746275,-0.022012524879624358
MICB,0.054199449113988975,0.04065324334479057,-0.014219289044844895,0.014699737964005942,-0.029538771000344813,0.017673039097839145,0.01710238480972278,-0.031135769607185084,0.0028023240843115544,0.10859321974236025,0.020125425376525192
MMP13,,,0.07857774095858544,,,0.01111428294764125,-0.0313301646598761,-0.02618200230671023,,,0.0016457514747658256
F13A1,0.0005863659416818507,-0.05256361258981525,-0.050130521462236705,-0.030818564243319097,-0.031314713544498905,0.09108518840456278,,-0.039434768173108335,-0.04417498568140145,0.06534452204642288,-0.04281387969079104
CXCL11,0.07489357483018645,0.1417326113315991,-0.023797039229313047,0.027283654586219244,-0.02368656964906419,,0.004004352001689751,,,,-0.004493260271898109
COL5A2,0.1266914936744856,0.07464984512193784,0.11348685797055681,-0.012642539516446628,0.06806551372768944,-0.09398757322242741,-0.055456382758222164,0.05351441894366616,0.03064554936620481,0.025275957180624576,-0.026711233036527015
EFNA5,0.011847292295747023,0.060827911737701,-0.03896056193665593,-0.022454601596945917,0.022872613883371282,0.04106352833248915,0.005532347959304826,0.028098603046291814,-0.05139338096490129,0.04935280583950757,0.005088351316074855
AREG,,0.10545071527030235,0.07948224814466814,0.05960474538640621,,0.041972492983375284,,,0.04938244836286646,-0.03638067172659196,0.03797659197797179
EDIL3,-0.12457878909358812,-0.04175311046446286,0.04611296654985372,-0.0004964614714732059,0.005568452368079351,-0.06446022397285933,-0.03900887687610877,-0.030764534202535096,0.0455825937457239,-0.034861565810306215,-0.05492121932836357
CD86,-0.011532861594692282,-0.07029969939811337,-0.00399195379668738,-0.0030224381088646245,0.046684300760730914,0.0689728668496538,-0.04934651354529373,0.09389304965206335,0.008580874753522977,0.07669671693493695,-0.0034860502746096164
AHSG,,,,,,,,,0.010057996371262097,,
WNT9B,,0.22431914311006249,,-0.011243784223832437,-0.023973593228301622,,,,,,
HRAS,0.015587989975361037,-0.002350503837637799,0.014744639513708416,0.05856674418371951,0.0019463187643848016,0.005545954929790782,0.04160985874464907,0.05896021395221189,-0.022554654859369517,0.025045703962033157,0.051666954462894654
C1QTNF5,0.07760871082762621,,,,,,-0.049347358419250364,0.08834124561180275,-0.008240356780569493,0.05591550709361492,0.047339204122672444
RLN1,-0.025339744727922466,,-0.012702693421640508,,0.06159053224647057,,,,-0.011311388552234273,,0.14433378599941526
COL4A1,0.043280476919424125,0.03666448101734244,0.11942530166222026,-0.028618422277514027,-0.043117610983615454,0.08394730540832468,-0.09591956990874863,0.05894946563075942,0.025314751645424332,0.05742964928702368,-0.027380479718020545
CCL3,-0.041531271806376946,0.0283152976422593,0.11203451216459889,-0.009078563649596035,-0.026367518689059004,0.0012801788748668399,-0.1152324668756246,0.008565832914179275,-0.009541070995202147,-0.08852659923710636,0.017502805537310064
BGN,0.038867887876833894,0.11582543065896556,0.13258575280200324,-0.011714980432042096,0.06464153640929664,-0.07501170393204605,-0.10707107134324952,0.0025415826480655666,-0.003567802850392079,0.01655683119961507,-0.03265231136759358
RETN,,,0.02340754041500973,,0.01314874506417958,-0.013879571515326854,0.11328732821953517,,0.012359536440528184,-0.02099402922025792,-0.02666961320753243
S100A9,-0.09095951546265106,-0.022097364381069528,-0.02391645356163597,-0.032292264159661056,-0.017832131559797203,0.034886527570860755,-0.0632173099588084,0.06538237193037114,-0.023523360168420517,0.022148430118927153,-0.00971241314260805
HCRT,0.0028868667076614924,0.0691711716900747,,-0.013477029757715937,0.061402778786675945,,-0.05739944516917812,-0.028182674009142785,0.02446214923686534,-0.032922778002312685,0.1137761875206767
FADD,0.0744706933447715,0.03495455891067402,0.007982305465445396,-0.032042731821991736,0.019046621242332428,0.03758992171661684,0.12178992133341413,0.04127012665367143,0.06943788757786762,0.026725662341097405,0.06804795096419929
ACTR2,-0.010659179055645843,-0.01934541250544589,0.05676860867069016,-0.0086281602717074,-0.06994068726744636,0.05612024002542676,-0.05391681334675326,0.014249206831768122,-0.08021715798688417,-0.04297417645269223,-0.07904363039845178
BMP2,-0.05751056736301061,-0.0849263690471952,0.02744616030278479,0.02229324574480879,0.02942815487380003,-0.016393311207377383,-0.010370379792092883,-0.006530711021233121,-0.00975576026536266,0.06263505472792052,0.032858875051569404
PDYN,,-0.047775986711744774,-0.004637422718730256,0.012376328063819166,-0.006846957100317853,,,,0.07677022289661864,-0.03320038891858131,
CD55,0.047407514499261394,-0.05790174991402658,0.047804724154861554,0.0647440477925554,-0.03938341055425159,0.055310761023710596,0.023058757045415924,0.011922698051640545,0.07536798349562582,0.043729025131257385,0.0024677735697388836
OSTN,,,,-0.02082652460430218,0.050697033868062416,,,,,,
PDX1,,,,-0.01442703098694345,,,,,0.0009556940837952319,-0.01684696695217102,
CD6,-0.041384570150705575,,-0.025071920256004555,0.03861139167972233,-0.02265601660752306,-0.023432468732218707,0.0442278927642354,-0.032005350065763105,,0.039711506349088335,-0.04626491852766784
IL16,-0.06109599160410511,0.01947376070528846,-0.026380652590175767,0.011375735239332923,-0.012758601313985518,0.028300720169447843,-0.004650731848886912,0.056832572670620043,0.08826157299344713,0.04362217964306408,-0.02612086814953595
LAMA5,0.0009595757629141702,0.08145095989106832,0.11215015440775264,-0.042460980236744446,-0.0016364332271231316,0.047156775871007944,-0.02219805145479253,0.08282937185103957,-0.008027004553733608,-0.031946199050328423,0.029180547918445487
RGMB,-0.007044248734827391,-0.03085908574550506,-0.04762459062222888,-0.023543686800627666,-0.009419830718277964,0.05964858236831942,0.051096409019921366,0.006724254295120491,-0.02953978009341747,0.02295898485054833,0.07026502064989462
INSL5,-0.02459392553354028,,,0.07858087111468047,-0.018001009462311087,,-0.0035540794808951635,-0.029179082232775565,,,-0.026812191969512136
IL12A,0.02744828345738786,0.09549475678021806,-0.018192736911638478,0.05508481596038159,0.060828406230886915,,-0.06503911738854476,,0.03607086117588099,0.00037410126473228525,0.016769064835483936
S100A8,-0.07538423989806957,-0.08684270383689571,-0.019695431890821038,-0.012675069850827028,-0.01875009944905177,-0.03818735381214033,-0.04690168440937887,0.10875032929632474,-0.016974037001407854,-0.017744394396800724,-0.016560896313442635
TAC3,,-0.037863320050267525,-0.04415757301266178,-0.03550394556072589,-0.02308052155638718,,,,0.05836663418008844,-0.02024279883412929,-0.018368153134167828
TAC4,,,0.06845448904410155,,,,0.01531473189847571,-0.032252637337080586,,,
MFAP5,-0.014131780772792155,,0.012100585136534742,,-0.03608249790170585,-0.011137042518367907,-0.0379214914157955,0.04983330336548948,-0.014657500554386277,0.02770743651732716,-0.04369282778432248
CXCL16,-0.00315358992020152,-0.02564572335320603,0.01548433136677046,0.012490262343493201,0.06360218223799827,0.02782531727109903,0.08420864804257162,-0.016399511756057212,-0.002162495918828243,-0.02373485472164996,0.005409588744769641
AGRN,0.10445839624425783,0.09313324397150284,0.10457076173737158,-0.03315965501205261,0.006526612148875991,0.017578521110662788,-0.008623196570422943,0.016950157346291437,0.03974246947126012,-0.00988160756160935,0.02819681716279079
COL4A6,-0.033933918334276815,0.13814393311764767,-0.017122069320379203,-0.017301494455053558,-0.006079318504920658,,-0.03781453727902825,0.08240567058779397,0.031114204684117512,0.030945664732232436,-0.0013195373731665517
FST,,-0.027950133253393617,-0.02796670946275438,-0.01886424481422586,-0.03812048786974571,-0.026668203032367076,-0.005224728501345522,0.0042375749324874415,0.04610971167101241,0.024220102265142738,0.011039769035347561
MEGF10,-0.023450833027106658,0.056403626799171776,0.005159102341657851,0.006717826249460151,0.032175877793200885,-0.022219181325980008,0.07681870694500245,-0.009392589754113402,0.03863957283149621,0.008273556148069336,0.03215716710126064
C1QB,-0.0952109034873204,-0.05238039842152114,0.04369055180349763,-0.04645027050547375,-0.01471675255876956,0.10751943850215938,-0.06493537016419348,0.03268327573423739,-0.0005502074878958223,0.058734486147895476,-0.03324239350266568
HLA-B,0.12192317902244684,0.11209022806944431,0.008741530358669772,0.016067083655759234,-0.024897083863532593,0.03393987334066403,0.07309680289612902,-0.014484568514384106,-0.02340743941714714,0.04925167589396446,-0.013844182291486972
PDGFA,-0.005599733757909597,0.04622718107568499,0.05125976370454972,-0.006058978231634497,-0.02904330038245474,-0.03867517063630837,-0.0028223671791853433,-0.006695208750828315,-0.03033141061906061,0.019583733373266694,0.005973883067299574
LAMA3,,-0.03387164968153707,0.03842647272999564,-0.021679470499168272,-0.01753886430471402,-0.025094709975528946,-0.06693390964497709,-0.020146400700276658,-0.020856378326820805,-0.019379044673378466,-0.015188076358364219
DKK1,-0.025339751041921692,,-0.008755174587042117,-0.03199385738290882,-0.02220098430605889,,-0.023246054188577933,-0.03257840215038032,0.03651618454476249,0.03363140510054973,-0.03068173730981546
INHBA,-0.03161131670052591,0.053188527932484554,0.0414890473394961,0.0064446181709774735,-0.015637845640057362,-0.033985609684415725,-0.0005744511835515205,-0.008563315054663906,-0.001814282245420207,0.015022965392445105,0.003505084418422793
LEP,,,,,,,,,,,-0.015589438282842333
IL7,0.013711491287806367,-0.020380704733083187,0.010847639314503254,-0.021289310324744057,0.06594711442060065,0.045422874861421554,-0.010176374464367973,-0.03125764539154767,-0.029490203286532582,-0.009253486260392168,0.025127863339191422
FABP5,0.016886550212717615,0.05323018360955039,0.01452496303416907,-0.021893241785889667,-0.02580155612005811,0.09162279515754394,-0.10193420299945119,0.003741049459962153,-0.00802349377494149,0.013894554853679481,0.08609916403159286
CCL4,-0.07078219789743911,0.020134658402067997,0.10289673359826752,-0.011363993045660246,0.001975486668543069,0.06083299613106841,-0.06353012133231906,0.016655866845915055,-0.018522901095465172,-0.02314600488903422,-0.03201276493754102
FBN1,-0.03115988475904044,0.0268540845627398,0.09886616177351941,-0.052271679694719464,0.004390471692647307,-0.010459078960713991,-0.08267019012957899,0.06634721199753248,0.025642275093630693,0.04537020615002047,-0.015391782043795196
TCTN1,0.03438537949716543,0.047749088776021666,0.05503302311754759,0.051906245955560364,0.0743405162323107,0.027058516928160255,0.08460863277157853,-0.016239455243316946,0.014056570513857669,0.058310787153877226,0.04098179068079036
NCR3LG1,-0.030078023267836727,,,,,,,,-0.018670487866898542,-0.019063954716259116,
BMP7,-0.05557210508467029,0.04394698683775055,-0.030167141659709913,-0.01337519278622629,-0.012675087184081639,0.06016241342987461,0.044479968011254825,-0.04754403050977606,-0.006313848533327661,0.0089080620756382,0.08421015392675972
NLGN2,0.04830389802878333,0.023557381763488837,0.01065830602201382,0.03421297475863583,0.03226978479151345,-0.022291921239279987,-0.06658484893915109,-0.006454820350316498,0.025607154508754178,0.06610099879015674,0.048305030122713234
CCL25,0.06909103466107054,,0.00809277774347104,,,,,,0.047043803356787976,0.06071199983927448,-0.024136620046950972
NPNT,-0.05676977015028545,0.07105115560583292,0.045483485598072006,-0.009946988015263065,0.05336694223142088,0.006759456739608293,0.02300296457791259,-0.05743330984613479,0.018483759558818796,0.0034938690848552497,0.07163280163755016
KITLG,0.030561380284507108,-0.01414968435704723,0.06917004010348698,-0.029064652896160156,0.020361264685459585,0.023216118098792236,-0.004669871233044832,0.05336579303080882,-0.019314149573891444,0.016777184794983073,0.0612581774028742
MADCAM1,-0.025339751041921692,-0.028151510678650224,-0.005919257702293755,-0.018881474896965306,-0.009536398952490512,,0.07086807725493979,-0.01500932788638873,0.009612263518431492,-0.017855082182797685,0.044713793045252574
F12,0.0003223084687024649,0.09760784840623857,0.06753838397500686,0.06410752626043084,-0.030527692671727395,-0.016662154005044155,-0.07891480303286627,0.11538460356410134,0.03583682409676067,0.03379106375842168,0.01683371265956477
S100B,0.025219939871330272,0.12837270219755184,-0.01931302167409495,-0.0054681118093628436,-0.03625383554890954,0.022000634232014066,0.05696314408926593,0.06940521710860768,0.09588118889225525,-0.01394099454360772,0.08984002833284002
IL27,,,0.10740454705501946,-0.01203146286684836,,,,,-0.01576591333550731,0.02817401402321626,-0.027792807742780066
CD99,0.03055618535019431,0.12848218571462788,0.08075948301074096,-0.05150635210053385,0.03292776329224894,0.03582707530618967,0.03046793761970884,0.04561598049107141,0.07841534006196475,0.011867813818014026,0.014490156349413025
PDGFB,0.056893252573852346,0.006724472343346603,0.10613811222650074,0.01319483410268679,-0.03654577492022911,0.110683529671754,-0.0906793584256607,0.06618888847946944,0.03859427469045226,-0.0035013716738073967,0.02274499500900656
CLEC2D,0.01278561634034194,0.03293546790458006,0.018131759546148502,-0.01328169907048273,-0.02048630447615139,0.017575903828464513,-0.009705834351188327,0.04333206887993868,0.10501294283732683,0.04132996110394312,-0.019986313673335494
F8,0.048690198575857255,-0.008851720375697371,-0.05054637506758412,0.0063403855098193955,-0.01986486059064527,0.012351703339509386,0.12956271739545983,0.04401294775902182,0.028755829047028367,0.04903796682343482,0.08239514169458506
C3,-0.07822220192560607,-0.012352779299097559,0.0397239568265068,0.0008494496330526298,0.03478917459870818,0.06490736629577175,-0.029879659252290355,0.02255363874460605,-0.0344102784004042,0.04567100884037448,-0.08576972922231094
DLK2,,-0.04094725676373181,0.004003443925497102,0.10038057911141658,-0.03138749714548439,-0.03161158858311915,-0.007635848086365214,-0.030919773118631585,0.05048333550089021,0.014622498768133825,-0.017354671322157397
TSLP,-0.024969446685559477,-0.05936291985716453,0.03745114552876459,-0.023186218802947908,-0.011966799400134924,-0.016786414791486036,,,-0.02550217756443989,0.08192271302431911,0.05270149686614803
OSM,-0.023826175536480466,0.12031108317937378,-0.019679488237597194,-0.008848618514246249,,0.11280492358044057,0.007284081894068057,0.0649295267781489,0.07880403881029112,-0.05506230002633356,0.01865891742317938
