,UKF255,UKF259,ZH8811Abulk,ZH916T1,ZH916bulk
AFDN,-0.05731207405363413,-0.043370221084183404,-0.06106255308533289,-0.04348950663850859,0.10288967160345601
KISS1,,-0.017012620757632577,-0.025174780345186026,,
ULBP2,0.018703616300790135,-0.024188033669143898,0.01848226224616381,-0.009661706916654389,0.07425712637209342
ICAM4,,0.016873275843063466,,0.055994518031043605,0.04454483123726917
ANGPTL1,,0.028048649527684523,-0.029921277787102022,-0.025141030054639798,0.05060187069374504
LTBP1,0.031699812449030876,0.05175434615365309,0.06963746422542419,-0.02387703820608542,0.03900944064110996
NTN4,-0.06036722892397482,0.0482209878104809,-0.007005108341471756,-0.02726336047478536,0.06882694206290907
APP,-0.014511395333105312,0.01059101553491594,0.033548201458294125,-0.041258285241630936,-0.038830546959828745
RIMS2,-0.01981670008545688,-0.0037982523835968273,-0.04199192961281022,-0.017505317369477892,-0.040767332017065616
WNT7A,0.125673676900324,0.0015625114493490369,0.006074517014644027,-0.022366100321430268,0.02271988586848153
GAST,,,,0.12957303488299898,-0.02450646335008241
GPI,-0.0511881000096046,-0.05912487691605189,0.026303846784249064,-0.016679587258966837,0.07319228667698481
IL1B,-0.0091863092340884,-0.024935232913575592,0.043416011125936654,0.03282769729207537,-0.022404358446149186
SFTPA2,,,0.14918747027134843,,0.10649494261147543
HAS2,0.0558587586856393,0.047535998636306684,-0.06234531498526189,0.04346550394093662,0.08693046186582339
IL11,-0.013129635234315143,-0.020438205847248966,-0.01917139176233942,-0.03716673837334468,0.045717151799496356
SEMA4B,0.08406834501720979,0.008768065912515655,0.05603838101433666,0.02661291885834707,0.03060358996870052
FGF12,-0.028063254635499454,-0.05144816251762184,0.02621279891544074,0.057027545797905706,0.038867445226805575
CP,0.10046813891855938,0.06396106400581443,0.02723113138796778,0.026226864233107456,0.10392717697342595
NLGN3,-0.02999493091733003,-0.04780439542012495,-0.006861404464094524,-0.02255349861212053,-0.06785005686150843
GZMB,-0.0250834944091605,0.02870161891978339,-0.025683171957698876,0.07116047489708384,0.10807463210780645
PROC,,-0.0008471636643573469,-0.025345226211058062,-0.028053739233674747,-0.03496680127461977
TNFSF11,,,-0.0169366638159964,0.029453644327475565,0.05767064816614117
AGT,0.04940289285452108,-0.050958445820629486,0.0834765495950507,-0.016787047754301364,-0.0030807875495072147
PTHLH,0.009939596119952576,0.05867492169912946,-0.019559162688659003,0.05194256857715207,-0.02126794054457076
COL1A1,-0.025512648367546496,-0.009228183086061553,-0.023800138170179733,-0.04620881643804935,0.018760023510106128
LAMB2,0.014384985521848512,0.04737897149119833,0.007664969713839842,-0.012786101655092988,0.017368367148318027
DSC2,0.03628630823898851,-0.04234132638781888,0.03717608395736653,-0.027007657694205954,0.01827714739946567
WNT5B,0.14385522257159128,0.05809380022088728,-0.05170142679839744,-0.01796140553822065,0.05792124260456654
LEFTY1,0.12335165475443931,0.06734232808998082,-0.03408338774802196,0.04571758944761417,-0.023814819024390293
FGL1,,-0.011518565986959352,0.011291799597353555,,0.03974920622665392
CXCL5,,-0.010586569591288723,0.0024746867115200246,0.05141603318421504,0.06510276136819225
S100A1,-0.024812852502248735,-0.03846277456583865,-0.03396337686493748,-0.03999323517073763,0.006867259343158046
C4BPA,,-0.009820751779687975,,-0.014244063895441045,
NPTX1,0.0040936727873568035,0.028033125100739867,0.02393187969357069,,0.013139291052327598
TGS1,0.02319586367605283,-0.027927972087633004,-0.007151665342877061,0.0625282787131255,0.0623985573382269
SST,-0.02527365301869503,-0.03405370798932829,0.10958136500958618,,0.006690631578592017
IL34,-0.02489205889518309,-0.0014876839906239842,-0.02659252127305577,0.10159779787818736,-0.08542978453713446
DHH,-0.018857436714075144,,-0.021051530364197994,-0.02103681646615334,
XCL2,,,,-0.014868186859112805,-0.027517884189607655
TF,-0.01206381542508725,-0.02161018811801845,-0.01763051773524818,0.10975236442725633,-0.008281129436237546
IL33,0.13027334081828973,0.007392150854340942,0.0016519198610967139,-0.003274766937808046,0.06200105826773745
RBP4,-0.020968010822793957,-0.021556669330672303,-0.0018841836459262548,0.03894765020478616,-0.03661750049295319
CCL19,,,,-0.02723071937538005,-0.020833056084026278
CCL20,-0.04255453603924703,0.09665438955668947,0.020145326556324016,0.028027435250116056,0.12307542866820295
NAMPT,0.09974411930239967,0.03560290322778924,-0.020413973035815238,0.01693912863376166,0.13167322356445213
