,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
AGRN,0.16096291548749364,-0.007844928953888438,-0.12451877234163124,-0.018486580172002123,0.11098081671137155,-0.08107420665582765,0.011173082106836029,-0.49524608196859693,-0.6129618423218921,-0.3430636240855741,-0.024461576394192795,-0.11976370240998342,-0.08271007971187767,-0.04306202062482557,-0.023671473630632427,0.11468943501128716,0.10513615935612079,-0.004067388616755763,-0.07192905021846611,-0.024978817812061366,-0.1168915906780169,0.12494498488696201
COL4A6,-0.01315713380852281,-0.02983004251716773,0.018041788262348816,-0.007041054696082474,0.08749205828904738,0.01209108349440837,-0.06306523807795457,,-0.17346173647222174,-0.09375756797229798,0.007953927546230918,,-0.03240662851953033,0.19051364050958555,0.06042658634279924,0.08520757115148332,0.06871725123570402,0.002144614509911775,0.036482349587896264,-0.003611064435799639,-0.13123902924755979,
FST,,-0.043293596742248426,0.053238012449750426,-0.04054310232480777,-0.026929296372285083,0.07073263277270057,0.10607061348103901,-0.0027347201343403617,-0.01878861583080593,-0.01831365365726128,0.043061911526670237,0.00468760247596094,,-0.04358032345856202,-0.02876172425887533,0.13640266173548823,0.13323251379328266,0.037698313019322534,-0.06082712016826321,-0.047134453925845664,-0.27342118751539435,
MEGF10,-0.02881840957461574,0.32422002381202436,0.08793765590126437,-0.02120402665753237,0.02613517171310126,0.06763413333405215,0.1287913180582334,-0.23297321138179308,-0.03619613221486679,0.12406878501620995,-0.03903975277236486,-0.2551487515468249,0.029535401982796656,0.01497853600597198,-0.015384071242399761,0.1514404132591333,0.1519646716033025,0.005697017985171029,0.14424715258495238,-0.04353670013195167,0.2835389686692734,-0.2419313821191369
C1QB,-0.18440709515507145,0.24551528000350475,-0.2038946597147865,-0.005694362454617381,0.18380567777737344,-0.06279247680915866,-0.025593741887853197,-0.4563330572664066,-0.680591467888661,-0.21366696816677339,-0.21113048372811014,-0.8189698354328042,-0.4525032322326134,-0.012594777465522015,-0.0344721917011479,0.05427763411510951,0.18509418704781797,0.04213095078947304,-0.16718124327934322,-0.19653737648149452,-0.038599981532577474,-0.20214376588466343
HLA-B,0.14641458501914958,-0.2834610023858076,-0.18714090846034195,0.1508357003474702,0.08227679962973482,0.034878293260399464,-0.5187552479669536,-0.15560779053218485,-0.7147530743307345,0.07220130689297206,-0.26059235473342934,-0.7554642056550788,-0.5308264613139211,0.1130584142618669,0.010411620042743383,-0.06720861545215455,-0.24535984125485183,0.016655447364489578,-0.2348486977271885,-0.014808815386492957,0.0640729052481207,-0.15338843042741668
PDGFA,-0.04279182516290123,0.0010625131139505694,-0.05082021929696881,-0.026505298334505583,0.020265195213762688,-0.07831132444601498,0.055914453761871256,-0.12098572382463216,-0.12635533482763775,-0.1338050707138614,0.02201265069577155,-0.024462646187773298,-0.2693006902286514,-0.0560838715985787,0.07983803530787675,-0.055662520144732275,-0.11808267167383132,0.0174075741010778,-0.1853003658366158,-0.04890371209011215,0.17447467259176486,-0.0321295697600178
LAMA3,,0.2245595447568586,0.06076002727228219,0.023051967585555683,0.12834909962318217,-0.035325436306389575,0.012566310404044935,0.059242792094925535,0.23374472998098408,-0.01779738426980342,0.005303156253952441,0.21933197205827853,-0.08380547860887813,,-0.03159347491420166,,0.008427165694058037,-0.03647852300584834,-0.04045845007352111,,0.024706835080655333,
DKK1,-0.03380660768548015,,-0.03742217076295793,,,,-0.16733153732813807,-0.032263697714757705,0.1538802483571712,-0.19171116561554113,-0.02790415931906596,-0.2529190560914356,,0.04268756038899481,0.026852192013902022,0.058377539416892325,-0.014659195446209762,-0.042409719239799235,-0.11275519973127095,,-0.4412220734420804,0.03666080143466787
INHBA,-0.016992867032045802,0.0941024988549204,0.016281166454685456,0.15346651926454052,0.008539642259809181,0.08329042041681442,0.04795536115071077,0.11459611262821166,0.4929803247018843,0.15095677125276022,-0.09033713083733429,-0.1825015772722296,-0.0015374191780396901,-0.06340752813318998,-0.03751876532828995,0.04510633169358479,-0.10425640869964546,0.10901573965455569,-0.11249863193376555,0.011018232726449768,-0.11129879032643494,0.13698076423630268
IL7,0.12127247446574144,-0.016393812350035838,0.03375559869129728,0.08001909496252833,,-0.01362580670577411,0.012176499994363503,,-0.09163827089392185,0.05054251102017923,-0.055993370939909325,-0.07426144591038922,-0.02490575055285431,,-0.025400444025249175,0.0699952851102783,0.10055727835149189,0.017359771375933215,0.005574906137995299,,-0.19082491160653517,
FABP5,-0.04830217590988719,-0.24615672700996669,-0.013788540220678559,-0.0024330155527467054,0.08571495486319233,0.05326829772554543,-0.18055101560205017,-0.5686149222038932,-0.32451429423080197,-0.08993223935915562,-0.005574594492652531,-0.299225737585934,-0.6964898727704766,0.047801449760265395,-0.055294237435480974,0.05945554854988651,0.1411550740011669,-0.04708581544007413,-0.1524271755535152,-0.316631242161258,-0.5124319745380164,0.023244236674525246
CCL4,-0.09296671973876452,0.1679271611535917,-0.1255347984490611,-0.038828133870839276,0.029975913494163713,0.0526133652135415,-0.37992595556716113,-0.27956285737465075,-0.258463991941993,-0.3490496679241117,-0.14298714216577424,-0.6183599301244217,-0.339315719789618,-0.022010841602478584,0.017925075831009933,0.0656385509981084,-0.002999446223071575,-0.02029609623601511,-0.021137128876095132,-0.02090324186493615,-0.05217349458156369,-0.18442972053078233
FBN1,-0.007247358731444066,0.03572198520065468,-0.14099688352037523,0.0431007998399816,0.0688751683004103,-0.009168618954154016,-0.013486884389409544,-0.32205238485547694,-0.30836084700660477,-0.05680637275623367,-0.057645311749044276,-0.10317835674097743,-0.10885817736767055,-0.0006852438412942023,0.025204621451956833,0.022973644163210925,0.04376357771451735,0.041317709743057096,-0.13437203618773697,0.05290429854116269,-0.2576335684977473,-0.02319537870350075
TCTN1,0.04753572620657145,-0.14519390313206135,0.00016947709477259506,0.021365019308209308,0.01880577005419365,0.05582668094004234,-0.06629319149700286,-0.20965779919660352,-0.5741934796951317,-0.02759245876594284,-0.17157427579903795,-0.09819959069611031,-0.2392984403578113,0.12425806542993093,-0.01899741299157746,0.03726568946303023,0.014566711786321589,0.06720510105660435,-0.042161537789521114,-0.0765612694233294,-0.07757966350564771,0.10092480909140858
NCR3LG1,-0.033989651645857114,,,,,,,,,,,,,,,0.035752723006004614,-0.002593014575537441,0.018087492300695156,-0.02607690594301545,,0.047962452166945065,
BMP7,0.12500877303606667,-0.014507784795363935,0.16903247026117843,0.08968483757442192,0.07066743501321321,0.008030193911890594,0.049658226175640335,-0.040940801235233755,-0.3907999377210791,-0.27088410325144535,-0.06903929961048366,-0.05624827110932074,-0.3758478997838712,-0.0331945668350244,-0.0616239294213624,0.02825256913203852,-0.08261177342818148,-0.09271577701227798,0.10031741308948645,-0.07196140996565374,-0.02534700206193665,-0.11474170351533756
NLGN2,-0.02301198205063644,-0.06082173646057095,0.16526616503512226,-0.0987780784295612,0.0638817117824426,0.01875467760975785,0.06156011524458555,-0.22974406512855258,-0.026988557654983474,-0.004693044727565026,0.11759250254835137,0.30247756833816886,0.03295574832110384,0.07816180275212711,0.04637541764247853,0.136448846286604,0.15437354616520646,-0.036947456484167876,-0.004885665374158745,0.07592598645369618,0.10613453347670339,0.0677032487387099
CCL25,0.0341668675359108,,-0.0591737052061091,,,0.03678255554523595,,,-0.11913382444211541,,,,-0.08640532884924138,0.13884331946239686,,0.12254873358059283,0.1357019374002687,,0.007390884816228616,,0.0392937730257976,
NPNT,-0.014295792319922439,0.056422226602028065,0.14298643580133386,0.07483288350643787,0.019679540475023738,0.0991387938841285,0.06736417442462175,-0.08699892211300977,-0.6257854856381581,-0.21266549918055086,-0.026336066996432723,0.0379608961855239,-0.42728634751596806,-0.015833080460660603,-0.02241793113181508,0.0712912967182093,0.12750027048046683,-0.003151654170890242,0.1225950993805056,-0.0963085750325382,0.009896754485763298,-0.06593214078190504
KITLG,0.0398784299612078,0.022907941759050046,-0.026778714444752147,-0.014544918043052472,0.12142738262222587,0.05404673237523215,0.11548212036155929,-0.02030959385292713,-0.06455452629129386,-0.013219920279256628,-0.01846441659600485,0.17764888904398965,0.22572619348270295,0.0029180092254515394,0.042448778140873236,0.04850349165194502,0.04337167243060916,0.023270142427008596,0.03641726578236075,0.0036313617724298935,-0.02223756449338365,0.20134552672204703
MADCAM1,-0.018744935327194085,0.021704237941463683,0.05490768218665652,0.01234888171988572,0.12807850358080788,0.08010825640343333,-0.04818116059524637,0.09635882925392308,0.1231434791488972,0.02634945537272874,0.04633985961713795,0.1213649652194649,-0.02409407060184476,0.06236664970045607,-0.037122677573515096,0.01770572868286061,0.0426184809080041,-0.005625112519704976,-0.01386646941059625,,-0.023224116396632855,
F12,0.007037834007778358,0.13556995766110685,0.06413608096735998,-0.009841129923256774,0.0507848942689561,0.08688615231866151,0.14523494221874425,0.187906859684119,0.42720715248824037,0.1224275449053637,0.08512788560109748,0.42321360230316946,0.13956871937054993,0.0039393394611942426,-0.017569450025566768,0.06063427212888958,0.08888537967194551,-0.014239272810184042,0.027843045620994645,0.04031747704881128,-0.08474333640597162,0.22593087664269967
S100B,0.09634457186921631,0.13712850165378274,0.2510099445017593,-0.017718291151750425,0.18689901033151773,0.0025973060199594293,0.33291708524379016,-0.4980187566989848,-0.6654042549654982,-0.09860198550432998,-0.32988803237107633,-0.5234813501326624,0.5262215129339843,0.06770120897093548,0.05235199462786626,0.1472921475771277,0.26514408910810183,-0.0035636419734294423,0.07753599736446683,-0.3123175950487942,0.33827272990120055,-0.35238150244261435
IL27,,,0.017962637662685126,,,0.004489800366532482,0.031350459080724785,,,0.023414833310744544,,,,0.1785842160087993,,,-0.007457583108606769,,0.015554084183738116,,-0.006891288960994472,
CD99,0.1332928552389423,-0.3646221496211183,-0.12070021033623993,-0.09287160516477266,0.0004866994197357421,-0.09684373929515037,-0.4817523494388368,-0.585362325892524,-0.7219847461525161,-0.22633998007430736,-0.37580887542315033,-0.6361723145882381,-0.6801492510007723,0.10939649258258645,-0.0060633741297447755,-0.008761737659173298,0.05177463405061645,0.012301914333957347,-0.033625713685173454,-0.14764741243823604,-0.4153729662842982,-0.2508563127429538
PDGFB,0.023231836805790895,0.21345169686025117,-0.09521336540180396,-0.017441068888731863,0.1290891354020445,0.014059468176984398,0.04967003949086627,0.10588795191230858,0.0636500494441142,-0.21166984709473982,0.04615443588648865,0.10815444597761627,0.1882424862804496,-0.023483014520294627,0.04795948240310338,0.06339243521496828,0.01527659595144714,-0.005941981737267695,-0.05223341965066794,0.023988845153093175,0.1852334301746361,0.0234661782566604
CLEC2D,-0.008068308221214437,-0.03297127639174401,-0.004280847685958829,0.013765447727697588,0.007534705143530483,0.02680210039425544,-0.08267950481696898,-0.34857990237690695,-0.30921609866534444,-0.07344068409120495,-0.01861413418454103,-0.14227323055875116,-0.2166598442988587,0.02047500966574727,0.0032930474297311564,0.08802651247987348,0.026226718839734313,0.010842138286692683,-0.012795449828076174,0.0675338460313576,-0.07847454562921607,0.09024906545101807
F8,-0.007984445088878842,-0.011048183158684586,0.1403794874905175,-0.003661976778998913,0.01382684882442001,0.04617971184825479,-0.024265913964489554,-0.0029596955225428636,-0.21952504061679087,0.011303931881342199,0.04362363973454072,0.13725250651738605,-0.02822985236286684,0.07385915194526275,0.041132566542284615,0.06503909453904005,0.05033243161671527,-0.030047866187594016,0.045213213512167234,-0.0547262871748449,-0.03247683790466526,0.08643141887005952
C3,-0.18952270238035518,-0.030683918278847144,-0.16010837573769018,0.036600970241943045,0.13830053170860218,0.00866629216312631,-0.06750573389108146,-0.3457827555808401,-0.6851078151435995,0.18842638468666933,-0.17868354887583496,-0.7800271960824026,-0.25241539433691373,-0.07196425805658631,-0.0702871372417471,0.02631679854552219,0.09539403007120867,-0.015752482458515082,0.07395156327531442,-0.2448696246374094,0.22340002740857778,-0.3084361540852615
DLK2,,0.2742277650432618,0.027161898890288198,0.0015632069305216614,-0.005492070136838588,0.06973647613989054,0.15766908050785605,0.07204434515405723,0.07422665259623518,0.0758460179273472,0.05829846747550061,0.15856982518573984,0.23322715723912604,0.06650335406993602,-0.025125883812911195,0.09057535124007378,0.08183640839228733,-0.0019473366582776926,0.0710990913890931,0.04569709869936257,0.14258704693239305,0.1361885045187478
TSLP,0.012919671292667806,-0.015039175963294514,-0.039025571935159584,-0.03132954105891469,-0.022372323955429926,-0.05336520665704466,-0.1107115529054491,-0.01327334605984044,-0.39771429548612747,0.07493038990729665,-0.025463387526743337,-0.1454156628831735,-0.04246006765895068,-0.03330960943344989,,-0.021294545268290586,0.022354610476379856,-0.05752003573540029,-0.043394224186430706,,-0.27522020352748505,-0.010088117527039737
OSM,0.023355137377190135,-0.08689010119999853,-0.07506228464131552,-0.051663797641412,-0.014058276678234442,-0.08379829596881637,-0.24704492495945704,-0.15406997112752105,-0.30907651049588647,-0.264965875517667,,-0.5094797800340702,-0.1777465447130797,0.04440815849482225,0.06080102663999112,0.06489988660220454,0.007214043958862512,0.040598707409872904,-0.1279352482523316,0.0021700916274607174,-0.38181796213814595,-0.10076266122779688
PRND,0.025600902492576752,,-0.03729077219145474,,,,,,-0.05199655060597891,,,,,,-0.02949074487349783,,,,,,,
SLPI,-0.005313253059850821,-0.3803171092230904,-0.036295984851691276,-0.03693688748922721,-0.020502549065780855,-0.07346742746701145,-0.10378854196704447,-0.2726918258415052,-0.4883858449590128,-0.14778131086317486,-0.023112367906389656,-0.2520774901249632,-0.17656097973135595,0.04655657101816255,-0.012248404036154749,-0.18474985064149146,-0.1914303135083066,0.008779677492987756,-0.21282620262621055,,-0.172597834255443,
AFDN,0.023241983852473343,0.027209327381020096,0.02609519049216986,0.014196965383041315,0.0396861336302378,0.04849038279458635,0.021872151944090902,-0.0585017186502524,-0.2494078309467118,-0.07127815825378635,-0.01248581853205988,0.20596505178640975,-0.24439735735047668,0.005417448699908871,-0.01967315428251631,0.0012909475636674632,0.06935060859241118,0.019014290649285805,0.07256010516826684,-0.07337343626529966,0.011180130718592684,-0.13167921288419607
KISS1,,,,0.11376552477516896,,-0.04053571780439061,,,,,,,-0.06488835055601229,-0.012754006256745032,,0.11317442635815003,0.07374144823771911,,0.0961330348284687,,,
ULBP2,0.02064208198629765,-0.049867866774498726,-0.032250066946301614,0.018729633732500615,0.06900444435350356,-0.07912056046929017,0.12302469053458369,-0.07822450881798225,-0.13081074338064372,-0.07890815278234355,0.11933803966435096,0.1876528797326474,0.0044473569827274025,0.020952907630142098,0.02005216592486742,0.14234647465885064,0.10840850309692626,0.025172493107126683,0.0276447849752135,,-0.18346678738668357,
ICAM4,,,0.04728966404957208,-0.04116996933764027,,0.023418070579726287,-0.0693980210748814,,,-0.06687762138479164,,,,,,,0.02528142271959148,,,,0.03553072055585459,
TDGF1,,,,,,,,0.01262137508384291,,0.01917388164658956,0.060428328496350076,0.005299221342675002,,,,,,,,,,
ANGPTL1,0.12241604709063522,-0.13465937731925326,0.047885284606173514,0.025955059508950253,,-0.0011451303184738348,-0.007056636775141845,0.016811341858838064,-0.4249753950194565,-0.1262606577708397,-0.07270975132778261,0.16079112274138818,0.11352885977249941,,-0.03439577512331616,0.005640213230487625,0.049821755431199946,0.07049367642728266,0.02187875358298121,,0.04226316839476069,0.08413201709839203
LTBP1,-0.018389255403091265,0.07604420006959156,-0.002378126767474221,0.023629919049189353,0.01309723503416263,0.019778740139029364,-0.05191436538938701,-0.01591111474701952,-0.1372706901852028,0.11829204682293093,-0.07657029535839636,-0.14478138703324406,-0.26268323612765565,-0.12182446925921663,-0.0012395670521609986,0.08725665677387634,-0.037139030316427644,0.0044671247435935655,-0.027166140054641175,-0.020584230880710225,0.00040258870019490884,0.07143036573512246
