,UKF243,UKF255,UKF266,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
COL4A2,-0.053435088357871516,-0.015685932084953218,0.1110325335936715,0.08127184330874142,-0.06270185220060627,-0.09834006401714694,0.03259497976810696,-0.10417131910908857,0.04085653126851783,-0.07555437316362087,-0.18031168822198038,-0.06611662807830666
SPP1,0.11513387154408487,-0.1738222227081377,0.26831454465488475,0.08590552510184751,0.06900784619453292,0.23314776491509587,-0.005941729415665582,0.06994920062263818,0.06811253097924348,0.179964180219922,0.16260102022647865,0.16766383802562104
PODXL2,-0.06200774996217157,-0.037088969625062654,0.13825865242071755,-0.038825368828562044,-0.003308660146493603,-0.13321434297656004,0.09759482337879237,-0.006609430724768463,-0.03304057589115582,0.040148512493170446,-0.013458276317302047,0.00034881579486198
FGF9,-0.2004265016329955,0.019216810183291667,-0.06575616436820467,0.03436696609973002,,,,-0.06875632246552375,-0.050326037367631284,-0.07353777173619608,0.044125239876828495,-0.019142746285169432
ITIH2,-0.07473721696085996,,-0.01862261928054936,,,0.05553639304069192,-0.06283341620121427,-0.07045975637937223,-0.04505026837095315,-0.06498318835630519,-0.07962437735479674,-0.03145321538397635
ADAM10,0.03905670178355561,-0.04708009947845394,0.07611209989167718,0.0512118272537655,-0.051464831188838,-0.04112848086624559,-0.054373357154308244,0.036406764986801364,-0.015129239026281955,0.04594013363179442,-0.009416679281423387,0.04184636065289291
CFH,-0.08714404895102765,0.005308301146808205,0.008439169034431258,0.013757288550539131,0.01836920500342138,0.0935794052647443,0.0810602646314372,-0.12165334026121605,-0.006982598760172418,-0.035312142276245156,-0.08696212043423913,-0.04802915371427933
COL4A5,0.025906531352910173,-0.028508559865334036,0.15617308746916975,-0.0072464618935959915,0.012914367583759676,0.015490705323868776,0.04116309924458788,-0.034769168517388316,-0.007964704499181734,-0.06609134520825871,0.008948643510566621,-0.0036764461994411267
LTBP3,0.11950274958225551,-0.08350271243036309,0.07561609666300362,0.08563885481786561,-0.007188505018781275,0.09528570309712282,0.03301561112118897,0.10267252247782695,0.08293921201353577,0.022483289992116465,0.0004067940371081743,0.11118605679260234
GNB3,0.08548991326737382,-0.03822314071204674,0.12191882450754724,0.03174060090465966,0.0051567374914942695,0.030144709540033423,0.077910628034459,0.018564383299747918,-0.029299837912972526,0.020985917269804148,-0.02959111793622212,-0.013794223916599619
COL6A2,0.10480538326193001,0.15271138729956243,0.037887263414405174,0.06203995988382239,0.042489557226274094,0.12466211314035001,0.07574799983479659,0.13994046580752284,0.14328058809635813,0.0331209650559037,-0.10889026793270971,-0.0008701217049995369
GDF9,0.07092072333424425,-0.014732982584628532,0.13641883165526034,0.04195401812406368,-0.03012716119204855,0.004349198662438834,-0.006172952546416537,0.054466275205558475,0.034098778169160585,0.010740172869913286,0.0919258003199755,0.040418372570933635
NCAM1,-0.0630816123018463,-0.15821057760167392,0.07938710197016262,-0.022044395610643048,0.036769140506743604,-0.032679314168500985,-0.05637344207633632,-0.0636233318209695,-0.10143690269514992,0.003103698210219228,0.11823224578751661,-0.028112925050758072
APOC2,-0.024584623947212468,-0.001546216209484348,0.12392995281715277,-0.04031975321085245,-0.0653852763728044,-0.053864474587034285,0.03922197215271185,-0.014186466353731012,-0.03087822125722405,0.03175722159668156,-0.030297695319057513,-0.03257647723910393
BST2,0.0968677251951064,-0.0019504032839020354,0.009369827904817484,-0.03744207792716031,-0.0817243485213939,-0.11908865389525515,-0.011776892053622406,-0.09632142334007936,-0.0367256019627008,-0.059798661558063466,-0.0466485249123797,-0.016281103638000685
COL5A1,0.10865226323351924,0.048798808167798566,0.09602436806902055,0.07373427387203216,0.07383500466254296,0.01501853914849309,0.08887886773327461,0.04563899565459858,0.07297778274784505,0.004334953233045431,-0.11532745612909831,0.08706097620569184
CALM3,-0.11050331129221155,-0.03022112316022883,-0.24780654548659442,-0.06337362581286027,-0.026889081127534915,0.03234889712264314,-0.053352770688355894,-0.06280783396630438,-0.07177496264655703,-0.0230581078553518,-0.04437995527589142,-0.016384447060499074
THBS2,0.09332941899690612,-0.027714410136654467,0.2331271023733677,0.013482342047373355,0.07544628436393878,0.09104789626700352,0.0013152885257636197,0.0674687494198884,0.056119660943107726,-0.027523830207405713,-0.03710560905681279,-0.04017278106032389
SERPINE2,-0.08729613170203114,0.1339256365741524,-0.01021873988441182,0.037254077295656635,0.01688493768026406,0.08535310528834791,0.125222937077804,0.019852232938942713,0.1369684742554655,0.00411629522676398,-0.12120111678235318,0.1452381654284054
EFNB2,0.12079753711847047,-0.02256043766758692,-0.03296393830700964,0.045994176692270496,0.024236834443874568,-0.03849978437608785,-0.04923921008403815,-0.014681980720473749,0.03677516935276626,-0.05721766941902885,-0.0005335139026102493,0.04475988837737357
PROK1,,-0.017466190747964763,-0.03268011393639182,0.018579671483219675,,,,0.03643710243208496,0.003899410144434561,0.024259454550450803,,0.03465909183661874
MMP9,0.07363109689850306,0.12374681641640932,-0.0436498306664181,0.014967056801214266,-0.15792692501940384,0.09303866431873571,0.028148493024432328,0.16740760283504633,0.1314507460745242,-0.021428980924379455,-0.09332645397959811,0.03756635755807995
DMP1,,,,,,,,,,,,0.04558859569407039
NPPA,-0.08281602421562997,-0.0684927260337995,0.02417561071447039,-0.08228557779115388,,-0.0266387638029934,0.02088358978555962,0.08801026414516776,0.0670933526617817,-0.02157746862783421,-0.022627326421903578,-0.027146062634469174
APOB,,,,-0.03212968870048356,,,-0.0037363517471486,,,,-0.017151708576190142,-0.032070054664054014
C4B,-0.009335823869129175,,,-0.020807158455781512,-0.03963890911166422,,,,,-0.031524087395589824,-0.018992570398638782,
NTNG2,-0.043291319488874845,0.08187512813197366,0.07204699210264988,-0.004009731591274745,0.02656371394201592,0.051958862427296235,0.0007024511032538907,0.014441947470429926,0.052736608087331945,0.01618121033012724,-0.0036688507867399757,-0.028621876611712053
LAMA1,0.052106244471068534,0.0830927768040163,0.07748659767350921,-0.0066777874786961185,-0.006466082850254278,-0.050757044824039955,0.0935618412003193,0.016555281460807363,0.06741775203078376,-0.049110268316259115,-0.060205695594858326,-0.021097876448669728
UCN,0.06927502924559924,0.12832109394505728,0.09536542294384841,0.045581826964256,-0.03277770026877597,-0.013054739922925612,-0.011372137521453166,-0.07537265683229423,0.06203179787548339,-0.0840779243737157,-0.020467394010356244,-0.06203375121121411
ARTN,0.08188435682554375,0.002781441956671304,-0.02353160123897158,0.025380431637569038,0.029942345128429908,-0.03678669025358281,-0.0455510791739408,0.011958690485922019,0.0014381866193617341,0.019283359071855022,-0.02200184562007767,-0.025042465068308914
PDGFD,0.016166766678403492,0.06560852924037541,-0.03388683572586078,0.0019046560947198834,-0.03633663155720755,-0.02711330683695457,0.059944079790258134,-0.03671986658218792,0.04021839106918528,-0.07841615942893085,-0.047919169058384205,-0.014058764562842104
EDN1,-0.11464905149343874,0.10275271757564959,-0.006878384449439588,0.012400533096143557,-0.016328269580825908,0.08563115057449293,0.05984877027824398,-0.042245525272728776,0.058949538876551084,-0.10129638817195336,-0.0217346737134134,-0.07487487424658133
ARPC5,0.09348475349179677,-0.06287596145497054,0.14115548415892554,0.02643086583697962,-0.06448430915944953,0.03068701439568276,0.05924447956841541,0.015734917841009277,0.05798252130230478,0.028819993124433063,0.01984968649845007,0.09468866974469829
GSTO1,-0.1555456391424439,0.07870707857725814,-0.18780982956979456,0.009263378967051733,-0.04310945594804729,-0.010692248365909318,0.039803371179580015,0.06197115710919495,0.11668605309240485,0.04145641599162543,-0.04728039192144973,0.04094755623490884
PROK2,,,,,,,,0.07508148308260172,0.16303807581727894,,-0.0156383674944929,
SYK,0.012539073943223103,0.005432040953619888,-0.025357426310571606,0.0026063460300776117,-0.014317785365851059,0.03247681266528489,0.10351370503988329,-0.057389333776832724,0.036096595467943055,-0.03954451760216773,-0.03579193603992253,0.016960710701242044
CD40LG,,,,,,,,,,,-0.018548412770093944,
ST6GAL1,-0.1053010927074428,-0.05085629068436992,0.004545443456789343,-0.03440545699248197,-0.05946408969562094,-0.1150124111810815,-0.038687031360121936,-0.15839332605124576,-0.11547983173937107,-0.03832589288911393,-0.10564462040472276,-0.06901316120763633
WNT3,0.01869146754047673,0.049393478518682504,0.03802794230797934,0.03764497143402545,0.04667239381652698,-0.050017037873568024,-0.052375593204726144,0.0832910620610982,-0.001961846236235314,0.06670856094847327,0.05730085001166169,0.013619013657195323
HSP90B1,0.05673324970009131,0.10753512151026562,0.2057735714415486,0.11670531056987024,-0.045527929833434296,0.06553856670514509,0.006511692309171017,0.12177726696275568,0.06830525055705404,0.10137520184240734,-0.018077697830900755,0.07918544514770368
ZP3,0.05602063757829783,-0.04434887623990372,-0.012018120200293846,-0.00041024948301256203,-0.05710257019241019,-0.039888443907071476,0.14480808909189982,0.13546279077097598,0.03479766909147117,-0.04365408914527834,0.06319552449318504,0.013041043553508188
NRG2,-0.05931997141198971,-0.03587936639338915,0.06785075564392662,-0.018351720903229413,,-0.03194720047856191,0.04878217887008454,0.10893028845798404,-0.06565893313094738,-0.005648519020055394,0.05301050259781997,0.005686216331371954
MELTF,0.020367137292253618,-0.06322320970940948,0.09877439009862639,-0.029575446944243088,0.08186432014707892,-0.15037313289144552,-0.02713903735588594,0.08765701365135276,0.016021867575175836,0.009716593662935683,0.03415025706523996,0.0913790497984353
NLGN1,0.14087246266010298,-0.13496878971856377,0.16878637894197376,-0.02332691902831553,0.00653968738191365,0.06173613479003992,-0.015101647500438556,-0.06528748593115684,-0.06408873124591294,0.025673393970216268,0.04331779441745197,0.012191106794949877
SLIT3,-0.17277950077812795,-0.0038037679123493905,-0.08841087951880751,-0.0044281399249979855,-0.03889599063121188,0.0014262423494014276,-0.06059087187725348,0.010945974121823132,-0.07582260763858105,-0.08055470711254033,-0.0734140310256792,-0.06330345366374455
CCL8,-0.013319873947751446,0.0021097287399426483,0.01309384390338423,-0.039384195908570424,0.005684315322963451,-0.09178800653453659,-0.017546370676616928,0.020583373471775083,-0.04395211974157003,0.016892553150927768,-0.01814203281825854,0.01504499232227336
S100A4,0.18844657366160672,-0.10971327661957979,0.17171364951328102,-0.05060176715048201,0.005970998725925265,-0.05028950390299302,0.07540280947125458,-0.018305692728891144,0.04419794366184001,0.06640910544071578,0.09099125067058654,0.07019669456971807
TNFSF13B,-0.02884921929468546,0.01155872168474173,0.0193385994112371,-0.03058734797483283,-0.05235421482704537,0.06708750190125903,0.012129089719268125,-0.04038847388733881,-0.04415296833169526,-0.014651866506102472,-0.0693707861574971,-0.02890032861648606
HSPG2,0.035226092696796316,-0.009443172174704802,0.12239668423852375,0.01557333024350764,0.089635205207352,-0.022662028197970068,0.018737576579896758,0.015998438400165807,0.026200126418893393,-0.08662966121314411,-0.1477288717872481,-0.027577825388102942
FAM3C,0.059903642942663954,-0.028929943702969304,-0.04508547122201992,0.06690713510528912,-0.05862952936573804,-0.06661701223090025,0.09219871491372976,-0.04093431294694279,-0.02971868039737399,0.0646402660359232,-0.04885232779108267,0.08555186612833242
FLT3LG,0.15169270916593466,-0.04241322649785218,0.0508101944862963,-0.017170410398485967,-0.004893655942941391,-0.037975167819875956,0.041182132765193384,0.09112213018190607,0.02279058219999778,-0.019993503789492786,0.04449696125130364,0.04870190289272178
A2M,0.018844587051808224,-0.08541190793415446,0.11757936371072661,0.10702015202451831,-0.13068578580853257,-0.06871556994825963,-0.07121293491800107,-0.12653979350779593,-0.03176707924352449,-0.1396026174302911,-0.138802881170658,0.0925276128391324
VCL,0.07245289578313342,-0.00569943539308756,0.07406323161516731,0.013639242162135313,-0.010211201050392775,0.009665869817502953,-0.039220538664595773,0.04800679942504521,0.0023983249104810277,-0.02303850510491007,-0.09242155291957303,0.06681790906344157
FGF2,0.11967715929809464,-0.035206236190161916,-0.003735587666614855,-0.0018378944307830606,-0.02534706762055721,0.0713950119661166,0.11461935730976876,0.10783810063896332,0.08154450098003953,-0.014175692684468139,0.027970590223077366,-0.028502718785652942
AGRP,,,-0.02998036270348225,0.010554031122401192,0.017710029470410348,-0.008344611760729785,0.040243487076198126,-0.02312854429166223,0.08561668148977773,0.002775417953532846,,-0.023936832122522206
CNTN3,-0.1148407946502204,,-0.06879963790227898,-0.00904823360273208,,-0.0007886734455870287,,-0.06639954493667102,-0.0348044554344311,-0.0178873756432925,,-0.0610494923290616
RNASE2,0.040843807844820806,-0.08766619951123521,0.14663041356902273,0.030529911565635504,-0.051868790058001775,-0.14050909847896648,0.03424262179027452,-0.09855771298698628,-0.059430991772182216,-0.033048967492279216,-0.058308853207546196,0.046931730882401074
ADM2,0.05734642931407712,,,,-0.029510453274410018,0.038608844223521135,,,,-0.017615918061346113,0.03005838326916096,-0.025620830925640405
GAL,-0.10766630036598959,0.10070102449199357,0.05614364140687583,-0.02743582304656645,0.03325772238728339,-0.041469805617447786,0.07382357653534123,0.07851910836707743,0.017300082411055753,0.07791411531366475,-0.01739180510638693,0.06970687879225618
IL36B,,,,,,,,,,,,-0.034394765731481716
CXCL6,0.05442648855992435,,,,,,,0.12183243741337288,0.07431332502725234,-0.0013666478931867925,-0.03185265027390314,0.10752624016107684
PDGFC,-0.0625495445431569,-0.010123504677495732,0.10721987477481423,0.03545124936696252,0.00467838562409399,0.06389094017746175,0.03891575227465367,0.030148973104967093,0.024609779266476207,0.004890240396323485,0.026436187169007978,0.07508504657587046
COL8A2,0.033381905985133443,-0.018147441965017323,-0.02173999979543532,0.013418753826636293,0.03492424812318552,-0.021929296610714764,0.08532926995193572,0.06384309930956972,0.0495523906195544,0.01096925668310015,0.030608449436279148,7.966654285624217e-05
SPON2,-0.06839154680584096,0.0985139405085808,-0.015329930045932274,-0.01327240150533035,-0.03762551473730564,-0.11390014473915071,0.09177618770271959,-0.05544232039335272,0.009879089248332182,-0.10560901512301138,-0.1488739198256945,0.02265061621026181
LCN2,-0.07104967397221434,,,,,,,0.059156756590523524,0.09329900089520107,,,
SEMA3D,,-0.032720014669381216,-0.10097714304115897,0.07058250632799973,0.00043699657699288353,0.03827205085796642,-0.03339787913443591,,,,,-0.03569425525519814
BMP6,,,0.0785991064000919,-0.017156017908741033,,,,-0.020092518526116564,-0.010914925913875021,0.052152945894721046,-0.036335700679579856,-0.026266379800937156
TIMP2,0.043715284481806005,-0.15173449519524132,0.2237054189913389,-0.022657711879999265,0.012325167153686234,0.13983983651954474,0.07912526024620999,0.134149823436361,0.04676235555303679,-0.07530573773076707,-0.11177841442884548,0.011865415864663146
EFNA1,0.08602908216668692,-0.11201265780595311,0.23548865082839585,0.0005980386259647251,-0.08020288067535077,0.045623919632596634,0.043701283703754125,0.05483557230875824,0.03304159228236173,0.017370933862211918,0.04420205774986775,0.06788298089580179
S100A12,,,,,0.020924690014159027,,,-0.02256482133850462,,,0.06797922042554563,-0.02250551530113603
TFPI,0.006062689186376811,0.009415036170947402,0.08055948446387662,-0.0050618365573712925,-0.03641661999123205,-0.003564162881900865,0.06139848959698795,-0.01357899442535961,0.03890499275704128,-0.018999471659435826,-0.0565081349697248,-0.022171368323018588
GPC3,-0.040094107458339474,-0.04067022450829116,0.2683834279283729,-0.022504674647035944,-0.023391806631630513,0.027288376502959046,-0.017000678910422694,-0.09404824906846963,-0.047182699199456495,-0.07748843888812441,-0.05414305468246896,-0.014258526642363656
NMU,-0.06241498912958069,0.1189386637120652,0.1179500767831285,,0.007494858649095185,0.041358022959967364,-0.04347718152018612,0.005451742696958208,0.0029252105458106386,-0.031695466615592936,-0.045942527713206484,-0.02773021833382603
SCGB3A2,,,,,,,,0.04625268349479402,0.026765424310576907,0.03033729266686675,0.08243782792748015,-0.026266403312397192
LAMB3,-0.08318401993168961,-0.006129623337549078,-0.11473535882586088,0.037532250108474774,-0.04602810157899127,-0.158907000852519,0.16013383335173847,-0.038818708181224806,0.002468633383911173,-0.04968734118023017,0.0430315741420583,0.09378745105558794
LGALS9,0.003914728312578084,-0.04999987188943497,0.1320032510117584,-0.02729889638150711,-0.11288381327496508,-0.0897204280564963,-0.0371992761257477,0.006258629664317406,0.03497923776239198,-0.011839443881102073,-0.059679695297777974,-0.027821753585241995
VIM,0.19403036115392594,0.09735047349271328,0.18630087300674564,0.07652629070829146,0.09477355245877349,0.32332846460408393,0.1820196911904477,0.26439222225622744,0.2423774807564219,0.14718725093130874,0.10299147031635365,0.10881635460054291
PLAU,-0.016915834838708135,0.004351791297191757,0.21319781375547292,0.04799413124030956,-0.08287892612423149,-0.04025245189852061,-0.03063473963259357,-0.061614933139560055,-0.04072936432033052,-0.005880568692172544,-0.055906079536034436,0.022236818979344614
TGFB3,-0.1043291913963005,-0.008086995961437875,0.0534199293949219,0.06259161083202935,-0.09003501355513599,0.018390005314115245,0.021773797857668257,-0.05385161561480768,-0.034140667090255,-0.07021329635530393,-0.0784698973444488,-0.020846900574545878
APLN,0.22336827343838345,0.14111621743860234,0.058954646699560596,-0.008210530701558093,0.0909625658292316,0.24221886432462514,0.11696949532607173,0.12463062387008789,0.1913736472803554,0.05687804883447494,0.08015098331922478,0.09996289655942352
SHANK2,-0.19179573960560475,-0.02593041018978646,-0.09467644487630954,0.0076229310501140166,,,,-0.06037887763484713,-0.05536925461290821,0.04130471286944528,0.032784731286145744,-0.0291389055849684
LTF,-0.01235211787431544,-0.012021566919994446,0.013559998011509358,-0.048696898527191564,,-0.09086604909639552,0.03514794359634213,0.05535837516547142,0.065687892183327,-0.04147843992087748,0.06289900259600587,0.01806741102943866
PYY,,,,0.058339608432269555,0.007389483032438419,,,0.011148363954152167,0.012389903052924887,,0.016234717268956925,0.06265196139344884
PENK,-0.11457118236188753,,-0.1080091316354053,0.052279160366630266,,,,,,-0.037747023658285785,0.019108544358912554,-0.019773166257324185
CTF1,0.013656513736837086,0.007578472324687379,0.03897014722124252,-0.007784368347882854,0.05053603763617402,0.05200084314281687,0.12314671644500079,0.014469152147781173,-0.022536715974444076,-0.001932183194023298,0.061875005712347046,0.025333794019425072
COL3A1,-0.05737409781857068,-0.08617562914143509,0.04604899395126858,0.02819971800526306,0.04266755012765061,0.023582568357352823,0.016438354407802277,-0.07799169151605652,-0.018036314244562705,-0.062386557749159605,-0.1911234782049137,-0.0197524435269683
S100A10,0.13703624970019918,0.13520021314526817,0.13627624724034682,0.09542491487630561,0.10736484192679753,0.24074567678743758,0.17308145252112853,0.19144476453674938,0.21354184818212876,0.22567350990289226,0.2183653851705305,0.09441376416257166
FGF13,-0.17561205104426036,-0.06270079231821137,-0.11571762905987731,-0.027365460204644886,-0.031734527331195576,,,-0.051742869220574,0.018252313532484934,0.010473946656837317,-0.028808140710676475,0.018988352650969955
SEMA4A,0.0003621636830996657,0.017424443518492056,-0.14272405277427153,-0.019190037434079314,-0.03686824866334541,0.041865773879628886,0.033148852268831956,0.08984536065045476,-0.05332034485013386,0.020157912663509484,0.014274103141673733,-0.027842908271422995
EFNA4,0.10510856846768274,0.0417516622363931,0.05089668176758634,-0.021837734068576656,-0.023374949347068744,0.0370301964522126,0.0154055343474959,0.019045671689895013,0.01019842724490264,0.011286401252724912,-0.010128041471086365,-0.029172385626094827
HSPA8,-0.09077672415314557,0.03518832434308032,-0.2224949369639032,-0.11621145195795293,-0.10821816184879163,-0.14518009434081744,-0.06333689278932009,0.05193224412553103,-0.01090364594289628,-0.07455985710681104,0.06434649227425263,-0.01616476712002252
NPB,0.003269411038490928,0.09213745452525127,0.06858445519255632,-0.003054931621277946,,-0.04596721548958901,0.039311255865425575,0.07346923151823316,0.051708903673537934,0.01457308553503304,0.1217724827537189,-0.00646588707138329
ULBP1,0.07085806862649581,,0.0019757997760049446,-0.005385123566727352,0.050515833775267104,-0.00894031347498329,,0.01583000236239741,-0.047417406077293126,0.043091174551127424,0.1179155905920308,0.08367128064314387
SEMA3E,0.029116083576022526,-0.1336109889431621,0.1645331656908157,0.07021464105509369,-0.05784960211072088,-0.00751448113080623,-0.03682749467442317,-0.06104179369638891,-0.05531773154725365,-0.019720642059130065,0.03801097387643245,-0.06197677373162931
FGF3,,,,,,,,-0.025551440577166844,-0.054775648262001965,0.02192446996010079,,
ADAM9,0.11523902274288488,-0.03272238879294396,0.1102118713482861,0.11102137973210172,-0.06146615558798147,0.046091206290630606,-0.010177338586060012,0.17303876516501054,0.07655258874739729,0.043011607993487196,-0.021112063812763652,0.07527266741744255
ASIP,0.041950120476600745,-0.0071256996658507965,,-0.023468340809879182,-0.10218251912442661,0.02530939719383381,0.03951685846490657,0.012515859560091018,0.018998541333079384,-0.0548562658954649,0.03157782544107083,-0.0526593186563473
IBSP,0.005259053260902699,-0.05872185585093659,-0.04715133464805306,,-0.06612073325815339,0.022381192867097097,-0.022328904831428933,-0.047070948016226376,-0.0029307877456232734,0.029930715569282312,-0.045513291305267455,0.025009205208705004
MMP12,,,,,-0.04871043435227505,,,,,0.007572908488458037,,
FAT4,-0.07020350787450227,-0.017087004284541508,0.07934002373769884,-0.02687069970032837,0.047360121126728535,-0.008094680544120634,-0.01295850552284626,-0.005285540231650327,-0.020300334122539513,-0.0394464371231227,0.03074046264388799,0.021326232378323432
MDK,-0.018034873002770114,-0.05012558411704177,0.2697079897441631,0.02908159685507175,-0.07783223213211969,-0.04431636298013015,0.10248631930892774,0.05756821037054705,0.0031391262154184607,0.017866398639619786,-0.15487393269687508,0.0696669098566024
BMP5,,,,,,,,0.024692066313871212,-0.01019280974972384,0.07440690584655811,-0.04585339095040717,-0.04259990184888914
CAMP,,,,,,,,-0.01694638749115194,-0.00038569742875955537,-0.0008499231787352317,-0.004415930861036828,-0.0024417870906556552
HSPA1A,0.07563997742368729,-0.03756439147412589,-0.06601319735433916,-0.11382725580124163,0.07345082552602059,0.06747766143090837,0.031144869536653255,0.21396622537322435,0.149135674360106,0.011746104984768434,0.15973860766567327,0.057326590163071595
SOST,0.10502931867239566,,,,,0.20187343107447014,,,,,,
SEMA3F,-0.07718082517555007,-0.02981736070199084,0.04428708532973599,-0.02700802360170836,-0.08375525709342965,0.0032210977238567016,0.043454905491458556,-0.10550126940535663,-0.06723709049739741,-0.05501235116299937,-0.05889126477970919,-0.03458107078325652
ARF6,0.11006990188078251,0.029749012659251714,0.09912987037123129,0.02014976942594018,-0.14055399632704224,0.06686602033077328,-0.0696468119750904,0.030370107226245398,0.020822849042209778,-0.0011628173128855439,-0.009923984002997273,0.006923010120217066
IL6,0.05624083524008035,0.1800610389259985,0.08229016388515849,-0.057072191169624954,0.031801658542135965,-0.0686417123127833,,0.01629679837469623,0.1425903440257631,-0.012655621895757398,0.14519473422702298,0.09669165367643501
CALM1,-0.2137785559603659,0.0729490343809028,-0.25784604571000375,-0.047638291998728925,-0.10390686355304207,-0.10703474333743263,-0.035295161348210334,-0.07760917928862901,0.011357353035373002,-0.09449065077948263,0.047972234594965225,-0.0736936787955564
VIP,-0.15169350353100283,,-0.08359278323685809,0.005093817410991026,,,,,,,-0.024081861194050196,-0.042291361577311976
NMB,0.0903979298645459,-0.04253195050725349,0.2070007383408868,0.010628777964951045,0.16248665834685158,0.15964255775156078,0.11290202523766454,-0.06185721823896626,0.04252794899579118,-0.05070050372206043,0.13628613038822385,0.03447276220681553
CCL26,0.028787316266859663,0.08700213824175784,0.03615966252339104,0.07409264730259683,0.12381832168311974,-0.019433859058127383,-0.05040515247853216,0.09639184442997609,-0.01039798636995604,-0.030681354869484586,0.032150235282347256,0.0022709793827412313
FBLN1,-0.12271033170574888,-0.03646316508757051,0.012150450972270329,0.00779393445631081,-0.02149269624964309,0.053607280093444884,0.02787281707698053,0.006081284468360734,0.013942220022795878,-0.0991878245209261,-0.17668909567277286,-0.03194130977899094
SAA1,0.05287383859953854,0.12587561333158875,,-0.05116687875245965,0.026265467817937784,-0.0009562306149971785,0.0847121117328685,0.09850997296285466,0.04983293806257204,0.09067784529072405,0.009738435696271143,0.03420881717183073
MICB,-0.019563303386948123,-0.0637624556261006,0.03381635264500576,-0.02977438632726034,-0.044701467704638904,0.001438715826434028,-0.05327982816877034,0.0019042653557704416,0.03165181835338397,-0.035930668147977816,-0.06314790879116966,0.016092797651306966
MMP13,,,-0.02868844129515031,,-0.034159547415082064,0.01369447996034547,-0.016134415930390555,,,,-0.020882602675489585,
F13A1,0.04446624542610006,-0.0861171424333673,0.12622347632387007,-0.01559542863684332,-0.127452278842074,,0.022911020494743316,-0.04631816922172202,0.004391013551218895,0.0505777224019303,0.03249980424151502,0.0731365989846084
CXCL11,-0.08461346363649196,,-0.045050170097053935,-0.04107872592115598,,0.002919976017573984,,,,,-0.03402069005248422,-0.04157772234902196
COL5A2,-0.0005279097670058348,-0.051667171731576644,0.12432643991427379,0.09121088103849334,0.04013195924285627,-0.1412204847014691,0.1132152648805379,-0.0019835563228892783,0.03238949090732099,-0.10607028394371597,-0.15831829351743687,-0.016386982333977795
EFNA5,0.0040672181584106935,0.14808980989676473,-0.038264878597155334,0.000985295536787943,0.024958264541966525,-0.00861452877039655,-0.03605300755773333,0.10727623864654005,0.09348796969399852,-0.0012045573719250881,0.033563588237290325,-0.0018981961031815627
AREG,0.022217527513872366,0.13096295026273033,,0.0051676334533486586,-0.07927541738214557,,,-0.032658714571684316,0.03442620417663134,0.043057283555193206,-0.05560541329099538,0.08821576790660705
EDIL3,-0.2240414032240651,-0.0738014286123179,-0.08237469208518332,-0.007780803318778266,0.04876072722197333,0.0205903079226526,-0.09372683493748414,0.0005471149925177031,0.06019304637883427,-0.1262190318548017,-0.12909938708264787,-0.02729844485935813
CD86,0.143570767395446,-0.04104510549698168,-0.0017800445755063253,0.030945454373198712,-0.04163660594550234,0.11401567123560438,0.0512484505093611,-0.04853485831241528,0.09495562593502932,-0.047012163126835496,-0.004181911868181066,0.06336489064990163
AHSG,,,,,,,,,0.04221080777725947,,,
WNT9B,-0.01909839860719954,,,-0.004055471839054608,,,,,,,,
HRAS,0.050231706511362155,0.013223885236105527,0.023016629249407825,-0.015228622430570472,0.05890763845290472,0.12319156233738819,-0.04897066302243709,0.053814265667644016,0.08136956834850484,0.0035294688542606674,-0.012717388986300366,0.0002802189950968395
C1QTNF5,,,,,,-0.04607619556074791,-0.04121420262263741,0.007619787160822867,-0.061549168975968,-0.009669899665034473,-0.042476506118257026,0.020118510024709133
RLN1,,,,,,,,0.010067334553046318,-0.010728508363971961,,0.11046442209379237,
COL4A1,-0.08379644960299673,-0.041897302846717124,0.1561752545431671,0.1048900531818694,-0.07377279188555627,-0.08400440134016275,0.0518318072428491,-0.11493509362522678,-0.0655260649850259,-0.10296300035193377,-0.17610822016237568,-0.04996182025221226
CCL3,-0.10458621331808655,0.04005977638251124,0.1264729273501316,-0.07615054089647885,-0.07340200760850649,-0.14250924114726238,-0.05291813863825399,0.0593407285654443,0.1134358868809678,0.020282681069488048,-0.1332097922968376,-0.030884064687742355
BGN,0.030110047513361014,-0.1166970706300056,0.07941845355371376,0.012692757057365398,0.08794684218198293,-0.019940761121232532,0.013118592573416061,-0.050586811089347546,-0.06231206190128308,-0.0980648374810891,-0.14216846348089113,-0.026908057900408393
RETN,,-0.03437451625833167,,,-0.003778186220281794,-0.02550408114822929,,0.017721763594951107,0.03702576013275809,-0.014854866672938912,-0.02850406578441127,-0.001999650254549519
S100A9,0.06314847600216013,-0.06080943964430505,-0.006675319707508972,0.02402672221862967,-0.05505424604428611,-0.02403660770869517,-0.00044131398434482997,0.021900970333865736,0.014336959314984993,0.05054795126034423,0.0880778236235443,0.05218244622461516
HCRT,8.278131778174563e-05,0.03356011989218085,-0.01304811098369827,-0.022504666548553192,,-0.029389203289966706,-0.025549611855912,-0.005230903880440789,-0.03365083754896549,-0.014275723793334801,0.043842299698344425,-0.03309266465247414
