,UKF251,UKF260,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1
JAG1,0.018958181652096066,0.011851841194450027,0.005133449116344151,0.04853606790627907,0.021045658334775917,0.015180344029629879,0.03492354496668767,0.04005996294920769
NID2,-0.016951745472776128,-0.019222916858389182,0.014825741285476809,0.018732821478759317,-0.03663214156790567,-0.009246344779932086,0.08937664959581179,-0.036727239826193074
EFNB1,0.0331363678368083,0.09480970999180464,0.02801668368099703,-0.0024132572072583978,-0.05144368657137724,0.03266983872796254,-0.043831214887814225,-0.012467845270822703
COL4A2,-0.03605007761201351,0.00668642435802294,0.03467305828279479,0.0074834217510281985,-0.06728187329583411,-0.014132957921905704,-0.06040217863008524,-0.056853076289965415
SPP1,-0.013751103093927455,0.00735231241108829,-0.004340362702856834,0.08258092739539034,0.031308270624614665,-0.0938552698207759,-0.03324149882126602,0.017321890067246916
PODXL2,-0.020701559591730555,-0.021419288345344473,0.002594857479916805,0.023030434794109433,-0.03077165626673881,0.061985812336356826,0.07002858381131842,0.05181626105696388
FGF9,-0.005244243464836715,-0.030784205369918632,-0.012322902424621213,-0.023649744500045127,,,0.07483926913937422,0.006392327472980621
ITIH2,,-0.021044593927966544,,-0.017749601952615643,-0.06241692585675986,-0.04333377177732657,0.03609071607561602,-0.047937768543205195
ADAM10,-0.013605491222250632,0.00808383825892499,0.03417814783570385,-0.04301616391796924,0.00018346859137000944,0.09661037376575908,-0.03610590670648597,-0.0021736961363960938
CFH,-0.020696190787469596,-0.05190299104962689,0.013199769995047992,0.06567043960500024,0.04483055364364407,0.025362062327110618,0.061031122292142734,-0.05255489463943362
COL4A5,0.00899223100416469,0.057862823191849336,0.019436576261593327,0.047406582555704596,0.01652571078311068,0.05933816168081815,0.10172844348086048,-0.04464620845616461
LTBP3,0.033192078624346213,-0.0008476496141743006,0.005608867469940845,0.017750629239308983,-0.04210072041490377,-0.03877194914704141,-0.038449980392806574,-0.015483123852880554
GNB3,-0.03189679047736917,-0.006421499665942275,0.07682765268257057,0.05877188213852991,0.05126999309748556,0.009444652530338953,0.11255491576951782,0.06894622979936937
COL6A2,-0.018946270695026905,0.03469338444851962,-0.00453211602790925,-0.037225256460705514,-0.066661541597528,-0.04836014775206396,-0.102062799133166,-0.03756298206221441
PLG,,,,0.06988517333968053,,,,
GDF9,0.05988503604640055,-0.04548714844595542,-0.02436071790124277,-0.01993319817298586,0.07968581416364129,0.09454973737804455,0.040372996546712475,-0.02438690096495324
NCAM1,0.015345786312978301,-0.0036822701696358484,0.015886499781976367,0.02258599594991128,-0.0009009195034545599,0.06004830842386634,0.05522126905563916,0.03754157432738857
APOC2,0.048301678888315845,0.03801040074208306,0.006721960428204859,0.03132212780732634,0.009688174221497939,0.14088111198349457,0.0599040255047392,-0.04497930683965142
BST2,0.025865638034406425,0.04340159976873838,0.03561847876007211,0.027782271857874484,-0.08893631599810793,-0.010688674788534101,-0.017103135431216127,-0.00367467850381154
COL5A1,-0.03868440545365383,0.07522381104041101,-0.011457358025011018,0.024485922346290354,0.008128337775830394,-0.0054992248717699475,-0.07270524316323133,-0.02178541904558468
CALM3,-0.027160409124948565,-0.014514475733379162,-0.03345272691332608,-0.09346147384854984,-0.05791411713627323,0.005891384789753277,0.07601749729113787,0.0680530064526072
THBS2,0.015603995648599121,0.010977486512288586,-0.016501838254805272,0.03116941035601359,-0.02504674147823385,-0.07627676547922885,0.01628752180732272,-0.07389396153834464
SERPINE2,-0.04682079083232085,0.052845599224055954,0.010631535848363858,-0.02932372513263008,0.02967665316388335,0.008000538548881404,-0.014128525241009635,-0.03978648177472657
EFNB2,0.03592844565532211,0.00756228448706661,0.036786673044493685,0.02577497019778425,-0.011137733930601858,0.01685726527507663,0.007739640476882434,0.039694403541037794
PROK1,0.053051330006308364,-0.015144954226949838,-0.01680121683178071,,,,-0.02330602648241148,-0.017748287970346173
MMP9,-0.019394478380599232,0.041245413070977094,-0.017366315753541608,-0.04721725343273353,-0.19853087712992823,0.004000912632562584,-0.04138424089376292,0.06640838124864183
NPPA,0.031231440741243628,-0.03499580910345677,-0.05872697505387594,-0.05340438729976295,-0.03653111856115487,0.058035359274150114,0.06905917601761433,-0.019296829069792416
APOB,0.044493287648123346,0.05644491500964203,-0.02109736487194788,,,0.13869334790912305,,
C4B,0.034690903713281346,,-0.013662635140422371,0.01878958771476178,,,,-0.021910262779621457
NTNG2,-0.0227205653841735,0.02343389251583703,-0.024058391069678265,0.09189638040390578,0.09637990598903225,0.05598214786711488,0.028306440341935222,0.045449943636775215
LAMA1,0.033297975584345545,-0.0018398307330254953,-0.025153924890032497,-0.02109408750648353,0.036564568713871114,0.06713537939221269,0.09160404362745209,-0.023399793562228835
UCN,0.04695264086659431,0.002104242646981995,0.007474201397363299,0.017596285963147218,0.010395591481523745,0.09313483951847693,-0.048703525206653234,0.03160139630977015
ARTN,,-0.01637887729541064,-0.001434538852200706,0.013559855645486757,0.04737795783088162,0.011630643155299695,-0.03671903571188548,0.09802981445032076
PDGFD,-0.006687407045844885,0.058007713959431544,0.02936002870919012,0.05034030408672689,-0.03238620611514637,0.011579156012624105,0.007004988460970131,-0.01654902352693289
EDN1,-0.04526671481964255,-0.020784310783376954,0.03572486020178603,0.06536544752010118,0.019356083944062148,-0.02891128729422547,0.00727198848458129,0.0417334792328353
ARPC5,0.0053474566381783535,0.005498634586780348,-0.01952769312808495,0.05871962852523916,0.019073498345065196,-0.02956888971190829,0.02557522561017856,0.0020207141555273547
GSTO1,-0.03574986771717205,0.05029180391341927,0.002896984329917367,-0.011991864704201173,0.04701256145034449,0.009360083550332167,-0.031159117532370204,0.03903237750115225
PROK2,,,,,,,-0.023768075261857566,
SYK,0.0390593220508969,0.027201589848057737,-0.007511411355839068,-0.0165330766875631,0.025944967162169878,-0.029550604086423043,0.024910172328023963,0.04778088178975462
ST6GAL1,-0.05250704017696604,0.03586446534267604,-0.05636290749567637,0.03083717949255084,0.053280492594990826,-0.015147082467545004,0.050080024392065485,-0.026069480876862436
WNT3,0.03153985892963172,-0.014663233751837191,-0.007642885242464499,-0.0017089655270872799,-0.013264059721085549,0.10615529781967427,-0.018355815509309852,0.034208213486151745
HSP90B1,-0.06761168097126875,0.02407595557384878,0.05985877245724469,0.058951142409936014,0.08217253539472295,-0.024223383565445435,-0.09035943316067717,-0.0034846515275628047
ZP3,0.04305934507122305,-0.009197693295037295,-0.006540627625702602,0.02175847443304319,-0.05310456378271425,-0.014144286862318547,0.03975405701076676,0.018947742010495004
ANGPT4,-0.004574647833938445,,,,,,,
NRG2,0.04729693615977928,-0.0329725058059569,-0.014587122845340752,0.036558795641250044,0.0625785026641264,0.05420481702891514,0.12641589922746904,-0.00859272009136491
MELTF,-0.02550156330568825,0.06571531007246235,-0.007086778677861688,-0.004516840648946727,0.023571069566632675,-0.011617110777804534,0.03078687584451461,0.05696780648220722
NLGN1,0.05325463573517857,-0.01869315256341594,-0.0027919891298411365,-0.02116012342707016,-0.04123890829982422,0.09294397864616227,0.06576749546017839,0.041526690638767745
SLIT3,-0.03987318896505081,-0.035968428264103916,0.014843873222135685,-0.03733541883011085,-0.03577103097326589,-0.022593294183879835,0.004612786791173634,-0.01521859347472949
CCL8,0.14643580243361903,0.01571480769916993,0.04926305140739393,-0.011816203951693277,-0.04587376079939824,0.0340920969708837,-0.01834644027290465,0.04594350475641395
S100A4,0.05416994701765271,0.08084486773270977,-0.027237810046578298,0.07119778007412407,0.005185397973832246,-0.005214653146775908,0.022972202255798102,0.026319189425293783
TNFSF13B,0.0036110890045091062,-0.018938804709447622,0.02145477578782375,0.003943817491110219,0.08549958761428357,-0.012499140257067436,0.01705804279122035,-0.02115928578199328
HSPG2,0.032143601897195964,0.018142870317840246,0.03704665278988315,0.05454930461950186,-0.03416495126685081,-0.019162544382457136,-0.04702813860708274,0.0017397908641578028
FAM3C,-0.051448343125803354,0.020661448790265186,-0.010933307008335329,0.017822712951016815,0.08554756993099262,-0.052742942047466164,0.07417889709716574,0.014627873047578644
FLT3LG,0.027020184115824596,0.03822739896507048,0.016228488896869554,-0.03411621293394343,-0.07246412958443435,0.014196667844929822,0.020264877086374564,0.03093227896229649
A2M,-0.031726901422493764,-0.0737327438504109,0.05973886542318018,-0.006924170614239951,-0.07781332411940452,-0.012548995345752928,-0.03390487080669528,-0.025055715366829167
VCL,-0.040593269201014685,-0.02118952330456754,0.018139956064129898,-0.011432144712393164,-0.08835170089474838,0.006860281709389177,-0.0042688192215421875,0.010608976958251066
FGF2,0.044881649591615634,0.00575360332622738,-0.036837822683466796,0.061965677387076055,0.09269128131124676,0.03840321351507205,0.08154825847820038,0.003804233757334268
AGRP,,-0.01380813117165904,0.009943379422076168,,0.0349308400206546,0.024271574495388196,0.06976354125186209,0.06261362100986667
CNTN3,-0.02024161192788744,-0.03794470195456025,-0.031224052404646218,-0.02708004304666054,0.027991932738533076,,0.11377341773833838,0.05640991560468452
RNASE2,0.03528395238349345,-0.030170977197278053,-0.01185742021053092,0.09817409718525064,-0.01061252102635208,0.004686094990514675,0.08429180348907714,-0.033357520377598045
ADM2,-0.013247985210759709,,,,0.16690764943023678,,,-0.023268934943344064
GAL,-0.008401598375213367,0.02170578861078902,-0.0357659328041844,0.003050990838139249,-0.03644994460400646,0.0360595488617677,-0.012740129596166445,-0.023457143341814667
CXCL6,,-0.01380812325720084,,,,,-0.048490350085750165,-0.004343707517089292
PDGFC,0.009139064807977748,0.025550769342994308,0.019101898309967325,-0.01998501856044055,-0.13484587183990673,0.033193848475947724,-0.04468393344199657,-0.015425576326186031
COL8A2,0.03977089977535016,-0.0015831297743160958,-0.034539152242109725,0.03310248314299535,0.02090380426989419,0.012464100544081595,0.06664520650988628,0.01838173523012695
SPON2,0.03968964520756145,-0.056221971528984484,0.046392983302074586,0.029909266069245807,-0.056657333523743976,0.06736116559324089,-0.02832024311979331,-0.020178138194024343
LCN2,,,,,,,0.03858455690595563,
SEMA3D,-0.029350859679774757,-0.04316155184975797,-0.03093609284672861,-0.012799906191367201,0.07283006363831092,-0.05039197507969682,,
BMP6,0.014327275226043627,-0.016715767996344263,-0.011265181338807509,,,,0.029311433739234515,-0.0229008759132572
TIMP2,-0.030622769979948384,0.007730954662511814,-0.004804345522581372,-0.00854427406163254,0.0006427053695838285,0.09318686525178908,-0.05971087144167175,0.005807315652947453
EFNA1,0.05267123284524938,0.011495182930694733,0.0245372155463176,0.020687493798778465,0.11569350010044847,0.009312099236747947,0.010130795537648063,-0.014263183412713293
TFPI,0.00974033892752613,0.039259133966617406,-0.03203264517169723,0.011004427906586818,0.017640815588307414,0.029007459509373203,-0.031248121149384557,-0.02963408715655663
GPC3,-0.03053824166363697,-0.04641843292403256,-0.014777277700354644,,-0.05212613037553583,-0.037687858083937355,0.0686492019215796,-0.017618898918928958
NMU,,0.05358726107652183,,-0.02480888502860072,0.02082627688483248,0.002452301127976715,-0.027969147713695793,0.009640931988417563
SCGB3A2,,,,0.0777293322863938,,,-0.01959740994519527,0.022316342629390626
LAMB3,0.050237146224698034,0.004167083013214021,-0.009716004120132859,-0.04327609708576578,0.05098363406890918,-0.06318069491234934,0.05537157558495739,-0.02044303590762937
LGALS9,-0.015853532227244546,-0.009869635481062292,-0.03319663194572677,-0.022441477260873793,-0.01568361464009668,-0.06550901772745037,0.04290801637710885,-0.034904448978933494
VIM,-0.07117215869724224,-0.002956407583432839,0.07757753741511299,0.07624910100583095,-0.0927349838865949,0.022474492931943996,-0.0845439732649902,0.0001214344797971371
PLAU,0.04437489952169341,0.007660868695868266,0.02235489254381304,-0.018388822598166932,-0.04844052400306338,0.08180073114572782,0.004211130738867754,0.036746718735446826
TGFB3,0.028884358794832317,-0.04488246827330767,-0.0074937855491586354,0.0077193700210302345,0.004160390232875777,0.03154582939230516,-0.002817488158655342,0.027227599623185772
APLN,0.0262915810631532,0.04579414345389674,0.01663946966381077,0.0669270409782034,-0.11958445831215474,-0.034424031754933505,-0.015365328608598022,0.05068041253343537
SHANK2,0.019068396915041256,-0.046236597524398015,0.0017025864627244725,0.00370897188273304,,,0.06221752541869466,-0.007690073980631513
LTF,,0.02279935420642657,0.009616006005290485,0.07484705478894922,-0.03729126488838934,-0.027504240813138122,-0.002752690014644273,0.02691999442276246
PYY,,,0.005960498277336395,-0.010586970630911062,,,0.0055847823320169885,
PENK,-0.03629201296251687,0.008395754103324006,0.018955761597608797,-0.018921212652492584,,,,-0.024558869994336725
CTF1,0.08840380526879511,0.0015903415833674332,-0.009050346662107009,-0.019297905029320946,-0.06229369057798634,0.09328775339142079,0.043371008508874216,-0.054701799784589306
COL3A1,-0.03130695944345647,0.01654104012340058,0.027660340735315713,0.0036980692068870947,-0.057314564856068624,-0.018668412336735017,-0.029832577075033402,-0.03938997788525463
S100A10,-0.004940070316986158,0.04781243896833201,0.01703008021610079,0.06522109530674788,0.03393672857617561,-0.007985437431953644,-0.08728076758018241,0.021260250497573234
FGF13,0.05463205391214431,0.005770532276055207,-0.029206043126796342,-0.04236259669111655,,,0.10122651521266408,0.08279885840088778
SEMA4A,-0.011139469161948964,-0.03477323553637552,-0.045599158964656654,0.022671978147144084,-0.06835442230608056,-0.060059755825370875,0.04239631203929489,0.060551410568620914
EFNA4,-0.0031431286387400732,0.01965474939542218,-0.0021302371436697177,0.011435529244698801,0.03544891390296523,-0.03777316194284387,0.06524995327182491,0.08900322758879099
HSPA8,0.0707333587240356,0.03983131207753183,-0.04996255947125801,-0.038362916676246146,0.07695590188826446,0.1727772077491194,-0.003712409711803756,0.06604871717473047
NPB,-0.022849623724232746,,-0.01670535485664975,-0.023885155822944936,-0.049384851441071444,-0.007133612332981512,0.0788727136507945,0.0367711603488232
ULBP1,0.021760819178795684,-0.012985893379942994,0.015064533026019282,-0.011816203669641357,0.05331733290198899,,-0.022112096385653313,0.004221478307314155
SEMA3E,-0.01990840704906822,0.05124806203706271,0.04137177668008857,-0.022851029897082566,-0.04530665208643078,-0.033359157416157297,0.07248813367484178,0.07280938591670745
FGF3,,,,,,,0.15652124271242254,0.050259498412613804
ADAM9,0.051014512005743744,0.041407903650577296,0.06800820147226479,0.03344475213455607,0.01353379135247088,0.024726473083024326,-0.017584737945232035,-0.004005298043645433
ASIP,,-0.02049703817444956,-0.015410051233947819,-0.015169930521255079,0.014101837054692696,0.028747802503919246,-0.028240584428361398,-0.017633018591763264
IBSP,,0.016282652730872645,,-0.026723754128927656,-0.08828443823435325,-0.021136247903763134,0.01630517820724002,-0.03331782341140791
MMP12,,,,,,,,0.025879622494896004
FAT4,0.029377197891323086,-0.014671164309293883,0.05243311804253989,-0.022525122570272574,-0.04340119632784482,-0.007159320919486285,0.02121943615870448,-0.011175619721748012
MDK,0.05246468838048665,-0.020503039101420897,0.06050530611841118,0.04346426577058131,0.017119122527959718,0.09261747878888528,0.016594331475808865,0.043194027384593124
BMP5,,,,,,,-0.03778510463771668,-0.016496682601961795
CAMP,-0.01939447957793652,0.055356391675984065,,,,,1.3561878479521458e-05,-0.02526919798642648
HSPA1A,0.025459002070715324,0.06548141072941292,0.04042309819366551,-0.045506338203075675,-0.012861846728765808,0.014750893115824778,-0.07689652081353726,-0.02881209520690907
SOST,,,,-0.014580884121907915,0.04985368293250575,,,
SEMA3F,0.005414470238462796,-0.027711702543078153,0.0002918444017784439,-0.027432234622734745,-0.012023521840198809,-0.012054486562421356,0.02284288801738428,-0.0404887370076295
ARF6,0.022282960965366576,0.01227655585089435,0.045678211631263316,0.020095060176376484,0.007447422337846928,0.07044384448839094,-0.02065267944503064,0.017853771416461665
IL6,-0.02564957134740562,0.10115889191812806,0.006189974513157137,0.18813194514877243,0.1282038403285544,,-0.04104135325829988,0.008360751887682425
CALM1,0.012839873855984132,-0.08279327083665561,0.05233828719151269,-0.05825252467182901,-0.07317270294520464,-0.07281290782487178,0.061646581600442826,0.03641837834626474
VIP,-0.02809748552611943,0.010828849477457275,-0.02718516076181485,-0.006268617865256591,,,,
NMB,0.03667722477856163,-0.007405348344922152,0.04422988928098259,0.01971699529636787,-0.03879810850561143,0.02499018766579542,0.08763207126115916,-0.040297484924226544
CCL26,0.04540825127703817,-0.022103460598881294,-0.010399904504854113,-0.016718313467258328,-0.07663730358642083,0.021218146168327373,0.07129458577381512,-0.0064919707872010644
FBLN1,-0.03745545089120822,-0.046358118266830374,-0.0014776865355639475,-0.03562855300910505,0.10789377830408156,-0.12033002166647651,-0.020183547017835316,-0.0350675575757678
SAA1,,0.0517147938141701,-0.021233385088106137,,-0.04645162412592257,0.04268102162767947,-0.021011117615187695,-0.042586829794720435
MICB,0.04707729959800459,0.04361276608537358,-0.0039725713764860015,-0.013982066021109173,0.021440955500150388,0.09227903195677288,-0.022764108665297288,-0.0363518867255919
MMP13,,,,-0.01008930123457924,-0.04855860100588162,0.07764695593113834,,
F13A1,-0.02839318706419179,0.017748322636110658,0.09809612669521633,0.009869949485217841,,-0.003288687667396002,-0.0221508596317305,-0.056044779583970396
CXCL11,0.0031258533511387635,-0.018618446967045735,-0.007136725607676736,-0.01238734063150989,-0.047855097629182955,,,
COL5A2,0.01965479265522583,0.05808055592078058,0.04661930024070367,0.03428513623148026,-0.027843652249035886,0.06387964332754867,-0.023125213597367706,0.023160862985026193
EFNA5,-0.029705762376121304,0.008328182899838873,0.03278036163747012,0.02330701786436428,0.0016886597038201828,0.0972962943508698,-0.018312562173552302,-0.053924410906594854
AREG,0.03998499524070217,-0.00033456111338772454,-0.02292333299229197,,,,0.03976806915348081,-0.03762104170836464
EDIL3,0.010684882202904733,-0.070394435066581,0.008038429098620787,-0.019563997669056036,-0.04830621269673964,-0.01714423409321201,0.06377153422636161,-0.0003179184651306783
CD86,0.009845876608655399,-0.06008339233125478,0.011880259347021152,0.02042340416713778,-0.021899287478274066,0.013077831305669214,-0.013554745391353993,-0.008122305466634448
AHSG,,0.044331369744435675,,,,,-0.021866073122498143,
WNT9B,,,-0.01232856683365492,,,,,
HRAS,-0.004841677145707876,0.01313707573172296,-0.011727626850112888,-0.029535470540179347,0.0038614208655261637,0.08108045305838954,-0.05996492395422742,0.028594609775446134
C1QTNF5,,,,,-0.040155204636085094,0.00819937626540971,0.030202074287716693,-0.02025550261799023
RLN1,,,,,,,0.008074517021965762,
COL4A1,-0.025993668727793833,-0.004694014523942222,0.025773419152200244,0.037963039231972015,-0.07379035422522512,-0.010321609335240454,0.015293691370483573,-0.015329871710212854
CCL3,0.03667660815007505,-0.002154196444108817,0.021324313369455873,0.006845046946083148,0.008103267998947455,0.05585819671275923,-0.053730296230671035,-0.007439936307142168
BGN,-0.06908810614653503,-0.0427225455512566,-0.027412660215023824,0.02737305411637051,-0.05324055699629406,-0.06830776264369857,-0.024921232146342877,-0.07130097832186104
RETN,-0.01910412370830373,0.035835802687953826,,,-0.042383606999395355,,0.0006551927169283935,0.062405621333749904
S100A9,-0.025362661538915813,0.04350603017181736,0.01605139421387804,0.08475473185800567,-0.07559045114042116,0.027437799153295982,-0.02022924554945996,-0.023287178695263287
HCRT,-0.02288239187265698,-0.033134196685421446,0.022386403855883055,-0.019204331757693264,-0.009467798452263356,0.050331421101105916,-0.0027703614935179898,-0.007746634816098064
FADD,0.010396775388061948,0.014167304825220165,-0.027640537958676607,-0.007164874160519632,-0.02075002251528135,0.05290843371580026,0.06361404708808706,-0.0040283097796867855
ACTR2,0.042370080852563476,-0.0025342153378224135,-0.011375250587755395,0.03803372863677134,-0.08642472788789798,-0.024231464024907216,-0.016530407224027207,-0.08330674055899137
BMP2,0.03866392424942867,0.03930379559417479,-0.005181704417385419,0.01189632468189832,-0.00849203858989257,0.04181701142527459,-0.003929424508973274,0.018294293197505192
PDYN,-0.04368498921332799,-0.024724527268450158,-0.05180391615449822,-0.022525120053564662,,,0.07422090891291976,0.007407772340284083
CD55,-0.02326625741445989,0.010760873139915035,0.00924207448354281,-0.02490511535036833,-0.010919913952344895,-0.01261870078870541,0.04899951506947195,0.04438639012433958
OSTN,,0.1464511559175875,0.0406953565177365,,,,,
PDX1,,,0.018861420266194893,,,,-0.0017983627406673627,0.02948096905097964
CD6,0.00939482094555351,-0.019505817717099964,0.006156153512417507,0.03671841913825603,-0.05856463585323047,0.076819873649855,,-0.024196668484382226
IL16,0.06484422848939207,-0.03035610224300687,-0.04209580448606313,0.032091494617976474,-0.0037602387883015564,0.022134076306538703,-0.040501041530570596,0.05024082642599143
LAMA5,-0.014932911613366675,0.05401014553549767,-0.001956440114637866,0.046484400899703106,0.03240627783703611,0.003999293613014224,-0.03828074151141188,-0.0067267735396420395
RGMB,-0.008185600672693378,0.059304575713223104,0.013223807544284297,-0.048418306529198256,0.07064638266593865,0.10783531318611989,-0.004112944799199965,0.03562008366357608
INSL5,,-0.01380813117165904,-0.018884766091307983,,-0.06334264846026634,0.09228699617296286,,
IL12A,-0.005706260639120629,-0.005898920282609359,-0.011355357185563419,-0.018147512752476374,0.09279001823570886,,0.029572114556293473,-0.01982182573694928
S100A8,-0.014047452752574931,0.057941125493129755,0.001417140069490938,0.042179141293146656,-0.017016658825414196,0.02939109394488391,0.02390671239068896,-0.015005341310227854
TAC3,0.013443652830219635,-0.02701874780090459,0.018422933633761417,-0.028811916033663315,,,-0.023749058133959357,0.04663484295601615
TAC4,,,,,0.001041405479434405,0.042105739053624504,,
MFAP5,-0.02132114297276566,,,,0.018669200675969347,0.017336358774931025,0.07330883406915044,-0.010882437608257621
CXCL16,-0.019655953118704283,0.006037170966462752,-0.013644840229400166,0.012827910706365818,-0.0019520394848451031,0.039424889779324054,-0.030584613078009176,-0.03998680005734927
AGRN,-0.005616477999949679,0.02402869299930471,0.05255300677204057,0.022314358479813383,-0.035832536175328604,0.01198705821511643,0.03723291426227189,0.018278036554174308
COL4A6,0.0059675570267652064,0.02531616133454507,-0.018970715416178067,-0.01090665540739942,0.01837871009666011,0.1573750602594353,0.07513813274816937,-0.028213027212297095
FST,-0.0045086572111499666,-0.009584944780951395,-0.022493722513861766,,0.06274916457609175,-0.02492478867741822,0.11402663242374164,0.0009823985527849055
MEGF10,0.01706774929057642,0.01240990474484635,-0.04952195913352646,0.03539533153688946,-0.07157515354736077,0.02379283849068451,0.07683967138702875,0.015448916097500098
C1QB,0.08668046929838594,-0.020658903141635238,0.05090470653381306,0.031036900341182196,0.012399735305608428,-0.02951470852987149,0.05676667935141825,-0.01844003351248639
HLA-B,-0.01842991356469285,0.03947698173655151,-0.037782252613593935,0.031945829780366565,-0.0492477464432808,-0.0017433599073903541,-0.0710228498820899,-0.03756058961809557
PDGFA,-0.009726256904937586,0.012289479149322807,0.07240629760596826,0.016338839953805678,0.005009549278576028,0.0920048906494616,-0.05045257108013246,-0.00048629602407007926
LAMA3,0.033478353330399675,-0.013023162876036026,0.01167647970662618,0.05716409423952717,0.0750717702495284,0.13855015317878078,-0.01924576025497486,0.01827145399773492
DKK1,,0.011139501706309047,0.025232052324696604,,0.06398415569160631,-0.04761660973416733,0.007720761098918067,-0.03354466172991024
INHBA,-0.019104120931690904,-0.045336404852851626,-0.035080575935045155,-0.021352412694905433,-0.026246603039878188,0.07290117186395578,-0.03564974922868896,0.00026739963593841004
IL7,0.00657921827756672,-0.02685028814912417,-0.011164926100983795,-0.012934687463741278,0.16050480231391637,-0.04568619096013411,0.0328162261067302,-0.0335633447710738
FABP5,0.022685942254567566,0.02430477093094536,0.0007012756666851459,0.05130318248945586,0.03239213841778424,-0.02133654083980469,0.06889697411891332,0.020952196383641705
CCL4,0.050107186457053525,-0.0026832814196544913,0.011086544166488995,0.025613668173210223,0.09706334646677907,0.036718533339964415,-0.009758891914985763,-0.04114351921904281
FBN1,0.01800196042840217,0.018045149909369954,0.0128158989143308,-0.028682938130375688,-0.10562299257840888,-0.02663033741976354,0.0030665834823439203,-0.02016588829010732
TCTN1,-0.0006369139646333804,-0.030534861263622166,-0.010373186845747678,0.014996276848518718,0.02984018279473204,0.07330651474614013,0.03336287041336418,0.03643486629468765
NCR3LG1,,,,,,,0.04382615248710973,-0.030929301543141517
BMP7,-0.043066128304726704,0.011621514209214926,-0.02403691548890617,0.017263893721652785,0.010701909843943293,0.01640535584142664,-0.03596457710623899,0.025941218147555112
NLGN2,0.022516933134559543,-0.032987005752845716,0.012542846068492776,-0.04078064641649024,-0.08165922111712703,0.001440367007568941,0.10228452890895402,0.06015555713352122
CCL25,,,,-0.014883439710149157,,,0.10752100139076949,0.018980522050313538
NPNT,-0.05783067718830247,-0.009044858580203406,0.03276305906315892,0.021985396948000772,-0.0022121669264510654,-0.007513600533854957,0.05482069500641221,0.024710537650253987
KITLG,-0.021005300350626747,-0.03776657086276839,0.03329079765482124,-0.03824474372198784,-0.026569802000275748,0.09222691445610584,-0.00827289744319904,-0.04279264611069995
MADCAM1,0.019234174497558435,-0.016207983594862023,0.03258191695514586,0.10953452330284721,0.0037019424408885762,0.07129895358229307,-0.022596670486768913,-0.018463836966878224
F12,0.0008925449723659308,-0.024718881207361106,-0.0526515286007143,-0.01308936948355732,0.0012279881947616271,-0.017846642475197405,0.01964704699549398,0.07236340779564684
S100B,0.014778930562818192,0.003726939185887317,0.044133451265218136,-0.08252018245198584,-0.0182881179274601,-0.014397787103301684,0.11720890129548672,-0.027533103588602205
IL27,,-0.015144952564069373,-0.013192239472736787,,,,-0.027407995623938888,-0.017255690233216117
CD99,0.07131489820439935,0.0651494317580415,-0.058121961144614195,0.07289949533610886,0.07200110396011782,0.04961127697999732,0.0676973486426571,-0.04052128242190895
PDGFB,-0.023640732534986938,0.011981940479389379,-0.014997708750474797,-0.0299826163448978,0.018664371400150415,0.014054925083169863,0.0057411621166496155,0.03593024544766726
CLEC2D,0.007147836034240115,0.03096361172456506,0.03065157417559241,-0.007032996385404261,0.11689784342997062,0.09544764246481278,-0.007505946067816246,0.031689437442358345
F8,0.00212487175866319,0.02050226806790877,0.0052950681017843735,0.029487488256110552,-0.01606378541958923,0.06788001063719172,0.04381718487636528,0.04550038157721174
C3,0.02052996106531582,-0.01642254586203118,-0.017410282327476805,-0.003712067110668056,-0.009981032618848995,-0.012805296599937814,0.0390315281785656,-0.004658616548879603
DLK2,-0.006258756857123755,0.03605945759393051,-0.029406374317897388,-0.017343635468373416,-0.0016554227954102261,0.0032182957855131375,0.056853128271603895,0.04009132580517342
TSLP,-0.01968073336308174,-0.015203787874227798,-0.025423188709544346,0.0950456905429826,,,0.11773122584696191,0.046982998087479966
OSM,0.01557862165395567,0.05268827783147745,0.006295585694668766,-0.03207091415225673,0.054195604396539324,-0.051448276146266,0.018505393587987386,0.0022258636969710514
PRND,,,,,0.11599928320182086,0.08765400928813208,,
SLPI,-0.021776216561173536,-0.013053021502845706,-0.007224098251283257,0.04185116029223794,-0.014355476964339526,0.059103911936366424,-0.030702283882649287,-0.006137749066118908
AFDN,0.03371542760519334,0.03290567601730253,-0.009514666598692762,0.020665842049922417,0.03551338705209601,-0.028854636365347006,0.03728086713584346,0.026174112549916605
KISS1,-0.0018904334401531019,,,-0.01279991066725487,,,0.11127193296235105,0.042442411045254966
ULBP2,0.05190046954647145,0.04621987760409825,-0.011008620764160024,-0.020920387392865256,0.017172812786552118,0.005451553003936792,0.06071484512993482,-0.031302582616245536
ICAM4,-0.028594212836155,0.014002767323942077,-0.01530626456779702,,-0.05548818700415434,,-0.018965057302008946,
TDGF1,,,0.08563919087051823,,,,,
ANGPTL1,0.009929658939501197,-0.01380813117165904,0.03858093614102814,-0.01661204926750834,-0.035967191511217876,-0.0711913805771306,-0.014059864436960057,0.06564454757363042
LTBP1,0.02553652369560412,0.029375280254902738,0.00405075666265578,0.01440510704397173,-0.0673624191566179,-0.015355715353355403,-0.02625576268630793,0.014285707664100172
CD160,-0.02235110973846043,,,,,,,
