,MGH258,UKF259,UKF266,UKF269,ZH1007nec,ZH8811Bbulk
CD86,-0.0506731263315359,0.03401829462608926,0.08288867838841724,0.06253909230273798,0.06040449728481217,0.009719693740241992
AHSG,,,,,-0.03475255888824838,-0.015717127608889395
WNT9B,,0.012326582695656197,,,,
HRAS,-0.016129504741360625,-0.01925536799692299,0.0014359367543599541,-0.03834124146573081,-0.09202532851155786,0.04600180829580581
C1QTNF5,0.12376845013864508,,,,0.04551800269431178,0.04766248894621229
RLN1,-0.019081879990118268,,,0.03597337366781673,0.12116119039520697,-0.017571632176892064
COL4A1,0.12156377423595362,0.033749647612658466,0.08189707341883709,0.07438414120717303,-0.07705106912822669,-0.019280767857187468
CCL3,-0.05226666001492588,-0.01326642711969835,0.04010142783810434,0.008549477965199666,-0.014227640564227496,0.014131420012846613
BGN,0.08779684027558794,-0.019907200463155125,0.06062410402120753,0.041707853283451835,-0.03762931660520323,-0.008768002980567713
RETN,,-0.014555151404639794,,,0.09986996903066038,0.030580868545064695
S100A9,-0.061639298488489445,-0.007670423479562277,0.03066878736657283,0.09937467249142075,0.1926355161924817,-0.01733095275905029
HCRT,0.021792312613231613,-0.03051662272366451,0.01062596079687027,0.05160656396756214,0.10979651576391938,-0.007304927551950871
FADD,-0.07739597881161182,-0.029258958581126183,0.07989581042338456,0.04801154327119357,0.0039061341051125306,0.036760559786716294
ACTR2,0.028313211024176013,-0.06280177185350132,0.0350164535761825,-0.03627554787956206,-0.013604485221077298,-0.006540451413750628
BMP2,0.036277755613229934,0.022513558756639507,0.028291582296813736,-0.033093099023549316,0.0647259937930524,0.0057369397942759566
PDYN,,-0.002326037850140227,-0.09086830703472262,-0.047693183857543155,,0.0041229971316705
CD55,0.06304639085531819,0.0886412900417197,-0.04214422168899016,0.04917039345945658,-0.04555189282090459,0.01925335010673557
OSTN,,-0.012690508985957872,,-0.01971483448974072,,
PDX1,,,0.08909125862183602,,,0.0047743709664596345
CD6,-0.031164299780345083,-0.02411353036640365,0.07257713176778624,-0.025532617064245536,-0.037005243702185366,
IL16,-0.08847836019533195,-0.028674260603429293,0.012208431273108552,0.17046251470139984,0.08871461469949143,0.04102002235906704
LAMA5,0.07929128287671837,-0.02099013723612774,0.07909892148181609,0.03493243501841255,-0.04508166671854706,-0.012086986845161716
RGMB,0.019874841285390653,-5.6964647207511703e-05,0.07955263883247174,0.058284677873860664,-0.028988461986489696,0.001235024731721081
INSL5,-0.018520247167280658,0.03798133426949022,,0.0019112921455538869,,
IL12A,-0.01109100532456119,-0.002715617435869713,-0.006375961796269198,0.10457978668567058,0.024064825229533487,0.009475775909401934
S100A8,-0.08347008449215983,0.03168571591489443,0.007521613882823614,0.10510650152549313,0.15875772848713945,0.07056478036849241
TAC3,,-0.0008048869908023834,-0.01879818005208194,-0.015383662368772002,,-0.03995575081519152
TAC4,,-0.022773690226425593,0.023450434225696933,0.07886825780723743,,
MFAP5,0.003680816324569941,,,,,-0.0061123474833613516
CXCL16,-0.068200351745927,-0.023364241151362493,0.008096637977446811,0.09670680664777027,0.023762622154935256,-0.020620157699088797
AGRN,0.07027851214444501,-0.005616145162867229,0.11893894719487556,0.0721594868550038,-0.041098708794142895,0.02568520259321743
COL4A6,0.0477530455544571,0.0022193526243336316,,0.1576642533689978,-0.03725380818661556,0.04386505564238763
FST,,-0.026360606992357767,-0.012578570248709385,0.022430406031625497,0.09332369157375207,0.08968446039358925
MEGF10,-0.0382386395044993,-0.05317022428516136,0.04314140350526909,-0.003245802891668307,-0.058471151142097964,0.009888792296552963
C1QB,-0.15784375416764082,-0.018500276912120216,0.061288345815711465,0.12038006129820163,0.11969813958700956,0.058849979770382206
HLA-B,0.05844867957816362,-0.02669788683237346,0.028352119171229425,0.10155828306146526,0.15454092961497992,0.009674869279636587
PDGFA,-0.01671483330109299,0.014377483345691694,0.04830836761488137,-0.016200300718667987,0.05082132935789584,-0.00018570376333358382
LAMA3,,-0.02257668909441351,-0.01777817283402077,-0.05136988815890836,,-0.013833671375876797
DKK1,-0.019081884744821868,,0.03510690468944832,0.053300906620468345,0.08683360507064407,0.013902385647329644
INHBA,-0.02380463410684531,0.029559016862717554,-0.03296122169787277,-0.01815065178112149,-0.07332707754190215,0.034362937026198595
IL7,-0.011985477877626757,0.03876125436652355,,-0.006170599368765474,,0.08533204529798516
FABP5,0.020602543131130305,0.025917398671460153,0.10849285952634573,0.05368629101572446,0.11488087054460631,0.08870916430243116
CCL4,-0.023995805918971255,0.006104742409369968,0.08016264004327711,0.06412182171330233,0.07207392123691733,-0.0037426147983599125
FBN1,0.016069688695021685,-0.01610342465042235,0.13185916293645591,0.03863426015288357,-0.06808750922410298,0.014409043284069594
TCTN1,0.08723580150213965,-0.00833023035810843,0.04203808909245398,0.06008020495090266,0.09466910888855062,-0.015647046960696187
NCR3LG1,-0.0018498240466558239,,,,,-0.020829161038216838
BMP7,0.0628933363982809,-0.012620631051295017,-0.02370469743376246,0.05213352792931515,0.023862804052059768,0.02078983404829871
NLGN2,0.05803869754379991,-0.010567834770812851,0.03794252346173347,0.007412498737434628,0.09310286964998546,-0.017096119993059482
CCL25,-0.018520244722284012,-0.02008177948688785,,-0.007750934328229336,0.07025654857396572,0.08665438606269012
NPNT,0.06743322292529173,0.024701230508580575,-0.016526985004777478,0.07180262963439886,0.05741388345050253,0.04288948103551115
KITLG,0.013952674533526273,-0.02100604227939997,-0.03067353401259227,-0.008907381846351163,0.012580575695014515,0.01678046663469888
MADCAM1,-0.019081884744821868,0.0012224101472461202,0.042613056062489,0.05772611743460446,-0.035941570519795775,-0.016242274119679538
F12,-0.03864474321799435,0.05150938444606916,-0.028630550918511678,-0.006281741902935256,0.10665489977840589,0.02643891266551191
S100B,0.053060493257834324,-0.028530687860972185,0.014791600955429642,0.0610209753368295,-0.032320595530754795,0.03365798554625636
IL27,,0.04336032915119748,,,0.1575487373810791,0.0006327852856409693
CD99,0.1044408173551249,-0.06079630074357674,0.0732508919457878,0.09536794412231142,0.1301527013903987,0.08225751185589623
PDGFB,-0.010757339570039205,0.0015445223723131636,0.09242612178671337,0.030897198097328955,0.039969786091607645,-0.026259971897175792
CLEC2D,0.04475851813195123,0.006202272547524318,0.13010269005476527,0.04166376981060211,0.05883988774373317,0.0019280032087580512
F8,-0.02184098900880324,0.021921896699973718,0.04974340346064204,0.018401299498593458,0.045608423214370954,0.005908642896935561
C3,-0.14082653862242625,-0.01013088810451668,-0.01190282561833646,0.08702703433211387,0.05046148899759895,0.06254017532272067
DLK2,,-0.018131622635469493,0.028042903721429018,-0.000961157150215737,-0.035706032418085204,0.07377742619326164
TSLP,-0.018803030187927474,-0.027415036834057833,0.0022499564064448526,0.04134363693414401,-0.05249843772770162,-0.037318318625480046
OSM,-0.017942099539370034,-0.014276325681877406,0.029028147974188963,0.041404141010165874,-0.007432782797985915,0.10742691875624547
PRND,0.005484641570314073,,,-0.001653846612940296,,
SLPI,-0.014880058056430024,0.023218192226308387,0.05707187215524713,0.0636025673505183,0.04635410614157636,0.0066750118441949976
AFDN,0.07493885801608309,-0.01663200177972318,-0.002469793124038981,0.01918940097172169,-0.06489162775327502,-0.028120070013460133
KISS1,,0.01178518993804135,,,-0.039145822101584495,-0.015538417753148485
ULBP2,0.016036001996262306,0.011371649467426274,-0.021424706563788667,-0.0042633039105333375,-0.005906972647702968,-0.00036801259393361033
ICAM4,,0.08540688653953576,,,,0.10513461361787192
TDGF1,,,-0.015728106404829686,,,
ANGPTL1,0.05804233922091114,0.05412870587594113,0.05093008564662457,0.07464486320284439,,-0.026393290269170037
LTBP1,-0.05334537734645054,0.01929844364464229,-0.03605005234495463,0.047083475523366836,0.03551503517818767,-0.0074108425286806955
NTN4,0.1162302314156453,-0.024680858779389483,0.06329500965380877,-0.01662303232735198,-0.05470706903559867,0.04014204393059091
APP,0.09520592052015948,-0.02896277576858099,-0.10421168408044658,-0.10481625692410516,-0.003228526576043934,0.022571211184563955
RIMS2,-0.019081880782568623,-0.007892374193374468,0.015734745446349317,-0.049417500239524174,0.056442057261273146,0.03786255078187862
WNT7A,-0.019628412016684093,-0.009457438937127192,0.009161273079360998,0.030231936216087524,0.04838325755195641,-0.059239734312142425
GAST,,,,,,-0.015538418034307193
GPI,0.067099740546831,0.03128612515472421,-0.06452999727855604,-0.02561654460334695,0.03493041261150835,-0.044618128106141006
IL1B,0.05433472970272111,-0.014869378285273257,0.1085052918993867,0.05752833654401334,0.08349139472236466,-0.003098676345356968
SFTPA2,,,,,,-0.013427274301329851
HAS2,-0.004136037300699097,0.04145501424204551,0.08346224046290188,0.08625274108883169,-0.009288119513723912,-0.005283846724094542
IL11,,0.0028577035144635395,-0.016653054594865213,0.028606601007231416,-0.052082974523946376,0.0857891276248891
SEMA4B,0.05386043542477298,-0.0023695891491391447,0.0557792444176924,0.10985678767206344,0.08256625010608455,0.026072147387528263
FGF12,0.06543010188717889,0.01613192838640992,0.006847203598847412,-0.08123914488596366,0.0921659217085505,0.016688838694287517
CP,-0.024727668750903632,-0.013727984913341219,-0.016290903130981575,0.09282494457731069,0.0138577415292825,-0.025790622953013643
NLGN3,0.04716880084893734,-0.0426840459504487,0.012759375832213135,0.0877013344614137,-0.001447182328648776,0.026495213481260393
GZMB,0.11635814045129943,-0.01499180310360772,-0.03063245878934912,,,0.0021973813911834294
PROC,-0.008097170297751465,-0.02821381117574614,0.020144451888613486,0.006397223363255633,0.019341906373759266,-0.016413859714052313
TNFSF11,,,,,,-0.01641385340755458
AGT,0.10595424506738507,0.003564552350323081,-0.05614192133609248,0.11439357473057846,0.14817382474147778,0.03745939381615527
PTHLH,-0.04002074337602309,0.08919794342583032,0.03180307264421699,-0.007970079948093732,-0.007033175363735321,0.018735127227544723
COL1A1,0.07372753043080874,0.026693796665667267,0.03750567721438831,0.08947202229930759,-0.07945780558177838,-0.006290993393198733
LAMB2,0.030011427422476842,0.019907162654122176,0.06413372376447234,0.09818838307348213,0.0321475245501294,0.01406950819724473
DSC2,-0.039683755115266915,0.0023883243065767807,-0.039426430816384625,0.08954469838984726,-0.020423535765419675,0.039783782380951885
WNT5B,-0.022256572689086006,-0.03386179803350122,0.04768046640175002,-0.03416259493703768,0.07213942151185274,0.025675691881931688
LEFTY1,0.023140138565605164,-0.03232448307467722,-0.020258277054050852,0.04490664511747009,0.029415043735870974,0.002877180871005223
FGL1,,0.031751269720531654,0.08625510253468507,-0.026066693985689917,,0.15335662369030076
CXCL5,0.027069130822767417,-0.01179630328123505,-0.01303855900703098,0.05319212583028537,0.12509725010062386,-0.009185740155952556
S100A1,-0.11938756090349995,0.01191977399590095,-0.026936454281622328,-0.034529292940840346,-0.061573154665919415,0.06283760804636988
C4BPA,,0.07091156674602868,,,,
NPTX1,0.09097949610880782,-0.025213177445785315,-0.07705504959870833,-0.03689799874244726,-0.08990064756069534,-0.010732932996684545
TGS1,0.027458757744312456,0.0320116300858814,0.02662458120529527,0.031208665801106827,0.08949369766706178,-0.0015306127343946725
SST,0.015101978348097678,0.030766760954192014,-0.047095702364254734,-0.05738869562820606,,0.04207458030589148
IL34,-0.024001368394587705,-0.03853352029894155,-0.05037320815725587,-0.0069948965840576005,0.03875432200916025,-0.0028929588707570226
DHH,,,,,,0.11380779448836371
XCL2,-0.03586760030119855,,,,,
TF,-0.1408912396385792,0.041591493169238415,-0.006075522470601284,-0.09594908615272466,0.04300936228644581,0.05389279566100121
IL33,0.11644638973231453,0.002501629874431326,-0.0032774532618017444,0.07486832364427148,-0.046245807487873776,0.07516756552331175
RBP4,,0.07190808479185419,-0.03717742666294899,-0.07524425044634392,0.016081151934958793,0.052180721188248604
CCL19,,,-0.016653059505308473,,,
CCL20,,-0.018841026820794565,,0.0017165587716116433,-0.03351519887030483,-0.051694604793593175
NAMPT,-0.060427457565355704,0.009704999937660315,-0.010293599660732901,0.04907505689627573,0.1694822850619025,0.023280615320967254
