,UKF251,UKF255,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
DKK3,0.0022207097758022896,0.0654901222387374,0.07198902023445515,-0.0956906809915434,0.022846389832185454,-0.054577026060424236,0.07049590026241244,-0.04611777746152612,0.01576052636158198,0.042186546211805606,0.06468370468565961,-0.019236816516381795,0.009815080760468931,0.011426455503528986,-0.009964417013745694,-0.04843319008627017
COL16A1,0.05302854710872565,0.10422857152577186,-0.007931357160831312,0.07152553431567758,0.039345026398546847,0.029852929677995695,0.016263359088150017,0.07039595344336161,0.11330420798427206,0.0835494854274881,-0.014281453565291188,0.05426921365547462,0.0373630083342439,-0.028706007849316865,-0.044170325451062295,0.011992981180550779
TPH1,,-0.02656287154307866,-0.01937033456713673,-0.014479839724582002,-0.035236423107581565,,,-0.024451479386986583,,0.11916939765186323,0.03302395175145369,,0.006797586025433616,-0.0006097872638706942,0.03410245386662231,0.008694571189517903
TNC,-0.014997078165995005,-0.012462019590532265,-0.05654794684828775,0.10658812685282838,-0.04671607076958197,0.05915559223065702,-0.07231680653687839,0.007889640773227416,0.03391673589736454,-0.03536074471659664,0.060050484168320394,-0.032711565947406186,0.03679172063813842,0.08613661702691121,0.008819205123117426,0.05098645772103104
TNFSF9,-0.006512858714762206,0.11210475506387073,0.05645297405873454,0.03236134591628832,-0.004430442024695618,0.06016810270851458,-0.03427058585554572,-0.041484885279472056,,,0.051646583704606015,-0.052462936298846526,-0.025180024601980638,0.0672981814080784,-0.06204446844634539,0.021708211524031757
C4A,-0.00526330850777817,,,,-0.018060874213876425,-0.023508130812902265,-0.0171723924823283,-0.02149377924172264,,0.09242012026585873,,,-0.02652858682909436,,0.1407683015202119,-0.012397333516479762
CNTN2,0.09411217469846747,0.043192650626972,0.03713026940949347,0.04672288516434082,0.02181889714718345,0.07991412835181816,-0.018182823997571224,0.025251249664166663,0.05171957289723039,-0.077569295892287,0.04143070434921493,0.04356370109757084,-0.02919530680225024,0.027062640747885783,0.020438596765140586,0.011475647252165695
F7,,,,-0.023479047423424045,,,-0.015655676653568682,,,,,,-0.033424487743238016,,,0.07040062059726132
LUM,0.04540088096952205,0.02833594538923695,-0.040872153419194965,0.008404700316114974,-0.019329036452199806,0.08933629445512334,0.025168919085623232,0.05645987223327441,0.007666776353862664,-0.047797865538287854,-0.009430214029213724,0.019851951590628997,0.010651963325910882,0.036831193776042714,-0.028220209931249362,0.046901601633589626
BTC,0.01836364511019675,,0.05660888766445287,,,0.04805989813330327,,,,,0.023880365358550506,,0.04982144675840885,0.002369119952927328,0.033903281514375924,-0.03283614845860522
APOC1,0.006709275758341926,0.046324079981620025,0.11551055162927831,0.054013583949983845,0.013862673433518397,0.06778173745843695,0.06721297586092236,0.028978063599732425,0.06075374711243495,-0.010173344265803077,-0.023548140445630684,0.04234837236307733,0.003104956047010107,0.12864825929683793,-0.005729467729701811,-0.058837132126986345
PKM,-0.026949812271066746,-0.07465050178486599,-0.08025028684216953,0.018064435520038627,-0.06467114792583792,-0.048406081019477534,0.05517358089184368,-0.055768174633317714,-0.03591993966475936,-0.08410995756845864,0.009935047122191825,-0.07469137965659978,0.0489365616920665,0.044381151415583464,-0.06577464103047878,0.014090424976134126
TNF,-0.03137400838698593,,0.05180044418663934,-0.03445841546357674,-0.013118996334331072,-0.003981067483165316,0.06549386815301934,-0.009578055425606158,0.0012395303008042788,-0.03515390804534992,-0.054302126401665984,-0.044360512354641723,-0.023470475924883275,0.01454372924524464,,
GNAS,0.01854068265486334,-0.042157976737377895,0.0752743700581997,-0.09428753292815147,-0.018673586194774223,-0.06802174213896245,-0.04798690407122104,-0.07544136479495235,0.02656040182599667,0.003959252397063752,-0.05326323427353628,0.037216342415022544,-0.025958765155176304,-0.03562555639940382,-0.015416184756546459,0.016323019897011102
BMP8B,-0.03541773150223208,-0.015150978024592473,-0.023109470049759596,-0.03171653392084796,0.07270300689454191,0.07739525445403429,-0.03648783904582989,0.008660976406766264,0.08644282740120553,-0.019069969154879733,0.037454108926554805,0.08435649605638522,0.05785364987553942,-0.0013078940492621744,-0.007817778806897598,0.048191234608563886
LIPH,,0.00810878591791885,,,-0.01456200185432082,,,,,0.04342445829263044,,,0.16181588156141052,-0.03887745338455549,,-0.002887913692325756
CCL28,,,,,-0.022423087256796682,-0.010747889720497384,,-0.01939108532974415,,-0.047399644850408186,,,,,-0.024919639956083667,
PTPN11,0.028168463531869845,0.06525324327481005,0.07740951910884585,0.0332929818018598,0.03163425784289033,-0.05354628839097883,0.007881830344241988,0.002556875278062754,-0.05054088388518532,0.01472486845105311,0.05599937794778043,0.05737220664044777,-0.08066305571412036,-0.030801913347896406,-0.05302966125651694,-0.019116163030615224
ADAM12,0.015017119251672997,0.07202901033891733,0.005199301045447764,0.06445547861033375,-0.027261898717503775,-0.05014929576287828,-0.038995209718166834,0.07340429033538017,0.08166600522652137,0.009195191774319277,0.03172273027294741,0.04409287019251578,-0.0405439830189824,0.050311892703576507,-0.013298025220335477,0.07609800254193642
EPO,,,0.03306533553199847,,-0.015235461149937561,,-0.014234745326765667,-0.02445148297776914,,,-0.05649310306717904,-0.036205320362067396,-0.009390133374609451,-0.04037719910781292,,-0.03246333551724681
EDN3,0.05256006626374455,-0.022484882691222813,0.04803004787582323,-0.04160155891124733,-0.011901126896751123,-0.019838257575759643,,-0.02470378589276916,,,,-0.027743865213238652,0.017771504864477473,0.0021758178432235596,0.03380670869178155,0.004151971289147016
CCL22,-0.02646679807884958,,,,-0.03067693096988433,,,,,,,,-0.02928867411837767,0.021892700369068395,-0.030932874909455548,-0.028485163700152513
CCL2,0.013027240429254907,0.021520052643862073,-0.0997193954590232,-0.0758647977918323,0.026013855553437458,0.07773405663566137,0.1103036342026863,0.044093373289981655,0.006257587514009798,-0.03042529135198798,-0.0034664922373668122,0.042145828751926906,0.006586399561186452,0.019633179220714628,0.048899738794935754,-0.011871944068271998
DSCAM,-0.021340206308844364,0.024590434602983872,0.005165501246589888,0.0091098274462332,0.027624965758425508,-0.04772996571049548,0.12563878646272084,0.019400695405580082,0.07603755301167497,0.042536445682926284,-0.055245314275537485,0.027952639771734313,0.05083590329640941,0.02079506619570355,0.023613893922607033,-0.016344502553245183
ANG,0.01839043498444096,-0.036766842561542765,-0.03576948324861321,0.028473660362735437,-0.003928277202869054,0.00396867719018502,0.13481986689926648,0.05680484677464735,0.02465735315133318,-0.0014108327082539014,0.016500602416951175,0.027242048673133245,0.11455059615106791,0.07043646297655526,-0.09345030601412806,0.021855720654583657
FBLN2,0.017455384800705073,0.014998038181164549,0.05436200773864442,0.05188359491668304,0.027448132497052764,0.007350989816287607,0.05168947282769843,0.07249893763182319,-0.028224837288012672,-0.03200982736646455,,0.028855082357711656,0.02489233014062798,0.08195995626173216,-0.05287181512059937,0.0906395108826949
VTN,,0.11862140554676127,-0.02095605728580579,-0.03957801385131442,-0.013695971611493284,,,-0.0029913293652355268,-0.02525630785112285,0.10680672657558635,-0.05989866249347961,,-0.014157128453629065,-0.028392432434716106,,-0.013411451831643488
VEGFA,0.005570028860610515,-0.10191209245759622,-0.09329217560443816,0.023889120895401853,-0.05155483155538696,0.018530939239917426,0.014598397719833754,-0.059695378113644726,0.04670539901029856,-0.05724657052841788,-0.07395117485775157,-0.031076826560805234,-0.0005436592448516663,-0.07601248655839651,0.015229883814609563,0.037226354007798224
F10,0.08690566904366104,,-0.00121687591797364,0.0020401173862142413,-0.016705353859880666,0.034960877100224906,0.0056494120989651975,,-0.027396281400302275,,0.06586225945958772,,,0.03483384848365988,-0.02676276222784466,-0.04235850931991489
SERPINA1,0.004623106567788874,0.0647361650404038,-0.043361381120269285,0.05189852521274936,-0.020003885452011635,0.018115042186433627,0.011497319412623518,0.094951866701398,-0.018297078614407537,0.0011949678581368106,-0.011753747260987496,0.09468097528030972,0.016113445109117625,0.080213114679843,-0.011355127283306449,0.02630061429571352
VWF,0.04248452783241943,0.025937798839593126,0.048050481466067635,0.019503922918555287,0.00849994779293296,0.027106726578015553,0.005335688559074437,0.06689367620221004,-0.008501817773894152,0.0028380888228035552,0.0752958203016845,0.08768065465301865,0.05013497633992963,0.013911524007873086,-0.036918266946019095,-0.014111178533041797
GDNF,,-0.03393419192195614,,,,,0.020662383346497885,0.0029325929999017846,,,-0.01927873700370446,-0.030919762864137938,0.005328612231499506,0.0007019584443599242,,-0.002555239928915518
VASP,0.07721949238992334,-0.003790335780212805,0.0019309865737177662,0.0723349158652916,-0.01781251191183489,0.06072091761550114,0.07962116774453082,0.032888092233811936,-0.018130558638045545,0.06931967762006509,0.06731491821280258,0.020929733558691176,0.005949697438342775,0.036069479298063534,0.029183406496572174,0.05100821429791713
ADAM15,-0.015901593009676824,0.03872426325423859,0.026613051534361692,0.008815098811564486,0.00493441820092459,0.031308852005726064,0.03606555650598723,0.004792241259646528,0.06310789461243979,0.03465427399882027,-0.026294040246275664,0.11074250714554056,0.020623321420715806,-0.016811033755376698,-0.020194422346593546,-0.03299915291357014
WNT2,,-0.014547076346669694,0.1333737724305536,0.06776071050975206,,0.07769547521797684,,0.0655564777943311,,-0.05770722746745895,,,-0.03209947554794273,0.028653289940954667,,-0.02919892377496874
CALCB,0.02223491416557159,0.027224002206819024,-0.010360435083889527,-0.025954193464378106,,0.025842061783514485,,,,,,,0.10064904405377707,-0.03980853815458057,,0.026829846192384574
OLFM2,-0.016931840628090448,0.04783943450478974,0.07431462097388455,-0.009223213151674807,-0.037167281028372925,0.02019390827253373,0.07644082041114274,-0.03695036328267489,0.02543824204029989,0.049591115246833094,-0.008102816355874015,-0.03391483452544834,-0.048597456801932594,-0.08026021812432446,0.06029787791269366,-0.03451357335989458
MFAP2,0.026751596451893407,,0.11734207277769203,0.08183611793324258,-0.011857352011470165,0.015212726696637592,0.05890252185480186,0.018677946637235706,-0.016942110356534982,0.013627003287033982,0.01786434468082391,0.045372894830681215,0.050369725708748966,-0.028193974120402036,-0.045044980158338986,-0.01430292585180931
HLA-C,-0.0627722352778103,0.010037731979054738,0.04486728569793033,0.0609115788525579,0.05948704195264597,0.03599465846877227,0.1222689429460611,0.05568449423396731,-0.023624723515923724,-0.024555138842649947,-0.06535307777942342,0.023939691528617933,0.11763578263239094,0.06580491469433535,-0.0038531440855296972,0.08029689701509826
THBS1,-0.043362631149774775,-0.09385055507553874,-0.06039092327513151,0.02928201272939762,-0.022663087195768164,0.02412959458257526,0.05679085640005863,0.061912400564356186,0.07178714589934396,-0.03924319796873876,-0.04705633433524127,-0.011525808565073204,0.025004433072224105,0.048024046121989745,-0.0036253588758659453,0.0390414792463087
HSPA4,-0.03902051723735626,0.01336330272930877,-0.06970211217504826,0.017305136117857788,-0.06595170444104487,0.0948690878113692,0.06306940882457553,0.027241541693614098,0.07188783243637074,0.030190075680426705,-0.03028509882263164,0.0016965379805805104,-0.011633935371878732,-0.08468816462169736,0.0019216050086707048,-0.044985430575804945
LMAN1,-0.0098084900777184,-0.06028358085049776,-0.047231231684871,0.07242331575999034,-0.023352572748681934,0.004054055572689833,0.05500490194290523,0.03538362088600996,-0.042146839899377626,0.026728692518889673,0.008575242883609314,0.046956950549677315,-0.0398449260536268,-0.0216108587877093,-0.012075049313594014,0.009852642881241033
LYPD3,-0.011257914181619633,-0.02613778448577391,0.09939881823766365,0.00993010380841349,-0.021330871072008966,0.03495366189024939,0.021591925583967875,,0.038647765740996605,-0.057707292042175215,0.1351342025870151,-0.03938756350961704,0.011485685294987733,-0.02650168557089327,,0.08131660302123661
APOE,-0.038224502384371105,0.03068284762904507,0.0013149344735460544,0.06801867082889979,0.02793905832453562,0.059162496620702526,0.021247797013196155,-0.0641469620605057,-0.0008887956947971619,-0.009567614298757415,0.08021526622534934,0.05897063620408706,-0.03279217059670706,-0.02493538320956744,-0.06005664758108866,-0.12403640017640201
SOSTDC1,,,-0.026162101554480368,-0.01768308760523802,-0.03684953062192187,0.022772776520867948,,-0.037180625297294476,,,,,-0.011282463955198895,0.02023572575531021,,0.03446128256898538
ANXA1,0.006507522586857169,-0.052975869337468943,-0.06867476112897125,0.06806718392489473,0.05804653295324387,-0.016633936035653173,0.08061532325002219,0.04080195495411322,-0.04927827851695353,-0.053221046228067996,0.0798739849628929,-0.05781800987124321,-0.007928977570418891,0.05822334968051221,-0.0027108018025762152,-0.03892326161880699
WNT2B,0.005306878121650638,0.05384404838868247,0.04460527568805958,0.13637951916440014,-0.037557730765349025,0.06377103726216664,-0.024477469925773328,0.018451490258343625,-0.06395716838845406,-0.03299660469095052,-0.010308119323158678,-0.019588404366647837,0.09587344847949571,-0.02892212951321105,-0.02567513182299969,-0.0026034403579088517
AMH,0.03587950200860287,0.001046498231653925,0.04524700980955404,-0.03883919353484651,0.02867617637189504,,-0.034947036846870255,0.023682936632704762,,,-0.07610569716185417,0.012628511006367542,0.07823367996876666,0.0031115301173077286,-0.024919636778299867,0.021910118885088124
GDF10,-0.027446888875773012,,0.03430576999036533,0.1033111910478534,0.007138080434868122,-0.00021764339190039086,,-0.00039470968216070523,0.014029322024255539,-0.032713700303250715,0.06726115870072853,,0.01564403082346075,0.08663952752512406,-0.031451380218678784,-0.014065114427674304
EFNB3,-0.014378382171714986,0.12425721155037586,0.032123655742001704,-0.029467281962470192,-0.048651971091174584,-0.013450382610747706,-0.030958554969565157,0.011819398371221717,0.09513786748610553,-0.05176802593906806,0.046900662330989336,0.09805273009866071,-0.02894887592437998,0.005572360156483998,-0.054773248896312195,0.08055966498135883
LTB,0.01951537809973675,,0.08151799217901941,-0.0150207798760688,-0.026508525246877863,0.0503924343158977,0.02804285467872349,-0.0037244273464454337,-0.008012660888226192,0.007068896016202865,0.006496567549137142,0.010576588193217867,-0.00727600353842179,-0.010508965403084504,0.0045791604371241725,-0.007918174040348426
ANGPT2,0.0011575557109163618,6.838955782553752e-05,0.002084938960399504,0.041058464075729224,-0.02909702252081204,-0.01768462599582277,0.024536003244857482,0.029769965201215172,-0.052690959759918,0.029815597789017434,0.04922248329744333,0.03547526519192347,-0.031718305277909246,0.0019328727789958164,-0.004994435667546042,0.058387124568673024
NRTN,,,,,,,,,,,,0.037708487200634,,,0.09910141495931042,0.06935909008036191
ADAM17,-0.020874910177713438,-0.01757310186042152,-0.054178114763348106,0.11712597519471975,0.02667975783623263,0.058482472642832996,-0.018236543167639795,0.09261923307485609,-0.05118999732866792,-0.014157560012531059,-0.04702058850643774,-0.024509171707727453,-0.010488367792404415,-0.034450487642129574,-0.06665990809086038,0.05705443069212073
LRPAP1,0.02259287681049882,0.028724582473877824,0.048416116152861906,0.04473271221215112,0.004390111549542122,-0.01744529871701489,-0.01952376957394209,-0.042257274365859965,-0.028902994568975195,0.05672309264890992,0.022016800268023225,0.018359551917471538,0.03840392201985189,0.012068531667293712,0.05311165417894002,0.018481200421266417
NID1,0.022662676355255578,0.003569105046177653,0.026730908548288752,0.040399583574642746,0.005706742055960055,0.0285256447124749,0.03346952017886183,0.08108920710965012,0.016067846986982878,0.07513591902978745,0.05630647581846,0.12498543896809,0.007845947906157053,-0.002941676229086464,0.005837035506716473,-0.04707634195830137
MST1,0.07062192287514502,0.09296156530739272,-0.037912399120228465,0.009700234423102222,-0.018898975487758436,-0.022771502883602513,0.03736051348589477,0.04544065934426329,-0.02254199220076603,-0.0002717305209268285,0.025878910484379545,0.056643681184923585,0.005089460573359667,0.08366320799266189,0.06096441237702774,0.009954281292685321
CCL14,,,,,,,0.04763301593684502,,,,,,,,,
IL13,,,,0.09054927273109599,,,,-0.028676945328434424,,-0.04669276837278331,,,,,,
DCN,0.06827227557268396,-0.009136050640550274,0.05702842026329908,0.02007883400482104,-0.006091397804655515,-0.0056126877494482585,0.03296349223441563,0.03770063615341512,-0.009270259381372735,0.03339223098253288,0.0514273232120705,0.05859088270380741,0.029997917449257068,-0.006912387908995036,-0.028069992257523723,0.00030423778027209987
IGFL2,,,,,-0.018060876124936627,,,,,,,,,0.003066761636134366,,
COL7A1,0.004122535039282828,-0.012818190385171511,-0.00506187799113425,0.05913806566961932,-0.03701900775343226,-0.03990702972857062,-0.033453899656575074,0.03381650196936415,7.780138208677301e-06,-0.016293114870287412,0.0466711367224346,0.08691003244928613,0.040486290356868376,0.02607238830115837,0.08787353591738761,0.021913398173306765
CALR,-0.048817934277479796,0.009706645884701418,-0.10147920438456884,0.05175120782251256,-0.003138661022764303,0.039914764277520796,0.003667093458644145,0.005630379490290023,-0.007944046710381354,-0.013408436870418892,-0.043256927294050035,0.08004221240586443,-0.03249164926086622,0.004613692539322552,-0.11241842942019396,0.04005807446107314
PIGA,0.01754881030052362,-6.722645840442973e-05,0.03807756196337388,0.06976971148141435,-0.018426370749227827,-0.050393712795840415,0.05778369358165438,0.004688469239276609,-0.07132771076840232,-0.053969999217132594,0.07263314210579337,-0.029787554153124642,0.10059959902777414,0.02293602808567429,-0.02410213620039312,0.006057673899684967
CD200,0.06569563676162433,0.020321499722426188,0.02755854551307214,-0.04734437328495035,0.02014010207623994,-0.03503614504060209,0.018864310983755798,-0.00903773497887805,0.024753482134384098,-0.030956002806767642,-0.037158066521339815,0.030062288167974183,0.020288208360866644,0.05095859187650011,-0.019538944003168357,0.04722636140608283
GRP,-0.023297305197422288,,,,0.02070148835697806,0.04011696957611946,,-0.024703789610873206,0.008280076777911632,,,,,0.0649050570117187,0.07335917768374604,-0.008757337707185254
CDH1,-0.012726589954611798,,,0.06583615027078751,-0.05213578109906111,-0.040671907241678004,,0.0752432065254699,-0.038614180310713765,0.08313160897481545,-0.02932580979764852,0.033570620244306605,0.04159322632314956,-0.013813078760698283,-0.03625840926314344,-0.031967714408851884
LPL,-0.06115979937135267,0.009379928662534348,0.10299311938247067,0.06227720070382475,-0.04338634730503622,0.017302386749962977,-0.01156664980940153,0.041681294502871065,0.032420638677360246,-0.09217338946790422,0.07811114368021496,0.09512174544261132,0.036621306277525835,-0.08403132949192099,0.01939761194452795,0.02416125814068198
SEMA5A,0.041927248478292475,0.07036448660918862,0.014477787864687305,0.05447755673585819,0.0006422370813295092,0.04080510632422638,0.05142197912263488,0.0020312796113660363,-0.06319371084802936,-0.004986497722411234,0.05180013002902537,0.01354830673712257,0.030027699823389913,-0.016283459556505453,-0.048474481710585535,0.027880558960074398
SEMA7A,-0.022245304925024953,0.05942005165726015,0.019530449447220398,0.03480556681111506,-0.03870843021266237,0.03515496465920299,0.06953403131127557,-0.009262429918861706,-0.01407461017748743,0.021183327189791268,-0.0040282933756254895,-0.005369188876412167,0.03699101783406167,0.03672762701192897,-0.05657199972497877,0.007244767008989884
SEMA4G,0.1086986965141302,0.014326892623988783,0.0856478844297652,0.02220169201700778,0.044386341421449746,0.06603948016276208,-0.023427712956155686,0.04931501912133016,0.021239556525833814,0.08423399456168375,-0.004768059290104485,0.017877170981111336,0.001333965080897368,-0.017299836395865,-0.012241658284243001,0.034502196215494184
SEMA3B,0.07192919922242412,0.029456930479298274,0.055360285701374135,0.07109001056448629,-0.002189323553403948,0.05542945397145977,-0.011312316569050844,0.023332995595292068,-0.05939571372168129,0.04364834154729537,-0.009938393743865855,-0.06768793896462769,0.05421151001275606,-0.10811953097605209,-0.020311163704132062,-0.022401119147153682
RPH3A,0.028640684682288062,-0.03724335985603656,0.0641520611364986,-0.03642771852473039,0.00899296377801093,-0.03027092128277129,,0.03814640483479489,0.024407750536940748,0.0797645104475315,,0.014116973653340574,0.09165366223914695,0.022611088196453695,-0.005875425939979689,0.0945555842675962
JAG2,0.003135597510078234,0.03475616982539653,-0.01618000961869134,-0.036195833805482414,0.012419742481693622,0.006111989323149031,-0.007717870088757231,-0.0025899038477976348,0.05667787509001712,-0.011548659076939456,0.0007530088653794451,0.059353333983536684,0.02736984963959559,0.011923312660196054,-0.0699764013381986,0.07503364465733879
CGN,-0.0007536697240550941,0.04227911787848303,-0.005993345447356098,0.028798048800451875,-0.02903063966666706,0.06690418642990895,,-0.025133400622112934,0.0897684243889998,-0.007992940206175341,0.06198177470636419,-0.01970400760596842,0.0477559405681443,-0.0008406388990249565,-0.01427280010122122,0.053777168596746916
GDF15,-0.0005197900866463335,-0.04334999719161938,0.07350241376520067,0.1000656917984416,-0.04183367059702821,-0.007465328199446571,0.010564247279033032,0.014801792370911157,0.013224384884969412,0.06321392607610973,0.0020056561313074495,-0.01340214791405495,0.02147950337377605,-0.002433757492993177,-0.0361716718673344,0.027898382649100648
SEMA4F,0.04306551226759791,-0.0011125078042370114,-0.019536437278762368,-0.07978922959465501,-0.017328324964093623,-0.016473886948171142,0.027023642717893138,-0.0481499101204993,-0.002015313661654992,-0.09700735814271833,0.1382886098202174,0.013709512694377705,0.025511922371712445,0.04316017784039681,0.016915200197546023,0.03152587670793505
NXPH1,0.0359464677851334,0.06183954914902122,-0.0250050341514573,0.11043596932850984,-0.0056964424942845425,4.0830190970823045e-05,,0.09219430212058088,0.1089348274522077,-0.007093088083303179,0.03174108042198029,-0.013717468444033152,0.0847905844299197,0.12103541105985725,0.03190985523980321,0.049743530158305654
ARF1,0.0762976467958674,-0.039510922152280976,-0.013302132123553776,-0.017763999795366112,-0.002595770692537019,0.0038457292684670906,0.009233832690719113,-0.03002406534141183,-0.06414729838403617,-0.021071110840291864,0.03010093226414125,-0.030081197818992052,-0.0016141700201500967,0.0022302429362298644,-0.04663678120080899,0.024611901093452918
DSC3,,,,,,,0.05646678769511644,,,,,,,,,
EBI3,0.03701403078085377,0.010648194398690775,-0.011315075871956034,-0.013782454412452924,-0.002706759947922567,0.04790238361926999,0.014442116459796922,0.15998488296681765,0.025427392313939392,-0.004220261949670599,-0.0418766651319329,0.07913264963243927,0.007673012944725495,0.02732675640525093,0.014787316551225184,-0.003787859948862333
TIMP1,0.0006608410607829893,-0.07023570836499467,-0.044726846966261814,0.05472932063646821,-0.009853892493772604,0.043895226993525986,-0.022547822084193075,0.013903469882381416,0.09095061871571097,-0.11664622007848706,0.11230426238209547,0.07894656742599007,-0.010617170978332889,-0.0286959738678288,-0.04027338917705116,-0.005655184690590363
SEMA3C,-0.001499493374031235,-0.02631571390007836,-0.06172784229332622,-0.036410821260142015,0.023803962415067274,0.03218092211326831,0.061727134504596534,0.0318872749591746,0.007641348953399965,0.012281979202455617,-0.011891759730111468,0.026137844735396043,0.008395640329458678,-0.06055793893918587,-0.025811938558624785,0.10235639325189713
GAS6,0.050947084031660046,0.08553502353366468,0.023952827713904966,0.02348763883135136,0.050109437483331506,0.03418005156061435,0.04445474054247021,-0.08178697740204167,0.046294185701531376,0.03450330998737923,-0.03288347240304728,0.0474939701951449,-0.020555561547795632,0.019225618002050478,0.019468908875582037,0.0022264781528145354
MEPE,,0.03883220120364201,-0.020195417129638103,-0.02307141887873014,-0.02605960019412478,0.01583406221309168,,-0.02175791116110521,-0.029779760801639778,,,,0.0738219509972046,0.09916032898977223,,-0.007882115795480742
SERPINE1,-0.010893309778294571,-0.10239443303449079,-0.07672208060115954,-0.0191019917460409,-0.04461576517186291,0.019982789552660602,0.005239296968104702,0.021659128243441086,0.03815239809803396,-0.07992107402344954,-0.05816670544469027,-0.07278546874100197,-0.07161799404160932,-0.08556851694300013,-0.03915321091964374,-0.04952775349155505
RSPO2,0.07039802758021944,-0.019344677046935186,0.12164867134254818,0.019352576176340855,0.003479418416653878,-0.03738734759488556,,0.020775122445134884,,,,,-0.03618684172234367,0.025386763147393215,-0.03832407102784744,-0.06001697839087315
SHBG,-0.03514156118905633,,0.06478567817682232,0.026286650897384932,-0.030676931086288196,-0.022489813798305953,,-0.01970459669970044,0.025132238067206374,0.004292101357674296,0.028529697495964238,-0.02443520672883116,0.06478644735273718,0.05400168824803794,0.009049216629372905,0.12273287239351856
LGALS3BP,-0.01469336834483761,0.07648915212076442,0.05464415504376685,0.05999968240096295,0.017595845216959068,0.06623796477128195,0.03048155022851488,0.030967209026639287,0.04085588604839502,0.021371429416308263,0.0998825588278983,0.06198400192595013,0.11011654611984346,0.0040096357600911455,-0.0518370864452419,-0.047108761072780066
LAMB1,-0.04098064841074351,0.06432252927526362,-0.050405526435752995,0.010826157856801615,-0.0495325938135617,0.014781806296955307,0.04382255239498582,0.0478396122614488,-0.018808381715433697,-0.06665380842064343,0.0737416685228125,0.08845109610573328,0.019150300337105887,0.08381426937418801,-0.04722888222167647,0.05435071572532244
SPTBN2,0.04564470470714495,0.049238817223622784,0.08355596683755113,-0.04954475938736848,0.02931824424561431,-0.006156373528518925,0.050328577246636086,-0.010252891698141036,-0.04000896532951505,0.06404999553726627,-0.019882474532484224,0.16278394789379155,-0.003272907687137583,0.00014733371544205893,0.0032744472743587725,0.0014820770252069913
COL1A2,-0.06618669754672457,0.039896369945575196,0.045372139566210966,0.022832185555253032,0.005005463412371641,-0.06614011443745607,-0.09489992300694745,0.04597293483403652,0.0049109057915287455,-0.009774257826661812,0.02946453391755329,0.14883324828836286,-0.014326155291215559,-0.02370011047796997,-0.024399861816535362,0.024719278328534395
DEFB1,-0.020621529148958206,,-0.017046452698000657,,0.01852017465055892,,,,,,,,,,,
CEACAM16,,,,,,,,-0.03576830614903968,,-0.05527971247287576,,,,,,
SCT,,,,,-0.01478977456539464,,,,,,,,,,,
WNT11,,,,-0.025614498211142006,,,-0.020061487618453385,,,,,,0.04274622992997433,-0.041208874161566565,,-0.025881627004572028
LGALS1,-0.035719721841532714,-0.12441801183294103,-0.038764386708474215,-0.018901522213273264,-0.001603787960703423,0.023798219739542204,-0.021743214228235167,-0.008054168108742269,0.007495082131439437,-0.040769559275415077,0.07422034739904988,-0.01499392010113431,-0.004771664235358865,0.01806473369719961,-0.09338374783881592,0.10038995270811261
BCAN,0.000805461398761885,0.11530335208359492,0.06459334748406874,0.0870450454630081,0.06903234738886524,-0.03474680433478531,0.017076901702873532,0.10063717511038756,-0.012163624688988092,0.08262121163205739,-0.009108740653129492,0.0393763830335142,0.019830961379541948,-0.0036929261794183465,-0.050832745671847424,-0.07713769913567443
ANOS1,0.003993425309440766,0.09136143963275989,0.02086553751688153,0.07786252984607898,0.05776326033860942,-0.007566715290574852,0.030463358377277584,0.054313719544421046,-0.030280838079563915,0.040801383429828884,0.002703831029360516,-0.006115588704739633,0.023010807259753536,0.05315499098118313,0.046584288214103146,-0.03710836895004131
EDA,0.052175555993686326,-0.013621665438001307,-0.005826401330002517,0.02394223431609385,-0.02317412070553598,-0.027518976285550865,0.052343830642761074,-0.011272586703698064,0.02013942318806758,0.10704743082692322,0.04544914239348617,-0.00847887364466921,0.03892117036865686,-0.06218474828878521,0.009642821744488874,0.003910005755425769
FGF22,-0.028395526136095257,,0.06366553506099412,0.045008828475424575,,-0.0253113947249818,,-0.044707037026539075,,,,0.036106218298705105,0.005141472445167563,0.03909576576343877,0.08963139977384375,-0.048667922166453985
SHANK1,-0.009254020893645987,,,0.01391982312174459,-0.008725897063306337,0.06195372802803079,,0.0713315424393861,,,,0.028789413477229416,0.0007968083525471618,0.003972447760422159,,0.08202498769609103
NPVF,,,,,,,,,,,,,0.001622213657661409,0.06731975286059662,,
TGFB1,0.0029900178057682423,-0.04538362119526148,0.0028567064413257447,0.014256820537849903,-0.019126044421208972,0.00934063141190547,0.06616180345547645,-0.0013163449165638902,0.10819320815046303,0.1393564303985273,0.026042130273414673,-0.017948148183759113,0.029591274801997126,0.03298248434548317,-0.007012183135342666,-0.009427343496024379
MSTN,-0.02323168579500213,,-0.003189922632675799,0.057159857397862605,0.04349645869184092,,,-0.010764348945786756,-7.153258991510498e-05,-0.040865449804288016,-0.11069995348087794,-0.0094263376906173,0.0739263470217735,0.0305942392287124,0.011488217246410954,0.03555823869509382
