,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNFSF4,-0.02167596285630902,0.037137499910454064,-0.032766659778495695,-0.02635850197111605,-0.051178119433874965,-0.014790068460809908,-0.05395961049175631,0.04924333331243669,-0.023443388499916444,-0.044089642262173934,-0.02848625766262074,-0.0006956504072696823,-0.0015361373419969118,0.030133649599642123,,-0.0901669301857502,-0.08226737197871754
NTN1,-0.09839467414414431,0.008063842215645796,0.049503778883048535,0.061195833920277644,-0.039922697085570114,-0.21222757991075897,-0.26238709928736587,-0.0947874519527586,-0.036728451677217826,-0.07265486043734562,-0.06445334239683166,0.0013727107762173687,0.08627713338752543,-0.0163904999787543,-0.0741586721467064,-0.09089570828889038,0.005573499352098571
CXCL12,0.12447259915076114,-0.028516506921066866,-0.047076459718340555,0.04839799567904426,0.18421317508214602,-0.017105315136837607,0.04605841332846471,0.04211037467667584,-0.05683489880058055,-0.1494604827367162,0.06048224702011486,0.049983193851162434,-0.005632182536288701,-0.014053966850258955,-0.05225337589834235,0.1496307216354049,0.009471713784238072
GNRH1,0.07714929403240038,0.051675261726465055,0.10744326376358387,-0.03472478733924657,-0.06088309661811206,-0.07447042872944874,-0.09483390195524499,0.0015902272905180142,0.021154955602626795,0.10464831361643284,-0.07556838601367567,0.023817789784509855,-0.021570747815771986,0.06766424311792499,,-0.03637090758282546,
FGF8,,,,,,-0.04561193173777377,,,,,,-0.025603900798634387,,-0.029485277650747915,,,
RIMS1,0.4073879678393932,-0.021398398302984237,-0.022261426096913166,0.013140400876441671,0.23701655948542996,0.13205542852698846,0.15095110036918577,0.12803212451999002,0.028318125138026392,0.2905069513925564,0.2502846519524943,-0.03077480837176542,0.07413363870122576,-0.016970061913023797,0.007518522000959865,0.10394234902793126,0.14001675834384314
FGF14,0.26250560755096863,0.08443339476984685,-0.02306525939065947,0.005515707701149162,0.03274325082220691,0.09418271021977337,-0.07576552067136179,0.07011889287043521,0.0740057205882029,0.3346667835530691,0.2831668894592715,0.06673498085149904,0.04269720475002707,0.04145354606731279,-0.025727679627975106,0.03668086697348094,0.171825686474369
IGF1,0.07219619742382537,0.013875680534333124,-0.039301143671868884,0.03719978246592688,0.09490982744744603,0.027653518053703214,0.045576147347937794,0.020637970924352572,0.02848101152108678,0.021880755131260258,0.0597391462933725,0.023876855479762416,-0.011347023490336346,-0.008439421394117231,0.02121566886433166,0.013179404773071578,0.0098068289564372
TNFSF10,-0.005311527405658073,0.020234903856126203,0.04242773332931428,0.006227716360469391,0.11261171355425546,0.070355734224819,-0.2004688591782489,0.0032369202431277665,-0.021212661905202275,-0.07956241814269395,-0.021764089469109824,-0.017965099318760995,0.01927803745408185,-0.016938530966346736,-0.07445625306273287,0.003755781620272643,0.10041873524389984
GDF5,0.001210475206900943,0.0043732132887620715,,,0.057454526583640336,0.011458679661790603,-0.07304323100053964,,0.03457750792155577,-0.011343761156072569,0.10518865570837976,0.050423026190525,0.03403836009851108,0.06763961658378696,,0.10412755910635757,
CHAD,,,,,0.04390327476323604,0.004239542391998976,,,-0.010209629881579843,,,0.057273027063122914,-0.023983588462915373,0.06708539428538367,0.02247849226032342,,0.15135657997395852
RGMA,-0.07142411471770771,-0.0060308341027030974,-0.02732969182967012,0.03547352360784661,-0.052109262786418316,-0.19785957120101622,-0.26831891245933304,-0.0016341522940888614,0.013473614335848982,-0.08183739459799658,-0.16483212161636754,0.005180049191672356,0.0074304213071618355,-0.0013101496233740933,0.02192878274077848,-0.05923174602113424,-0.07212656491611769
CLEC3A,,,,,,,,,-0.017530225853488415,,,,,,,,
WNT16,-0.014691363502797442,0.055299883605447714,0.09234751912399237,0.028960994133100548,0.07944587446818646,-0.008343833369900204,-0.08004710197707451,0.10364370806765844,0.019843591025541663,0.12782602601540197,,,0.07963489965958687,-0.019630339703522817,,-0.0073259030696947265,
CX3CL1,0.07598387809272415,0.0845230865859315,0.07026687899728713,-0.01021875484516249,0.00562846175426256,0.05751714591830916,0.07256083080178741,0.010407878977520572,0.0445664340795895,0.3363239438209507,0.1950089440469553,0.04148478036008292,0.04857205054539415,0.04080355721665122,0.1226290546561475,0.09619811674816843,0.05685079711681324
FGF1,0.04296153480372399,0.033076896027699684,-0.005285288317623584,0.05884717171106761,0.18649546453248186,0.05279775408834971,-0.14454176127325222,0.08263868954308586,-0.050134029398117334,-0.2927924411678604,0.09231474832309576,0.009974944795703065,0.0009540980758209212,-0.042740626846308014,-0.1000672510208186,0.15396826260671648,-0.12328902993976384
ALOX5AP,-0.07384761957490955,-0.040728160742817314,0.02324309139281205,-0.009871170204384343,-0.10934429830829573,-0.04858559765012338,-0.34220368793456724,0.07889661522835628,-0.005115029602370842,-0.39852012394446146,-0.09550615543155447,0.05874243044839763,-0.038136630312316545,-0.018682673311541702,-0.1282356362937997,-0.08885774451970968,-0.14293027139793565
IL1RN,-0.04318763040028589,0.0017396952648309092,0.035287152559203644,-0.043260603923076145,-0.11418197109845477,-0.0668560510652194,-0.002803372302514045,-0.07991319422693993,,-0.13686460164504208,-0.03262589523643486,0.07826885827249096,,-0.039819933631847916,-0.03167577919495972,-0.04918002691629517,
PCSK9,,,,,,,,,,,,-0.014807595018138317,,0.05928890628214459,,,
FGF23,,,,,,,,,,,,,,,,,-0.010117681775955043
NPW,0.31872160885243106,,,0.05974084566140803,0.15571410857492893,-0.007446595410123377,,0.00797056031671059,,,-0.05216676327526547,0.004640567167350926,-0.02212779073072442,0.009930568535299066,,0.013963711714337272,0.11590349187347268
CXCL9,0.018336628249727774,0.028780928887799793,-0.021408689735835554,0.04464442788860939,-0.03831782196108344,,-0.05769190622254883,-0.02878183775752137,-0.060120363434615895,-0.04083641379879915,,,-0.006250532647655862,,,0.06778483269035679,
ANGPTL4,-0.25982637641941614,-0.11316190579993525,0.004989374653696989,-0.05864834233885421,-0.165462872368915,-0.0474042000814363,0.04355238942775591,0.04054569276167241,-0.013089674835167237,-0.1141027446888675,-0.12987523539634496,0.008067578613168763,5.920951856525033e-05,-0.004014540076938205,0.04803143044345716,-0.1870084275764751,-0.0665924091207868
UCN2,,,,0.031761182881028374,,,-0.03580622653568853,0.0005381897794413811,,,,0.00812685494829676,,0.04958488422376783,,,
COL4A3,0.10805334397635831,-0.055502858648458143,-0.015134723942460205,-0.039948795327675916,-0.0659107488546023,,,-0.009045509297726373,0.019702617782728284,,-0.004012502216496998,,-0.03721973468143381,0.03522007741480778,,0.021651001307755626,
NRG3,0.1476898171050035,0.046284326180302746,-0.013874526044977919,0.06604640617493943,0.16599481579650147,0.08975533597225749,0.26484232419365433,0.08597807921125324,0.0008861366717286879,0.21823859461532377,0.18924302819487143,-0.019289809215266143,-0.060826862170962843,-0.007175800769310627,0.02053742869748353,0.14314256225885358,0.022925862966548045
IL23A,-0.0017084539155759657,0.00891482795205221,0.07128910283834507,0.0034501572809654754,-0.05267880134275054,,0.0173247175644677,,,,-0.029401681734204942,-0.014807589852628615,,,,-0.010486929410304012,
COLQ,0.039819711020354344,0.06984147147310285,0.014387867779590755,0.017391221906449424,-0.04541544375173655,-0.01046594348641582,-0.057877377421076896,-0.022253647311367857,0.02109106746774711,0.07423323552150092,0.006070201407207788,-0.060827727050422206,-0.028483589915763993,-0.010783804155752991,,-0.0267405164405382,-0.08763452616520423
SCGB1A1,,,0.011175686889915326,,,,,,,,,,,-0.005506531544613497,,,
TNFSF12,-0.04462690334262957,0.03468039969327051,-0.02275254990385339,-0.01568985521494435,-0.04488777724667299,0.0023829598730942553,-0.14341861602908926,9.265240308663514e-05,0.021041877465831246,-0.10399474586994976,0.07107896839703998,-0.02336205820988122,0.041411180967336106,0.006748796596817932,-0.05129549690221384,0.08358359338823436,0.12559418836491806
DKK2,-0.0015860236636165152,-0.025289957035178497,0.0031776606059739946,-0.021716173517673066,0.026498038986592996,0.020042778900326838,0.09011508463717799,-0.01983509759338752,-0.032858389809541574,0.09971698450540502,,-0.017479331757577668,,-0.025375864472318908,0.01003577120921688,0.09320976132017923,
FYN,-0.017514668098362565,0.015423586366019166,-0.020990435670004484,0.05568182129791219,0.06789474331397626,-0.20882253704503606,-0.22910905471513618,-0.030943649368065478,0.008079341405831577,-0.058742711007476515,-0.05860966408342747,-0.06382108143107743,0.055849580065884884,-0.01705410613251119,-0.02909736660617444,-0.06538876746744995,-0.004253388605218223
ACE,0.0793940953188462,0.044044968607784674,-0.012798986627990972,-0.030287196118551015,0.03189990807174439,-0.04455365762925972,-0.1446034878661987,-0.032204124687702215,0.04309413320114745,0.08061784532620296,0.03550102472194838,0.02837299896862223,0.014534076939720456,-0.02849489345472989,,0.11520768417657565,0.029453360837799866
IL18,0.05749628004591549,0.02449395387338883,0.05334397767517699,-0.0016081437397647749,0.06081479360058161,-0.08269960777198544,-0.23083934895566413,0.060804285050587964,-0.04619456613970445,-0.21960713278598615,0.02219539617148848,-0.011135262965699586,0.03549105734357551,-0.015184392273093513,-0.024903827898788446,0.02250752505741734,-0.02718192298179106
PPBP,,,,,-0.03033132708437725,,,,,,,-0.018130469750716176,0.03497767328955365,,,0.11112198183041777,
CCL27,-0.037362280859064914,0.05625155972504603,,-0.037547278336288854,0.006515695941391502,,-0.024751980985109463,-0.06714363040042855,0.022552871884062558,-0.0939947132228923,-0.026335752349455933,0.021229733435133513,0.010090739348514016,-0.021265473322150674,,0.005270626882020154,
SERPING1,-0.006710724382436569,-0.026702095103800474,0.01441786007506004,-0.01901156418571299,-0.11418317441181154,-0.00644394540410341,-0.2685756586585657,0.10036341752108989,-0.003106261841907007,-0.3466854145396593,0.11032042997199014,-0.003197692209877927,0.05908031864389244,-0.03368415377959636,0.026886907837823864,-0.09509865779452176,0.046758523447980295
AZGP1,-0.026108555809699212,-0.0402510032479372,0.0075516334449542855,-0.03131747236958382,-0.0992718392184105,-0.20819101727813086,0.026475459036376117,-0.05485768062655117,0.037901182277335944,-0.03191102076762502,0.035675871939044486,-0.023325661425708893,0.060829177993398785,-0.042094074144769476,0.10118644312733854,-0.06021715362854716,-0.046009668620071116
INHA,-0.07042762175052975,0.05303463717426126,-0.03158651850767297,-0.0021912912524879864,-0.02547822578322536,0.01046919374596775,-0.07318986934487998,-0.0006449205720867788,-0.014189484713890418,0.1338643297351586,-0.05123165864843589,0.08767558158034937,-0.02212779059956776,0.00427335540466406,,0.04385270266510981,-0.055220306944760676
SEMA3G,-0.044909675900535566,0.01535695167331014,0.009127146691383285,0.004618479508666033,0.013011334967391963,0.0036481962477235355,-0.02442734959992168,-0.007507085287700473,-0.0181826567852443,0.09717894372725212,0.04686917870689005,,0.03013852092755348,0.02884135071881641,,0.05846638330830185,
OXT,,,,,,,,,,,,,,0.06211031158266138,,,
COL6A1,-0.1645085728834856,0.00642518390863713,0.03217769710024121,0.01425536171986294,-0.1966734864439714,-0.17290196650563794,-0.30418675192537925,-0.2408006197014632,-0.06976103337616758,0.018520306022640102,-0.25058189664030567,0.06310622261134088,0.07322666042983575,-0.027631786255758975,0.0068446334126606515,-0.025727546856765808,0.04284541833557265
FGF17,0.14577631554943413,-0.005199902272783261,-0.022604956416128745,-0.002649643002075324,0.12133126396066546,0.06845774912831262,0.14162504307843976,0.0038873466299604695,0.027124031591625766,0.12989765428760153,0.0041302084794850365,0.04842889369505325,,0.0037863539818466896,,-0.020371595161909208,-0.02003841956703489
TNFSF8,-0.024581151020643136,,-0.003881094624356655,-0.027299689945359258,-0.03033131922231281,,-0.04770124428635898,-0.005619316015666154,,,,-0.01967292441443598,-0.019813005773750614,-0.019630342294527606,,-0.058328304151015455,
FGF20,,0.0762142291314073,-0.04769456622941651,0.05743295864413884,-0.031347505837812636,0.0394388841342171,0.025977230944722325,0.021627501619414246,-0.05392299456729085,-0.020327294328798123,0.013775425665949564,-0.021392642010671484,-0.011608436943532172,-0.02025839949497223,,0.005204010134375113,
ICAM3,-0.0915004667241149,0.03746636955186704,-0.015981241156358277,-0.01645974519814018,-0.007735336212164469,-0.025233308897194714,-0.13208916975594198,0.00011230422140446316,-0.0173680922499997,-0.0417858351951928,-0.05391974063266246,0.08241190700220367,0.011116170649724656,0.042805602364660335,-0.013626205169054871,-0.05989342597679572,0.11293129324137065
LAMA4,-0.17271050471999713,0.05611063205429454,-0.006063843489855813,-0.009833683861113671,-0.06623522712860168,-0.09665117026670914,-0.25202087204505846,-0.14555660111706556,-0.022984488650645715,-0.12351673905421588,-0.016201485862659907,-0.014899770406509727,0.006211803050670011,0.012608743722831288,0.014471487940951426,-0.032951236046829584,0.09892961375483454
INHBE,0.06787565646038085,,,,,,,,,,,,,,,,
DLL4,0.03869599635685864,0.029530079968990038,-0.04908731448222499,0.0026514539584787246,0.010209372534279207,-0.021624524604923926,-0.1695350742262053,0.02539809642936646,-0.048895502709425116,0.046507910853957106,-0.05653317984103282,0.03857933670135375,0.009943467941662286,-0.025907247106293746,-0.0595191227099708,0.001355350990414629,-0.04294847953263983
SEMA3A,0.10869014471211612,-0.00691001234856587,-0.0032874720575963527,-0.014941679291427928,0.04499669311120114,0.02831149690534665,-0.04699168670236288,-0.046131457680430615,-0.007927178794410322,0.21174716655490702,0.14006862589367128,-0.015608086395078699,0.06733775115514914,0.035803047481467044,-0.021986895105286487,-0.05120124598688752,0.013275299541556018
RLN2,,,0.07129812735269941,-0.027550648911750582,0.05345231697689319,-0.057153858689123684,-0.0012158329433133023,-0.04995615780849294,-0.017882889074720416,0.00774948024988418,-0.044928483215896695,-0.013603779449967856,0.1425779258490314,0.012680958647390267,,0.05777337037043185,
C5,0.04022851292996201,0.008515853612909935,-0.028230790976253188,0.02600087423217011,-0.01008435960526266,-0.10509581402244554,-0.19258576718812223,-0.04896102557409946,-0.010785789835876965,-0.039415585685707855,-0.057675103009302675,0.023578108086907475,0.022647499163358287,-0.007190613037091832,0.1294480449911333,-0.11233638056348788,-0.021599616843438564
COMP,,,,,,,,,,,,,0.01989381882980466,,,,
EDN2,0.08727642570721371,0.02297908857001491,,,-0.03989075545692536,,-0.04167736506931314,-0.06066342324092843,,,-0.08278967490433083,,,,,,
C1QA,0.052126781824277865,-0.031837549075184074,-0.037914203655626984,-0.062462210722493215,-0.02015819739726283,-0.16079839004378,-0.3461728952389252,-0.01975590001851527,-0.05903613569346412,-0.47672054343246634,-0.13462780176799108,0.012187431944550976,0.03169683869173785,-0.02820716006658986,-0.08727622619584813,0.0726344391707168,-0.1257742084439376
UTS2B,0.06260740135701501,-0.04441104602041982,0.043271346997031335,0.048923504961348,-0.033267825426779536,-0.022997226284233212,,-0.0022895873435771065,0.021604151454772645,,,,,,,,
COL9A3,0.013624746438351721,0.07141339223082603,-0.030013431652783085,0.019645300557633683,0.10206982650479152,-0.22253253075996593,-0.27646223941528264,-0.10964128518352856,-0.018818932312746915,-0.19077088112151966,-0.2341891850183901,0.044103017114745506,0.07646102906213086,0.015414269608469394,-0.06220894321070362,0.032170691387848616,-0.021476317135013582
DLK1,,,,0.08044731475434057,0.22453013428719001,0.0761008664210806,,0.1456944947889596,,,,,,,,0.10814235952417993,
HGF,0.23538150915715517,0.008053766916350007,0.0697473930972836,-0.004849957701831954,-0.01786689317674835,-0.005491887028354004,0.10518385749414695,0.054900752985706854,-0.026209222454157282,-0.1003886570628761,-0.001899369672349771,0.051552494927488424,0.014395905738726227,0.014046856586668778,0.0740781928183079,0.07456627912992407,0.04937096413928247
P4HB,-0.19141088666735642,-0.03684590665460355,-0.05108381114360457,-0.04721420207557822,-0.18593015083562298,-0.2662132441774046,-0.30244028873957973,-0.25218850709496804,-0.018578979530267863,-0.21600980837786202,-0.054225172963065116,0.03890494114267383,0.00016683313493429293,-0.00862637791583195,0.03277352499660125,-0.1580299167727955,0.04477778210274651
ADCYAP1,,0.07665269550607007,0.004385087943437756,0.04666700537416686,0.06418264487363025,0.11704313941213444,0.1163031426756283,-0.02648908125839961,0.029069710583274788,0.1272021686712492,0.2064003940654812,0.0479196283982623,0.013494141833805397,0.018887318432933918,,0.08693589118775903,0.035050924919946616
GREM1,0.04117789778008006,-0.052189763414807036,0.0009662370258058144,-0.023812397822968193,0.17673481544886482,-0.0937685599073118,-0.07408450098204142,0.005139438894302365,0.03970864028387033,-0.2508913560064842,0.018756686286820815,-0.011058297206833868,-0.0030543891751149427,0.01761130241088878,0.00515534950041538,0.13305906297496042,-0.051346744464117265
EGF,-0.03914239931290593,0.006868592390698772,-0.04337351073964629,0.0007160972556496362,0.03116974275216189,-0.10625547069924171,-0.10291029865605472,-0.056009058180983194,-0.029885104179745044,-0.05687367710929427,-0.011517923770534488,-0.01663286402070934,-0.020222596834514304,-0.027108823637518376,,-0.07299836456354077,0.13033746749728475
VEGFB,-0.11537056597258073,-0.02481995854958273,-0.007829245983897259,0.03838187352189432,-0.07003700166557816,-0.12038738830104775,-0.18300923535507105,-0.0652206293574646,0.029402557977619287,-0.1432744893763249,-0.15328666291204882,0.016311251404722713,0.011514179798154282,-0.01599606421410992,0.04584132673996951,-0.0684375624695811,0.020100814682462345
FARP2,-0.053815668858387504,-0.002616826024143483,0.03800181784802385,0.012425846791126065,-0.05834646481812019,-0.18997068685356341,-0.13968130928801728,0.015591899848429232,0.06819212890495321,-0.00665087617111404,-0.07578412394941386,0.010516432281545822,0.016479347440059203,0.04959892453205785,-0.042369148045254316,-0.022257268198149615,0.1345027204486832
BMP3,,,,,,-0.01038679151885978,,,0.015414638991585817,0.05240221926704408,,,,,,,
IHH,,,,,,,,,0.07296134039818854,,,-0.017807614175001697,,0.04867061973033494,,,
LAMA2,-0.06613917095048609,0.02419372839757834,-0.0018963047513592733,0.0410816014770223,0.0381695879842451,-0.09297080873587917,-0.1363672863968516,0.005385029773739208,0.023812573658485117,-0.009186145607980225,-0.05549279270250423,0.0378597167133258,-0.013870670465117332,0.0017493239844952704,-0.007846169375723137,-0.00859378211032078,0.015491686737924353
SERPINC1,,,,,,,,-0.00032231230033217195,,,,,,-0.002754114645297502,,,
NRG1,0.13528991421586645,0.047229067423139044,-0.032936858950972744,0.013670539314003465,0.0657230305867686,0.047105085092664915,0.031746824141660385,-0.00030930992580976014,0.05511360377792621,0.18833194353936344,0.0810314894670786,-0.02866386672851557,,0.005218257589269728,,-0.0417774710945787,
SPINK1,-0.062031239320909086,-0.004361661127566311,,-0.021414578690063885,-0.05424096503184776,,,,,,-0.021676841398877083,-0.0015747534634160754,,-0.02581905886603503,,-0.07775612653364644,
EFEMP2,-0.14586208939887566,-0.026406299982775425,0.1176660539210346,0.04333140170850335,-0.05561615686458727,-0.18453916970296647,-0.24021770302913564,-0.1438908598333456,-0.018764979196266955,-0.08876339489200069,-0.22042150878828642,0.01787475660296226,0.03162529564742063,-0.004650530498903795,0.03123965273150023,-0.1715488544390065,0.01849872846466644
SELPLG,-0.03186987461840044,-0.023551567347383083,-0.0895287510787194,0.00812687059684357,0.050502875859705046,-0.007037909128320477,-0.1283375757037218,0.07850226710114018,-0.05204454301084495,-0.2039883997736799,0.04044884607780883,0.032130602851269126,0.02581896258392665,0.003223638282280631,-0.0003548977175482273,0.07794130589164858,-0.05326758185737286
GDF6,-0.030997942599206824,0.02973764193949369,,-0.02147246859970444,,-0.05260113098204421,-0.04702628036945748,,,,,0.05294312939393926,,0.014073656560830953,,,
HLA-E,0.10123678870422462,-0.05485047300033988,0.02181902555063296,-0.014901655487648937,-0.05740463315393321,-0.11526622231603519,-0.3599182926973887,-0.04180295825570649,-0.05594828100328977,-0.4359062230288402,-0.1914645389757594,-0.028361837442729163,0.07327550705244257,-0.00788492827222523,-0.0658201909007953,0.04983828485428831,-0.1159914563461011
PTN,-0.05160484141619057,0.08569139679836357,-0.03582930964456594,0.07133400222224585,0.012234532906368433,-0.3147289848378367,-0.37754638208556623,-0.2383433473591899,0.018309416201352794,-0.20136921998924273,-0.31111122443247735,0.08240131503694052,0.14418021501670772,-0.015826655154163455,-0.04280826870986176,-0.153080931836523,0.1323334761944151
CD274,-0.09981290927018172,0.04502689292209015,-0.02241352129292987,-0.014821074960399399,0.05985793073688124,0.0495338558525554,-0.12809085748097376,-0.09891999824594808,-0.002218192648813196,0.08829976299223234,-0.042788351540249174,0.026197086204517373,-0.002552959523144269,0.036412816937576115,-0.01873545739283361,-0.010897169166978058,
FGF10,,,,,,,,,-0.023884325362630167,,,,,,,,
CD14,-0.024009898699583997,-0.012684459803919988,0.07004706706869301,-0.03169557540480861,-0.18421024652399084,-0.20901164747508408,-0.2326305469890323,-0.058051876675530155,-0.03764158659223382,-0.4189479467256506,-0.1405651569796099,0.06340271362728102,0.007583390855707743,0.03980430899090061,0.020879629129323386,-0.06385666967588845,-0.034801658747595346
SFTPD,0.038124617925722776,0.001688986325754097,-0.034097227444904045,,0.09059496757518365,0.09041280860989909,,0.02101827429682113,0.0352423268058962,,0.04506034390594165,0.03638593924991,-0.043014030984823245,0.006353942295372509,0.07484741460190722,0.05637392834179383,-0.011433951519998011
SLIT1,0.21851336447956018,0.06594043452460924,0.057506344027126004,0.06212899212094915,0.07473791631151797,0.01474433534990338,-0.06251639420803101,-0.001532096911331976,0.04650000276368329,0.39905792082730845,0.09932817811879378,0.0188295560147396,0.021668824107872315,0.026448026062128465,0.09426240656630262,0.15774812466894356,0.12789396014138038
LPA,,,,,,-0.0062471188638332405,,,,,,,,,,,
CNTF,,,,-0.02171617128524536,-0.03033132199064466,,-0.016214197303867178,-0.025539090791032157,-0.009298062739470751,-0.11277699136585051,-0.0521667635171321,,0.02882180126459863,0.012336004109552828,,,-0.04627142263917348
BST1,0.07054039071953602,-0.021260537044331715,-0.03330425640970456,-0.013899886793458075,-0.04334676306908009,-0.04906835451357,-0.24563148997115158,0.002176528671290781,-0.059744991681842115,-0.0748553250398301,0.0018579564104776688,0.09313199911119945,-0.01986866721652724,0.03527290210634789,-0.02824967700204287,0.017626439825541983,-0.08003828472613343
AGTRAP,-0.10646448479313567,0.038789947584164916,-0.005833592175278113,0.05803016325156341,0.013252206083489686,-0.09288278606351628,-0.28259241841244437,0.013754339718623524,-0.0468528790917709,-0.29800125054888665,-0.09191424014160443,0.06986877984277082,-0.05203589474025131,0.04056645239106256,-0.008383191932851638,-0.03401773244715928,0.054383044363719754
LAMC1,-0.017230863157889048,0.014910728095571138,-0.009073242424112624,-0.017564492022962445,-0.16620172437220726,-0.10229408960214201,-0.24747668066450068,-0.14731352126886663,0.028665528057303845,-0.07121604225244715,-0.13861617708177115,0.027111646739793462,-0.007339882117761777,-0.04778796464775153,-0.04976763083655554,-0.07913774698481568,0.04419151344259823
COL6A3,-0.06470889778375333,0.025562542948289562,-0.03138595309271796,-0.029926129630283873,-0.04833300073216324,-0.038186678444774524,0.004359649567091148,-0.043480569234707056,-0.00146431773561856,-0.11367065631268047,-0.005910768691665642,0.046521785896120674,-0.020545425950259863,-0.009785738955028716,0.03450334387082337,-0.01720876576237388,0.04344309324460804
FN1,-0.2629592064457616,0.022981815075489267,-0.020868307062139754,-0.08099708755163243,-0.2008401003459798,-0.13714395033634302,-0.2586213017512514,-0.1495851471152227,-0.044532646386864654,-0.23758359858959954,-0.18481586825781493,-0.012228138279133915,0.02466191239155395,-0.04518310707267361,-0.010361397283159728,-0.04183942884097382,0.06826424639532525
MIF,-0.210613926448012,-0.061662540365297114,0.022727839479389132,-0.001766931731685682,-0.04198738612588654,-0.05389174701018781,0.0785053418100741,-0.022763931207005483,0.10343445609690506,-0.08141932371340489,0.05490225059007945,0.014500564036862009,-0.015277810531065682,-0.004989296305602452,-0.021301310335431034,-0.154949222345692,0.1659984886070193
JAG1,-0.14998935972746058,-0.029273745072250047,0.0670176371835616,-0.012358658179883818,-0.11885633905366955,-0.09485009263040799,-0.306122569250112,-0.12619841445051314,-0.007396759625741171,0.02509539422564686,-0.24810391811676868,0.02368825439883389,0.002495226538255485,0.010636255617449075,-0.018054387163488398,-0.046467077283681144,0.03581193161135824
NID2,0.025136376358532515,0.06334956393456591,-0.0374977998211783,-0.057160019388085376,-0.038247400179612145,-0.215398955319664,-0.22266573115523017,-0.04205996221124388,0.003424513910876018,-0.1023357572769614,0.018764015801382424,0.0012097925813156713,0.03363909621604117,0.029537744115654962,-0.04032913394291859,0.0215327025436305,0.03745642736162368
EFNB1,0.03903167595478252,0.04416306195014114,-0.010309527620814057,-0.04836310370847998,0.051314387971913775,-0.0683834884790374,-0.10602106615074904,-0.04350884910224313,0.010767516551015157,-0.022172195702452352,-0.10943508404183776,0.03266925024249299,-0.01281427210217311,0.02930148338210149,0.04841071794375451,-0.061688297034911896,0.0018769130496168421
COL4A2,0.06831470288443485,0.07226290691284898,-0.05041434833973938,-0.06428386543763649,-0.06384754771981484,-0.12989639726890997,-0.2908597174166617,-0.1458013701096296,-0.011466211713256664,-0.19612726543940404,-0.19096828511874825,0.012018538382218136,0.07356211645807503,-0.038641726067111616,-0.057307181540140424,0.06942562412871671,0.03621191783904399
SPP1,-0.16145668990779485,-0.05251707011565086,0.0806634434187606,-0.0715700566548611,-0.22563831562353126,-0.32211437168159324,-0.38389832934902557,-0.23075593653444892,-0.06593771142531069,-0.4724080633606964,-0.2914919158471755,0.04041123529568073,0.04635476663143468,-0.01056761953649194,-0.0298807469034267,-0.22383754567069725,-0.11944285025027114
PODXL2,0.09140962955165503,0.019166053174072002,-0.00199309031276968,-0.01083902942710903,0.02805570114461024,-0.10022524692177762,0.0009205162781372667,-0.001550632591691948,0.01542576294304077,0.16485373775390322,0.0844412828610613,-0.021484661064937287,0.003212194903680153,0.024075497963067086,-0.026454980086519166,0.11948711928809981,0.021769636123692093
IFNE,,,,,,,,,0.009726566443122519,,,,,,,,
FGF9,0.3345436273348622,0.044552483168218214,-0.06618019372260733,0.019853741918170714,0.2276280833070963,0.08066719309521535,0.23651725810753732,0.08248162876948353,0.04979532822391021,0.2098489049716251,0.1640376102960899,-0.01829413230105048,,-0.030101840883269986,,0.07683072956945215,0.11184347356943561
ITIH2,-0.02458117719055081,-0.009014201291409814,,-0.009365484742854181,0.1241075320593552,-0.02407385146406147,-0.0624080694644535,,-0.02281966134858296,-0.005756938120131215,0.0011190302497812632,0.03542760277965266,-0.03133585173088997,0.03476647374692335,-0.0028377732865389744,-0.05240538120102458,
ADAM10,-0.02928434178250854,0.0498427603249589,0.016976387855983592,-0.003219864058522419,0.06591342205923381,0.01250513579754585,-0.20093712509159872,-0.009801764277069167,-0.03768227179428205,-0.1524586876782643,-0.05844621733206357,-0.008822752724842101,0.02099075299368982,0.030459140879448652,0.051867295472320184,-0.06366896195492686,-0.006804744216475622
CFH,0.03202437706216909,0.04342070278755655,0.024614623975889236,-0.0022447818212785165,0.01608488626879729,-0.010544382121038426,-0.1966149857155407,-0.036509145767236614,-0.0037463051154366664,-0.04223988975661119,-0.09805916752176348,0.07424920642793625,-0.0010971657112758945,-0.00497234071338775,-0.029636606701170066,-0.01936913992991374,0.021666537160007663
COL4A5,-0.012345055936770568,-0.006456041945548734,0.051012660828815934,0.005771663638319667,-0.005491977286392375,-0.12613348825114823,-0.22947094226181816,-0.05986910620754423,0.052923261396840185,-0.19482939684463496,-0.04157415647742581,0.05000790360004425,0.07453997878397671,0.017168128800129138,-0.012710524264362083,-0.027833167788643556,-0.09516478467054529
LTBP3,-0.10772486921863025,-0.02572471605079634,-0.004518233740131665,-0.006194478091267905,-0.043683463982532166,-0.09699069179711277,-0.11186283359748257,-0.08040064128346756,-0.018477082860974985,0.013638871475290599,-0.07874635092664528,-0.05680183570545998,0.09026104728419605,0.00012686195504407665,0.01680295478867256,-0.14692544864463866,-0.03212831391287957
