,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
VIP,0.12140555622058044,0.01746425765839341,0.03214091434559995,0.05282589293116167,0.08737850309107553,0.0626895708943574,,,-0.011161537750303676
NMB,-0.04811250021220467,-0.020696237832237556,-0.1409018955552622,-0.046805189481469035,-0.028197557767146025,-0.1402264846688499,0.08599670749709884,0.035977717001006784,-0.030866294439253553
CCL26,0.01341404823390126,-0.02491011044129112,-0.030921312604654697,,,-0.020415575640994905,-0.03925724681037449,-0.022779169311382623,-0.005313803630583193
FBLN1,-0.008115226519090897,-0.029915210451741742,-0.005128089653680334,-0.05365651483164912,-0.01988015397450744,-0.030554627221566506,-0.026251323355404487,-0.024180425506895132,-0.10249612733635033
SAA1,0.06977824285971553,,-0.04597348427369792,-0.01820749816356379,-0.062360891529502895,,-0.07039068491114923,-0.0015813213137208719,0.061666195243984326
MICB,0.04887507741629472,0.05299556550606542,-0.042874715918590496,0.047956930472971705,-0.011273082741714884,-0.032633729572311435,0.0376928835307585,-0.026957701693259627,-0.024525634911291994
MMP13,-0.013270192145282947,-0.023508097424803663,,,,-0.012320554517818516,,,
F13A1,-0.03865466777807863,-0.061305976615054575,-0.0406261830248351,0.026666934013519845,-0.0559622878064531,0.040976457622595504,-0.042863154472701614,-0.008216290885547739,-0.09359456987171023
CXCL11,0.10142544868363829,0.004223039289501353,-0.0566775502245058,-0.0232448185355863,-0.021143094122619024,0.05122791593297656,,,0.07395665574019473
COL5A2,-0.02447122698438652,-0.08428506160957094,-0.09327629127607924,-0.031716508117840804,0.026895104237327078,-0.16091304898458098,0.0004607268028878594,-0.00940671034564054,-0.01368930814549144
EFNA5,0.009861497095400212,0.013693101237716804,0.17369967545229648,-0.06221622159711417,0.09662485952599223,0.11107863748761349,-0.01957803405060922,0.00812678291082036,0.08281494636843358
AREG,0.013921034790642424,,0.000508509709386186,,-0.04559479587404633,,0.053129225757865425,-0.0278988770904644,-0.027740796709232993
EDIL3,-0.014156554378124386,0.03888025818695351,0.05616028775276242,0.02945982243698967,-0.12371358363431688,0.05662182177570024,-0.006282823130630301,-0.002923011136156847,0.04191411213881938
CD86,0.013174099812696252,-0.028655040398206637,-0.08430538076838905,-0.009486099085674625,-0.0120243243876071,-0.05927120173891339,-0.012623050506745368,0.04455181178415685,-0.006928241305973667
WNT9B,,,,0.00027461016366362524,,,,,
HRAS,-0.009155823687522005,-0.008898305836400172,0.07888002885104267,0.04608365396054913,0.041730075237632565,0.11007656537201559,-0.04549983411354768,-0.0006878206353432703,0.012291341344235476
C1QTNF5,,,,,,,0.03308772053416097,-0.01502100293568543,-0.029297142761465854
RLN1,-0.011554149170860313,,-0.026993321103100664,0.03973330890625501,,,-0.014938800639620461,,
COL4A1,0.00632977551799328,-0.09649968716028919,-0.10812883833058208,0.07005202422176426,-0.07033418646656149,-0.10913647498157437,-0.01047430287475709,-0.045055771715369224,-0.03289633874665516
CCL3,0.022472077957006405,-0.024733232317031638,-0.03905897549984092,-0.0021760962639977522,-0.13380072024294062,-0.06116015055127437,0.021225053740648828,-0.002594586962251839,-0.01600473972609586
BGN,-0.0749825284490618,-0.06434033185968722,-0.06878019989015237,0.03500985047918842,-0.11171285301441553,-0.08222781181428822,-0.06497834907510694,-0.024462898134691456,-0.007126179393178242
RETN,0.0743888921691284,,,0.02529167395071567,-0.0054944801732389435,,0.08370078130590156,-0.01609947846074203,-0.022680649873791998
S100A9,0.008959403958361546,-0.04958323737497176,-0.07106307027662503,0.009980089556175955,-0.14344434019392424,0.010374634377283483,-0.04778904913422853,-0.029713401463111095,-0.04936072520274469
HCRT,,0.024853312438803614,-0.04049132900705793,-0.02875422281291627,0.08650920383850043,0.0066306856802697345,0.06421164025741832,0.06420680057703669,-0.007978904284108697
FADD,-0.004727836235657113,-0.008435312137427205,-0.12372234748130723,0.05512500118967206,0.018695269274905696,-0.07223927928138407,-0.014026300625106881,-0.036855790337853876,0.0457842554841986
ACTR2,-0.035440542803398714,0.004495279667467189,-0.00023941071005748185,-0.0045793930153187395,-0.04317285618080416,0.007096266530507916,-0.05393106269618085,-0.004436498966117822,-0.07468252702920396
BMP2,-0.04019380546113728,-0.07705620113223209,-0.034498505226153234,-0.011239492871038774,-0.02546061766211234,-0.014699800836761862,0.024973013402123177,0.01046856981250021,-0.07389742046195652
PDYN,0.09082538094811664,0.10606450898292552,0.15488244724765557,0.041917061278489806,0.1822611728817345,0.08835024742539407,0.004378155965423838,-0.008420180745013816,-0.03269654258005692
CD55,0.02209288469470841,0.12476704337291163,0.0164005043981724,-0.0027010430914021517,-0.022819603939547912,0.10339851292932066,-0.02679394017378146,0.004796859695281702,0.006774914194197703
OSTN,,,0.03552606447906401,0.015458920996635312,,,,,-0.044239087690648854
PDX1,,-0.034215140239615964,,,,,0.11130175060962515,-0.012666163393653208,
CD6,-0.022804982929390354,-0.027511219835380962,0.0013893052699134238,-0.022233485159887195,-0.025885433042067935,-0.016279578412380334,-0.017514337105894826,-0.017943678574280433,-0.032163550202512596
IL16,0.032500599201755666,0.013616857502154675,-0.02529324261303571,-0.008576661836181509,-0.0033795846505205607,-0.05001758034219089,0.018862836568847064,-0.010178309722700226,-0.029159899704285716
LAMA5,-0.024304843580558115,-0.043263828799142694,-0.08331574372582319,0.012305362800917874,-0.0075325126666214125,-0.12225364722273586,-0.03678451931392902,-0.021735743415072388,-0.005273349126650968
RGMB,-0.012115963191195196,0.0008906143250192383,-0.040812998054358784,-0.015997594399374017,0.10435767648732544,0.09422398852938128,-0.05316389322949634,-0.037962189205119186,0.018266514495655816
INSL5,,,-0.03582016361037799,-0.01735140582343685,,,,,
IL12A,0.10471450408907342,-0.03808609310445796,-0.06230002578730625,0.034125079902891764,-0.021143105751020252,-0.022160842959409996,0.03655378541676312,-0.01469939839068296,0.008939641226545064
S100A8,0.014355301205830338,-0.023572700234394478,-0.13402072184569594,-0.007757101106342875,-0.11952327968136989,-0.10153897119680097,-0.0512617814919457,-0.03919778800535036,-0.014574376961711703
TAC3,0.0464398057617436,0.10684945460821449,0.14881833578434597,0.032381019174901535,0.1947652246968461,0.0735434962482146,-0.019004344136510778,0.035531619809924385,-0.05995921252885571
TAC4,0.025534236361349546,-0.030186224822269046,-0.026993323748663745,,,,,,
MFAP5,-0.012204639260782907,,,0.04990147616075536,-0.025108031107636767,,-0.046236066008842454,0.010394660165277817,0.0518452200715753
CXCL16,0.006047842049689804,-0.014676995540074943,-0.09269684209204766,0.013828573308156367,-0.07803286448569928,-0.03462331899865889,0.02691725643947303,0.01586306205196704,0.04667739569468367
AGRN,-0.015357708094865818,-0.1126818506516889,-0.10689040226193575,0.00690165834434295,-0.08273748388207057,-0.08207010926544525,0.015231613715262278,-0.08402643900569089,-0.06899351715720718
COL4A6,-0.015573936682156262,,-0.04273915598325656,0.02536478162956162,,-0.013318666915541713,0.02440404642847293,-0.010804323865515195,0.019812322025423688
FST,-0.034455125586294724,0.005721627468708196,0.0006642648993879355,0.032355815543103635,-0.030838484377670564,,0.0076807189763229335,-0.009770743815546176,-0.031590798355110375
MEGF10,0.09010838871575132,-0.06669850726368788,-0.04138522242406979,-0.029056633089170433,-0.034582992276577414,0.06236955516673164,0.07692971192406209,0.019862712180635175,0.03985037830542361
C1QB,0.002239532147761694,-0.10034382145405708,-0.14835924333652006,0.017391477422312986,-0.14180130908013036,-0.11096682110619517,-0.04819264929740444,-0.008249067244907015,0.0558420664637609
HLA-B,-0.03211983035198,-0.0162264391109126,-0.1429436280153133,-0.04611262889680684,-0.13984010085093565,-0.17083015438083077,-0.02855227187615571,0.0027089790893504656,0.03612598455111798
PDGFA,-0.015594102166158754,-0.016449681434695412,-0.009366825128777128,-0.030095817111469754,-0.008732975477875828,-0.08950478467909839,-0.09159191541993475,-0.05776913861679211,0.00024450164607658567
LAMA3,-0.02064335480166755,0.028289529761929944,0.12161836508555465,-0.0007201092126295663,0.005511825775989741,0.003536001190004563,,-0.014861011625522603,-0.007072153059444137
DKK1,0.009873723514664716,-0.02491011044129112,-0.017143713624633107,-0.021786939145328144,-0.052198677046431725,,0.05380184305690699,0.005760579231287454,-0.07017572127187356
INHBA,-0.01395427098209366,0.024638088843915804,0.09912303140556888,-0.04174782660259423,-0.04108251675914079,0.0018525658118333304,-0.019856655518522948,0.011219958153453028,-0.04293189059187959
IL7,-0.029293550191796042,,-0.023992944613488117,-0.006230128032019776,-0.022632276201251016,-0.01579519912853649,-0.028084945738119125,-0.024889784758535143,-0.044513427430052786
FABP5,-0.004682755408694057,-0.09396400572583358,-0.10703681166049767,0.02094445079787285,-0.0043326443573530665,-0.18009916297411407,-0.03750910706477929,-0.027612227087494834,0.005087035107604643
CCL4,0.01867345884248984,-0.030686268913483326,-0.05455475798753037,-0.048644351865589235,-0.12853628015647517,-0.08311098309744558,-0.03169683242834904,0.05238673831328069,0.029503640907200295
FBN1,-0.02743715011273825,-0.022338773151809307,-0.10727166952822001,-0.007099846924279059,0.028040600864292196,-0.09366593964209399,-0.01186802494344252,0.0392773591959022,0.0014912482247984836
TCTN1,-0.03395886618366632,-0.04801387565137055,-0.12676417374520213,-0.007345446236990926,0.010064191627997227,-0.04850260483515784,-0.018713980295447998,0.03753022918343766,-0.042851270424211683
NCR3LG1,,,,,,,-0.023746854204844077,-0.017307514591773175,-0.020751920790582662
BMP7,0.019118334507832232,-0.06030087915348363,-0.07777438719779071,-0.0011553109713752392,-0.03747448153787961,-0.09805143231229345,0.028933799402038808,0.029537984798160943,-0.040621782147638744
NLGN2,-0.009481316485431239,-0.12333992799129302,-0.08447319976966629,-0.018138645016949742,0.035924954349490605,0.006901338739010683,0.039769737306559055,0.024035368998667594,-0.06345503340111133
CCL25,-0.026207846481728393,,-0.02502926545245254,,,-0.041720233763364874,-0.04215562412757265,0.00441659271244922,0.07450788860086978
NPNT,-0.043028734908704985,-0.03267668273805161,-0.11821438098525679,0.011069038987415025,0.00017076110564517787,-0.0902805466042004,-0.016493972868501405,-0.012760422868813556,0.01280573661208638
KITLG,0.05792597314393874,0.046388239642932386,0.01966580840459616,-0.03708498374663068,-0.010231692518851419,0.09950711393661449,0.10087252253384456,0.006634367359942209,-0.061080714121028924
MADCAM1,0.07567697281390312,0.04396026365192259,-0.032407888890295194,0.0042890754010128885,0.0786096437836529,-0.02263756006148855,-0.017988767384973126,-0.013692345952312557,-0.033796449240302624
F12,0.06248051682966758,0.04774301313423151,0.08769808890013572,0.018535804615608806,0.04787510135482521,0.05767149423872674,-0.025997869046431324,0.029397094595488206,0.042841043262050085
S100B,0.09420947727312107,-0.09532752608734925,-0.16313509898891007,-0.034887311785676965,-0.1472487150378728,0.12852214903933187,0.07845756555133661,0.017770883273202615,0.04499989020290963
IL27,-0.01725789589864651,,,,,,,0.015846659810989826,0.1792807447363202
CD99,-0.03693148362807825,-0.11922359177498976,-0.12610331504961403,-0.07194770209056862,-0.1358560555504114,-0.17767483995311825,0.046371490937997736,-0.061940680704638464,0.00631273460998727
PDGFB,0.03189712592506938,0.011731016790407164,-0.03131952203629951,0.08394469691442923,-0.011759764136629013,-0.008979518660356315,-0.020434254856051316,-0.034620700785149505,0.048280930751323926
CLEC2D,-0.009845408150706284,-0.05151918166976561,-0.08026452543935941,-0.02091472536399261,-0.02968899935283338,-0.04830508628205485,0.06081697368904925,-0.010386901033703228,-0.02272542229688815
F8,-0.009299613672189917,-0.006838994635791642,-0.0718375443495484,-0.06377656493665455,0.08015959661693767,-0.053877602431507854,0.007322424112529498,0.01762934351918107,-0.004412026952518097
C3,0.02363510233115147,-0.10875600109385958,-0.13495274756173517,-0.05396898624114517,-0.15346777699674735,-0.10650476524847856,-0.11247835601213568,0.023234609914919768,0.07676535537737526
DLK2,-0.0007603407772210989,-0.018790091967131425,0.022880006185361325,-0.03080212484300539,0.01568175545396512,0.10768822600883392,0.021496798335208293,-0.02427954287714677,-0.018341868380363592
TSLP,-0.035112249151902045,0.04686081914159109,-0.07418258177247483,-0.010705418254996397,-0.022632286505861517,-0.018382971399130237,0.029528632004435944,0.06536549153240945,0.01671522267926695
OSM,0.02055164000105658,-0.036915350860858794,-0.06499319036362697,,-0.07807246463832418,-0.039163410533815314,0.01326845206731576,-0.06955834050996187,-0.05620991474156617
PRND,-0.012671676535890762,,-0.021785853965330705,,,,,,
SLPI,-0.06816174227921074,-0.01362952535119631,-0.11273225254298636,-0.027681714549350266,-0.05196673187485588,-0.04176913151207229,-0.06544180077668665,-0.004086058171111122,0.010940136307328535
AFDN,0.014251319878286735,0.012189247423317492,-0.023898879754128032,-0.028840285968434437,0.06978619459600303,-0.0804084459673327,-0.020211879452806728,-0.00967517888393282,-0.036768988014413514
KISS1,,,,,,-0.01563061638586284,-0.020490189819719375,-0.016830644658650324,
ULBP2,-0.04066206988245152,0.009901432640295589,-0.05803094732452279,0.03634361473956726,0.018377644347823123,-0.025546940012484292,0.03410609433992858,0.03782350875340913,-0.017898993582837447
ICAM4,0.018417255963561252,,,,,,,,-0.01972463338098307
TDGF1,,-0.026563929586395616,,0.054114843286515335,-0.008487099994390675,,,,
ANGPTL1,0.0624331231367376,0.014963565341822376,-0.12001870097512578,-0.008557431551098026,-0.02360172895445889,0.09630211696965464,-0.02435344631014865,0.05529619435761616,-0.019933932007274103
LTBP1,-0.05759831843218429,-0.023858549410455784,0.010705256589674932,-0.043259195159795656,-0.007283814516718897,-0.086134684792132,0.04471200003325399,0.03212610962715666,0.03474177858265639
NTN4,-0.03544334717484934,0.04543128568251824,-0.010624105982963135,-3.130383745946117e-05,0.06727931586029152,0.05982662845155722,0.09335529053895752,-0.002282494854962128,0.051892788270055924
APP,0.01957784084169283,0.14495992996272983,0.09401028192253655,0.036954709880832534,0.07394014012042348,0.03541050548631683,0.01664191919568009,-0.024039624736648623,0.036689028258341326
RIMS2,0.027741999886248855,0.08841932210285258,0.14354909048953737,-0.02332474411143916,0.16883470533952052,0.16581204212940998,-0.009797541400318691,-0.02904650484163434,0.051562210408912186
WNT7A,-0.03841260406267564,0.036094551701684026,-0.04099301448056385,0.06747360527573858,0.06269647056145573,-0.02999242795679273,-0.0060185861455142025,-0.022827827065107113,0.018937662611022133
GAST,,,,,,,,,-0.0274471501941733
GPI,-0.025343076455091974,0.12210798232557825,0.10919934515205197,0.04975933173457447,0.14247536314500323,0.07465678114769847,-0.047935004734727484,0.036388404363016005,-0.04115695098861948
IL1B,0.049882369060048656,-0.06562048036398031,-0.08584942500885662,0.014850438421758538,-0.0461158760207197,-0.049484396964760535,-0.011947145337909396,-0.026697504687271376,-0.018534089266275304
SFTPA2,,,,,,-0.012526271478035334,-0.014563736664134937,0.09415829399776299,-0.016789652017304087
HAS2,-0.022691609312860926,-0.1220499904020427,-0.09836625099228621,-0.023575593633366122,-0.039673232469329134,-0.029641513092593268,-0.06054797843329215,-0.0299668326652752,-0.03967395998226608
IL11,-0.017257900335925794,0.12392118054807501,0.10065331583250228,,0.026178952467985524,-0.014068396282945301,-0.009697912960653803,-0.037637474461023813,-0.041923262253419115
SEMA4B,0.005516264696088963,-0.024712760836752175,-0.1339848311510888,0.03605147602655173,-0.030696762666292978,0.005873772170298693,0.02232311173957019,-0.08880439254523045,-0.046025478510551464
FGF12,0.04214561639200906,-0.039040172812783325,0.1589679270994377,0.007839179553501897,0.1476581996953205,0.14103258828038398,0.0850642368716076,-0.04980653568076494,0.03034171945105848
CP,0.027354138977358902,-0.07309365884364878,-0.08431639927357275,-0.04080731287006277,-0.08311021072540756,-0.06371573213461236,-0.027476018641534306,0.04529641203293018,0.014666619147138174
NLGN3,0.029178093301059374,-0.05598926289688711,-0.12254873326320613,-0.031608898328021204,0.0443711903746271,-0.12357294379529256,0.046062070127283625,-0.0767992155460795,-0.029267524184862694
GZMB,-0.02369282297716512,0.004494747530875599,,0.040820101510151086,0.07462778280627874,,-0.020903978559891387,0.054882903316460445,0.014562990185513465
PROC,0.0967230885483342,-0.021561130565751197,-0.06065556319882586,-0.014902371596380656,-0.019215757901675373,-0.028493008469696345,-0.0206289186625461,-0.02569346629757848,-0.02532990411081367
TNFSF11,-0.01171998614365498,,,,,,-0.013785044069665532,,-0.017507245371725436
AGT,-0.04319032399512777,-0.04229030749955869,-0.15488533060851598,0.0027370864241296577,0.017419118966691863,-0.12696443512660952,-0.0426807149244146,0.025742052258980436,-0.049923422957450656
PTHLH,0.04316590728700483,0.023916356828251002,0.05124965067915088,-0.017246034637238238,0.05332214633651435,0.08038584616866862,0.031400842002184286,-0.03724617431637804,-0.00828968051415006
COL1A1,-0.026245707852578095,-0.062435403097147145,-0.07803806706689417,-0.011503777870199553,-0.0762315956797187,-0.06664460830328751,-0.05815281689563212,-0.028703609491031103,-0.07730473927022197
LAMB2,-0.01712549778902264,-0.01997301826988342,-0.11398994778532938,-0.028901381340299667,-0.056804643129545855,-0.16069148579355907,-0.034047757450392006,-0.030843476479225314,0.047566026775793524
DSC2,-0.03482033018397646,0.007444262939671938,-0.05586009021356948,-0.011116285446221402,-0.03544554750098897,0.027595823338751477,-0.02666817530543905,0.10204996935285388,0.02419894792834015
WNT5B,-0.024554166622548414,0.03400516003217914,-0.03611701342009846,0.0018410165966993997,-0.030758120621911966,0.0746122928603962,0.0762526562057715,-0.014290081417307676,0.007733954574585357
LEFTY1,-0.02731807672365122,0.03313370131172025,0.05072044685286928,-0.026696957616246866,0.1535391684946549,0.0012524169076255484,0.012798877258442358,0.06167230531024189,-0.02681070593219598
FGL1,0.025328209288914362,-0.0007543567180824204,-0.027557951561755636,,-0.04002913246286005,0.07769532078648388,-0.020210209635925343,-0.019252858467317037,-0.021927306406444212
CXCL5,-0.018805251489775136,-0.022021428038182574,-0.02155367960800444,-0.01118539239297236,0.08190002455716647,,0.0014607359927431979,-0.031442551461251765,-0.055020371346623444
S100A1,0.0077139358336518575,0.09917957435932268,0.08828349667556393,-0.04046738514276533,-0.009636109581938073,0.08539640208231644,0.032581581501381164,0.007659413097587115,-0.03978301738793859
NPTX1,-0.05565803137848443,0.09599710842561768,0.1316476184483606,0.027796601604572292,0.12290442570135204,0.12365146905321105,0.0005618339800077223,-0.0209436463136273,0.08861157592459064
TGS1,-0.02524578832606078,-0.025147574440387076,-0.02199557182894571,-0.007823698076950514,0.07390356527973976,-0.06833263688236788,0.06913422176858479,-0.02961657152408867,-0.022674785511901045
SST,0.04047999019015414,0.092031589286413,0.12962107200359715,0.08977798808479487,0.07737456885773203,0.15692620624387354,0.05437493187219537,0.026956126877939586,0.03083166721734008
IL34,0.05328469698244715,0.08193810451382463,0.08095795809843871,0.07559613593942144,0.05974351728528248,0.13249767710947122,0.01628064201476507,0.047382491004496846,0.014377755538572559
DHH,,,,,-0.022919400405150815,,-0.009110207188146629,0.008077050226835702,
XCL2,-0.013122974902781779,,,,,,,,0.1836543157663266
RSPO1,,,,,,-0.013318666915541713,,,
TF,-0.06436045672584309,-0.06405885436542777,0.009186157365795637,-0.0175846097312373,-0.12272567241322513,-0.07156110241449043,-0.01225695088599051,0.04978446235873419,0.09198444972519561
IL33,-0.03165357274897425,-0.024595569458855257,-0.09224833891678974,-0.015074865115423535,-0.03784209552496363,-0.048268703445566455,0.019878431460953517,0.03172738055440286,-0.04237580400100951
RBP4,0.08906252159238487,0.10492680660241457,0.11305895353276987,0.028152106488419055,0.11864813303731231,0.22540743659687568,0.020582029067324526,-0.02674369804034362,0.054994342865133876
CCL19,,-0.0006083445271306558,,-0.03221205982266573,-0.006907307765647193,,,,-0.005822938517639415
CCL20,-0.01832305266782986,,-0.019857850393746043,,-0.04108251166014795,0.012882411105509334,-0.029144629562430465,0.04023207264610189,-0.07040027352975739
NAMPT,-0.060395553258211235,0.0027924932548525493,-0.0642029769922912,0.055209451614025365,-0.12382300027426413,-0.06624519639040667,-0.13387125118920598,-0.05093497788073892,-0.04547713253238577
